***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [8/300] batch [1/1] loss 2.8428 (2.8428) acc 59.5745 (59.5745) loss_ce 1.3265 (1.3265) data_term 1.3265 (1.3265) kl_term 1.5163 (1.5163) eta 0:00:01
epoch [9/300] batch [1/1] loss 3.0386 (3.0386) acc 62.7660 (62.7660) loss_ce 1.3138 (1.3138) data_term 1.3138 (1.3138) kl_term 1.7248 (1.7248) eta 0:00:01
epoch [10/300] batch [1/1] loss 3.1244 (3.1244) acc 64.3617 (64.3617) loss_ce 1.1959 (1.1959) data_term 1.1959 (1.1959) kl_term 1.9285 (1.9285) eta 0:00:01
epoch [11/300] batch [1/1] loss 3.3685 (3.3685) acc 65.4255 (65.4255) loss_ce 1.2424 (1.2424) data_term 1.2424 (1.2424) kl_term 2.1260 (2.1260) eta 0:00:01
epoch [12/300] batch [1/1] loss 3.5043 (3.5043) acc 68.6170 (68.6170) loss_ce 1.1882 (1.1882) data_term 1.1882 (1.1882) kl_term 2.3161 (2.3161) eta 0:00:01
epoch [13/300] batch [1/1] loss 3.6603 (3.6603) acc 68.6170 (68.6170) loss_ce 1.1630 (1.1630) data_term 1.1630 (1.1630) kl_term 2.4973 (2.4973) eta 0:00:01
epoch [14/300] batch [1/1] loss 3.8639 (3.8639) acc 68.6170 (68.6170) loss_ce 1.1955 (1.1955) data_term 1.1955 (1.1955) kl_term 2.6684 (2.6684) eta 0:00:01
epoch [15/300] batch [1/1] loss 4.0291 (4.0291) acc 67.0213 (67.0213) loss_ce 1.2014 (1.2014) data_term 1.2014 (1.2014) kl_term 2.8277 (2.8277) eta 0:00:01
epoch [16/300] batch [1/1] loss 4.1087 (4.1087) acc 69.6808 (69.6808) loss_ce 1.1347 (1.1347) data_term 1.1347 (1.1347) kl_term 2.9740 (2.9740) eta 0:00:01
epoch [17/300] batch [1/1] loss 4.1978 (4.1978) acc 73.4043 (73.4043) loss_ce 1.0918 (1.0918) data_term 1.0918 (1.0918) kl_term 3.1060 (3.1060) eta 0:00:01
epoch [18/300] batch [1/1] loss 4.3820 (4.3820) acc 65.9574 (65.9574) loss_ce 1.1597 (1.1597) data_term 1.1597 (1.1597) kl_term 3.2223 (3.2223) eta 0:00:01
epoch [19/300] batch [1/1] loss 4.5323 (4.5323) acc 69.1489 (69.1489) loss_ce 1.2102 (1.2102) data_term 1.2102 (1.2102) kl_term 3.3221 (3.3221) eta 0:00:01
epoch [20/300] batch [1/1] loss 4.5863 (4.5863) acc 70.7447 (70.7447) loss_ce 1.1819 (1.1819) data_term 1.1819 (1.1819) kl_term 3.4044 (3.4044) eta 0:00:01
epoch [21/300] batch [1/1] loss 4.5933 (4.5933) acc 76.5957 (76.5957) loss_ce 1.1247 (1.1247) data_term 1.1247 (1.1247) kl_term 3.4686 (3.4686) eta 0:00:01
epoch [22/300] batch [1/1] loss 4.6966 (4.6966) acc 75.0000 (75.0000) loss_ce 1.1824 (1.1824) data_term 1.1824 (1.1824) kl_term 3.5141 (3.5141) eta 0:00:01
epoch [23/300] batch [1/1] loss 4.6676 (4.6676) acc 77.1277 (77.1277) loss_ce 1.1267 (1.1267) data_term 1.1267 (1.1267) kl_term 3.5409 (3.5409) eta 0:00:01
epoch [24/300] batch [1/1] loss 4.6745 (4.6745) acc 71.8085 (71.8085) loss_ce 1.1258 (1.1258) data_term 1.1258 (1.1258) kl_term 3.5487 (3.5487) eta 0:00:01
epoch [25/300] batch [1/1] loss 4.6852 (4.6852) acc 75.0000 (75.0000) loss_ce 1.1472 (1.1472) data_term 1.1472 (1.1472) kl_term 3.5380 (3.5380) eta 0:00:01
epoch [26/300] batch [1/1] loss 4.6710 (4.6710) acc 72.3404 (72.3404) loss_ce 1.1619 (1.1619) data_term 1.1619 (1.1619) kl_term 3.5091 (3.5091) eta 0:00:01
epoch [27/300] batch [1/1] loss 4.5617 (4.5617) acc 75.5319 (75.5319) loss_ce 1.0991 (1.0991) data_term 1.0991 (1.0991) kl_term 3.4626 (3.4626) eta 0:00:01
epoch [28/300] batch [1/1] loss 4.5003 (4.5003) acc 75.0000 (75.0000) loss_ce 1.1009 (1.1009) data_term 1.1009 (1.1009) kl_term 3.3995 (3.3995) eta 0:00:01
epoch [29/300] batch [1/1] loss 4.4645 (4.4645) acc 73.9362 (73.9362) loss_ce 1.1438 (1.1438) data_term 1.1438 (1.1438) kl_term 3.3208 (3.3208) eta 0:00:01
epoch [30/300] batch [1/1] loss 4.3911 (4.3911) acc 69.1489 (69.1489) loss_ce 1.1634 (1.1634) data_term 1.1634 (1.1634) kl_term 3.2278 (3.2278) eta 0:00:01
epoch [31/300] batch [1/1] loss 4.2855 (4.2855) acc 70.7447 (70.7447) loss_ce 1.1637 (1.1637) data_term 1.1637 (1.1637) kl_term 3.1218 (3.1218) eta 0:00:01
epoch [32/300] batch [1/1] loss 4.1713 (4.1713) acc 75.5319 (75.5319) loss_ce 1.1668 (1.1668) data_term 1.1668 (1.1668) kl_term 3.0045 (3.0045) eta 0:00:01
epoch [33/300] batch [1/1] loss 4.0662 (4.0662) acc 69.1489 (69.1489) loss_ce 1.1889 (1.1889) data_term 1.1889 (1.1889) kl_term 2.8773 (2.8773) eta 0:00:01
epoch [34/300] batch [1/1] loss 3.8705 (3.8705) acc 72.8723 (72.8723) loss_ce 1.1287 (1.1287) data_term 1.1287 (1.1287) kl_term 2.7418 (2.7418) eta 0:00:01
epoch [35/300] batch [1/1] loss 3.8048 (3.8048) acc 69.6808 (69.6808) loss_ce 1.2051 (1.2051) data_term 1.2051 (1.2051) kl_term 2.5997 (2.5997) eta 0:00:01
epoch [36/300] batch [1/1] loss 3.6900 (3.6900) acc 68.0851 (68.0851) loss_ce 1.2371 (1.2371) data_term 1.2371 (1.2371) kl_term 2.4529 (2.4529) eta 0:00:01
epoch [37/300] batch [1/1] loss 3.5149 (3.5149) acc 65.9574 (65.9574) loss_ce 1.2120 (1.2120) data_term 1.2120 (1.2120) kl_term 2.3029 (2.3029) eta 0:00:01
epoch [38/300] batch [1/1] loss 3.4166 (3.4166) acc 65.4255 (65.4255) loss_ce 1.2651 (1.2651) data_term 1.2651 (1.2651) kl_term 2.1515 (2.1515) eta 0:00:01
epoch [39/300] batch [1/1] loss 3.2536 (3.2536) acc 71.8085 (71.8085) loss_ce 1.2533 (1.2533) data_term 1.2533 (1.2533) kl_term 2.0002 (2.0002) eta 0:00:01
epoch [40/300] batch [1/1] loss 3.1486 (3.1486) acc 65.4255 (65.4255) loss_ce 1.2979 (1.2979) data_term 1.2979 (1.2979) kl_term 1.8507 (1.8507) eta 0:00:01
epoch [41/300] batch [1/1] loss 3.0177 (3.0177) acc 67.5532 (67.5532) loss_ce 1.3137 (1.3137) data_term 1.3137 (1.3137) kl_term 1.7041 (1.7041) eta 0:00:01
epoch [42/300] batch [1/1] loss 2.8532 (2.8532) acc 65.4255 (65.4255) loss_ce 1.2914 (1.2914) data_term 1.2914 (1.2914) kl_term 1.5618 (1.5618) eta 0:00:01
epoch [43/300] batch [1/1] loss 2.7347 (2.7347) acc 68.0851 (68.0851) loss_ce 1.3098 (1.3098) data_term 1.3098 (1.3098) kl_term 1.4249 (1.4249) eta 0:00:01
epoch [44/300] batch [1/1] loss 2.6431 (2.6431) acc 63.2979 (63.2979) loss_ce 1.3487 (1.3487) data_term 1.3487 (1.3487) kl_term 1.2944 (1.2944) eta 0:00:01
epoch [45/300] batch [1/1] loss 2.4818 (2.4818) acc 65.4255 (65.4255) loss_ce 1.3106 (1.3106) data_term 1.3106 (1.3106) kl_term 1.1711 (1.1711) eta 0:00:01
epoch [46/300] batch [1/1] loss 2.4164 (2.4164) acc 64.3617 (64.3617) loss_ce 1.3607 (1.3607) data_term 1.3607 (1.3607) kl_term 1.0556 (1.0556) eta 0:00:01
epoch [47/300] batch [1/1] loss 2.3035 (2.3035) acc 65.4255 (65.4255) loss_ce 1.3552 (1.3552) data_term 1.3552 (1.3552) kl_term 0.9483 (0.9483) eta 0:00:01
epoch [48/300] batch [1/1] loss 2.2554 (2.2554) acc 59.0426 (59.0426) loss_ce 1.4058 (1.4058) data_term 1.4058 (1.4058) kl_term 0.8496 (0.8496) eta 0:00:01
epoch [49/300] batch [1/1] loss 2.1381 (2.1381) acc 62.2340 (62.2340) loss_ce 1.3784 (1.3784) data_term 1.3784 (1.3784) kl_term 0.7598 (0.7598) eta 0:00:01
epoch [50/300] batch [1/1] loss 2.1569 (2.1569) acc 60.1064 (60.1064) loss_ce 1.4785 (1.4785) data_term 1.4785 (1.4785) kl_term 0.6784 (0.6784) eta 0:00:01
epoch [51/300] batch [1/1] loss 2.0721 (2.0721) acc 61.1702 (61.1702) loss_ce 1.4665 (1.4665) data_term 1.4665 (1.4665) kl_term 0.6056 (0.6056) eta 0:00:01
epoch [52/300] batch [1/1] loss 2.0257 (2.0257) acc 57.9787 (57.9787) loss_ce 1.4845 (1.4845) data_term 1.4845 (1.4845) kl_term 0.5412 (0.5412) eta 0:00:01
epoch [53/300] batch [1/1] loss 1.9606 (1.9606) acc 59.0426 (59.0426) loss_ce 1.4760 (1.4760) data_term 1.4760 (1.4760) kl_term 0.4846 (0.4846) eta 0:00:01
epoch [54/300] batch [1/1] loss 1.8910 (1.8910) acc 60.1064 (60.1064) loss_ce 1.4555 (1.4555) data_term 1.4555 (1.4555) kl_term 0.4355 (0.4355) eta 0:00:01
epoch [55/300] batch [1/1] loss 1.9301 (1.9301) acc 60.1064 (60.1064) loss_ce 1.5367 (1.5367) data_term 1.5367 (1.5367) kl_term 0.3934 (0.3934) eta 0:00:01
epoch [56/300] batch [1/1] loss 1.8954 (1.8954) acc 56.9149 (56.9149) loss_ce 1.5379 (1.5379) data_term 1.5379 (1.5379) kl_term 0.3576 (0.3576) eta 0:00:01
epoch [57/300] batch [1/1] loss 1.8951 (1.8951) acc 57.9787 (57.9787) loss_ce 1.5677 (1.5677) data_term 1.5677 (1.5677) kl_term 0.3274 (0.3274) eta 0:00:01
epoch [58/300] batch [1/1] loss 1.8674 (1.8674) acc 57.4468 (57.4468) loss_ce 1.5650 (1.5650) data_term 1.5650 (1.5650) kl_term 0.3024 (0.3024) eta 0:00:01
epoch [59/300] batch [1/1] loss 1.8638 (1.8638) acc 57.9787 (57.9787) loss_ce 1.5818 (1.5818) data_term 1.5818 (1.5818) kl_term 0.2819 (0.2819) eta 0:00:01
epoch [60/300] batch [1/1] loss 1.8779 (1.8779) acc 56.9149 (56.9149) loss_ce 1.6125 (1.6125) data_term 1.6125 (1.6125) kl_term 0.2654 (0.2654) eta 0:00:01
epoch [61/300] batch [1/1] loss 1.8691 (1.8691) acc 54.2553 (54.2553) loss_ce 1.6171 (1.6171) data_term 1.6171 (1.6171) kl_term 0.2520 (0.2520) eta 0:00:01
epoch [62/300] batch [1/1] loss 1.8648 (1.8648) acc 55.3191 (55.3191) loss_ce 1.6234 (1.6234) data_term 1.6234 (1.6234) kl_term 0.2414 (0.2414) eta 0:00:01
epoch [63/300] batch [1/1] loss 1.8253 (1.8253) acc 55.8511 (55.8511) loss_ce 1.5924 (1.5924) data_term 1.5924 (1.5924) kl_term 0.2329 (0.2329) eta 0:00:01
epoch [64/300] batch [1/1] loss 1.9285 (1.9285) acc 53.7234 (53.7234) loss_ce 1.7023 (1.7023) data_term 1.7023 (1.7023) kl_term 0.2262 (0.2262) eta 0:00:01
epoch [65/300] batch [1/1] loss 1.9181 (1.9181) acc 56.3830 (56.3830) loss_ce 1.6976 (1.6976) data_term 1.6976 (1.6976) kl_term 0.2205 (0.2205) eta 0:00:01
epoch [66/300] batch [1/1] loss 1.8773 (1.8773) acc 54.7872 (54.7872) loss_ce 1.6615 (1.6615) data_term 1.6615 (1.6615) kl_term 0.2158 (0.2158) eta 0:00:01
epoch [67/300] batch [1/1] loss 1.9169 (1.9169) acc 52.1277 (52.1277) loss_ce 1.7052 (1.7052) data_term 1.7052 (1.7052) kl_term 0.2117 (0.2117) eta 0:00:01
epoch [68/300] batch [1/1] loss 1.8936 (1.8936) acc 49.4681 (49.4681) loss_ce 1.6858 (1.6858) data_term 1.6858 (1.6858) kl_term 0.2079 (0.2079) eta 0:00:01
epoch [69/300] batch [1/1] loss 2.0254 (2.0254) acc 47.3404 (47.3404) loss_ce 1.8213 (1.8213) data_term 1.8213 (1.8213) kl_term 0.2041 (0.2041) eta 0:00:01
epoch [70/300] batch [1/1] loss 1.9115 (1.9115) acc 54.7872 (54.7872) loss_ce 1.7111 (1.7111) data_term 1.7111 (1.7111) kl_term 0.2005 (0.2005) eta 0:00:01
epoch [71/300] batch [1/1] loss 1.8934 (1.8934) acc 53.7234 (53.7234) loss_ce 1.6968 (1.6968) data_term 1.6968 (1.6968) kl_term 0.1967 (0.1967) eta 0:00:01
epoch [72/300] batch [1/1] loss 1.8669 (1.8669) acc 55.8511 (55.8511) loss_ce 1.6742 (1.6742) data_term 1.6742 (1.6742) kl_term 0.1927 (0.1927) eta 0:00:01
epoch [73/300] batch [1/1] loss 1.9275 (1.9275) acc 51.5957 (51.5957) loss_ce 1.7389 (1.7389) data_term 1.7389 (1.7389) kl_term 0.1886 (0.1886) eta 0:00:01
epoch [74/300] batch [1/1] loss 1.9062 (1.9062) acc 53.1915 (53.1915) loss_ce 1.7218 (1.7218) data_term 1.7218 (1.7218) kl_term 0.1844 (0.1844) eta 0:00:01
epoch [75/300] batch [1/1] loss 1.8927 (1.8927) acc 52.1277 (52.1277) loss_ce 1.7126 (1.7126) data_term 1.7126 (1.7126) kl_term 0.1801 (0.1801) eta 0:00:01
epoch [76/300] batch [1/1] loss 1.9371 (1.9371) acc 51.5957 (51.5957) loss_ce 1.7613 (1.7613) data_term 1.7613 (1.7613) kl_term 0.1758 (0.1758) eta 0:00:00
epoch [77/300] batch [1/1] loss 1.9314 (1.9314) acc 49.4681 (49.4681) loss_ce 1.7599 (1.7599) data_term 1.7599 (1.7599) kl_term 0.1715 (0.1715) eta 0:00:00
epoch [78/300] batch [1/1] loss 1.9320 (1.9320) acc 51.5957 (51.5957) loss_ce 1.7647 (1.7647) data_term 1.7647 (1.7647) kl_term 0.1673 (0.1673) eta 0:00:00
epoch [79/300] batch [1/1] loss 1.8439 (1.8439) acc 54.2553 (54.2553) loss_ce 1.6806 (1.6806) data_term 1.6806 (1.6806) kl_term 0.1633 (0.1633) eta 0:00:00
epoch [80/300] batch [1/1] loss 1.8708 (1.8708) acc 51.5957 (51.5957) loss_ce 1.7112 (1.7112) data_term 1.7112 (1.7112) kl_term 0.1596 (0.1596) eta 0:00:00
epoch [81/300] batch [1/1] loss 1.9121 (1.9121) acc 52.1277 (52.1277) loss_ce 1.7560 (1.7560) data_term 1.7560 (1.7560) kl_term 0.1561 (0.1561) eta 0:00:00
epoch [82/300] batch [1/1] loss 1.8849 (1.8849) acc 54.7872 (54.7872) loss_ce 1.7320 (1.7320) data_term 1.7320 (1.7320) kl_term 0.1529 (0.1529) eta 0:00:00
epoch [83/300] batch [1/1] loss 1.9503 (1.9503) acc 49.4681 (49.4681) loss_ce 1.8004 (1.8004) data_term 1.8004 (1.8004) kl_term 0.1499 (0.1499) eta 0:00:00
epoch [84/300] batch [1/1] loss 1.9371 (1.9371) acc 50.0000 (50.0000) loss_ce 1.7900 (1.7900) data_term 1.7900 (1.7900) kl_term 0.1471 (0.1471) eta 0:00:00
epoch [85/300] batch [1/1] loss 1.9426 (1.9426) acc 49.4681 (49.4681) loss_ce 1.7980 (1.7980) data_term 1.7980 (1.7980) kl_term 0.1446 (0.1446) eta 0:00:00
epoch [86/300] batch [1/1] loss 1.8874 (1.8874) acc 51.5957 (51.5957) loss_ce 1.7449 (1.7449) data_term 1.7449 (1.7449) kl_term 0.1425 (0.1425) eta 0:00:00
epoch [87/300] batch [1/1] loss 1.9326 (1.9326) acc 49.4681 (49.4681) loss_ce 1.7918 (1.7918) data_term 1.7918 (1.7918) kl_term 0.1408 (0.1408) eta 0:00:00
epoch [88/300] batch [1/1] loss 1.9655 (1.9655) acc 48.9362 (48.9362) loss_ce 1.8262 (1.8262) data_term 1.8262 (1.8262) kl_term 0.1393 (0.1393) eta 0:00:00
epoch [89/300] batch [1/1] loss 1.9500 (1.9500) acc 48.4043 (48.4043) loss_ce 1.8118 (1.8118) data_term 1.8118 (1.8118) kl_term 0.1381 (0.1381) eta 0:00:00
epoch [90/300] batch [1/1] loss 1.9176 (1.9176) acc 51.0638 (51.0638) loss_ce 1.7803 (1.7803) data_term 1.7803 (1.7803) kl_term 0.1373 (0.1373) eta 0:00:00
epoch [91/300] batch [1/1] loss 1.9098 (1.9098) acc 50.0000 (50.0000) loss_ce 1.7731 (1.7731) data_term 1.7731 (1.7731) kl_term 0.1367 (0.1367) eta 0:00:00
epoch [92/300] batch [1/1] loss 1.8761 (1.8761) acc 53.1915 (53.1915) loss_ce 1.7397 (1.7397) data_term 1.7397 (1.7397) kl_term 0.1364 (0.1364) eta 0:00:00
epoch [93/300] batch [1/1] loss 1.9138 (1.9138) acc 49.4681 (49.4681) loss_ce 1.7775 (1.7775) data_term 1.7775 (1.7775) kl_term 0.1363 (0.1363) eta 0:00:00
epoch [94/300] batch [1/1] loss 1.9435 (1.9435) acc 48.4043 (48.4043) loss_ce 1.8072 (1.8072) data_term 1.8072 (1.8072) kl_term 0.1363 (0.1363) eta 0:00:01
epoch [95/300] batch [1/1] loss 1.8722 (1.8722) acc 52.1277 (52.1277) loss_ce 1.7358 (1.7358) data_term 1.7358 (1.7358) kl_term 0.1364 (0.1364) eta 0:00:01
epoch [96/300] batch [1/1] loss 1.9055 (1.9055) acc 49.4681 (49.4681) loss_ce 1.7690 (1.7690) data_term 1.7690 (1.7690) kl_term 0.1365 (0.1365) eta 0:00:00
epoch [97/300] batch [1/1] loss 1.9091 (1.9091) acc 51.0638 (51.0638) loss_ce 1.7725 (1.7725) data_term 1.7725 (1.7725) kl_term 0.1365 (0.1365) eta 0:00:00
epoch [98/300] batch [1/1] loss 1.9238 (1.9238) acc 50.0000 (50.0000) loss_ce 1.7873 (1.7873) data_term 1.7873 (1.7873) kl_term 0.1366 (0.1366) eta 0:00:00
epoch [99/300] batch [1/1] loss 1.9062 (1.9062) acc 50.0000 (50.0000) loss_ce 1.7697 (1.7697) data_term 1.7697 (1.7697) kl_term 0.1365 (0.1365) eta 0:00:00
epoch [100/300] batch [1/1] loss 1.9236 (1.9236) acc 51.5957 (51.5957) loss_ce 1.7872 (1.7872) data_term 1.7872 (1.7872) kl_term 0.1364 (0.1364) eta 0:00:00
epoch [101/300] batch [1/1] loss 1.9060 (1.9060) acc 51.0638 (51.0638) loss_ce 1.7700 (1.7700) data_term 1.7700 (1.7700) kl_term 0.1360 (0.1360) eta 0:00:00
epoch [102/300] batch [1/1] loss 1.8820 (1.8820) acc 48.9362 (48.9362) loss_ce 1.7463 (1.7463) data_term 1.7463 (1.7463) kl_term 0.1358 (0.1358) eta 0:00:00
epoch [103/300] batch [1/1] loss 1.9122 (1.9122) acc 51.5957 (51.5957) loss_ce 1.7768 (1.7768) data_term 1.7768 (1.7768) kl_term 0.1354 (0.1354) eta 0:00:00
epoch [104/300] batch [1/1] loss 1.9228 (1.9228) acc 51.0638 (51.0638) loss_ce 1.7876 (1.7876) data_term 1.7876 (1.7876) kl_term 0.1352 (0.1352) eta 0:00:00
epoch [105/300] batch [1/1] loss 2.0082 (2.0082) acc 48.9362 (48.9362) loss_ce 1.8734 (1.8734) data_term 1.8734 (1.8734) kl_term 0.1348 (0.1348) eta 0:00:00
epoch [106/300] batch [1/1] loss 1.9291 (1.9291) acc 50.5319 (50.5319) loss_ce 1.7948 (1.7948) data_term 1.7948 (1.7948) kl_term 0.1344 (0.1344) eta 0:00:01
epoch [107/300] batch [1/1] loss 1.9433 (1.9433) acc 51.0638 (51.0638) loss_ce 1.8095 (1.8095) data_term 1.8095 (1.8095) kl_term 0.1338 (0.1338) eta 0:00:01
epoch [108/300] batch [1/1] loss 1.9326 (1.9326) acc 51.5957 (51.5957) loss_ce 1.7995 (1.7995) data_term 1.7995 (1.7995) kl_term 0.1331 (0.1331) eta 0:00:01
epoch [109/300] batch [1/1] loss 1.9376 (1.9376) acc 51.0638 (51.0638) loss_ce 1.8054 (1.8054) data_term 1.8054 (1.8054) kl_term 0.1322 (0.1322) eta 0:00:01
epoch [110/300] batch [1/1] loss 1.9526 (1.9526) acc 47.8723 (47.8723) loss_ce 1.8215 (1.8215) data_term 1.8215 (1.8215) kl_term 0.1311 (0.1311) eta 0:00:01
epoch [111/300] batch [1/1] loss 1.9003 (1.9003) acc 50.5319 (50.5319) loss_ce 1.7702 (1.7702) data_term 1.7702 (1.7702) kl_term 0.1301 (0.1301) eta 0:00:01
epoch [112/300] batch [1/1] loss 1.9876 (1.9876) acc 45.7447 (45.7447) loss_ce 1.8586 (1.8586) data_term 1.8586 (1.8586) kl_term 0.1290 (0.1290) eta 0:00:01
epoch [113/300] batch [1/1] loss 1.9670 (1.9670) acc 51.0638 (51.0638) loss_ce 1.8390 (1.8390) data_term 1.8390 (1.8390) kl_term 0.1280 (0.1280) eta 0:00:01
epoch [114/300] batch [1/1] loss 1.9323 (1.9323) acc 49.4681 (49.4681) loss_ce 1.8053 (1.8053) data_term 1.8053 (1.8053) kl_term 0.1269 (0.1269) eta 0:00:01
epoch [115/300] batch [1/1] loss 1.9402 (1.9402) acc 51.0638 (51.0638) loss_ce 1.8143 (1.8143) data_term 1.8143 (1.8143) kl_term 0.1259 (0.1259) eta 0:00:01
epoch [116/300] batch [1/1] loss 1.9630 (1.9630) acc 47.8723 (47.8723) loss_ce 1.8381 (1.8381) data_term 1.8381 (1.8381) kl_term 0.1249 (0.1249) eta 0:00:01
epoch [117/300] batch [1/1] loss 2.0052 (2.0052) acc 49.4681 (49.4681) loss_ce 1.8814 (1.8814) data_term 1.8814 (1.8814) kl_term 0.1239 (0.1239) eta 0:00:01
epoch [118/300] batch [1/1] loss 1.9497 (1.9497) acc 50.0000 (50.0000) loss_ce 1.8268 (1.8268) data_term 1.8268 (1.8268) kl_term 0.1229 (0.1229) eta 0:00:01
epoch [119/300] batch [1/1] loss 1.9514 (1.9514) acc 50.5319 (50.5319) loss_ce 1.8295 (1.8295) data_term 1.8295 (1.8295) kl_term 0.1219 (0.1219) eta 0:00:01
epoch [120/300] batch [1/1] loss 1.9417 (1.9417) acc 46.8085 (46.8085) loss_ce 1.8208 (1.8208) data_term 1.8208 (1.8208) kl_term 0.1209 (0.1209) eta 0:00:01
epoch [121/300] batch [1/1] loss 1.9027 (1.9027) acc 48.4043 (48.4043) loss_ce 1.7828 (1.7828) data_term 1.7828 (1.7828) kl_term 0.1200 (0.1200) eta 0:00:01
epoch [122/300] batch [1/1] loss 1.9102 (1.9102) acc 51.5957 (51.5957) loss_ce 1.7912 (1.7912) data_term 1.7912 (1.7912) kl_term 0.1190 (0.1190) eta 0:00:01
epoch [123/300] batch [1/1] loss 1.9820 (1.9820) acc 49.4681 (49.4681) loss_ce 1.8640 (1.8640) data_term 1.8640 (1.8640) kl_term 0.1180 (0.1180) eta 0:00:01
epoch [124/300] batch [1/1] loss 1.9329 (1.9329) acc 47.3404 (47.3404) loss_ce 1.8158 (1.8158) data_term 1.8158 (1.8158) kl_term 0.1171 (0.1171) eta 0:00:01
epoch [125/300] batch [1/1] loss 1.9327 (1.9327) acc 51.0638 (51.0638) loss_ce 1.8164 (1.8164) data_term 1.8164 (1.8164) kl_term 0.1163 (0.1163) eta 0:00:01
epoch [126/300] batch [1/1] loss 1.9830 (1.9830) acc 47.3404 (47.3404) loss_ce 1.8675 (1.8675) data_term 1.8675 (1.8675) kl_term 0.1155 (0.1155) eta 0:00:01
epoch [127/300] batch [1/1] loss 1.9998 (1.9998) acc 46.8085 (46.8085) loss_ce 1.8852 (1.8852) data_term 1.8852 (1.8852) kl_term 0.1147 (0.1147) eta 0:00:01
epoch [128/300] batch [1/1] loss 1.9348 (1.9348) acc 49.4681 (49.4681) loss_ce 1.8208 (1.8208) data_term 1.8208 (1.8208) kl_term 0.1139 (0.1139) eta 0:00:01
epoch [129/300] batch [1/1] loss 1.9852 (1.9852) acc 48.4043 (48.4043) loss_ce 1.8719 (1.8719) data_term 1.8719 (1.8719) kl_term 0.1133 (0.1133) eta 0:00:01
epoch [130/300] batch [1/1] loss 1.9477 (1.9477) acc 47.3404 (47.3404) loss_ce 1.8351 (1.8351) data_term 1.8351 (1.8351) kl_term 0.1126 (0.1126) eta 0:00:01
epoch [131/300] batch [1/1] loss 1.9196 (1.9196) acc 53.1915 (53.1915) loss_ce 1.8076 (1.8076) data_term 1.8076 (1.8076) kl_term 0.1121 (0.1121) eta 0:00:01
epoch [132/300] batch [1/1] loss 1.9484 (1.9484) acc 45.2128 (45.2128) loss_ce 1.8370 (1.8370) data_term 1.8370 (1.8370) kl_term 0.1114 (0.1114) eta 0:00:01
epoch [133/300] batch [1/1] loss 1.9679 (1.9679) acc 49.4681 (49.4681) loss_ce 1.8571 (1.8571) data_term 1.8571 (1.8571) kl_term 0.1107 (0.1107) eta 0:00:01
epoch [134/300] batch [1/1] loss 1.9711 (1.9711) acc 48.4043 (48.4043) loss_ce 1.8611 (1.8611) data_term 1.8611 (1.8611) kl_term 0.1100 (0.1100) eta 0:00:01
epoch [135/300] batch [1/1] loss 1.9385 (1.9385) acc 52.1277 (52.1277) loss_ce 1.8292 (1.8292) data_term 1.8292 (1.8292) kl_term 0.1094 (0.1094) eta 0:00:01
epoch [136/300] batch [1/1] loss 1.9563 (1.9563) acc 47.3404 (47.3404) loss_ce 1.8476 (1.8476) data_term 1.8476 (1.8476) kl_term 0.1087 (0.1087) eta 0:00:01
epoch [137/300] batch [1/1] loss 1.9499 (1.9499) acc 51.0638 (51.0638) loss_ce 1.8417 (1.8417) data_term 1.8417 (1.8417) kl_term 0.1082 (0.1082) eta 0:00:01
epoch [138/300] batch [1/1] loss 1.9849 (1.9849) acc 48.9362 (48.9362) loss_ce 1.8772 (1.8772) data_term 1.8772 (1.8772) kl_term 0.1076 (0.1076) eta 0:00:01
epoch [139/300] batch [1/1] loss 1.9373 (1.9373) acc 50.5319 (50.5319) loss_ce 1.8302 (1.8302) data_term 1.8302 (1.8302) kl_term 0.1070 (0.1070) eta 0:00:01
epoch [140/300] batch [1/1] loss 1.9586 (1.9586) acc 48.4043 (48.4043) loss_ce 1.8522 (1.8522) data_term 1.8522 (1.8522) kl_term 0.1064 (0.1064) eta 0:00:01
epoch [141/300] batch [1/1] loss 1.9475 (1.9475) acc 50.0000 (50.0000) loss_ce 1.8417 (1.8417) data_term 1.8417 (1.8417) kl_term 0.1057 (0.1057) eta 0:00:00
epoch [142/300] batch [1/1] loss 2.0176 (2.0176) acc 47.3404 (47.3404) loss_ce 1.9125 (1.9125) data_term 1.9125 (1.9125) kl_term 0.1051 (0.1051) eta 0:00:00
epoch [143/300] batch [1/1] loss 1.9524 (1.9524) acc 50.5319 (50.5319) loss_ce 1.8477 (1.8477) data_term 1.8477 (1.8477) kl_term 0.1047 (0.1047) eta 0:00:00
epoch [144/300] batch [1/1] loss 1.9230 (1.9230) acc 50.0000 (50.0000) loss_ce 1.8186 (1.8186) data_term 1.8186 (1.8186) kl_term 0.1044 (0.1044) eta 0:00:00
epoch [145/300] batch [1/1] loss 2.0211 (2.0211) acc 47.3404 (47.3404) loss_ce 1.9169 (1.9169) data_term 1.9169 (1.9169) kl_term 0.1042 (0.1042) eta 0:00:00
epoch [146/300] batch [1/1] loss 1.9743 (1.9743) acc 50.0000 (50.0000) loss_ce 1.8704 (1.8704) data_term 1.8704 (1.8704) kl_term 0.1038 (0.1038) eta 0:00:00
