***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [15/300] batch [1/1] loss 0.3901 (0.3901) acc 89.1892 (89.1892) loss_ce 0.3900 (0.3900) data_term 0.3900 (0.3900) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [16/300] batch [1/1] loss 0.3339 (0.3339) acc 89.1892 (89.1892) loss_ce 0.3338 (0.3338) data_term 0.3338 (0.3338) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [17/300] batch [1/1] loss 0.3014 (0.3014) acc 94.5946 (94.5946) loss_ce 0.3012 (0.3012) data_term 0.3012 (0.3012) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [18/300] batch [1/1] loss 0.3363 (0.3363) acc 91.8919 (91.8919) loss_ce 0.3361 (0.3361) data_term 0.3361 (0.3361) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 0.2677 (0.2677) acc 91.8919 (91.8919) loss_ce 0.2674 (0.2674) data_term 0.2674 (0.2674) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [20/300] batch [1/1] loss 0.2450 (0.2450) acc 94.5946 (94.5946) loss_ce 0.2448 (0.2448) data_term 0.2448 (0.2448) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [21/300] batch [1/1] loss 0.3174 (0.3174) acc 89.1892 (89.1892) loss_ce 0.3171 (0.3171) data_term 0.3171 (0.3171) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [22/300] batch [1/1] loss 0.2731 (0.2731) acc 94.5946 (94.5946) loss_ce 0.2728 (0.2728) data_term 0.2728 (0.2728) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [23/300] batch [1/1] loss 0.1675 (0.1675) acc 97.2973 (97.2973) loss_ce 0.1671 (0.1671) data_term 0.1671 (0.1671) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [24/300] batch [1/1] loss 0.1868 (0.1868) acc 97.2973 (97.2973) loss_ce 0.1864 (0.1864) data_term 0.1864 (0.1864) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [25/300] batch [1/1] loss 0.1597 (0.1597) acc 97.2973 (97.2973) loss_ce 0.1592 (0.1592) data_term 0.1592 (0.1592) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.1211 (0.1211) acc 97.2973 (97.2973) loss_ce 0.1205 (0.1205) data_term 0.1205 (0.1205) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.1525 (0.1525) acc 97.2973 (97.2973) loss_ce 0.1519 (0.1519) data_term 0.1519 (0.1519) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.1459 (0.1459) acc 97.2973 (97.2973) loss_ce 0.1452 (0.1452) data_term 0.1452 (0.1452) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.1534 (0.1534) acc 100.0000 (100.0000) loss_ce 0.1527 (0.1527) data_term 0.1527 (0.1527) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.1084 (0.1084) acc 97.2973 (97.2973) loss_ce 0.1076 (0.1076) data_term 0.1076 (0.1076) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.1496 (0.1496) acc 94.5946 (94.5946) loss_ce 0.1487 (0.1487) data_term 0.1487 (0.1487) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.2986 (0.2986) acc 94.5946 (94.5946) loss_ce 0.2977 (0.2977) data_term 0.2977 (0.2977) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.2069 (0.2069) acc 97.2973 (97.2973) loss_ce 0.2059 (0.2059) data_term 0.2059 (0.2059) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.1249 (0.1249) acc 97.2973 (97.2973) loss_ce 0.1238 (0.1238) data_term 0.1238 (0.1238) kl_term 0.0011 (0.0011) eta 0:00:02
epoch [35/300] batch [1/1] loss 0.2487 (0.2487) acc 94.5946 (94.5946) loss_ce 0.2476 (0.2476) data_term 0.2476 (0.2476) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.1459 (0.1459) acc 97.2973 (97.2973) loss_ce 0.1447 (0.1447) data_term 0.1447 (0.1447) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.0298 (0.0298) acc 100.0000 (100.0000) loss_ce 0.0285 (0.0285) data_term 0.0285 (0.0285) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.1343 (0.1343) acc 97.2973 (97.2973) loss_ce 0.1330 (0.1330) data_term 0.1330 (0.1330) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.0849 (0.0849) acc 97.2973 (97.2973) loss_ce 0.0835 (0.0835) data_term 0.0835 (0.0835) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.0883 (0.0883) acc 100.0000 (100.0000) loss_ce 0.0868 (0.0868) data_term 0.0868 (0.0868) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.0760 (0.0760) acc 100.0000 (100.0000) loss_ce 0.0744 (0.0744) data_term 0.0744 (0.0744) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.0946 (0.0946) acc 100.0000 (100.0000) loss_ce 0.0930 (0.0930) data_term 0.0930 (0.0930) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.1048 (0.1048) acc 97.2973 (97.2973) loss_ce 0.1031 (0.1031) data_term 0.1031 (0.1031) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.0692 (0.0692) acc 100.0000 (100.0000) loss_ce 0.0674 (0.0674) data_term 0.0674 (0.0674) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.1344 (0.1344) acc 94.5946 (94.5946) loss_ce 0.1326 (0.1326) data_term 0.1326 (0.1326) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.2020 (0.2020) acc 97.2973 (97.2973) loss_ce 0.2001 (0.2001) data_term 0.2001 (0.2001) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.0356 (0.0356) acc 100.0000 (100.0000) loss_ce 0.0336 (0.0336) data_term 0.0336 (0.0336) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.0791 (0.0791) acc 100.0000 (100.0000) loss_ce 0.0770 (0.0770) data_term 0.0770 (0.0770) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.0504 (0.0504) acc 100.0000 (100.0000) loss_ce 0.0483 (0.0483) data_term 0.0483 (0.0483) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.0624 (0.0624) acc 100.0000 (100.0000) loss_ce 0.0602 (0.0602) data_term 0.0602 (0.0602) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.0587 (0.0587) acc 100.0000 (100.0000) loss_ce 0.0564 (0.0564) data_term 0.0564 (0.0564) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.0317 (0.0317) acc 100.0000 (100.0000) loss_ce 0.0292 (0.0292) data_term 0.0292 (0.0292) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.1415 (0.1415) acc 97.2973 (97.2973) loss_ce 0.1390 (0.1390) data_term 0.1390 (0.1390) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.0549 (0.0549) acc 100.0000 (100.0000) loss_ce 0.0523 (0.0523) data_term 0.0523 (0.0523) kl_term 0.0026 (0.0026) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.1398 (0.1398) acc 97.2973 (97.2973) loss_ce 0.1372 (0.1372) data_term 0.1372 (0.1372) kl_term 0.0026 (0.0026) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.0538 (0.0538) acc 100.0000 (100.0000) loss_ce 0.0510 (0.0510) data_term 0.0510 (0.0510) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.2270 (0.2270) acc 91.8919 (91.8919) loss_ce 0.2242 (0.2242) data_term 0.2242 (0.2242) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.1482 (0.1482) acc 97.2973 (97.2973) loss_ce 0.1453 (0.1453) data_term 0.1453 (0.1453) kl_term 0.0029 (0.0029) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.0928 (0.0928) acc 100.0000 (100.0000) loss_ce 0.0898 (0.0898) data_term 0.0898 (0.0898) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.0798 (0.0798) acc 97.2973 (97.2973) loss_ce 0.0767 (0.0767) data_term 0.0767 (0.0767) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.0506 (0.0506) acc 100.0000 (100.0000) loss_ce 0.0474 (0.0474) data_term 0.0474 (0.0474) kl_term 0.0031 (0.0031) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.0190 (0.0190) acc 100.0000 (100.0000) loss_ce 0.0157 (0.0157) data_term 0.0157 (0.0157) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.0572 (0.0572) acc 100.0000 (100.0000) loss_ce 0.0539 (0.0539) data_term 0.0539 (0.0539) kl_term 0.0033 (0.0033) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.0670 (0.0670) acc 97.2973 (97.2973) loss_ce 0.0636 (0.0636) data_term 0.0636 (0.0636) kl_term 0.0034 (0.0034) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.0581 (0.0581) acc 100.0000 (100.0000) loss_ce 0.0546 (0.0546) data_term 0.0546 (0.0546) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.0342 (0.0342) acc 100.0000 (100.0000) loss_ce 0.0307 (0.0307) data_term 0.0307 (0.0307) kl_term 0.0036 (0.0036) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.1459 (0.1459) acc 94.5946 (94.5946) loss_ce 0.1422 (0.1422) data_term 0.1422 (0.1422) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.1293 (0.1293) acc 97.2973 (97.2973) loss_ce 0.1255 (0.1255) data_term 0.1255 (0.1255) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.0887 (0.0887) acc 94.5946 (94.5946) loss_ce 0.0849 (0.0849) data_term 0.0849 (0.0849) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.0367 (0.0367) acc 100.0000 (100.0000) loss_ce 0.0328 (0.0328) data_term 0.0328 (0.0328) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.0322 (0.0322) acc 100.0000 (100.0000) loss_ce 0.0282 (0.0282) data_term 0.0282 (0.0282) kl_term 0.0040 (0.0040) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.0577 (0.0577) acc 100.0000 (100.0000) loss_ce 0.0536 (0.0536) data_term 0.0536 (0.0536) kl_term 0.0041 (0.0041) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.0347 (0.0347) acc 100.0000 (100.0000) loss_ce 0.0305 (0.0305) data_term 0.0305 (0.0305) kl_term 0.0042 (0.0042) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.1178 (0.1178) acc 97.2973 (97.2973) loss_ce 0.1135 (0.1135) data_term 0.1135 (0.1135) kl_term 0.0043 (0.0043) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.1010 (0.1010) acc 97.2973 (97.2973) loss_ce 0.0967 (0.0967) data_term 0.0967 (0.0967) kl_term 0.0043 (0.0043) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.0359 (0.0359) acc 100.0000 (100.0000) loss_ce 0.0315 (0.0315) data_term 0.0315 (0.0315) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.1103 (0.1103) acc 94.5946 (94.5946) loss_ce 0.1058 (0.1058) data_term 0.1058 (0.1058) kl_term 0.0045 (0.0045) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.0458 (0.0458) acc 100.0000 (100.0000) loss_ce 0.0412 (0.0412) data_term 0.0412 (0.0412) kl_term 0.0046 (0.0046) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.0966 (0.0966) acc 97.2973 (97.2973) loss_ce 0.0919 (0.0919) data_term 0.0919 (0.0919) kl_term 0.0047 (0.0047) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.1009 (0.1009) acc 97.2973 (97.2973) loss_ce 0.0961 (0.0961) data_term 0.0961 (0.0961) kl_term 0.0048 (0.0048) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.0775 (0.0775) acc 97.2973 (97.2973) loss_ce 0.0726 (0.0726) data_term 0.0726 (0.0726) kl_term 0.0049 (0.0049) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.0297 (0.0297) acc 100.0000 (100.0000) loss_ce 0.0247 (0.0247) data_term 0.0247 (0.0247) kl_term 0.0050 (0.0050) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.0207 (0.0207) acc 100.0000 (100.0000) loss_ce 0.0156 (0.0156) data_term 0.0156 (0.0156) kl_term 0.0051 (0.0051) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.0267 (0.0267) acc 100.0000 (100.0000) loss_ce 0.0215 (0.0215) data_term 0.0215 (0.0215) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.0639 (0.0639) acc 100.0000 (100.0000) loss_ce 0.0586 (0.0586) data_term 0.0586 (0.0586) kl_term 0.0053 (0.0053) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.0714 (0.0714) acc 100.0000 (100.0000) loss_ce 0.0661 (0.0661) data_term 0.0661 (0.0661) kl_term 0.0054 (0.0054) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.0288 (0.0288) acc 100.0000 (100.0000) loss_ce 0.0233 (0.0233) data_term 0.0233 (0.0233) kl_term 0.0054 (0.0054) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.0362 (0.0362) acc 100.0000 (100.0000) loss_ce 0.0307 (0.0307) data_term 0.0307 (0.0307) kl_term 0.0055 (0.0055) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.1484 (0.1484) acc 97.2973 (97.2973) loss_ce 0.1427 (0.1427) data_term 0.1427 (0.1427) kl_term 0.0056 (0.0056) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.0229 (0.0229) acc 100.0000 (100.0000) loss_ce 0.0172 (0.0172) data_term 0.0172 (0.0172) kl_term 0.0057 (0.0057) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.0734 (0.0734) acc 100.0000 (100.0000) loss_ce 0.0676 (0.0676) data_term 0.0676 (0.0676) kl_term 0.0058 (0.0058) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.0554 (0.0554) acc 100.0000 (100.0000) loss_ce 0.0495 (0.0495) data_term 0.0495 (0.0495) kl_term 0.0059 (0.0059) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.0197 (0.0197) acc 100.0000 (100.0000) loss_ce 0.0137 (0.0137) data_term 0.0137 (0.0137) kl_term 0.0060 (0.0060) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.0303 (0.0303) acc 100.0000 (100.0000) loss_ce 0.0242 (0.0242) data_term 0.0242 (0.0242) kl_term 0.0061 (0.0061) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.0500 (0.0500) acc 100.0000 (100.0000) loss_ce 0.0438 (0.0438) data_term 0.0438 (0.0438) kl_term 0.0062 (0.0062) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.0581 (0.0581) acc 100.0000 (100.0000) loss_ce 0.0518 (0.0518) data_term 0.0518 (0.0518) kl_term 0.0063 (0.0063) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.0339 (0.0339) acc 100.0000 (100.0000) loss_ce 0.0275 (0.0275) data_term 0.0275 (0.0275) kl_term 0.0064 (0.0064) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.0471 (0.0471) acc 100.0000 (100.0000) loss_ce 0.0406 (0.0406) data_term 0.0406 (0.0406) kl_term 0.0065 (0.0065) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.0443 (0.0443) acc 100.0000 (100.0000) loss_ce 0.0377 (0.0377) data_term 0.0377 (0.0377) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.0681 (0.0681) acc 100.0000 (100.0000) loss_ce 0.0615 (0.0615) data_term 0.0615 (0.0615) kl_term 0.0067 (0.0067) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.0439 (0.0439) acc 100.0000 (100.0000) loss_ce 0.0372 (0.0372) data_term 0.0372 (0.0372) kl_term 0.0068 (0.0068) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.0335 (0.0335) acc 97.2973 (97.2973) loss_ce 0.0266 (0.0266) data_term 0.0266 (0.0266) kl_term 0.0069 (0.0069) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.0237 (0.0237) acc 100.0000 (100.0000) loss_ce 0.0168 (0.0168) data_term 0.0168 (0.0168) kl_term 0.0070 (0.0070) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.0474 (0.0474) acc 100.0000 (100.0000) loss_ce 0.0404 (0.0404) data_term 0.0404 (0.0404) kl_term 0.0071 (0.0071) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.0871 (0.0871) acc 97.2973 (97.2973) loss_ce 0.0799 (0.0799) data_term 0.0799 (0.0799) kl_term 0.0072 (0.0072) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.0497 (0.0497) acc 100.0000 (100.0000) loss_ce 0.0424 (0.0424) data_term 0.0424 (0.0424) kl_term 0.0073 (0.0073) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.0163 (0.0163) acc 100.0000 (100.0000) loss_ce 0.0089 (0.0089) data_term 0.0089 (0.0089) kl_term 0.0073 (0.0073) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.0488 (0.0488) acc 100.0000 (100.0000) loss_ce 0.0413 (0.0413) data_term 0.0413 (0.0413) kl_term 0.0074 (0.0074) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.0234 (0.0234) acc 100.0000 (100.0000) loss_ce 0.0159 (0.0159) data_term 0.0159 (0.0159) kl_term 0.0075 (0.0075) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.1879 (0.1879) acc 97.2973 (97.2973) loss_ce 0.1803 (0.1803) data_term 0.1803 (0.1803) kl_term 0.0076 (0.0076) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.0356 (0.0356) acc 100.0000 (100.0000) loss_ce 0.0279 (0.0279) data_term 0.0279 (0.0279) kl_term 0.0077 (0.0077) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.0197 (0.0197) acc 100.0000 (100.0000) loss_ce 0.0119 (0.0119) data_term 0.0119 (0.0119) kl_term 0.0078 (0.0078) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.0316 (0.0316) acc 100.0000 (100.0000) loss_ce 0.0237 (0.0237) data_term 0.0237 (0.0237) kl_term 0.0079 (0.0079) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.0276 (0.0276) acc 100.0000 (100.0000) loss_ce 0.0196 (0.0196) data_term 0.0196 (0.0196) kl_term 0.0080 (0.0080) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.1019 (0.1019) acc 94.5946 (94.5946) loss_ce 0.0938 (0.0938) data_term 0.0938 (0.0938) kl_term 0.0081 (0.0081) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.0256 (0.0256) acc 100.0000 (100.0000) loss_ce 0.0175 (0.0175) data_term 0.0175 (0.0175) kl_term 0.0082 (0.0082) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.0566 (0.0566) acc 100.0000 (100.0000) loss_ce 0.0483 (0.0483) data_term 0.0483 (0.0483) kl_term 0.0083 (0.0083) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.0216 (0.0216) acc 100.0000 (100.0000) loss_ce 0.0132 (0.0132) data_term 0.0132 (0.0132) kl_term 0.0084 (0.0084) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.0306 (0.0306) acc 100.0000 (100.0000) loss_ce 0.0221 (0.0221) data_term 0.0221 (0.0221) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.0235 (0.0235) acc 100.0000 (100.0000) loss_ce 0.0150 (0.0150) data_term 0.0150 (0.0150) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.0306 (0.0306) acc 100.0000 (100.0000) loss_ce 0.0219 (0.0219) data_term 0.0219 (0.0219) kl_term 0.0086 (0.0086) eta 0:00:01
epoch [122/300] batch [1/1] loss 0.0383 (0.0383) acc 100.0000 (100.0000) loss_ce 0.0295 (0.0295) data_term 0.0295 (0.0295) kl_term 0.0087 (0.0087) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.0480 (0.0480) acc 100.0000 (100.0000) loss_ce 0.0392 (0.0392) data_term 0.0392 (0.0392) kl_term 0.0088 (0.0088) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.0239 (0.0239) acc 100.0000 (100.0000) loss_ce 0.0150 (0.0150) data_term 0.0150 (0.0150) kl_term 0.0089 (0.0089) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.0268 (0.0268) acc 100.0000 (100.0000) loss_ce 0.0178 (0.0178) data_term 0.0178 (0.0178) kl_term 0.0090 (0.0090) eta 0:00:01
epoch [126/300] batch [1/1] loss 0.0190 (0.0190) acc 100.0000 (100.0000) loss_ce 0.0100 (0.0100) data_term 0.0100 (0.0100) kl_term 0.0091 (0.0091) eta 0:00:01
epoch [127/300] batch [1/1] loss 0.0192 (0.0192) acc 100.0000 (100.0000) loss_ce 0.0101 (0.0101) data_term 0.0101 (0.0101) kl_term 0.0092 (0.0092) eta 0:00:01
epoch [128/300] batch [1/1] loss 0.0171 (0.0171) acc 100.0000 (100.0000) loss_ce 0.0078 (0.0078) data_term 0.0078 (0.0078) kl_term 0.0093 (0.0093) eta 0:00:01
epoch [129/300] batch [1/1] loss 0.0261 (0.0261) acc 100.0000 (100.0000) loss_ce 0.0167 (0.0167) data_term 0.0167 (0.0167) kl_term 0.0093 (0.0093) eta 0:00:01
epoch [130/300] batch [1/1] loss 0.0420 (0.0420) acc 100.0000 (100.0000) loss_ce 0.0325 (0.0325) data_term 0.0325 (0.0325) kl_term 0.0094 (0.0094) eta 0:00:01
epoch [131/300] batch [1/1] loss 0.0266 (0.0266) acc 100.0000 (100.0000) loss_ce 0.0171 (0.0171) data_term 0.0171 (0.0171) kl_term 0.0095 (0.0095) eta 0:00:02
epoch [132/300] batch [1/1] loss 0.0225 (0.0225) acc 100.0000 (100.0000) loss_ce 0.0129 (0.0129) data_term 0.0129 (0.0129) kl_term 0.0096 (0.0096) eta 0:00:01
epoch [133/300] batch [1/1] loss 0.0297 (0.0297) acc 100.0000 (100.0000) loss_ce 0.0200 (0.0200) data_term 0.0200 (0.0200) kl_term 0.0097 (0.0097) eta 0:00:01
epoch [134/300] batch [1/1] loss 0.0352 (0.0352) acc 100.0000 (100.0000) loss_ce 0.0254 (0.0254) data_term 0.0254 (0.0254) kl_term 0.0098 (0.0098) eta 0:00:01
epoch [135/300] batch [1/1] loss 0.0513 (0.0513) acc 100.0000 (100.0000) loss_ce 0.0415 (0.0415) data_term 0.0415 (0.0415) kl_term 0.0099 (0.0099) eta 0:00:01
epoch [136/300] batch [1/1] loss 0.0251 (0.0251) acc 100.0000 (100.0000) loss_ce 0.0151 (0.0151) data_term 0.0151 (0.0151) kl_term 0.0100 (0.0100) eta 0:00:01
epoch [137/300] batch [1/1] loss 0.0552 (0.0552) acc 97.2973 (97.2973) loss_ce 0.0452 (0.0452) data_term 0.0452 (0.0452) kl_term 0.0100 (0.0100) eta 0:00:01
epoch [138/300] batch [1/1] loss 0.0654 (0.0654) acc 100.0000 (100.0000) loss_ce 0.0553 (0.0553) data_term 0.0553 (0.0553) kl_term 0.0101 (0.0101) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.0196 (0.0196) acc 100.0000 (100.0000) loss_ce 0.0094 (0.0094) data_term 0.0094 (0.0094) kl_term 0.0102 (0.0102) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.1149 (0.1149) acc 97.2973 (97.2973) loss_ce 0.1045 (0.1045) data_term 0.1045 (0.1045) kl_term 0.0103 (0.0103) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.0417 (0.0417) acc 100.0000 (100.0000) loss_ce 0.0313 (0.0313) data_term 0.0313 (0.0313) kl_term 0.0104 (0.0104) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.1033 (0.1033) acc 97.2973 (97.2973) loss_ce 0.0928 (0.0928) data_term 0.0928 (0.0928) kl_term 0.0105 (0.0105) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.0591 (0.0591) acc 100.0000 (100.0000) loss_ce 0.0485 (0.0485) data_term 0.0485 (0.0485) kl_term 0.0106 (0.0106) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.0305 (0.0305) acc 100.0000 (100.0000) loss_ce 0.0199 (0.0199) data_term 0.0199 (0.0199) kl_term 0.0107 (0.0107) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.0207 (0.0207) acc 100.0000 (100.0000) loss_ce 0.0099 (0.0099) data_term 0.0099 (0.0099) kl_term 0.0108 (0.0108) eta 0:00:01
epoch [146/300] batch [1/1] loss 0.0254 (0.0254) acc 100.0000 (100.0000) loss_ce 0.0146 (0.0146) data_term 0.0146 (0.0146) kl_term 0.0108 (0.0108) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.0227 (0.0227) acc 100.0000 (100.0000) loss_ce 0.0117 (0.0117) data_term 0.0117 (0.0117) kl_term 0.0109 (0.0109) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.0767 (0.0767) acc 94.5946 (94.5946) loss_ce 0.0657 (0.0657) data_term 0.0657 (0.0657) kl_term 0.0110 (0.0110) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.0509 (0.0509) acc 100.0000 (100.0000) loss_ce 0.0398 (0.0398) data_term 0.0398 (0.0398) kl_term 0.0111 (0.0111) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.0244 (0.0244) acc 100.0000 (100.0000) loss_ce 0.0132 (0.0132) data_term 0.0132 (0.0132) kl_term 0.0112 (0.0112) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.0588 (0.0588) acc 100.0000 (100.0000) loss_ce 0.0475 (0.0475) data_term 0.0475 (0.0475) kl_term 0.0113 (0.0113) eta 0:00:01
epoch [152/300] batch [1/1] loss 0.0466 (0.0466) acc 100.0000 (100.0000) loss_ce 0.0352 (0.0352) data_term 0.0352 (0.0352) kl_term 0.0114 (0.0114) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.0624 (0.0624) acc 100.0000 (100.0000) loss_ce 0.0509 (0.0509) data_term 0.0509 (0.0509) kl_term 0.0115 (0.0115) eta 0:00:00
