***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [10/300] batch [1/3] loss 0.5805 (0.5805) acc 86.7188 (86.7188) loss_ce 0.5299 (0.5299) loss_constraint 0.0507 (0.0507) eta 0:00:04
epoch [10/300] batch [2/3] loss 0.6551 (0.6178) acc 81.2500 (83.9844) loss_ce 0.6013 (0.5656) loss_constraint 0.0538 (0.0522) eta 0:00:04
epoch [10/300] batch [3/3] loss 0.6613 (0.6323) acc 83.7500 (83.9062) loss_ce 0.6046 (0.5786) loss_constraint 0.0567 (0.0537) eta 0:00:04
epoch [11/300] batch [1/3] loss 0.5945 (0.5945) acc 82.0312 (82.0312) loss_ce 0.5349 (0.5349) loss_constraint 0.0596 (0.0596) eta 0:00:05
epoch [11/300] batch [2/3] loss 0.6348 (0.6147) acc 84.7656 (83.3984) loss_ce 0.5724 (0.5536) loss_constraint 0.0624 (0.0610) eta 0:00:04
epoch [11/300] batch [3/3] loss 0.7540 (0.6611) acc 82.5000 (83.0990) loss_ce 0.6888 (0.5987) loss_constraint 0.0652 (0.0624) eta 0:00:04
epoch [12/300] batch [1/3] loss 0.6090 (0.6090) acc 82.8125 (82.8125) loss_ce 0.5413 (0.5413) loss_constraint 0.0677 (0.0677) eta 0:00:04
epoch [12/300] batch [2/3] loss 0.6034 (0.6062) acc 82.8125 (82.8125) loss_ce 0.5333 (0.5373) loss_constraint 0.0701 (0.0689) eta 0:00:04
epoch [12/300] batch [3/3] loss 0.7823 (0.6649) acc 77.5000 (81.0417) loss_ce 0.7099 (0.5948) loss_constraint 0.0724 (0.0701) eta 0:00:03
epoch [13/300] batch [1/3] loss 0.6306 (0.6306) acc 84.7656 (84.7656) loss_ce 0.5564 (0.5564) loss_constraint 0.0742 (0.0742) eta 0:00:04
epoch [13/300] batch [2/3] loss 0.6557 (0.6431) acc 84.7656 (84.7656) loss_ce 0.5800 (0.5682) loss_constraint 0.0758 (0.0750) eta 0:00:04
epoch [13/300] batch [3/3] loss 0.6693 (0.6518) acc 82.5000 (84.0104) loss_ce 0.5919 (0.5761) loss_constraint 0.0773 (0.0758) eta 0:00:04
epoch [14/300] batch [1/3] loss 0.7403 (0.7403) acc 80.8594 (80.8594) loss_ce 0.6615 (0.6615) loss_constraint 0.0788 (0.0788) eta 0:00:04
epoch [14/300] batch [2/3] loss 0.6005 (0.6704) acc 85.5469 (83.2031) loss_ce 0.5201 (0.5908) loss_constraint 0.0804 (0.0796) eta 0:00:04
epoch [14/300] batch [3/3] loss 0.8282 (0.7230) acc 81.2500 (82.5521) loss_ce 0.7463 (0.6426) loss_constraint 0.0819 (0.0804) eta 0:00:04
epoch [15/300] batch [1/3] loss 0.6544 (0.6544) acc 85.9375 (85.9375) loss_ce 0.5711 (0.5711) loss_constraint 0.0833 (0.0833) eta 0:00:04
epoch [15/300] batch [2/3] loss 0.6672 (0.6608) acc 80.4688 (83.2031) loss_ce 0.5824 (0.5768) loss_constraint 0.0848 (0.0840) eta 0:00:04
epoch [15/300] batch [3/3] loss 0.7548 (0.6921) acc 77.5000 (81.3021) loss_ce 0.6687 (0.6074) loss_constraint 0.0861 (0.0847) eta 0:00:03
epoch [16/300] batch [1/3] loss 0.6365 (0.6365) acc 80.8594 (80.8594) loss_ce 0.5492 (0.5492) loss_constraint 0.0873 (0.0873) eta 0:00:10
epoch [16/300] batch [2/3] loss 0.6769 (0.6567) acc 80.8594 (80.8594) loss_ce 0.5886 (0.5689) loss_constraint 0.0883 (0.0878) eta 0:00:09
epoch [16/300] batch [3/3] loss 0.4255 (0.5796) acc 91.2500 (84.3229) loss_ce 0.3360 (0.4913) loss_constraint 0.0895 (0.0884) eta 0:00:07
epoch [17/300] batch [1/3] loss 0.6189 (0.6189) acc 84.3750 (84.3750) loss_ce 0.5282 (0.5282) loss_constraint 0.0907 (0.0907) eta 0:00:05
epoch [17/300] batch [2/3] loss 0.6073 (0.6131) acc 83.9844 (84.1797) loss_ce 0.5155 (0.5219) loss_constraint 0.0917 (0.0912) eta 0:00:04
epoch [17/300] batch [3/3] loss 0.6212 (0.6158) acc 87.5000 (85.2865) loss_ce 0.5287 (0.5241) loss_constraint 0.0925 (0.0916) eta 0:00:04
epoch [18/300] batch [1/3] loss 0.6547 (0.6547) acc 83.5938 (83.5938) loss_ce 0.5615 (0.5615) loss_constraint 0.0931 (0.0931) eta 0:00:04
epoch [18/300] batch [2/3] loss 0.5454 (0.6001) acc 87.1094 (85.3516) loss_ce 0.4517 (0.5066) loss_constraint 0.0937 (0.0934) eta 0:00:04
epoch [18/300] batch [3/3] loss 0.5010 (0.5670) acc 92.5000 (87.7344) loss_ce 0.4067 (0.4733) loss_constraint 0.0942 (0.0937) eta 0:00:03
epoch [19/300] batch [1/3] loss 0.7098 (0.7098) acc 82.0312 (82.0312) loss_ce 0.6151 (0.6151) loss_constraint 0.0947 (0.0947) eta 0:00:04
epoch [19/300] batch [2/3] loss 0.4847 (0.5973) acc 89.0625 (85.5469) loss_ce 0.3896 (0.5023) loss_constraint 0.0951 (0.0949) eta 0:00:04
epoch [19/300] batch [3/3] loss 0.5913 (0.5953) acc 85.0000 (85.3646) loss_ce 0.4960 (0.5002) loss_constraint 0.0953 (0.0951) eta 0:00:03
epoch [20/300] batch [1/3] loss 0.6020 (0.6020) acc 87.1094 (87.1094) loss_ce 0.5064 (0.5064) loss_constraint 0.0956 (0.0956) eta 0:00:04
epoch [20/300] batch [2/3] loss 0.6517 (0.6269) acc 83.2031 (85.1562) loss_ce 0.5558 (0.5311) loss_constraint 0.0960 (0.0958) eta 0:00:04
epoch [20/300] batch [3/3] loss 0.4346 (0.5628) acc 92.5000 (87.6042) loss_ce 0.3384 (0.4669) loss_constraint 0.0962 (0.0959) eta 0:00:03
epoch [21/300] batch [1/3] loss 0.5839 (0.5839) acc 84.7656 (84.7656) loss_ce 0.4877 (0.4877) loss_constraint 0.0963 (0.0963) eta 0:00:05
epoch [21/300] batch [2/3] loss 0.5835 (0.5837) acc 85.5469 (85.1562) loss_ce 0.4872 (0.4874) loss_constraint 0.0963 (0.0963) eta 0:00:04
epoch [21/300] batch [3/3] loss 0.5667 (0.5781) acc 85.0000 (85.1042) loss_ce 0.4707 (0.4818) loss_constraint 0.0961 (0.0962) eta 0:00:04
epoch [22/300] batch [1/3] loss 0.5852 (0.5852) acc 86.3281 (86.3281) loss_ce 0.4894 (0.4894) loss_constraint 0.0958 (0.0958) eta 0:00:04
epoch [22/300] batch [2/3] loss 0.6781 (0.6317) acc 83.9844 (85.1562) loss_ce 0.5827 (0.5361) loss_constraint 0.0954 (0.0956) eta 0:00:04
epoch [22/300] batch [3/3] loss 0.6295 (0.6309) acc 88.7500 (86.3542) loss_ce 0.5346 (0.5356) loss_constraint 0.0948 (0.0953) eta 0:00:03
epoch [23/300] batch [1/3] loss 0.6351 (0.6351) acc 83.9844 (83.9844) loss_ce 0.5409 (0.5409) loss_constraint 0.0942 (0.0942) eta 0:00:04
epoch [23/300] batch [2/3] loss 0.6505 (0.6428) acc 83.2031 (83.5938) loss_ce 0.5567 (0.5488) loss_constraint 0.0938 (0.0940) eta 0:00:04
epoch [23/300] batch [3/3] loss 0.6779 (0.6545) acc 86.2500 (84.4792) loss_ce 0.5844 (0.5606) loss_constraint 0.0935 (0.0938) eta 0:00:03
epoch [24/300] batch [1/3] loss 0.5757 (0.5757) acc 85.1562 (85.1562) loss_ce 0.4823 (0.4823) loss_constraint 0.0934 (0.0934) eta 0:00:04
epoch [24/300] batch [2/3] loss 0.6362 (0.6060) acc 84.3750 (84.7656) loss_ce 0.5430 (0.5127) loss_constraint 0.0933 (0.0933) eta 0:00:04
epoch [24/300] batch [3/3] loss 0.6908 (0.6342) acc 83.7500 (84.4271) loss_ce 0.5974 (0.5409) loss_constraint 0.0934 (0.0933) eta 0:00:03
epoch [25/300] batch [1/3] loss 0.6402 (0.6402) acc 83.9844 (83.9844) loss_ce 0.5470 (0.5470) loss_constraint 0.0932 (0.0932) eta 0:00:04
epoch [25/300] batch [2/3] loss 0.5957 (0.6180) acc 83.9844 (83.9844) loss_ce 0.5026 (0.5248) loss_constraint 0.0931 (0.0932) eta 0:00:04
epoch [25/300] batch [3/3] loss 0.5117 (0.5826) acc 86.2500 (84.7396) loss_ce 0.4186 (0.4894) loss_constraint 0.0931 (0.0931) eta 0:00:04
epoch [26/300] batch [1/3] loss 0.7025 (0.7025) acc 80.8594 (80.8594) loss_ce 0.6095 (0.6095) loss_constraint 0.0930 (0.0930) eta 0:00:04
epoch [26/300] batch [2/3] loss 0.6259 (0.6642) acc 85.9375 (83.3984) loss_ce 0.5327 (0.5711) loss_constraint 0.0931 (0.0931) eta 0:00:03
epoch [26/300] batch [3/3] loss 0.5975 (0.6420) acc 83.7500 (83.5156) loss_ce 0.5041 (0.5488) loss_constraint 0.0934 (0.0932) eta 0:00:03
epoch [27/300] batch [1/3] loss 0.6688 (0.6688) acc 83.5938 (83.5938) loss_ce 0.5754 (0.5754) loss_constraint 0.0934 (0.0934) eta 0:00:03
epoch [27/300] batch [2/3] loss 0.5752 (0.6220) acc 86.7188 (85.1562) loss_ce 0.4816 (0.5285) loss_constraint 0.0936 (0.0935) eta 0:00:03
epoch [27/300] batch [3/3] loss 0.6024 (0.6154) acc 80.0000 (83.4375) loss_ce 0.5087 (0.5219) loss_constraint 0.0937 (0.0936) eta 0:00:03
epoch [28/300] batch [1/3] loss 0.7369 (0.7369) acc 83.5938 (83.5938) loss_ce 0.6430 (0.6430) loss_constraint 0.0939 (0.0939) eta 0:00:03
epoch [28/300] batch [2/3] loss 0.5059 (0.6214) acc 91.0156 (87.3047) loss_ce 0.4118 (0.5274) loss_constraint 0.0941 (0.0940) eta 0:00:03
epoch [28/300] batch [3/3] loss 0.7842 (0.6757) acc 81.2500 (85.2865) loss_ce 0.6902 (0.5817) loss_constraint 0.0940 (0.0940) eta 0:00:03
epoch [29/300] batch [1/3] loss 0.5561 (0.5561) acc 86.3281 (86.3281) loss_ce 0.4621 (0.4621) loss_constraint 0.0940 (0.0940) eta 0:00:03
epoch [29/300] batch [2/3] loss 0.5838 (0.5700) acc 86.7188 (86.5234) loss_ce 0.4900 (0.4760) loss_constraint 0.0939 (0.0939) eta 0:00:03
epoch [29/300] batch [3/3] loss 0.8769 (0.6723) acc 77.5000 (83.5156) loss_ce 0.7831 (0.5784) loss_constraint 0.0939 (0.0939) eta 0:00:03
epoch [30/300] batch [1/3] loss 0.5449 (0.5449) acc 86.3281 (86.3281) loss_ce 0.4509 (0.4509) loss_constraint 0.0940 (0.0940) eta 0:00:03
epoch [30/300] batch [2/3] loss 0.6574 (0.6011) acc 83.5938 (84.9609) loss_ce 0.5632 (0.5071) loss_constraint 0.0942 (0.0941) eta 0:00:03
epoch [30/300] batch [3/3] loss 0.7087 (0.6370) acc 80.0000 (83.3073) loss_ce 0.6145 (0.5429) loss_constraint 0.0942 (0.0941) eta 0:00:03
epoch [31/300] batch [1/3] loss 0.5468 (0.5468) acc 83.5938 (83.5938) loss_ce 0.4526 (0.4526) loss_constraint 0.0941 (0.0941) eta 0:00:03
epoch [31/300] batch [2/3] loss 0.6915 (0.6191) acc 81.2500 (82.4219) loss_ce 0.5972 (0.5249) loss_constraint 0.0942 (0.0942) eta 0:00:03
epoch [31/300] batch [3/3] loss 0.8356 (0.6913) acc 80.0000 (81.6146) loss_ce 0.7412 (0.5970) loss_constraint 0.0944 (0.0943) eta 0:00:03
epoch [32/300] batch [1/3] loss 0.5787 (0.5787) acc 87.5000 (87.5000) loss_ce 0.4844 (0.4844) loss_constraint 0.0943 (0.0943) eta 0:00:03
epoch [32/300] batch [2/3] loss 0.6399 (0.6093) acc 83.2031 (85.3516) loss_ce 0.5459 (0.5151) loss_constraint 0.0941 (0.0942) eta 0:00:03
epoch [32/300] batch [3/3] loss 0.8741 (0.6976) acc 77.5000 (82.7344) loss_ce 0.7803 (0.6035) loss_constraint 0.0938 (0.0941) eta 0:00:03
epoch [33/300] batch [1/3] loss 0.4950 (0.4950) acc 89.0625 (89.0625) loss_ce 0.4012 (0.4012) loss_constraint 0.0938 (0.0938) eta 0:00:05
epoch [33/300] batch [2/3] loss 0.6001 (0.5475) acc 87.1094 (88.0859) loss_ce 0.5062 (0.4537) loss_constraint 0.0939 (0.0939) eta 0:00:04
epoch [33/300] batch [3/3] loss 0.8854 (0.6602) acc 80.0000 (85.3906) loss_ce 0.7913 (0.5662) loss_constraint 0.0941 (0.0939) eta 0:00:04
epoch [34/300] batch [1/3] loss 0.7517 (0.7517) acc 80.0781 (80.0781) loss_ce 0.6572 (0.6572) loss_constraint 0.0945 (0.0945) eta 0:00:04
epoch [34/300] batch [2/3] loss 0.6895 (0.7206) acc 82.0312 (81.0547) loss_ce 0.5947 (0.6260) loss_constraint 0.0948 (0.0946) eta 0:00:03
epoch [34/300] batch [3/3] loss 0.6272 (0.6895) acc 86.2500 (82.7865) loss_ce 0.5320 (0.5947) loss_constraint 0.0952 (0.0948) eta 0:00:03
epoch [35/300] batch [1/3] loss 0.6411 (0.6411) acc 85.9375 (85.9375) loss_ce 0.5452 (0.5452) loss_constraint 0.0958 (0.0958) eta 0:00:03
epoch [35/300] batch [2/3] loss 0.6409 (0.6410) acc 82.0312 (83.9844) loss_ce 0.5445 (0.5449) loss_constraint 0.0964 (0.0961) eta 0:00:03
epoch [35/300] batch [3/3] loss 0.7713 (0.6844) acc 80.0000 (82.6562) loss_ce 0.6745 (0.5881) loss_constraint 0.0968 (0.0963) eta 0:00:03
epoch [36/300] batch [1/3] loss 0.6956 (0.6956) acc 83.2031 (83.2031) loss_ce 0.5984 (0.5984) loss_constraint 0.0971 (0.0971) eta 0:00:03
epoch [36/300] batch [2/3] loss 0.6899 (0.6927) acc 81.2500 (82.2266) loss_ce 0.5924 (0.5954) loss_constraint 0.0975 (0.0973) eta 0:00:03
epoch [36/300] batch [3/3] loss 0.5586 (0.6480) acc 90.0000 (84.8177) loss_ce 0.4607 (0.5505) loss_constraint 0.0980 (0.0975) eta 0:00:03
epoch [37/300] batch [1/3] loss 0.6826 (0.6826) acc 84.3750 (84.3750) loss_ce 0.5841 (0.5841) loss_constraint 0.0985 (0.0985) eta 0:00:03
epoch [37/300] batch [2/3] loss 0.6695 (0.6760) acc 83.5938 (83.9844) loss_ce 0.5706 (0.5774) loss_constraint 0.0989 (0.0987) eta 0:00:03
epoch [37/300] batch [3/3] loss 0.5554 (0.6358) acc 85.0000 (84.3229) loss_ce 0.4562 (0.5370) loss_constraint 0.0992 (0.0989) eta 0:00:03
epoch [38/300] batch [1/3] loss 0.6903 (0.6903) acc 78.5156 (78.5156) loss_ce 0.5909 (0.5909) loss_constraint 0.0995 (0.0995) eta 0:00:03
epoch [38/300] batch [2/3] loss 0.5642 (0.6273) acc 87.1094 (82.8125) loss_ce 0.4645 (0.5277) loss_constraint 0.0997 (0.0996) eta 0:00:03
epoch [38/300] batch [3/3] loss 0.5218 (0.5921) acc 87.5000 (84.3750) loss_ce 0.4222 (0.4925) loss_constraint 0.0996 (0.0996) eta 0:00:03
epoch [39/300] batch [1/3] loss 0.6209 (0.6209) acc 83.5938 (83.5938) loss_ce 0.5214 (0.5214) loss_constraint 0.0995 (0.0995) eta 0:00:03
epoch [39/300] batch [2/3] loss 0.5983 (0.6096) acc 87.8906 (85.7422) loss_ce 0.4990 (0.5102) loss_constraint 0.0993 (0.0994) eta 0:00:04
epoch [39/300] batch [3/3] loss 0.6808 (0.6334) acc 82.5000 (84.6615) loss_ce 0.5816 (0.5340) loss_constraint 0.0992 (0.0993) eta 0:00:03
epoch [40/300] batch [1/3] loss 0.5760 (0.5760) acc 84.3750 (84.3750) loss_ce 0.4770 (0.4770) loss_constraint 0.0990 (0.0990) eta 0:00:03
epoch [40/300] batch [2/3] loss 0.6455 (0.6107) acc 83.9844 (84.1797) loss_ce 0.5467 (0.5118) loss_constraint 0.0988 (0.0989) eta 0:00:03
epoch [40/300] batch [3/3] loss 0.6217 (0.6144) acc 90.0000 (86.1198) loss_ce 0.5231 (0.5156) loss_constraint 0.0986 (0.0988) eta 0:00:03
epoch [41/300] batch [1/3] loss 0.5414 (0.5414) acc 86.7188 (86.7188) loss_ce 0.4431 (0.4431) loss_constraint 0.0984 (0.0984) eta 0:00:03
epoch [41/300] batch [2/3] loss 0.6340 (0.5877) acc 83.2031 (84.9609) loss_ce 0.5357 (0.4894) loss_constraint 0.0983 (0.0983) eta 0:00:03
epoch [41/300] batch [3/3] loss 0.6809 (0.6188) acc 83.7500 (84.5573) loss_ce 0.5827 (0.5205) loss_constraint 0.0982 (0.0983) eta 0:00:03
epoch [42/300] batch [1/3] loss 0.5496 (0.5496) acc 87.5000 (87.5000) loss_ce 0.4514 (0.4514) loss_constraint 0.0982 (0.0982) eta 0:00:03
epoch [42/300] batch [2/3] loss 0.6893 (0.6195) acc 83.9844 (85.7422) loss_ce 0.5910 (0.5212) loss_constraint 0.0983 (0.0982) eta 0:00:03
epoch [42/300] batch [3/3] loss 0.4897 (0.5762) acc 90.0000 (87.1615) loss_ce 0.3913 (0.4779) loss_constraint 0.0984 (0.0983) eta 0:00:03
epoch [43/300] batch [1/3] loss 0.5824 (0.5824) acc 87.5000 (87.5000) loss_ce 0.4840 (0.4840) loss_constraint 0.0984 (0.0984) eta 0:00:03
epoch [43/300] batch [2/3] loss 0.6154 (0.5989) acc 82.4219 (84.9609) loss_ce 0.5171 (0.5005) loss_constraint 0.0984 (0.0984) eta 0:00:03
epoch [43/300] batch [3/3] loss 0.5388 (0.5789) acc 88.7500 (86.2240) loss_ce 0.4405 (0.4805) loss_constraint 0.0982 (0.0983) eta 0:00:03
epoch [44/300] batch [1/3] loss 0.5868 (0.5868) acc 88.2812 (88.2812) loss_ce 0.4890 (0.4890) loss_constraint 0.0978 (0.0978) eta 0:00:03
epoch [44/300] batch [2/3] loss 0.5994 (0.5931) acc 87.5000 (87.8906) loss_ce 0.5020 (0.4955) loss_constraint 0.0974 (0.0976) eta 0:00:03
epoch [44/300] batch [3/3] loss 0.5958 (0.5940) acc 85.0000 (86.9271) loss_ce 0.4988 (0.4966) loss_constraint 0.0970 (0.0974) eta 0:00:03
epoch [45/300] batch [1/3] loss 0.6382 (0.6382) acc 83.9844 (83.9844) loss_ce 0.5415 (0.5415) loss_constraint 0.0967 (0.0967) eta 0:00:03
epoch [45/300] batch [2/3] loss 0.5962 (0.6172) acc 83.9844 (83.9844) loss_ce 0.4997 (0.5206) loss_constraint 0.0965 (0.0966) eta 0:00:03
epoch [45/300] batch [3/3] loss 0.6004 (0.6116) acc 88.7500 (85.5729) loss_ce 0.5042 (0.5151) loss_constraint 0.0962 (0.0965) eta 0:00:03
epoch [46/300] batch [1/3] loss 0.6110 (0.6110) acc 83.2031 (83.2031) loss_ce 0.5153 (0.5153) loss_constraint 0.0957 (0.0957) eta 0:00:03
epoch [46/300] batch [2/3] loss 0.6187 (0.6148) acc 84.7656 (83.9844) loss_ce 0.5234 (0.5194) loss_constraint 0.0953 (0.0955) eta 0:00:03
epoch [46/300] batch [3/3] loss 0.6661 (0.6319) acc 80.0000 (82.6562) loss_ce 0.5712 (0.5366) loss_constraint 0.0949 (0.0953) eta 0:00:03
epoch [47/300] batch [1/3] loss 0.7026 (0.7026) acc 84.3750 (84.3750) loss_ce 0.6080 (0.6080) loss_constraint 0.0946 (0.0946) eta 0:00:03
epoch [47/300] batch [2/3] loss 0.6065 (0.6546) acc 84.3750 (84.3750) loss_ce 0.5120 (0.5600) loss_constraint 0.0945 (0.0946) eta 0:00:03
epoch [47/300] batch [3/3] loss 0.3987 (0.5693) acc 93.7500 (87.5000) loss_ce 0.3043 (0.4748) loss_constraint 0.0944 (0.0945) eta 0:00:03
epoch [48/300] batch [1/3] loss 0.7820 (0.7820) acc 78.9062 (78.9062) loss_ce 0.6879 (0.6879) loss_constraint 0.0941 (0.0941) eta 0:00:03
epoch [48/300] batch [2/3] loss 0.5900 (0.6860) acc 85.1562 (82.0312) loss_ce 0.4962 (0.5920) loss_constraint 0.0938 (0.0940) eta 0:00:03
epoch [48/300] batch [3/3] loss 0.6303 (0.6674) acc 88.7500 (84.2708) loss_ce 0.5369 (0.5737) loss_constraint 0.0934 (0.0938) eta 0:00:03
epoch [49/300] batch [1/3] loss 0.5822 (0.5822) acc 83.5938 (83.5938) loss_ce 0.4892 (0.4892) loss_constraint 0.0930 (0.0930) eta 0:00:03
epoch [49/300] batch [2/3] loss 0.5160 (0.5491) acc 90.2344 (86.9141) loss_ce 0.4235 (0.4564) loss_constraint 0.0925 (0.0928) eta 0:00:03
epoch [49/300] batch [3/3] loss 0.7024 (0.6002) acc 77.5000 (83.7760) loss_ce 0.6103 (0.5077) loss_constraint 0.0921 (0.0925) eta 0:00:03
epoch [50/300] batch [1/3] loss 0.6776 (0.6776) acc 82.8125 (82.8125) loss_ce 0.5856 (0.5856) loss_constraint 0.0920 (0.0920) eta 0:00:03
epoch [50/300] batch [2/3] loss 0.5280 (0.6028) acc 85.9375 (84.3750) loss_ce 0.4360 (0.5108) loss_constraint 0.0921 (0.0920) eta 0:00:03
epoch [50/300] batch [3/3] loss 0.6560 (0.6205) acc 80.0000 (82.9167) loss_ce 0.5638 (0.5284) loss_constraint 0.0922 (0.0921) eta 0:00:03
epoch [51/300] batch [1/3] loss 0.6185 (0.6185) acc 83.9844 (83.9844) loss_ce 0.5261 (0.5261) loss_constraint 0.0925 (0.0925) eta 0:00:03
epoch [51/300] batch [2/3] loss 0.5976 (0.6081) acc 85.9375 (84.9609) loss_ce 0.5049 (0.5155) loss_constraint 0.0927 (0.0926) eta 0:00:03
epoch [51/300] batch [3/3] loss 0.6184 (0.6115) acc 82.5000 (84.1406) loss_ce 0.5256 (0.5189) loss_constraint 0.0927 (0.0926) eta 0:00:03
epoch [52/300] batch [1/3] loss 0.6147 (0.6147) acc 87.5000 (87.5000) loss_ce 0.5219 (0.5219) loss_constraint 0.0928 (0.0928) eta 0:00:04
epoch [52/300] batch [2/3] loss 0.6835 (0.6491) acc 83.2031 (85.3516) loss_ce 0.5907 (0.5563) loss_constraint 0.0928 (0.0928) eta 0:00:04
epoch [52/300] batch [3/3] loss 0.6862 (0.6615) acc 83.7500 (84.8177) loss_ce 0.5932 (0.5686) loss_constraint 0.0930 (0.0929) eta 0:00:04
epoch [53/300] batch [1/3] loss 0.6630 (0.6630) acc 82.4219 (82.4219) loss_ce 0.5698 (0.5698) loss_constraint 0.0932 (0.0932) eta 0:00:03
epoch [53/300] batch [2/3] loss 0.5498 (0.6064) acc 87.5000 (84.9609) loss_ce 0.4563 (0.5131) loss_constraint 0.0935 (0.0933) eta 0:00:03
epoch [53/300] batch [3/3] loss 0.5898 (0.6009) acc 86.2500 (85.3906) loss_ce 0.4960 (0.5074) loss_constraint 0.0938 (0.0935) eta 0:00:03
epoch [54/300] batch [1/3] loss 0.6383 (0.6383) acc 85.1562 (85.1562) loss_ce 0.5446 (0.5446) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [54/300] batch [2/3] loss 0.6619 (0.6501) acc 82.8125 (83.9844) loss_ce 0.5681 (0.5563) loss_constraint 0.0939 (0.0938) eta 0:00:03
epoch [54/300] batch [3/3] loss 0.7387 (0.6796) acc 81.2500 (83.0729) loss_ce 0.6447 (0.5858) loss_constraint 0.0939 (0.0939) eta 0:00:03
epoch [55/300] batch [1/3] loss 0.6785 (0.6785) acc 84.3750 (84.3750) loss_ce 0.5847 (0.5847) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [55/300] batch [2/3] loss 0.6327 (0.6556) acc 86.3281 (85.3516) loss_ce 0.5388 (0.5618) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [55/300] batch [3/3] loss 0.6406 (0.6506) acc 87.5000 (86.0677) loss_ce 0.5466 (0.5567) loss_constraint 0.0940 (0.0939) eta 0:00:03
epoch [56/300] batch [1/3] loss 0.4720 (0.4720) acc 89.0625 (89.0625) loss_ce 0.3780 (0.3780) loss_constraint 0.0940 (0.0940) eta 0:00:03
epoch [56/300] batch [2/3] loss 0.6021 (0.5370) acc 87.1094 (88.0859) loss_ce 0.5081 (0.4430) loss_constraint 0.0940 (0.0940) eta 0:00:03
epoch [56/300] batch [3/3] loss 0.6851 (0.5864) acc 78.7500 (84.9740) loss_ce 0.5912 (0.4924) loss_constraint 0.0939 (0.0940) eta 0:00:03
epoch [57/300] batch [1/3] loss 0.5800 (0.5800) acc 83.5938 (83.5938) loss_ce 0.4862 (0.4862) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [57/300] batch [2/3] loss 0.6168 (0.5984) acc 85.5469 (84.5703) loss_ce 0.5231 (0.5047) loss_constraint 0.0937 (0.0937) eta 0:00:03
epoch [57/300] batch [3/3] loss 0.5345 (0.5771) acc 85.0000 (84.7135) loss_ce 0.4409 (0.4834) loss_constraint 0.0936 (0.0937) eta 0:00:03
epoch [58/300] batch [1/3] loss 0.6865 (0.6865) acc 82.0312 (82.0312) loss_ce 0.5929 (0.5929) loss_constraint 0.0936 (0.0936) eta 0:00:03
epoch [58/300] batch [2/3] loss 0.5980 (0.6422) acc 82.8125 (82.4219) loss_ce 0.5044 (0.5487) loss_constraint 0.0936 (0.0936) eta 0:00:03
epoch [58/300] batch [3/3] loss 0.5597 (0.6147) acc 87.5000 (84.1146) loss_ce 0.4663 (0.5212) loss_constraint 0.0934 (0.0935) eta 0:00:03
epoch [59/300] batch [1/3] loss 0.5572 (0.5572) acc 87.1094 (87.1094) loss_ce 0.4638 (0.4638) loss_constraint 0.0934 (0.0934) eta 0:00:03
epoch [59/300] batch [2/3] loss 0.6570 (0.6071) acc 83.2031 (85.1562) loss_ce 0.5635 (0.5136) loss_constraint 0.0936 (0.0935) eta 0:00:03
epoch [59/300] batch [3/3] loss 0.5210 (0.5784) acc 85.0000 (85.1042) loss_ce 0.4273 (0.4848) loss_constraint 0.0937 (0.0936) eta 0:00:03
epoch [60/300] batch [1/3] loss 0.7170 (0.7170) acc 82.0312 (82.0312) loss_ce 0.6232 (0.6232) loss_constraint 0.0938 (0.0938) eta 0:00:03
epoch [60/300] batch [2/3] loss 0.5556 (0.6363) acc 87.5000 (84.7656) loss_ce 0.4616 (0.5424) loss_constraint 0.0939 (0.0938) eta 0:00:03
epoch [60/300] batch [3/3] loss 0.7134 (0.6620) acc 78.7500 (82.7604) loss_ce 0.6194 (0.5681) loss_constraint 0.0940 (0.0939) eta 0:00:03
epoch [61/300] batch [1/3] loss 0.5022 (0.5022) acc 88.6719 (88.6719) loss_ce 0.4080 (0.4080) loss_constraint 0.0942 (0.0942) eta 0:00:03
epoch [61/300] batch [2/3] loss 0.6051 (0.5537) acc 86.3281 (87.5000) loss_ce 0.5109 (0.4595) loss_constraint 0.0943 (0.0942) eta 0:00:03
epoch [61/300] batch [3/3] loss 0.6668 (0.5914) acc 86.2500 (87.0833) loss_ce 0.5726 (0.4972) loss_constraint 0.0943 (0.0942) eta 0:00:03
epoch [62/300] batch [1/3] loss 0.6750 (0.6750) acc 83.9844 (83.9844) loss_ce 0.5804 (0.5804) loss_constraint 0.0946 (0.0946) eta 0:00:03
epoch [62/300] batch [2/3] loss 0.6133 (0.6441) acc 85.5469 (84.7656) loss_ce 0.5185 (0.5495) loss_constraint 0.0947 (0.0947) eta 0:00:03
epoch [62/300] batch [3/3] loss 0.5561 (0.6148) acc 86.2500 (85.2604) loss_ce 0.4613 (0.5201) loss_constraint 0.0949 (0.0947) eta 0:00:03
epoch [63/300] batch [1/3] loss 0.5876 (0.5876) acc 86.7188 (86.7188) loss_ce 0.4929 (0.4929) loss_constraint 0.0948 (0.0948) eta 0:00:03
