***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [52/300] batch [2/5] loss 0.5908 (0.5983) acc 82.8125 (84.3750) loss_ce 0.5198 (0.5273) loss_constraint 0.0710 (0.0710) eta 0:00:04
epoch [52/300] batch [3/5] loss 0.5453 (0.5806) acc 84.7656 (84.5052) loss_ce 0.4744 (0.5097) loss_constraint 0.0709 (0.0710) eta 0:00:04
epoch [52/300] batch [4/5] loss 0.5689 (0.5777) acc 84.3750 (84.4727) loss_ce 0.4981 (0.5068) loss_constraint 0.0708 (0.0709) eta 0:00:04
epoch [52/300] batch [5/5] loss 0.5855 (0.5793) acc 85.0000 (84.5781) loss_ce 0.5148 (0.5084) loss_constraint 0.0707 (0.0709) eta 0:00:04
epoch [53/300] batch [1/5] loss 0.6263 (0.6263) acc 83.5938 (83.5938) loss_ce 0.5557 (0.5557) loss_constraint 0.0706 (0.0706) eta 0:00:04
epoch [53/300] batch [2/5] loss 0.5889 (0.6076) acc 86.3281 (84.9609) loss_ce 0.5182 (0.5370) loss_constraint 0.0707 (0.0707) eta 0:00:04
epoch [53/300] batch [3/5] loss 0.6174 (0.6109) acc 82.8125 (84.2448) loss_ce 0.5467 (0.5402) loss_constraint 0.0707 (0.0707) eta 0:00:04
epoch [53/300] batch [4/5] loss 0.6192 (0.6130) acc 85.9375 (84.6680) loss_ce 0.5487 (0.5423) loss_constraint 0.0705 (0.0706) eta 0:00:04
epoch [53/300] batch [5/5] loss 0.5496 (0.6003) acc 86.8750 (85.1094) loss_ce 0.4792 (0.5297) loss_constraint 0.0704 (0.0706) eta 0:00:04
epoch [54/300] batch [1/5] loss 0.5893 (0.5893) acc 85.9375 (85.9375) loss_ce 0.5190 (0.5190) loss_constraint 0.0702 (0.0702) eta 0:00:04
epoch [54/300] batch [2/5] loss 0.5953 (0.5923) acc 87.1094 (86.5234) loss_ce 0.5251 (0.5221) loss_constraint 0.0701 (0.0702) eta 0:00:04
epoch [54/300] batch [3/5] loss 0.5855 (0.5900) acc 84.7656 (85.9375) loss_ce 0.5153 (0.5198) loss_constraint 0.0702 (0.0702) eta 0:00:04
epoch [54/300] batch [4/5] loss 0.4961 (0.5665) acc 87.1094 (86.2305) loss_ce 0.4259 (0.4963) loss_constraint 0.0702 (0.0702) eta 0:00:05
epoch [54/300] batch [5/5] loss 0.6165 (0.5765) acc 82.5000 (85.4844) loss_ce 0.5464 (0.5063) loss_constraint 0.0701 (0.0702) eta 0:00:05
epoch [55/300] batch [1/5] loss 0.5528 (0.5528) acc 84.3750 (84.3750) loss_ce 0.4828 (0.4828) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [55/300] batch [2/5] loss 0.6443 (0.5986) acc 84.7656 (84.5703) loss_ce 0.5742 (0.5285) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [55/300] batch [3/5] loss 0.6155 (0.6042) acc 83.9844 (84.3750) loss_ce 0.5454 (0.5341) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [55/300] batch [4/5] loss 0.4773 (0.5725) acc 89.4531 (85.6445) loss_ce 0.4071 (0.5024) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [55/300] batch [5/5] loss 0.6072 (0.5794) acc 82.5000 (85.0156) loss_ce 0.5370 (0.5093) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [56/300] batch [1/5] loss 0.5743 (0.5743) acc 86.3281 (86.3281) loss_ce 0.5042 (0.5042) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [56/300] batch [2/5] loss 0.5979 (0.5861) acc 85.5469 (85.9375) loss_ce 0.5277 (0.5160) loss_constraint 0.0702 (0.0702) eta 0:00:05
epoch [56/300] batch [3/5] loss 0.6022 (0.5915) acc 84.3750 (85.4167) loss_ce 0.5319 (0.5213) loss_constraint 0.0702 (0.0702) eta 0:00:05
epoch [56/300] batch [4/5] loss 0.6196 (0.5985) acc 82.8125 (84.7656) loss_ce 0.5493 (0.5283) loss_constraint 0.0703 (0.0702) eta 0:00:05
epoch [56/300] batch [5/5] loss 0.7603 (0.6309) acc 81.2500 (84.0625) loss_ce 0.6901 (0.5607) loss_constraint 0.0702 (0.0702) eta 0:00:05
epoch [57/300] batch [1/5] loss 0.5649 (0.5649) acc 85.1562 (85.1562) loss_ce 0.4949 (0.4949) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [57/300] batch [2/5] loss 0.5427 (0.5538) acc 86.3281 (85.7422) loss_ce 0.4725 (0.4837) loss_constraint 0.0702 (0.0701) eta 0:00:05
epoch [57/300] batch [3/5] loss 0.5938 (0.5672) acc 85.1562 (85.5469) loss_ce 0.5234 (0.4969) loss_constraint 0.0705 (0.0703) eta 0:00:05
epoch [57/300] batch [4/5] loss 0.6318 (0.5833) acc 83.5938 (85.0586) loss_ce 0.5610 (0.5129) loss_constraint 0.0708 (0.0704) eta 0:00:05
epoch [57/300] batch [5/5] loss 0.7422 (0.6151) acc 78.1250 (83.6719) loss_ce 0.6712 (0.5446) loss_constraint 0.0710 (0.0705) eta 0:00:05
epoch [58/300] batch [1/5] loss 0.6213 (0.6213) acc 83.2031 (83.2031) loss_ce 0.5502 (0.5502) loss_constraint 0.0711 (0.0711) eta 0:00:05
epoch [58/300] batch [2/5] loss 0.5742 (0.5978) acc 85.9375 (84.5703) loss_ce 0.5030 (0.5266) loss_constraint 0.0712 (0.0712) eta 0:00:05
epoch [58/300] batch [3/5] loss 0.7000 (0.6319) acc 79.2969 (82.8125) loss_ce 0.6286 (0.5606) loss_constraint 0.0714 (0.0713) eta 0:00:05
epoch [58/300] batch [4/5] loss 0.6894 (0.6463) acc 81.2500 (82.4219) loss_ce 0.6178 (0.5749) loss_constraint 0.0716 (0.0713) eta 0:00:05
epoch [58/300] batch [5/5] loss 0.6169 (0.6404) acc 83.1250 (82.5625) loss_ce 0.5450 (0.5689) loss_constraint 0.0719 (0.0715) eta 0:00:04
epoch [59/300] batch [1/5] loss 0.6101 (0.6101) acc 83.9844 (83.9844) loss_ce 0.5381 (0.5381) loss_constraint 0.0720 (0.0720) eta 0:00:04
epoch [59/300] batch [2/5] loss 0.5378 (0.5740) acc 86.3281 (85.1562) loss_ce 0.4659 (0.5020) loss_constraint 0.0719 (0.0719) eta 0:00:04
epoch [59/300] batch [3/5] loss 0.6892 (0.6124) acc 82.8125 (84.3750) loss_ce 0.6174 (0.5405) loss_constraint 0.0718 (0.0719) eta 0:00:04
epoch [59/300] batch [4/5] loss 0.4463 (0.5709) acc 87.5000 (85.1562) loss_ce 0.3746 (0.4990) loss_constraint 0.0717 (0.0719) eta 0:00:04
epoch [59/300] batch [5/5] loss 0.6161 (0.5799) acc 82.5000 (84.6250) loss_ce 0.5444 (0.5081) loss_constraint 0.0717 (0.0718) eta 0:00:04
epoch [60/300] batch [1/5] loss 0.5605 (0.5605) acc 84.7656 (84.7656) loss_ce 0.4887 (0.4887) loss_constraint 0.0718 (0.0718) eta 0:00:04
epoch [60/300] batch [2/5] loss 0.5822 (0.5714) acc 83.9844 (84.3750) loss_ce 0.5102 (0.4994) loss_constraint 0.0721 (0.0720) eta 0:00:04
epoch [60/300] batch [3/5] loss 0.5690 (0.5706) acc 84.7656 (84.5052) loss_ce 0.4967 (0.4985) loss_constraint 0.0723 (0.0721) eta 0:00:04
epoch [60/300] batch [4/5] loss 0.6850 (0.5992) acc 79.2969 (83.2031) loss_ce 0.6126 (0.5270) loss_constraint 0.0724 (0.0722) eta 0:00:04
epoch [60/300] batch [5/5] loss 0.4913 (0.5776) acc 86.2500 (83.8125) loss_ce 0.4190 (0.5054) loss_constraint 0.0723 (0.0722) eta 0:00:04
epoch [61/300] batch [1/5] loss 0.6766 (0.6766) acc 83.5938 (83.5938) loss_ce 0.6044 (0.6044) loss_constraint 0.0722 (0.0722) eta 0:00:04
epoch [61/300] batch [2/5] loss 0.5127 (0.5947) acc 88.6719 (86.1328) loss_ce 0.4406 (0.5225) loss_constraint 0.0721 (0.0721) eta 0:00:04
epoch [61/300] batch [3/5] loss 0.4708 (0.5534) acc 90.6250 (87.6302) loss_ce 0.3988 (0.4813) loss_constraint 0.0721 (0.0721) eta 0:00:04
epoch [61/300] batch [4/5] loss 0.6629 (0.5808) acc 82.0312 (86.2305) loss_ce 0.5908 (0.5087) loss_constraint 0.0720 (0.0721) eta 0:00:04
epoch [61/300] batch [5/5] loss 0.6017 (0.5849) acc 86.2500 (86.2344) loss_ce 0.5298 (0.5129) loss_constraint 0.0718 (0.0720) eta 0:00:04
epoch [62/300] batch [1/5] loss 0.6206 (0.6206) acc 84.3750 (84.3750) loss_ce 0.5489 (0.5489) loss_constraint 0.0717 (0.0717) eta 0:00:04
epoch [62/300] batch [2/5] loss 0.4713 (0.5459) acc 88.6719 (86.5234) loss_ce 0.3996 (0.4743) loss_constraint 0.0716 (0.0717) eta 0:00:04
epoch [62/300] batch [3/5] loss 0.5916 (0.5611) acc 83.5938 (85.5469) loss_ce 0.5201 (0.4895) loss_constraint 0.0715 (0.0716) eta 0:00:04
epoch [62/300] batch [4/5] loss 0.5535 (0.5592) acc 83.5938 (85.0586) loss_ce 0.4820 (0.4876) loss_constraint 0.0715 (0.0716) eta 0:00:04
epoch [62/300] batch [5/5] loss 0.5996 (0.5673) acc 88.7500 (85.7969) loss_ce 0.5282 (0.4957) loss_constraint 0.0714 (0.0716) eta 0:00:04
epoch [63/300] batch [1/5] loss 0.5970 (0.5970) acc 86.3281 (86.3281) loss_ce 0.5257 (0.5257) loss_constraint 0.0714 (0.0714) eta 0:00:04
epoch [63/300] batch [2/5] loss 0.6603 (0.6287) acc 81.6406 (83.9844) loss_ce 0.5890 (0.5573) loss_constraint 0.0713 (0.0713) eta 0:00:04
epoch [63/300] batch [3/5] loss 0.6206 (0.6260) acc 83.2031 (83.7240) loss_ce 0.5494 (0.5547) loss_constraint 0.0712 (0.0713) eta 0:00:04
epoch [63/300] batch [4/5] loss 0.6834 (0.6403) acc 84.3750 (83.8867) loss_ce 0.6123 (0.5691) loss_constraint 0.0712 (0.0713) eta 0:00:04
epoch [63/300] batch [5/5] loss 0.5908 (0.6304) acc 86.2500 (84.3594) loss_ce 0.5197 (0.5592) loss_constraint 0.0711 (0.0712) eta 0:00:04
epoch [64/300] batch [1/5] loss 0.5942 (0.5942) acc 86.7188 (86.7188) loss_ce 0.5231 (0.5231) loss_constraint 0.0711 (0.0711) eta 0:00:04
epoch [64/300] batch [2/5] loss 0.5470 (0.5706) acc 87.5000 (87.1094) loss_ce 0.4758 (0.4994) loss_constraint 0.0713 (0.0712) eta 0:00:04
epoch [64/300] batch [3/5] loss 0.6236 (0.5883) acc 85.1562 (86.4583) loss_ce 0.5522 (0.5170) loss_constraint 0.0713 (0.0712) eta 0:00:04
epoch [64/300] batch [4/5] loss 0.6418 (0.6016) acc 84.3750 (85.9375) loss_ce 0.5705 (0.5304) loss_constraint 0.0713 (0.0713) eta 0:00:04
epoch [64/300] batch [5/5] loss 0.6771 (0.6167) acc 80.0000 (84.7500) loss_ce 0.6059 (0.5455) loss_constraint 0.0712 (0.0712) eta 0:00:04
epoch [65/300] batch [1/5] loss 0.4660 (0.4660) acc 89.4531 (89.4531) loss_ce 0.3951 (0.3951) loss_constraint 0.0709 (0.0709) eta 0:00:04
epoch [65/300] batch [2/5] loss 0.5522 (0.5091) acc 84.3750 (86.9141) loss_ce 0.4815 (0.4383) loss_constraint 0.0707 (0.0708) eta 0:00:04
epoch [65/300] batch [3/5] loss 0.5530 (0.5237) acc 83.5938 (85.8073) loss_ce 0.4825 (0.4531) loss_constraint 0.0704 (0.0707) eta 0:00:04
epoch [65/300] batch [4/5] loss 0.6098 (0.5452) acc 84.7656 (85.5469) loss_ce 0.5396 (0.4747) loss_constraint 0.0702 (0.0706) eta 0:00:04
epoch [65/300] batch [5/5] loss 0.7164 (0.5795) acc 84.3750 (85.3125) loss_ce 0.6464 (0.5090) loss_constraint 0.0700 (0.0705) eta 0:00:04
epoch [66/300] batch [1/5] loss 0.5229 (0.5229) acc 86.3281 (86.3281) loss_ce 0.4531 (0.4531) loss_constraint 0.0698 (0.0698) eta 0:00:04
epoch [66/300] batch [2/5] loss 0.5694 (0.5461) acc 83.9844 (85.1562) loss_ce 0.4997 (0.4764) loss_constraint 0.0697 (0.0698) eta 0:00:04
epoch [66/300] batch [3/5] loss 0.6278 (0.5733) acc 83.9844 (84.7656) loss_ce 0.5581 (0.5036) loss_constraint 0.0696 (0.0697) eta 0:00:04
epoch [66/300] batch [4/5] loss 0.5251 (0.5613) acc 86.3281 (85.1562) loss_ce 0.4554 (0.4916) loss_constraint 0.0697 (0.0697) eta 0:00:04
epoch [66/300] batch [5/5] loss 0.5528 (0.5596) acc 86.2500 (85.3750) loss_ce 0.4831 (0.4899) loss_constraint 0.0697 (0.0697) eta 0:00:04
epoch [67/300] batch [1/5] loss 0.5638 (0.5638) acc 85.5469 (85.5469) loss_ce 0.4941 (0.4941) loss_constraint 0.0696 (0.0696) eta 0:00:04
epoch [67/300] batch [2/5] loss 0.5888 (0.5763) acc 85.5469 (85.5469) loss_ce 0.5193 (0.5067) loss_constraint 0.0695 (0.0696) eta 0:00:04
epoch [67/300] batch [3/5] loss 0.5347 (0.5624) acc 87.1094 (86.0677) loss_ce 0.4653 (0.4929) loss_constraint 0.0694 (0.0695) eta 0:00:04
epoch [67/300] batch [4/5] loss 0.6047 (0.5730) acc 83.5938 (85.4492) loss_ce 0.5354 (0.5035) loss_constraint 0.0694 (0.0695) eta 0:00:04
epoch [67/300] batch [5/5] loss 0.5721 (0.5728) acc 86.8750 (85.7344) loss_ce 0.5026 (0.5033) loss_constraint 0.0694 (0.0695) eta 0:00:04
epoch [68/300] batch [1/5] loss 0.7057 (0.7057) acc 82.8125 (82.8125) loss_ce 0.6364 (0.6364) loss_constraint 0.0694 (0.0694) eta 0:00:04
epoch [68/300] batch [2/5] loss 0.6262 (0.6660) acc 82.8125 (82.8125) loss_ce 0.5568 (0.5966) loss_constraint 0.0694 (0.0694) eta 0:00:04
epoch [68/300] batch [3/5] loss 0.5383 (0.6234) acc 83.9844 (83.2031) loss_ce 0.4688 (0.5540) loss_constraint 0.0695 (0.0694) eta 0:00:04
epoch [68/300] batch [4/5] loss 0.5362 (0.6016) acc 87.5000 (84.2773) loss_ce 0.4667 (0.5322) loss_constraint 0.0695 (0.0695) eta 0:00:04
epoch [68/300] batch [5/5] loss 0.5273 (0.5867) acc 88.1250 (85.0469) loss_ce 0.4578 (0.5173) loss_constraint 0.0695 (0.0695) eta 0:00:04
epoch [69/300] batch [1/5] loss 0.4950 (0.4950) acc 87.5000 (87.5000) loss_ce 0.4256 (0.4256) loss_constraint 0.0694 (0.0694) eta 0:00:04
epoch [69/300] batch [2/5] loss 0.6165 (0.5558) acc 87.1094 (87.3047) loss_ce 0.5474 (0.4865) loss_constraint 0.0691 (0.0693) eta 0:00:04
epoch [69/300] batch [3/5] loss 0.6534 (0.5883) acc 82.8125 (85.8073) loss_ce 0.5844 (0.5192) loss_constraint 0.0690 (0.0692) eta 0:00:04
epoch [69/300] batch [4/5] loss 0.5619 (0.5817) acc 84.3750 (85.4492) loss_ce 0.4931 (0.5126) loss_constraint 0.0688 (0.0691) eta 0:00:04
epoch [69/300] batch [5/5] loss 0.7110 (0.6076) acc 80.0000 (84.3594) loss_ce 0.6424 (0.5386) loss_constraint 0.0686 (0.0690) eta 0:00:04
epoch [70/300] batch [1/5] loss 0.5488 (0.5488) acc 85.9375 (85.9375) loss_ce 0.4803 (0.4803) loss_constraint 0.0685 (0.0685) eta 0:00:04
epoch [70/300] batch [2/5] loss 0.5326 (0.5407) acc 85.5469 (85.7422) loss_ce 0.4640 (0.4721) loss_constraint 0.0686 (0.0686) eta 0:00:04
epoch [70/300] batch [3/5] loss 0.6417 (0.5744) acc 87.1094 (86.1979) loss_ce 0.5730 (0.5058) loss_constraint 0.0687 (0.0686) eta 0:00:04
epoch [70/300] batch [4/5] loss 0.5695 (0.5732) acc 83.5938 (85.5469) loss_ce 0.5006 (0.5045) loss_constraint 0.0688 (0.0687) eta 0:00:04
epoch [70/300] batch [5/5] loss 0.5009 (0.5587) acc 90.0000 (86.4375) loss_ce 0.4320 (0.4900) loss_constraint 0.0689 (0.0687) eta 0:00:04
epoch [71/300] batch [1/5] loss 0.6478 (0.6478) acc 83.2031 (83.2031) loss_ce 0.5790 (0.5790) loss_constraint 0.0688 (0.0688) eta 0:00:04
epoch [71/300] batch [2/5] loss 0.6031 (0.6254) acc 85.9375 (84.5703) loss_ce 0.5344 (0.5567) loss_constraint 0.0687 (0.0688) eta 0:00:04
epoch [71/300] batch [3/5] loss 0.5582 (0.6030) acc 86.7188 (85.2865) loss_ce 0.4896 (0.5343) loss_constraint 0.0686 (0.0687) eta 0:00:04
epoch [71/300] batch [4/5] loss 0.6356 (0.6112) acc 82.0312 (84.4727) loss_ce 0.5671 (0.5425) loss_constraint 0.0685 (0.0687) eta 0:00:04
epoch [71/300] batch [5/5] loss 0.5764 (0.6042) acc 87.5000 (85.0781) loss_ce 0.5079 (0.5356) loss_constraint 0.0685 (0.0686) eta 0:00:04
epoch [72/300] batch [1/5] loss 0.6994 (0.6994) acc 82.4219 (82.4219) loss_ce 0.6308 (0.6308) loss_constraint 0.0686 (0.0686) eta 0:00:04
epoch [72/300] batch [2/5] loss 0.6564 (0.6779) acc 83.2031 (82.8125) loss_ce 0.5877 (0.6092) loss_constraint 0.0688 (0.0687) eta 0:00:04
epoch [72/300] batch [3/5] loss 0.6319 (0.6626) acc 84.3750 (83.3333) loss_ce 0.5630 (0.5938) loss_constraint 0.0689 (0.0687) eta 0:00:04
epoch [72/300] batch [4/5] loss 0.5122 (0.6250) acc 88.6719 (84.6680) loss_ce 0.4432 (0.5562) loss_constraint 0.0690 (0.0688) eta 0:00:04
epoch [72/300] batch [5/5] loss 0.5945 (0.6189) acc 83.1250 (84.3594) loss_ce 0.5253 (0.5500) loss_constraint 0.0692 (0.0689) eta 0:00:04
epoch [73/300] batch [1/5] loss 0.6430 (0.6430) acc 82.0312 (82.0312) loss_ce 0.5736 (0.5736) loss_constraint 0.0694 (0.0694) eta 0:00:04
epoch [73/300] batch [2/5] loss 0.5409 (0.5919) acc 84.3750 (83.2031) loss_ce 0.4712 (0.5224) loss_constraint 0.0697 (0.0696) eta 0:00:04
epoch [73/300] batch [3/5] loss 0.5743 (0.5860) acc 85.5469 (83.9844) loss_ce 0.5043 (0.5163) loss_constraint 0.0699 (0.0697) eta 0:00:04
epoch [73/300] batch [4/5] loss 0.4508 (0.5522) acc 90.2344 (85.5469) loss_ce 0.3806 (0.4824) loss_constraint 0.0702 (0.0698) eta 0:00:04
epoch [73/300] batch [5/5] loss 0.5315 (0.5481) acc 88.1250 (86.0625) loss_ce 0.4612 (0.4782) loss_constraint 0.0703 (0.0699) eta 0:00:04
epoch [74/300] batch [1/5] loss 0.6466 (0.6466) acc 81.2500 (81.2500) loss_ce 0.5763 (0.5763) loss_constraint 0.0703 (0.0703) eta 0:00:04
epoch [74/300] batch [2/5] loss 0.5835 (0.6151) acc 84.3750 (82.8125) loss_ce 0.5129 (0.5446) loss_constraint 0.0706 (0.0705) eta 0:00:04
epoch [74/300] batch [3/5] loss 0.6717 (0.6339) acc 78.9062 (81.5104) loss_ce 0.6007 (0.5633) loss_constraint 0.0710 (0.0706) eta 0:00:04
epoch [74/300] batch [4/5] loss 0.6477 (0.6374) acc 81.6406 (81.5430) loss_ce 0.5767 (0.5666) loss_constraint 0.0710 (0.0707) eta 0:00:04
epoch [74/300] batch [5/5] loss 0.4872 (0.6074) acc 89.3750 (83.1094) loss_ce 0.4161 (0.5365) loss_constraint 0.0711 (0.0708) eta 0:00:04
epoch [75/300] batch [1/5] loss 0.5996 (0.5996) acc 83.2031 (83.2031) loss_ce 0.5285 (0.5285) loss_constraint 0.0711 (0.0711) eta 0:00:04
epoch [75/300] batch [2/5] loss 0.6357 (0.6177) acc 83.9844 (83.5938) loss_ce 0.5647 (0.5466) loss_constraint 0.0710 (0.0711) eta 0:00:04
epoch [75/300] batch [3/5] loss 0.5396 (0.5917) acc 86.7188 (84.6354) loss_ce 0.4687 (0.5206) loss_constraint 0.0710 (0.0710) eta 0:00:04
epoch [75/300] batch [4/5] loss 0.5530 (0.5820) acc 85.1562 (84.7656) loss_ce 0.4821 (0.5110) loss_constraint 0.0709 (0.0710) eta 0:00:04
epoch [75/300] batch [5/5] loss 0.7346 (0.6125) acc 85.0000 (84.8125) loss_ce 0.6637 (0.5415) loss_constraint 0.0709 (0.0710) eta 0:00:04
epoch [76/300] batch [1/5] loss 0.6293 (0.6293) acc 84.7656 (84.7656) loss_ce 0.5584 (0.5584) loss_constraint 0.0708 (0.0708) eta 0:00:04
epoch [76/300] batch [2/5] loss 0.6503 (0.6398) acc 82.4219 (83.5938) loss_ce 0.5796 (0.5690) loss_constraint 0.0707 (0.0707) eta 0:00:04
epoch [76/300] batch [3/5] loss 0.5773 (0.6189) acc 85.5469 (84.2448) loss_ce 0.5066 (0.5482) loss_constraint 0.0706 (0.0707) eta 0:00:04
epoch [76/300] batch [4/5] loss 0.6326 (0.6223) acc 84.7656 (84.3750) loss_ce 0.5620 (0.5517) loss_constraint 0.0706 (0.0707) eta 0:00:04
epoch [76/300] batch [5/5] loss 0.5946 (0.6168) acc 86.8750 (84.8750) loss_ce 0.5240 (0.5461) loss_constraint 0.0706 (0.0706) eta 0:00:03
epoch [77/300] batch [1/5] loss 0.5876 (0.5876) acc 86.3281 (86.3281) loss_ce 0.5171 (0.5171) loss_constraint 0.0705 (0.0705) eta 0:00:04
epoch [77/300] batch [2/5] loss 0.6054 (0.5965) acc 85.9375 (86.1328) loss_ce 0.5349 (0.5260) loss_constraint 0.0705 (0.0705) eta 0:00:04
epoch [77/300] batch [3/5] loss 0.6593 (0.6174) acc 79.2969 (83.8542) loss_ce 0.5886 (0.5469) loss_constraint 0.0707 (0.0705) eta 0:00:04
epoch [77/300] batch [4/5] loss 0.5987 (0.6127) acc 82.0312 (83.3984) loss_ce 0.5279 (0.5421) loss_constraint 0.0709 (0.0706) eta 0:00:04
epoch [77/300] batch [5/5] loss 0.6423 (0.6187) acc 83.7500 (83.4688) loss_ce 0.5713 (0.5480) loss_constraint 0.0711 (0.0707) eta 0:00:03
epoch [78/300] batch [1/5] loss 0.5909 (0.5909) acc 83.2031 (83.2031) loss_ce 0.5199 (0.5199) loss_constraint 0.0710 (0.0710) eta 0:00:04
epoch [78/300] batch [2/5] loss 0.5839 (0.5874) acc 83.9844 (83.5938) loss_ce 0.5129 (0.5164) loss_constraint 0.0710 (0.0710) eta 0:00:04
epoch [78/300] batch [3/5] loss 0.5663 (0.5804) acc 85.9375 (84.3750) loss_ce 0.4952 (0.5094) loss_constraint 0.0711 (0.0710) eta 0:00:04
epoch [78/300] batch [4/5] loss 0.6294 (0.5926) acc 82.4219 (83.8867) loss_ce 0.5582 (0.5216) loss_constraint 0.0712 (0.0711) eta 0:00:04
epoch [78/300] batch [5/5] loss 0.6770 (0.6095) acc 85.0000 (84.1094) loss_ce 0.6056 (0.5384) loss_constraint 0.0714 (0.0711) eta 0:00:03
epoch [79/300] batch [1/5] loss 0.5437 (0.5437) acc 85.9375 (85.9375) loss_ce 0.4723 (0.4723) loss_constraint 0.0714 (0.0714) eta 0:00:03
epoch [79/300] batch [2/5] loss 0.5340 (0.5388) acc 87.1094 (86.5234) loss_ce 0.4625 (0.4674) loss_constraint 0.0715 (0.0714) eta 0:00:03
epoch [79/300] batch [3/5] loss 0.7116 (0.5964) acc 83.9844 (85.6771) loss_ce 0.6401 (0.5250) loss_constraint 0.0715 (0.0715) eta 0:00:03
epoch [79/300] batch [4/5] loss 0.5555 (0.5862) acc 85.9375 (85.7422) loss_ce 0.4839 (0.5147) loss_constraint 0.0716 (0.0715) eta 0:00:03
epoch [79/300] batch [5/5] loss 0.4501 (0.5590) acc 88.1250 (86.2188) loss_ce 0.3786 (0.4875) loss_constraint 0.0715 (0.0715) eta 0:00:03
epoch [80/300] batch [1/5] loss 0.4936 (0.4936) acc 89.4531 (89.4531) loss_ce 0.4223 (0.4223) loss_constraint 0.0713 (0.0713) eta 0:00:03
epoch [80/300] batch [2/5] loss 0.5671 (0.5303) acc 87.5000 (88.4766) loss_ce 0.4959 (0.4591) loss_constraint 0.0711 (0.0712) eta 0:00:03
epoch [80/300] batch [3/5] loss 0.5457 (0.5355) acc 86.7188 (87.8906) loss_ce 0.4747 (0.4643) loss_constraint 0.0710 (0.0711) eta 0:00:03
epoch [80/300] batch [4/5] loss 0.6429 (0.5623) acc 84.7656 (87.1094) loss_ce 0.5721 (0.4913) loss_constraint 0.0708 (0.0711) eta 0:00:03
epoch [80/300] batch [5/5] loss 0.5592 (0.5617) acc 86.2500 (86.9375) loss_ce 0.4886 (0.4907) loss_constraint 0.0706 (0.0710) eta 0:00:03
epoch [81/300] batch [1/5] loss 0.5961 (0.5961) acc 85.5469 (85.5469) loss_ce 0.5258 (0.5258) loss_constraint 0.0703 (0.0703) eta 0:00:03
epoch [81/300] batch [2/5] loss 0.5246 (0.5604) acc 87.5000 (86.5234) loss_ce 0.4546 (0.4902) loss_constraint 0.0700 (0.0702) eta 0:00:03
epoch [81/300] batch [3/5] loss 0.5818 (0.5675) acc 83.5938 (85.5469) loss_ce 0.5120 (0.4975) loss_constraint 0.0698 (0.0701) eta 0:00:03
epoch [81/300] batch [4/5] loss 0.6574 (0.5900) acc 82.8125 (84.8633) loss_ce 0.5877 (0.5200) loss_constraint 0.0697 (0.0700) eta 0:00:03
epoch [81/300] batch [5/5] loss 0.6364 (0.5993) acc 84.3750 (84.7656) loss_ce 0.5669 (0.5294) loss_constraint 0.0696 (0.0699) eta 0:00:03
epoch [82/300] batch [1/5] loss 0.5402 (0.5402) acc 87.5000 (87.5000) loss_ce 0.4706 (0.4706) loss_constraint 0.0696 (0.0696) eta 0:00:04
epoch [82/300] batch [2/5] loss 0.6114 (0.5758) acc 82.4219 (84.9609) loss_ce 0.5418 (0.5062) loss_constraint 0.0696 (0.0696) eta 0:00:04
epoch [82/300] batch [3/5] loss 0.6119 (0.5878) acc 82.4219 (84.1146) loss_ce 0.5423 (0.5183) loss_constraint 0.0696 (0.0696) eta 0:00:04
epoch [82/300] batch [4/5] loss 0.6481 (0.6029) acc 82.4219 (83.6914) loss_ce 0.5784 (0.5333) loss_constraint 0.0697 (0.0696) eta 0:00:03
epoch [82/300] batch [5/5] loss 0.4656 (0.5754) acc 88.7500 (84.7031) loss_ce 0.3958 (0.5058) loss_constraint 0.0698 (0.0696) eta 0:00:03
epoch [83/300] batch [1/5] loss 0.5880 (0.5880) acc 85.5469 (85.5469) loss_ce 0.5182 (0.5182) loss_constraint 0.0699 (0.0699) eta 0:00:04
epoch [83/300] batch [2/5] loss 0.5625 (0.5753) acc 85.9375 (85.7422) loss_ce 0.4925 (0.5054) loss_constraint 0.0700 (0.0699) eta 0:00:03
epoch [83/300] batch [3/5] loss 0.6191 (0.5899) acc 83.2031 (84.8958) loss_ce 0.5491 (0.5199) loss_constraint 0.0700 (0.0699) eta 0:00:03
epoch [83/300] batch [4/5] loss 0.6339 (0.6009) acc 85.5469 (85.0586) loss_ce 0.5639 (0.5309) loss_constraint 0.0701 (0.0700) eta 0:00:03
epoch [83/300] batch [5/5] loss 0.5200 (0.5847) acc 88.1250 (85.6719) loss_ce 0.4500 (0.5147) loss_constraint 0.0700 (0.0700) eta 0:00:03
epoch [84/300] batch [1/5] loss 0.5962 (0.5962) acc 84.3750 (84.3750) loss_ce 0.5261 (0.5261) loss_constraint 0.0701 (0.0701) eta 0:00:03
