***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [18/300] batch [1/1] loss 0.4141 (0.4141) acc 89.1892 (89.1892) loss_ce 0.3609 (0.3609) loss_constraint 0.0531 (0.0531) eta 0:00:00
epoch [19/300] batch [1/1] loss 0.4543 (0.4543) acc 89.1892 (89.1892) loss_ce 0.3942 (0.3942) loss_constraint 0.0600 (0.0600) eta 0:00:00
epoch [20/300] batch [1/1] loss 0.6427 (0.6427) acc 87.8378 (87.8378) loss_ce 0.5756 (0.5756) loss_constraint 0.0671 (0.0671) eta 0:00:00
epoch [21/300] batch [1/1] loss 0.4654 (0.4654) acc 91.8919 (91.8919) loss_ce 0.3909 (0.3909) loss_constraint 0.0745 (0.0745) eta 0:00:00
epoch [22/300] batch [1/1] loss 0.4045 (0.4045) acc 94.5946 (94.5946) loss_ce 0.3226 (0.3226) loss_constraint 0.0819 (0.0819) eta 0:00:00
epoch [23/300] batch [1/1] loss 0.4521 (0.4521) acc 93.2432 (93.2432) loss_ce 0.3630 (0.3630) loss_constraint 0.0891 (0.0891) eta 0:00:00
epoch [24/300] batch [1/1] loss 0.4783 (0.4783) acc 89.1892 (89.1892) loss_ce 0.3823 (0.3823) loss_constraint 0.0959 (0.0959) eta 0:00:00
epoch [25/300] batch [1/1] loss 0.3968 (0.3968) acc 94.5946 (94.5946) loss_ce 0.2945 (0.2945) loss_constraint 0.1023 (0.1023) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.5360 (0.5360) acc 90.5405 (90.5405) loss_ce 0.4273 (0.4273) loss_constraint 0.1087 (0.1087) eta 0:00:00
epoch [27/300] batch [1/1] loss 0.4871 (0.4871) acc 91.8919 (91.8919) loss_ce 0.3721 (0.3721) loss_constraint 0.1151 (0.1151) eta 0:00:00
epoch [28/300] batch [1/1] loss 0.3047 (0.3047) acc 95.9459 (95.9459) loss_ce 0.1834 (0.1834) loss_constraint 0.1213 (0.1213) eta 0:00:00
epoch [29/300] batch [1/1] loss 0.4101 (0.4101) acc 94.5946 (94.5946) loss_ce 0.2830 (0.2830) loss_constraint 0.1271 (0.1271) eta 0:00:00
epoch [30/300] batch [1/1] loss 0.4124 (0.4124) acc 94.5946 (94.5946) loss_ce 0.2800 (0.2800) loss_constraint 0.1324 (0.1324) eta 0:00:00
epoch [31/300] batch [1/1] loss 0.3705 (0.3705) acc 93.2432 (93.2432) loss_ce 0.2331 (0.2331) loss_constraint 0.1373 (0.1373) eta 0:00:00
epoch [32/300] batch [1/1] loss 0.3761 (0.3761) acc 94.5946 (94.5946) loss_ce 0.2345 (0.2345) loss_constraint 0.1416 (0.1416) eta 0:00:00
epoch [33/300] batch [1/1] loss 0.4149 (0.4149) acc 93.2432 (93.2432) loss_ce 0.2695 (0.2695) loss_constraint 0.1454 (0.1454) eta 0:00:00
epoch [34/300] batch [1/1] loss 0.4025 (0.4025) acc 93.2432 (93.2432) loss_ce 0.2540 (0.2540) loss_constraint 0.1485 (0.1485) eta 0:00:00
epoch [35/300] batch [1/1] loss 0.3531 (0.3531) acc 95.9459 (95.9459) loss_ce 0.2020 (0.2020) loss_constraint 0.1510 (0.1510) eta 0:00:00
epoch [36/300] batch [1/1] loss 0.2956 (0.2956) acc 100.0000 (100.0000) loss_ce 0.1423 (0.1423) loss_constraint 0.1533 (0.1533) eta 0:00:00
epoch [37/300] batch [1/1] loss 0.3385 (0.3385) acc 94.5946 (94.5946) loss_ce 0.1834 (0.1834) loss_constraint 0.1552 (0.1552) eta 0:00:00
epoch [38/300] batch [1/1] loss 0.3215 (0.3215) acc 97.2973 (97.2973) loss_ce 0.1650 (0.1650) loss_constraint 0.1565 (0.1565) eta 0:00:00
epoch [39/300] batch [1/1] loss 0.5443 (0.5443) acc 94.5946 (94.5946) loss_ce 0.3869 (0.3869) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [40/300] batch [1/1] loss 0.3803 (0.3803) acc 95.9459 (95.9459) loss_ce 0.2221 (0.2221) loss_constraint 0.1582 (0.1582) eta 0:00:00
epoch [41/300] batch [1/1] loss 0.4024 (0.4024) acc 95.9459 (95.9459) loss_ce 0.2437 (0.2437) loss_constraint 0.1587 (0.1587) eta 0:00:00
epoch [42/300] batch [1/1] loss 0.3937 (0.3937) acc 94.5946 (94.5946) loss_ce 0.2347 (0.2347) loss_constraint 0.1590 (0.1590) eta 0:00:00
epoch [43/300] batch [1/1] loss 0.5546 (0.5546) acc 91.8919 (91.8919) loss_ce 0.3956 (0.3956) loss_constraint 0.1589 (0.1589) eta 0:00:00
epoch [44/300] batch [1/1] loss 0.2847 (0.2847) acc 98.6487 (98.6487) loss_ce 0.1257 (0.1257) loss_constraint 0.1590 (0.1590) eta 0:00:00
epoch [45/300] batch [1/1] loss 0.3846 (0.3846) acc 94.5946 (94.5946) loss_ce 0.2259 (0.2259) loss_constraint 0.1587 (0.1587) eta 0:00:00
epoch [46/300] batch [1/1] loss 0.4018 (0.4018) acc 94.5946 (94.5946) loss_ce 0.2436 (0.2436) loss_constraint 0.1582 (0.1582) eta 0:00:00
epoch [47/300] batch [1/1] loss 0.4521 (0.4521) acc 93.2432 (93.2432) loss_ce 0.2944 (0.2944) loss_constraint 0.1577 (0.1577) eta 0:00:00
epoch [48/300] batch [1/1] loss 0.4247 (0.4247) acc 94.5946 (94.5946) loss_ce 0.2675 (0.2675) loss_constraint 0.1572 (0.1572) eta 0:00:00
epoch [49/300] batch [1/1] loss 0.3724 (0.3724) acc 95.9459 (95.9459) loss_ce 0.2156 (0.2156) loss_constraint 0.1568 (0.1568) eta 0:00:00
epoch [50/300] batch [1/1] loss 0.2888 (0.2888) acc 100.0000 (100.0000) loss_ce 0.1325 (0.1325) loss_constraint 0.1563 (0.1563) eta 0:00:00
epoch [51/300] batch [1/1] loss 0.4329 (0.4329) acc 93.2432 (93.2432) loss_ce 0.2772 (0.2772) loss_constraint 0.1557 (0.1557) eta 0:00:00
epoch [52/300] batch [1/1] loss 0.3662 (0.3662) acc 97.2973 (97.2973) loss_ce 0.2115 (0.2115) loss_constraint 0.1548 (0.1548) eta 0:00:00
epoch [53/300] batch [1/1] loss 0.4762 (0.4762) acc 93.2432 (93.2432) loss_ce 0.3222 (0.3222) loss_constraint 0.1540 (0.1540) eta 0:00:00
epoch [54/300] batch [1/1] loss 0.3720 (0.3720) acc 98.6487 (98.6487) loss_ce 0.2187 (0.2187) loss_constraint 0.1533 (0.1533) eta 0:00:00
epoch [55/300] batch [1/1] loss 0.3587 (0.3587) acc 97.2973 (97.2973) loss_ce 0.2058 (0.2058) loss_constraint 0.1529 (0.1529) eta 0:00:00
epoch [56/300] batch [1/1] loss 0.4687 (0.4687) acc 91.8919 (91.8919) loss_ce 0.3163 (0.3163) loss_constraint 0.1525 (0.1525) eta 0:00:00
epoch [57/300] batch [1/1] loss 0.3177 (0.3177) acc 97.2973 (97.2973) loss_ce 0.1655 (0.1655) loss_constraint 0.1522 (0.1522) eta 0:00:00
epoch [58/300] batch [1/1] loss 0.4217 (0.4217) acc 94.5946 (94.5946) loss_ce 0.2699 (0.2699) loss_constraint 0.1517 (0.1517) eta 0:00:00
epoch [59/300] batch [1/1] loss 0.3421 (0.3421) acc 97.2973 (97.2973) loss_ce 0.1909 (0.1909) loss_constraint 0.1512 (0.1512) eta 0:00:00
epoch [60/300] batch [1/1] loss 0.3436 (0.3436) acc 95.9459 (95.9459) loss_ce 0.1929 (0.1929) loss_constraint 0.1507 (0.1507) eta 0:00:00
epoch [61/300] batch [1/1] loss 0.3942 (0.3942) acc 95.9459 (95.9459) loss_ce 0.2443 (0.2443) loss_constraint 0.1500 (0.1500) eta 0:00:00
epoch [62/300] batch [1/1] loss 0.3761 (0.3761) acc 95.9459 (95.9459) loss_ce 0.2267 (0.2267) loss_constraint 0.1494 (0.1494) eta 0:00:00
epoch [63/300] batch [1/1] loss 0.3212 (0.3212) acc 98.6487 (98.6487) loss_ce 0.1725 (0.1725) loss_constraint 0.1487 (0.1487) eta 0:00:00
epoch [64/300] batch [1/1] loss 0.4436 (0.4436) acc 95.9459 (95.9459) loss_ce 0.2956 (0.2956) loss_constraint 0.1480 (0.1480) eta 0:00:00
epoch [65/300] batch [1/1] loss 0.3910 (0.3910) acc 94.5946 (94.5946) loss_ce 0.2437 (0.2437) loss_constraint 0.1473 (0.1473) eta 0:00:00
epoch [66/300] batch [1/1] loss 0.3398 (0.3398) acc 97.2973 (97.2973) loss_ce 0.1934 (0.1934) loss_constraint 0.1465 (0.1465) eta 0:00:00
epoch [67/300] batch [1/1] loss 0.3349 (0.3349) acc 98.6487 (98.6487) loss_ce 0.1892 (0.1892) loss_constraint 0.1457 (0.1457) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.3551 (0.3551) acc 95.9459 (95.9459) loss_ce 0.2102 (0.2102) loss_constraint 0.1449 (0.1449) eta 0:00:00
epoch [69/300] batch [1/1] loss 0.3871 (0.3871) acc 95.9459 (95.9459) loss_ce 0.2429 (0.2429) loss_constraint 0.1442 (0.1442) eta 0:00:00
epoch [70/300] batch [1/1] loss 0.3810 (0.3810) acc 97.2973 (97.2973) loss_ce 0.2374 (0.2374) loss_constraint 0.1436 (0.1436) eta 0:00:00
epoch [71/300] batch [1/1] loss 0.3429 (0.3429) acc 94.5946 (94.5946) loss_ce 0.2001 (0.2001) loss_constraint 0.1428 (0.1428) eta 0:00:00
epoch [72/300] batch [1/1] loss 0.3579 (0.3579) acc 95.9459 (95.9459) loss_ce 0.2158 (0.2158) loss_constraint 0.1421 (0.1421) eta 0:00:00
epoch [73/300] batch [1/1] loss 0.3843 (0.3843) acc 98.6487 (98.6487) loss_ce 0.2430 (0.2430) loss_constraint 0.1413 (0.1413) eta 0:00:00
epoch [74/300] batch [1/1] loss 0.2628 (0.2628) acc 100.0000 (100.0000) loss_ce 0.1223 (0.1223) loss_constraint 0.1406 (0.1406) eta 0:00:00
epoch [75/300] batch [1/1] loss 0.4555 (0.4555) acc 93.2432 (93.2432) loss_ce 0.3157 (0.3157) loss_constraint 0.1398 (0.1398) eta 0:00:00
epoch [76/300] batch [1/1] loss 0.3584 (0.3584) acc 95.9459 (95.9459) loss_ce 0.2190 (0.2190) loss_constraint 0.1394 (0.1394) eta 0:00:00
epoch [77/300] batch [1/1] loss 0.3771 (0.3771) acc 95.9459 (95.9459) loss_ce 0.2381 (0.2381) loss_constraint 0.1390 (0.1390) eta 0:00:00
epoch [78/300] batch [1/1] loss 0.3767 (0.3767) acc 94.5946 (94.5946) loss_ce 0.2381 (0.2381) loss_constraint 0.1386 (0.1386) eta 0:00:00
epoch [79/300] batch [1/1] loss 0.4708 (0.4708) acc 93.2432 (93.2432) loss_ce 0.3326 (0.3326) loss_constraint 0.1382 (0.1382) eta 0:00:00
epoch [80/300] batch [1/1] loss 0.4503 (0.4503) acc 91.8919 (91.8919) loss_ce 0.3127 (0.3127) loss_constraint 0.1376 (0.1376) eta 0:00:00
epoch [81/300] batch [1/1] loss 0.2874 (0.2874) acc 98.6487 (98.6487) loss_ce 0.1503 (0.1503) loss_constraint 0.1371 (0.1371) eta 0:00:00
epoch [82/300] batch [1/1] loss 0.3471 (0.3471) acc 98.6487 (98.6487) loss_ce 0.2106 (0.2106) loss_constraint 0.1365 (0.1365) eta 0:00:00
epoch [83/300] batch [1/1] loss 0.3318 (0.3318) acc 95.9459 (95.9459) loss_ce 0.1957 (0.1957) loss_constraint 0.1361 (0.1361) eta 0:00:00
epoch [84/300] batch [1/1] loss 0.4437 (0.4437) acc 90.5405 (90.5405) loss_ce 0.3080 (0.3080) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [85/300] batch [1/1] loss 0.3302 (0.3302) acc 98.6487 (98.6487) loss_ce 0.1948 (0.1948) loss_constraint 0.1354 (0.1354) eta 0:00:00
epoch [86/300] batch [1/1] loss 0.3796 (0.3796) acc 95.9459 (95.9459) loss_ce 0.2445 (0.2445) loss_constraint 0.1351 (0.1351) eta 0:00:00
epoch [87/300] batch [1/1] loss 0.3813 (0.3813) acc 95.9459 (95.9459) loss_ce 0.2464 (0.2464) loss_constraint 0.1349 (0.1349) eta 0:00:00
epoch [88/300] batch [1/1] loss 0.3722 (0.3722) acc 98.6487 (98.6487) loss_ce 0.2375 (0.2375) loss_constraint 0.1347 (0.1347) eta 0:00:00
epoch [89/300] batch [1/1] loss 0.3673 (0.3673) acc 97.2973 (97.2973) loss_ce 0.2327 (0.2327) loss_constraint 0.1346 (0.1346) eta 0:00:00
epoch [90/300] batch [1/1] loss 0.3340 (0.3340) acc 97.2973 (97.2973) loss_ce 0.1995 (0.1995) loss_constraint 0.1345 (0.1345) eta 0:00:00
epoch [91/300] batch [1/1] loss 0.3916 (0.3916) acc 94.5946 (94.5946) loss_ce 0.2572 (0.2572) loss_constraint 0.1344 (0.1344) eta 0:00:00
epoch [92/300] batch [1/1] loss 0.2940 (0.2940) acc 97.2973 (97.2973) loss_ce 0.1598 (0.1598) loss_constraint 0.1342 (0.1342) eta 0:00:00
epoch [93/300] batch [1/1] loss 0.3998 (0.3998) acc 94.5946 (94.5946) loss_ce 0.2658 (0.2658) loss_constraint 0.1340 (0.1340) eta 0:00:00
epoch [94/300] batch [1/1] loss 0.5216 (0.5216) acc 91.8919 (91.8919) loss_ce 0.3878 (0.3878) loss_constraint 0.1338 (0.1338) eta 0:00:00
epoch [95/300] batch [1/1] loss 0.4461 (0.4461) acc 93.2432 (93.2432) loss_ce 0.3122 (0.3122) loss_constraint 0.1339 (0.1339) eta 0:00:00
epoch [96/300] batch [1/1] loss 0.3206 (0.3206) acc 95.9459 (95.9459) loss_ce 0.1865 (0.1865) loss_constraint 0.1342 (0.1342) eta 0:00:00
epoch [97/300] batch [1/1] loss 0.3177 (0.3177) acc 98.6487 (98.6487) loss_ce 0.1832 (0.1832) loss_constraint 0.1345 (0.1345) eta 0:00:00
epoch [98/300] batch [1/1] loss 0.3416 (0.3416) acc 97.2973 (97.2973) loss_ce 0.2067 (0.2067) loss_constraint 0.1349 (0.1349) eta 0:00:00
epoch [99/300] batch [1/1] loss 0.4234 (0.4234) acc 91.8919 (91.8919) loss_ce 0.2883 (0.2883) loss_constraint 0.1351 (0.1351) eta 0:00:00
epoch [100/300] batch [1/1] loss 0.5263 (0.5263) acc 93.2432 (93.2432) loss_ce 0.3911 (0.3911) loss_constraint 0.1352 (0.1352) eta 0:00:00
epoch [101/300] batch [1/1] loss 0.4289 (0.4289) acc 94.5946 (94.5946) loss_ce 0.2934 (0.2934) loss_constraint 0.1355 (0.1355) eta 0:00:00
epoch [102/300] batch [1/1] loss 0.3443 (0.3443) acc 97.2973 (97.2973) loss_ce 0.2085 (0.2085) loss_constraint 0.1359 (0.1359) eta 0:00:00
epoch [103/300] batch [1/1] loss 0.3587 (0.3587) acc 94.5946 (94.5946) loss_ce 0.2226 (0.2226) loss_constraint 0.1361 (0.1361) eta 0:00:00
epoch [104/300] batch [1/1] loss 0.4952 (0.4952) acc 90.5405 (90.5405) loss_ce 0.3587 (0.3587) loss_constraint 0.1364 (0.1364) eta 0:00:00
epoch [105/300] batch [1/1] loss 0.4141 (0.4141) acc 94.5946 (94.5946) loss_ce 0.2773 (0.2773) loss_constraint 0.1368 (0.1368) eta 0:00:00
epoch [106/300] batch [1/1] loss 0.3653 (0.3653) acc 95.9459 (95.9459) loss_ce 0.2280 (0.2280) loss_constraint 0.1372 (0.1372) eta 0:00:00
epoch [107/300] batch [1/1] loss 0.4485 (0.4485) acc 94.5946 (94.5946) loss_ce 0.3109 (0.3109) loss_constraint 0.1376 (0.1376) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.4502 (0.4502) acc 93.2432 (93.2432) loss_ce 0.3122 (0.3122) loss_constraint 0.1380 (0.1380) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.3701 (0.3701) acc 97.2973 (97.2973) loss_ce 0.2318 (0.2318) loss_constraint 0.1383 (0.1383) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.3659 (0.3659) acc 94.5946 (94.5946) loss_ce 0.2275 (0.2275) loss_constraint 0.1384 (0.1384) eta 0:00:00
epoch [111/300] batch [1/1] loss 0.3474 (0.3474) acc 95.9459 (95.9459) loss_ce 0.2090 (0.2090) loss_constraint 0.1384 (0.1384) eta 0:00:00
epoch [112/300] batch [1/1] loss 0.2625 (0.2625) acc 98.6487 (98.6487) loss_ce 0.1243 (0.1243) loss_constraint 0.1382 (0.1382) eta 0:00:00
epoch [113/300] batch [1/1] loss 0.4187 (0.4187) acc 94.5946 (94.5946) loss_ce 0.2808 (0.2808) loss_constraint 0.1379 (0.1379) eta 0:00:00
epoch [114/300] batch [1/1] loss 0.4144 (0.4144) acc 94.5946 (94.5946) loss_ce 0.2768 (0.2768) loss_constraint 0.1375 (0.1375) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.3744 (0.3744) acc 94.5946 (94.5946) loss_ce 0.2372 (0.2372) loss_constraint 0.1371 (0.1371) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.4294 (0.4294) acc 94.5946 (94.5946) loss_ce 0.2926 (0.2926) loss_constraint 0.1368 (0.1368) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.3838 (0.3838) acc 95.9459 (95.9459) loss_ce 0.2473 (0.2473) loss_constraint 0.1366 (0.1366) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.3689 (0.3689) acc 98.6487 (98.6487) loss_ce 0.2325 (0.2325) loss_constraint 0.1364 (0.1364) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.3090 (0.3090) acc 95.9459 (95.9459) loss_ce 0.1726 (0.1726) loss_constraint 0.1365 (0.1365) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.3484 (0.3484) acc 94.5946 (94.5946) loss_ce 0.2119 (0.2119) loss_constraint 0.1365 (0.1365) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.4847 (0.4847) acc 94.5946 (94.5946) loss_ce 0.3483 (0.3483) loss_constraint 0.1365 (0.1365) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.3476 (0.3476) acc 95.9459 (95.9459) loss_ce 0.2111 (0.2111) loss_constraint 0.1365 (0.1365) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.3490 (0.3490) acc 97.2973 (97.2973) loss_ce 0.2125 (0.2125) loss_constraint 0.1365 (0.1365) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.3900 (0.3900) acc 97.2973 (97.2973) loss_ce 0.2536 (0.2536) loss_constraint 0.1364 (0.1364) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.3203 (0.3203) acc 97.2973 (97.2973) loss_ce 0.1839 (0.1839) loss_constraint 0.1364 (0.1364) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.5475 (0.5475) acc 90.5405 (90.5405) loss_ce 0.4111 (0.4111) loss_constraint 0.1364 (0.1364) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.3738 (0.3738) acc 97.2973 (97.2973) loss_ce 0.2373 (0.2373) loss_constraint 0.1366 (0.1366) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.3138 (0.3138) acc 97.2973 (97.2973) loss_ce 0.1771 (0.1771) loss_constraint 0.1367 (0.1367) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.4398 (0.4398) acc 94.5946 (94.5946) loss_ce 0.3030 (0.3030) loss_constraint 0.1368 (0.1368) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.3264 (0.3264) acc 98.6487 (98.6487) loss_ce 0.1895 (0.1895) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.4159 (0.4159) acc 95.9459 (95.9459) loss_ce 0.2790 (0.2790) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.3928 (0.3928) acc 95.9459 (95.9459) loss_ce 0.2558 (0.2558) loss_constraint 0.1370 (0.1370) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.4336 (0.4336) acc 94.5946 (94.5946) loss_ce 0.2966 (0.2966) loss_constraint 0.1370 (0.1370) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.4283 (0.4283) acc 97.2973 (97.2973) loss_ce 0.2911 (0.2911) loss_constraint 0.1371 (0.1371) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.3777 (0.3777) acc 98.6487 (98.6487) loss_ce 0.2406 (0.2406) loss_constraint 0.1371 (0.1371) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.4878 (0.4878) acc 91.8919 (91.8919) loss_ce 0.3508 (0.3508) loss_constraint 0.1370 (0.1370) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.4075 (0.4075) acc 94.5946 (94.5946) loss_ce 0.2706 (0.2706) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.4059 (0.4059) acc 90.5405 (90.5405) loss_ce 0.2690 (0.2690) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.3897 (0.3897) acc 93.2432 (93.2432) loss_ce 0.2528 (0.2528) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.3056 (0.3056) acc 97.2973 (97.2973) loss_ce 0.1687 (0.1687) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.3648 (0.3648) acc 98.6487 (98.6487) loss_ce 0.2279 (0.2279) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.4020 (0.4020) acc 94.5946 (94.5946) loss_ce 0.2651 (0.2651) loss_constraint 0.1369 (0.1369) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.3740 (0.3740) acc 94.5946 (94.5946) loss_ce 0.2371 (0.2371) loss_constraint 0.1368 (0.1368) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.4002 (0.4002) acc 94.5946 (94.5946) loss_ce 0.2635 (0.2635) loss_constraint 0.1367 (0.1367) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.4036 (0.4036) acc 91.8919 (91.8919) loss_ce 0.2670 (0.2670) loss_constraint 0.1367 (0.1367) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.3977 (0.3977) acc 95.9459 (95.9459) loss_ce 0.2611 (0.2611) loss_constraint 0.1365 (0.1365) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.3932 (0.3932) acc 95.9459 (95.9459) loss_ce 0.2569 (0.2569) loss_constraint 0.1364 (0.1364) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.3604 (0.3604) acc 95.9459 (95.9459) loss_ce 0.2242 (0.2242) loss_constraint 0.1362 (0.1362) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.4161 (0.4161) acc 91.8919 (91.8919) loss_ce 0.2800 (0.2800) loss_constraint 0.1361 (0.1361) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.3992 (0.3992) acc 95.9459 (95.9459) loss_ce 0.2632 (0.2632) loss_constraint 0.1360 (0.1360) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.3395 (0.3395) acc 98.6487 (98.6487) loss_ce 0.2036 (0.2036) loss_constraint 0.1359 (0.1359) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.3505 (0.3505) acc 95.9459 (95.9459) loss_ce 0.2146 (0.2146) loss_constraint 0.1359 (0.1359) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.3661 (0.3661) acc 98.6487 (98.6487) loss_ce 0.2303 (0.2303) loss_constraint 0.1358 (0.1358) eta 0:00:00
epoch [154/300] batch [1/1] loss 0.3637 (0.3637) acc 94.5946 (94.5946) loss_ce 0.2279 (0.2279) loss_constraint 0.1358 (0.1358) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.5263 (0.5263) acc 90.5405 (90.5405) loss_ce 0.3906 (0.3906) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.3483 (0.3483) acc 95.9459 (95.9459) loss_ce 0.2126 (0.2126) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.3255 (0.3255) acc 98.6487 (98.6487) loss_ce 0.1898 (0.1898) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.2764 (0.2764) acc 100.0000 (100.0000) loss_ce 0.1407 (0.1407) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.4465 (0.4465) acc 93.2432 (93.2432) loss_ce 0.3109 (0.3109) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.4293 (0.4293) acc 95.9459 (95.9459) loss_ce 0.2937 (0.2937) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.4112 (0.4112) acc 97.2973 (97.2973) loss_ce 0.2756 (0.2756) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [162/300] batch [1/1] loss 0.2989 (0.2989) acc 98.6487 (98.6487) loss_ce 0.1632 (0.1632) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.4430 (0.4430) acc 93.2432 (93.2432) loss_ce 0.3073 (0.3073) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.3398 (0.3398) acc 95.9459 (95.9459) loss_ce 0.2040 (0.2040) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.3233 (0.3233) acc 95.9459 (95.9459) loss_ce 0.1876 (0.1876) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.3355 (0.3355) acc 97.2973 (97.2973) loss_ce 0.1999 (0.1999) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.4288 (0.4288) acc 91.8919 (91.8919) loss_ce 0.2932 (0.2932) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.3851 (0.3851) acc 95.9459 (95.9459) loss_ce 0.2495 (0.2495) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.3538 (0.3538) acc 95.9459 (95.9459) loss_ce 0.2181 (0.2181) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.3368 (0.3368) acc 97.2973 (97.2973) loss_ce 0.2011 (0.2011) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.3713 (0.3713) acc 94.5946 (94.5946) loss_ce 0.2356 (0.2356) loss_constraint 0.1357 (0.1357) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.4085 (0.4085) acc 93.2432 (93.2432) loss_ce 0.2729 (0.2729) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.3652 (0.3652) acc 97.2973 (97.2973) loss_ce 0.2296 (0.2296) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.3303 (0.3303) acc 94.5946 (94.5946) loss_ce 0.1947 (0.1947) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.3587 (0.3587) acc 97.2973 (97.2973) loss_ce 0.2231 (0.2231) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.3468 (0.3468) acc 95.9459 (95.9459) loss_ce 0.2113 (0.2113) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.4155 (0.4155) acc 94.5946 (94.5946) loss_ce 0.2800 (0.2800) loss_constraint 0.1355 (0.1355) eta 0:00:00
