***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [52/300] batch [3/7] loss 1.0269 (1.1269) acc 76.1719 (73.5677) loss_ce 1.0119 (1.1119) data_term 1.0119 (1.1119) kl_term 0.0150 (0.0149) eta 0:00:11
epoch [52/300] batch [4/7] loss 1.2076 (1.1471) acc 72.2656 (73.2422) loss_ce 1.1926 (1.1321) data_term 1.1926 (1.1321) kl_term 0.0150 (0.0149) eta 0:00:11
epoch [52/300] batch [5/7] loss 1.3308 (1.1838) acc 62.8906 (71.1719) loss_ce 1.3157 (1.1688) data_term 1.3157 (1.1688) kl_term 0.0151 (0.0150) eta 0:00:11
epoch [52/300] batch [6/7] loss 1.1851 (1.1840) acc 70.7031 (71.0938) loss_ce 1.1700 (1.1690) data_term 1.1700 (1.1690) kl_term 0.0151 (0.0150) eta 0:00:11
epoch [52/300] batch [7/7] loss 1.1241 (1.1755) acc 67.1875 (70.5357) loss_ce 1.1090 (1.1604) data_term 1.1090 (1.1604) kl_term 0.0151 (0.0150) eta 0:00:12
epoch [53/300] batch [1/7] loss 1.1303 (1.1303) acc 69.9219 (69.9219) loss_ce 1.1148 (1.1148) data_term 1.1148 (1.1148) kl_term 0.0155 (0.0155) eta 0:00:11
epoch [53/300] batch [2/7] loss 1.2374 (1.1839) acc 72.6562 (71.2891) loss_ce 1.2219 (1.1684) data_term 1.2219 (1.1684) kl_term 0.0155 (0.0155) eta 0:00:11
epoch [53/300] batch [3/7] loss 1.0947 (1.1541) acc 75.3906 (72.6562) loss_ce 1.0791 (1.1386) data_term 1.0791 (1.1386) kl_term 0.0156 (0.0155) eta 0:00:10
epoch [53/300] batch [4/7] loss 1.1933 (1.1639) acc 73.0469 (72.7539) loss_ce 1.1777 (1.1484) data_term 1.1777 (1.1484) kl_term 0.0156 (0.0155) eta 0:00:10
epoch [53/300] batch [5/7] loss 1.3060 (1.1923) acc 67.5781 (71.7188) loss_ce 1.2904 (1.1768) data_term 1.2904 (1.1768) kl_term 0.0156 (0.0156) eta 0:00:10
epoch [53/300] batch [6/7] loss 1.2153 (1.1962) acc 70.7031 (71.5495) loss_ce 1.1996 (1.1806) data_term 1.1996 (1.1806) kl_term 0.0157 (0.0156) eta 0:00:10
epoch [53/300] batch [7/7] loss 1.1448 (1.1888) acc 76.5625 (72.2656) loss_ce 1.1290 (1.1732) data_term 1.1290 (1.1732) kl_term 0.0157 (0.0156) eta 0:00:09
epoch [54/300] batch [1/7] loss 1.1269 (1.1269) acc 75.0000 (75.0000) loss_ce 1.1108 (1.1108) data_term 1.1108 (1.1108) kl_term 0.0161 (0.0161) eta 0:00:08
epoch [54/300] batch [2/7] loss 1.1405 (1.1337) acc 70.7031 (72.8516) loss_ce 1.1244 (1.1176) data_term 1.1244 (1.1176) kl_term 0.0161 (0.0161) eta 0:00:08
epoch [54/300] batch [3/7] loss 1.1004 (1.1226) acc 74.2188 (73.3073) loss_ce 1.0843 (1.1065) data_term 1.0843 (1.1065) kl_term 0.0161 (0.0161) eta 0:00:08
epoch [54/300] batch [4/7] loss 1.2465 (1.1536) acc 67.9688 (71.9727) loss_ce 1.2303 (1.1374) data_term 1.2303 (1.1374) kl_term 0.0162 (0.0161) eta 0:00:08
epoch [54/300] batch [5/7] loss 1.1297 (1.1488) acc 70.7031 (71.7188) loss_ce 1.1134 (1.1326) data_term 1.1134 (1.1326) kl_term 0.0162 (0.0161) eta 0:00:08
epoch [54/300] batch [6/7] loss 1.2032 (1.1579) acc 71.8750 (71.7448) loss_ce 1.1870 (1.1417) data_term 1.1870 (1.1417) kl_term 0.0163 (0.0162) eta 0:00:08
epoch [54/300] batch [7/7] loss 1.2460 (1.1704) acc 71.8750 (71.7634) loss_ce 1.2297 (1.1543) data_term 1.2297 (1.1543) kl_term 0.0163 (0.0162) eta 0:00:08
epoch [55/300] batch [1/7] loss 1.1777 (1.1777) acc 71.4844 (71.4844) loss_ce 1.1611 (1.1611) data_term 1.1611 (1.1611) kl_term 0.0167 (0.0167) eta 0:00:08
epoch [55/300] batch [2/7] loss 1.2220 (1.1999) acc 73.4375 (72.4609) loss_ce 1.2053 (1.1832) data_term 1.2053 (1.1832) kl_term 0.0167 (0.0167) eta 0:00:10
epoch [55/300] batch [3/7] loss 1.0217 (1.1405) acc 76.9531 (73.9583) loss_ce 1.0049 (1.1238) data_term 1.0049 (1.1238) kl_term 0.0167 (0.0167) eta 0:00:10
epoch [55/300] batch [4/7] loss 1.1892 (1.1527) acc 73.8281 (73.9258) loss_ce 1.1724 (1.1359) data_term 1.1724 (1.1359) kl_term 0.0168 (0.0167) eta 0:00:10
epoch [55/300] batch [5/7] loss 1.1533 (1.1528) acc 72.2656 (73.5938) loss_ce 1.1365 (1.1360) data_term 1.1365 (1.1360) kl_term 0.0168 (0.0167) eta 0:00:10
epoch [55/300] batch [6/7] loss 1.1985 (1.1604) acc 69.9219 (72.9818) loss_ce 1.1817 (1.1436) data_term 1.1817 (1.1436) kl_term 0.0169 (0.0168) eta 0:00:10
epoch [55/300] batch [7/7] loss 1.2149 (1.1682) acc 73.4375 (73.0469) loss_ce 1.1980 (1.1514) data_term 1.1980 (1.1514) kl_term 0.0169 (0.0168) eta 0:00:09
epoch [56/300] batch [1/7] loss 1.1659 (1.1659) acc 74.2188 (74.2188) loss_ce 1.1486 (1.1486) data_term 1.1486 (1.1486) kl_term 0.0173 (0.0173) eta 0:00:10
epoch [56/300] batch [2/7] loss 1.1303 (1.1481) acc 75.3906 (74.8047) loss_ce 1.1130 (1.1308) data_term 1.1130 (1.1308) kl_term 0.0173 (0.0173) eta 0:00:10
epoch [56/300] batch [3/7] loss 1.0934 (1.1298) acc 75.3906 (75.0000) loss_ce 1.0760 (1.1125) data_term 1.0760 (1.1125) kl_term 0.0174 (0.0173) eta 0:00:10
epoch [56/300] batch [4/7] loss 1.1437 (1.1333) acc 69.9219 (73.7305) loss_ce 1.1263 (1.1160) data_term 1.1263 (1.1160) kl_term 0.0174 (0.0173) eta 0:00:10
epoch [56/300] batch [5/7] loss 1.1198 (1.1306) acc 71.4844 (73.2812) loss_ce 1.1024 (1.1133) data_term 1.1024 (1.1133) kl_term 0.0174 (0.0174) eta 0:00:10
epoch [56/300] batch [6/7] loss 1.2682 (1.1535) acc 67.1875 (72.2656) loss_ce 1.2507 (1.1362) data_term 1.2507 (1.1362) kl_term 0.0175 (0.0174) eta 0:00:10
epoch [56/300] batch [7/7] loss 0.8791 (1.1143) acc 79.6875 (73.3259) loss_ce 0.8615 (1.0969) data_term 0.8615 (1.0969) kl_term 0.0175 (0.0174) eta 0:00:09
epoch [57/300] batch [1/7] loss 1.1721 (1.1721) acc 71.4844 (71.4844) loss_ce 1.1542 (1.1542) data_term 1.1542 (1.1542) kl_term 0.0179 (0.0179) eta 0:00:10
epoch [57/300] batch [2/7] loss 1.1176 (1.1449) acc 73.4375 (72.4609) loss_ce 1.0997 (1.1269) data_term 1.0997 (1.1269) kl_term 0.0179 (0.0179) eta 0:00:10
epoch [57/300] batch [3/7] loss 1.1358 (1.1419) acc 73.0469 (72.6562) loss_ce 1.1179 (1.1239) data_term 1.1179 (1.1239) kl_term 0.0180 (0.0179) eta 0:00:10
epoch [57/300] batch [4/7] loss 1.1713 (1.1492) acc 73.8281 (72.9492) loss_ce 1.1533 (1.1313) data_term 1.1533 (1.1313) kl_term 0.0180 (0.0180) eta 0:00:10
epoch [57/300] batch [5/7] loss 1.0058 (1.1205) acc 75.3906 (73.4375) loss_ce 0.9877 (1.1025) data_term 0.9877 (1.1025) kl_term 0.0181 (0.0180) eta 0:00:10
epoch [57/300] batch [6/7] loss 1.1890 (1.1319) acc 72.2656 (73.2422) loss_ce 1.1709 (1.1139) data_term 1.1709 (1.1139) kl_term 0.0181 (0.0180) eta 0:00:11
epoch [57/300] batch [7/7] loss 1.0504 (1.1203) acc 73.4375 (73.2701) loss_ce 1.0322 (1.1023) data_term 1.0322 (1.1023) kl_term 0.0182 (0.0180) eta 0:00:10
epoch [58/300] batch [1/7] loss 1.0579 (1.0579) acc 77.3438 (77.3438) loss_ce 1.0394 (1.0394) data_term 1.0394 (1.0394) kl_term 0.0185 (0.0185) eta 0:00:10
epoch [58/300] batch [2/7] loss 1.1348 (1.0964) acc 74.2188 (75.7812) loss_ce 1.1163 (1.0779) data_term 1.1163 (1.0779) kl_term 0.0186 (0.0185) eta 0:00:10
epoch [58/300] batch [3/7] loss 1.2011 (1.1313) acc 72.2656 (74.6094) loss_ce 1.1825 (1.1127) data_term 1.1825 (1.1127) kl_term 0.0186 (0.0186) eta 0:00:10
epoch [58/300] batch [4/7] loss 1.0824 (1.1191) acc 76.1719 (75.0000) loss_ce 1.0637 (1.1005) data_term 1.0637 (1.1005) kl_term 0.0187 (0.0186) eta 0:00:10
epoch [58/300] batch [5/7] loss 1.1563 (1.1265) acc 71.4844 (74.2969) loss_ce 1.1376 (1.1079) data_term 1.1376 (1.1079) kl_term 0.0187 (0.0186) eta 0:00:10
epoch [58/300] batch [6/7] loss 1.2206 (1.1422) acc 69.1406 (73.4375) loss_ce 1.2018 (1.1236) data_term 1.2018 (1.1236) kl_term 0.0187 (0.0186) eta 0:00:10
epoch [58/300] batch [7/7] loss 0.8620 (1.1022) acc 79.6875 (74.3304) loss_ce 0.8432 (1.0835) data_term 0.8432 (1.0835) kl_term 0.0188 (0.0186) eta 0:00:10
epoch [59/300] batch [1/7] loss 0.9424 (0.9424) acc 79.6875 (79.6875) loss_ce 0.9233 (0.9233) data_term 0.9233 (0.9233) kl_term 0.0191 (0.0191) eta 0:00:11
epoch [59/300] batch [2/7] loss 1.0688 (1.0056) acc 75.7812 (77.7344) loss_ce 1.0496 (0.9864) data_term 1.0496 (0.9864) kl_term 0.0192 (0.0192) eta 0:00:10
epoch [59/300] batch [3/7] loss 1.2064 (1.0725) acc 67.9688 (74.4792) loss_ce 1.1871 (1.0533) data_term 1.1871 (1.0533) kl_term 0.0192 (0.0192) eta 0:00:10
epoch [59/300] batch [4/7] loss 1.0402 (1.0644) acc 74.2188 (74.4141) loss_ce 1.0209 (1.0452) data_term 1.0209 (1.0452) kl_term 0.0193 (0.0192) eta 0:00:10
epoch [59/300] batch [5/7] loss 1.1867 (1.0889) acc 71.4844 (73.8281) loss_ce 1.1674 (1.0697) data_term 1.1674 (1.0697) kl_term 0.0193 (0.0192) eta 0:00:10
epoch [59/300] batch [6/7] loss 1.2520 (1.1161) acc 71.4844 (73.4375) loss_ce 1.2327 (1.0968) data_term 1.2327 (1.0968) kl_term 0.0194 (0.0193) eta 0:00:10
epoch [59/300] batch [7/7] loss 1.3692 (1.1523) acc 60.9375 (71.6518) loss_ce 1.3498 (1.1330) data_term 1.3498 (1.1330) kl_term 0.0194 (0.0193) eta 0:00:10
epoch [60/300] batch [1/7] loss 1.1197 (1.1197) acc 74.2188 (74.2188) loss_ce 1.0999 (1.0999) data_term 1.0999 (1.0999) kl_term 0.0198 (0.0198) eta 0:00:11
epoch [60/300] batch [2/7] loss 1.1884 (1.1541) acc 70.3125 (72.2656) loss_ce 1.1686 (1.1343) data_term 1.1686 (1.1343) kl_term 0.0198 (0.0198) eta 0:00:11
epoch [60/300] batch [3/7] loss 1.2317 (1.1799) acc 72.6562 (72.3958) loss_ce 1.2118 (1.1601) data_term 1.2118 (1.1601) kl_term 0.0199 (0.0198) eta 0:00:10
epoch [60/300] batch [4/7] loss 1.1765 (1.1791) acc 70.3125 (71.8750) loss_ce 1.1566 (1.1592) data_term 1.1566 (1.1592) kl_term 0.0199 (0.0199) eta 0:00:10
epoch [60/300] batch [5/7] loss 1.1096 (1.1652) acc 75.7812 (72.6562) loss_ce 1.0897 (1.1453) data_term 1.0897 (1.1453) kl_term 0.0200 (0.0199) eta 0:00:11
epoch [60/300] batch [6/7] loss 1.0797 (1.1509) acc 76.9531 (73.3724) loss_ce 1.0597 (1.1310) data_term 1.0597 (1.1310) kl_term 0.0200 (0.0199) eta 0:00:10
epoch [60/300] batch [7/7] loss 0.9994 (1.1293) acc 75.0000 (73.6049) loss_ce 0.9793 (1.1094) data_term 0.9793 (1.1094) kl_term 0.0201 (0.0199) eta 0:00:10
epoch [61/300] batch [1/7] loss 1.0167 (1.0167) acc 74.6094 (74.6094) loss_ce 0.9962 (0.9962) data_term 0.9962 (0.9962) kl_term 0.0205 (0.0205) eta 0:00:11
epoch [61/300] batch [2/7] loss 1.0988 (1.0577) acc 75.3906 (75.0000) loss_ce 1.0783 (1.0373) data_term 1.0783 (1.0373) kl_term 0.0205 (0.0205) eta 0:00:11
epoch [61/300] batch [3/7] loss 1.1180 (1.0778) acc 72.6562 (74.2188) loss_ce 1.0975 (1.0573) data_term 1.0975 (1.0573) kl_term 0.0205 (0.0205) eta 0:00:12
epoch [61/300] batch [4/7] loss 1.0096 (1.0608) acc 78.9062 (75.3906) loss_ce 0.9890 (1.0403) data_term 0.9890 (1.0403) kl_term 0.0206 (0.0205) eta 0:00:11
epoch [61/300] batch [5/7] loss 1.1682 (1.0823) acc 73.4375 (75.0000) loss_ce 1.1476 (1.0617) data_term 1.1476 (1.0617) kl_term 0.0206 (0.0205) eta 0:00:11
epoch [61/300] batch [6/7] loss 1.0008 (1.0687) acc 80.4688 (75.9115) loss_ce 0.9801 (1.0481) data_term 0.9801 (1.0481) kl_term 0.0207 (0.0206) eta 0:00:11
epoch [61/300] batch [7/7] loss 1.0751 (1.0696) acc 75.0000 (75.7812) loss_ce 1.0544 (1.0490) data_term 1.0544 (1.0490) kl_term 0.0207 (0.0206) eta 0:00:11
epoch [62/300] batch [1/7] loss 1.0796 (1.0796) acc 74.6094 (74.6094) loss_ce 1.0585 (1.0585) data_term 1.0585 (1.0585) kl_term 0.0211 (0.0211) eta 0:00:11
epoch [62/300] batch [2/7] loss 1.0385 (1.0591) acc 80.4688 (77.5391) loss_ce 1.0174 (1.0379) data_term 1.0174 (1.0379) kl_term 0.0212 (0.0211) eta 0:00:11
epoch [62/300] batch [3/7] loss 1.1120 (1.0767) acc 76.9531 (77.3438) loss_ce 1.0908 (1.0555) data_term 1.0908 (1.0555) kl_term 0.0212 (0.0212) eta 0:00:10
epoch [62/300] batch [4/7] loss 1.1216 (1.0879) acc 73.8281 (76.4648) loss_ce 1.1004 (1.0668) data_term 1.1004 (1.0668) kl_term 0.0212 (0.0212) eta 0:00:10
epoch [62/300] batch [5/7] loss 1.1384 (1.0980) acc 72.2656 (75.6250) loss_ce 1.1171 (1.0768) data_term 1.1171 (1.0768) kl_term 0.0213 (0.0212) eta 0:00:10
epoch [62/300] batch [6/7] loss 1.1734 (1.1106) acc 75.3906 (75.5859) loss_ce 1.1521 (1.0894) data_term 1.1521 (1.0894) kl_term 0.0213 (0.0212) eta 0:00:10
epoch [62/300] batch [7/7] loss 1.1506 (1.1163) acc 75.0000 (75.5022) loss_ce 1.1293 (1.0951) data_term 1.1293 (1.0951) kl_term 0.0214 (0.0212) eta 0:00:10
epoch [63/300] batch [1/7] loss 0.9918 (0.9918) acc 80.8594 (80.8594) loss_ce 0.9701 (0.9701) data_term 0.9701 (0.9701) kl_term 0.0218 (0.0218) eta 0:00:10
epoch [63/300] batch [2/7] loss 1.0311 (1.0115) acc 77.3438 (79.1016) loss_ce 1.0092 (0.9897) data_term 1.0092 (0.9897) kl_term 0.0218 (0.0218) eta 0:00:10
epoch [63/300] batch [3/7] loss 1.1570 (1.0600) acc 72.6562 (76.9531) loss_ce 1.1351 (1.0381) data_term 1.1351 (1.0381) kl_term 0.0219 (0.0218) eta 0:00:10
epoch [63/300] batch [4/7] loss 1.0517 (1.0579) acc 77.3438 (77.0508) loss_ce 1.0298 (1.0361) data_term 1.0298 (1.0361) kl_term 0.0219 (0.0218) eta 0:00:10
epoch [63/300] batch [5/7] loss 1.1086 (1.0681) acc 75.7812 (76.7969) loss_ce 1.0867 (1.0462) data_term 1.0867 (1.0462) kl_term 0.0220 (0.0219) eta 0:00:10
epoch [63/300] batch [6/7] loss 1.1121 (1.0754) acc 75.3906 (76.5625) loss_ce 1.0900 (1.0535) data_term 1.0900 (1.0535) kl_term 0.0220 (0.0219) eta 0:00:11
epoch [63/300] batch [7/7] loss 1.2099 (1.0946) acc 71.8750 (75.8929) loss_ce 1.1878 (1.0727) data_term 1.1878 (1.0727) kl_term 0.0221 (0.0219) eta 0:00:10
epoch [64/300] batch [1/7] loss 1.0254 (1.0254) acc 76.5625 (76.5625) loss_ce 1.0029 (1.0029) data_term 1.0029 (1.0029) kl_term 0.0225 (0.0225) eta 0:00:11
epoch [64/300] batch [2/7] loss 1.0381 (1.0317) acc 80.4688 (78.5156) loss_ce 1.0155 (1.0092) data_term 1.0155 (1.0092) kl_term 0.0225 (0.0225) eta 0:00:11
epoch [64/300] batch [3/7] loss 1.1084 (1.0573) acc 71.8750 (76.3021) loss_ce 1.0859 (1.0348) data_term 1.0859 (1.0348) kl_term 0.0226 (0.0225) eta 0:00:11
epoch [64/300] batch [4/7] loss 1.1384 (1.0776) acc 72.6562 (75.3906) loss_ce 1.1158 (1.0550) data_term 1.1158 (1.0550) kl_term 0.0226 (0.0225) eta 0:00:11
epoch [64/300] batch [5/7] loss 1.2674 (1.1155) acc 67.1875 (73.7500) loss_ce 1.2447 (1.0930) data_term 1.2447 (1.0930) kl_term 0.0227 (0.0226) eta 0:00:11
epoch [64/300] batch [6/7] loss 1.0806 (1.1097) acc 75.7812 (74.0885) loss_ce 1.0579 (1.0871) data_term 1.0579 (1.0871) kl_term 0.0227 (0.0226) eta 0:00:11
epoch [64/300] batch [7/7] loss 1.0999 (1.1083) acc 73.4375 (73.9955) loss_ce 1.0771 (1.0857) data_term 1.0771 (1.0857) kl_term 0.0227 (0.0226) eta 0:00:10
epoch [65/300] batch [1/7] loss 1.0689 (1.0689) acc 76.9531 (76.9531) loss_ce 1.0457 (1.0457) data_term 1.0457 (1.0457) kl_term 0.0231 (0.0231) eta 0:00:10
epoch [65/300] batch [2/7] loss 1.0175 (1.0432) acc 80.8594 (78.9062) loss_ce 0.9943 (1.0200) data_term 0.9943 (1.0200) kl_term 0.0232 (0.0232) eta 0:00:10
epoch [65/300] batch [3/7] loss 1.2388 (1.1084) acc 71.8750 (76.5625) loss_ce 1.2155 (1.0852) data_term 1.2155 (1.0852) kl_term 0.0232 (0.0232) eta 0:00:10
epoch [65/300] batch [4/7] loss 1.0210 (1.0865) acc 75.7812 (76.3672) loss_ce 0.9977 (1.0633) data_term 0.9977 (1.0633) kl_term 0.0233 (0.0232) eta 0:00:10
epoch [65/300] batch [5/7] loss 1.1056 (1.0904) acc 74.2188 (75.9375) loss_ce 1.0823 (1.0671) data_term 1.0823 (1.0671) kl_term 0.0233 (0.0232) eta 0:00:10
epoch [65/300] batch [6/7] loss 1.1459 (1.0996) acc 74.2188 (75.6510) loss_ce 1.1225 (1.0764) data_term 1.1225 (1.0764) kl_term 0.0234 (0.0233) eta 0:00:11
epoch [65/300] batch [7/7] loss 0.8905 (1.0697) acc 82.8125 (76.6741) loss_ce 0.8671 (1.0465) data_term 0.8671 (1.0465) kl_term 0.0234 (0.0233) eta 0:00:11
epoch [66/300] batch [1/7] loss 1.1443 (1.1443) acc 73.0469 (73.0469) loss_ce 1.1205 (1.1205) data_term 1.1205 (1.1205) kl_term 0.0238 (0.0238) eta 0:00:11
epoch [66/300] batch [2/7] loss 1.1397 (1.1420) acc 75.0000 (74.0234) loss_ce 1.1158 (1.1181) data_term 1.1158 (1.1181) kl_term 0.0239 (0.0239) eta 0:00:11
epoch [66/300] batch [3/7] loss 1.1544 (1.1461) acc 70.3125 (72.7865) loss_ce 1.1304 (1.1222) data_term 1.1304 (1.1222) kl_term 0.0239 (0.0239) eta 0:00:11
epoch [66/300] batch [4/7] loss 1.0684 (1.1267) acc 74.6094 (73.2422) loss_ce 1.0444 (1.1028) data_term 1.0444 (1.1028) kl_term 0.0240 (0.0239) eta 0:00:11
epoch [66/300] batch [5/7] loss 0.9708 (1.0955) acc 77.7344 (74.1406) loss_ce 0.9468 (1.0716) data_term 0.9468 (1.0716) kl_term 0.0240 (0.0239) eta 0:00:11
epoch [66/300] batch [6/7] loss 1.0861 (1.0940) acc 75.7812 (74.4141) loss_ce 1.0621 (1.0700) data_term 1.0621 (1.0700) kl_term 0.0241 (0.0240) eta 0:00:11
epoch [66/300] batch [7/7] loss 1.1836 (1.1068) acc 70.3125 (73.8281) loss_ce 1.1595 (1.0828) data_term 1.1595 (1.0828) kl_term 0.0241 (0.0240) eta 0:00:10
epoch [67/300] batch [1/7] loss 1.0227 (1.0227) acc 79.2969 (79.2969) loss_ce 0.9981 (0.9981) data_term 0.9981 (0.9981) kl_term 0.0245 (0.0245) eta 0:00:15
epoch [67/300] batch [2/7] loss 1.0493 (1.0360) acc 73.8281 (76.5625) loss_ce 1.0247 (1.0114) data_term 1.0247 (1.0114) kl_term 0.0246 (0.0246) eta 0:00:13
epoch [67/300] batch [3/7] loss 1.0652 (1.0457) acc 76.9531 (76.6927) loss_ce 1.0406 (1.0211) data_term 1.0406 (1.0211) kl_term 0.0246 (0.0246) eta 0:00:12
epoch [67/300] batch [4/7] loss 1.1329 (1.0675) acc 76.5625 (76.6602) loss_ce 1.1082 (1.0429) data_term 1.1082 (1.0429) kl_term 0.0247 (0.0246) eta 0:00:12
epoch [67/300] batch [5/7] loss 1.0846 (1.0710) acc 73.0469 (75.9375) loss_ce 1.0599 (1.0463) data_term 1.0599 (1.0463) kl_term 0.0247 (0.0246) eta 0:00:12
epoch [67/300] batch [6/7] loss 1.1181 (1.0788) acc 75.7812 (75.9115) loss_ce 1.0933 (1.0542) data_term 1.0933 (1.0542) kl_term 0.0248 (0.0247) eta 0:00:11
epoch [67/300] batch [7/7] loss 1.1692 (1.0917) acc 76.5625 (76.0045) loss_ce 1.1444 (1.0670) data_term 1.1444 (1.0670) kl_term 0.0248 (0.0247) eta 0:00:11
epoch [68/300] batch [1/7] loss 0.9804 (0.9804) acc 80.0781 (80.0781) loss_ce 0.9552 (0.9552) data_term 0.9552 (0.9552) kl_term 0.0252 (0.0252) eta 0:00:11
epoch [68/300] batch [2/7] loss 1.1183 (1.0494) acc 74.6094 (77.3438) loss_ce 1.0930 (1.0241) data_term 1.0930 (1.0241) kl_term 0.0253 (0.0253) eta 0:00:11
epoch [68/300] batch [3/7] loss 1.0901 (1.0629) acc 76.1719 (76.9531) loss_ce 1.0647 (1.0376) data_term 1.0647 (1.0376) kl_term 0.0253 (0.0253) eta 0:00:11
epoch [68/300] batch [4/7] loss 1.0116 (1.0501) acc 79.2969 (77.5391) loss_ce 0.9862 (1.0248) data_term 0.9862 (1.0248) kl_term 0.0254 (0.0253) eta 0:00:11
epoch [68/300] batch [5/7] loss 0.9845 (1.0370) acc 79.6875 (77.9688) loss_ce 0.9590 (1.0116) data_term 0.9590 (1.0116) kl_term 0.0254 (0.0253) eta 0:00:11
epoch [68/300] batch [6/7] loss 1.0453 (1.0384) acc 79.2969 (78.1901) loss_ce 1.0198 (1.0130) data_term 1.0198 (1.0130) kl_term 0.0255 (0.0254) eta 0:00:11
epoch [68/300] batch [7/7] loss 1.2792 (1.0728) acc 65.6250 (76.3951) loss_ce 1.2537 (1.0474) data_term 1.2537 (1.0474) kl_term 0.0255 (0.0254) eta 0:00:11
epoch [69/300] batch [1/7] loss 0.8606 (0.8606) acc 83.9844 (83.9844) loss_ce 0.8346 (0.8346) data_term 0.8346 (0.8346) kl_term 0.0260 (0.0260) eta 0:00:11
epoch [69/300] batch [2/7] loss 1.1128 (0.9867) acc 73.4375 (78.7109) loss_ce 1.0868 (0.9607) data_term 1.0868 (0.9607) kl_term 0.0260 (0.0260) eta 0:00:11
epoch [69/300] batch [3/7] loss 1.0844 (1.0193) acc 75.3906 (77.6042) loss_ce 1.0584 (0.9933) data_term 1.0584 (0.9933) kl_term 0.0261 (0.0260) eta 0:00:11
epoch [69/300] batch [4/7] loss 0.9636 (1.0054) acc 77.7344 (77.6367) loss_ce 0.9375 (0.9793) data_term 0.9375 (0.9793) kl_term 0.0261 (0.0260) eta 0:00:12
epoch [69/300] batch [5/7] loss 1.1667 (1.0376) acc 71.8750 (76.4844) loss_ce 1.1405 (1.0116) data_term 1.1405 (1.0116) kl_term 0.0262 (0.0261) eta 0:00:12
epoch [69/300] batch [6/7] loss 1.1016 (1.0483) acc 74.6094 (76.1719) loss_ce 1.0754 (1.0222) data_term 1.0754 (1.0222) kl_term 0.0262 (0.0261) eta 0:00:11
epoch [69/300] batch [7/7] loss 1.0155 (1.0436) acc 79.6875 (76.6741) loss_ce 0.9892 (1.0175) data_term 0.9892 (1.0175) kl_term 0.0263 (0.0261) eta 0:00:11
epoch [70/300] batch [1/7] loss 1.0099 (1.0099) acc 76.5625 (76.5625) loss_ce 0.9832 (0.9832) data_term 0.9832 (0.9832) kl_term 0.0267 (0.0267) eta 0:00:11
epoch [70/300] batch [2/7] loss 1.0452 (1.0275) acc 75.0000 (75.7812) loss_ce 1.0184 (1.0008) data_term 1.0184 (1.0008) kl_term 0.0267 (0.0267) eta 0:00:11
epoch [70/300] batch [3/7] loss 1.0251 (1.0267) acc 76.1719 (75.9115) loss_ce 0.9983 (1.0000) data_term 0.9983 (1.0000) kl_term 0.0268 (0.0267) eta 0:00:11
epoch [70/300] batch [4/7] loss 1.1426 (1.0557) acc 73.0469 (75.1953) loss_ce 1.1157 (1.0289) data_term 1.1157 (1.0289) kl_term 0.0268 (0.0268) eta 0:00:11
epoch [70/300] batch [5/7] loss 1.1781 (1.0802) acc 68.3594 (73.8281) loss_ce 1.1512 (1.0534) data_term 1.1512 (1.0534) kl_term 0.0269 (0.0268) eta 0:00:12
epoch [70/300] batch [6/7] loss 1.1811 (1.0970) acc 70.7031 (73.3073) loss_ce 1.1541 (1.0702) data_term 1.1541 (1.0702) kl_term 0.0269 (0.0268) eta 0:00:11
epoch [70/300] batch [7/7] loss 0.9908 (1.0818) acc 78.1250 (73.9955) loss_ce 0.9638 (1.0550) data_term 0.9638 (1.0550) kl_term 0.0270 (0.0268) eta 0:00:11
epoch [71/300] batch [1/7] loss 1.1106 (1.1106) acc 75.3906 (75.3906) loss_ce 1.0832 (1.0832) data_term 1.0832 (1.0832) kl_term 0.0274 (0.0274) eta 0:00:11
epoch [71/300] batch [2/7] loss 1.0591 (1.0849) acc 73.4375 (74.4141) loss_ce 1.0317 (1.0574) data_term 1.0317 (1.0574) kl_term 0.0275 (0.0275) eta 0:00:11
epoch [71/300] batch [3/7] loss 1.0699 (1.0799) acc 74.6094 (74.4792) loss_ce 1.0424 (1.0524) data_term 1.0424 (1.0524) kl_term 0.0275 (0.0275) eta 0:00:11
epoch [71/300] batch [4/7] loss 1.0823 (1.0805) acc 76.1719 (74.9023) loss_ce 1.0547 (1.0530) data_term 1.0547 (1.0530) kl_term 0.0276 (0.0275) eta 0:00:11
epoch [71/300] batch [5/7] loss 1.1105 (1.0865) acc 73.0469 (74.5312) loss_ce 1.0829 (1.0590) data_term 1.0829 (1.0590) kl_term 0.0276 (0.0275) eta 0:00:11
epoch [71/300] batch [6/7] loss 0.9844 (1.0695) acc 78.5156 (75.1953) loss_ce 0.9568 (1.0419) data_term 0.9568 (1.0419) kl_term 0.0277 (0.0276) eta 0:00:11
epoch [71/300] batch [7/7] loss 1.0819 (1.0712) acc 71.8750 (74.7210) loss_ce 1.0541 (1.0437) data_term 1.0541 (1.0437) kl_term 0.0277 (0.0276) eta 0:00:11
epoch [72/300] batch [1/7] loss 0.9391 (0.9391) acc 78.9062 (78.9062) loss_ce 0.9109 (0.9109) data_term 0.9109 (0.9109) kl_term 0.0282 (0.0282) eta 0:00:11
