***************
** Arguments **
***************
dataset_config_file: configs/datasets/ucf101.yaml
epoch [40/300] batch [8/13] loss 0.5028 (0.5216) acc 87.8906 (87.1582) loss_ce 0.4937 (0.5126) data_term 0.4937 (0.5126) kl_term 0.0091 (0.0090) eta 0:00:26
epoch [40/300] batch [9/13] loss 0.5806 (0.5282) acc 85.5469 (86.9792) loss_ce 0.5715 (0.5192) data_term 0.5715 (0.5192) kl_term 0.0091 (0.0090) eta 0:00:26
epoch [40/300] batch [10/13] loss 0.4577 (0.5211) acc 87.8906 (87.0703) loss_ce 0.4486 (0.5121) data_term 0.4486 (0.5121) kl_term 0.0091 (0.0090) eta 0:00:26
epoch [40/300] batch [11/13] loss 0.5459 (0.5234) acc 84.3750 (86.8253) loss_ce 0.5368 (0.5143) data_term 0.5368 (0.5143) kl_term 0.0091 (0.0091) eta 0:00:26
epoch [40/300] batch [12/13] loss 0.5584 (0.5263) acc 86.7188 (86.8164) loss_ce 0.5492 (0.5172) data_term 0.5492 (0.5172) kl_term 0.0091 (0.0091) eta 0:00:26
epoch [40/300] batch [13/13] loss 0.3455 (0.5124) acc 93.7500 (87.3498) loss_ce 0.3363 (0.5033) data_term 0.3363 (0.5033) kl_term 0.0092 (0.0091) eta 0:00:26
epoch [41/300] batch [1/13] loss 0.4301 (0.4301) acc 88.6719 (88.6719) loss_ce 0.4207 (0.4207) data_term 0.4207 (0.4207) kl_term 0.0094 (0.0094) eta 0:00:26
epoch [41/300] batch [2/13] loss 0.5058 (0.4679) acc 90.2344 (89.4531) loss_ce 0.4963 (0.4585) data_term 0.4963 (0.4585) kl_term 0.0094 (0.0094) eta 0:00:26
epoch [41/300] batch [3/13] loss 0.5253 (0.4871) acc 88.2812 (89.0625) loss_ce 0.5159 (0.4776) data_term 0.5159 (0.4776) kl_term 0.0094 (0.0094) eta 0:00:28
epoch [41/300] batch [4/13] loss 0.5659 (0.5068) acc 83.9844 (87.7930) loss_ce 0.5564 (0.4973) data_term 0.5564 (0.4973) kl_term 0.0095 (0.0094) eta 0:00:27
epoch [41/300] batch [5/13] loss 0.4899 (0.5034) acc 87.8906 (87.8125) loss_ce 0.4804 (0.4940) data_term 0.4804 (0.4940) kl_term 0.0095 (0.0094) eta 0:00:27
epoch [41/300] batch [6/13] loss 0.5279 (0.5075) acc 86.3281 (87.5651) loss_ce 0.5185 (0.4980) data_term 0.5185 (0.4980) kl_term 0.0095 (0.0094) eta 0:00:27
epoch [41/300] batch [7/13] loss 0.5322 (0.5110) acc 85.9375 (87.3326) loss_ce 0.5227 (0.5016) data_term 0.5227 (0.5016) kl_term 0.0095 (0.0095) eta 0:00:26
epoch [41/300] batch [8/13] loss 0.4677 (0.5056) acc 91.0156 (87.7930) loss_ce 0.4582 (0.4961) data_term 0.4582 (0.4961) kl_term 0.0095 (0.0095) eta 0:00:26
epoch [41/300] batch [9/13] loss 0.6355 (0.5200) acc 82.8125 (87.2396) loss_ce 0.6260 (0.5106) data_term 0.6260 (0.5106) kl_term 0.0095 (0.0095) eta 0:00:26
epoch [41/300] batch [10/13] loss 0.4823 (0.5163) acc 91.0156 (87.6172) loss_ce 0.4728 (0.5068) data_term 0.4728 (0.5068) kl_term 0.0095 (0.0095) eta 0:00:26
epoch [41/300] batch [11/13] loss 0.4953 (0.5144) acc 89.4531 (87.7841) loss_ce 0.4858 (0.5049) data_term 0.4858 (0.5049) kl_term 0.0096 (0.0095) eta 0:00:26
epoch [41/300] batch [12/13] loss 0.4484 (0.5089) acc 89.4531 (87.9232) loss_ce 0.4389 (0.4994) data_term 0.4389 (0.4994) kl_term 0.0096 (0.0095) eta 0:00:26
epoch [41/300] batch [13/13] loss 0.5272 (0.5103) acc 88.7500 (87.9868) loss_ce 0.5176 (0.5008) data_term 0.5176 (0.5008) kl_term 0.0096 (0.0095) eta 0:00:26
epoch [42/300] batch [1/13] loss 0.4879 (0.4879) acc 87.1094 (87.1094) loss_ce 0.4781 (0.4781) data_term 0.4781 (0.4781) kl_term 0.0098 (0.0098) eta 0:00:26
epoch [42/300] batch [2/13] loss 0.3606 (0.4243) acc 90.6250 (88.8672) loss_ce 0.3507 (0.4144) data_term 0.3507 (0.4144) kl_term 0.0099 (0.0098) eta 0:00:26
epoch [42/300] batch [3/13] loss 0.6239 (0.4908) acc 82.8125 (86.8490) loss_ce 0.6140 (0.4809) data_term 0.6140 (0.4809) kl_term 0.0099 (0.0099) eta 0:00:26
epoch [42/300] batch [4/13] loss 0.5625 (0.5087) acc 87.5000 (87.0117) loss_ce 0.5526 (0.4989) data_term 0.5526 (0.4989) kl_term 0.0099 (0.0099) eta 0:00:26
epoch [42/300] batch [5/13] loss 0.5142 (0.5098) acc 88.2812 (87.2656) loss_ce 0.5043 (0.4999) data_term 0.5043 (0.4999) kl_term 0.0099 (0.0099) eta 0:00:27
epoch [42/300] batch [6/13] loss 0.3593 (0.4847) acc 91.0156 (87.8906) loss_ce 0.3494 (0.4749) data_term 0.3494 (0.4749) kl_term 0.0099 (0.0099) eta 0:00:26
epoch [42/300] batch [7/13] loss 0.5979 (0.5009) acc 86.3281 (87.6674) loss_ce 0.5880 (0.4910) data_term 0.5880 (0.4910) kl_term 0.0099 (0.0099) eta 0:00:26
epoch [42/300] batch [8/13] loss 0.4625 (0.4961) acc 89.4531 (87.8906) loss_ce 0.4525 (0.4862) data_term 0.4525 (0.4862) kl_term 0.0099 (0.0099) eta 0:00:26
epoch [42/300] batch [9/13] loss 0.6286 (0.5108) acc 85.1562 (87.5868) loss_ce 0.6186 (0.5009) data_term 0.6186 (0.5009) kl_term 0.0100 (0.0099) eta 0:00:26
epoch [42/300] batch [10/13] loss 0.5661 (0.5163) acc 85.5469 (87.3828) loss_ce 0.5561 (0.5064) data_term 0.5561 (0.5064) kl_term 0.0100 (0.0099) eta 0:00:26
epoch [42/300] batch [11/13] loss 0.5970 (0.5237) acc 85.9375 (87.2514) loss_ce 0.5870 (0.5138) data_term 0.5870 (0.5138) kl_term 0.0100 (0.0099) eta 0:00:26
epoch [42/300] batch [12/13] loss 0.6010 (0.5301) acc 86.3281 (87.1745) loss_ce 0.5910 (0.5202) data_term 0.5910 (0.5202) kl_term 0.0100 (0.0099) eta 0:00:26
epoch [42/300] batch [13/13] loss 0.4405 (0.5232) acc 90.6250 (87.4399) loss_ce 0.4305 (0.5133) data_term 0.4305 (0.5133) kl_term 0.0100 (0.0099) eta 0:00:26
epoch [43/300] batch [1/13] loss 0.6421 (0.6421) acc 84.7656 (84.7656) loss_ce 0.6318 (0.6318) data_term 0.6318 (0.6318) kl_term 0.0103 (0.0103) eta 0:00:30
epoch [43/300] batch [2/13] loss 0.5601 (0.6011) acc 85.5469 (85.1562) loss_ce 0.5499 (0.5908) data_term 0.5499 (0.5908) kl_term 0.0103 (0.0103) eta 0:00:28
epoch [43/300] batch [3/13] loss 0.4966 (0.5663) acc 88.2812 (86.1979) loss_ce 0.4863 (0.5560) data_term 0.4863 (0.5560) kl_term 0.0103 (0.0103) eta 0:00:27
epoch [43/300] batch [4/13] loss 0.5606 (0.5649) acc 86.7188 (86.3281) loss_ce 0.5503 (0.5546) data_term 0.5503 (0.5546) kl_term 0.0103 (0.0103) eta 0:00:27
epoch [43/300] batch [5/13] loss 0.5404 (0.5600) acc 86.3281 (86.3281) loss_ce 0.5301 (0.5497) data_term 0.5301 (0.5497) kl_term 0.0103 (0.0103) eta 0:00:26
epoch [43/300] batch [6/13] loss 0.3910 (0.5318) acc 90.2344 (86.9792) loss_ce 0.3807 (0.5215) data_term 0.3807 (0.5215) kl_term 0.0103 (0.0103) eta 0:00:26
epoch [43/300] batch [7/13] loss 0.5637 (0.5364) acc 84.7656 (86.6629) loss_ce 0.5533 (0.5260) data_term 0.5533 (0.5260) kl_term 0.0104 (0.0103) eta 0:00:26
epoch [43/300] batch [8/13] loss 0.5621 (0.5396) acc 85.5469 (86.5234) loss_ce 0.5517 (0.5293) data_term 0.5517 (0.5293) kl_term 0.0104 (0.0103) eta 0:00:26
epoch [43/300] batch [9/13] loss 0.5105 (0.5363) acc 87.1094 (86.5885) loss_ce 0.5001 (0.5260) data_term 0.5001 (0.5260) kl_term 0.0104 (0.0103) eta 0:00:26
epoch [43/300] batch [10/13] loss 0.4520 (0.5279) acc 90.2344 (86.9531) loss_ce 0.4416 (0.5176) data_term 0.4416 (0.5176) kl_term 0.0104 (0.0103) eta 0:00:26
epoch [43/300] batch [11/13] loss 0.4919 (0.5246) acc 88.2812 (87.0739) loss_ce 0.4815 (0.5143) data_term 0.4815 (0.5143) kl_term 0.0104 (0.0103) eta 0:00:26
epoch [43/300] batch [12/13] loss 0.4854 (0.5214) acc 89.4531 (87.2721) loss_ce 0.4749 (0.5110) data_term 0.4749 (0.5110) kl_term 0.0104 (0.0104) eta 0:00:26
epoch [43/300] batch [13/13] loss 0.5690 (0.5250) acc 86.2500 (87.1935) loss_ce 0.5585 (0.5147) data_term 0.5585 (0.5147) kl_term 0.0105 (0.0104) eta 0:00:26
epoch [44/300] batch [1/13] loss 0.4677 (0.4677) acc 88.6719 (88.6719) loss_ce 0.4569 (0.4569) data_term 0.4569 (0.4569) kl_term 0.0107 (0.0107) eta 0:00:26
epoch [44/300] batch [2/13] loss 0.4815 (0.4746) acc 87.8906 (88.2812) loss_ce 0.4708 (0.4638) data_term 0.4708 (0.4638) kl_term 0.0107 (0.0107) eta 0:00:25
epoch [44/300] batch [3/13] loss 0.4355 (0.4615) acc 90.2344 (88.9323) loss_ce 0.4247 (0.4508) data_term 0.4247 (0.4508) kl_term 0.0107 (0.0107) eta 0:00:25
epoch [44/300] batch [4/13] loss 0.5499 (0.4836) acc 87.5000 (88.5742) loss_ce 0.5392 (0.4729) data_term 0.5392 (0.4729) kl_term 0.0108 (0.0107) eta 0:00:25
epoch [44/300] batch [5/13] loss 0.4360 (0.4741) acc 90.6250 (88.9844) loss_ce 0.4252 (0.4634) data_term 0.4252 (0.4634) kl_term 0.0108 (0.0107) eta 0:00:25
epoch [44/300] batch [6/13] loss 0.4749 (0.4742) acc 89.8438 (89.1276) loss_ce 0.4641 (0.4635) data_term 0.4641 (0.4635) kl_term 0.0108 (0.0108) eta 0:00:25
epoch [44/300] batch [7/13] loss 0.4880 (0.4762) acc 89.8438 (89.2299) loss_ce 0.4772 (0.4654) data_term 0.4772 (0.4654) kl_term 0.0108 (0.0108) eta 0:00:25
epoch [44/300] batch [8/13] loss 0.3633 (0.4621) acc 90.6250 (89.4043) loss_ce 0.3525 (0.4513) data_term 0.3525 (0.4513) kl_term 0.0108 (0.0108) eta 0:00:25
epoch [44/300] batch [9/13] loss 0.5937 (0.4767) acc 85.1562 (88.9323) loss_ce 0.5828 (0.4659) data_term 0.5828 (0.4659) kl_term 0.0108 (0.0108) eta 0:00:25
epoch [44/300] batch [10/13] loss 0.4102 (0.4701) acc 91.4062 (89.1797) loss_ce 0.3993 (0.4593) data_term 0.3993 (0.4593) kl_term 0.0109 (0.0108) eta 0:00:26
epoch [44/300] batch [11/13] loss 0.5776 (0.4798) acc 86.3281 (88.9205) loss_ce 0.5668 (0.4691) data_term 0.5668 (0.4691) kl_term 0.0109 (0.0108) eta 0:00:26
epoch [44/300] batch [12/13] loss 0.5547 (0.4861) acc 83.2031 (88.4440) loss_ce 0.5439 (0.4753) data_term 0.5439 (0.4753) kl_term 0.0109 (0.0108) eta 0:00:26
epoch [44/300] batch [13/13] loss 0.5361 (0.4899) acc 87.5000 (88.3714) loss_ce 0.5252 (0.4791) data_term 0.5252 (0.4791) kl_term 0.0109 (0.0108) eta 0:00:26
epoch [45/300] batch [1/13] loss 0.4992 (0.4992) acc 88.2812 (88.2812) loss_ce 0.4880 (0.4880) data_term 0.4880 (0.4880) kl_term 0.0112 (0.0112) eta 0:00:26
epoch [45/300] batch [2/13] loss 0.4799 (0.4896) acc 87.5000 (87.8906) loss_ce 0.4688 (0.4784) data_term 0.4688 (0.4784) kl_term 0.0112 (0.0112) eta 0:00:25
epoch [45/300] batch [3/13] loss 0.5164 (0.4985) acc 85.9375 (87.2396) loss_ce 0.5052 (0.4873) data_term 0.5052 (0.4873) kl_term 0.0112 (0.0112) eta 0:00:25
epoch [45/300] batch [4/13] loss 0.5988 (0.5236) acc 85.5469 (86.8164) loss_ce 0.5876 (0.5124) data_term 0.5876 (0.5124) kl_term 0.0112 (0.0112) eta 0:00:25
epoch [45/300] batch [5/13] loss 0.4709 (0.5130) acc 88.2812 (87.1094) loss_ce 0.4597 (0.5019) data_term 0.4597 (0.5019) kl_term 0.0112 (0.0112) eta 0:00:25
epoch [45/300] batch [6/13] loss 0.6435 (0.5348) acc 86.3281 (86.9792) loss_ce 0.6322 (0.5236) data_term 0.6322 (0.5236) kl_term 0.0112 (0.0112) eta 0:00:25
epoch [45/300] batch [7/13] loss 0.4163 (0.5179) acc 90.6250 (87.5000) loss_ce 0.4051 (0.5067) data_term 0.4051 (0.5067) kl_term 0.0113 (0.0112) eta 0:00:25
epoch [45/300] batch [8/13] loss 0.5115 (0.5171) acc 84.7656 (87.1582) loss_ce 0.5002 (0.5059) data_term 0.5002 (0.5059) kl_term 0.0113 (0.0112) eta 0:00:25
epoch [45/300] batch [9/13] loss 0.3977 (0.5038) acc 92.1875 (87.7170) loss_ce 0.3865 (0.4926) data_term 0.3865 (0.4926) kl_term 0.0113 (0.0112) eta 0:00:26
epoch [45/300] batch [10/13] loss 0.4836 (0.5018) acc 89.0625 (87.8516) loss_ce 0.4723 (0.4906) data_term 0.4723 (0.4906) kl_term 0.0113 (0.0112) eta 0:00:26
epoch [45/300] batch [11/13] loss 0.5322 (0.5046) acc 86.7188 (87.7486) loss_ce 0.5209 (0.4933) data_term 0.5209 (0.4933) kl_term 0.0113 (0.0112) eta 0:00:26
epoch [45/300] batch [12/13] loss 0.5690 (0.5099) acc 85.1562 (87.5326) loss_ce 0.5577 (0.4987) data_term 0.5577 (0.4987) kl_term 0.0113 (0.0113) eta 0:00:26
epoch [45/300] batch [13/13] loss 0.5977 (0.5167) acc 86.8750 (87.4820) loss_ce 0.5864 (0.5054) data_term 0.5864 (0.5054) kl_term 0.0114 (0.0113) eta 0:00:26
epoch [46/300] batch [1/13] loss 0.6143 (0.6143) acc 85.1562 (85.1562) loss_ce 0.6027 (0.6027) data_term 0.6027 (0.6027) kl_term 0.0116 (0.0116) eta 0:00:26
epoch [46/300] batch [2/13] loss 0.5000 (0.5572) acc 87.5000 (86.3281) loss_ce 0.4884 (0.5455) data_term 0.4884 (0.5455) kl_term 0.0116 (0.0116) eta 0:00:25
epoch [46/300] batch [3/13] loss 0.5303 (0.5482) acc 89.4531 (87.3698) loss_ce 0.5187 (0.5366) data_term 0.5187 (0.5366) kl_term 0.0117 (0.0116) eta 0:00:25
epoch [46/300] batch [4/13] loss 0.5190 (0.5409) acc 86.7188 (87.2070) loss_ce 0.5073 (0.5293) data_term 0.5073 (0.5293) kl_term 0.0117 (0.0117) eta 0:00:25
epoch [46/300] batch [5/13] loss 0.4538 (0.5235) acc 87.1094 (87.1875) loss_ce 0.4421 (0.5118) data_term 0.4421 (0.5118) kl_term 0.0117 (0.0117) eta 0:00:25
epoch [46/300] batch [6/13] loss 0.4668 (0.5140) acc 88.6719 (87.4349) loss_ce 0.4551 (0.5024) data_term 0.4551 (0.5024) kl_term 0.0117 (0.0117) eta 0:00:25
epoch [46/300] batch [7/13] loss 0.4799 (0.5092) acc 89.4531 (87.7232) loss_ce 0.4681 (0.4975) data_term 0.4681 (0.4975) kl_term 0.0117 (0.0117) eta 0:00:25
epoch [46/300] batch [8/13] loss 0.5153 (0.5099) acc 89.8438 (87.9883) loss_ce 0.5036 (0.4982) data_term 0.5036 (0.4982) kl_term 0.0117 (0.0117) eta 0:00:26
epoch [46/300] batch [9/13] loss 0.5147 (0.5105) acc 87.5000 (87.9340) loss_ce 0.5030 (0.4988) data_term 0.5030 (0.4988) kl_term 0.0118 (0.0117) eta 0:00:26
epoch [46/300] batch [10/13] loss 0.5239 (0.5118) acc 87.1094 (87.8516) loss_ce 0.5122 (0.5001) data_term 0.5122 (0.5001) kl_term 0.0118 (0.0117) eta 0:00:26
epoch [46/300] batch [11/13] loss 0.5277 (0.5133) acc 86.3281 (87.7131) loss_ce 0.5160 (0.5016) data_term 0.5160 (0.5016) kl_term 0.0118 (0.0117) eta 0:00:25
epoch [46/300] batch [12/13] loss 0.5718 (0.5181) acc 87.1094 (87.6628) loss_ce 0.5600 (0.5064) data_term 0.5600 (0.5064) kl_term 0.0118 (0.0117) eta 0:00:25
epoch [46/300] batch [13/13] loss 0.5264 (0.5188) acc 86.2500 (87.5541) loss_ce 0.5146 (0.5071) data_term 0.5146 (0.5071) kl_term 0.0118 (0.0117) eta 0:00:25
epoch [47/300] batch [1/13] loss 0.4751 (0.4751) acc 89.8438 (89.8438) loss_ce 0.4630 (0.4630) data_term 0.4630 (0.4630) kl_term 0.0121 (0.0121) eta 0:00:27
epoch [47/300] batch [2/13] loss 0.6250 (0.5501) acc 85.5469 (87.6953) loss_ce 0.6129 (0.5380) data_term 0.6129 (0.5380) kl_term 0.0121 (0.0121) eta 0:00:26
epoch [47/300] batch [3/13] loss 0.5374 (0.5458) acc 87.1094 (87.5000) loss_ce 0.5253 (0.5337) data_term 0.5253 (0.5337) kl_term 0.0121 (0.0121) eta 0:00:26
epoch [47/300] batch [4/13] loss 0.4505 (0.5220) acc 89.4531 (87.9883) loss_ce 0.4383 (0.5099) data_term 0.4383 (0.5099) kl_term 0.0122 (0.0121) eta 0:00:26
epoch [47/300] batch [5/13] loss 0.5475 (0.5271) acc 86.3281 (87.6562) loss_ce 0.5353 (0.5150) data_term 0.5353 (0.5150) kl_term 0.0122 (0.0121) eta 0:00:26
epoch [47/300] batch [6/13] loss 0.4825 (0.5197) acc 87.8906 (87.6953) loss_ce 0.4703 (0.5075) data_term 0.4703 (0.5075) kl_term 0.0122 (0.0121) eta 0:00:25
epoch [47/300] batch [7/13] loss 0.4919 (0.5157) acc 87.8906 (87.7232) loss_ce 0.4797 (0.5035) data_term 0.4797 (0.5035) kl_term 0.0122 (0.0122) eta 0:00:26
epoch [47/300] batch [8/13] loss 0.5658 (0.5220) acc 86.3281 (87.5488) loss_ce 0.5536 (0.5098) data_term 0.5536 (0.5098) kl_term 0.0122 (0.0122) eta 0:00:26
epoch [47/300] batch [9/13] loss 0.5220 (0.5220) acc 88.2812 (87.6302) loss_ce 0.5098 (0.5098) data_term 0.5098 (0.5098) kl_term 0.0122 (0.0122) eta 0:00:26
epoch [47/300] batch [10/13] loss 0.3630 (0.5061) acc 90.6250 (87.9297) loss_ce 0.3507 (0.4939) data_term 0.3507 (0.4939) kl_term 0.0123 (0.0122) eta 0:00:26
epoch [47/300] batch [11/13] loss 0.5376 (0.5089) acc 87.1094 (87.8551) loss_ce 0.5254 (0.4968) data_term 0.5254 (0.4968) kl_term 0.0123 (0.0122) eta 0:00:26
epoch [47/300] batch [12/13] loss 0.5251 (0.5103) acc 88.6719 (87.9232) loss_ce 0.5128 (0.4981) data_term 0.5128 (0.4981) kl_term 0.0123 (0.0122) eta 0:00:25
epoch [47/300] batch [13/13] loss 0.4457 (0.5053) acc 88.7500 (87.9868) loss_ce 0.4334 (0.4931) data_term 0.4334 (0.4931) kl_term 0.0123 (0.0122) eta 0:00:25
epoch [48/300] batch [1/13] loss 0.4656 (0.4656) acc 90.2344 (90.2344) loss_ce 0.4530 (0.4530) data_term 0.4530 (0.4530) kl_term 0.0126 (0.0126) eta 0:00:28
epoch [48/300] batch [2/13] loss 0.5075 (0.4865) acc 87.8906 (89.0625) loss_ce 0.4949 (0.4739) data_term 0.4949 (0.4739) kl_term 0.0126 (0.0126) eta 0:00:27
epoch [48/300] batch [3/13] loss 0.5190 (0.4974) acc 88.6719 (88.9323) loss_ce 0.5064 (0.4848) data_term 0.5064 (0.4848) kl_term 0.0126 (0.0126) eta 0:00:27
epoch [48/300] batch [4/13] loss 0.4950 (0.4968) acc 86.3281 (88.2812) loss_ce 0.4824 (0.4842) data_term 0.4824 (0.4842) kl_term 0.0126 (0.0126) eta 0:00:26
epoch [48/300] batch [5/13] loss 0.4112 (0.4797) acc 92.1875 (89.0625) loss_ce 0.3985 (0.4670) data_term 0.3985 (0.4670) kl_term 0.0127 (0.0126) eta 0:00:26
epoch [48/300] batch [6/13] loss 0.5067 (0.4842) acc 86.7188 (88.6719) loss_ce 0.4941 (0.4715) data_term 0.4941 (0.4715) kl_term 0.0127 (0.0126) eta 0:00:26
epoch [48/300] batch [7/13] loss 0.4963 (0.4859) acc 87.1094 (88.4487) loss_ce 0.4836 (0.4733) data_term 0.4836 (0.4733) kl_term 0.0127 (0.0126) eta 0:00:26
epoch [48/300] batch [8/13] loss 0.5098 (0.4889) acc 86.3281 (88.1836) loss_ce 0.4971 (0.4762) data_term 0.4971 (0.4762) kl_term 0.0127 (0.0126) eta 0:00:26
epoch [48/300] batch [9/13] loss 0.4326 (0.4826) acc 89.4531 (88.3247) loss_ce 0.4199 (0.4700) data_term 0.4199 (0.4700) kl_term 0.0127 (0.0127) eta 0:00:26
epoch [48/300] batch [10/13] loss 0.5308 (0.4875) acc 87.8906 (88.2812) loss_ce 0.5181 (0.4748) data_term 0.5181 (0.4748) kl_term 0.0127 (0.0127) eta 0:00:26
epoch [48/300] batch [11/13] loss 0.4719 (0.4860) acc 88.6719 (88.3168) loss_ce 0.4591 (0.4734) data_term 0.4591 (0.4734) kl_term 0.0127 (0.0127) eta 0:00:26
epoch [48/300] batch [12/13] loss 0.6547 (0.5001) acc 85.1562 (88.0534) loss_ce 0.6419 (0.4874) data_term 0.6419 (0.4874) kl_term 0.0128 (0.0127) eta 0:00:26
epoch [48/300] batch [13/13] loss 0.3532 (0.4888) acc 90.6250 (88.2512) loss_ce 0.3404 (0.4761) data_term 0.3404 (0.4761) kl_term 0.0128 (0.0127) eta 0:00:26
epoch [49/300] batch [1/13] loss 0.4791 (0.4791) acc 90.6250 (90.6250) loss_ce 0.4661 (0.4661) data_term 0.4661 (0.4661) kl_term 0.0131 (0.0131) eta 0:00:25
epoch [49/300] batch [2/13] loss 0.3701 (0.4246) acc 92.1875 (91.4062) loss_ce 0.3571 (0.4116) data_term 0.3571 (0.4116) kl_term 0.0131 (0.0131) eta 0:00:25
epoch [49/300] batch [3/13] loss 0.4658 (0.4383) acc 89.8438 (90.8854) loss_ce 0.4527 (0.4253) data_term 0.4527 (0.4253) kl_term 0.0131 (0.0131) eta 0:00:25
epoch [49/300] batch [4/13] loss 0.5586 (0.4684) acc 88.2812 (90.2344) loss_ce 0.5454 (0.4553) data_term 0.5454 (0.4553) kl_term 0.0131 (0.0131) eta 0:00:25
epoch [49/300] batch [5/13] loss 0.4729 (0.4693) acc 88.2812 (89.8438) loss_ce 0.4597 (0.4562) data_term 0.4597 (0.4562) kl_term 0.0131 (0.0131) eta 0:00:26
epoch [49/300] batch [6/13] loss 0.4712 (0.4696) acc 88.2812 (89.5833) loss_ce 0.4581 (0.4565) data_term 0.4581 (0.4565) kl_term 0.0132 (0.0131) eta 0:00:25
epoch [49/300] batch [7/13] loss 0.4906 (0.4726) acc 89.4531 (89.5647) loss_ce 0.4774 (0.4595) data_term 0.4774 (0.4595) kl_term 0.0132 (0.0131) eta 0:00:25
epoch [49/300] batch [8/13] loss 0.5962 (0.4881) acc 85.9375 (89.1113) loss_ce 0.5830 (0.4749) data_term 0.5830 (0.4749) kl_term 0.0132 (0.0131) eta 0:00:25
epoch [49/300] batch [9/13] loss 0.5214 (0.4918) acc 86.3281 (88.8021) loss_ce 0.5082 (0.4786) data_term 0.5082 (0.4786) kl_term 0.0132 (0.0131) eta 0:00:25
epoch [49/300] batch [10/13] loss 0.6301 (0.5056) acc 83.9844 (88.3203) loss_ce 0.6168 (0.4925) data_term 0.6168 (0.4925) kl_term 0.0132 (0.0131) eta 0:00:25
epoch [49/300] batch [11/13] loss 0.5032 (0.5054) acc 86.7188 (88.1747) loss_ce 0.4900 (0.4922) data_term 0.4900 (0.4922) kl_term 0.0132 (0.0132) eta 0:00:25
epoch [49/300] batch [12/13] loss 0.4314 (0.4992) acc 89.0625 (88.2487) loss_ce 0.4181 (0.4860) data_term 0.4181 (0.4860) kl_term 0.0133 (0.0132) eta 0:00:25
epoch [49/300] batch [13/13] loss 0.5032 (0.4995) acc 87.5000 (88.1911) loss_ce 0.4900 (0.4863) data_term 0.4900 (0.4863) kl_term 0.0133 (0.0132) eta 0:00:25
epoch [50/300] batch [1/13] loss 0.4625 (0.4625) acc 90.2344 (90.2344) loss_ce 0.4490 (0.4490) data_term 0.4490 (0.4490) kl_term 0.0136 (0.0136) eta 0:00:25
epoch [50/300] batch [2/13] loss 0.4926 (0.4776) acc 88.2812 (89.2578) loss_ce 0.4790 (0.4640) data_term 0.4790 (0.4640) kl_term 0.0136 (0.0136) eta 0:00:24
epoch [50/300] batch [3/13] loss 0.5649 (0.5067) acc 85.5469 (88.0208) loss_ce 0.5513 (0.4931) data_term 0.5513 (0.4931) kl_term 0.0136 (0.0136) eta 0:00:24
epoch [50/300] batch [4/13] loss 0.4912 (0.5028) acc 86.7188 (87.6953) loss_ce 0.4776 (0.4892) data_term 0.4776 (0.4892) kl_term 0.0136 (0.0136) eta 0:00:24
epoch [50/300] batch [5/13] loss 0.5645 (0.5151) acc 88.2812 (87.8125) loss_ce 0.5508 (0.5015) data_term 0.5508 (0.5015) kl_term 0.0136 (0.0136) eta 0:00:24
epoch [50/300] batch [6/13] loss 0.4942 (0.5117) acc 87.5000 (87.7604) loss_ce 0.4805 (0.4980) data_term 0.4805 (0.4980) kl_term 0.0137 (0.0136) eta 0:00:24
epoch [50/300] batch [7/13] loss 0.6288 (0.5284) acc 83.9844 (87.2210) loss_ce 0.6151 (0.5148) data_term 0.6151 (0.5148) kl_term 0.0137 (0.0136) eta 0:00:24
epoch [50/300] batch [8/13] loss 0.5629 (0.5327) acc 87.1094 (87.2070) loss_ce 0.5492 (0.5191) data_term 0.5492 (0.5191) kl_term 0.0137 (0.0136) eta 0:00:24
epoch [50/300] batch [9/13] loss 0.5325 (0.5327) acc 85.9375 (87.0660) loss_ce 0.5188 (0.5190) data_term 0.5188 (0.5190) kl_term 0.0137 (0.0136) eta 0:00:24
epoch [50/300] batch [10/13] loss 0.5471 (0.5341) acc 87.5000 (87.1094) loss_ce 0.5334 (0.5205) data_term 0.5334 (0.5205) kl_term 0.0137 (0.0136) eta 0:00:25
epoch [50/300] batch [11/13] loss 0.5243 (0.5332) acc 85.9375 (87.0028) loss_ce 0.5106 (0.5196) data_term 0.5106 (0.5196) kl_term 0.0137 (0.0137) eta 0:00:24
epoch [50/300] batch [12/13] loss 0.5909 (0.5380) acc 87.5000 (87.0443) loss_ce 0.5772 (0.5244) data_term 0.5772 (0.5244) kl_term 0.0138 (0.0137) eta 0:00:24
epoch [50/300] batch [13/13] loss 0.4731 (0.5330) acc 86.2500 (86.9832) loss_ce 0.4593 (0.5194) data_term 0.4593 (0.5194) kl_term 0.0138 (0.0137) eta 0:00:24
epoch [51/300] batch [1/13] loss 0.4859 (0.4859) acc 87.1094 (87.1094) loss_ce 0.4718 (0.4718) data_term 0.4718 (0.4718) kl_term 0.0141 (0.0141) eta 0:00:25
epoch [51/300] batch [2/13] loss 0.5167 (0.5013) acc 88.6719 (87.8906) loss_ce 0.5026 (0.4872) data_term 0.5026 (0.4872) kl_term 0.0141 (0.0141) eta 0:00:26
epoch [51/300] batch [3/13] loss 0.5234 (0.5087) acc 86.3281 (87.3698) loss_ce 0.5093 (0.4946) data_term 0.5093 (0.4946) kl_term 0.0141 (0.0141) eta 0:00:25
