***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [18/300] batch [1/1] loss 0.9309 (0.9309) acc 85.1064 (85.1064) loss_ce 0.8882 (0.8882) loss_constraint 0.0427 (0.0427) eta 0:00:00
epoch [19/300] batch [1/1] loss 0.8530 (0.8530) acc 88.2979 (88.2979) loss_ce 0.8042 (0.8042) loss_constraint 0.0487 (0.0487) eta 0:00:00
epoch [20/300] batch [1/1] loss 0.9257 (0.9257) acc 88.2979 (88.2979) loss_ce 0.8707 (0.8707) loss_constraint 0.0550 (0.0550) eta 0:00:00
epoch [21/300] batch [1/1] loss 0.7636 (0.7636) acc 92.5532 (92.5532) loss_ce 0.7022 (0.7022) loss_constraint 0.0615 (0.0615) eta 0:00:00
epoch [22/300] batch [1/1] loss 0.7479 (0.7479) acc 90.4255 (90.4255) loss_ce 0.6799 (0.6799) loss_constraint 0.0680 (0.0680) eta 0:00:00
epoch [23/300] batch [1/1] loss 0.6960 (0.6960) acc 90.4255 (90.4255) loss_ce 0.6213 (0.6213) loss_constraint 0.0747 (0.0747) eta 0:00:00
epoch [24/300] batch [1/1] loss 0.6623 (0.6623) acc 95.7447 (95.7447) loss_ce 0.5810 (0.5810) loss_constraint 0.0813 (0.0813) eta 0:00:00
epoch [25/300] batch [1/1] loss 0.6033 (0.6033) acc 97.8723 (97.8723) loss_ce 0.5155 (0.5155) loss_constraint 0.0878 (0.0878) eta 0:00:00
epoch [26/300] batch [1/1] loss 0.5800 (0.5800) acc 95.7447 (95.7447) loss_ce 0.4858 (0.4858) loss_constraint 0.0943 (0.0943) eta 0:00:00
epoch [27/300] batch [1/1] loss 0.5513 (0.5513) acc 97.8723 (97.8723) loss_ce 0.4508 (0.4508) loss_constraint 0.1005 (0.1005) eta 0:00:00
epoch [28/300] batch [1/1] loss 0.5295 (0.5295) acc 98.9362 (98.9362) loss_ce 0.4229 (0.4229) loss_constraint 0.1066 (0.1066) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.5258 (0.5258) acc 95.7447 (95.7447) loss_ce 0.4133 (0.4133) loss_constraint 0.1125 (0.1125) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.4508 (0.4508) acc 98.9362 (98.9362) loss_ce 0.3327 (0.3327) loss_constraint 0.1181 (0.1181) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.4343 (0.4343) acc 98.9362 (98.9362) loss_ce 0.3108 (0.3108) loss_constraint 0.1234 (0.1234) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.5034 (0.5034) acc 97.8723 (97.8723) loss_ce 0.3750 (0.3750) loss_constraint 0.1284 (0.1284) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.4357 (0.4357) acc 98.9362 (98.9362) loss_ce 0.3026 (0.3026) loss_constraint 0.1331 (0.1331) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.4738 (0.4738) acc 97.8723 (97.8723) loss_ce 0.3363 (0.3363) loss_constraint 0.1375 (0.1375) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.4265 (0.4265) acc 98.9362 (98.9362) loss_ce 0.2849 (0.2849) loss_constraint 0.1415 (0.1415) eta 0:00:00
epoch [36/300] batch [1/1] loss 0.3946 (0.3946) acc 100.0000 (100.0000) loss_ce 0.2494 (0.2494) loss_constraint 0.1453 (0.1453) eta 0:00:00
epoch [37/300] batch [1/1] loss 0.4072 (0.4072) acc 97.8723 (97.8723) loss_ce 0.2585 (0.2585) loss_constraint 0.1487 (0.1487) eta 0:00:00
epoch [38/300] batch [1/1] loss 0.4025 (0.4025) acc 100.0000 (100.0000) loss_ce 0.2507 (0.2507) loss_constraint 0.1518 (0.1518) eta 0:00:00
epoch [39/300] batch [1/1] loss 0.4031 (0.4031) acc 98.9362 (98.9362) loss_ce 0.2484 (0.2484) loss_constraint 0.1547 (0.1547) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.4501 (0.4501) acc 98.9362 (98.9362) loss_ce 0.2929 (0.2929) loss_constraint 0.1572 (0.1572) eta 0:00:00
epoch [41/300] batch [1/1] loss 0.3823 (0.3823) acc 100.0000 (100.0000) loss_ce 0.2229 (0.2229) loss_constraint 0.1595 (0.1595) eta 0:00:00
epoch [42/300] batch [1/1] loss 0.4377 (0.4377) acc 98.9362 (98.9362) loss_ce 0.2762 (0.2762) loss_constraint 0.1615 (0.1615) eta 0:00:00
epoch [43/300] batch [1/1] loss 0.3712 (0.3712) acc 100.0000 (100.0000) loss_ce 0.2078 (0.2078) loss_constraint 0.1634 (0.1634) eta 0:00:00
epoch [44/300] batch [1/1] loss 0.4441 (0.4441) acc 96.8085 (96.8085) loss_ce 0.2790 (0.2790) loss_constraint 0.1651 (0.1651) eta 0:00:00
epoch [45/300] batch [1/1] loss 0.3718 (0.3718) acc 100.0000 (100.0000) loss_ce 0.2053 (0.2053) loss_constraint 0.1665 (0.1665) eta 0:00:00
epoch [46/300] batch [1/1] loss 0.3617 (0.3617) acc 100.0000 (100.0000) loss_ce 0.1940 (0.1940) loss_constraint 0.1677 (0.1677) eta 0:00:00
epoch [47/300] batch [1/1] loss 0.3902 (0.3902) acc 97.8723 (97.8723) loss_ce 0.2214 (0.2214) loss_constraint 0.1688 (0.1688) eta 0:00:00
epoch [48/300] batch [1/1] loss 0.3630 (0.3630) acc 100.0000 (100.0000) loss_ce 0.1934 (0.1934) loss_constraint 0.1697 (0.1697) eta 0:00:00
epoch [49/300] batch [1/1] loss 0.3699 (0.3699) acc 100.0000 (100.0000) loss_ce 0.1995 (0.1995) loss_constraint 0.1704 (0.1704) eta 0:00:00
epoch [50/300] batch [1/1] loss 0.3730 (0.3730) acc 100.0000 (100.0000) loss_ce 0.2021 (0.2021) loss_constraint 0.1709 (0.1709) eta 0:00:00
epoch [51/300] batch [1/1] loss 0.3563 (0.3563) acc 98.9362 (98.9362) loss_ce 0.1850 (0.1850) loss_constraint 0.1713 (0.1713) eta 0:00:00
epoch [52/300] batch [1/1] loss 0.3415 (0.3415) acc 98.9362 (98.9362) loss_ce 0.1699 (0.1699) loss_constraint 0.1716 (0.1716) eta 0:00:00
epoch [53/300] batch [1/1] loss 0.3792 (0.3792) acc 98.9362 (98.9362) loss_ce 0.2075 (0.2075) loss_constraint 0.1717 (0.1717) eta 0:00:00
epoch [54/300] batch [1/1] loss 0.3367 (0.3367) acc 100.0000 (100.0000) loss_ce 0.1650 (0.1650) loss_constraint 0.1717 (0.1717) eta 0:00:00
epoch [55/300] batch [1/1] loss 0.3646 (0.3646) acc 100.0000 (100.0000) loss_ce 0.1929 (0.1929) loss_constraint 0.1717 (0.1717) eta 0:00:00
epoch [56/300] batch [1/1] loss 0.3432 (0.3432) acc 100.0000 (100.0000) loss_ce 0.1716 (0.1716) loss_constraint 0.1716 (0.1716) eta 0:00:00
epoch [57/300] batch [1/1] loss 0.3506 (0.3506) acc 100.0000 (100.0000) loss_ce 0.1792 (0.1792) loss_constraint 0.1714 (0.1714) eta 0:00:00
epoch [58/300] batch [1/1] loss 0.3590 (0.3590) acc 100.0000 (100.0000) loss_ce 0.1878 (0.1878) loss_constraint 0.1712 (0.1712) eta 0:00:00
epoch [59/300] batch [1/1] loss 0.3778 (0.3778) acc 97.8723 (97.8723) loss_ce 0.2068 (0.2068) loss_constraint 0.1709 (0.1709) eta 0:00:00
epoch [60/300] batch [1/1] loss 0.3317 (0.3317) acc 98.9362 (98.9362) loss_ce 0.1611 (0.1611) loss_constraint 0.1706 (0.1706) eta 0:00:00
epoch [61/300] batch [1/1] loss 0.3116 (0.3116) acc 100.0000 (100.0000) loss_ce 0.1414 (0.1414) loss_constraint 0.1703 (0.1703) eta 0:00:00
epoch [62/300] batch [1/1] loss 0.3597 (0.3597) acc 100.0000 (100.0000) loss_ce 0.1899 (0.1899) loss_constraint 0.1699 (0.1699) eta 0:00:00
epoch [63/300] batch [1/1] loss 0.3520 (0.3520) acc 100.0000 (100.0000) loss_ce 0.1825 (0.1825) loss_constraint 0.1695 (0.1695) eta 0:00:00
epoch [64/300] batch [1/1] loss 0.3471 (0.3471) acc 100.0000 (100.0000) loss_ce 0.1779 (0.1779) loss_constraint 0.1692 (0.1692) eta 0:00:00
epoch [65/300] batch [1/1] loss 0.3221 (0.3221) acc 100.0000 (100.0000) loss_ce 0.1533 (0.1533) loss_constraint 0.1688 (0.1688) eta 0:00:00
epoch [66/300] batch [1/1] loss 0.3161 (0.3161) acc 100.0000 (100.0000) loss_ce 0.1476 (0.1476) loss_constraint 0.1684 (0.1684) eta 0:00:00
epoch [67/300] batch [1/1] loss 0.3701 (0.3701) acc 97.8723 (97.8723) loss_ce 0.2020 (0.2020) loss_constraint 0.1680 (0.1680) eta 0:00:00
epoch [68/300] batch [1/1] loss 0.3322 (0.3322) acc 100.0000 (100.0000) loss_ce 0.1645 (0.1645) loss_constraint 0.1676 (0.1676) eta 0:00:00
epoch [69/300] batch [1/1] loss 0.3939 (0.3939) acc 97.8723 (97.8723) loss_ce 0.2266 (0.2266) loss_constraint 0.1673 (0.1673) eta 0:00:00
epoch [70/300] batch [1/1] loss 0.3298 (0.3298) acc 100.0000 (100.0000) loss_ce 0.1629 (0.1629) loss_constraint 0.1669 (0.1669) eta 0:00:00
epoch [71/300] batch [1/1] loss 0.3257 (0.3257) acc 100.0000 (100.0000) loss_ce 0.1591 (0.1591) loss_constraint 0.1666 (0.1666) eta 0:00:00
epoch [72/300] batch [1/1] loss 0.3152 (0.3152) acc 100.0000 (100.0000) loss_ce 0.1489 (0.1489) loss_constraint 0.1663 (0.1663) eta 0:00:00
epoch [73/300] batch [1/1] loss 0.3060 (0.3060) acc 100.0000 (100.0000) loss_ce 0.1401 (0.1401) loss_constraint 0.1659 (0.1659) eta 0:00:00
epoch [74/300] batch [1/1] loss 0.3247 (0.3247) acc 100.0000 (100.0000) loss_ce 0.1592 (0.1592) loss_constraint 0.1656 (0.1656) eta 0:00:00
epoch [75/300] batch [1/1] loss 0.3561 (0.3561) acc 98.9362 (98.9362) loss_ce 0.1908 (0.1908) loss_constraint 0.1652 (0.1652) eta 0:00:00
epoch [76/300] batch [1/1] loss 0.3271 (0.3271) acc 98.9362 (98.9362) loss_ce 0.1621 (0.1621) loss_constraint 0.1650 (0.1650) eta 0:00:00
epoch [77/300] batch [1/1] loss 0.3346 (0.3346) acc 100.0000 (100.0000) loss_ce 0.1699 (0.1699) loss_constraint 0.1647 (0.1647) eta 0:00:00
epoch [78/300] batch [1/1] loss 0.3175 (0.3175) acc 100.0000 (100.0000) loss_ce 0.1530 (0.1530) loss_constraint 0.1644 (0.1644) eta 0:00:00
epoch [79/300] batch [1/1] loss 0.3312 (0.3312) acc 100.0000 (100.0000) loss_ce 0.1671 (0.1671) loss_constraint 0.1641 (0.1641) eta 0:00:00
epoch [80/300] batch [1/1] loss 0.3502 (0.3502) acc 100.0000 (100.0000) loss_ce 0.1863 (0.1863) loss_constraint 0.1638 (0.1638) eta 0:00:00
epoch [81/300] batch [1/1] loss 0.2994 (0.2994) acc 100.0000 (100.0000) loss_ce 0.1358 (0.1358) loss_constraint 0.1636 (0.1636) eta 0:00:00
epoch [82/300] batch [1/1] loss 0.3184 (0.3184) acc 100.0000 (100.0000) loss_ce 0.1552 (0.1552) loss_constraint 0.1633 (0.1633) eta 0:00:00
epoch [83/300] batch [1/1] loss 0.3295 (0.3295) acc 98.9362 (98.9362) loss_ce 0.1665 (0.1665) loss_constraint 0.1630 (0.1630) eta 0:00:00
epoch [84/300] batch [1/1] loss 0.2950 (0.2950) acc 100.0000 (100.0000) loss_ce 0.1323 (0.1323) loss_constraint 0.1627 (0.1627) eta 0:00:00
epoch [85/300] batch [1/1] loss 0.3107 (0.3107) acc 98.9362 (98.9362) loss_ce 0.1483 (0.1483) loss_constraint 0.1624 (0.1624) eta 0:00:00
epoch [86/300] batch [1/1] loss 0.3196 (0.3196) acc 100.0000 (100.0000) loss_ce 0.1575 (0.1575) loss_constraint 0.1621 (0.1621) eta 0:00:00
epoch [87/300] batch [1/1] loss 0.3010 (0.3010) acc 100.0000 (100.0000) loss_ce 0.1392 (0.1392) loss_constraint 0.1618 (0.1618) eta 0:00:00
epoch [88/300] batch [1/1] loss 0.3235 (0.3235) acc 100.0000 (100.0000) loss_ce 0.1619 (0.1619) loss_constraint 0.1616 (0.1616) eta 0:00:00
epoch [89/300] batch [1/1] loss 0.3058 (0.3058) acc 100.0000 (100.0000) loss_ce 0.1445 (0.1445) loss_constraint 0.1613 (0.1613) eta 0:00:00
epoch [90/300] batch [1/1] loss 0.3208 (0.3208) acc 98.9362 (98.9362) loss_ce 0.1598 (0.1598) loss_constraint 0.1611 (0.1611) eta 0:00:00
epoch [91/300] batch [1/1] loss 0.3079 (0.3079) acc 98.9362 (98.9362) loss_ce 0.1470 (0.1470) loss_constraint 0.1609 (0.1609) eta 0:00:00
epoch [92/300] batch [1/1] loss 0.3195 (0.3195) acc 97.8723 (97.8723) loss_ce 0.1588 (0.1588) loss_constraint 0.1607 (0.1607) eta 0:00:00
epoch [93/300] batch [1/1] loss 0.2867 (0.2867) acc 100.0000 (100.0000) loss_ce 0.1263 (0.1263) loss_constraint 0.1604 (0.1604) eta 0:00:00
epoch [94/300] batch [1/1] loss 0.3071 (0.3071) acc 100.0000 (100.0000) loss_ce 0.1469 (0.1469) loss_constraint 0.1602 (0.1602) eta 0:00:00
epoch [95/300] batch [1/1] loss 0.3146 (0.3146) acc 100.0000 (100.0000) loss_ce 0.1546 (0.1546) loss_constraint 0.1600 (0.1600) eta 0:00:00
epoch [96/300] batch [1/1] loss 0.3045 (0.3045) acc 100.0000 (100.0000) loss_ce 0.1447 (0.1447) loss_constraint 0.1598 (0.1598) eta 0:00:00
epoch [97/300] batch [1/1] loss 0.3301 (0.3301) acc 100.0000 (100.0000) loss_ce 0.1706 (0.1706) loss_constraint 0.1596 (0.1596) eta 0:00:00
epoch [98/300] batch [1/1] loss 0.2920 (0.2920) acc 100.0000 (100.0000) loss_ce 0.1326 (0.1326) loss_constraint 0.1594 (0.1594) eta 0:00:00
epoch [99/300] batch [1/1] loss 0.3432 (0.3432) acc 98.9362 (98.9362) loss_ce 0.1840 (0.1840) loss_constraint 0.1592 (0.1592) eta 0:00:00
epoch [100/300] batch [1/1] loss 0.3107 (0.3107) acc 100.0000 (100.0000) loss_ce 0.1516 (0.1516) loss_constraint 0.1590 (0.1590) eta 0:00:00
epoch [101/300] batch [1/1] loss 0.3070 (0.3070) acc 100.0000 (100.0000) loss_ce 0.1480 (0.1480) loss_constraint 0.1589 (0.1589) eta 0:00:00
epoch [102/300] batch [1/1] loss 0.3143 (0.3143) acc 100.0000 (100.0000) loss_ce 0.1555 (0.1555) loss_constraint 0.1588 (0.1588) eta 0:00:00
epoch [103/300] batch [1/1] loss 0.3268 (0.3268) acc 97.8723 (97.8723) loss_ce 0.1681 (0.1681) loss_constraint 0.1587 (0.1587) eta 0:00:00
epoch [104/300] batch [1/1] loss 0.3208 (0.3208) acc 100.0000 (100.0000) loss_ce 0.1622 (0.1622) loss_constraint 0.1586 (0.1586) eta 0:00:00
epoch [105/300] batch [1/1] loss 0.3160 (0.3160) acc 100.0000 (100.0000) loss_ce 0.1575 (0.1575) loss_constraint 0.1585 (0.1585) eta 0:00:00
epoch [106/300] batch [1/1] loss 0.3189 (0.3189) acc 98.9362 (98.9362) loss_ce 0.1605 (0.1605) loss_constraint 0.1584 (0.1584) eta 0:00:00
epoch [107/300] batch [1/1] loss 0.3251 (0.3251) acc 100.0000 (100.0000) loss_ce 0.1667 (0.1667) loss_constraint 0.1583 (0.1583) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.2996 (0.2996) acc 100.0000 (100.0000) loss_ce 0.1414 (0.1414) loss_constraint 0.1582 (0.1582) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.2819 (0.2819) acc 100.0000 (100.0000) loss_ce 0.1238 (0.1238) loss_constraint 0.1582 (0.1582) eta 0:00:00
epoch [110/300] batch [1/1] loss 0.3003 (0.3003) acc 100.0000 (100.0000) loss_ce 0.1422 (0.1422) loss_constraint 0.1581 (0.1581) eta 0:00:00
epoch [111/300] batch [1/1] loss 0.3042 (0.3042) acc 100.0000 (100.0000) loss_ce 0.1462 (0.1462) loss_constraint 0.1580 (0.1580) eta 0:00:00
epoch [112/300] batch [1/1] loss 0.2865 (0.2865) acc 100.0000 (100.0000) loss_ce 0.1285 (0.1285) loss_constraint 0.1580 (0.1580) eta 0:00:00
epoch [113/300] batch [1/1] loss 0.2947 (0.2947) acc 100.0000 (100.0000) loss_ce 0.1368 (0.1368) loss_constraint 0.1579 (0.1579) eta 0:00:00
epoch [114/300] batch [1/1] loss 0.3247 (0.3247) acc 97.8723 (97.8723) loss_ce 0.1669 (0.1669) loss_constraint 0.1578 (0.1578) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.3121 (0.3121) acc 98.9362 (98.9362) loss_ce 0.1544 (0.1544) loss_constraint 0.1577 (0.1577) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.3387 (0.3387) acc 97.8723 (97.8723) loss_ce 0.1810 (0.1810) loss_constraint 0.1577 (0.1577) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.2892 (0.2892) acc 100.0000 (100.0000) loss_ce 0.1316 (0.1316) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.3077 (0.3077) acc 100.0000 (100.0000) loss_ce 0.1502 (0.1502) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.3155 (0.3155) acc 97.8723 (97.8723) loss_ce 0.1579 (0.1579) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.3329 (0.3329) acc 97.8723 (97.8723) loss_ce 0.1754 (0.1754) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.3264 (0.3264) acc 98.9362 (98.9362) loss_ce 0.1689 (0.1689) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.2990 (0.2990) acc 98.9362 (98.9362) loss_ce 0.1415 (0.1415) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.3346 (0.3346) acc 98.9362 (98.9362) loss_ce 0.1772 (0.1772) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.3123 (0.3123) acc 100.0000 (100.0000) loss_ce 0.1549 (0.1549) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.2936 (0.2936) acc 100.0000 (100.0000) loss_ce 0.1361 (0.1361) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.3285 (0.3285) acc 100.0000 (100.0000) loss_ce 0.1710 (0.1710) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.2971 (0.2971) acc 100.0000 (100.0000) loss_ce 0.1396 (0.1396) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.3192 (0.3192) acc 100.0000 (100.0000) loss_ce 0.1617 (0.1617) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.2875 (0.2875) acc 100.0000 (100.0000) loss_ce 0.1299 (0.1299) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.2931 (0.2931) acc 100.0000 (100.0000) loss_ce 0.1355 (0.1355) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.3165 (0.3165) acc 97.8723 (97.8723) loss_ce 0.1589 (0.1589) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.3071 (0.3071) acc 98.9362 (98.9362) loss_ce 0.1494 (0.1494) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.3073 (0.3073) acc 100.0000 (100.0000) loss_ce 0.1497 (0.1497) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.3008 (0.3008) acc 100.0000 (100.0000) loss_ce 0.1433 (0.1433) loss_constraint 0.1576 (0.1576) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.3041 (0.3041) acc 100.0000 (100.0000) loss_ce 0.1465 (0.1465) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.3165 (0.3165) acc 100.0000 (100.0000) loss_ce 0.1590 (0.1590) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.2964 (0.2964) acc 100.0000 (100.0000) loss_ce 0.1389 (0.1389) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.2826 (0.2826) acc 100.0000 (100.0000) loss_ce 0.1251 (0.1251) loss_constraint 0.1575 (0.1575) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.2944 (0.2944) acc 100.0000 (100.0000) loss_ce 0.1369 (0.1369) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.2843 (0.2843) acc 100.0000 (100.0000) loss_ce 0.1268 (0.1268) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.3237 (0.3237) acc 100.0000 (100.0000) loss_ce 0.1663 (0.1663) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.3104 (0.3104) acc 100.0000 (100.0000) loss_ce 0.1530 (0.1530) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.3128 (0.3128) acc 100.0000 (100.0000) loss_ce 0.1554 (0.1554) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.2886 (0.2886) acc 98.9362 (98.9362) loss_ce 0.1312 (0.1312) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.2932 (0.2932) acc 98.9362 (98.9362) loss_ce 0.1357 (0.1357) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.3405 (0.3405) acc 100.0000 (100.0000) loss_ce 0.1831 (0.1831) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.2700 (0.2700) acc 100.0000 (100.0000) loss_ce 0.1125 (0.1125) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.2667 (0.2667) acc 100.0000 (100.0000) loss_ce 0.1093 (0.1093) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.2890 (0.2890) acc 98.9362 (98.9362) loss_ce 0.1315 (0.1315) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.3150 (0.3150) acc 100.0000 (100.0000) loss_ce 0.1576 (0.1576) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.2922 (0.2922) acc 98.9362 (98.9362) loss_ce 0.1348 (0.1348) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.2784 (0.2784) acc 100.0000 (100.0000) loss_ce 0.1210 (0.1210) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.3064 (0.3064) acc 100.0000 (100.0000) loss_ce 0.1491 (0.1491) loss_constraint 0.1574 (0.1574) eta 0:00:00
epoch [154/300] batch [1/1] loss 0.3038 (0.3038) acc 100.0000 (100.0000) loss_ce 0.1465 (0.1465) loss_constraint 0.1573 (0.1573) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.2805 (0.2805) acc 100.0000 (100.0000) loss_ce 0.1232 (0.1232) loss_constraint 0.1573 (0.1573) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.3193 (0.3193) acc 98.9362 (98.9362) loss_ce 0.1620 (0.1620) loss_constraint 0.1573 (0.1573) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.2973 (0.2973) acc 100.0000 (100.0000) loss_ce 0.1400 (0.1400) loss_constraint 0.1572 (0.1572) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.3168 (0.3168) acc 100.0000 (100.0000) loss_ce 0.1596 (0.1596) loss_constraint 0.1572 (0.1572) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.3019 (0.3019) acc 100.0000 (100.0000) loss_ce 0.1447 (0.1447) loss_constraint 0.1572 (0.1572) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.2949 (0.2949) acc 100.0000 (100.0000) loss_ce 0.1377 (0.1377) loss_constraint 0.1572 (0.1572) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.2809 (0.2809) acc 98.9362 (98.9362) loss_ce 0.1237 (0.1237) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [162/300] batch [1/1] loss 0.3100 (0.3100) acc 100.0000 (100.0000) loss_ce 0.1529 (0.1529) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.3271 (0.3271) acc 100.0000 (100.0000) loss_ce 0.1700 (0.1700) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.3027 (0.3027) acc 100.0000 (100.0000) loss_ce 0.1456 (0.1456) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.2819 (0.2819) acc 100.0000 (100.0000) loss_ce 0.1248 (0.1248) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.3073 (0.3073) acc 100.0000 (100.0000) loss_ce 0.1502 (0.1502) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.2919 (0.2919) acc 100.0000 (100.0000) loss_ce 0.1348 (0.1348) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.2913 (0.2913) acc 100.0000 (100.0000) loss_ce 0.1342 (0.1342) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.3086 (0.3086) acc 100.0000 (100.0000) loss_ce 0.1516 (0.1516) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.3098 (0.3098) acc 98.9362 (98.9362) loss_ce 0.1527 (0.1527) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.2733 (0.2733) acc 100.0000 (100.0000) loss_ce 0.1162 (0.1162) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.3214 (0.3214) acc 100.0000 (100.0000) loss_ce 0.1643 (0.1643) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.3057 (0.3057) acc 100.0000 (100.0000) loss_ce 0.1486 (0.1486) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.3105 (0.3105) acc 100.0000 (100.0000) loss_ce 0.1534 (0.1534) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.3164 (0.3164) acc 97.8723 (97.8723) loss_ce 0.1593 (0.1593) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.3260 (0.3260) acc 96.8085 (96.8085) loss_ce 0.1689 (0.1689) loss_constraint 0.1571 (0.1571) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.2866 (0.2866) acc 100.0000 (100.0000) loss_ce 0.1295 (0.1295) loss_constraint 0.1571 (0.1571) eta 0:00:00
