***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [12/300] batch [1/1] loss 1.4926 (1.4926) acc 61.7021 (61.7021) loss_ce 1.4925 (1.4925) data_term 1.4925 (1.4925) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [13/300] batch [1/1] loss 1.4408 (1.4408) acc 64.3617 (64.3617) loss_ce 1.4407 (1.4407) data_term 1.4407 (1.4407) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [14/300] batch [1/1] loss 1.3449 (1.3449) acc 68.6170 (68.6170) loss_ce 1.3448 (1.3448) data_term 1.3448 (1.3448) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [15/300] batch [1/1] loss 1.3062 (1.3062) acc 70.7447 (70.7447) loss_ce 1.3061 (1.3061) data_term 1.3061 (1.3061) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [16/300] batch [1/1] loss 1.1984 (1.1984) acc 77.1277 (77.1277) loss_ce 1.1982 (1.1982) data_term 1.1982 (1.1982) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [17/300] batch [1/1] loss 1.1075 (1.1075) acc 76.5957 (76.5957) loss_ce 1.1073 (1.1073) data_term 1.1073 (1.1073) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [18/300] batch [1/1] loss 1.0698 (1.0698) acc 79.2553 (79.2553) loss_ce 1.0695 (1.0695) data_term 1.0695 (1.0695) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [19/300] batch [1/1] loss 1.0007 (1.0007) acc 80.8511 (80.8511) loss_ce 1.0004 (1.0004) data_term 1.0004 (1.0004) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [20/300] batch [1/1] loss 0.9692 (0.9692) acc 81.9149 (81.9149) loss_ce 0.9689 (0.9689) data_term 0.9689 (0.9689) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [21/300] batch [1/1] loss 0.9789 (0.9789) acc 79.7872 (79.7872) loss_ce 0.9785 (0.9785) data_term 0.9785 (0.9785) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [22/300] batch [1/1] loss 0.8721 (0.8721) acc 80.8511 (80.8511) loss_ce 0.8716 (0.8716) data_term 0.8716 (0.8716) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [23/300] batch [1/1] loss 0.8858 (0.8858) acc 85.1064 (85.1064) loss_ce 0.8852 (0.8852) data_term 0.8852 (0.8852) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [24/300] batch [1/1] loss 0.8168 (0.8168) acc 83.5106 (83.5106) loss_ce 0.8162 (0.8162) data_term 0.8162 (0.8162) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [25/300] batch [1/1] loss 0.7648 (0.7648) acc 87.7660 (87.7660) loss_ce 0.7641 (0.7641) data_term 0.7641 (0.7641) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.7262 (0.7262) acc 88.2979 (88.2979) loss_ce 0.7254 (0.7254) data_term 0.7254 (0.7254) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.7876 (0.7876) acc 87.2340 (87.2340) loss_ce 0.7867 (0.7867) data_term 0.7867 (0.7867) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.6525 (0.6525) acc 89.3617 (89.3617) loss_ce 0.6515 (0.6515) data_term 0.6515 (0.6515) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.6635 (0.6635) acc 89.8936 (89.8936) loss_ce 0.6624 (0.6624) data_term 0.6624 (0.6624) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.5785 (0.5785) acc 94.6808 (94.6808) loss_ce 0.5773 (0.5773) data_term 0.5773 (0.5773) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.5769 (0.5769) acc 93.0851 (93.0851) loss_ce 0.5756 (0.5756) data_term 0.5756 (0.5756) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.5811 (0.5811) acc 92.0213 (92.0213) loss_ce 0.5797 (0.5797) data_term 0.5797 (0.5797) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.5499 (0.5499) acc 94.6808 (94.6808) loss_ce 0.5483 (0.5483) data_term 0.5483 (0.5483) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.5237 (0.5237) acc 93.6170 (93.6170) loss_ce 0.5220 (0.5220) data_term 0.5220 (0.5220) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.5373 (0.5373) acc 92.5532 (92.5532) loss_ce 0.5354 (0.5354) data_term 0.5354 (0.5354) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.4676 (0.4676) acc 95.2128 (95.2128) loss_ce 0.4657 (0.4657) data_term 0.4657 (0.4657) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.4753 (0.4753) acc 92.5532 (92.5532) loss_ce 0.4732 (0.4732) data_term 0.4732 (0.4732) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.4841 (0.4841) acc 95.2128 (95.2128) loss_ce 0.4818 (0.4818) data_term 0.4818 (0.4818) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.4354 (0.4354) acc 93.6170 (93.6170) loss_ce 0.4330 (0.4330) data_term 0.4330 (0.4330) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.4592 (0.4592) acc 94.6808 (94.6808) loss_ce 0.4566 (0.4566) data_term 0.4566 (0.4566) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.4003 (0.4003) acc 95.2128 (95.2128) loss_ce 0.3976 (0.3976) data_term 0.3976 (0.3976) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.4056 (0.4056) acc 96.2766 (96.2766) loss_ce 0.4028 (0.4028) data_term 0.4028 (0.4028) kl_term 0.0029 (0.0029) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.3910 (0.3910) acc 96.2766 (96.2766) loss_ce 0.3880 (0.3880) data_term 0.3880 (0.3880) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.4119 (0.4119) acc 94.1489 (94.1489) loss_ce 0.4087 (0.4087) data_term 0.4087 (0.4087) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.3494 (0.3494) acc 97.8723 (97.8723) loss_ce 0.3461 (0.3461) data_term 0.3461 (0.3461) kl_term 0.0033 (0.0033) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.3757 (0.3757) acc 97.3404 (97.3404) loss_ce 0.3722 (0.3722) data_term 0.3722 (0.3722) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.3735 (0.3735) acc 97.3404 (97.3404) loss_ce 0.3698 (0.3698) data_term 0.3698 (0.3698) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.3436 (0.3436) acc 97.3404 (97.3404) loss_ce 0.3398 (0.3398) data_term 0.3398 (0.3398) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.3242 (0.3242) acc 96.2766 (96.2766) loss_ce 0.3202 (0.3202) data_term 0.3202 (0.3202) kl_term 0.0040 (0.0040) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.3633 (0.3633) acc 96.2766 (96.2766) loss_ce 0.3591 (0.3591) data_term 0.3591 (0.3591) kl_term 0.0042 (0.0042) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.2952 (0.2952) acc 98.4043 (98.4043) loss_ce 0.2909 (0.2909) data_term 0.2909 (0.2909) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.3058 (0.3058) acc 97.3404 (97.3404) loss_ce 0.3013 (0.3013) data_term 0.3013 (0.3013) kl_term 0.0045 (0.0045) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.2904 (0.2904) acc 98.4043 (98.4043) loss_ce 0.2857 (0.2857) data_term 0.2857 (0.2857) kl_term 0.0047 (0.0047) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.2683 (0.2683) acc 98.4043 (98.4043) loss_ce 0.2634 (0.2634) data_term 0.2634 (0.2634) kl_term 0.0049 (0.0049) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.2962 (0.2962) acc 98.9362 (98.9362) loss_ce 0.2911 (0.2911) data_term 0.2911 (0.2911) kl_term 0.0051 (0.0051) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.2877 (0.2877) acc 98.4043 (98.4043) loss_ce 0.2824 (0.2824) data_term 0.2824 (0.2824) kl_term 0.0053 (0.0053) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.2694 (0.2694) acc 98.9362 (98.9362) loss_ce 0.2640 (0.2640) data_term 0.2640 (0.2640) kl_term 0.0055 (0.0055) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.2695 (0.2695) acc 98.4043 (98.4043) loss_ce 0.2638 (0.2638) data_term 0.2638 (0.2638) kl_term 0.0056 (0.0056) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.3404 (0.3404) acc 95.7447 (95.7447) loss_ce 0.3346 (0.3346) data_term 0.3346 (0.3346) kl_term 0.0058 (0.0058) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.2445 (0.2445) acc 97.8723 (97.8723) loss_ce 0.2385 (0.2385) data_term 0.2385 (0.2385) kl_term 0.0060 (0.0060) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.2399 (0.2399) acc 99.4681 (99.4681) loss_ce 0.2337 (0.2337) data_term 0.2337 (0.2337) kl_term 0.0062 (0.0062) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.2771 (0.2771) acc 97.3404 (97.3404) loss_ce 0.2707 (0.2707) data_term 0.2707 (0.2707) kl_term 0.0064 (0.0064) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.2652 (0.2652) acc 98.4043 (98.4043) loss_ce 0.2586 (0.2586) data_term 0.2586 (0.2586) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.2601 (0.2601) acc 99.4681 (99.4681) loss_ce 0.2533 (0.2533) data_term 0.2533 (0.2533) kl_term 0.0068 (0.0068) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.2401 (0.2401) acc 98.9362 (98.9362) loss_ce 0.2331 (0.2331) data_term 0.2331 (0.2331) kl_term 0.0070 (0.0070) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.2337 (0.2337) acc 99.4681 (99.4681) loss_ce 0.2265 (0.2265) data_term 0.2265 (0.2265) kl_term 0.0072 (0.0072) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.2675 (0.2675) acc 97.3404 (97.3404) loss_ce 0.2602 (0.2602) data_term 0.2602 (0.2602) kl_term 0.0074 (0.0074) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.2456 (0.2456) acc 99.4681 (99.4681) loss_ce 0.2380 (0.2380) data_term 0.2380 (0.2380) kl_term 0.0076 (0.0076) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.2050 (0.2050) acc 100.0000 (100.0000) loss_ce 0.1973 (0.1973) data_term 0.1973 (0.1973) kl_term 0.0078 (0.0078) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.2441 (0.2441) acc 98.4043 (98.4043) loss_ce 0.2362 (0.2362) data_term 0.2362 (0.2362) kl_term 0.0080 (0.0080) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.2283 (0.2283) acc 98.4043 (98.4043) loss_ce 0.2201 (0.2201) data_term 0.2201 (0.2201) kl_term 0.0082 (0.0082) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.2112 (0.2112) acc 99.4681 (99.4681) loss_ce 0.2029 (0.2029) data_term 0.2029 (0.2029) kl_term 0.0084 (0.0084) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.2348 (0.2348) acc 98.4043 (98.4043) loss_ce 0.2262 (0.2262) data_term 0.2262 (0.2262) kl_term 0.0086 (0.0086) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.2027 (0.2027) acc 99.4681 (99.4681) loss_ce 0.1939 (0.1939) data_term 0.1939 (0.1939) kl_term 0.0088 (0.0088) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.2259 (0.2259) acc 98.9362 (98.9362) loss_ce 0.2169 (0.2169) data_term 0.2169 (0.2169) kl_term 0.0090 (0.0090) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.2062 (0.2062) acc 98.4043 (98.4043) loss_ce 0.1970 (0.1970) data_term 0.1970 (0.1970) kl_term 0.0092 (0.0092) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.2011 (0.2011) acc 98.4043 (98.4043) loss_ce 0.1917 (0.1917) data_term 0.1917 (0.1917) kl_term 0.0094 (0.0094) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.2025 (0.2025) acc 99.4681 (99.4681) loss_ce 0.1929 (0.1929) data_term 0.1929 (0.1929) kl_term 0.0096 (0.0096) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.2038 (0.2038) acc 99.4681 (99.4681) loss_ce 0.1940 (0.1940) data_term 0.1940 (0.1940) kl_term 0.0098 (0.0098) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.2006 (0.2006) acc 98.9362 (98.9362) loss_ce 0.1906 (0.1906) data_term 0.1906 (0.1906) kl_term 0.0100 (0.0100) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.2163 (0.2163) acc 99.4681 (99.4681) loss_ce 0.2061 (0.2061) data_term 0.2061 (0.2061) kl_term 0.0102 (0.0102) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.2028 (0.2028) acc 99.4681 (99.4681) loss_ce 0.1924 (0.1924) data_term 0.1924 (0.1924) kl_term 0.0104 (0.0104) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.2031 (0.2031) acc 98.4043 (98.4043) loss_ce 0.1925 (0.1925) data_term 0.1925 (0.1925) kl_term 0.0106 (0.0106) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.2343 (0.2343) acc 97.8723 (97.8723) loss_ce 0.2235 (0.2235) data_term 0.2235 (0.2235) kl_term 0.0108 (0.0108) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.1539 (0.1539) acc 100.0000 (100.0000) loss_ce 0.1429 (0.1429) data_term 0.1429 (0.1429) kl_term 0.0110 (0.0110) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.2099 (0.2099) acc 98.4043 (98.4043) loss_ce 0.1986 (0.1986) data_term 0.1986 (0.1986) kl_term 0.0113 (0.0113) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.2007 (0.2007) acc 98.4043 (98.4043) loss_ce 0.1892 (0.1892) data_term 0.1892 (0.1892) kl_term 0.0115 (0.0115) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.1895 (0.1895) acc 99.4681 (99.4681) loss_ce 0.1778 (0.1778) data_term 0.1778 (0.1778) kl_term 0.0117 (0.0117) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.2000 (0.2000) acc 98.9362 (98.9362) loss_ce 0.1881 (0.1881) data_term 0.1881 (0.1881) kl_term 0.0119 (0.0119) eta 0:00:00
epoch [90/300] batch [1/1] loss 0.1667 (0.1667) acc 99.4681 (99.4681) loss_ce 0.1546 (0.1546) data_term 0.1546 (0.1546) kl_term 0.0121 (0.0121) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.1968 (0.1968) acc 99.4681 (99.4681) loss_ce 0.1845 (0.1845) data_term 0.1845 (0.1845) kl_term 0.0123 (0.0123) eta 0:00:00
epoch [92/300] batch [1/1] loss 0.1782 (0.1782) acc 98.4043 (98.4043) loss_ce 0.1657 (0.1657) data_term 0.1657 (0.1657) kl_term 0.0125 (0.0125) eta 0:00:00
epoch [93/300] batch [1/1] loss 0.1888 (0.1888) acc 98.9362 (98.9362) loss_ce 0.1760 (0.1760) data_term 0.1760 (0.1760) kl_term 0.0128 (0.0128) eta 0:00:00
epoch [94/300] batch [1/1] loss 0.2115 (0.2115) acc 98.9362 (98.9362) loss_ce 0.1985 (0.1985) data_term 0.1985 (0.1985) kl_term 0.0130 (0.0130) eta 0:00:00
epoch [95/300] batch [1/1] loss 0.1879 (0.1879) acc 100.0000 (100.0000) loss_ce 0.1747 (0.1747) data_term 0.1747 (0.1747) kl_term 0.0132 (0.0132) eta 0:00:00
epoch [96/300] batch [1/1] loss 0.1904 (0.1904) acc 98.4043 (98.4043) loss_ce 0.1770 (0.1770) data_term 0.1770 (0.1770) kl_term 0.0134 (0.0134) eta 0:00:00
epoch [97/300] batch [1/1] loss 0.1887 (0.1887) acc 99.4681 (99.4681) loss_ce 0.1751 (0.1751) data_term 0.1751 (0.1751) kl_term 0.0136 (0.0136) eta 0:00:00
epoch [98/300] batch [1/1] loss 0.1788 (0.1788) acc 99.4681 (99.4681) loss_ce 0.1649 (0.1649) data_term 0.1649 (0.1649) kl_term 0.0138 (0.0138) eta 0:00:00
epoch [99/300] batch [1/1] loss 0.1628 (0.1628) acc 99.4681 (99.4681) loss_ce 0.1488 (0.1488) data_term 0.1488 (0.1488) kl_term 0.0140 (0.0140) eta 0:00:00
epoch [100/300] batch [1/1] loss 0.1745 (0.1745) acc 98.9362 (98.9362) loss_ce 0.1602 (0.1602) data_term 0.1602 (0.1602) kl_term 0.0143 (0.0143) eta 0:00:00
epoch [101/300] batch [1/1] loss 0.1950 (0.1950) acc 100.0000 (100.0000) loss_ce 0.1805 (0.1805) data_term 0.1805 (0.1805) kl_term 0.0145 (0.0145) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.1763 (0.1763) acc 98.9362 (98.9362) loss_ce 0.1616 (0.1616) data_term 0.1616 (0.1616) kl_term 0.0147 (0.0147) eta 0:00:00
epoch [103/300] batch [1/1] loss 0.1678 (0.1678) acc 100.0000 (100.0000) loss_ce 0.1528 (0.1528) data_term 0.1528 (0.1528) kl_term 0.0149 (0.0149) eta 0:00:00
epoch [104/300] batch [1/1] loss 0.1986 (0.1986) acc 98.4043 (98.4043) loss_ce 0.1835 (0.1835) data_term 0.1835 (0.1835) kl_term 0.0151 (0.0151) eta 0:00:00
epoch [105/300] batch [1/1] loss 0.1479 (0.1479) acc 100.0000 (100.0000) loss_ce 0.1326 (0.1326) data_term 0.1326 (0.1326) kl_term 0.0154 (0.0154) eta 0:00:00
epoch [106/300] batch [1/1] loss 0.1439 (0.1439) acc 100.0000 (100.0000) loss_ce 0.1283 (0.1283) data_term 0.1283 (0.1283) kl_term 0.0156 (0.0156) eta 0:00:00
epoch [107/300] batch [1/1] loss 0.1528 (0.1528) acc 100.0000 (100.0000) loss_ce 0.1370 (0.1370) data_term 0.1370 (0.1370) kl_term 0.0158 (0.0158) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.1930 (0.1930) acc 97.8723 (97.8723) loss_ce 0.1769 (0.1769) data_term 0.1769 (0.1769) kl_term 0.0160 (0.0160) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.1696 (0.1696) acc 99.4681 (99.4681) loss_ce 0.1534 (0.1534) data_term 0.1534 (0.1534) kl_term 0.0162 (0.0162) eta 0:00:00
epoch [110/300] batch [1/1] loss 0.1534 (0.1534) acc 100.0000 (100.0000) loss_ce 0.1370 (0.1370) data_term 0.1370 (0.1370) kl_term 0.0165 (0.0165) eta 0:00:00
epoch [111/300] batch [1/1] loss 0.1635 (0.1635) acc 99.4681 (99.4681) loss_ce 0.1468 (0.1468) data_term 0.1468 (0.1468) kl_term 0.0167 (0.0167) eta 0:00:00
epoch [112/300] batch [1/1] loss 0.1434 (0.1434) acc 100.0000 (100.0000) loss_ce 0.1265 (0.1265) data_term 0.1265 (0.1265) kl_term 0.0169 (0.0169) eta 0:00:00
epoch [113/300] batch [1/1] loss 0.1829 (0.1829) acc 99.4681 (99.4681) loss_ce 0.1658 (0.1658) data_term 0.1658 (0.1658) kl_term 0.0171 (0.0171) eta 0:00:00
epoch [114/300] batch [1/1] loss 0.1596 (0.1596) acc 99.4681 (99.4681) loss_ce 0.1423 (0.1423) data_term 0.1423 (0.1423) kl_term 0.0173 (0.0173) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.1744 (0.1744) acc 98.9362 (98.9362) loss_ce 0.1568 (0.1568) data_term 0.1568 (0.1568) kl_term 0.0176 (0.0176) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.1682 (0.1682) acc 100.0000 (100.0000) loss_ce 0.1504 (0.1504) data_term 0.1504 (0.1504) kl_term 0.0178 (0.0178) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.1430 (0.1430) acc 100.0000 (100.0000) loss_ce 0.1250 (0.1250) data_term 0.1250 (0.1250) kl_term 0.0180 (0.0180) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.1653 (0.1653) acc 98.9362 (98.9362) loss_ce 0.1471 (0.1471) data_term 0.1471 (0.1471) kl_term 0.0182 (0.0182) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.1930 (0.1930) acc 97.8723 (97.8723) loss_ce 0.1746 (0.1746) data_term 0.1746 (0.1746) kl_term 0.0185 (0.0185) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.1546 (0.1546) acc 100.0000 (100.0000) loss_ce 0.1359 (0.1359) data_term 0.1359 (0.1359) kl_term 0.0187 (0.0187) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.1655 (0.1655) acc 99.4681 (99.4681) loss_ce 0.1466 (0.1466) data_term 0.1466 (0.1466) kl_term 0.0189 (0.0189) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.1659 (0.1659) acc 99.4681 (99.4681) loss_ce 0.1468 (0.1468) data_term 0.1468 (0.1468) kl_term 0.0191 (0.0191) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.1509 (0.1509) acc 100.0000 (100.0000) loss_ce 0.1315 (0.1315) data_term 0.1315 (0.1315) kl_term 0.0194 (0.0194) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.1317 (0.1317) acc 100.0000 (100.0000) loss_ce 0.1121 (0.1121) data_term 0.1121 (0.1121) kl_term 0.0196 (0.0196) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.1586 (0.1586) acc 99.4681 (99.4681) loss_ce 0.1388 (0.1388) data_term 0.1388 (0.1388) kl_term 0.0198 (0.0198) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.1584 (0.1584) acc 99.4681 (99.4681) loss_ce 0.1384 (0.1384) data_term 0.1384 (0.1384) kl_term 0.0200 (0.0200) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.1490 (0.1490) acc 98.9362 (98.9362) loss_ce 0.1288 (0.1288) data_term 0.1288 (0.1288) kl_term 0.0202 (0.0202) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.1771 (0.1771) acc 98.9362 (98.9362) loss_ce 0.1566 (0.1566) data_term 0.1566 (0.1566) kl_term 0.0205 (0.0205) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.1535 (0.1535) acc 99.4681 (99.4681) loss_ce 0.1328 (0.1328) data_term 0.1328 (0.1328) kl_term 0.0207 (0.0207) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.1692 (0.1692) acc 98.4043 (98.4043) loss_ce 0.1482 (0.1482) data_term 0.1482 (0.1482) kl_term 0.0209 (0.0209) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.1511 (0.1511) acc 98.9362 (98.9362) loss_ce 0.1299 (0.1299) data_term 0.1299 (0.1299) kl_term 0.0211 (0.0211) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.1705 (0.1705) acc 99.4681 (99.4681) loss_ce 0.1491 (0.1491) data_term 0.1491 (0.1491) kl_term 0.0214 (0.0214) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.1669 (0.1669) acc 99.4681 (99.4681) loss_ce 0.1453 (0.1453) data_term 0.1453 (0.1453) kl_term 0.0216 (0.0216) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.1355 (0.1355) acc 100.0000 (100.0000) loss_ce 0.1137 (0.1137) data_term 0.1137 (0.1137) kl_term 0.0218 (0.0218) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.1602 (0.1602) acc 99.4681 (99.4681) loss_ce 0.1382 (0.1382) data_term 0.1382 (0.1382) kl_term 0.0220 (0.0220) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.1502 (0.1502) acc 99.4681 (99.4681) loss_ce 0.1279 (0.1279) data_term 0.1279 (0.1279) kl_term 0.0223 (0.0223) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.1840 (0.1840) acc 100.0000 (100.0000) loss_ce 0.1615 (0.1615) data_term 0.1615 (0.1615) kl_term 0.0225 (0.0225) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.1453 (0.1453) acc 98.9362 (98.9362) loss_ce 0.1226 (0.1226) data_term 0.1226 (0.1226) kl_term 0.0227 (0.0227) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.1351 (0.1351) acc 100.0000 (100.0000) loss_ce 0.1121 (0.1121) data_term 0.1121 (0.1121) kl_term 0.0229 (0.0229) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.1420 (0.1420) acc 100.0000 (100.0000) loss_ce 0.1188 (0.1188) data_term 0.1188 (0.1188) kl_term 0.0232 (0.0232) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.1589 (0.1589) acc 99.4681 (99.4681) loss_ce 0.1355 (0.1355) data_term 0.1355 (0.1355) kl_term 0.0234 (0.0234) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.1562 (0.1562) acc 100.0000 (100.0000) loss_ce 0.1326 (0.1326) data_term 0.1326 (0.1326) kl_term 0.0236 (0.0236) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.1419 (0.1419) acc 99.4681 (99.4681) loss_ce 0.1180 (0.1180) data_term 0.1180 (0.1180) kl_term 0.0238 (0.0238) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.1476 (0.1476) acc 100.0000 (100.0000) loss_ce 0.1235 (0.1235) data_term 0.1235 (0.1235) kl_term 0.0241 (0.0241) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.1404 (0.1404) acc 99.4681 (99.4681) loss_ce 0.1161 (0.1161) data_term 0.1161 (0.1161) kl_term 0.0243 (0.0243) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.1607 (0.1607) acc 98.9362 (98.9362) loss_ce 0.1362 (0.1362) data_term 0.1362 (0.1362) kl_term 0.0245 (0.0245) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.1491 (0.1491) acc 100.0000 (100.0000) loss_ce 0.1244 (0.1244) data_term 0.1244 (0.1244) kl_term 0.0247 (0.0247) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.1626 (0.1626) acc 98.9362 (98.9362) loss_ce 0.1376 (0.1376) data_term 0.1376 (0.1376) kl_term 0.0250 (0.0250) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.1433 (0.1433) acc 98.9362 (98.9362) loss_ce 0.1181 (0.1181) data_term 0.1181 (0.1181) kl_term 0.0252 (0.0252) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.1811 (0.1811) acc 97.8723 (97.8723) loss_ce 0.1556 (0.1556) data_term 0.1556 (0.1556) kl_term 0.0254 (0.0254) eta 0:00:00
