***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [15/300] batch [1/1] loss 0.4553 (0.4553) acc 89.1892 (89.1892) loss_ce 0.4552 (0.4552) data_term 0.4552 (0.4552) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [16/300] batch [1/1] loss 0.4796 (0.4796) acc 87.8378 (87.8378) loss_ce 0.4795 (0.4795) data_term 0.4795 (0.4795) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [17/300] batch [1/1] loss 0.6226 (0.6226) acc 83.7838 (83.7838) loss_ce 0.6225 (0.6225) data_term 0.6225 (0.6225) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [18/300] batch [1/1] loss 0.4472 (0.4472) acc 86.4865 (86.4865) loss_ce 0.4471 (0.4471) data_term 0.4471 (0.4471) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 0.5694 (0.5694) acc 84.4595 (84.4595) loss_ce 0.5693 (0.5693) data_term 0.5693 (0.5693) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [20/300] batch [1/1] loss 0.4889 (0.4889) acc 87.1622 (87.1622) loss_ce 0.4887 (0.4887) data_term 0.4887 (0.4887) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [21/300] batch [1/1] loss 0.4435 (0.4435) acc 91.2162 (91.2162) loss_ce 0.4433 (0.4433) data_term 0.4433 (0.4433) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [22/300] batch [1/1] loss 0.4665 (0.4665) acc 89.1892 (89.1892) loss_ce 0.4663 (0.4663) data_term 0.4663 (0.4663) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [23/300] batch [1/1] loss 0.3754 (0.3754) acc 89.8649 (89.8649) loss_ce 0.3751 (0.3751) data_term 0.3751 (0.3751) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [24/300] batch [1/1] loss 0.5652 (0.5652) acc 85.8108 (85.8108) loss_ce 0.5649 (0.5649) data_term 0.5649 (0.5649) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [25/300] batch [1/1] loss 0.3658 (0.3658) acc 91.2162 (91.2162) loss_ce 0.3654 (0.3654) data_term 0.3654 (0.3654) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.4290 (0.4290) acc 89.1892 (89.1892) loss_ce 0.4286 (0.4286) data_term 0.4286 (0.4286) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.4483 (0.4483) acc 89.1892 (89.1892) loss_ce 0.4479 (0.4479) data_term 0.4479 (0.4479) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.4340 (0.4340) acc 88.5135 (88.5135) loss_ce 0.4335 (0.4335) data_term 0.4335 (0.4335) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.4523 (0.4523) acc 87.8378 (87.8378) loss_ce 0.4518 (0.4518) data_term 0.4518 (0.4518) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.2928 (0.2928) acc 93.2432 (93.2432) loss_ce 0.2922 (0.2922) data_term 0.2922 (0.2922) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.3959 (0.3959) acc 87.1622 (87.1622) loss_ce 0.3953 (0.3953) data_term 0.3953 (0.3953) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.3803 (0.3803) acc 87.8378 (87.8378) loss_ce 0.3796 (0.3796) data_term 0.3796 (0.3796) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.3715 (0.3715) acc 91.2162 (91.2162) loss_ce 0.3707 (0.3707) data_term 0.3707 (0.3707) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.2836 (0.2836) acc 94.5946 (94.5946) loss_ce 0.2828 (0.2828) data_term 0.2828 (0.2828) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.4005 (0.4005) acc 89.1892 (89.1892) loss_ce 0.3996 (0.3996) data_term 0.3996 (0.3996) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.2357 (0.2357) acc 94.5946 (94.5946) loss_ce 0.2348 (0.2348) data_term 0.2348 (0.2348) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.3636 (0.3636) acc 89.8649 (89.8649) loss_ce 0.3626 (0.3626) data_term 0.3626 (0.3626) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.3160 (0.3160) acc 91.2162 (91.2162) loss_ce 0.3150 (0.3150) data_term 0.3150 (0.3150) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.3920 (0.3920) acc 89.1892 (89.1892) loss_ce 0.3909 (0.3909) data_term 0.3909 (0.3909) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.4468 (0.4468) acc 88.5135 (88.5135) loss_ce 0.4456 (0.4456) data_term 0.4456 (0.4456) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.2209 (0.2209) acc 95.9459 (95.9459) loss_ce 0.2196 (0.2196) data_term 0.2196 (0.2196) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.3428 (0.3428) acc 90.5405 (90.5405) loss_ce 0.3414 (0.3414) data_term 0.3414 (0.3414) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.2999 (0.2999) acc 94.5946 (94.5946) loss_ce 0.2985 (0.2985) data_term 0.2985 (0.2985) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.3934 (0.3934) acc 88.5135 (88.5135) loss_ce 0.3919 (0.3919) data_term 0.3919 (0.3919) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.2283 (0.2283) acc 95.9459 (95.9459) loss_ce 0.2268 (0.2268) data_term 0.2268 (0.2268) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.1992 (0.1992) acc 97.2973 (97.2973) loss_ce 0.1976 (0.1976) data_term 0.1976 (0.1976) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.3044 (0.3044) acc 93.9189 (93.9189) loss_ce 0.3026 (0.3026) data_term 0.3026 (0.3026) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.2514 (0.2514) acc 95.2703 (95.2703) loss_ce 0.2496 (0.2496) data_term 0.2496 (0.2496) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.1843 (0.1843) acc 97.9730 (97.9730) loss_ce 0.1824 (0.1824) data_term 0.1824 (0.1824) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.2208 (0.2208) acc 95.2703 (95.2703) loss_ce 0.2188 (0.2188) data_term 0.2188 (0.2188) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.2413 (0.2413) acc 94.5946 (94.5946) loss_ce 0.2392 (0.2392) data_term 0.2392 (0.2392) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.3403 (0.3403) acc 91.2162 (91.2162) loss_ce 0.3381 (0.3381) data_term 0.3381 (0.3381) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.2298 (0.2298) acc 93.9189 (93.9189) loss_ce 0.2276 (0.2276) data_term 0.2276 (0.2276) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.2448 (0.2448) acc 94.5946 (94.5946) loss_ce 0.2424 (0.2424) data_term 0.2424 (0.2424) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.2888 (0.2888) acc 93.9189 (93.9189) loss_ce 0.2864 (0.2864) data_term 0.2864 (0.2864) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.3661 (0.3661) acc 89.1892 (89.1892) loss_ce 0.3636 (0.3636) data_term 0.3636 (0.3636) kl_term 0.0026 (0.0026) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.2611 (0.2611) acc 95.2703 (95.2703) loss_ce 0.2585 (0.2585) data_term 0.2585 (0.2585) kl_term 0.0026 (0.0026) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.3029 (0.3029) acc 92.5676 (92.5676) loss_ce 0.3001 (0.3001) data_term 0.3001 (0.3001) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.2368 (0.2368) acc 94.5946 (94.5946) loss_ce 0.2340 (0.2340) data_term 0.2340 (0.2340) kl_term 0.0029 (0.0029) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.1976 (0.1976) acc 92.5676 (92.5676) loss_ce 0.1946 (0.1946) data_term 0.1946 (0.1946) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.2994 (0.2994) acc 91.8919 (91.8919) loss_ce 0.2964 (0.2964) data_term 0.2964 (0.2964) kl_term 0.0031 (0.0031) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.2550 (0.2550) acc 95.2703 (95.2703) loss_ce 0.2518 (0.2518) data_term 0.2518 (0.2518) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.1916 (0.1916) acc 97.9730 (97.9730) loss_ce 0.1883 (0.1883) data_term 0.1883 (0.1883) kl_term 0.0033 (0.0033) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.1559 (0.1559) acc 95.9459 (95.9459) loss_ce 0.1526 (0.1526) data_term 0.1526 (0.1526) kl_term 0.0034 (0.0034) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.2909 (0.2909) acc 93.2432 (93.2432) loss_ce 0.2874 (0.2874) data_term 0.2874 (0.2874) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.3050 (0.3050) acc 93.9189 (93.9189) loss_ce 0.3014 (0.3014) data_term 0.3014 (0.3014) kl_term 0.0036 (0.0036) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.2658 (0.2658) acc 92.5676 (92.5676) loss_ce 0.2621 (0.2621) data_term 0.2621 (0.2621) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.1905 (0.1905) acc 97.2973 (97.2973) loss_ce 0.1867 (0.1867) data_term 0.1867 (0.1867) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.2757 (0.2757) acc 95.2703 (95.2703) loss_ce 0.2718 (0.2718) data_term 0.2718 (0.2718) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.1652 (0.1652) acc 97.9730 (97.9730) loss_ce 0.1612 (0.1612) data_term 0.1612 (0.1612) kl_term 0.0040 (0.0040) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.2218 (0.2218) acc 94.5946 (94.5946) loss_ce 0.2176 (0.2176) data_term 0.2176 (0.2176) kl_term 0.0041 (0.0041) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.2437 (0.2437) acc 94.5946 (94.5946) loss_ce 0.2394 (0.2394) data_term 0.2394 (0.2394) kl_term 0.0043 (0.0043) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.2595 (0.2595) acc 95.2703 (95.2703) loss_ce 0.2551 (0.2551) data_term 0.2551 (0.2551) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.1668 (0.1668) acc 97.2973 (97.2973) loss_ce 0.1623 (0.1623) data_term 0.1623 (0.1623) kl_term 0.0045 (0.0045) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.2581 (0.2581) acc 93.9189 (93.9189) loss_ce 0.2535 (0.2535) data_term 0.2535 (0.2535) kl_term 0.0046 (0.0046) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.2307 (0.2307) acc 95.9459 (95.9459) loss_ce 0.2260 (0.2260) data_term 0.2260 (0.2260) kl_term 0.0047 (0.0047) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.2812 (0.2812) acc 93.2432 (93.2432) loss_ce 0.2763 (0.2763) data_term 0.2763 (0.2763) kl_term 0.0049 (0.0049) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.2677 (0.2677) acc 95.2703 (95.2703) loss_ce 0.2627 (0.2627) data_term 0.2627 (0.2627) kl_term 0.0050 (0.0050) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.2383 (0.2383) acc 94.5946 (94.5946) loss_ce 0.2332 (0.2332) data_term 0.2332 (0.2332) kl_term 0.0051 (0.0051) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.2051 (0.2051) acc 96.6216 (96.6216) loss_ce 0.1999 (0.1999) data_term 0.1999 (0.1999) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.1932 (0.1932) acc 95.9459 (95.9459) loss_ce 0.1878 (0.1878) data_term 0.1878 (0.1878) kl_term 0.0054 (0.0054) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.2237 (0.2237) acc 95.9459 (95.9459) loss_ce 0.2182 (0.2182) data_term 0.2182 (0.2182) kl_term 0.0055 (0.0055) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.2095 (0.2095) acc 95.2703 (95.2703) loss_ce 0.2039 (0.2039) data_term 0.2039 (0.2039) kl_term 0.0056 (0.0056) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.1868 (0.1868) acc 97.9730 (97.9730) loss_ce 0.1810 (0.1810) data_term 0.1810 (0.1810) kl_term 0.0057 (0.0057) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.1911 (0.1911) acc 95.9459 (95.9459) loss_ce 0.1852 (0.1852) data_term 0.1852 (0.1852) kl_term 0.0059 (0.0059) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.2306 (0.2306) acc 95.9459 (95.9459) loss_ce 0.2246 (0.2246) data_term 0.2246 (0.2246) kl_term 0.0060 (0.0060) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.2529 (0.2529) acc 95.9459 (95.9459) loss_ce 0.2468 (0.2468) data_term 0.2468 (0.2468) kl_term 0.0061 (0.0061) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.1885 (0.1885) acc 97.9730 (97.9730) loss_ce 0.1823 (0.1823) data_term 0.1823 (0.1823) kl_term 0.0063 (0.0063) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.1529 (0.1529) acc 97.9730 (97.9730) loss_ce 0.1465 (0.1465) data_term 0.1465 (0.1465) kl_term 0.0064 (0.0064) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.1812 (0.1812) acc 98.6487 (98.6487) loss_ce 0.1747 (0.1747) data_term 0.1747 (0.1747) kl_term 0.0065 (0.0065) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.1640 (0.1640) acc 97.9730 (97.9730) loss_ce 0.1573 (0.1573) data_term 0.1573 (0.1573) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.1422 (0.1422) acc 97.9730 (97.9730) loss_ce 0.1354 (0.1354) data_term 0.1354 (0.1354) kl_term 0.0068 (0.0068) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.1985 (0.1985) acc 96.6216 (96.6216) loss_ce 0.1916 (0.1916) data_term 0.1916 (0.1916) kl_term 0.0069 (0.0069) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.1734 (0.1734) acc 97.2973 (97.2973) loss_ce 0.1663 (0.1663) data_term 0.1663 (0.1663) kl_term 0.0070 (0.0070) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.1462 (0.1462) acc 97.2973 (97.2973) loss_ce 0.1390 (0.1390) data_term 0.1390 (0.1390) kl_term 0.0072 (0.0072) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.1599 (0.1599) acc 96.6216 (96.6216) loss_ce 0.1526 (0.1526) data_term 0.1526 (0.1526) kl_term 0.0073 (0.0073) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.2094 (0.2094) acc 95.9459 (95.9459) loss_ce 0.2020 (0.2020) data_term 0.2020 (0.2020) kl_term 0.0074 (0.0074) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.1882 (0.1882) acc 96.6216 (96.6216) loss_ce 0.1806 (0.1806) data_term 0.1806 (0.1806) kl_term 0.0075 (0.0075) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.1618 (0.1618) acc 96.6216 (96.6216) loss_ce 0.1541 (0.1541) data_term 0.1541 (0.1541) kl_term 0.0077 (0.0077) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.2120 (0.2120) acc 95.9459 (95.9459) loss_ce 0.2041 (0.2041) data_term 0.2041 (0.2041) kl_term 0.0078 (0.0078) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.1639 (0.1639) acc 96.6216 (96.6216) loss_ce 0.1560 (0.1560) data_term 0.1560 (0.1560) kl_term 0.0079 (0.0079) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.1657 (0.1657) acc 97.2973 (97.2973) loss_ce 0.1576 (0.1576) data_term 0.1576 (0.1576) kl_term 0.0081 (0.0081) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.1318 (0.1318) acc 98.6487 (98.6487) loss_ce 0.1236 (0.1236) data_term 0.1236 (0.1236) kl_term 0.0082 (0.0082) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.2007 (0.2007) acc 96.6216 (96.6216) loss_ce 0.1923 (0.1923) data_term 0.1923 (0.1923) kl_term 0.0084 (0.0084) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.1631 (0.1631) acc 97.9730 (97.9730) loss_ce 0.1546 (0.1546) data_term 0.1546 (0.1546) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.1524 (0.1524) acc 96.6216 (96.6216) loss_ce 0.1438 (0.1438) data_term 0.1438 (0.1438) kl_term 0.0086 (0.0086) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.2142 (0.2142) acc 95.2703 (95.2703) loss_ce 0.2055 (0.2055) data_term 0.2055 (0.2055) kl_term 0.0088 (0.0088) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.1827 (0.1827) acc 95.9459 (95.9459) loss_ce 0.1738 (0.1738) data_term 0.1738 (0.1738) kl_term 0.0089 (0.0089) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.2019 (0.2019) acc 95.2703 (95.2703) loss_ce 0.1929 (0.1929) data_term 0.1929 (0.1929) kl_term 0.0090 (0.0090) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.1245 (0.1245) acc 97.9730 (97.9730) loss_ce 0.1153 (0.1153) data_term 0.1153 (0.1153) kl_term 0.0092 (0.0092) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.2780 (0.2780) acc 92.5676 (92.5676) loss_ce 0.2686 (0.2686) data_term 0.2686 (0.2686) kl_term 0.0093 (0.0093) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.1899 (0.1899) acc 97.9730 (97.9730) loss_ce 0.1804 (0.1804) data_term 0.1804 (0.1804) kl_term 0.0095 (0.0095) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.1589 (0.1589) acc 96.6216 (96.6216) loss_ce 0.1493 (0.1493) data_term 0.1493 (0.1493) kl_term 0.0096 (0.0096) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.2429 (0.2429) acc 93.9189 (93.9189) loss_ce 0.2331 (0.2331) data_term 0.2331 (0.2331) kl_term 0.0098 (0.0098) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.2036 (0.2036) acc 97.2973 (97.2973) loss_ce 0.1937 (0.1937) data_term 0.1937 (0.1937) kl_term 0.0099 (0.0099) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.1634 (0.1634) acc 97.2973 (97.2973) loss_ce 0.1534 (0.1534) data_term 0.1534 (0.1534) kl_term 0.0100 (0.0100) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.1828 (0.1828) acc 95.2703 (95.2703) loss_ce 0.1726 (0.1726) data_term 0.1726 (0.1726) kl_term 0.0102 (0.0102) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.1883 (0.1883) acc 95.2703 (95.2703) loss_ce 0.1780 (0.1780) data_term 0.1780 (0.1780) kl_term 0.0103 (0.0103) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.2017 (0.2017) acc 95.2703 (95.2703) loss_ce 0.1912 (0.1912) data_term 0.1912 (0.1912) kl_term 0.0105 (0.0105) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.1779 (0.1779) acc 96.6216 (96.6216) loss_ce 0.1672 (0.1672) data_term 0.1672 (0.1672) kl_term 0.0106 (0.0106) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.1081 (0.1081) acc 100.0000 (100.0000) loss_ce 0.0973 (0.0973) data_term 0.0973 (0.0973) kl_term 0.0108 (0.0108) eta 0:00:01
epoch [122/300] batch [1/1] loss 0.1275 (0.1275) acc 96.6216 (96.6216) loss_ce 0.1165 (0.1165) data_term 0.1165 (0.1165) kl_term 0.0109 (0.0109) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.0930 (0.0930) acc 99.3243 (99.3243) loss_ce 0.0819 (0.0819) data_term 0.0819 (0.0819) kl_term 0.0111 (0.0111) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.1554 (0.1554) acc 97.2973 (97.2973) loss_ce 0.1441 (0.1441) data_term 0.1441 (0.1441) kl_term 0.0112 (0.0112) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.1736 (0.1736) acc 97.9730 (97.9730) loss_ce 0.1622 (0.1622) data_term 0.1622 (0.1622) kl_term 0.0114 (0.0114) eta 0:00:01
epoch [126/300] batch [1/1] loss 0.1365 (0.1365) acc 98.6487 (98.6487) loss_ce 0.1250 (0.1250) data_term 0.1250 (0.1250) kl_term 0.0115 (0.0115) eta 0:00:01
epoch [127/300] batch [1/1] loss 0.1578 (0.1578) acc 98.6487 (98.6487) loss_ce 0.1462 (0.1462) data_term 0.1462 (0.1462) kl_term 0.0116 (0.0116) eta 0:00:01
epoch [128/300] batch [1/1] loss 0.1067 (0.1067) acc 97.9730 (97.9730) loss_ce 0.0949 (0.0949) data_term 0.0949 (0.0949) kl_term 0.0118 (0.0118) eta 0:00:01
epoch [129/300] batch [1/1] loss 0.1788 (0.1788) acc 96.6216 (96.6216) loss_ce 0.1668 (0.1668) data_term 0.1668 (0.1668) kl_term 0.0119 (0.0119) eta 0:00:02
epoch [130/300] batch [1/1] loss 0.1166 (0.1166) acc 98.6487 (98.6487) loss_ce 0.1045 (0.1045) data_term 0.1045 (0.1045) kl_term 0.0121 (0.0121) eta 0:00:01
epoch [131/300] batch [1/1] loss 0.1786 (0.1786) acc 97.2973 (97.2973) loss_ce 0.1663 (0.1663) data_term 0.1663 (0.1663) kl_term 0.0122 (0.0122) eta 0:00:01
epoch [132/300] batch [1/1] loss 0.1286 (0.1286) acc 97.2973 (97.2973) loss_ce 0.1162 (0.1162) data_term 0.1162 (0.1162) kl_term 0.0124 (0.0124) eta 0:00:01
epoch [133/300] batch [1/1] loss 0.1542 (0.1542) acc 97.2973 (97.2973) loss_ce 0.1417 (0.1417) data_term 0.1417 (0.1417) kl_term 0.0125 (0.0125) eta 0:00:01
epoch [134/300] batch [1/1] loss 0.2041 (0.2041) acc 97.2973 (97.2973) loss_ce 0.1915 (0.1915) data_term 0.1915 (0.1915) kl_term 0.0127 (0.0127) eta 0:00:01
epoch [135/300] batch [1/1] loss 0.1112 (0.1112) acc 98.6487 (98.6487) loss_ce 0.0983 (0.0983) data_term 0.0983 (0.0983) kl_term 0.0128 (0.0128) eta 0:00:01
epoch [136/300] batch [1/1] loss 0.1459 (0.1459) acc 97.9730 (97.9730) loss_ce 0.1329 (0.1329) data_term 0.1329 (0.1329) kl_term 0.0130 (0.0130) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.1617 (0.1617) acc 96.6216 (96.6216) loss_ce 0.1486 (0.1486) data_term 0.1486 (0.1486) kl_term 0.0131 (0.0131) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.1340 (0.1340) acc 97.2973 (97.2973) loss_ce 0.1207 (0.1207) data_term 0.1207 (0.1207) kl_term 0.0133 (0.0133) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.1699 (0.1699) acc 96.6216 (96.6216) loss_ce 0.1565 (0.1565) data_term 0.1565 (0.1565) kl_term 0.0134 (0.0134) eta 0:00:01
epoch [140/300] batch [1/1] loss 0.1338 (0.1338) acc 97.9730 (97.9730) loss_ce 0.1202 (0.1202) data_term 0.1202 (0.1202) kl_term 0.0135 (0.0135) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.0824 (0.0824) acc 99.3243 (99.3243) loss_ce 0.0687 (0.0687) data_term 0.0687 (0.0687) kl_term 0.0137 (0.0137) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.1689 (0.1689) acc 97.2973 (97.2973) loss_ce 0.1550 (0.1550) data_term 0.1550 (0.1550) kl_term 0.0138 (0.0138) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.1413 (0.1413) acc 97.2973 (97.2973) loss_ce 0.1273 (0.1273) data_term 0.1273 (0.1273) kl_term 0.0140 (0.0140) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.1685 (0.1685) acc 97.9730 (97.9730) loss_ce 0.1544 (0.1544) data_term 0.1544 (0.1544) kl_term 0.0141 (0.0141) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.1885 (0.1885) acc 95.9459 (95.9459) loss_ce 0.1743 (0.1743) data_term 0.1743 (0.1743) kl_term 0.0143 (0.0143) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.2284 (0.2284) acc 94.5946 (94.5946) loss_ce 0.2139 (0.2139) data_term 0.2139 (0.2139) kl_term 0.0144 (0.0144) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.1717 (0.1717) acc 96.6216 (96.6216) loss_ce 0.1571 (0.1571) data_term 0.1571 (0.1571) kl_term 0.0145 (0.0145) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.1171 (0.1171) acc 98.6487 (98.6487) loss_ce 0.1024 (0.1024) data_term 0.1024 (0.1024) kl_term 0.0147 (0.0147) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.1616 (0.1616) acc 97.2973 (97.2973) loss_ce 0.1468 (0.1468) data_term 0.1468 (0.1468) kl_term 0.0148 (0.0148) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.2271 (0.2271) acc 95.9459 (95.9459) loss_ce 0.2121 (0.2121) data_term 0.2121 (0.2121) kl_term 0.0150 (0.0150) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.2085 (0.2085) acc 96.6216 (96.6216) loss_ce 0.1934 (0.1934) data_term 0.1934 (0.1934) kl_term 0.0151 (0.0151) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.2123 (0.2123) acc 97.2973 (97.2973) loss_ce 0.1971 (0.1971) data_term 0.1971 (0.1971) kl_term 0.0153 (0.0153) eta 0:00:01
epoch [153/300] batch [1/1] loss 0.1520 (0.1520) acc 98.6487 (98.6487) loss_ce 0.1366 (0.1366) data_term 0.1366 (0.1366) kl_term 0.0154 (0.0154) eta 0:00:00
