***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [18/300] batch [1/1] loss 1.9952 (1.9952) acc 61.0000 (61.0000) loss_ce 1.9859 (1.9859) loss_constraint 0.0093 (0.0093) eta 0:00:00
epoch [19/300] batch [1/1] loss 2.0016 (2.0016) acc 60.5000 (60.5000) loss_ce 1.9911 (1.9911) loss_constraint 0.0105 (0.0105) eta 0:00:00
epoch [20/300] batch [1/1] loss 1.6887 (1.6887) acc 69.0000 (69.0000) loss_ce 1.6769 (1.6769) loss_constraint 0.0118 (0.0118) eta 0:00:00
epoch [21/300] batch [1/1] loss 1.8356 (1.8356) acc 64.0000 (64.0000) loss_ce 1.8224 (1.8224) loss_constraint 0.0132 (0.0132) eta 0:00:00
epoch [22/300] batch [1/1] loss 1.9296 (1.9296) acc 67.5000 (67.5000) loss_ce 1.9150 (1.9150) loss_constraint 0.0146 (0.0146) eta 0:00:00
epoch [23/300] batch [1/1] loss 1.8079 (1.8079) acc 62.5000 (62.5000) loss_ce 1.7918 (1.7918) loss_constraint 0.0161 (0.0161) eta 0:00:00
epoch [24/300] batch [1/1] loss 1.7524 (1.7524) acc 68.0000 (68.0000) loss_ce 1.7348 (1.7348) loss_constraint 0.0176 (0.0176) eta 0:00:00
epoch [25/300] batch [1/1] loss 1.7843 (1.7843) acc 64.5000 (64.5000) loss_ce 1.7651 (1.7651) loss_constraint 0.0193 (0.0193) eta 0:00:00
epoch [26/300] batch [1/1] loss 1.5651 (1.5651) acc 72.5000 (72.5000) loss_ce 1.5442 (1.5442) loss_constraint 0.0209 (0.0209) eta 0:00:00
epoch [27/300] batch [1/1] loss 1.4988 (1.4988) acc 73.0000 (73.0000) loss_ce 1.4762 (1.4762) loss_constraint 0.0226 (0.0226) eta 0:00:00
epoch [28/300] batch [1/1] loss 1.5850 (1.5850) acc 72.0000 (72.0000) loss_ce 1.5607 (1.5607) loss_constraint 0.0243 (0.0243) eta 0:00:00
epoch [29/300] batch [1/1] loss 1.5363 (1.5363) acc 72.0000 (72.0000) loss_ce 1.5102 (1.5102) loss_constraint 0.0261 (0.0261) eta 0:00:00
epoch [30/300] batch [1/1] loss 1.4860 (1.4860) acc 72.5000 (72.5000) loss_ce 1.4581 (1.4581) loss_constraint 0.0279 (0.0279) eta 0:00:00
epoch [31/300] batch [1/1] loss 1.4255 (1.4255) acc 76.0000 (76.0000) loss_ce 1.3958 (1.3958) loss_constraint 0.0297 (0.0297) eta 0:00:00
epoch [32/300] batch [1/1] loss 1.4229 (1.4229) acc 76.5000 (76.5000) loss_ce 1.3913 (1.3913) loss_constraint 0.0316 (0.0316) eta 0:00:00
epoch [33/300] batch [1/1] loss 1.5262 (1.5262) acc 71.0000 (71.0000) loss_ce 1.4926 (1.4926) loss_constraint 0.0335 (0.0335) eta 0:00:00
epoch [34/300] batch [1/1] loss 1.3708 (1.3708) acc 78.5000 (78.5000) loss_ce 1.3353 (1.3353) loss_constraint 0.0355 (0.0355) eta 0:00:00
epoch [35/300] batch [1/1] loss 1.3386 (1.3386) acc 74.5000 (74.5000) loss_ce 1.3011 (1.3011) loss_constraint 0.0374 (0.0374) eta 0:00:00
epoch [36/300] batch [1/1] loss 1.2825 (1.2825) acc 76.5000 (76.5000) loss_ce 1.2431 (1.2431) loss_constraint 0.0394 (0.0394) eta 0:00:00
epoch [37/300] batch [1/1] loss 1.2070 (1.2070) acc 80.0000 (80.0000) loss_ce 1.1656 (1.1656) loss_constraint 0.0414 (0.0414) eta 0:00:00
epoch [38/300] batch [1/1] loss 1.2224 (1.2224) acc 83.0000 (83.0000) loss_ce 1.1789 (1.1789) loss_constraint 0.0435 (0.0435) eta 0:00:00
epoch [39/300] batch [1/1] loss 1.2630 (1.2630) acc 81.0000 (81.0000) loss_ce 1.2175 (1.2175) loss_constraint 0.0455 (0.0455) eta 0:00:01
epoch [40/300] batch [1/1] loss 1.2135 (1.2135) acc 81.0000 (81.0000) loss_ce 1.1660 (1.1660) loss_constraint 0.0475 (0.0475) eta 0:00:00
epoch [41/300] batch [1/1] loss 1.1392 (1.1392) acc 84.0000 (84.0000) loss_ce 1.0897 (1.0897) loss_constraint 0.0495 (0.0495) eta 0:00:00
epoch [42/300] batch [1/1] loss 1.0879 (1.0879) acc 87.0000 (87.0000) loss_ce 1.0363 (1.0363) loss_constraint 0.0515 (0.0515) eta 0:00:00
epoch [43/300] batch [1/1] loss 1.1173 (1.1173) acc 84.0000 (84.0000) loss_ce 1.0637 (1.0637) loss_constraint 0.0535 (0.0535) eta 0:00:00
epoch [44/300] batch [1/1] loss 1.1326 (1.1326) acc 82.0000 (82.0000) loss_ce 1.0772 (1.0772) loss_constraint 0.0555 (0.0555) eta 0:00:00
epoch [45/300] batch [1/1] loss 1.0558 (1.0558) acc 85.0000 (85.0000) loss_ce 0.9984 (0.9984) loss_constraint 0.0574 (0.0574) eta 0:00:00
epoch [46/300] batch [1/1] loss 1.0528 (1.0528) acc 87.0000 (87.0000) loss_ce 0.9934 (0.9934) loss_constraint 0.0593 (0.0593) eta 0:00:00
epoch [47/300] batch [1/1] loss 1.1825 (1.1825) acc 82.5000 (82.5000) loss_ce 1.1213 (1.1213) loss_constraint 0.0612 (0.0612) eta 0:00:00
epoch [48/300] batch [1/1] loss 1.0431 (1.0431) acc 86.5000 (86.5000) loss_ce 0.9801 (0.9801) loss_constraint 0.0631 (0.0631) eta 0:00:00
epoch [49/300] batch [1/1] loss 1.0688 (1.0688) acc 88.5000 (88.5000) loss_ce 1.0039 (1.0039) loss_constraint 0.0649 (0.0649) eta 0:00:00
epoch [50/300] batch [1/1] loss 0.9633 (0.9633) acc 90.0000 (90.0000) loss_ce 0.8965 (0.8965) loss_constraint 0.0667 (0.0667) eta 0:00:00
epoch [51/300] batch [1/1] loss 1.0175 (1.0175) acc 85.0000 (85.0000) loss_ce 0.9490 (0.9490) loss_constraint 0.0685 (0.0685) eta 0:00:00
epoch [52/300] batch [1/1] loss 1.0510 (1.0510) acc 86.5000 (86.5000) loss_ce 0.9807 (0.9807) loss_constraint 0.0702 (0.0702) eta 0:00:00
epoch [53/300] batch [1/1] loss 1.0660 (1.0660) acc 86.5000 (86.5000) loss_ce 0.9940 (0.9940) loss_constraint 0.0719 (0.0719) eta 0:00:00
epoch [54/300] batch [1/1] loss 0.9245 (0.9245) acc 86.5000 (86.5000) loss_ce 0.8509 (0.8509) loss_constraint 0.0736 (0.0736) eta 0:00:00
epoch [55/300] batch [1/1] loss 0.9302 (0.9302) acc 89.5000 (89.5000) loss_ce 0.8550 (0.8550) loss_constraint 0.0752 (0.0752) eta 0:00:00
epoch [56/300] batch [1/1] loss 0.9797 (0.9797) acc 88.5000 (88.5000) loss_ce 0.9029 (0.9029) loss_constraint 0.0768 (0.0768) eta 0:00:00
epoch [57/300] batch [1/1] loss 0.9479 (0.9479) acc 88.5000 (88.5000) loss_ce 0.8695 (0.8695) loss_constraint 0.0784 (0.0784) eta 0:00:00
epoch [58/300] batch [1/1] loss 0.9153 (0.9153) acc 87.0000 (87.0000) loss_ce 0.8353 (0.8353) loss_constraint 0.0800 (0.0800) eta 0:00:00
epoch [59/300] batch [1/1] loss 0.8859 (0.8859) acc 92.0000 (92.0000) loss_ce 0.8043 (0.8043) loss_constraint 0.0816 (0.0816) eta 0:00:00
epoch [60/300] batch [1/1] loss 0.9297 (0.9297) acc 89.5000 (89.5000) loss_ce 0.8466 (0.8466) loss_constraint 0.0832 (0.0832) eta 0:00:00
epoch [61/300] batch [1/1] loss 0.9210 (0.9210) acc 89.0000 (89.0000) loss_ce 0.8363 (0.8363) loss_constraint 0.0847 (0.0847) eta 0:00:00
epoch [62/300] batch [1/1] loss 0.8181 (0.8181) acc 91.5000 (91.5000) loss_ce 0.7319 (0.7319) loss_constraint 0.0862 (0.0862) eta 0:00:00
epoch [63/300] batch [1/1] loss 0.9029 (0.9029) acc 89.0000 (89.0000) loss_ce 0.8152 (0.8152) loss_constraint 0.0877 (0.0877) eta 0:00:00
epoch [64/300] batch [1/1] loss 0.8770 (0.8770) acc 87.5000 (87.5000) loss_ce 0.7877 (0.7877) loss_constraint 0.0892 (0.0892) eta 0:00:00
epoch [65/300] batch [1/1] loss 0.9433 (0.9433) acc 88.5000 (88.5000) loss_ce 0.8526 (0.8526) loss_constraint 0.0907 (0.0907) eta 0:00:00
epoch [66/300] batch [1/1] loss 0.7570 (0.7570) acc 94.0000 (94.0000) loss_ce 0.6648 (0.6648) loss_constraint 0.0922 (0.0922) eta 0:00:00
epoch [67/300] batch [1/1] loss 0.8209 (0.8209) acc 88.5000 (88.5000) loss_ce 0.7273 (0.7273) loss_constraint 0.0936 (0.0936) eta 0:00:00
epoch [68/300] batch [1/1] loss 0.8797 (0.8797) acc 89.0000 (89.0000) loss_ce 0.7848 (0.7848) loss_constraint 0.0949 (0.0949) eta 0:00:00
epoch [69/300] batch [1/1] loss 0.8623 (0.8623) acc 89.0000 (89.0000) loss_ce 0.7660 (0.7660) loss_constraint 0.0963 (0.0963) eta 0:00:00
epoch [70/300] batch [1/1] loss 0.8484 (0.8484) acc 92.0000 (92.0000) loss_ce 0.7508 (0.7508) loss_constraint 0.0976 (0.0976) eta 0:00:00
epoch [71/300] batch [1/1] loss 0.9137 (0.9137) acc 89.5000 (89.5000) loss_ce 0.8148 (0.8148) loss_constraint 0.0989 (0.0989) eta 0:00:00
epoch [72/300] batch [1/1] loss 0.7444 (0.7444) acc 91.5000 (91.5000) loss_ce 0.6442 (0.6442) loss_constraint 0.1002 (0.1002) eta 0:00:00
epoch [73/300] batch [1/1] loss 0.8154 (0.8154) acc 91.5000 (91.5000) loss_ce 0.7140 (0.7140) loss_constraint 0.1014 (0.1014) eta 0:00:00
epoch [74/300] batch [1/1] loss 0.7697 (0.7697) acc 90.0000 (90.0000) loss_ce 0.6670 (0.6670) loss_constraint 0.1026 (0.1026) eta 0:00:00
epoch [75/300] batch [1/1] loss 0.7152 (0.7152) acc 96.0000 (96.0000) loss_ce 0.6114 (0.6114) loss_constraint 0.1038 (0.1038) eta 0:00:00
epoch [76/300] batch [1/1] loss 0.7399 (0.7399) acc 92.5000 (92.5000) loss_ce 0.6349 (0.6349) loss_constraint 0.1050 (0.1050) eta 0:00:00
epoch [77/300] batch [1/1] loss 0.8212 (0.8212) acc 92.5000 (92.5000) loss_ce 0.7151 (0.7151) loss_constraint 0.1061 (0.1061) eta 0:00:00
epoch [78/300] batch [1/1] loss 0.9072 (0.9072) acc 88.5000 (88.5000) loss_ce 0.8000 (0.8000) loss_constraint 0.1073 (0.1073) eta 0:00:00
epoch [79/300] batch [1/1] loss 0.7739 (0.7739) acc 92.0000 (92.0000) loss_ce 0.6655 (0.6655) loss_constraint 0.1084 (0.1084) eta 0:00:00
epoch [80/300] batch [1/1] loss 0.7728 (0.7728) acc 88.5000 (88.5000) loss_ce 0.6633 (0.6633) loss_constraint 0.1096 (0.1096) eta 0:00:00
epoch [81/300] batch [1/1] loss 0.7681 (0.7681) acc 90.5000 (90.5000) loss_ce 0.6575 (0.6575) loss_constraint 0.1107 (0.1107) eta 0:00:00
epoch [82/300] batch [1/1] loss 0.7238 (0.7238) acc 93.5000 (93.5000) loss_ce 0.6120 (0.6120) loss_constraint 0.1117 (0.1117) eta 0:00:00
epoch [83/300] batch [1/1] loss 0.7005 (0.7005) acc 92.0000 (92.0000) loss_ce 0.5877 (0.5877) loss_constraint 0.1128 (0.1128) eta 0:00:00
epoch [84/300] batch [1/1] loss 0.7627 (0.7627) acc 90.0000 (90.0000) loss_ce 0.6489 (0.6489) loss_constraint 0.1138 (0.1138) eta 0:00:00
epoch [85/300] batch [1/1] loss 0.7046 (0.7046) acc 94.5000 (94.5000) loss_ce 0.5898 (0.5898) loss_constraint 0.1148 (0.1148) eta 0:00:00
epoch [86/300] batch [1/1] loss 0.7449 (0.7449) acc 90.5000 (90.5000) loss_ce 0.6290 (0.6290) loss_constraint 0.1158 (0.1158) eta 0:00:00
epoch [87/300] batch [1/1] loss 0.7150 (0.7150) acc 94.5000 (94.5000) loss_ce 0.5982 (0.5982) loss_constraint 0.1168 (0.1168) eta 0:00:00
epoch [88/300] batch [1/1] loss 0.6582 (0.6582) acc 95.0000 (95.0000) loss_ce 0.5404 (0.5404) loss_constraint 0.1178 (0.1178) eta 0:00:00
epoch [89/300] batch [1/1] loss 0.6442 (0.6442) acc 95.0000 (95.0000) loss_ce 0.5255 (0.5255) loss_constraint 0.1187 (0.1187) eta 0:00:00
epoch [90/300] batch [1/1] loss 0.7194 (0.7194) acc 92.0000 (92.0000) loss_ce 0.5998 (0.5998) loss_constraint 0.1196 (0.1196) eta 0:00:00
epoch [91/300] batch [1/1] loss 0.7737 (0.7737) acc 92.0000 (92.0000) loss_ce 0.6532 (0.6532) loss_constraint 0.1205 (0.1205) eta 0:00:00
epoch [92/300] batch [1/1] loss 0.6832 (0.6832) acc 93.5000 (93.5000) loss_ce 0.5618 (0.5618) loss_constraint 0.1214 (0.1214) eta 0:00:00
epoch [93/300] batch [1/1] loss 0.7582 (0.7582) acc 92.0000 (92.0000) loss_ce 0.6360 (0.6360) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [94/300] batch [1/1] loss 0.7193 (0.7193) acc 91.5000 (91.5000) loss_ce 0.5963 (0.5963) loss_constraint 0.1230 (0.1230) eta 0:00:00
epoch [95/300] batch [1/1] loss 0.6650 (0.6650) acc 95.5000 (95.5000) loss_ce 0.5411 (0.5411) loss_constraint 0.1239 (0.1239) eta 0:00:00
epoch [96/300] batch [1/1] loss 0.6860 (0.6860) acc 92.5000 (92.5000) loss_ce 0.5613 (0.5613) loss_constraint 0.1247 (0.1247) eta 0:00:00
epoch [97/300] batch [1/1] loss 0.6280 (0.6280) acc 97.5000 (97.5000) loss_ce 0.5025 (0.5025) loss_constraint 0.1255 (0.1255) eta 0:00:00
epoch [98/300] batch [1/1] loss 0.7175 (0.7175) acc 94.0000 (94.0000) loss_ce 0.5912 (0.5912) loss_constraint 0.1263 (0.1263) eta 0:00:00
epoch [99/300] batch [1/1] loss 0.7152 (0.7152) acc 95.0000 (95.0000) loss_ce 0.5881 (0.5881) loss_constraint 0.1270 (0.1270) eta 0:00:00
epoch [100/300] batch [1/1] loss 0.7154 (0.7154) acc 93.0000 (93.0000) loss_ce 0.5876 (0.5876) loss_constraint 0.1278 (0.1278) eta 0:00:00
epoch [101/300] batch [1/1] loss 0.6996 (0.6996) acc 91.5000 (91.5000) loss_ce 0.5710 (0.5710) loss_constraint 0.1286 (0.1286) eta 0:00:00
epoch [102/300] batch [1/1] loss 0.6665 (0.6665) acc 92.0000 (92.0000) loss_ce 0.5372 (0.5372) loss_constraint 0.1293 (0.1293) eta 0:00:00
epoch [103/300] batch [1/1] loss 0.7673 (0.7673) acc 91.5000 (91.5000) loss_ce 0.6373 (0.6373) loss_constraint 0.1300 (0.1300) eta 0:00:00
epoch [104/300] batch [1/1] loss 0.6926 (0.6926) acc 93.5000 (93.5000) loss_ce 0.5618 (0.5618) loss_constraint 0.1308 (0.1308) eta 0:00:00
epoch [105/300] batch [1/1] loss 0.6849 (0.6849) acc 93.5000 (93.5000) loss_ce 0.5534 (0.5534) loss_constraint 0.1315 (0.1315) eta 0:00:00
epoch [106/300] batch [1/1] loss 0.6247 (0.6247) acc 97.5000 (97.5000) loss_ce 0.4925 (0.4925) loss_constraint 0.1322 (0.1322) eta 0:00:00
epoch [107/300] batch [1/1] loss 0.7169 (0.7169) acc 93.0000 (93.0000) loss_ce 0.5840 (0.5840) loss_constraint 0.1329 (0.1329) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.7303 (0.7303) acc 92.0000 (92.0000) loss_ce 0.5967 (0.5967) loss_constraint 0.1336 (0.1336) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.7190 (0.7190) acc 93.5000 (93.5000) loss_ce 0.5847 (0.5847) loss_constraint 0.1343 (0.1343) eta 0:00:00
epoch [110/300] batch [1/1] loss 0.5905 (0.5905) acc 98.5000 (98.5000) loss_ce 0.4555 (0.4555) loss_constraint 0.1350 (0.1350) eta 0:00:00
epoch [111/300] batch [1/1] loss 0.6765 (0.6765) acc 91.0000 (91.0000) loss_ce 0.5408 (0.5408) loss_constraint 0.1356 (0.1356) eta 0:00:00
epoch [112/300] batch [1/1] loss 0.7518 (0.7518) acc 92.5000 (92.5000) loss_ce 0.6154 (0.6154) loss_constraint 0.1363 (0.1363) eta 0:00:00
epoch [113/300] batch [1/1] loss 0.6850 (0.6850) acc 95.0000 (95.0000) loss_ce 0.5480 (0.5480) loss_constraint 0.1370 (0.1370) eta 0:00:00
epoch [114/300] batch [1/1] loss 0.6088 (0.6088) acc 94.5000 (94.5000) loss_ce 0.4712 (0.4712) loss_constraint 0.1376 (0.1376) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.6544 (0.6544) acc 95.0000 (95.0000) loss_ce 0.5161 (0.5161) loss_constraint 0.1382 (0.1382) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.6314 (0.6314) acc 95.5000 (95.5000) loss_ce 0.4925 (0.4925) loss_constraint 0.1388 (0.1388) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.7151 (0.7151) acc 91.0000 (91.0000) loss_ce 0.5757 (0.5757) loss_constraint 0.1394 (0.1394) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.7458 (0.7458) acc 92.5000 (92.5000) loss_ce 0.6058 (0.6058) loss_constraint 0.1400 (0.1400) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.6110 (0.6110) acc 95.5000 (95.5000) loss_ce 0.4704 (0.4704) loss_constraint 0.1406 (0.1406) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.6550 (0.6550) acc 94.0000 (94.0000) loss_ce 0.5139 (0.5139) loss_constraint 0.1412 (0.1412) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.6327 (0.6327) acc 94.5000 (94.5000) loss_ce 0.4910 (0.4910) loss_constraint 0.1417 (0.1417) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.6719 (0.6719) acc 92.5000 (92.5000) loss_ce 0.5296 (0.5296) loss_constraint 0.1423 (0.1423) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.6506 (0.6506) acc 94.0000 (94.0000) loss_ce 0.5078 (0.5078) loss_constraint 0.1428 (0.1428) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.6451 (0.6451) acc 94.5000 (94.5000) loss_ce 0.5018 (0.5018) loss_constraint 0.1433 (0.1433) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.6249 (0.6249) acc 96.0000 (96.0000) loss_ce 0.4811 (0.4811) loss_constraint 0.1438 (0.1438) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.5874 (0.5874) acc 94.5000 (94.5000) loss_ce 0.4431 (0.4431) loss_constraint 0.1443 (0.1443) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.6420 (0.6420) acc 95.0000 (95.0000) loss_ce 0.4972 (0.4972) loss_constraint 0.1448 (0.1448) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.6275 (0.6275) acc 94.5000 (94.5000) loss_ce 0.4822 (0.4822) loss_constraint 0.1452 (0.1452) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.7824 (0.7824) acc 91.0000 (91.0000) loss_ce 0.6366 (0.6366) loss_constraint 0.1457 (0.1457) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.7269 (0.7269) acc 94.5000 (94.5000) loss_ce 0.5808 (0.5808) loss_constraint 0.1462 (0.1462) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.6034 (0.6034) acc 96.5000 (96.5000) loss_ce 0.4567 (0.4567) loss_constraint 0.1467 (0.1467) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.6547 (0.6547) acc 94.5000 (94.5000) loss_ce 0.5075 (0.5075) loss_constraint 0.1472 (0.1472) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.6122 (0.6122) acc 95.0000 (95.0000) loss_ce 0.4645 (0.4645) loss_constraint 0.1477 (0.1477) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.6328 (0.6328) acc 95.0000 (95.0000) loss_ce 0.4846 (0.4846) loss_constraint 0.1482 (0.1482) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.7182 (0.7182) acc 93.5000 (93.5000) loss_ce 0.5695 (0.5695) loss_constraint 0.1487 (0.1487) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.6709 (0.6709) acc 95.0000 (95.0000) loss_ce 0.5218 (0.5218) loss_constraint 0.1491 (0.1491) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.6345 (0.6345) acc 93.5000 (93.5000) loss_ce 0.4849 (0.4849) loss_constraint 0.1496 (0.1496) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.6141 (0.6141) acc 94.0000 (94.0000) loss_ce 0.4640 (0.4640) loss_constraint 0.1500 (0.1500) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.6366 (0.6366) acc 94.5000 (94.5000) loss_ce 0.4861 (0.4861) loss_constraint 0.1505 (0.1505) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.5570 (0.5570) acc 95.0000 (95.0000) loss_ce 0.4061 (0.4061) loss_constraint 0.1509 (0.1509) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.6037 (0.6037) acc 95.5000 (95.5000) loss_ce 0.4523 (0.4523) loss_constraint 0.1514 (0.1514) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.6407 (0.6407) acc 94.5000 (94.5000) loss_ce 0.4889 (0.4889) loss_constraint 0.1518 (0.1518) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.6526 (0.6526) acc 94.5000 (94.5000) loss_ce 0.5004 (0.5004) loss_constraint 0.1522 (0.1522) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.6469 (0.6469) acc 95.0000 (95.0000) loss_ce 0.4943 (0.4943) loss_constraint 0.1526 (0.1526) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.5788 (0.5788) acc 96.5000 (96.5000) loss_ce 0.4258 (0.4258) loss_constraint 0.1530 (0.1530) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.6645 (0.6645) acc 94.5000 (94.5000) loss_ce 0.5111 (0.5111) loss_constraint 0.1534 (0.1534) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.5642 (0.5642) acc 97.0000 (97.0000) loss_ce 0.4104 (0.4104) loss_constraint 0.1538 (0.1538) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.5778 (0.5778) acc 97.5000 (97.5000) loss_ce 0.4237 (0.4237) loss_constraint 0.1541 (0.1541) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.7337 (0.7337) acc 93.5000 (93.5000) loss_ce 0.5792 (0.5792) loss_constraint 0.1545 (0.1545) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.6218 (0.6218) acc 94.5000 (94.5000) loss_ce 0.4669 (0.4669) loss_constraint 0.1549 (0.1549) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.5900 (0.5900) acc 95.5000 (95.5000) loss_ce 0.4347 (0.4347) loss_constraint 0.1553 (0.1553) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.6028 (0.6028) acc 96.5000 (96.5000) loss_ce 0.4471 (0.4471) loss_constraint 0.1556 (0.1556) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.6365 (0.6365) acc 95.5000 (95.5000) loss_ce 0.4805 (0.4805) loss_constraint 0.1560 (0.1560) eta 0:00:00
epoch [154/300] batch [1/1] loss 0.5680 (0.5680) acc 95.0000 (95.0000) loss_ce 0.4117 (0.4117) loss_constraint 0.1563 (0.1563) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.6467 (0.6467) acc 93.0000 (93.0000) loss_ce 0.4900 (0.4900) loss_constraint 0.1567 (0.1567) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.6216 (0.6216) acc 95.5000 (95.5000) loss_ce 0.4646 (0.4646) loss_constraint 0.1570 (0.1570) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.5825 (0.5825) acc 96.5000 (96.5000) loss_ce 0.4252 (0.4252) loss_constraint 0.1573 (0.1573) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.5831 (0.5831) acc 97.0000 (97.0000) loss_ce 0.4254 (0.4254) loss_constraint 0.1577 (0.1577) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.6352 (0.6352) acc 94.5000 (94.5000) loss_ce 0.4772 (0.4772) loss_constraint 0.1580 (0.1580) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.5941 (0.5941) acc 96.0000 (96.0000) loss_ce 0.4358 (0.4358) loss_constraint 0.1583 (0.1583) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.5800 (0.5800) acc 97.5000 (97.5000) loss_ce 0.4215 (0.4215) loss_constraint 0.1585 (0.1585) eta 0:00:00
epoch [162/300] batch [1/1] loss 0.5945 (0.5945) acc 96.5000 (96.5000) loss_ce 0.4357 (0.4357) loss_constraint 0.1588 (0.1588) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.5817 (0.5817) acc 96.5000 (96.5000) loss_ce 0.4226 (0.4226) loss_constraint 0.1591 (0.1591) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.6457 (0.6457) acc 95.0000 (95.0000) loss_ce 0.4863 (0.4863) loss_constraint 0.1594 (0.1594) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.7175 (0.7175) acc 93.5000 (93.5000) loss_ce 0.5578 (0.5578) loss_constraint 0.1596 (0.1596) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.7204 (0.7204) acc 94.0000 (94.0000) loss_ce 0.5605 (0.5605) loss_constraint 0.1599 (0.1599) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.5845 (0.5845) acc 95.5000 (95.5000) loss_ce 0.4244 (0.4244) loss_constraint 0.1601 (0.1601) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.5873 (0.5873) acc 97.0000 (97.0000) loss_ce 0.4269 (0.4269) loss_constraint 0.1604 (0.1604) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.6331 (0.6331) acc 93.0000 (93.0000) loss_ce 0.4725 (0.4725) loss_constraint 0.1606 (0.1606) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.5814 (0.5814) acc 95.0000 (95.0000) loss_ce 0.4206 (0.4206) loss_constraint 0.1609 (0.1609) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.5613 (0.5613) acc 96.5000 (96.5000) loss_ce 0.4002 (0.4002) loss_constraint 0.1611 (0.1611) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.5996 (0.5996) acc 95.0000 (95.0000) loss_ce 0.4383 (0.4383) loss_constraint 0.1614 (0.1614) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.6261 (0.6261) acc 95.5000 (95.5000) loss_ce 0.4645 (0.4645) loss_constraint 0.1616 (0.1616) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.6232 (0.6232) acc 95.5000 (95.5000) loss_ce 0.4614 (0.4614) loss_constraint 0.1618 (0.1618) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.5402 (0.5402) acc 97.0000 (97.0000) loss_ce 0.3781 (0.3781) loss_constraint 0.1620 (0.1620) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.5776 (0.5776) acc 97.0000 (97.0000) loss_ce 0.4153 (0.4153) loss_constraint 0.1623 (0.1623) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.6575 (0.6575) acc 95.0000 (95.0000) loss_ce 0.4950 (0.4950) loss_constraint 0.1625 (0.1625) eta 0:00:00
