***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [15/300] batch [1/1] loss 0.8828 (0.8828) acc 70.0000 (70.0000) loss_ce 0.8822 (0.8822) data_term 0.8822 (0.8822) kl_term 0.0007 (0.0007) eta 0:00:03
epoch [16/300] batch [1/1] loss 0.7857 (0.7857) acc 80.0000 (80.0000) loss_ce 0.7849 (0.7849) data_term 0.7849 (0.7849) kl_term 0.0008 (0.0008) eta 0:00:03
epoch [17/300] batch [1/1] loss 0.7439 (0.7439) acc 80.0000 (80.0000) loss_ce 0.7429 (0.7429) data_term 0.7429 (0.7429) kl_term 0.0010 (0.0010) eta 0:00:03
epoch [18/300] batch [1/1] loss 0.7709 (0.7709) acc 77.5000 (77.5000) loss_ce 0.7697 (0.7697) data_term 0.7697 (0.7697) kl_term 0.0012 (0.0012) eta 0:00:03
epoch [19/300] batch [1/1] loss 0.8493 (0.8493) acc 68.7500 (68.7500) loss_ce 0.8478 (0.8478) data_term 0.8478 (0.8478) kl_term 0.0015 (0.0015) eta 0:00:03
epoch [20/300] batch [1/1] loss 0.6419 (0.6419) acc 87.5000 (87.5000) loss_ce 0.6402 (0.6402) data_term 0.6402 (0.6402) kl_term 0.0017 (0.0017) eta 0:00:03
epoch [21/300] batch [1/1] loss 0.6244 (0.6244) acc 81.2500 (81.2500) loss_ce 0.6224 (0.6224) data_term 0.6224 (0.6224) kl_term 0.0020 (0.0020) eta 0:00:03
epoch [22/300] batch [1/1] loss 0.7739 (0.7739) acc 75.0000 (75.0000) loss_ce 0.7717 (0.7717) data_term 0.7717 (0.7717) kl_term 0.0022 (0.0022) eta 0:00:03
epoch [23/300] batch [1/1] loss 0.5305 (0.5305) acc 81.2500 (81.2500) loss_ce 0.5279 (0.5279) data_term 0.5279 (0.5279) kl_term 0.0025 (0.0025) eta 0:00:03
epoch [24/300] batch [1/1] loss 0.4865 (0.4865) acc 85.0000 (85.0000) loss_ce 0.4836 (0.4836) data_term 0.4836 (0.4836) kl_term 0.0028 (0.0028) eta 0:00:03
epoch [25/300] batch [1/1] loss 0.6188 (0.6188) acc 81.2500 (81.2500) loss_ce 0.6156 (0.6156) data_term 0.6156 (0.6156) kl_term 0.0032 (0.0032) eta 0:00:03
epoch [26/300] batch [1/1] loss 0.6474 (0.6474) acc 78.7500 (78.7500) loss_ce 0.6439 (0.6439) data_term 0.6439 (0.6439) kl_term 0.0035 (0.0035) eta 0:00:03
epoch [27/300] batch [1/1] loss 0.5108 (0.5108) acc 88.7500 (88.7500) loss_ce 0.5070 (0.5070) data_term 0.5070 (0.5070) kl_term 0.0039 (0.0039) eta 0:00:03
epoch [28/300] batch [1/1] loss 0.4759 (0.4759) acc 88.7500 (88.7500) loss_ce 0.4717 (0.4717) data_term 0.4717 (0.4717) kl_term 0.0042 (0.0042) eta 0:00:03
epoch [29/300] batch [1/1] loss 0.5176 (0.5176) acc 87.5000 (87.5000) loss_ce 0.5130 (0.5130) data_term 0.5130 (0.5130) kl_term 0.0046 (0.0046) eta 0:00:03
epoch [30/300] batch [1/1] loss 0.5582 (0.5582) acc 86.2500 (86.2500) loss_ce 0.5532 (0.5532) data_term 0.5532 (0.5532) kl_term 0.0050 (0.0050) eta 0:00:03
epoch [31/300] batch [1/1] loss 0.6575 (0.6575) acc 80.0000 (80.0000) loss_ce 0.6521 (0.6521) data_term 0.6521 (0.6521) kl_term 0.0054 (0.0054) eta 0:00:03
epoch [32/300] batch [1/1] loss 0.5249 (0.5249) acc 83.7500 (83.7500) loss_ce 0.5191 (0.5191) data_term 0.5191 (0.5191) kl_term 0.0058 (0.0058) eta 0:00:02
epoch [33/300] batch [1/1] loss 0.5088 (0.5088) acc 85.0000 (85.0000) loss_ce 0.5025 (0.5025) data_term 0.5025 (0.5025) kl_term 0.0062 (0.0062) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.4621 (0.4621) acc 88.7500 (88.7500) loss_ce 0.4554 (0.4554) data_term 0.4554 (0.4554) kl_term 0.0067 (0.0067) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.6491 (0.6491) acc 82.5000 (82.5000) loss_ce 0.6420 (0.6420) data_term 0.6420 (0.6420) kl_term 0.0071 (0.0071) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.4492 (0.4492) acc 85.0000 (85.0000) loss_ce 0.4417 (0.4417) data_term 0.4417 (0.4417) kl_term 0.0076 (0.0076) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.4633 (0.4633) acc 90.0000 (90.0000) loss_ce 0.4553 (0.4553) data_term 0.4553 (0.4553) kl_term 0.0080 (0.0080) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.5198 (0.5198) acc 83.7500 (83.7500) loss_ce 0.5113 (0.5113) data_term 0.5113 (0.5113) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.3726 (0.3726) acc 95.0000 (95.0000) loss_ce 0.3636 (0.3636) data_term 0.3636 (0.3636) kl_term 0.0090 (0.0090) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.4730 (0.4730) acc 87.5000 (87.5000) loss_ce 0.4636 (0.4636) data_term 0.4636 (0.4636) kl_term 0.0094 (0.0094) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.3454 (0.3454) acc 91.2500 (91.2500) loss_ce 0.3355 (0.3355) data_term 0.3355 (0.3355) kl_term 0.0099 (0.0099) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.5146 (0.5146) acc 88.7500 (88.7500) loss_ce 0.5041 (0.5041) data_term 0.5041 (0.5041) kl_term 0.0104 (0.0104) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.5018 (0.5018) acc 87.5000 (87.5000) loss_ce 0.4909 (0.4909) data_term 0.4909 (0.4909) kl_term 0.0109 (0.0109) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.4617 (0.4617) acc 86.2500 (86.2500) loss_ce 0.4502 (0.4502) data_term 0.4502 (0.4502) kl_term 0.0114 (0.0114) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.4389 (0.4389) acc 86.2500 (86.2500) loss_ce 0.4269 (0.4269) data_term 0.4269 (0.4269) kl_term 0.0120 (0.0120) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.3508 (0.3508) acc 91.2500 (91.2500) loss_ce 0.3383 (0.3383) data_term 0.3383 (0.3383) kl_term 0.0125 (0.0125) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.4620 (0.4620) acc 88.7500 (88.7500) loss_ce 0.4489 (0.4489) data_term 0.4489 (0.4489) kl_term 0.0130 (0.0130) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.4022 (0.4022) acc 88.7500 (88.7500) loss_ce 0.3887 (0.3887) data_term 0.3887 (0.3887) kl_term 0.0135 (0.0135) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.3814 (0.3814) acc 90.0000 (90.0000) loss_ce 0.3674 (0.3674) data_term 0.3674 (0.3674) kl_term 0.0141 (0.0141) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.3346 (0.3346) acc 88.7500 (88.7500) loss_ce 0.3200 (0.3200) data_term 0.3200 (0.3200) kl_term 0.0146 (0.0146) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.3811 (0.3811) acc 90.0000 (90.0000) loss_ce 0.3660 (0.3660) data_term 0.3660 (0.3660) kl_term 0.0151 (0.0151) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.4568 (0.4568) acc 87.5000 (87.5000) loss_ce 0.4411 (0.4411) data_term 0.4411 (0.4411) kl_term 0.0157 (0.0157) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.3242 (0.3242) acc 92.5000 (92.5000) loss_ce 0.3080 (0.3080) data_term 0.3080 (0.3080) kl_term 0.0162 (0.0162) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.3823 (0.3823) acc 91.2500 (91.2500) loss_ce 0.3655 (0.3655) data_term 0.3655 (0.3655) kl_term 0.0168 (0.0168) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.2812 (0.2812) acc 93.7500 (93.7500) loss_ce 0.2639 (0.2639) data_term 0.2639 (0.2639) kl_term 0.0173 (0.0173) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.3262 (0.3262) acc 95.0000 (95.0000) loss_ce 0.3084 (0.3084) data_term 0.3084 (0.3084) kl_term 0.0179 (0.0179) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.4324 (0.4324) acc 88.7500 (88.7500) loss_ce 0.4139 (0.4139) data_term 0.4139 (0.4139) kl_term 0.0185 (0.0185) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.3288 (0.3288) acc 91.2500 (91.2500) loss_ce 0.3098 (0.3098) data_term 0.3098 (0.3098) kl_term 0.0190 (0.0190) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.3289 (0.3289) acc 93.7500 (93.7500) loss_ce 0.3093 (0.3093) data_term 0.3093 (0.3093) kl_term 0.0196 (0.0196) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.5170 (0.5170) acc 82.5000 (82.5000) loss_ce 0.4968 (0.4968) data_term 0.4968 (0.4968) kl_term 0.0202 (0.0202) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.4349 (0.4349) acc 85.0000 (85.0000) loss_ce 0.4141 (0.4141) data_term 0.4141 (0.4141) kl_term 0.0207 (0.0207) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.3848 (0.3848) acc 87.5000 (87.5000) loss_ce 0.3635 (0.3635) data_term 0.3635 (0.3635) kl_term 0.0213 (0.0213) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.3904 (0.3904) acc 87.5000 (87.5000) loss_ce 0.3685 (0.3685) data_term 0.3685 (0.3685) kl_term 0.0219 (0.0219) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.2704 (0.2704) acc 92.5000 (92.5000) loss_ce 0.2479 (0.2479) data_term 0.2479 (0.2479) kl_term 0.0225 (0.0225) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.2910 (0.2910) acc 93.7500 (93.7500) loss_ce 0.2679 (0.2679) data_term 0.2679 (0.2679) kl_term 0.0231 (0.0231) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.3629 (0.3629) acc 92.5000 (92.5000) loss_ce 0.3392 (0.3392) data_term 0.3392 (0.3392) kl_term 0.0237 (0.0237) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.2795 (0.2795) acc 95.0000 (95.0000) loss_ce 0.2552 (0.2552) data_term 0.2552 (0.2552) kl_term 0.0243 (0.0243) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.3967 (0.3967) acc 86.2500 (86.2500) loss_ce 0.3718 (0.3718) data_term 0.3718 (0.3718) kl_term 0.0250 (0.0250) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.2868 (0.2868) acc 97.5000 (97.5000) loss_ce 0.2613 (0.2613) data_term 0.2613 (0.2613) kl_term 0.0256 (0.0256) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.3365 (0.3365) acc 91.2500 (91.2500) loss_ce 0.3103 (0.3103) data_term 0.3103 (0.3103) kl_term 0.0262 (0.0262) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.3718 (0.3718) acc 93.7500 (93.7500) loss_ce 0.3450 (0.3450) data_term 0.3450 (0.3450) kl_term 0.0268 (0.0268) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.4147 (0.4147) acc 88.7500 (88.7500) loss_ce 0.3872 (0.3872) data_term 0.3872 (0.3872) kl_term 0.0275 (0.0275) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.3864 (0.3864) acc 88.7500 (88.7500) loss_ce 0.3583 (0.3583) data_term 0.3583 (0.3583) kl_term 0.0281 (0.0281) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.2894 (0.2894) acc 95.0000 (95.0000) loss_ce 0.2607 (0.2607) data_term 0.2607 (0.2607) kl_term 0.0288 (0.0288) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.3251 (0.3251) acc 92.5000 (92.5000) loss_ce 0.2957 (0.2957) data_term 0.2957 (0.2957) kl_term 0.0294 (0.0294) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.3416 (0.3416) acc 92.5000 (92.5000) loss_ce 0.3115 (0.3115) data_term 0.3115 (0.3115) kl_term 0.0301 (0.0301) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.3152 (0.3152) acc 92.5000 (92.5000) loss_ce 0.2845 (0.2845) data_term 0.2845 (0.2845) kl_term 0.0307 (0.0307) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.2653 (0.2653) acc 95.0000 (95.0000) loss_ce 0.2340 (0.2340) data_term 0.2340 (0.2340) kl_term 0.0313 (0.0313) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.3006 (0.3006) acc 91.2500 (91.2500) loss_ce 0.2686 (0.2686) data_term 0.2686 (0.2686) kl_term 0.0320 (0.0320) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.2236 (0.2236) acc 97.5000 (97.5000) loss_ce 0.1910 (0.1910) data_term 0.1910 (0.1910) kl_term 0.0326 (0.0326) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.2688 (0.2688) acc 97.5000 (97.5000) loss_ce 0.2355 (0.2355) data_term 0.2355 (0.2355) kl_term 0.0333 (0.0333) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.2538 (0.2538) acc 95.0000 (95.0000) loss_ce 0.2199 (0.2199) data_term 0.2199 (0.2199) kl_term 0.0339 (0.0339) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.2331 (0.2331) acc 95.0000 (95.0000) loss_ce 0.1985 (0.1985) data_term 0.1985 (0.1985) kl_term 0.0346 (0.0346) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.3237 (0.3237) acc 96.2500 (96.2500) loss_ce 0.2885 (0.2885) data_term 0.2885 (0.2885) kl_term 0.0352 (0.0352) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.3314 (0.3314) acc 92.5000 (92.5000) loss_ce 0.2955 (0.2955) data_term 0.2955 (0.2955) kl_term 0.0359 (0.0359) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.3354 (0.3354) acc 91.2500 (91.2500) loss_ce 0.2988 (0.2988) data_term 0.2988 (0.2988) kl_term 0.0365 (0.0365) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.2452 (0.2452) acc 96.2500 (96.2500) loss_ce 0.2080 (0.2080) data_term 0.2080 (0.2080) kl_term 0.0372 (0.0372) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.2403 (0.2403) acc 96.2500 (96.2500) loss_ce 0.2025 (0.2025) data_term 0.2025 (0.2025) kl_term 0.0378 (0.0378) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.3061 (0.3061) acc 92.5000 (92.5000) loss_ce 0.2676 (0.2676) data_term 0.2676 (0.2676) kl_term 0.0385 (0.0385) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.3012 (0.3012) acc 95.0000 (95.0000) loss_ce 0.2621 (0.2621) data_term 0.2621 (0.2621) kl_term 0.0391 (0.0391) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.3296 (0.3296) acc 92.5000 (92.5000) loss_ce 0.2898 (0.2898) data_term 0.2898 (0.2898) kl_term 0.0398 (0.0398) eta 0:00:02
epoch [92/300] batch [1/1] loss 0.2892 (0.2892) acc 92.5000 (92.5000) loss_ce 0.2488 (0.2488) data_term 0.2488 (0.2488) kl_term 0.0404 (0.0404) eta 0:00:03
epoch [93/300] batch [1/1] loss 0.2456 (0.2456) acc 97.5000 (97.5000) loss_ce 0.2045 (0.2045) data_term 0.2045 (0.2045) kl_term 0.0411 (0.0411) eta 0:00:03
epoch [94/300] batch [1/1] loss 0.3075 (0.3075) acc 95.0000 (95.0000) loss_ce 0.2658 (0.2658) data_term 0.2658 (0.2658) kl_term 0.0417 (0.0417) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.2225 (0.2225) acc 97.5000 (97.5000) loss_ce 0.1801 (0.1801) data_term 0.1801 (0.1801) kl_term 0.0424 (0.0424) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.3256 (0.3256) acc 93.7500 (93.7500) loss_ce 0.2825 (0.2825) data_term 0.2825 (0.2825) kl_term 0.0431 (0.0431) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.4445 (0.4445) acc 91.2500 (91.2500) loss_ce 0.4008 (0.4008) data_term 0.4008 (0.4008) kl_term 0.0437 (0.0437) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.2521 (0.2521) acc 98.7500 (98.7500) loss_ce 0.2077 (0.2077) data_term 0.2077 (0.2077) kl_term 0.0444 (0.0444) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.2837 (0.2837) acc 97.5000 (97.5000) loss_ce 0.2386 (0.2386) data_term 0.2386 (0.2386) kl_term 0.0451 (0.0451) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.2458 (0.2458) acc 96.2500 (96.2500) loss_ce 0.2000 (0.2000) data_term 0.2000 (0.2000) kl_term 0.0458 (0.0458) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.3459 (0.3459) acc 93.7500 (93.7500) loss_ce 0.2994 (0.2994) data_term 0.2994 (0.2994) kl_term 0.0465 (0.0465) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.2577 (0.2577) acc 95.0000 (95.0000) loss_ce 0.2105 (0.2105) data_term 0.2105 (0.2105) kl_term 0.0472 (0.0472) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.3014 (0.3014) acc 93.7500 (93.7500) loss_ce 0.2535 (0.2535) data_term 0.2535 (0.2535) kl_term 0.0478 (0.0478) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.2851 (0.2851) acc 95.0000 (95.0000) loss_ce 0.2365 (0.2365) data_term 0.2365 (0.2365) kl_term 0.0485 (0.0485) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.3246 (0.3246) acc 92.5000 (92.5000) loss_ce 0.2754 (0.2754) data_term 0.2754 (0.2754) kl_term 0.0492 (0.0492) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.2514 (0.2514) acc 93.7500 (93.7500) loss_ce 0.2015 (0.2015) data_term 0.2015 (0.2015) kl_term 0.0499 (0.0499) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.3920 (0.3920) acc 90.0000 (90.0000) loss_ce 0.3414 (0.3414) data_term 0.3414 (0.3414) kl_term 0.0506 (0.0506) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.2694 (0.2694) acc 98.7500 (98.7500) loss_ce 0.2182 (0.2182) data_term 0.2182 (0.2182) kl_term 0.0512 (0.0512) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.2780 (0.2780) acc 97.5000 (97.5000) loss_ce 0.2261 (0.2261) data_term 0.2261 (0.2261) kl_term 0.0519 (0.0519) eta 0:00:00
epoch [110/300] batch [1/1] loss 0.4172 (0.4172) acc 91.2500 (91.2500) loss_ce 0.3646 (0.3646) data_term 0.3646 (0.3646) kl_term 0.0526 (0.0526) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.2951 (0.2951) acc 96.2500 (96.2500) loss_ce 0.2418 (0.2418) data_term 0.2418 (0.2418) kl_term 0.0533 (0.0533) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.3060 (0.3060) acc 96.2500 (96.2500) loss_ce 0.2520 (0.2520) data_term 0.2520 (0.2520) kl_term 0.0540 (0.0540) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.3171 (0.3171) acc 96.2500 (96.2500) loss_ce 0.2625 (0.2625) data_term 0.2625 (0.2625) kl_term 0.0546 (0.0546) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.2660 (0.2660) acc 96.2500 (96.2500) loss_ce 0.2107 (0.2107) data_term 0.2107 (0.2107) kl_term 0.0553 (0.0553) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.3614 (0.3614) acc 92.5000 (92.5000) loss_ce 0.3054 (0.3054) data_term 0.3054 (0.3054) kl_term 0.0560 (0.0560) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.3199 (0.3199) acc 90.0000 (90.0000) loss_ce 0.2632 (0.2632) data_term 0.2632 (0.2632) kl_term 0.0567 (0.0567) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.3330 (0.3330) acc 93.7500 (93.7500) loss_ce 0.2756 (0.2756) data_term 0.2756 (0.2756) kl_term 0.0574 (0.0574) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.2575 (0.2575) acc 97.5000 (97.5000) loss_ce 0.1994 (0.1994) data_term 0.1994 (0.1994) kl_term 0.0581 (0.0581) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.2438 (0.2438) acc 95.0000 (95.0000) loss_ce 0.1850 (0.1850) data_term 0.1850 (0.1850) kl_term 0.0588 (0.0588) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.2962 (0.2962) acc 93.7500 (93.7500) loss_ce 0.2368 (0.2368) data_term 0.2368 (0.2368) kl_term 0.0595 (0.0595) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.2573 (0.2573) acc 95.0000 (95.0000) loss_ce 0.1971 (0.1971) data_term 0.1971 (0.1971) kl_term 0.0602 (0.0602) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.3376 (0.3376) acc 93.7500 (93.7500) loss_ce 0.2768 (0.2768) data_term 0.2768 (0.2768) kl_term 0.0608 (0.0608) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.3848 (0.3848) acc 91.2500 (91.2500) loss_ce 0.3233 (0.3233) data_term 0.3233 (0.3233) kl_term 0.0615 (0.0615) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.2842 (0.2842) acc 95.0000 (95.0000) loss_ce 0.2221 (0.2221) data_term 0.2221 (0.2221) kl_term 0.0621 (0.0621) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.2162 (0.2162) acc 96.2500 (96.2500) loss_ce 0.1534 (0.1534) data_term 0.1534 (0.1534) kl_term 0.0628 (0.0628) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.2604 (0.2604) acc 98.7500 (98.7500) loss_ce 0.1970 (0.1970) data_term 0.1970 (0.1970) kl_term 0.0635 (0.0635) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.3040 (0.3040) acc 93.7500 (93.7500) loss_ce 0.2398 (0.2398) data_term 0.2398 (0.2398) kl_term 0.0641 (0.0641) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.3496 (0.3496) acc 92.5000 (92.5000) loss_ce 0.2848 (0.2848) data_term 0.2848 (0.2848) kl_term 0.0648 (0.0648) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.2895 (0.2895) acc 97.5000 (97.5000) loss_ce 0.2241 (0.2241) data_term 0.2241 (0.2241) kl_term 0.0655 (0.0655) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.2904 (0.2904) acc 97.5000 (97.5000) loss_ce 0.2242 (0.2242) data_term 0.2242 (0.2242) kl_term 0.0661 (0.0661) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.2811 (0.2811) acc 96.2500 (96.2500) loss_ce 0.2143 (0.2143) data_term 0.2143 (0.2143) kl_term 0.0668 (0.0668) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.2781 (0.2781) acc 97.5000 (97.5000) loss_ce 0.2106 (0.2106) data_term 0.2106 (0.2106) kl_term 0.0675 (0.0675) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.2596 (0.2596) acc 96.2500 (96.2500) loss_ce 0.1915 (0.1915) data_term 0.1915 (0.1915) kl_term 0.0682 (0.0682) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.2940 (0.2940) acc 93.7500 (93.7500) loss_ce 0.2252 (0.2252) data_term 0.2252 (0.2252) kl_term 0.0688 (0.0688) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.2846 (0.2846) acc 95.0000 (95.0000) loss_ce 0.2151 (0.2151) data_term 0.2151 (0.2151) kl_term 0.0695 (0.0695) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.2918 (0.2918) acc 95.0000 (95.0000) loss_ce 0.2216 (0.2216) data_term 0.2216 (0.2216) kl_term 0.0702 (0.0702) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.2326 (0.2326) acc 97.5000 (97.5000) loss_ce 0.1618 (0.1618) data_term 0.1618 (0.1618) kl_term 0.0708 (0.0708) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.2685 (0.2685) acc 97.5000 (97.5000) loss_ce 0.1970 (0.1970) data_term 0.1970 (0.1970) kl_term 0.0715 (0.0715) eta 0:00:01
epoch [139/300] batch [1/1] loss 0.3445 (0.3445) acc 95.0000 (95.0000) loss_ce 0.2723 (0.2723) data_term 0.2723 (0.2723) kl_term 0.0721 (0.0721) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.2875 (0.2875) acc 95.0000 (95.0000) loss_ce 0.2147 (0.2147) data_term 0.2147 (0.2147) kl_term 0.0728 (0.0728) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.2333 (0.2333) acc 100.0000 (100.0000) loss_ce 0.1599 (0.1599) data_term 0.1599 (0.1599) kl_term 0.0735 (0.0735) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.2721 (0.2721) acc 96.2500 (96.2500) loss_ce 0.1980 (0.1980) data_term 0.1980 (0.1980) kl_term 0.0741 (0.0741) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.3167 (0.3167) acc 93.7500 (93.7500) loss_ce 0.2419 (0.2419) data_term 0.2419 (0.2419) kl_term 0.0748 (0.0748) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.3256 (0.3256) acc 96.2500 (96.2500) loss_ce 0.2502 (0.2502) data_term 0.2502 (0.2502) kl_term 0.0754 (0.0754) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.3132 (0.3132) acc 96.2500 (96.2500) loss_ce 0.2371 (0.2371) data_term 0.2371 (0.2371) kl_term 0.0761 (0.0761) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.1881 (0.1881) acc 100.0000 (100.0000) loss_ce 0.1114 (0.1114) data_term 0.1114 (0.1114) kl_term 0.0767 (0.0767) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.2631 (0.2631) acc 97.5000 (97.5000) loss_ce 0.1857 (0.1857) data_term 0.1857 (0.1857) kl_term 0.0774 (0.0774) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.2743 (0.2743) acc 96.2500 (96.2500) loss_ce 0.1963 (0.1963) data_term 0.1963 (0.1963) kl_term 0.0780 (0.0780) eta 0:00:03
epoch [149/300] batch [1/1] loss 0.3380 (0.3380) acc 96.2500 (96.2500) loss_ce 0.2594 (0.2594) data_term 0.2594 (0.2594) kl_term 0.0786 (0.0786) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.3880 (0.3880) acc 92.5000 (92.5000) loss_ce 0.3087 (0.3087) data_term 0.3087 (0.3087) kl_term 0.0793 (0.0793) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.3345 (0.3345) acc 93.7500 (93.7500) loss_ce 0.2546 (0.2546) data_term 0.2546 (0.2546) kl_term 0.0799 (0.0799) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.2949 (0.2949) acc 97.5000 (97.5000) loss_ce 0.2143 (0.2143) data_term 0.2143 (0.2143) kl_term 0.0806 (0.0806) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.2809 (0.2809) acc 95.0000 (95.0000) loss_ce 0.1996 (0.1996) data_term 0.1996 (0.1996) kl_term 0.0812 (0.0812) eta 0:00:00
