***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [15/300] batch [1/1] loss 0.8853 (0.8853) acc 62.5000 (62.5000) loss_ce 0.8847 (0.8847) data_term 0.8847 (0.8847) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [16/300] batch [1/1] loss 0.9569 (0.9569) acc 65.0000 (65.0000) loss_ce 0.9561 (0.9561) data_term 0.9561 (0.9561) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [17/300] batch [1/1] loss 0.6706 (0.6706) acc 82.5000 (82.5000) loss_ce 0.6696 (0.6696) data_term 0.6696 (0.6696) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [18/300] batch [1/1] loss 0.9545 (0.9545) acc 75.0000 (75.0000) loss_ce 0.9533 (0.9533) data_term 0.9533 (0.9533) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [19/300] batch [1/1] loss 0.9720 (0.9720) acc 65.0000 (65.0000) loss_ce 0.9706 (0.9706) data_term 0.9706 (0.9706) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [20/300] batch [1/1] loss 0.9678 (0.9678) acc 70.0000 (70.0000) loss_ce 0.9662 (0.9662) data_term 0.9662 (0.9662) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [21/300] batch [1/1] loss 0.9336 (0.9336) acc 67.5000 (67.5000) loss_ce 0.9316 (0.9316) data_term 0.9316 (0.9316) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [22/300] batch [1/1] loss 0.8848 (0.8848) acc 67.5000 (67.5000) loss_ce 0.8826 (0.8826) data_term 0.8826 (0.8826) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [23/300] batch [1/1] loss 0.6477 (0.6477) acc 85.0000 (85.0000) loss_ce 0.6452 (0.6452) data_term 0.6452 (0.6452) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [24/300] batch [1/1] loss 0.6581 (0.6581) acc 82.5000 (82.5000) loss_ce 0.6553 (0.6553) data_term 0.6553 (0.6553) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [25/300] batch [1/1] loss 0.5526 (0.5526) acc 80.0000 (80.0000) loss_ce 0.5495 (0.5495) data_term 0.5495 (0.5495) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.5255 (0.5255) acc 85.0000 (85.0000) loss_ce 0.5220 (0.5220) data_term 0.5220 (0.5220) kl_term 0.0036 (0.0036) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.6379 (0.6379) acc 85.0000 (85.0000) loss_ce 0.6340 (0.6340) data_term 0.6340 (0.6340) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.6124 (0.6124) acc 85.0000 (85.0000) loss_ce 0.6080 (0.6080) data_term 0.6080 (0.6080) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.5699 (0.5699) acc 90.0000 (90.0000) loss_ce 0.5652 (0.5652) data_term 0.5652 (0.5652) kl_term 0.0048 (0.0048) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.3329 (0.3329) acc 95.0000 (95.0000) loss_ce 0.3277 (0.3277) data_term 0.3277 (0.3277) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.3886 (0.3886) acc 90.0000 (90.0000) loss_ce 0.3830 (0.3830) data_term 0.3830 (0.3830) kl_term 0.0056 (0.0056) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.4784 (0.4784) acc 90.0000 (90.0000) loss_ce 0.4723 (0.4723) data_term 0.4723 (0.4723) kl_term 0.0061 (0.0061) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.4923 (0.4923) acc 87.5000 (87.5000) loss_ce 0.4857 (0.4857) data_term 0.4857 (0.4857) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.4238 (0.4238) acc 85.0000 (85.0000) loss_ce 0.4168 (0.4168) data_term 0.4168 (0.4168) kl_term 0.0071 (0.0071) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.4817 (0.4817) acc 87.5000 (87.5000) loss_ce 0.4741 (0.4741) data_term 0.4741 (0.4741) kl_term 0.0075 (0.0075) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.4608 (0.4608) acc 90.0000 (90.0000) loss_ce 0.4528 (0.4528) data_term 0.4528 (0.4528) kl_term 0.0080 (0.0080) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.5394 (0.5394) acc 87.5000 (87.5000) loss_ce 0.5308 (0.5308) data_term 0.5308 (0.5308) kl_term 0.0086 (0.0086) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.5874 (0.5874) acc 85.0000 (85.0000) loss_ce 0.5783 (0.5783) data_term 0.5783 (0.5783) kl_term 0.0091 (0.0091) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.4475 (0.4475) acc 92.5000 (92.5000) loss_ce 0.4379 (0.4379) data_term 0.4379 (0.4379) kl_term 0.0096 (0.0096) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.5136 (0.5136) acc 90.0000 (90.0000) loss_ce 0.5035 (0.5035) data_term 0.5035 (0.5035) kl_term 0.0101 (0.0101) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.2799 (0.2799) acc 97.5000 (97.5000) loss_ce 0.2693 (0.2693) data_term 0.2693 (0.2693) kl_term 0.0106 (0.0106) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.4865 (0.4865) acc 85.0000 (85.0000) loss_ce 0.4753 (0.4753) data_term 0.4753 (0.4753) kl_term 0.0112 (0.0112) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.4038 (0.4038) acc 87.5000 (87.5000) loss_ce 0.3920 (0.3920) data_term 0.3920 (0.3920) kl_term 0.0118 (0.0118) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.6598 (0.6598) acc 82.5000 (82.5000) loss_ce 0.6475 (0.6475) data_term 0.6475 (0.6475) kl_term 0.0123 (0.0123) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.3546 (0.3546) acc 92.5000 (92.5000) loss_ce 0.3417 (0.3417) data_term 0.3417 (0.3417) kl_term 0.0129 (0.0129) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.4184 (0.4184) acc 95.0000 (95.0000) loss_ce 0.4049 (0.4049) data_term 0.4049 (0.4049) kl_term 0.0135 (0.0135) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.3198 (0.3198) acc 97.5000 (97.5000) loss_ce 0.3058 (0.3058) data_term 0.3058 (0.3058) kl_term 0.0140 (0.0140) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.4926 (0.4926) acc 92.5000 (92.5000) loss_ce 0.4780 (0.4780) data_term 0.4780 (0.4780) kl_term 0.0146 (0.0146) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.4529 (0.4529) acc 92.5000 (92.5000) loss_ce 0.4377 (0.4377) data_term 0.4377 (0.4377) kl_term 0.0152 (0.0152) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.2637 (0.2637) acc 95.0000 (95.0000) loss_ce 0.2479 (0.2479) data_term 0.2479 (0.2479) kl_term 0.0158 (0.0158) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.3706 (0.3706) acc 90.0000 (90.0000) loss_ce 0.3542 (0.3542) data_term 0.3542 (0.3542) kl_term 0.0164 (0.0164) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.4384 (0.4384) acc 90.0000 (90.0000) loss_ce 0.4214 (0.4214) data_term 0.4214 (0.4214) kl_term 0.0170 (0.0170) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.3311 (0.3311) acc 95.0000 (95.0000) loss_ce 0.3134 (0.3134) data_term 0.3134 (0.3134) kl_term 0.0176 (0.0176) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.3479 (0.3479) acc 95.0000 (95.0000) loss_ce 0.3297 (0.3297) data_term 0.3297 (0.3297) kl_term 0.0182 (0.0182) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.5735 (0.5735) acc 82.5000 (82.5000) loss_ce 0.5547 (0.5547) data_term 0.5547 (0.5547) kl_term 0.0189 (0.0189) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.3986 (0.3986) acc 92.5000 (92.5000) loss_ce 0.3792 (0.3792) data_term 0.3792 (0.3792) kl_term 0.0195 (0.0195) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.3029 (0.3029) acc 92.5000 (92.5000) loss_ce 0.2828 (0.2828) data_term 0.2828 (0.2828) kl_term 0.0201 (0.0201) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.4136 (0.4136) acc 92.5000 (92.5000) loss_ce 0.3929 (0.3929) data_term 0.3929 (0.3929) kl_term 0.0207 (0.0207) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.3542 (0.3542) acc 92.5000 (92.5000) loss_ce 0.3328 (0.3328) data_term 0.3328 (0.3328) kl_term 0.0213 (0.0213) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.3051 (0.3051) acc 95.0000 (95.0000) loss_ce 0.2831 (0.2831) data_term 0.2831 (0.2831) kl_term 0.0220 (0.0220) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.2749 (0.2749) acc 95.0000 (95.0000) loss_ce 0.2523 (0.2523) data_term 0.2523 (0.2523) kl_term 0.0226 (0.0226) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.3110 (0.3110) acc 97.5000 (97.5000) loss_ce 0.2878 (0.2878) data_term 0.2878 (0.2878) kl_term 0.0232 (0.0232) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.3057 (0.3057) acc 92.5000 (92.5000) loss_ce 0.2819 (0.2819) data_term 0.2819 (0.2819) kl_term 0.0239 (0.0239) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.3033 (0.3033) acc 95.0000 (95.0000) loss_ce 0.2788 (0.2788) data_term 0.2788 (0.2788) kl_term 0.0245 (0.0245) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.3429 (0.3429) acc 95.0000 (95.0000) loss_ce 0.3178 (0.3178) data_term 0.3178 (0.3178) kl_term 0.0252 (0.0252) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.2552 (0.2552) acc 95.0000 (95.0000) loss_ce 0.2293 (0.2293) data_term 0.2293 (0.2293) kl_term 0.0258 (0.0258) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.3187 (0.3187) acc 97.5000 (97.5000) loss_ce 0.2922 (0.2922) data_term 0.2922 (0.2922) kl_term 0.0265 (0.0265) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.3388 (0.3388) acc 90.0000 (90.0000) loss_ce 0.3116 (0.3116) data_term 0.3116 (0.3116) kl_term 0.0272 (0.0272) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.4263 (0.4263) acc 95.0000 (95.0000) loss_ce 0.3985 (0.3985) data_term 0.3985 (0.3985) kl_term 0.0278 (0.0278) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.3624 (0.3624) acc 95.0000 (95.0000) loss_ce 0.3339 (0.3339) data_term 0.3339 (0.3339) kl_term 0.0285 (0.0285) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.3301 (0.3301) acc 92.5000 (92.5000) loss_ce 0.3010 (0.3010) data_term 0.3010 (0.3010) kl_term 0.0292 (0.0292) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.3115 (0.3115) acc 90.0000 (90.0000) loss_ce 0.2817 (0.2817) data_term 0.2817 (0.2817) kl_term 0.0298 (0.0298) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.2057 (0.2057) acc 100.0000 (100.0000) loss_ce 0.1752 (0.1752) data_term 0.1752 (0.1752) kl_term 0.0305 (0.0305) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.4931 (0.4931) acc 90.0000 (90.0000) loss_ce 0.4619 (0.4619) data_term 0.4619 (0.4619) kl_term 0.0312 (0.0312) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.2421 (0.2421) acc 95.0000 (95.0000) loss_ce 0.2103 (0.2103) data_term 0.2103 (0.2103) kl_term 0.0319 (0.0319) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.2839 (0.2839) acc 95.0000 (95.0000) loss_ce 0.2514 (0.2514) data_term 0.2514 (0.2514) kl_term 0.0326 (0.0326) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.4114 (0.4114) acc 90.0000 (90.0000) loss_ce 0.3781 (0.3781) data_term 0.3781 (0.3781) kl_term 0.0333 (0.0333) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.3407 (0.3407) acc 92.5000 (92.5000) loss_ce 0.3068 (0.3068) data_term 0.3068 (0.3068) kl_term 0.0339 (0.0339) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.4418 (0.4418) acc 90.0000 (90.0000) loss_ce 0.4071 (0.4071) data_term 0.4071 (0.4071) kl_term 0.0346 (0.0346) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.3094 (0.3094) acc 97.5000 (97.5000) loss_ce 0.2741 (0.2741) data_term 0.2741 (0.2741) kl_term 0.0353 (0.0353) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.2933 (0.2933) acc 92.5000 (92.5000) loss_ce 0.2573 (0.2573) data_term 0.2573 (0.2573) kl_term 0.0360 (0.0360) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.3643 (0.3643) acc 95.0000 (95.0000) loss_ce 0.3275 (0.3275) data_term 0.3275 (0.3275) kl_term 0.0368 (0.0368) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.3241 (0.3241) acc 92.5000 (92.5000) loss_ce 0.2866 (0.2866) data_term 0.2866 (0.2866) kl_term 0.0375 (0.0375) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.2925 (0.2925) acc 95.0000 (95.0000) loss_ce 0.2544 (0.2544) data_term 0.2544 (0.2544) kl_term 0.0382 (0.0382) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.1996 (0.1996) acc 100.0000 (100.0000) loss_ce 0.1607 (0.1607) data_term 0.1607 (0.1607) kl_term 0.0389 (0.0389) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.2630 (0.2630) acc 95.0000 (95.0000) loss_ce 0.2234 (0.2234) data_term 0.2234 (0.2234) kl_term 0.0396 (0.0396) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.4183 (0.4183) acc 92.5000 (92.5000) loss_ce 0.3779 (0.3779) data_term 0.3779 (0.3779) kl_term 0.0403 (0.0403) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.3181 (0.3181) acc 92.5000 (92.5000) loss_ce 0.2771 (0.2771) data_term 0.2771 (0.2771) kl_term 0.0411 (0.0411) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.3403 (0.3403) acc 95.0000 (95.0000) loss_ce 0.2985 (0.2985) data_term 0.2985 (0.2985) kl_term 0.0418 (0.0418) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.3167 (0.3167) acc 95.0000 (95.0000) loss_ce 0.2742 (0.2742) data_term 0.2742 (0.2742) kl_term 0.0425 (0.0425) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.2297 (0.2297) acc 97.5000 (97.5000) loss_ce 0.1866 (0.1866) data_term 0.1866 (0.1866) kl_term 0.0432 (0.0432) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.2721 (0.2721) acc 95.0000 (95.0000) loss_ce 0.2282 (0.2282) data_term 0.2282 (0.2282) kl_term 0.0439 (0.0439) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.4252 (0.4252) acc 87.5000 (87.5000) loss_ce 0.3806 (0.3806) data_term 0.3806 (0.3806) kl_term 0.0446 (0.0446) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.2494 (0.2494) acc 100.0000 (100.0000) loss_ce 0.2041 (0.2041) data_term 0.2041 (0.2041) kl_term 0.0453 (0.0453) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.3594 (0.3594) acc 90.0000 (90.0000) loss_ce 0.3133 (0.3133) data_term 0.3133 (0.3133) kl_term 0.0461 (0.0461) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.2907 (0.2907) acc 97.5000 (97.5000) loss_ce 0.2439 (0.2439) data_term 0.2439 (0.2439) kl_term 0.0468 (0.0468) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.2742 (0.2742) acc 95.0000 (95.0000) loss_ce 0.2267 (0.2267) data_term 0.2267 (0.2267) kl_term 0.0476 (0.0476) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.3326 (0.3326) acc 90.0000 (90.0000) loss_ce 0.2843 (0.2843) data_term 0.2843 (0.2843) kl_term 0.0483 (0.0483) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.2822 (0.2822) acc 97.5000 (97.5000) loss_ce 0.2332 (0.2332) data_term 0.2332 (0.2332) kl_term 0.0490 (0.0490) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.4161 (0.4161) acc 92.5000 (92.5000) loss_ce 0.3664 (0.3664) data_term 0.3664 (0.3664) kl_term 0.0498 (0.0498) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.3657 (0.3657) acc 92.5000 (92.5000) loss_ce 0.3152 (0.3152) data_term 0.3152 (0.3152) kl_term 0.0505 (0.0505) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.2466 (0.2466) acc 100.0000 (100.0000) loss_ce 0.1954 (0.1954) data_term 0.1954 (0.1954) kl_term 0.0513 (0.0513) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.2922 (0.2922) acc 95.0000 (95.0000) loss_ce 0.2402 (0.2402) data_term 0.2402 (0.2402) kl_term 0.0520 (0.0520) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.2915 (0.2915) acc 92.5000 (92.5000) loss_ce 0.2387 (0.2387) data_term 0.2387 (0.2387) kl_term 0.0528 (0.0528) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.2509 (0.2509) acc 97.5000 (97.5000) loss_ce 0.1974 (0.1974) data_term 0.1974 (0.1974) kl_term 0.0535 (0.0535) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.2639 (0.2639) acc 95.0000 (95.0000) loss_ce 0.2096 (0.2096) data_term 0.2096 (0.2096) kl_term 0.0543 (0.0543) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.4233 (0.4233) acc 92.5000 (92.5000) loss_ce 0.3683 (0.3683) data_term 0.3683 (0.3683) kl_term 0.0550 (0.0550) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.1803 (0.1803) acc 100.0000 (100.0000) loss_ce 0.1245 (0.1245) data_term 0.1245 (0.1245) kl_term 0.0558 (0.0558) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.2359 (0.2359) acc 97.5000 (97.5000) loss_ce 0.1794 (0.1794) data_term 0.1794 (0.1794) kl_term 0.0565 (0.0565) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.2235 (0.2235) acc 97.5000 (97.5000) loss_ce 0.1662 (0.1662) data_term 0.1662 (0.1662) kl_term 0.0573 (0.0573) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.2031 (0.2031) acc 97.5000 (97.5000) loss_ce 0.1450 (0.1450) data_term 0.1450 (0.1450) kl_term 0.0580 (0.0580) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.3421 (0.3421) acc 92.5000 (92.5000) loss_ce 0.2833 (0.2833) data_term 0.2833 (0.2833) kl_term 0.0588 (0.0588) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.2726 (0.2726) acc 95.0000 (95.0000) loss_ce 0.2131 (0.2131) data_term 0.2131 (0.2131) kl_term 0.0595 (0.0595) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.3280 (0.3280) acc 95.0000 (95.0000) loss_ce 0.2678 (0.2678) data_term 0.2678 (0.2678) kl_term 0.0602 (0.0602) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.2795 (0.2795) acc 97.5000 (97.5000) loss_ce 0.2185 (0.2185) data_term 0.2185 (0.2185) kl_term 0.0610 (0.0610) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.2784 (0.2784) acc 97.5000 (97.5000) loss_ce 0.2167 (0.2167) data_term 0.2167 (0.2167) kl_term 0.0617 (0.0617) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.2424 (0.2424) acc 97.5000 (97.5000) loss_ce 0.1800 (0.1800) data_term 0.1800 (0.1800) kl_term 0.0625 (0.0625) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.3223 (0.3223) acc 95.0000 (95.0000) loss_ce 0.2591 (0.2591) data_term 0.2591 (0.2591) kl_term 0.0632 (0.0632) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.3353 (0.3353) acc 97.5000 (97.5000) loss_ce 0.2714 (0.2714) data_term 0.2714 (0.2714) kl_term 0.0639 (0.0639) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.2717 (0.2717) acc 97.5000 (97.5000) loss_ce 0.2070 (0.2070) data_term 0.2070 (0.2070) kl_term 0.0647 (0.0647) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.3725 (0.3725) acc 90.0000 (90.0000) loss_ce 0.3071 (0.3071) data_term 0.3071 (0.3071) kl_term 0.0655 (0.0655) eta 0:00:01
epoch [122/300] batch [1/1] loss 0.2715 (0.2715) acc 95.0000 (95.0000) loss_ce 0.2053 (0.2053) data_term 0.2053 (0.2053) kl_term 0.0662 (0.0662) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.4259 (0.4259) acc 90.0000 (90.0000) loss_ce 0.3589 (0.3589) data_term 0.3589 (0.3589) kl_term 0.0670 (0.0670) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.2562 (0.2562) acc 97.5000 (97.5000) loss_ce 0.1884 (0.1884) data_term 0.1884 (0.1884) kl_term 0.0678 (0.0678) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.2056 (0.2056) acc 100.0000 (100.0000) loss_ce 0.1370 (0.1370) data_term 0.1370 (0.1370) kl_term 0.0686 (0.0686) eta 0:00:01
epoch [126/300] batch [1/1] loss 0.3210 (0.3210) acc 92.5000 (92.5000) loss_ce 0.2517 (0.2517) data_term 0.2517 (0.2517) kl_term 0.0693 (0.0693) eta 0:00:01
epoch [127/300] batch [1/1] loss 0.2535 (0.2535) acc 97.5000 (97.5000) loss_ce 0.1834 (0.1834) data_term 0.1834 (0.1834) kl_term 0.0701 (0.0701) eta 0:00:01
epoch [128/300] batch [1/1] loss 0.2736 (0.2736) acc 97.5000 (97.5000) loss_ce 0.2028 (0.2028) data_term 0.2028 (0.2028) kl_term 0.0708 (0.0708) eta 0:00:01
epoch [129/300] batch [1/1] loss 0.2749 (0.2749) acc 95.0000 (95.0000) loss_ce 0.2033 (0.2033) data_term 0.2033 (0.2033) kl_term 0.0715 (0.0715) eta 0:00:01
epoch [130/300] batch [1/1] loss 0.3922 (0.3922) acc 92.5000 (92.5000) loss_ce 0.3200 (0.3200) data_term 0.3200 (0.3200) kl_term 0.0723 (0.0723) eta 0:00:01
epoch [131/300] batch [1/1] loss 0.2155 (0.2155) acc 97.5000 (97.5000) loss_ce 0.1425 (0.1425) data_term 0.1425 (0.1425) kl_term 0.0730 (0.0730) eta 0:00:01
epoch [132/300] batch [1/1] loss 0.2422 (0.2422) acc 97.5000 (97.5000) loss_ce 0.1685 (0.1685) data_term 0.1685 (0.1685) kl_term 0.0737 (0.0737) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.4013 (0.4013) acc 92.5000 (92.5000) loss_ce 0.3269 (0.3269) data_term 0.3269 (0.3269) kl_term 0.0744 (0.0744) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.3358 (0.3358) acc 95.0000 (95.0000) loss_ce 0.2607 (0.2607) data_term 0.2607 (0.2607) kl_term 0.0752 (0.0752) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.2144 (0.2144) acc 100.0000 (100.0000) loss_ce 0.1385 (0.1385) data_term 0.1385 (0.1385) kl_term 0.0759 (0.0759) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.2680 (0.2680) acc 97.5000 (97.5000) loss_ce 0.1914 (0.1914) data_term 0.1914 (0.1914) kl_term 0.0766 (0.0766) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.3681 (0.3681) acc 92.5000 (92.5000) loss_ce 0.2908 (0.2908) data_term 0.2908 (0.2908) kl_term 0.0773 (0.0773) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.2766 (0.2766) acc 97.5000 (97.5000) loss_ce 0.1985 (0.1985) data_term 0.1985 (0.1985) kl_term 0.0781 (0.0781) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.2744 (0.2744) acc 95.0000 (95.0000) loss_ce 0.1956 (0.1956) data_term 0.1956 (0.1956) kl_term 0.0788 (0.0788) eta 0:00:01
epoch [140/300] batch [1/1] loss 0.2813 (0.2813) acc 97.5000 (97.5000) loss_ce 0.2019 (0.2019) data_term 0.2019 (0.2019) kl_term 0.0795 (0.0795) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.4051 (0.4051) acc 92.5000 (92.5000) loss_ce 0.3249 (0.3249) data_term 0.3249 (0.3249) kl_term 0.0802 (0.0802) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.2504 (0.2504) acc 97.5000 (97.5000) loss_ce 0.1695 (0.1695) data_term 0.1695 (0.1695) kl_term 0.0809 (0.0809) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.2320 (0.2320) acc 100.0000 (100.0000) loss_ce 0.1504 (0.1504) data_term 0.1504 (0.1504) kl_term 0.0816 (0.0816) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.2901 (0.2901) acc 95.0000 (95.0000) loss_ce 0.2077 (0.2077) data_term 0.2077 (0.2077) kl_term 0.0823 (0.0823) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.2981 (0.2981) acc 97.5000 (97.5000) loss_ce 0.2150 (0.2150) data_term 0.2150 (0.2150) kl_term 0.0830 (0.0830) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.3734 (0.3734) acc 92.5000 (92.5000) loss_ce 0.2896 (0.2896) data_term 0.2896 (0.2896) kl_term 0.0838 (0.0838) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.3377 (0.3377) acc 95.0000 (95.0000) loss_ce 0.2532 (0.2532) data_term 0.2532 (0.2532) kl_term 0.0844 (0.0844) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.3598 (0.3598) acc 92.5000 (92.5000) loss_ce 0.2746 (0.2746) data_term 0.2746 (0.2746) kl_term 0.0851 (0.0851) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.4113 (0.4113) acc 92.5000 (92.5000) loss_ce 0.3254 (0.3254) data_term 0.3254 (0.3254) kl_term 0.0858 (0.0858) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.2786 (0.2786) acc 97.5000 (97.5000) loss_ce 0.1921 (0.1921) data_term 0.1921 (0.1921) kl_term 0.0865 (0.0865) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.2316 (0.2316) acc 97.5000 (97.5000) loss_ce 0.1444 (0.1444) data_term 0.1444 (0.1444) kl_term 0.0872 (0.0872) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.3215 (0.3215) acc 92.5000 (92.5000) loss_ce 0.2336 (0.2336) data_term 0.2336 (0.2336) kl_term 0.0879 (0.0879) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.2871 (0.2871) acc 97.5000 (97.5000) loss_ce 0.1985 (0.1985) data_term 0.1985 (0.1985) kl_term 0.0886 (0.0886) eta 0:00:00
