***************
** Arguments **
***************
dataset_config_file: configs/datasets/eurosat.yaml
epoch [8/300] batch [1/2] loss 0.9815 (0.9815) acc 67.9688 (67.9688) loss_ce 0.9812 (0.9812) data_term 0.9812 (0.9812) kl_term 0.0003 (0.0003) eta 0:00:03
epoch [8/300] batch [2/2] loss 0.9913 (0.9864) acc 65.6250 (66.7969) loss_ce 0.9910 (0.9861) data_term 0.9910 (0.9861) kl_term 0.0003 (0.0003) eta 0:00:03
epoch [9/300] batch [1/2] loss 1.0211 (1.0211) acc 69.5312 (69.5312) loss_ce 1.0206 (1.0206) data_term 1.0206 (1.0206) kl_term 0.0004 (0.0004) eta 0:00:03
epoch [9/300] batch [2/2] loss 1.2354 (1.1282) acc 56.2500 (62.8906) loss_ce 1.2349 (1.1278) data_term 1.2349 (1.1278) kl_term 0.0005 (0.0005) eta 0:00:03
epoch [10/300] batch [1/2] loss 0.9105 (0.9105) acc 70.7031 (70.7031) loss_ce 0.9099 (0.9099) data_term 0.9099 (0.9099) kl_term 0.0006 (0.0006) eta 0:00:03
epoch [10/300] batch [2/2] loss 0.8961 (0.9033) acc 70.3125 (70.5078) loss_ce 0.8954 (0.9026) data_term 0.8954 (0.9026) kl_term 0.0007 (0.0007) eta 0:00:03
epoch [11/300] batch [1/2] loss 0.9769 (0.9769) acc 69.1406 (69.1406) loss_ce 0.9761 (0.9761) data_term 0.9761 (0.9761) kl_term 0.0009 (0.0009) eta 0:00:03
epoch [11/300] batch [2/2] loss 1.1188 (1.0479) acc 62.5000 (65.8203) loss_ce 1.1179 (1.0470) data_term 1.1179 (1.0470) kl_term 0.0009 (0.0009) eta 0:00:03
epoch [12/300] batch [1/2] loss 0.7857 (0.7857) acc 75.3906 (75.3906) loss_ce 0.7846 (0.7846) data_term 0.7846 (0.7846) kl_term 0.0011 (0.0011) eta 0:00:03
epoch [12/300] batch [2/2] loss 1.0299 (0.9078) acc 62.5000 (68.9453) loss_ce 1.0287 (0.9066) data_term 1.0287 (0.9066) kl_term 0.0012 (0.0011) eta 0:00:03
epoch [13/300] batch [1/2] loss 0.8143 (0.8143) acc 69.9219 (69.9219) loss_ce 0.8129 (0.8129) data_term 0.8129 (0.8129) kl_term 0.0014 (0.0014) eta 0:00:03
epoch [13/300] batch [2/2] loss 0.8384 (0.8264) acc 73.4375 (71.6797) loss_ce 0.8370 (0.8250) data_term 0.8370 (0.8250) kl_term 0.0015 (0.0014) eta 0:00:09
epoch [14/300] batch [1/2] loss 0.8383 (0.8383) acc 73.8281 (73.8281) loss_ce 0.8366 (0.8366) data_term 0.8366 (0.8366) kl_term 0.0017 (0.0017) eta 0:00:03
epoch [14/300] batch [2/2] loss 0.9253 (0.8818) acc 68.7500 (71.2891) loss_ce 0.9235 (0.8801) data_term 0.9235 (0.8801) kl_term 0.0018 (0.0017) eta 0:00:03
epoch [15/300] batch [1/2] loss 0.9666 (0.9666) acc 69.9219 (69.9219) loss_ce 0.9645 (0.9645) data_term 0.9645 (0.9645) kl_term 0.0020 (0.0020) eta 0:00:03
epoch [15/300] batch [2/2] loss 0.5186 (0.7426) acc 82.8125 (76.3672) loss_ce 0.5165 (0.7405) data_term 0.5165 (0.7405) kl_term 0.0021 (0.0021) eta 0:00:03
epoch [16/300] batch [1/2] loss 0.6712 (0.6712) acc 76.1719 (76.1719) loss_ce 0.6688 (0.6688) data_term 0.6688 (0.6688) kl_term 0.0024 (0.0024) eta 0:00:03
epoch [16/300] batch [2/2] loss 0.8084 (0.7398) acc 73.4375 (74.8047) loss_ce 0.8059 (0.7374) data_term 0.8059 (0.7374) kl_term 0.0025 (0.0024) eta 0:00:03
epoch [17/300] batch [1/2] loss 0.7567 (0.7567) acc 73.8281 (73.8281) loss_ce 0.7540 (0.7540) data_term 0.7540 (0.7540) kl_term 0.0027 (0.0027) eta 0:00:03
epoch [17/300] batch [2/2] loss 0.5785 (0.6676) acc 85.9375 (79.8828) loss_ce 0.5757 (0.6648) data_term 0.5757 (0.6648) kl_term 0.0028 (0.0028) eta 0:00:02
epoch [18/300] batch [1/2] loss 0.7051 (0.7051) acc 77.3438 (77.3438) loss_ce 0.7020 (0.7020) data_term 0.7020 (0.7020) kl_term 0.0031 (0.0031) eta 0:00:03
epoch [18/300] batch [2/2] loss 0.8392 (0.7722) acc 76.5625 (76.9531) loss_ce 0.8360 (0.7690) data_term 0.8360 (0.7690) kl_term 0.0032 (0.0032) eta 0:00:02
epoch [19/300] batch [1/2] loss 0.7060 (0.7060) acc 78.5156 (78.5156) loss_ce 0.7024 (0.7024) data_term 0.7024 (0.7024) kl_term 0.0035 (0.0035) eta 0:00:03
epoch [19/300] batch [2/2] loss 0.6004 (0.6532) acc 78.1250 (78.3203) loss_ce 0.5967 (0.6496) data_term 0.5967 (0.6496) kl_term 0.0036 (0.0036) eta 0:00:02
epoch [20/300] batch [1/2] loss 0.6429 (0.6429) acc 81.2500 (81.2500) loss_ce 0.6390 (0.6390) data_term 0.6390 (0.6390) kl_term 0.0040 (0.0040) eta 0:00:04
epoch [20/300] batch [2/2] loss 0.7498 (0.6964) acc 76.5625 (78.9062) loss_ce 0.7457 (0.6924) data_term 0.7457 (0.6924) kl_term 0.0041 (0.0040) eta 0:00:03
epoch [21/300] batch [1/2] loss 0.6207 (0.6207) acc 78.5156 (78.5156) loss_ce 0.6163 (0.6163) data_term 0.6163 (0.6163) kl_term 0.0044 (0.0044) eta 0:00:03
epoch [21/300] batch [2/2] loss 0.6565 (0.6386) acc 81.2500 (79.8828) loss_ce 0.6520 (0.6342) data_term 0.6520 (0.6342) kl_term 0.0045 (0.0045) eta 0:00:02
epoch [22/300] batch [1/2] loss 0.6091 (0.6091) acc 76.5625 (76.5625) loss_ce 0.6042 (0.6042) data_term 0.6042 (0.6042) kl_term 0.0048 (0.0048) eta 0:00:02
epoch [22/300] batch [2/2] loss 0.6421 (0.6256) acc 79.6875 (78.1250) loss_ce 0.6371 (0.6207) data_term 0.6371 (0.6207) kl_term 0.0050 (0.0049) eta 0:00:02
epoch [23/300] batch [1/2] loss 0.7339 (0.7339) acc 71.8750 (71.8750) loss_ce 0.7286 (0.7286) data_term 0.7286 (0.7286) kl_term 0.0053 (0.0053) eta 0:00:02
epoch [23/300] batch [2/2] loss 0.6017 (0.6678) acc 76.5625 (74.2188) loss_ce 0.5963 (0.6625) data_term 0.5963 (0.6625) kl_term 0.0054 (0.0054) eta 0:00:02
epoch [24/300] batch [1/2] loss 0.6447 (0.6447) acc 78.9062 (78.9062) loss_ce 0.6389 (0.6389) data_term 0.6389 (0.6389) kl_term 0.0058 (0.0058) eta 0:00:02
epoch [24/300] batch [2/2] loss 0.6936 (0.6691) acc 76.5625 (77.7344) loss_ce 0.6877 (0.6633) data_term 0.6877 (0.6633) kl_term 0.0059 (0.0058) eta 0:00:02
epoch [25/300] batch [1/2] loss 0.6249 (0.6249) acc 76.9531 (76.9531) loss_ce 0.6187 (0.6187) data_term 0.6187 (0.6187) kl_term 0.0063 (0.0063) eta 0:00:02
epoch [25/300] batch [2/2] loss 0.5920 (0.6085) acc 82.8125 (79.8828) loss_ce 0.5856 (0.6022) data_term 0.5856 (0.6022) kl_term 0.0064 (0.0063) eta 0:00:02
epoch [26/300] batch [1/2] loss 0.6650 (0.6650) acc 79.2969 (79.2969) loss_ce 0.6582 (0.6582) data_term 0.6582 (0.6582) kl_term 0.0068 (0.0068) eta 0:00:02
epoch [26/300] batch [2/2] loss 0.5757 (0.6203) acc 81.2500 (80.2734) loss_ce 0.5688 (0.6135) data_term 0.5688 (0.6135) kl_term 0.0069 (0.0068) eta 0:00:02
epoch [27/300] batch [1/2] loss 0.6806 (0.6806) acc 77.3438 (77.3438) loss_ce 0.6733 (0.6733) data_term 0.6733 (0.6733) kl_term 0.0073 (0.0073) eta 0:00:02
epoch [27/300] batch [2/2] loss 0.6334 (0.6570) acc 76.5625 (76.9531) loss_ce 0.6260 (0.6496) data_term 0.6260 (0.6496) kl_term 0.0074 (0.0074) eta 0:00:01
epoch [28/300] batch [1/2] loss 0.5913 (0.5913) acc 80.4688 (80.4688) loss_ce 0.5834 (0.5834) data_term 0.5834 (0.5834) kl_term 0.0078 (0.0078) eta 0:00:02
epoch [28/300] batch [2/2] loss 0.4524 (0.5219) acc 85.9375 (83.2031) loss_ce 0.4445 (0.5140) data_term 0.4445 (0.5140) kl_term 0.0079 (0.0079) eta 0:00:01
epoch [29/300] batch [1/2] loss 0.6121 (0.6121) acc 80.4688 (80.4688) loss_ce 0.6037 (0.6037) data_term 0.6037 (0.6037) kl_term 0.0084 (0.0084) eta 0:00:02
epoch [29/300] batch [2/2] loss 0.5792 (0.5956) acc 79.6875 (80.0781) loss_ce 0.5707 (0.5872) data_term 0.5707 (0.5872) kl_term 0.0085 (0.0084) eta 0:00:02
epoch [30/300] batch [1/2] loss 0.5774 (0.5774) acc 80.0781 (80.0781) loss_ce 0.5685 (0.5685) data_term 0.5685 (0.5685) kl_term 0.0089 (0.0089) eta 0:00:02
epoch [30/300] batch [2/2] loss 0.5573 (0.5674) acc 81.2500 (80.6641) loss_ce 0.5482 (0.5583) data_term 0.5482 (0.5583) kl_term 0.0091 (0.0090) eta 0:00:01
epoch [31/300] batch [1/2] loss 0.5993 (0.5993) acc 79.6875 (79.6875) loss_ce 0.5897 (0.5897) data_term 0.5897 (0.5897) kl_term 0.0095 (0.0095) eta 0:00:02
epoch [31/300] batch [2/2] loss 0.6957 (0.6475) acc 76.5625 (78.1250) loss_ce 0.6861 (0.6379) data_term 0.6861 (0.6379) kl_term 0.0096 (0.0096) eta 0:00:01
epoch [32/300] batch [1/2] loss 0.5035 (0.5035) acc 82.0312 (82.0312) loss_ce 0.4934 (0.4934) data_term 0.4934 (0.4934) kl_term 0.0101 (0.0101) eta 0:00:02
epoch [32/300] batch [2/2] loss 0.6752 (0.5894) acc 78.1250 (80.0781) loss_ce 0.6650 (0.5792) data_term 0.6650 (0.5792) kl_term 0.0102 (0.0102) eta 0:00:02
epoch [33/300] batch [1/2] loss 0.5323 (0.5323) acc 81.2500 (81.2500) loss_ce 0.5216 (0.5216) data_term 0.5216 (0.5216) kl_term 0.0107 (0.0107) eta 0:00:02
epoch [33/300] batch [2/2] loss 0.6090 (0.5706) acc 82.8125 (82.0312) loss_ce 0.5982 (0.5599) data_term 0.5982 (0.5599) kl_term 0.0108 (0.0107) eta 0:00:02
epoch [34/300] batch [1/2] loss 0.5440 (0.5440) acc 81.2500 (81.2500) loss_ce 0.5327 (0.5327) data_term 0.5327 (0.5327) kl_term 0.0113 (0.0113) eta 0:00:02
epoch [34/300] batch [2/2] loss 0.6655 (0.6048) acc 82.8125 (82.0312) loss_ce 0.6541 (0.5934) data_term 0.6541 (0.5934) kl_term 0.0114 (0.0114) eta 0:00:02
epoch [35/300] batch [1/2] loss 0.6093 (0.6093) acc 79.2969 (79.2969) loss_ce 0.5974 (0.5974) data_term 0.5974 (0.5974) kl_term 0.0119 (0.0119) eta 0:00:02
epoch [35/300] batch [2/2] loss 0.3987 (0.5040) acc 87.5000 (83.3984) loss_ce 0.3867 (0.4920) data_term 0.3867 (0.4920) kl_term 0.0120 (0.0120) eta 0:00:02
epoch [36/300] batch [1/2] loss 0.5486 (0.5486) acc 79.6875 (79.6875) loss_ce 0.5361 (0.5361) data_term 0.5361 (0.5361) kl_term 0.0125 (0.0125) eta 0:00:02
epoch [36/300] batch [2/2] loss 0.4423 (0.4955) acc 87.5000 (83.5938) loss_ce 0.4297 (0.4829) data_term 0.4297 (0.4829) kl_term 0.0127 (0.0126) eta 0:00:02
epoch [37/300] batch [1/2] loss 0.5092 (0.5092) acc 83.5938 (83.5938) loss_ce 0.4960 (0.4960) data_term 0.4960 (0.4960) kl_term 0.0132 (0.0132) eta 0:00:02
epoch [37/300] batch [2/2] loss 0.4852 (0.4972) acc 78.1250 (80.8594) loss_ce 0.4719 (0.4839) data_term 0.4719 (0.4839) kl_term 0.0133 (0.0132) eta 0:00:02
epoch [38/300] batch [1/2] loss 0.4958 (0.4958) acc 81.6406 (81.6406) loss_ce 0.4819 (0.4819) data_term 0.4819 (0.4819) kl_term 0.0138 (0.0138) eta 0:00:02
epoch [38/300] batch [2/2] loss 0.5544 (0.5251) acc 81.2500 (81.4453) loss_ce 0.5405 (0.5112) data_term 0.5405 (0.5112) kl_term 0.0139 (0.0139) eta 0:00:02
epoch [39/300] batch [1/2] loss 0.5198 (0.5198) acc 82.4219 (82.4219) loss_ce 0.5054 (0.5054) data_term 0.5054 (0.5054) kl_term 0.0145 (0.0145) eta 0:00:02
epoch [39/300] batch [2/2] loss 0.3318 (0.4258) acc 90.6250 (86.5234) loss_ce 0.3172 (0.4113) data_term 0.3172 (0.4113) kl_term 0.0146 (0.0145) eta 0:00:02
epoch [40/300] batch [1/2] loss 0.5226 (0.5226) acc 82.4219 (82.4219) loss_ce 0.5075 (0.5075) data_term 0.5075 (0.5075) kl_term 0.0151 (0.0151) eta 0:00:02
epoch [40/300] batch [2/2] loss 0.6042 (0.5634) acc 81.2500 (81.8359) loss_ce 0.5890 (0.5482) data_term 0.5890 (0.5482) kl_term 0.0153 (0.0152) eta 0:00:02
epoch [41/300] batch [1/2] loss 0.4695 (0.4695) acc 87.1094 (87.1094) loss_ce 0.4538 (0.4538) data_term 0.4538 (0.4538) kl_term 0.0158 (0.0158) eta 0:00:02
epoch [41/300] batch [2/2] loss 0.5952 (0.5323) acc 79.6875 (83.3984) loss_ce 0.5792 (0.5165) data_term 0.5792 (0.5165) kl_term 0.0159 (0.0158) eta 0:00:02
epoch [42/300] batch [1/2] loss 0.4719 (0.4719) acc 85.1562 (85.1562) loss_ce 0.4555 (0.4555) data_term 0.4555 (0.4555) kl_term 0.0165 (0.0165) eta 0:00:02
epoch [42/300] batch [2/2] loss 0.4843 (0.4781) acc 85.9375 (85.5469) loss_ce 0.4677 (0.4616) data_term 0.4677 (0.4616) kl_term 0.0166 (0.0165) eta 0:00:02
epoch [43/300] batch [1/2] loss 0.4786 (0.4786) acc 83.9844 (83.9844) loss_ce 0.4614 (0.4614) data_term 0.4614 (0.4614) kl_term 0.0171 (0.0171) eta 0:00:02
epoch [43/300] batch [2/2] loss 0.3930 (0.4358) acc 89.0625 (86.5234) loss_ce 0.3757 (0.4186) data_term 0.3757 (0.4186) kl_term 0.0173 (0.0172) eta 0:00:02
epoch [44/300] batch [1/2] loss 0.4469 (0.4469) acc 88.6719 (88.6719) loss_ce 0.4291 (0.4291) data_term 0.4291 (0.4291) kl_term 0.0178 (0.0178) eta 0:00:02
epoch [44/300] batch [2/2] loss 0.3606 (0.4038) acc 89.0625 (88.8672) loss_ce 0.3426 (0.3859) data_term 0.3426 (0.3859) kl_term 0.0180 (0.0179) eta 0:00:02
epoch [45/300] batch [1/2] loss 0.5032 (0.5032) acc 85.9375 (85.9375) loss_ce 0.4847 (0.4847) data_term 0.4847 (0.4847) kl_term 0.0185 (0.0185) eta 0:00:02
epoch [45/300] batch [2/2] loss 0.3426 (0.4229) acc 93.7500 (89.8438) loss_ce 0.3239 (0.4043) data_term 0.3239 (0.4043) kl_term 0.0187 (0.0186) eta 0:00:02
epoch [46/300] batch [1/2] loss 0.5050 (0.5050) acc 87.5000 (87.5000) loss_ce 0.4857 (0.4857) data_term 0.4857 (0.4857) kl_term 0.0192 (0.0192) eta 0:00:02
epoch [46/300] batch [2/2] loss 0.4213 (0.4631) acc 89.0625 (88.2812) loss_ce 0.4019 (0.4438) data_term 0.4019 (0.4438) kl_term 0.0194 (0.0193) eta 0:00:02
epoch [47/300] batch [1/2] loss 0.4101 (0.4101) acc 89.4531 (89.4531) loss_ce 0.3901 (0.3901) data_term 0.3901 (0.3901) kl_term 0.0199 (0.0199) eta 0:00:02
epoch [47/300] batch [2/2] loss 0.5845 (0.4973) acc 82.8125 (86.1328) loss_ce 0.5644 (0.4773) data_term 0.5644 (0.4773) kl_term 0.0201 (0.0200) eta 0:00:02
epoch [48/300] batch [1/2] loss 0.5203 (0.5203) acc 85.1562 (85.1562) loss_ce 0.4996 (0.4996) data_term 0.4996 (0.4996) kl_term 0.0207 (0.0207) eta 0:00:01
epoch [48/300] batch [2/2] loss 0.4786 (0.4994) acc 87.5000 (86.3281) loss_ce 0.4578 (0.4787) data_term 0.4578 (0.4787) kl_term 0.0208 (0.0207) eta 0:00:01
epoch [49/300] batch [1/2] loss 0.5136 (0.5136) acc 84.3750 (84.3750) loss_ce 0.4922 (0.4922) data_term 0.4922 (0.4922) kl_term 0.0214 (0.0214) eta 0:00:03
epoch [49/300] batch [2/2] loss 0.5473 (0.5305) acc 84.3750 (84.3750) loss_ce 0.5258 (0.5090) data_term 0.5258 (0.5090) kl_term 0.0215 (0.0215) eta 0:00:02
epoch [50/300] batch [1/2] loss 0.4757 (0.4757) acc 87.1094 (87.1094) loss_ce 0.4536 (0.4536) data_term 0.4536 (0.4536) kl_term 0.0221 (0.0221) eta 0:00:02
epoch [50/300] batch [2/2] loss 0.5779 (0.5268) acc 81.2500 (84.1797) loss_ce 0.5556 (0.5046) data_term 0.5556 (0.5046) kl_term 0.0223 (0.0222) eta 0:00:02
epoch [51/300] batch [1/2] loss 0.5350 (0.5350) acc 81.6406 (81.6406) loss_ce 0.5122 (0.5122) data_term 0.5122 (0.5122) kl_term 0.0228 (0.0228) eta 0:00:01
epoch [51/300] batch [2/2] loss 0.3737 (0.4543) acc 92.1875 (86.9141) loss_ce 0.3507 (0.4314) data_term 0.3507 (0.4314) kl_term 0.0230 (0.0229) eta 0:00:01
epoch [52/300] batch [1/2] loss 0.5305 (0.5305) acc 83.2031 (83.2031) loss_ce 0.5069 (0.5069) data_term 0.5069 (0.5069) kl_term 0.0236 (0.0236) eta 0:00:01
epoch [52/300] batch [2/2] loss 0.3371 (0.4338) acc 89.0625 (86.1328) loss_ce 0.3134 (0.4101) data_term 0.3134 (0.4101) kl_term 0.0237 (0.0237) eta 0:00:01
epoch [53/300] batch [1/2] loss 0.4420 (0.4420) acc 88.2812 (88.2812) loss_ce 0.4176 (0.4176) data_term 0.4176 (0.4176) kl_term 0.0244 (0.0244) eta 0:00:01
epoch [53/300] batch [2/2] loss 0.5337 (0.4879) acc 81.2500 (84.7656) loss_ce 0.5092 (0.4634) data_term 0.5092 (0.4634) kl_term 0.0245 (0.0244) eta 0:00:01
epoch [54/300] batch [1/2] loss 0.4927 (0.4927) acc 85.1562 (85.1562) loss_ce 0.4676 (0.4676) data_term 0.4676 (0.4676) kl_term 0.0251 (0.0251) eta 0:00:01
epoch [54/300] batch [2/2] loss 0.5305 (0.5116) acc 81.2500 (83.2031) loss_ce 0.5052 (0.4864) data_term 0.5052 (0.4864) kl_term 0.0253 (0.0252) eta 0:00:01
epoch [55/300] batch [1/2] loss 0.5123 (0.5123) acc 82.4219 (82.4219) loss_ce 0.4865 (0.4865) data_term 0.4865 (0.4865) kl_term 0.0259 (0.0259) eta 0:00:01
epoch [55/300] batch [2/2] loss 0.4355 (0.4739) acc 81.2500 (81.8359) loss_ce 0.4095 (0.4480) data_term 0.4095 (0.4480) kl_term 0.0260 (0.0260) eta 0:00:01
epoch [56/300] batch [1/2] loss 0.4430 (0.4430) acc 88.2812 (88.2812) loss_ce 0.4163 (0.4163) data_term 0.4163 (0.4163) kl_term 0.0267 (0.0267) eta 0:00:01
epoch [56/300] batch [2/2] loss 0.4461 (0.4446) acc 85.9375 (87.1094) loss_ce 0.4193 (0.4178) data_term 0.4193 (0.4178) kl_term 0.0268 (0.0267) eta 0:00:01
epoch [57/300] batch [1/2] loss 0.4800 (0.4800) acc 86.3281 (86.3281) loss_ce 0.4525 (0.4525) data_term 0.4525 (0.4525) kl_term 0.0275 (0.0275) eta 0:00:01
epoch [57/300] batch [2/2] loss 0.7271 (0.6036) acc 75.0000 (80.6641) loss_ce 0.6995 (0.5760) data_term 0.6995 (0.5760) kl_term 0.0276 (0.0275) eta 0:00:01
epoch [58/300] batch [1/2] loss 0.4559 (0.4559) acc 88.6719 (88.6719) loss_ce 0.4276 (0.4276) data_term 0.4276 (0.4276) kl_term 0.0283 (0.0283) eta 0:00:02
epoch [58/300] batch [2/2] loss 0.4567 (0.4563) acc 85.9375 (87.3047) loss_ce 0.4283 (0.4280) data_term 0.4283 (0.4280) kl_term 0.0284 (0.0284) eta 0:00:02
epoch [59/300] batch [1/2] loss 0.4730 (0.4730) acc 85.1562 (85.1562) loss_ce 0.4439 (0.4439) data_term 0.4439 (0.4439) kl_term 0.0291 (0.0291) eta 0:00:02
epoch [59/300] batch [2/2] loss 0.4486 (0.4608) acc 81.2500 (83.2031) loss_ce 0.4194 (0.4316) data_term 0.4194 (0.4316) kl_term 0.0292 (0.0292) eta 0:00:02
epoch [60/300] batch [1/2] loss 0.5265 (0.5265) acc 84.7656 (84.7656) loss_ce 0.4967 (0.4967) data_term 0.4967 (0.4967) kl_term 0.0299 (0.0299) eta 0:00:02
epoch [60/300] batch [2/2] loss 0.5561 (0.5413) acc 84.3750 (84.5703) loss_ce 0.5261 (0.5114) data_term 0.5261 (0.5114) kl_term 0.0300 (0.0300) eta 0:00:02
epoch [61/300] batch [1/2] loss 0.4910 (0.4910) acc 85.5469 (85.5469) loss_ce 0.4603 (0.4603) data_term 0.4603 (0.4603) kl_term 0.0307 (0.0307) eta 0:00:02
epoch [61/300] batch [2/2] loss 0.4173 (0.4542) acc 87.5000 (86.5234) loss_ce 0.3864 (0.4234) data_term 0.3864 (0.4234) kl_term 0.0309 (0.0308) eta 0:00:02
epoch [62/300] batch [1/2] loss 0.4529 (0.4529) acc 87.5000 (87.5000) loss_ce 0.4214 (0.4214) data_term 0.4214 (0.4214) kl_term 0.0315 (0.0315) eta 0:00:02
epoch [62/300] batch [2/2] loss 0.3679 (0.4104) acc 89.0625 (88.2812) loss_ce 0.3362 (0.3788) data_term 0.3362 (0.3788) kl_term 0.0317 (0.0316) eta 0:00:02
epoch [63/300] batch [1/2] loss 0.4462 (0.4462) acc 88.6719 (88.6719) loss_ce 0.4139 (0.4139) data_term 0.4139 (0.4139) kl_term 0.0324 (0.0324) eta 0:00:02
epoch [63/300] batch [2/2] loss 0.4296 (0.4379) acc 90.6250 (89.6484) loss_ce 0.3971 (0.4055) data_term 0.3971 (0.4055) kl_term 0.0325 (0.0324) eta 0:00:02
epoch [64/300] batch [1/2] loss 0.4432 (0.4432) acc 87.1094 (87.1094) loss_ce 0.4100 (0.4100) data_term 0.4100 (0.4100) kl_term 0.0332 (0.0332) eta 0:00:02
epoch [64/300] batch [2/2] loss 0.3551 (0.3992) acc 95.3125 (91.2109) loss_ce 0.3217 (0.3659) data_term 0.3217 (0.3659) kl_term 0.0333 (0.0333) eta 0:00:02
epoch [65/300] batch [1/2] loss 0.4574 (0.4574) acc 84.7656 (84.7656) loss_ce 0.4234 (0.4234) data_term 0.4234 (0.4234) kl_term 0.0340 (0.0340) eta 0:00:02
epoch [65/300] batch [2/2] loss 0.4481 (0.4528) acc 90.6250 (87.6953) loss_ce 0.4140 (0.4187) data_term 0.4140 (0.4187) kl_term 0.0342 (0.0341) eta 0:00:02
epoch [66/300] batch [1/2] loss 0.4341 (0.4341) acc 85.1562 (85.1562) loss_ce 0.3993 (0.3993) data_term 0.3993 (0.3993) kl_term 0.0348 (0.0348) eta 0:00:02
epoch [66/300] batch [2/2] loss 0.4413 (0.4377) acc 92.1875 (88.6719) loss_ce 0.4063 (0.4028) data_term 0.4063 (0.4028) kl_term 0.0350 (0.0349) eta 0:00:02
epoch [67/300] batch [1/2] loss 0.4275 (0.4275) acc 90.2344 (90.2344) loss_ce 0.3918 (0.3918) data_term 0.3918 (0.3918) kl_term 0.0357 (0.0357) eta 0:00:02
epoch [67/300] batch [2/2] loss 0.5087 (0.4681) acc 82.8125 (86.5234) loss_ce 0.4729 (0.4324) data_term 0.4729 (0.4324) kl_term 0.0358 (0.0357) eta 0:00:02
epoch [68/300] batch [1/2] loss 0.4329 (0.4329) acc 89.4531 (89.4531) loss_ce 0.3965 (0.3965) data_term 0.3965 (0.3965) kl_term 0.0365 (0.0365) eta 0:00:02
epoch [68/300] batch [2/2] loss 0.3344 (0.3837) acc 92.1875 (90.8203) loss_ce 0.2978 (0.3471) data_term 0.2978 (0.3471) kl_term 0.0366 (0.0366) eta 0:00:02
epoch [69/300] batch [1/2] loss 0.4446 (0.4446) acc 87.8906 (87.8906) loss_ce 0.4073 (0.4073) data_term 0.4073 (0.4073) kl_term 0.0373 (0.0373) eta 0:00:02
epoch [69/300] batch [2/2] loss 0.5064 (0.4755) acc 90.6250 (89.2578) loss_ce 0.4689 (0.4381) data_term 0.4689 (0.4381) kl_term 0.0375 (0.0374) eta 0:00:02
epoch [70/300] batch [1/2] loss 0.4492 (0.4492) acc 88.6719 (88.6719) loss_ce 0.4110 (0.4110) data_term 0.4110 (0.4110) kl_term 0.0382 (0.0382) eta 0:00:02
epoch [70/300] batch [2/2] loss 0.4657 (0.4574) acc 87.5000 (88.0859) loss_ce 0.4274 (0.4192) data_term 0.4274 (0.4192) kl_term 0.0383 (0.0382) eta 0:00:01
epoch [71/300] batch [1/2] loss 0.4105 (0.4105) acc 89.8438 (89.8438) loss_ce 0.3714 (0.3714) data_term 0.3714 (0.3714) kl_term 0.0390 (0.0390) eta 0:00:01
epoch [71/300] batch [2/2] loss 0.6182 (0.5143) acc 76.5625 (83.2031) loss_ce 0.5790 (0.4752) data_term 0.5790 (0.4752) kl_term 0.0392 (0.0391) eta 0:00:01
epoch [72/300] batch [1/2] loss 0.4040 (0.4040) acc 91.0156 (91.0156) loss_ce 0.3641 (0.3641) data_term 0.3641 (0.3641) kl_term 0.0399 (0.0399) eta 0:00:01
epoch [72/300] batch [2/2] loss 0.5675 (0.4858) acc 85.9375 (88.4766) loss_ce 0.5275 (0.4458) data_term 0.5275 (0.4458) kl_term 0.0400 (0.0400) eta 0:00:01
epoch [73/300] batch [1/2] loss 0.4710 (0.4710) acc 87.8906 (87.8906) loss_ce 0.4303 (0.4303) data_term 0.4303 (0.4303) kl_term 0.0407 (0.0407) eta 0:00:01
epoch [73/300] batch [2/2] loss 0.4939 (0.4825) acc 81.2500 (84.5703) loss_ce 0.4530 (0.4417) data_term 0.4530 (0.4417) kl_term 0.0409 (0.0408) eta 0:00:01
epoch [74/300] batch [1/2] loss 0.4593 (0.4593) acc 87.5000 (87.5000) loss_ce 0.4177 (0.4177) data_term 0.4177 (0.4177) kl_term 0.0416 (0.0416) eta 0:00:01
epoch [74/300] batch [2/2] loss 0.3427 (0.4010) acc 90.6250 (89.0625) loss_ce 0.3010 (0.3593) data_term 0.3010 (0.3593) kl_term 0.0418 (0.0417) eta 0:00:01
epoch [75/300] batch [1/2] loss 0.4118 (0.4118) acc 87.1094 (87.1094) loss_ce 0.3693 (0.3693) data_term 0.3693 (0.3693) kl_term 0.0425 (0.0425) eta 0:00:01
epoch [75/300] batch [2/2] loss 0.3733 (0.3925) acc 92.1875 (89.6484) loss_ce 0.3306 (0.3500) data_term 0.3306 (0.3500) kl_term 0.0426 (0.0426) eta 0:00:01
epoch [76/300] batch [1/2] loss 0.4480 (0.4480) acc 87.1094 (87.1094) loss_ce 0.4047 (0.4047) data_term 0.4047 (0.4047) kl_term 0.0434 (0.0434) eta 0:00:01
epoch [76/300] batch [2/2] loss 0.4310 (0.4395) acc 87.5000 (87.3047) loss_ce 0.3875 (0.3961) data_term 0.3875 (0.3961) kl_term 0.0435 (0.0434) eta 0:00:01
epoch [77/300] batch [1/2] loss 0.4427 (0.4427) acc 87.5000 (87.5000) loss_ce 0.3985 (0.3985) data_term 0.3985 (0.3985) kl_term 0.0442 (0.0442) eta 0:00:01
