***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [40/300] batch [3/5] loss 0.6721 (0.5535) acc 82.0312 (85.0260) loss_ce 0.6035 (0.4847) loss_constraint 0.0686 (0.0689) eta 0:00:04
epoch [40/300] batch [4/5] loss 0.5721 (0.5582) acc 88.6719 (85.9375) loss_ce 0.5037 (0.4894) loss_constraint 0.0684 (0.0687) eta 0:00:04
epoch [40/300] batch [5/5] loss 0.6871 (0.5839) acc 78.1250 (84.3750) loss_ce 0.6188 (0.5153) loss_constraint 0.0683 (0.0687) eta 0:00:04
epoch [41/300] batch [1/5] loss 0.6115 (0.6115) acc 83.5938 (83.5938) loss_ce 0.5433 (0.5433) loss_constraint 0.0682 (0.0682) eta 0:00:04
epoch [41/300] batch [2/5] loss 0.5574 (0.5844) acc 87.1094 (85.3516) loss_ce 0.4892 (0.5162) loss_constraint 0.0682 (0.0682) eta 0:00:04
epoch [41/300] batch [3/5] loss 0.6059 (0.5916) acc 84.7656 (85.1562) loss_ce 0.5376 (0.5234) loss_constraint 0.0683 (0.0682) eta 0:00:04
epoch [41/300] batch [4/5] loss 0.5888 (0.5909) acc 86.7188 (85.5469) loss_ce 0.5204 (0.5226) loss_constraint 0.0684 (0.0683) eta 0:00:04
epoch [41/300] batch [5/5] loss 0.6779 (0.6083) acc 83.7500 (85.1875) loss_ce 0.6094 (0.5400) loss_constraint 0.0685 (0.0683) eta 0:00:04
epoch [42/300] batch [1/5] loss 0.5912 (0.5912) acc 84.7656 (84.7656) loss_ce 0.5227 (0.5227) loss_constraint 0.0686 (0.0686) eta 0:00:04
epoch [42/300] batch [2/5] loss 0.5139 (0.5526) acc 86.3281 (85.5469) loss_ce 0.4452 (0.4839) loss_constraint 0.0687 (0.0686) eta 0:00:04
epoch [42/300] batch [3/5] loss 0.5903 (0.5651) acc 84.7656 (85.2865) loss_ce 0.5216 (0.4965) loss_constraint 0.0686 (0.0686) eta 0:00:04
epoch [42/300] batch [4/5] loss 0.6402 (0.5839) acc 82.8125 (84.6680) loss_ce 0.5716 (0.5153) loss_constraint 0.0687 (0.0686) eta 0:00:04
epoch [42/300] batch [5/5] loss 0.5903 (0.5852) acc 83.7500 (84.4844) loss_ce 0.5216 (0.5165) loss_constraint 0.0687 (0.0687) eta 0:00:04
epoch [43/300] batch [1/5] loss 0.5816 (0.5816) acc 84.3750 (84.3750) loss_ce 0.5129 (0.5129) loss_constraint 0.0687 (0.0687) eta 0:00:04
epoch [43/300] batch [2/5] loss 0.5638 (0.5727) acc 85.9375 (85.1562) loss_ce 0.4950 (0.5040) loss_constraint 0.0688 (0.0688) eta 0:00:04
epoch [43/300] batch [3/5] loss 0.6580 (0.6012) acc 82.4219 (84.2448) loss_ce 0.5890 (0.5323) loss_constraint 0.0690 (0.0689) eta 0:00:05
epoch [43/300] batch [4/5] loss 0.6056 (0.6023) acc 83.9844 (84.1797) loss_ce 0.5364 (0.5333) loss_constraint 0.0692 (0.0689) eta 0:00:06
epoch [43/300] batch [5/5] loss 0.6790 (0.6176) acc 81.2500 (83.5938) loss_ce 0.6096 (0.5486) loss_constraint 0.0694 (0.0690) eta 0:00:05
epoch [44/300] batch [1/5] loss 0.7011 (0.7011) acc 82.0312 (82.0312) loss_ce 0.6315 (0.6315) loss_constraint 0.0695 (0.0695) eta 0:00:06
epoch [44/300] batch [2/5] loss 0.4881 (0.5946) acc 89.0625 (85.5469) loss_ce 0.4184 (0.5250) loss_constraint 0.0697 (0.0696) eta 0:00:06
epoch [44/300] batch [3/5] loss 0.6908 (0.6267) acc 83.2031 (84.7656) loss_ce 0.6208 (0.5569) loss_constraint 0.0700 (0.0697) eta 0:00:06
epoch [44/300] batch [4/5] loss 0.5512 (0.6078) acc 87.1094 (85.3516) loss_ce 0.4809 (0.5379) loss_constraint 0.0703 (0.0699) eta 0:00:05
epoch [44/300] batch [5/5] loss 0.5950 (0.6052) acc 87.5000 (85.7812) loss_ce 0.5245 (0.5352) loss_constraint 0.0705 (0.0700) eta 0:00:05
epoch [45/300] batch [1/5] loss 0.6316 (0.6316) acc 84.3750 (84.3750) loss_ce 0.5610 (0.5610) loss_constraint 0.0706 (0.0706) eta 0:00:05
epoch [45/300] batch [2/5] loss 0.6242 (0.6279) acc 83.9844 (84.1797) loss_ce 0.5536 (0.5573) loss_constraint 0.0706 (0.0706) eta 0:00:05
epoch [45/300] batch [3/5] loss 0.5998 (0.6185) acc 82.4219 (83.5938) loss_ce 0.5293 (0.5480) loss_constraint 0.0705 (0.0706) eta 0:00:05
epoch [45/300] batch [4/5] loss 0.4552 (0.5777) acc 89.8438 (85.1562) loss_ce 0.3847 (0.5071) loss_constraint 0.0705 (0.0705) eta 0:00:05
epoch [45/300] batch [5/5] loss 0.5749 (0.5771) acc 86.2500 (85.3750) loss_ce 0.5045 (0.5066) loss_constraint 0.0704 (0.0705) eta 0:00:05
epoch [46/300] batch [1/5] loss 0.6308 (0.6308) acc 82.8125 (82.8125) loss_ce 0.5607 (0.5607) loss_constraint 0.0702 (0.0702) eta 0:00:05
epoch [46/300] batch [2/5] loss 0.6240 (0.6274) acc 84.7656 (83.7891) loss_ce 0.5540 (0.5573) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [46/300] batch [3/5] loss 0.5356 (0.5968) acc 85.9375 (84.5052) loss_ce 0.4657 (0.5268) loss_constraint 0.0699 (0.0700) eta 0:00:05
epoch [46/300] batch [4/5] loss 0.6774 (0.6170) acc 82.8125 (84.0820) loss_ce 0.6077 (0.5470) loss_constraint 0.0697 (0.0699) eta 0:00:05
epoch [46/300] batch [5/5] loss 0.6408 (0.6217) acc 86.2500 (84.5156) loss_ce 0.5714 (0.5519) loss_constraint 0.0695 (0.0698) eta 0:00:05
epoch [47/300] batch [1/5] loss 0.5522 (0.5522) acc 86.7188 (86.7188) loss_ce 0.4830 (0.4830) loss_constraint 0.0692 (0.0692) eta 0:00:05
epoch [47/300] batch [2/5] loss 0.7268 (0.6395) acc 79.6875 (83.2031) loss_ce 0.6577 (0.5704) loss_constraint 0.0690 (0.0691) eta 0:00:05
epoch [47/300] batch [3/5] loss 0.6482 (0.6424) acc 83.5938 (83.3333) loss_ce 0.5792 (0.5733) loss_constraint 0.0690 (0.0691) eta 0:00:05
epoch [47/300] batch [4/5] loss 0.5096 (0.6092) acc 86.3281 (84.0820) loss_ce 0.4405 (0.5401) loss_constraint 0.0690 (0.0691) eta 0:00:05
epoch [47/300] batch [5/5] loss 0.7310 (0.6336) acc 80.0000 (83.2656) loss_ce 0.6619 (0.5645) loss_constraint 0.0691 (0.0691) eta 0:00:05
epoch [48/300] batch [1/5] loss 0.5355 (0.5355) acc 88.2812 (88.2812) loss_ce 0.4663 (0.4663) loss_constraint 0.0692 (0.0692) eta 0:00:05
epoch [48/300] batch [2/5] loss 0.5956 (0.5656) acc 83.2031 (85.7422) loss_ce 0.5263 (0.4963) loss_constraint 0.0693 (0.0692) eta 0:00:04
epoch [48/300] batch [3/5] loss 0.6274 (0.5862) acc 81.2500 (84.2448) loss_ce 0.5580 (0.5169) loss_constraint 0.0694 (0.0693) eta 0:00:04
epoch [48/300] batch [4/5] loss 0.5459 (0.5761) acc 85.1562 (84.4727) loss_ce 0.4763 (0.5067) loss_constraint 0.0697 (0.0694) eta 0:00:04
epoch [48/300] batch [5/5] loss 0.6337 (0.5876) acc 80.6250 (83.7031) loss_ce 0.5641 (0.5182) loss_constraint 0.0697 (0.0694) eta 0:00:04
epoch [49/300] batch [1/5] loss 0.6650 (0.6650) acc 83.5938 (83.5938) loss_ce 0.5953 (0.5953) loss_constraint 0.0697 (0.0697) eta 0:00:05
epoch [49/300] batch [2/5] loss 0.5907 (0.6279) acc 85.1562 (84.3750) loss_ce 0.5210 (0.5581) loss_constraint 0.0697 (0.0697) eta 0:00:05
epoch [49/300] batch [3/5] loss 0.6759 (0.6439) acc 83.2031 (83.9844) loss_ce 0.6062 (0.5742) loss_constraint 0.0696 (0.0697) eta 0:00:05
epoch [49/300] batch [4/5] loss 0.5262 (0.6144) acc 89.0625 (85.2539) loss_ce 0.4566 (0.5448) loss_constraint 0.0696 (0.0697) eta 0:00:05
epoch [49/300] batch [5/5] loss 0.6434 (0.6202) acc 83.1250 (84.8281) loss_ce 0.5739 (0.5506) loss_constraint 0.0694 (0.0696) eta 0:00:05
epoch [50/300] batch [1/5] loss 0.6319 (0.6319) acc 81.6406 (81.6406) loss_ce 0.5628 (0.5628) loss_constraint 0.0691 (0.0691) eta 0:00:05
epoch [50/300] batch [2/5] loss 0.4788 (0.5554) acc 88.6719 (85.1562) loss_ce 0.4100 (0.4864) loss_constraint 0.0688 (0.0690) eta 0:00:04
epoch [50/300] batch [3/5] loss 0.5897 (0.5668) acc 83.5938 (84.6354) loss_ce 0.5211 (0.4980) loss_constraint 0.0686 (0.0689) eta 0:00:04
epoch [50/300] batch [4/5] loss 0.6273 (0.5819) acc 84.3750 (84.5703) loss_ce 0.5587 (0.5131) loss_constraint 0.0686 (0.0688) eta 0:00:04
epoch [50/300] batch [5/5] loss 0.5955 (0.5846) acc 84.3750 (84.5312) loss_ce 0.5268 (0.5159) loss_constraint 0.0687 (0.0688) eta 0:00:04
epoch [51/300] batch [1/5] loss 0.5555 (0.5555) acc 84.3750 (84.3750) loss_ce 0.4867 (0.4867) loss_constraint 0.0688 (0.0688) eta 0:00:05
epoch [51/300] batch [2/5] loss 0.5521 (0.5538) acc 86.7188 (85.5469) loss_ce 0.4831 (0.4849) loss_constraint 0.0690 (0.0689) eta 0:00:05
epoch [51/300] batch [3/5] loss 0.5688 (0.5588) acc 85.1562 (85.4167) loss_ce 0.4996 (0.4898) loss_constraint 0.0693 (0.0690) eta 0:00:05
epoch [51/300] batch [4/5] loss 0.5762 (0.5632) acc 85.9375 (85.5469) loss_ce 0.5068 (0.4941) loss_constraint 0.0694 (0.0691) eta 0:00:05
epoch [51/300] batch [5/5] loss 0.7080 (0.5921) acc 82.5000 (84.9375) loss_ce 0.6387 (0.5230) loss_constraint 0.0694 (0.0692) eta 0:00:05
epoch [52/300] batch [1/5] loss 0.5965 (0.5965) acc 84.3750 (84.3750) loss_ce 0.5272 (0.5272) loss_constraint 0.0693 (0.0693) eta 0:00:05
epoch [52/300] batch [2/5] loss 0.6872 (0.6419) acc 80.4688 (82.4219) loss_ce 0.6180 (0.5726) loss_constraint 0.0692 (0.0693) eta 0:00:05
epoch [52/300] batch [3/5] loss 0.5925 (0.6254) acc 84.7656 (83.2031) loss_ce 0.5232 (0.5561) loss_constraint 0.0692 (0.0692) eta 0:00:05
epoch [52/300] batch [4/5] loss 0.5173 (0.5984) acc 84.7656 (83.5938) loss_ce 0.4480 (0.5291) loss_constraint 0.0693 (0.0693) eta 0:00:05
epoch [52/300] batch [5/5] loss 0.5516 (0.5890) acc 85.6250 (84.0000) loss_ce 0.4821 (0.5197) loss_constraint 0.0695 (0.0693) eta 0:00:05
epoch [53/300] batch [1/5] loss 0.5981 (0.5981) acc 85.5469 (85.5469) loss_ce 0.5285 (0.5285) loss_constraint 0.0696 (0.0696) eta 0:00:05
epoch [53/300] batch [2/5] loss 0.6181 (0.6081) acc 82.4219 (83.9844) loss_ce 0.5483 (0.5384) loss_constraint 0.0697 (0.0697) eta 0:00:04
epoch [53/300] batch [3/5] loss 0.6582 (0.6248) acc 82.8125 (83.5938) loss_ce 0.5884 (0.5551) loss_constraint 0.0698 (0.0697) eta 0:00:04
epoch [53/300] batch [4/5] loss 0.6321 (0.6266) acc 82.0312 (83.2031) loss_ce 0.5621 (0.5568) loss_constraint 0.0700 (0.0698) eta 0:00:04
epoch [53/300] batch [5/5] loss 0.5868 (0.6187) acc 81.8750 (82.9375) loss_ce 0.5167 (0.5488) loss_constraint 0.0701 (0.0699) eta 0:00:04
epoch [54/300] batch [1/5] loss 0.6402 (0.6402) acc 83.5938 (83.5938) loss_ce 0.5700 (0.5700) loss_constraint 0.0701 (0.0701) eta 0:00:05
epoch [54/300] batch [2/5] loss 0.6407 (0.6405) acc 83.2031 (83.3984) loss_ce 0.5705 (0.5703) loss_constraint 0.0702 (0.0702) eta 0:00:05
epoch [54/300] batch [3/5] loss 0.5617 (0.6142) acc 86.7188 (84.5052) loss_ce 0.4914 (0.5440) loss_constraint 0.0702 (0.0702) eta 0:00:05
epoch [54/300] batch [4/5] loss 0.6377 (0.6201) acc 83.2031 (84.1797) loss_ce 0.5676 (0.5499) loss_constraint 0.0701 (0.0702) eta 0:00:05
epoch [54/300] batch [5/5] loss 0.6385 (0.6238) acc 83.7500 (84.0938) loss_ce 0.5685 (0.5536) loss_constraint 0.0700 (0.0701) eta 0:00:05
epoch [55/300] batch [1/5] loss 0.5274 (0.5274) acc 88.2812 (88.2812) loss_ce 0.4576 (0.4576) loss_constraint 0.0698 (0.0698) eta 0:00:05
epoch [55/300] batch [2/5] loss 0.5756 (0.5515) acc 85.9375 (87.1094) loss_ce 0.5059 (0.4818) loss_constraint 0.0697 (0.0698) eta 0:00:04
epoch [55/300] batch [3/5] loss 0.4994 (0.5342) acc 85.9375 (86.7188) loss_ce 0.4297 (0.4644) loss_constraint 0.0698 (0.0698) eta 0:00:04
epoch [55/300] batch [4/5] loss 0.6289 (0.5579) acc 83.9844 (86.0352) loss_ce 0.5591 (0.4881) loss_constraint 0.0698 (0.0698) eta 0:00:04
epoch [55/300] batch [5/5] loss 0.6447 (0.5752) acc 83.1250 (85.4531) loss_ce 0.5750 (0.5055) loss_constraint 0.0697 (0.0698) eta 0:00:04
epoch [56/300] batch [1/5] loss 0.6188 (0.6188) acc 83.2031 (83.2031) loss_ce 0.5491 (0.5491) loss_constraint 0.0698 (0.0698) eta 0:00:05
epoch [56/300] batch [2/5] loss 0.5651 (0.5920) acc 84.3750 (83.7891) loss_ce 0.4952 (0.5221) loss_constraint 0.0699 (0.0698) eta 0:00:05
epoch [56/300] batch [3/5] loss 0.6068 (0.5969) acc 82.8125 (83.4635) loss_ce 0.5368 (0.5270) loss_constraint 0.0700 (0.0699) eta 0:00:05
epoch [56/300] batch [4/5] loss 0.6032 (0.5985) acc 84.3750 (83.6914) loss_ce 0.5330 (0.5285) loss_constraint 0.0702 (0.0700) eta 0:00:05
epoch [56/300] batch [5/5] loss 0.5798 (0.5948) acc 85.0000 (83.9531) loss_ce 0.5095 (0.5247) loss_constraint 0.0703 (0.0701) eta 0:00:05
epoch [57/300] batch [1/5] loss 0.5123 (0.5123) acc 85.9375 (85.9375) loss_ce 0.4419 (0.4419) loss_constraint 0.0704 (0.0704) eta 0:00:05
epoch [57/300] batch [2/5] loss 0.4336 (0.4730) acc 90.2344 (88.0859) loss_ce 0.3631 (0.4025) loss_constraint 0.0705 (0.0705) eta 0:00:04
epoch [57/300] batch [3/5] loss 0.6726 (0.5395) acc 82.4219 (86.1979) loss_ce 0.6021 (0.4690) loss_constraint 0.0704 (0.0705) eta 0:00:04
epoch [57/300] batch [4/5] loss 0.6946 (0.5783) acc 84.7656 (85.8398) loss_ce 0.6244 (0.5079) loss_constraint 0.0703 (0.0704) eta 0:00:04
epoch [57/300] batch [5/5] loss 0.6283 (0.5883) acc 83.1250 (85.2969) loss_ce 0.5584 (0.5180) loss_constraint 0.0699 (0.0703) eta 0:00:04
epoch [58/300] batch [1/5] loss 0.6211 (0.6211) acc 82.8125 (82.8125) loss_ce 0.5518 (0.5518) loss_constraint 0.0693 (0.0693) eta 0:00:04
epoch [58/300] batch [2/5] loss 0.5872 (0.6042) acc 86.7188 (84.7656) loss_ce 0.5184 (0.5351) loss_constraint 0.0688 (0.0691) eta 0:00:04
epoch [58/300] batch [3/5] loss 0.5499 (0.5861) acc 86.7188 (85.4167) loss_ce 0.4815 (0.5172) loss_constraint 0.0684 (0.0689) eta 0:00:04
epoch [58/300] batch [4/5] loss 0.5861 (0.5861) acc 84.3750 (85.1562) loss_ce 0.5179 (0.5174) loss_constraint 0.0682 (0.0687) eta 0:00:04
epoch [58/300] batch [5/5] loss 0.5337 (0.5756) acc 88.1250 (85.7500) loss_ce 0.4657 (0.5070) loss_constraint 0.0680 (0.0686) eta 0:00:04
epoch [59/300] batch [1/5] loss 0.6334 (0.6334) acc 83.2031 (83.2031) loss_ce 0.5654 (0.5654) loss_constraint 0.0681 (0.0681) eta 0:00:05
epoch [59/300] batch [2/5] loss 0.5738 (0.6036) acc 84.7656 (83.9844) loss_ce 0.5056 (0.5355) loss_constraint 0.0683 (0.0682) eta 0:00:05
epoch [59/300] batch [3/5] loss 0.5114 (0.5729) acc 86.7188 (84.8958) loss_ce 0.4428 (0.5046) loss_constraint 0.0685 (0.0683) eta 0:00:05
epoch [59/300] batch [4/5] loss 0.4835 (0.5505) acc 89.8438 (86.1328) loss_ce 0.4147 (0.4821) loss_constraint 0.0688 (0.0684) eta 0:00:05
epoch [59/300] batch [5/5] loss 0.5816 (0.5567) acc 85.6250 (86.0312) loss_ce 0.5125 (0.4882) loss_constraint 0.0691 (0.0685) eta 0:00:05
epoch [60/300] batch [1/5] loss 0.6518 (0.6518) acc 83.5938 (83.5938) loss_ce 0.5829 (0.5829) loss_constraint 0.0689 (0.0689) eta 0:00:05
epoch [60/300] batch [2/5] loss 0.5887 (0.6203) acc 86.7188 (85.1562) loss_ce 0.5197 (0.5513) loss_constraint 0.0689 (0.0689) eta 0:00:05
epoch [60/300] batch [3/5] loss 0.6540 (0.6315) acc 85.9375 (85.4167) loss_ce 0.5852 (0.5626) loss_constraint 0.0688 (0.0689) eta 0:00:05
epoch [60/300] batch [4/5] loss 0.6125 (0.6268) acc 85.5469 (85.4492) loss_ce 0.5437 (0.5579) loss_constraint 0.0688 (0.0689) eta 0:00:05
epoch [60/300] batch [5/5] loss 0.7041 (0.6422) acc 82.5000 (84.8594) loss_ce 0.6355 (0.5734) loss_constraint 0.0686 (0.0688) eta 0:00:04
epoch [61/300] batch [1/5] loss 0.5910 (0.5910) acc 84.7656 (84.7656) loss_ce 0.5225 (0.5225) loss_constraint 0.0685 (0.0685) eta 0:00:04
epoch [61/300] batch [2/5] loss 0.6035 (0.5972) acc 83.9844 (84.3750) loss_ce 0.5350 (0.5287) loss_constraint 0.0685 (0.0685) eta 0:00:04
epoch [61/300] batch [3/5] loss 0.5952 (0.5966) acc 87.1094 (85.2865) loss_ce 0.5267 (0.5280) loss_constraint 0.0686 (0.0686) eta 0:00:04
epoch [61/300] batch [4/5] loss 0.6378 (0.6069) acc 82.8125 (84.6680) loss_ce 0.5693 (0.5383) loss_constraint 0.0686 (0.0686) eta 0:00:04
epoch [61/300] batch [5/5] loss 0.6376 (0.6130) acc 82.5000 (84.2344) loss_ce 0.5692 (0.5445) loss_constraint 0.0685 (0.0685) eta 0:00:04
epoch [62/300] batch [1/5] loss 0.6308 (0.6308) acc 85.1562 (85.1562) loss_ce 0.5624 (0.5624) loss_constraint 0.0684 (0.0684) eta 0:00:05
epoch [62/300] batch [2/5] loss 0.6066 (0.6187) acc 83.9844 (84.5703) loss_ce 0.5383 (0.5504) loss_constraint 0.0683 (0.0684) eta 0:00:05
epoch [62/300] batch [3/5] loss 0.6824 (0.6399) acc 82.4219 (83.8542) loss_ce 0.6141 (0.5716) loss_constraint 0.0683 (0.0683) eta 0:00:05
epoch [62/300] batch [4/5] loss 0.5367 (0.6141) acc 85.9375 (84.3750) loss_ce 0.4684 (0.5458) loss_constraint 0.0682 (0.0683) eta 0:00:05
epoch [62/300] batch [5/5] loss 0.4879 (0.5889) acc 89.3750 (85.3750) loss_ce 0.4197 (0.5206) loss_constraint 0.0682 (0.0683) eta 0:00:04
epoch [63/300] batch [1/5] loss 0.6410 (0.6410) acc 83.9844 (83.9844) loss_ce 0.5729 (0.5729) loss_constraint 0.0681 (0.0681) eta 0:00:05
epoch [63/300] batch [2/5] loss 0.6332 (0.6371) acc 85.1562 (84.5703) loss_ce 0.5651 (0.5690) loss_constraint 0.0681 (0.0681) eta 0:00:04
epoch [63/300] batch [3/5] loss 0.5381 (0.6041) acc 85.9375 (85.0260) loss_ce 0.4699 (0.5360) loss_constraint 0.0682 (0.0681) eta 0:00:04
epoch [63/300] batch [4/5] loss 0.5561 (0.5921) acc 85.5469 (85.1562) loss_ce 0.4879 (0.5239) loss_constraint 0.0682 (0.0682) eta 0:00:04
epoch [63/300] batch [5/5] loss 0.6399 (0.6017) acc 82.5000 (84.6250) loss_ce 0.5717 (0.5335) loss_constraint 0.0682 (0.0682) eta 0:00:04
epoch [64/300] batch [1/5] loss 0.5818 (0.5818) acc 86.7188 (86.7188) loss_ce 0.5138 (0.5138) loss_constraint 0.0680 (0.0680) eta 0:00:05
epoch [64/300] batch [2/5] loss 0.5454 (0.5636) acc 87.5000 (87.1094) loss_ce 0.4776 (0.4957) loss_constraint 0.0678 (0.0679) eta 0:00:05
epoch [64/300] batch [3/5] loss 0.5991 (0.5754) acc 84.3750 (86.1979) loss_ce 0.5315 (0.5076) loss_constraint 0.0677 (0.0678) eta 0:00:05
epoch [64/300] batch [4/5] loss 0.5283 (0.5637) acc 86.7188 (86.3281) loss_ce 0.4606 (0.4959) loss_constraint 0.0676 (0.0678) eta 0:00:05
epoch [64/300] batch [5/5] loss 0.6518 (0.5813) acc 81.8750 (85.4375) loss_ce 0.5841 (0.5135) loss_constraint 0.0677 (0.0678) eta 0:00:04
epoch [65/300] batch [1/5] loss 0.5598 (0.5598) acc 85.1562 (85.1562) loss_ce 0.4919 (0.4919) loss_constraint 0.0679 (0.0679) eta 0:00:05
epoch [65/300] batch [2/5] loss 0.6446 (0.6022) acc 83.2031 (84.1797) loss_ce 0.5764 (0.5341) loss_constraint 0.0682 (0.0681) eta 0:00:04
epoch [65/300] batch [3/5] loss 0.4561 (0.5535) acc 89.4531 (85.9375) loss_ce 0.3875 (0.4853) loss_constraint 0.0686 (0.0682) eta 0:00:04
epoch [65/300] batch [4/5] loss 0.6929 (0.5884) acc 82.8125 (85.1562) loss_ce 0.6242 (0.5200) loss_constraint 0.0688 (0.0684) eta 0:00:04
epoch [65/300] batch [5/5] loss 0.6975 (0.6102) acc 80.6250 (84.2500) loss_ce 0.6286 (0.5417) loss_constraint 0.0689 (0.0685) eta 0:00:04
epoch [66/300] batch [1/5] loss 0.5147 (0.5147) acc 87.1094 (87.1094) loss_ce 0.4458 (0.4458) loss_constraint 0.0689 (0.0689) eta 0:00:05
epoch [66/300] batch [2/5] loss 0.5663 (0.5405) acc 86.3281 (86.7188) loss_ce 0.4974 (0.4716) loss_constraint 0.0689 (0.0689) eta 0:00:05
epoch [66/300] batch [3/5] loss 0.5543 (0.5451) acc 86.7188 (86.7188) loss_ce 0.4855 (0.4762) loss_constraint 0.0688 (0.0689) eta 0:00:05
epoch [66/300] batch [4/5] loss 0.6824 (0.5794) acc 83.5938 (85.9375) loss_ce 0.6136 (0.5106) loss_constraint 0.0689 (0.0689) eta 0:00:05
epoch [66/300] batch [5/5] loss 0.5914 (0.5818) acc 84.3750 (85.6250) loss_ce 0.5224 (0.5129) loss_constraint 0.0690 (0.0689) eta 0:00:04
epoch [67/300] batch [1/5] loss 0.4755 (0.4755) acc 87.5000 (87.5000) loss_ce 0.4064 (0.4064) loss_constraint 0.0692 (0.0692) eta 0:00:05
epoch [67/300] batch [2/5] loss 0.6233 (0.5494) acc 82.8125 (85.1562) loss_ce 0.5540 (0.4802) loss_constraint 0.0693 (0.0692) eta 0:00:04
epoch [67/300] batch [3/5] loss 0.6310 (0.5766) acc 84.3750 (84.8958) loss_ce 0.5615 (0.5073) loss_constraint 0.0694 (0.0693) eta 0:00:04
epoch [67/300] batch [4/5] loss 0.5338 (0.5659) acc 88.2812 (85.7422) loss_ce 0.4642 (0.4965) loss_constraint 0.0695 (0.0694) eta 0:00:04
epoch [67/300] batch [5/5] loss 0.5948 (0.5717) acc 83.1250 (85.2188) loss_ce 0.5253 (0.5023) loss_constraint 0.0695 (0.0694) eta 0:00:04
epoch [68/300] batch [1/5] loss 0.5572 (0.5572) acc 86.3281 (86.3281) loss_ce 0.4878 (0.4878) loss_constraint 0.0694 (0.0694) eta 0:00:05
epoch [68/300] batch [2/5] loss 0.6000 (0.5786) acc 81.6406 (83.9844) loss_ce 0.5308 (0.5093) loss_constraint 0.0692 (0.0693) eta 0:00:05
epoch [68/300] batch [3/5] loss 0.6117 (0.5896) acc 84.3750 (84.1146) loss_ce 0.5425 (0.5204) loss_constraint 0.0692 (0.0692) eta 0:00:05
epoch [68/300] batch [4/5] loss 0.7207 (0.6224) acc 83.9844 (84.0820) loss_ce 0.6515 (0.5532) loss_constraint 0.0692 (0.0692) eta 0:00:05
epoch [68/300] batch [5/5] loss 0.5949 (0.6169) acc 80.0000 (83.2656) loss_ce 0.5257 (0.5477) loss_constraint 0.0692 (0.0692) eta 0:00:04
epoch [69/300] batch [1/5] loss 0.6554 (0.6554) acc 81.2500 (81.2500) loss_ce 0.5865 (0.5865) loss_constraint 0.0690 (0.0690) eta 0:00:04
epoch [69/300] batch [2/5] loss 0.5591 (0.6073) acc 86.3281 (83.7891) loss_ce 0.4903 (0.5384) loss_constraint 0.0688 (0.0689) eta 0:00:04
epoch [69/300] batch [3/5] loss 0.5604 (0.5917) acc 88.6719 (85.4167) loss_ce 0.4918 (0.5229) loss_constraint 0.0687 (0.0688) eta 0:00:04
epoch [69/300] batch [4/5] loss 0.4678 (0.5607) acc 87.5000 (85.9375) loss_ce 0.3993 (0.4920) loss_constraint 0.0685 (0.0687) eta 0:00:04
epoch [69/300] batch [5/5] loss 0.5092 (0.5504) acc 89.3750 (86.6250) loss_ce 0.4408 (0.4817) loss_constraint 0.0684 (0.0687) eta 0:00:03
epoch [70/300] batch [1/5] loss 0.7129 (0.7129) acc 83.2031 (83.2031) loss_ce 0.6446 (0.6446) loss_constraint 0.0683 (0.0683) eta 0:00:03
epoch [70/300] batch [2/5] loss 0.6721 (0.6925) acc 85.1562 (84.1797) loss_ce 0.6039 (0.6243) loss_constraint 0.0682 (0.0682) eta 0:00:03
epoch [70/300] batch [3/5] loss 0.5713 (0.6521) acc 85.5469 (84.6354) loss_ce 0.5032 (0.5839) loss_constraint 0.0681 (0.0682) eta 0:00:04
epoch [70/300] batch [4/5] loss 0.6555 (0.6529) acc 82.8125 (84.1797) loss_ce 0.5875 (0.5848) loss_constraint 0.0680 (0.0681) eta 0:00:04
epoch [70/300] batch [5/5] loss 0.5922 (0.6408) acc 86.8750 (84.7188) loss_ce 0.5241 (0.5727) loss_constraint 0.0681 (0.0681) eta 0:00:04
epoch [71/300] batch [1/5] loss 0.5537 (0.5537) acc 84.3750 (84.3750) loss_ce 0.4855 (0.4855) loss_constraint 0.0682 (0.0682) eta 0:00:05
epoch [71/300] batch [2/5] loss 0.6268 (0.5902) acc 84.7656 (84.5703) loss_ce 0.5583 (0.5219) loss_constraint 0.0684 (0.0683) eta 0:00:04
epoch [71/300] batch [3/5] loss 0.7040 (0.6282) acc 81.6406 (83.5938) loss_ce 0.6352 (0.5597) loss_constraint 0.0688 (0.0685) eta 0:00:04
epoch [71/300] batch [4/5] loss 0.6782 (0.6407) acc 83.9844 (83.6914) loss_ce 0.6092 (0.5721) loss_constraint 0.0690 (0.0686) eta 0:00:04
epoch [71/300] batch [5/5] loss 0.6377 (0.6401) acc 83.1250 (83.5781) loss_ce 0.5685 (0.5713) loss_constraint 0.0692 (0.0687) eta 0:00:04
epoch [72/300] batch [1/5] loss 0.5571 (0.5571) acc 86.3281 (86.3281) loss_ce 0.4876 (0.4876) loss_constraint 0.0694 (0.0694) eta 0:00:05
epoch [72/300] batch [2/5] loss 0.6340 (0.5955) acc 83.2031 (84.7656) loss_ce 0.5644 (0.5260) loss_constraint 0.0696 (0.0695) eta 0:00:05
