***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [16/300] batch [1/1] loss 1.8649 (1.8649) acc 63.0000 (63.0000) loss_ce 1.8647 (1.8647) data_term 1.8647 (1.8647) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [17/300] batch [1/1] loss 1.8641 (1.8641) acc 63.0000 (63.0000) loss_ce 1.8639 (1.8639) data_term 1.8639 (1.8639) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [18/300] batch [1/1] loss 1.5966 (1.5966) acc 80.0000 (80.0000) loss_ce 1.5964 (1.5964) data_term 1.5964 (1.5964) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 1.6135 (1.6135) acc 66.0000 (66.0000) loss_ce 1.6132 (1.6132) data_term 1.6132 (1.6132) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [20/300] batch [1/1] loss 1.5050 (1.5050) acc 76.0000 (76.0000) loss_ce 1.5047 (1.5047) data_term 1.5047 (1.5047) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [21/300] batch [1/1] loss 1.4200 (1.4200) acc 78.0000 (78.0000) loss_ce 1.4196 (1.4196) data_term 1.4196 (1.4196) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [22/300] batch [1/1] loss 1.3504 (1.3504) acc 82.0000 (82.0000) loss_ce 1.3500 (1.3500) data_term 1.3500 (1.3500) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [23/300] batch [1/1] loss 1.2579 (1.2579) acc 82.0000 (82.0000) loss_ce 1.2574 (1.2574) data_term 1.2574 (1.2574) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [24/300] batch [1/1] loss 1.1381 (1.1381) acc 87.0000 (87.0000) loss_ce 1.1376 (1.1376) data_term 1.1376 (1.1376) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [25/300] batch [1/1] loss 1.1228 (1.1228) acc 89.0000 (89.0000) loss_ce 1.1222 (1.1222) data_term 1.1222 (1.1222) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [26/300] batch [1/1] loss 1.0670 (1.0670) acc 85.0000 (85.0000) loss_ce 1.0663 (1.0663) data_term 1.0663 (1.0663) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.9834 (0.9834) acc 85.0000 (85.0000) loss_ce 0.9827 (0.9827) data_term 0.9827 (0.9827) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.8344 (0.8344) acc 89.0000 (89.0000) loss_ce 0.8336 (0.8336) data_term 0.8336 (0.8336) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.9350 (0.9350) acc 91.0000 (91.0000) loss_ce 0.9341 (0.9341) data_term 0.9341 (0.9341) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.7739 (0.7739) acc 94.0000 (94.0000) loss_ce 0.7728 (0.7728) data_term 0.7728 (0.7728) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.7220 (0.7220) acc 95.0000 (95.0000) loss_ce 0.7209 (0.7209) data_term 0.7209 (0.7209) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.7420 (0.7420) acc 94.0000 (94.0000) loss_ce 0.7408 (0.7408) data_term 0.7408 (0.7408) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.7302 (0.7302) acc 89.0000 (89.0000) loss_ce 0.7289 (0.7289) data_term 0.7289 (0.7289) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.6851 (0.6851) acc 95.0000 (95.0000) loss_ce 0.6837 (0.6837) data_term 0.6837 (0.6837) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.6922 (0.6922) acc 92.0000 (92.0000) loss_ce 0.6907 (0.6907) data_term 0.6907 (0.6907) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.7347 (0.7347) acc 88.0000 (88.0000) loss_ce 0.7331 (0.7331) data_term 0.7331 (0.7331) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.6766 (0.6766) acc 93.0000 (93.0000) loss_ce 0.6748 (0.6748) data_term 0.6748 (0.6748) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.5738 (0.5738) acc 93.0000 (93.0000) loss_ce 0.5719 (0.5719) data_term 0.5719 (0.5719) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.5288 (0.5288) acc 95.0000 (95.0000) loss_ce 0.5268 (0.5268) data_term 0.5268 (0.5268) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.6167 (0.6167) acc 92.0000 (92.0000) loss_ce 0.6146 (0.6146) data_term 0.6146 (0.6146) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.5988 (0.5988) acc 96.0000 (96.0000) loss_ce 0.5966 (0.5966) data_term 0.5966 (0.5966) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.5662 (0.5662) acc 92.0000 (92.0000) loss_ce 0.5638 (0.5638) data_term 0.5638 (0.5638) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.5599 (0.5599) acc 95.0000 (95.0000) loss_ce 0.5574 (0.5574) data_term 0.5574 (0.5574) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.6581 (0.6581) acc 89.0000 (89.0000) loss_ce 0.6554 (0.6554) data_term 0.6554 (0.6554) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.5312 (0.5312) acc 91.0000 (91.0000) loss_ce 0.5284 (0.5284) data_term 0.5284 (0.5284) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.5134 (0.5134) acc 95.0000 (95.0000) loss_ce 0.5105 (0.5105) data_term 0.5105 (0.5105) kl_term 0.0029 (0.0029) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.5063 (0.5063) acc 95.0000 (95.0000) loss_ce 0.5032 (0.5032) data_term 0.5032 (0.5032) kl_term 0.0031 (0.0031) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.5494 (0.5494) acc 95.0000 (95.0000) loss_ce 0.5462 (0.5462) data_term 0.5462 (0.5462) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.5473 (0.5473) acc 93.0000 (93.0000) loss_ce 0.5439 (0.5439) data_term 0.5439 (0.5439) kl_term 0.0034 (0.0034) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.5204 (0.5204) acc 94.0000 (94.0000) loss_ce 0.5169 (0.5169) data_term 0.5169 (0.5169) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.3523 (0.3523) acc 96.0000 (96.0000) loss_ce 0.3486 (0.3486) data_term 0.3486 (0.3486) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.4172 (0.4172) acc 97.0000 (97.0000) loss_ce 0.4134 (0.4134) data_term 0.4134 (0.4134) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.4034 (0.4034) acc 97.0000 (97.0000) loss_ce 0.3994 (0.3994) data_term 0.3994 (0.3994) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.4715 (0.4715) acc 96.0000 (96.0000) loss_ce 0.4674 (0.4674) data_term 0.4674 (0.4674) kl_term 0.0041 (0.0041) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.4880 (0.4880) acc 96.0000 (96.0000) loss_ce 0.4837 (0.4837) data_term 0.4837 (0.4837) kl_term 0.0042 (0.0042) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.3568 (0.3568) acc 98.0000 (98.0000) loss_ce 0.3524 (0.3524) data_term 0.3524 (0.3524) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.3968 (0.3968) acc 97.0000 (97.0000) loss_ce 0.3923 (0.3923) data_term 0.3923 (0.3923) kl_term 0.0046 (0.0046) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.3549 (0.3549) acc 97.0000 (97.0000) loss_ce 0.3502 (0.3502) data_term 0.3502 (0.3502) kl_term 0.0047 (0.0047) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.4238 (0.4238) acc 96.0000 (96.0000) loss_ce 0.4190 (0.4190) data_term 0.4190 (0.4190) kl_term 0.0049 (0.0049) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.3711 (0.3711) acc 98.0000 (98.0000) loss_ce 0.3661 (0.3661) data_term 0.3661 (0.3661) kl_term 0.0050 (0.0050) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.2919 (0.2919) acc 97.0000 (97.0000) loss_ce 0.2868 (0.2868) data_term 0.2868 (0.2868) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.4599 (0.4599) acc 96.0000 (96.0000) loss_ce 0.4546 (0.4546) data_term 0.4546 (0.4546) kl_term 0.0053 (0.0053) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.3683 (0.3683) acc 94.0000 (94.0000) loss_ce 0.3628 (0.3628) data_term 0.3628 (0.3628) kl_term 0.0055 (0.0055) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.2443 (0.2443) acc 100.0000 (100.0000) loss_ce 0.2386 (0.2386) data_term 0.2386 (0.2386) kl_term 0.0056 (0.0056) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.3444 (0.3444) acc 99.0000 (99.0000) loss_ce 0.3386 (0.3386) data_term 0.3386 (0.3386) kl_term 0.0058 (0.0058) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.2507 (0.2507) acc 99.0000 (99.0000) loss_ce 0.2447 (0.2447) data_term 0.2447 (0.2447) kl_term 0.0060 (0.0060) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.4057 (0.4057) acc 95.0000 (95.0000) loss_ce 0.3996 (0.3996) data_term 0.3996 (0.3996) kl_term 0.0061 (0.0061) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.3494 (0.3494) acc 98.0000 (98.0000) loss_ce 0.3431 (0.3431) data_term 0.3431 (0.3431) kl_term 0.0063 (0.0063) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.3209 (0.3209) acc 98.0000 (98.0000) loss_ce 0.3145 (0.3145) data_term 0.3145 (0.3145) kl_term 0.0064 (0.0064) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.2238 (0.2238) acc 100.0000 (100.0000) loss_ce 0.2172 (0.2172) data_term 0.2172 (0.2172) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.2728 (0.2728) acc 97.0000 (97.0000) loss_ce 0.2661 (0.2661) data_term 0.2661 (0.2661) kl_term 0.0068 (0.0068) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.2187 (0.2187) acc 98.0000 (98.0000) loss_ce 0.2118 (0.2118) data_term 0.2118 (0.2118) kl_term 0.0069 (0.0069) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.2946 (0.2946) acc 97.0000 (97.0000) loss_ce 0.2875 (0.2875) data_term 0.2875 (0.2875) kl_term 0.0071 (0.0071) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.3037 (0.3037) acc 98.0000 (98.0000) loss_ce 0.2964 (0.2964) data_term 0.2964 (0.2964) kl_term 0.0072 (0.0072) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.3073 (0.3073) acc 96.0000 (96.0000) loss_ce 0.2999 (0.2999) data_term 0.2999 (0.2999) kl_term 0.0074 (0.0074) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.2391 (0.2391) acc 96.0000 (96.0000) loss_ce 0.2316 (0.2316) data_term 0.2316 (0.2316) kl_term 0.0076 (0.0076) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.3064 (0.3064) acc 97.0000 (97.0000) loss_ce 0.2987 (0.2987) data_term 0.2987 (0.2987) kl_term 0.0077 (0.0077) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.3610 (0.3610) acc 95.0000 (95.0000) loss_ce 0.3532 (0.3532) data_term 0.3532 (0.3532) kl_term 0.0079 (0.0079) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.2893 (0.2893) acc 97.0000 (97.0000) loss_ce 0.2812 (0.2812) data_term 0.2812 (0.2812) kl_term 0.0081 (0.0081) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.3169 (0.3169) acc 98.0000 (98.0000) loss_ce 0.3086 (0.3086) data_term 0.3086 (0.3086) kl_term 0.0082 (0.0082) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.2644 (0.2644) acc 97.0000 (97.0000) loss_ce 0.2560 (0.2560) data_term 0.2560 (0.2560) kl_term 0.0084 (0.0084) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.4244 (0.4244) acc 93.0000 (93.0000) loss_ce 0.4159 (0.4159) data_term 0.4159 (0.4159) kl_term 0.0086 (0.0086) eta 0:00:00
epoch [83/300] batch [1/1] loss 0.2925 (0.2925) acc 97.0000 (97.0000) loss_ce 0.2838 (0.2838) data_term 0.2838 (0.2838) kl_term 0.0087 (0.0087) eta 0:00:00
epoch [84/300] batch [1/1] loss 0.3089 (0.3089) acc 95.0000 (95.0000) loss_ce 0.3000 (0.3000) data_term 0.3000 (0.3000) kl_term 0.0089 (0.0089) eta 0:00:00
epoch [85/300] batch [1/1] loss 0.2132 (0.2132) acc 100.0000 (100.0000) loss_ce 0.2041 (0.2041) data_term 0.2041 (0.2041) kl_term 0.0091 (0.0091) eta 0:00:00
epoch [86/300] batch [1/1] loss 0.3194 (0.3194) acc 99.0000 (99.0000) loss_ce 0.3102 (0.3102) data_term 0.3102 (0.3102) kl_term 0.0092 (0.0092) eta 0:00:00
epoch [87/300] batch [1/1] loss 0.2323 (0.2323) acc 99.0000 (99.0000) loss_ce 0.2229 (0.2229) data_term 0.2229 (0.2229) kl_term 0.0094 (0.0094) eta 0:00:00
epoch [88/300] batch [1/1] loss 0.3311 (0.3311) acc 97.0000 (97.0000) loss_ce 0.3215 (0.3215) data_term 0.3215 (0.3215) kl_term 0.0096 (0.0096) eta 0:00:00
epoch [89/300] batch [1/1] loss 0.2263 (0.2263) acc 98.0000 (98.0000) loss_ce 0.2166 (0.2166) data_term 0.2166 (0.2166) kl_term 0.0097 (0.0097) eta 0:00:00
epoch [90/300] batch [1/1] loss 0.2434 (0.2434) acc 98.0000 (98.0000) loss_ce 0.2335 (0.2335) data_term 0.2335 (0.2335) kl_term 0.0099 (0.0099) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.2892 (0.2892) acc 97.0000 (97.0000) loss_ce 0.2791 (0.2791) data_term 0.2791 (0.2791) kl_term 0.0101 (0.0101) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.3183 (0.3183) acc 97.0000 (97.0000) loss_ce 0.3081 (0.3081) data_term 0.3081 (0.3081) kl_term 0.0102 (0.0102) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.2531 (0.2531) acc 96.0000 (96.0000) loss_ce 0.2427 (0.2427) data_term 0.2427 (0.2427) kl_term 0.0104 (0.0104) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.2681 (0.2681) acc 98.0000 (98.0000) loss_ce 0.2575 (0.2575) data_term 0.2575 (0.2575) kl_term 0.0106 (0.0106) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.2449 (0.2449) acc 99.0000 (99.0000) loss_ce 0.2341 (0.2341) data_term 0.2341 (0.2341) kl_term 0.0108 (0.0108) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.2151 (0.2151) acc 100.0000 (100.0000) loss_ce 0.2042 (0.2042) data_term 0.2042 (0.2042) kl_term 0.0109 (0.0109) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.2042 (0.2042) acc 99.0000 (99.0000) loss_ce 0.1931 (0.1931) data_term 0.1931 (0.1931) kl_term 0.0111 (0.0111) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.2202 (0.2202) acc 98.0000 (98.0000) loss_ce 0.2090 (0.2090) data_term 0.2090 (0.2090) kl_term 0.0113 (0.0113) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.1930 (0.1930) acc 98.0000 (98.0000) loss_ce 0.1816 (0.1816) data_term 0.1816 (0.1816) kl_term 0.0115 (0.0115) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.2359 (0.2359) acc 99.0000 (99.0000) loss_ce 0.2243 (0.2243) data_term 0.2243 (0.2243) kl_term 0.0116 (0.0116) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.2190 (0.2190) acc 98.0000 (98.0000) loss_ce 0.2072 (0.2072) data_term 0.2072 (0.2072) kl_term 0.0118 (0.0118) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.1490 (0.1490) acc 100.0000 (100.0000) loss_ce 0.1370 (0.1370) data_term 0.1370 (0.1370) kl_term 0.0120 (0.0120) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.1953 (0.1953) acc 98.0000 (98.0000) loss_ce 0.1831 (0.1831) data_term 0.1831 (0.1831) kl_term 0.0122 (0.0122) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.2095 (0.2095) acc 99.0000 (99.0000) loss_ce 0.1972 (0.1972) data_term 0.1972 (0.1972) kl_term 0.0123 (0.0123) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.1774 (0.1774) acc 99.0000 (99.0000) loss_ce 0.1649 (0.1649) data_term 0.1649 (0.1649) kl_term 0.0125 (0.0125) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.2808 (0.2808) acc 96.0000 (96.0000) loss_ce 0.2681 (0.2681) data_term 0.2681 (0.2681) kl_term 0.0127 (0.0127) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.2789 (0.2789) acc 97.0000 (97.0000) loss_ce 0.2661 (0.2661) data_term 0.2661 (0.2661) kl_term 0.0129 (0.0129) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.2742 (0.2742) acc 97.0000 (97.0000) loss_ce 0.2612 (0.2612) data_term 0.2612 (0.2612) kl_term 0.0130 (0.0130) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.2281 (0.2281) acc 98.0000 (98.0000) loss_ce 0.2149 (0.2149) data_term 0.2149 (0.2149) kl_term 0.0132 (0.0132) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.2879 (0.2879) acc 97.0000 (97.0000) loss_ce 0.2745 (0.2745) data_term 0.2745 (0.2745) kl_term 0.0134 (0.0134) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.1904 (0.1904) acc 100.0000 (100.0000) loss_ce 0.1768 (0.1768) data_term 0.1768 (0.1768) kl_term 0.0136 (0.0136) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.2600 (0.2600) acc 98.0000 (98.0000) loss_ce 0.2462 (0.2462) data_term 0.2462 (0.2462) kl_term 0.0138 (0.0138) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.2976 (0.2976) acc 98.0000 (98.0000) loss_ce 0.2837 (0.2837) data_term 0.2837 (0.2837) kl_term 0.0139 (0.0139) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.1684 (0.1684) acc 99.0000 (99.0000) loss_ce 0.1543 (0.1543) data_term 0.1543 (0.1543) kl_term 0.0141 (0.0141) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.2526 (0.2526) acc 98.0000 (98.0000) loss_ce 0.2383 (0.2383) data_term 0.2383 (0.2383) kl_term 0.0143 (0.0143) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.2062 (0.2062) acc 99.0000 (99.0000) loss_ce 0.1917 (0.1917) data_term 0.1917 (0.1917) kl_term 0.0145 (0.0145) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.1733 (0.1733) acc 100.0000 (100.0000) loss_ce 0.1586 (0.1586) data_term 0.1586 (0.1586) kl_term 0.0146 (0.0146) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.1880 (0.1880) acc 99.0000 (99.0000) loss_ce 0.1732 (0.1732) data_term 0.1732 (0.1732) kl_term 0.0148 (0.0148) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.1712 (0.1712) acc 100.0000 (100.0000) loss_ce 0.1562 (0.1562) data_term 0.1562 (0.1562) kl_term 0.0150 (0.0150) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.1415 (0.1415) acc 100.0000 (100.0000) loss_ce 0.1264 (0.1264) data_term 0.1264 (0.1264) kl_term 0.0152 (0.0152) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.2978 (0.2978) acc 98.0000 (98.0000) loss_ce 0.2824 (0.2824) data_term 0.2824 (0.2824) kl_term 0.0154 (0.0154) eta 0:00:01
epoch [122/300] batch [1/1] loss 0.1471 (0.1471) acc 100.0000 (100.0000) loss_ce 0.1316 (0.1316) data_term 0.1316 (0.1316) kl_term 0.0155 (0.0155) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.2747 (0.2747) acc 98.0000 (98.0000) loss_ce 0.2589 (0.2589) data_term 0.2589 (0.2589) kl_term 0.0157 (0.0157) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.2295 (0.2295) acc 99.0000 (99.0000) loss_ce 0.2136 (0.2136) data_term 0.2136 (0.2136) kl_term 0.0159 (0.0159) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.3066 (0.3066) acc 94.0000 (94.0000) loss_ce 0.2905 (0.2905) data_term 0.2905 (0.2905) kl_term 0.0161 (0.0161) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.2046 (0.2046) acc 99.0000 (99.0000) loss_ce 0.1884 (0.1884) data_term 0.1884 (0.1884) kl_term 0.0163 (0.0163) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.2118 (0.2118) acc 99.0000 (99.0000) loss_ce 0.1953 (0.1953) data_term 0.1953 (0.1953) kl_term 0.0164 (0.0164) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.1946 (0.1946) acc 99.0000 (99.0000) loss_ce 0.1780 (0.1780) data_term 0.1780 (0.1780) kl_term 0.0166 (0.0166) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.1727 (0.1727) acc 100.0000 (100.0000) loss_ce 0.1559 (0.1559) data_term 0.1559 (0.1559) kl_term 0.0168 (0.0168) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.2227 (0.2227) acc 99.0000 (99.0000) loss_ce 0.2057 (0.2057) data_term 0.2057 (0.2057) kl_term 0.0170 (0.0170) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.2323 (0.2323) acc 98.0000 (98.0000) loss_ce 0.2151 (0.2151) data_term 0.2151 (0.2151) kl_term 0.0172 (0.0172) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.2570 (0.2570) acc 97.0000 (97.0000) loss_ce 0.2397 (0.2397) data_term 0.2397 (0.2397) kl_term 0.0173 (0.0173) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.1783 (0.1783) acc 98.0000 (98.0000) loss_ce 0.1608 (0.1608) data_term 0.1608 (0.1608) kl_term 0.0175 (0.0175) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.1779 (0.1779) acc 100.0000 (100.0000) loss_ce 0.1602 (0.1602) data_term 0.1602 (0.1602) kl_term 0.0177 (0.0177) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.1774 (0.1774) acc 100.0000 (100.0000) loss_ce 0.1595 (0.1595) data_term 0.1595 (0.1595) kl_term 0.0179 (0.0179) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.1771 (0.1771) acc 99.0000 (99.0000) loss_ce 0.1590 (0.1590) data_term 0.1590 (0.1590) kl_term 0.0181 (0.0181) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.1995 (0.1995) acc 99.0000 (99.0000) loss_ce 0.1813 (0.1813) data_term 0.1813 (0.1813) kl_term 0.0183 (0.0183) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.1876 (0.1876) acc 99.0000 (99.0000) loss_ce 0.1691 (0.1691) data_term 0.1691 (0.1691) kl_term 0.0184 (0.0184) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.2040 (0.2040) acc 98.0000 (98.0000) loss_ce 0.1854 (0.1854) data_term 0.1854 (0.1854) kl_term 0.0186 (0.0186) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.2478 (0.2478) acc 97.0000 (97.0000) loss_ce 0.2290 (0.2290) data_term 0.2290 (0.2290) kl_term 0.0188 (0.0188) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.1876 (0.1876) acc 98.0000 (98.0000) loss_ce 0.1687 (0.1687) data_term 0.1687 (0.1687) kl_term 0.0190 (0.0190) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.1849 (0.1849) acc 99.0000 (99.0000) loss_ce 0.1657 (0.1657) data_term 0.1657 (0.1657) kl_term 0.0192 (0.0192) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.1735 (0.1735) acc 98.0000 (98.0000) loss_ce 0.1542 (0.1542) data_term 0.1542 (0.1542) kl_term 0.0193 (0.0193) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.2376 (0.2376) acc 97.0000 (97.0000) loss_ce 0.2181 (0.2181) data_term 0.2181 (0.2181) kl_term 0.0195 (0.0195) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.1783 (0.1783) acc 99.0000 (99.0000) loss_ce 0.1586 (0.1586) data_term 0.1586 (0.1586) kl_term 0.0197 (0.0197) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.2163 (0.2163) acc 98.0000 (98.0000) loss_ce 0.1964 (0.1964) data_term 0.1964 (0.1964) kl_term 0.0199 (0.0199) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.2874 (0.2874) acc 97.0000 (97.0000) loss_ce 0.2674 (0.2674) data_term 0.2674 (0.2674) kl_term 0.0201 (0.0201) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.2030 (0.2030) acc 99.0000 (99.0000) loss_ce 0.1827 (0.1827) data_term 0.1827 (0.1827) kl_term 0.0202 (0.0202) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.1939 (0.1939) acc 100.0000 (100.0000) loss_ce 0.1734 (0.1734) data_term 0.1734 (0.1734) kl_term 0.0204 (0.0204) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.2505 (0.2505) acc 96.0000 (96.0000) loss_ce 0.2299 (0.2299) data_term 0.2299 (0.2299) kl_term 0.0206 (0.0206) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.1763 (0.1763) acc 98.0000 (98.0000) loss_ce 0.1555 (0.1555) data_term 0.1555 (0.1555) kl_term 0.0208 (0.0208) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.2164 (0.2164) acc 99.0000 (99.0000) loss_ce 0.1954 (0.1954) data_term 0.1954 (0.1954) kl_term 0.0210 (0.0210) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.1424 (0.1424) acc 99.0000 (99.0000) loss_ce 0.1213 (0.1213) data_term 0.1213 (0.1213) kl_term 0.0212 (0.0212) eta 0:00:00
epoch [154/300] batch [1/1] loss 0.1945 (0.1945) acc 99.0000 (99.0000) loss_ce 0.1731 (0.1731) data_term 0.1731 (0.1731) kl_term 0.0213 (0.0213) eta 0:00:00
