***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [15/300] batch [1/1] loss 0.5253 (0.5253) acc 83.1081 (83.1081) loss_ce 0.5252 (0.5252) data_term 0.5252 (0.5252) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [16/300] batch [1/1] loss 0.5103 (0.5103) acc 84.4595 (84.4595) loss_ce 0.5101 (0.5101) data_term 0.5101 (0.5101) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [17/300] batch [1/1] loss 0.5480 (0.5480) acc 85.8108 (85.8108) loss_ce 0.5478 (0.5478) data_term 0.5478 (0.5478) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [18/300] batch [1/1] loss 0.4612 (0.4612) acc 84.4595 (84.4595) loss_ce 0.4611 (0.4611) data_term 0.4611 (0.4611) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 0.3888 (0.3888) acc 90.5405 (90.5405) loss_ce 0.3886 (0.3886) data_term 0.3886 (0.3886) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [20/300] batch [1/1] loss 0.4291 (0.4291) acc 87.8378 (87.8378) loss_ce 0.4289 (0.4289) data_term 0.4289 (0.4289) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [21/300] batch [1/1] loss 0.4905 (0.4905) acc 87.1622 (87.1622) loss_ce 0.4903 (0.4903) data_term 0.4903 (0.4903) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [22/300] batch [1/1] loss 0.3929 (0.3929) acc 87.1622 (87.1622) loss_ce 0.3926 (0.3926) data_term 0.3926 (0.3926) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [23/300] batch [1/1] loss 0.4734 (0.4734) acc 89.1892 (89.1892) loss_ce 0.4731 (0.4731) data_term 0.4731 (0.4731) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [24/300] batch [1/1] loss 0.4881 (0.4881) acc 87.1622 (87.1622) loss_ce 0.4877 (0.4877) data_term 0.4877 (0.4877) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [25/300] batch [1/1] loss 0.3337 (0.3337) acc 91.2162 (91.2162) loss_ce 0.3333 (0.3333) data_term 0.3333 (0.3333) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.3465 (0.3465) acc 93.2432 (93.2432) loss_ce 0.3461 (0.3461) data_term 0.3461 (0.3461) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.3606 (0.3606) acc 92.5676 (92.5676) loss_ce 0.3601 (0.3601) data_term 0.3601 (0.3601) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.4185 (0.4185) acc 90.5405 (90.5405) loss_ce 0.4180 (0.4180) data_term 0.4180 (0.4180) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.2974 (0.2974) acc 95.2703 (95.2703) loss_ce 0.2968 (0.2968) data_term 0.2968 (0.2968) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.3668 (0.3668) acc 91.2162 (91.2162) loss_ce 0.3662 (0.3662) data_term 0.3662 (0.3662) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.3057 (0.3057) acc 94.5946 (94.5946) loss_ce 0.3050 (0.3050) data_term 0.3050 (0.3050) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.2491 (0.2491) acc 95.2703 (95.2703) loss_ce 0.2484 (0.2484) data_term 0.2484 (0.2484) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.3710 (0.3710) acc 91.2162 (91.2162) loss_ce 0.3702 (0.3702) data_term 0.3702 (0.3702) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.3633 (0.3633) acc 91.2162 (91.2162) loss_ce 0.3624 (0.3624) data_term 0.3624 (0.3624) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.2798 (0.2798) acc 93.9189 (93.9189) loss_ce 0.2789 (0.2789) data_term 0.2789 (0.2789) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.2530 (0.2530) acc 93.9189 (93.9189) loss_ce 0.2520 (0.2520) data_term 0.2520 (0.2520) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.2580 (0.2580) acc 93.2432 (93.2432) loss_ce 0.2569 (0.2569) data_term 0.2569 (0.2569) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.3030 (0.3030) acc 92.5676 (92.5676) loss_ce 0.3019 (0.3019) data_term 0.3019 (0.3019) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.3358 (0.3358) acc 92.5676 (92.5676) loss_ce 0.3346 (0.3346) data_term 0.3346 (0.3346) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.2792 (0.2792) acc 93.2432 (93.2432) loss_ce 0.2779 (0.2779) data_term 0.2779 (0.2779) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.2347 (0.2347) acc 93.9189 (93.9189) loss_ce 0.2334 (0.2334) data_term 0.2334 (0.2334) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.2781 (0.2781) acc 92.5676 (92.5676) loss_ce 0.2766 (0.2766) data_term 0.2766 (0.2766) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.2635 (0.2635) acc 94.5946 (94.5946) loss_ce 0.2620 (0.2620) data_term 0.2620 (0.2620) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.2368 (0.2368) acc 95.2703 (95.2703) loss_ce 0.2352 (0.2352) data_term 0.2352 (0.2352) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.2059 (0.2059) acc 96.6216 (96.6216) loss_ce 0.2042 (0.2042) data_term 0.2042 (0.2042) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.3365 (0.3365) acc 93.9189 (93.9189) loss_ce 0.3348 (0.3348) data_term 0.3348 (0.3348) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.3008 (0.3008) acc 93.2432 (93.2432) loss_ce 0.2990 (0.2990) data_term 0.2990 (0.2990) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.1979 (0.1979) acc 96.6216 (96.6216) loss_ce 0.1960 (0.1960) data_term 0.1960 (0.1960) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.2863 (0.2863) acc 93.2432 (93.2432) loss_ce 0.2843 (0.2843) data_term 0.2843 (0.2843) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.2156 (0.2156) acc 95.2703 (95.2703) loss_ce 0.2135 (0.2135) data_term 0.2135 (0.2135) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.1849 (0.1849) acc 95.9459 (95.9459) loss_ce 0.1828 (0.1828) data_term 0.1828 (0.1828) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.1652 (0.1652) acc 97.2973 (97.2973) loss_ce 0.1630 (0.1630) data_term 0.1630 (0.1630) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.2004 (0.2004) acc 96.6216 (96.6216) loss_ce 0.1981 (0.1981) data_term 0.1981 (0.1981) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.2289 (0.2289) acc 95.2703 (95.2703) loss_ce 0.2264 (0.2264) data_term 0.2264 (0.2264) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.2489 (0.2489) acc 95.2703 (95.2703) loss_ce 0.2464 (0.2464) data_term 0.2464 (0.2464) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.2177 (0.2177) acc 93.9189 (93.9189) loss_ce 0.2150 (0.2150) data_term 0.2150 (0.2150) kl_term 0.0026 (0.0026) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.2212 (0.2212) acc 94.5946 (94.5946) loss_ce 0.2185 (0.2185) data_term 0.2185 (0.2185) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.1687 (0.1687) acc 96.6216 (96.6216) loss_ce 0.1659 (0.1659) data_term 0.1659 (0.1659) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.1546 (0.1546) acc 97.9730 (97.9730) loss_ce 0.1517 (0.1517) data_term 0.1517 (0.1517) kl_term 0.0029 (0.0029) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.2532 (0.2532) acc 93.9189 (93.9189) loss_ce 0.2502 (0.2502) data_term 0.2502 (0.2502) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.2173 (0.2173) acc 95.2703 (95.2703) loss_ce 0.2142 (0.2142) data_term 0.2142 (0.2142) kl_term 0.0031 (0.0031) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.2643 (0.2643) acc 95.2703 (95.2703) loss_ce 0.2611 (0.2611) data_term 0.2611 (0.2611) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.2002 (0.2002) acc 96.6216 (96.6216) loss_ce 0.1969 (0.1969) data_term 0.1969 (0.1969) kl_term 0.0033 (0.0033) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.1882 (0.1882) acc 95.9459 (95.9459) loss_ce 0.1848 (0.1848) data_term 0.1848 (0.1848) kl_term 0.0034 (0.0034) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.1464 (0.1464) acc 97.9730 (97.9730) loss_ce 0.1429 (0.1429) data_term 0.1429 (0.1429) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.2194 (0.2194) acc 95.9459 (95.9459) loss_ce 0.2158 (0.2158) data_term 0.2158 (0.2158) kl_term 0.0036 (0.0036) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.2001 (0.2001) acc 95.9459 (95.9459) loss_ce 0.1964 (0.1964) data_term 0.1964 (0.1964) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.1981 (0.1981) acc 95.9459 (95.9459) loss_ce 0.1943 (0.1943) data_term 0.1943 (0.1943) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.1883 (0.1883) acc 94.5946 (94.5946) loss_ce 0.1844 (0.1844) data_term 0.1844 (0.1844) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.2210 (0.2210) acc 95.2703 (95.2703) loss_ce 0.2170 (0.2170) data_term 0.2170 (0.2170) kl_term 0.0040 (0.0040) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.1952 (0.1952) acc 95.9459 (95.9459) loss_ce 0.1911 (0.1911) data_term 0.1911 (0.1911) kl_term 0.0041 (0.0041) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.1566 (0.1566) acc 97.9730 (97.9730) loss_ce 0.1524 (0.1524) data_term 0.1524 (0.1524) kl_term 0.0042 (0.0042) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.2290 (0.2290) acc 95.9459 (95.9459) loss_ce 0.2247 (0.2247) data_term 0.2247 (0.2247) kl_term 0.0043 (0.0043) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.2102 (0.2102) acc 95.9459 (95.9459) loss_ce 0.2058 (0.2058) data_term 0.2058 (0.2058) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.2796 (0.2796) acc 92.5676 (92.5676) loss_ce 0.2751 (0.2751) data_term 0.2751 (0.2751) kl_term 0.0046 (0.0046) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.1393 (0.1393) acc 97.2973 (97.2973) loss_ce 0.1346 (0.1346) data_term 0.1346 (0.1346) kl_term 0.0047 (0.0047) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.2148 (0.2148) acc 95.9459 (95.9459) loss_ce 0.2100 (0.2100) data_term 0.2100 (0.2100) kl_term 0.0048 (0.0048) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.1678 (0.1678) acc 95.2703 (95.2703) loss_ce 0.1629 (0.1629) data_term 0.1629 (0.1629) kl_term 0.0049 (0.0049) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.1685 (0.1685) acc 96.6216 (96.6216) loss_ce 0.1635 (0.1635) data_term 0.1635 (0.1635) kl_term 0.0050 (0.0050) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.2095 (0.2095) acc 97.9730 (97.9730) loss_ce 0.2044 (0.2044) data_term 0.2044 (0.2044) kl_term 0.0051 (0.0051) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.1755 (0.1755) acc 97.2973 (97.2973) loss_ce 0.1703 (0.1703) data_term 0.1703 (0.1703) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.1456 (0.1456) acc 97.9730 (97.9730) loss_ce 0.1403 (0.1403) data_term 0.1403 (0.1403) kl_term 0.0053 (0.0053) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.1416 (0.1416) acc 98.6487 (98.6487) loss_ce 0.1362 (0.1362) data_term 0.1362 (0.1362) kl_term 0.0055 (0.0055) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.1743 (0.1743) acc 95.9459 (95.9459) loss_ce 0.1687 (0.1687) data_term 0.1687 (0.1687) kl_term 0.0056 (0.0056) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.1336 (0.1336) acc 97.9730 (97.9730) loss_ce 0.1280 (0.1280) data_term 0.1280 (0.1280) kl_term 0.0057 (0.0057) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.1368 (0.1368) acc 97.2973 (97.2973) loss_ce 0.1310 (0.1310) data_term 0.1310 (0.1310) kl_term 0.0058 (0.0058) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.2152 (0.2152) acc 94.5946 (94.5946) loss_ce 0.2093 (0.2093) data_term 0.2093 (0.2093) kl_term 0.0059 (0.0059) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.1138 (0.1138) acc 97.9730 (97.9730) loss_ce 0.1077 (0.1077) data_term 0.1077 (0.1077) kl_term 0.0060 (0.0060) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.1499 (0.1499) acc 97.9730 (97.9730) loss_ce 0.1438 (0.1438) data_term 0.1438 (0.1438) kl_term 0.0062 (0.0062) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.1840 (0.1840) acc 96.6216 (96.6216) loss_ce 0.1778 (0.1778) data_term 0.1778 (0.1778) kl_term 0.0063 (0.0063) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.1383 (0.1383) acc 96.6216 (96.6216) loss_ce 0.1320 (0.1320) data_term 0.1320 (0.1320) kl_term 0.0064 (0.0064) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.1689 (0.1689) acc 97.2973 (97.2973) loss_ce 0.1624 (0.1624) data_term 0.1624 (0.1624) kl_term 0.0065 (0.0065) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.1423 (0.1423) acc 97.2973 (97.2973) loss_ce 0.1357 (0.1357) data_term 0.1357 (0.1357) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.1420 (0.1420) acc 97.9730 (97.9730) loss_ce 0.1352 (0.1352) data_term 0.1352 (0.1352) kl_term 0.0067 (0.0067) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.1428 (0.1428) acc 97.2973 (97.2973) loss_ce 0.1360 (0.1360) data_term 0.1360 (0.1360) kl_term 0.0069 (0.0069) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.2617 (0.2617) acc 93.9189 (93.9189) loss_ce 0.2547 (0.2547) data_term 0.2547 (0.2547) kl_term 0.0070 (0.0070) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.1121 (0.1121) acc 99.3243 (99.3243) loss_ce 0.1050 (0.1050) data_term 0.1050 (0.1050) kl_term 0.0071 (0.0071) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.2177 (0.2177) acc 95.2703 (95.2703) loss_ce 0.2105 (0.2105) data_term 0.2105 (0.2105) kl_term 0.0072 (0.0072) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.1247 (0.1247) acc 99.3243 (99.3243) loss_ce 0.1174 (0.1174) data_term 0.1174 (0.1174) kl_term 0.0073 (0.0073) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.2106 (0.2106) acc 96.6216 (96.6216) loss_ce 0.2031 (0.2031) data_term 0.2031 (0.2031) kl_term 0.0075 (0.0075) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.1261 (0.1261) acc 98.6487 (98.6487) loss_ce 0.1185 (0.1185) data_term 0.1185 (0.1185) kl_term 0.0076 (0.0076) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.1397 (0.1397) acc 97.9730 (97.9730) loss_ce 0.1320 (0.1320) data_term 0.1320 (0.1320) kl_term 0.0077 (0.0077) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.1221 (0.1221) acc 99.3243 (99.3243) loss_ce 0.1142 (0.1142) data_term 0.1142 (0.1142) kl_term 0.0078 (0.0078) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.1738 (0.1738) acc 97.9730 (97.9730) loss_ce 0.1658 (0.1658) data_term 0.1658 (0.1658) kl_term 0.0080 (0.0080) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.1511 (0.1511) acc 97.2973 (97.2973) loss_ce 0.1430 (0.1430) data_term 0.1430 (0.1430) kl_term 0.0081 (0.0081) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.1504 (0.1504) acc 96.6216 (96.6216) loss_ce 0.1422 (0.1422) data_term 0.1422 (0.1422) kl_term 0.0082 (0.0082) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.1599 (0.1599) acc 97.9730 (97.9730) loss_ce 0.1515 (0.1515) data_term 0.1515 (0.1515) kl_term 0.0083 (0.0083) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.2310 (0.2310) acc 96.6216 (96.6216) loss_ce 0.2225 (0.2225) data_term 0.2225 (0.2225) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.1358 (0.1358) acc 98.6487 (98.6487) loss_ce 0.1272 (0.1272) data_term 0.1272 (0.1272) kl_term 0.0086 (0.0086) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.1746 (0.1746) acc 97.2973 (97.2973) loss_ce 0.1659 (0.1659) data_term 0.1659 (0.1659) kl_term 0.0087 (0.0087) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.1269 (0.1269) acc 99.3243 (99.3243) loss_ce 0.1181 (0.1181) data_term 0.1181 (0.1181) kl_term 0.0089 (0.0089) eta 0:00:02
epoch [112/300] batch [1/1] loss 0.1710 (0.1710) acc 97.2973 (97.2973) loss_ce 0.1620 (0.1620) data_term 0.1620 (0.1620) kl_term 0.0090 (0.0090) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.1379 (0.1379) acc 99.3243 (99.3243) loss_ce 0.1287 (0.1287) data_term 0.1287 (0.1287) kl_term 0.0091 (0.0091) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.2549 (0.2549) acc 93.2432 (93.2432) loss_ce 0.2456 (0.2456) data_term 0.2456 (0.2456) kl_term 0.0093 (0.0093) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.2285 (0.2285) acc 95.2703 (95.2703) loss_ce 0.2191 (0.2191) data_term 0.2191 (0.2191) kl_term 0.0094 (0.0094) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.1397 (0.1397) acc 97.9730 (97.9730) loss_ce 0.1302 (0.1302) data_term 0.1302 (0.1302) kl_term 0.0095 (0.0095) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.1130 (0.1130) acc 100.0000 (100.0000) loss_ce 0.1033 (0.1033) data_term 0.1033 (0.1033) kl_term 0.0097 (0.0097) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.1032 (0.1032) acc 98.6487 (98.6487) loss_ce 0.0934 (0.0934) data_term 0.0934 (0.0934) kl_term 0.0098 (0.0098) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.1527 (0.1527) acc 96.6216 (96.6216) loss_ce 0.1427 (0.1427) data_term 0.1427 (0.1427) kl_term 0.0099 (0.0099) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.1050 (0.1050) acc 98.6487 (98.6487) loss_ce 0.0949 (0.0949) data_term 0.0949 (0.0949) kl_term 0.0101 (0.0101) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.1567 (0.1567) acc 98.6487 (98.6487) loss_ce 0.1466 (0.1466) data_term 0.1466 (0.1466) kl_term 0.0102 (0.0102) eta 0:00:01
epoch [122/300] batch [1/1] loss 0.1262 (0.1262) acc 97.2973 (97.2973) loss_ce 0.1159 (0.1159) data_term 0.1159 (0.1159) kl_term 0.0103 (0.0103) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.1807 (0.1807) acc 97.2973 (97.2973) loss_ce 0.1703 (0.1703) data_term 0.1703 (0.1703) kl_term 0.0104 (0.0104) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.1787 (0.1787) acc 95.2703 (95.2703) loss_ce 0.1681 (0.1681) data_term 0.1681 (0.1681) kl_term 0.0106 (0.0106) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.1033 (0.1033) acc 98.6487 (98.6487) loss_ce 0.0926 (0.0926) data_term 0.0926 (0.0926) kl_term 0.0107 (0.0107) eta 0:00:01
epoch [126/300] batch [1/1] loss 0.1141 (0.1141) acc 98.6487 (98.6487) loss_ce 0.1032 (0.1032) data_term 0.1032 (0.1032) kl_term 0.0108 (0.0108) eta 0:00:01
epoch [127/300] batch [1/1] loss 0.1023 (0.1023) acc 99.3243 (99.3243) loss_ce 0.0914 (0.0914) data_term 0.0914 (0.0914) kl_term 0.0110 (0.0110) eta 0:00:01
epoch [128/300] batch [1/1] loss 0.0873 (0.0873) acc 100.0000 (100.0000) loss_ce 0.0762 (0.0762) data_term 0.0762 (0.0762) kl_term 0.0111 (0.0111) eta 0:00:01
epoch [129/300] batch [1/1] loss 0.1178 (0.1178) acc 98.6487 (98.6487) loss_ce 0.1066 (0.1066) data_term 0.1066 (0.1066) kl_term 0.0112 (0.0112) eta 0:00:01
epoch [130/300] batch [1/1] loss 0.1197 (0.1197) acc 97.9730 (97.9730) loss_ce 0.1083 (0.1083) data_term 0.1083 (0.1083) kl_term 0.0114 (0.0114) eta 0:00:01
epoch [131/300] batch [1/1] loss 0.1560 (0.1560) acc 97.9730 (97.9730) loss_ce 0.1445 (0.1445) data_term 0.1445 (0.1445) kl_term 0.0115 (0.0115) eta 0:00:01
epoch [132/300] batch [1/1] loss 0.1242 (0.1242) acc 98.6487 (98.6487) loss_ce 0.1126 (0.1126) data_term 0.1126 (0.1126) kl_term 0.0116 (0.0116) eta 0:00:01
epoch [133/300] batch [1/1] loss 0.1809 (0.1809) acc 97.2973 (97.2973) loss_ce 0.1692 (0.1692) data_term 0.1692 (0.1692) kl_term 0.0117 (0.0117) eta 0:00:01
epoch [134/300] batch [1/1] loss 0.2221 (0.2221) acc 95.9459 (95.9459) loss_ce 0.2102 (0.2102) data_term 0.2102 (0.2102) kl_term 0.0119 (0.0119) eta 0:00:01
epoch [135/300] batch [1/1] loss 0.1390 (0.1390) acc 97.9730 (97.9730) loss_ce 0.1270 (0.1270) data_term 0.1270 (0.1270) kl_term 0.0120 (0.0120) eta 0:00:01
epoch [136/300] batch [1/1] loss 0.1423 (0.1423) acc 97.9730 (97.9730) loss_ce 0.1301 (0.1301) data_term 0.1301 (0.1301) kl_term 0.0121 (0.0121) eta 0:00:01
epoch [137/300] batch [1/1] loss 0.1314 (0.1314) acc 97.9730 (97.9730) loss_ce 0.1192 (0.1192) data_term 0.1192 (0.1192) kl_term 0.0123 (0.0123) eta 0:00:01
epoch [138/300] batch [1/1] loss 0.1572 (0.1572) acc 97.2973 (97.2973) loss_ce 0.1448 (0.1448) data_term 0.1448 (0.1448) kl_term 0.0124 (0.0124) eta 0:00:01
epoch [139/300] batch [1/1] loss 0.1225 (0.1225) acc 97.9730 (97.9730) loss_ce 0.1099 (0.1099) data_term 0.1099 (0.1099) kl_term 0.0125 (0.0125) eta 0:00:01
epoch [140/300] batch [1/1] loss 0.1197 (0.1197) acc 100.0000 (100.0000) loss_ce 0.1070 (0.1070) data_term 0.1070 (0.1070) kl_term 0.0127 (0.0127) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.0966 (0.0966) acc 100.0000 (100.0000) loss_ce 0.0838 (0.0838) data_term 0.0838 (0.0838) kl_term 0.0128 (0.0128) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.1539 (0.1539) acc 98.6487 (98.6487) loss_ce 0.1410 (0.1410) data_term 0.1410 (0.1410) kl_term 0.0130 (0.0130) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.1680 (0.1680) acc 97.2973 (97.2973) loss_ce 0.1549 (0.1549) data_term 0.1549 (0.1549) kl_term 0.0131 (0.0131) eta 0:00:01
epoch [144/300] batch [1/1] loss 0.1423 (0.1423) acc 96.6216 (96.6216) loss_ce 0.1291 (0.1291) data_term 0.1291 (0.1291) kl_term 0.0132 (0.0132) eta 0:00:01
epoch [145/300] batch [1/1] loss 0.0998 (0.0998) acc 99.3243 (99.3243) loss_ce 0.0864 (0.0864) data_term 0.0864 (0.0864) kl_term 0.0134 (0.0134) eta 0:00:01
epoch [146/300] batch [1/1] loss 0.1167 (0.1167) acc 97.2973 (97.2973) loss_ce 0.1032 (0.1032) data_term 0.1032 (0.1032) kl_term 0.0135 (0.0135) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.1211 (0.1211) acc 98.6487 (98.6487) loss_ce 0.1075 (0.1075) data_term 0.1075 (0.1075) kl_term 0.0136 (0.0136) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.1292 (0.1292) acc 97.9730 (97.9730) loss_ce 0.1155 (0.1155) data_term 0.1155 (0.1155) kl_term 0.0138 (0.0138) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.1539 (0.1539) acc 97.2973 (97.2973) loss_ce 0.1400 (0.1400) data_term 0.1400 (0.1400) kl_term 0.0139 (0.0139) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.1155 (0.1155) acc 98.6487 (98.6487) loss_ce 0.1015 (0.1015) data_term 0.1015 (0.1015) kl_term 0.0140 (0.0140) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.1454 (0.1454) acc 98.6487 (98.6487) loss_ce 0.1313 (0.1313) data_term 0.1313 (0.1313) kl_term 0.0142 (0.0142) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.1379 (0.1379) acc 98.6487 (98.6487) loss_ce 0.1236 (0.1236) data_term 0.1236 (0.1236) kl_term 0.0143 (0.0143) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.1645 (0.1645) acc 95.9459 (95.9459) loss_ce 0.1501 (0.1501) data_term 0.1501 (0.1501) kl_term 0.0144 (0.0144) eta 0:00:00
