***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [8/300] batch [1/2] loss 2.4182 (2.4182) acc 33.9844 (33.9844) loss_ce 2.4182 (2.4182) data_term 2.4182 (2.4182) kl_term 0.0000 (0.0000) eta 0:00:02
epoch [8/300] batch [2/2] loss 2.5177 (2.4680) acc 34.7222 (34.3533) loss_ce 2.5177 (2.4679) data_term 2.5177 (2.4679) kl_term 0.0000 (0.0000) eta 0:00:02
epoch [9/300] batch [1/2] loss 2.4632 (2.4632) acc 36.7188 (36.7188) loss_ce 2.4632 (2.4632) data_term 2.4632 (2.4632) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [9/300] batch [2/2] loss 2.0932 (2.2782) acc 47.2222 (41.9705) loss_ce 2.0932 (2.2782) data_term 2.0932 (2.2782) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [10/300] batch [1/2] loss 2.3273 (2.3273) acc 38.6719 (38.6719) loss_ce 2.3272 (2.3272) data_term 2.3272 (2.3272) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [10/300] batch [2/2] loss 2.3371 (2.3322) acc 40.2778 (39.4748) loss_ce 2.3370 (2.3321) data_term 2.3370 (2.3321) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [11/300] batch [1/2] loss 2.3066 (2.3066) acc 42.5781 (42.5781) loss_ce 2.3065 (2.3065) data_term 2.3065 (2.3065) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [11/300] batch [2/2] loss 1.9871 (2.1468) acc 50.0000 (46.2891) loss_ce 1.9870 (2.1467) data_term 1.9870 (2.1467) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [12/300] batch [1/2] loss 2.1527 (2.1527) acc 46.8750 (46.8750) loss_ce 2.1526 (2.1526) data_term 2.1526 (2.1526) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [12/300] batch [2/2] loss 2.1021 (2.1274) acc 48.6111 (47.7431) loss_ce 2.1020 (2.1273) data_term 2.1020 (2.1273) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [13/300] batch [1/2] loss 2.0710 (2.0710) acc 52.7344 (52.7344) loss_ce 2.0708 (2.0708) data_term 2.0708 (2.0708) kl_term 0.0001 (0.0001) eta 0:00:02
epoch [13/300] batch [2/2] loss 2.2384 (2.1547) acc 39.5833 (46.1589) loss_ce 2.2383 (2.1545) data_term 2.2383 (2.1545) kl_term 0.0002 (0.0002) eta 0:00:02
epoch [14/300] batch [1/2] loss 2.0880 (2.0880) acc 52.3438 (52.3438) loss_ce 2.0879 (2.0879) data_term 2.0879 (2.0879) kl_term 0.0002 (0.0002) eta 0:00:02
epoch [14/300] batch [2/2] loss 1.9615 (2.0248) acc 56.2500 (54.2969) loss_ce 1.9613 (2.0246) data_term 1.9613 (2.0246) kl_term 0.0002 (0.0002) eta 0:00:02
epoch [15/300] batch [1/2] loss 1.8898 (1.8898) acc 58.5938 (58.5938) loss_ce 1.8896 (1.8896) data_term 1.8896 (1.8896) kl_term 0.0002 (0.0002) eta 0:00:02
epoch [15/300] batch [2/2] loss 2.0366 (1.9632) acc 52.7778 (55.6858) loss_ce 2.0364 (1.9630) data_term 2.0364 (1.9630) kl_term 0.0002 (0.0002) eta 0:00:02
epoch [16/300] batch [1/2] loss 1.8924 (1.8924) acc 58.2031 (58.2031) loss_ce 1.8922 (1.8922) data_term 1.8922 (1.8922) kl_term 0.0003 (0.0003) eta 0:00:02
epoch [16/300] batch [2/2] loss 1.8755 (1.8840) acc 58.3333 (58.2682) loss_ce 1.8752 (1.8837) data_term 1.8752 (1.8837) kl_term 0.0003 (0.0003) eta 0:00:02
epoch [17/300] batch [1/2] loss 1.9036 (1.9036) acc 58.2031 (58.2031) loss_ce 1.9033 (1.9033) data_term 1.9033 (1.9033) kl_term 0.0003 (0.0003) eta 0:00:02
epoch [17/300] batch [2/2] loss 1.9076 (1.9056) acc 57.6389 (57.9210) loss_ce 1.9072 (1.9052) data_term 1.9072 (1.9052) kl_term 0.0003 (0.0003) eta 0:00:02
epoch [18/300] batch [1/2] loss 1.8216 (1.8216) acc 58.5938 (58.5938) loss_ce 1.8213 (1.8213) data_term 1.8213 (1.8213) kl_term 0.0004 (0.0004) eta 0:00:02
epoch [18/300] batch [2/2] loss 1.9046 (1.8631) acc 56.2500 (57.4219) loss_ce 1.9042 (1.8628) data_term 1.9042 (1.8628) kl_term 0.0004 (0.0004) eta 0:00:02
epoch [19/300] batch [1/2] loss 1.7288 (1.7288) acc 64.4531 (64.4531) loss_ce 1.7284 (1.7284) data_term 1.7284 (1.7284) kl_term 0.0004 (0.0004) eta 0:00:02
epoch [19/300] batch [2/2] loss 1.7396 (1.7342) acc 63.1944 (63.8238) loss_ce 1.7392 (1.7338) data_term 1.7392 (1.7338) kl_term 0.0005 (0.0005) eta 0:00:02
epoch [20/300] batch [1/2] loss 1.6942 (1.6942) acc 60.1562 (60.1562) loss_ce 1.6936 (1.6936) data_term 1.6936 (1.6936) kl_term 0.0005 (0.0005) eta 0:00:02
epoch [20/300] batch [2/2] loss 1.6880 (1.6911) acc 59.7222 (59.9392) loss_ce 1.6875 (1.6906) data_term 1.6875 (1.6906) kl_term 0.0005 (0.0005) eta 0:00:02
epoch [21/300] batch [1/2] loss 1.6802 (1.6802) acc 63.2812 (63.2812) loss_ce 1.6796 (1.6796) data_term 1.6796 (1.6796) kl_term 0.0006 (0.0006) eta 0:00:02
epoch [21/300] batch [2/2] loss 1.6478 (1.6640) acc 63.8889 (63.5851) loss_ce 1.6472 (1.6634) data_term 1.6472 (1.6634) kl_term 0.0006 (0.0006) eta 0:00:02
epoch [22/300] batch [1/2] loss 1.5390 (1.5390) acc 67.9688 (67.9688) loss_ce 1.5384 (1.5384) data_term 1.5384 (1.5384) kl_term 0.0007 (0.0007) eta 0:00:02
epoch [22/300] batch [2/2] loss 1.7020 (1.6205) acc 65.9722 (66.9705) loss_ce 1.7013 (1.6198) data_term 1.7013 (1.6198) kl_term 0.0007 (0.0007) eta 0:00:02
epoch [23/300] batch [1/2] loss 1.5821 (1.5821) acc 65.6250 (65.6250) loss_ce 1.5814 (1.5814) data_term 1.5814 (1.5814) kl_term 0.0008 (0.0008) eta 0:00:02
epoch [23/300] batch [2/2] loss 1.5556 (1.5689) acc 72.2222 (68.9236) loss_ce 1.5548 (1.5681) data_term 1.5548 (1.5681) kl_term 0.0008 (0.0008) eta 0:00:02
epoch [24/300] batch [1/2] loss 1.5419 (1.5419) acc 68.3594 (68.3594) loss_ce 1.5410 (1.5410) data_term 1.5410 (1.5410) kl_term 0.0009 (0.0009) eta 0:00:02
epoch [24/300] batch [2/2] loss 1.5581 (1.5500) acc 68.0555 (68.2075) loss_ce 1.5572 (1.5491) data_term 1.5572 (1.5491) kl_term 0.0009 (0.0009) eta 0:00:02
epoch [25/300] batch [1/2] loss 1.4948 (1.4948) acc 67.9688 (67.9688) loss_ce 1.4939 (1.4939) data_term 1.4939 (1.4939) kl_term 0.0010 (0.0010) eta 0:00:02
epoch [25/300] batch [2/2] loss 1.5457 (1.5203) acc 71.5278 (69.7483) loss_ce 1.5448 (1.5193) data_term 1.5448 (1.5193) kl_term 0.0010 (0.0010) eta 0:00:02
epoch [26/300] batch [1/2] loss 1.3710 (1.3710) acc 71.4844 (71.4844) loss_ce 1.3699 (1.3699) data_term 1.3699 (1.3699) kl_term 0.0011 (0.0011) eta 0:00:02
epoch [26/300] batch [2/2] loss 1.4457 (1.4083) acc 70.8333 (71.1589) loss_ce 1.4446 (1.4072) data_term 1.4446 (1.4072) kl_term 0.0011 (0.0011) eta 0:00:02
epoch [27/300] batch [1/2] loss 1.3416 (1.3416) acc 72.6562 (72.6562) loss_ce 1.3404 (1.3404) data_term 1.3404 (1.3404) kl_term 0.0012 (0.0012) eta 0:00:02
epoch [27/300] batch [2/2] loss 1.4640 (1.4028) acc 66.6667 (69.6615) loss_ce 1.4628 (1.4016) data_term 1.4628 (1.4016) kl_term 0.0012 (0.0012) eta 0:00:02
epoch [28/300] batch [1/2] loss 1.3621 (1.3621) acc 71.4844 (71.4844) loss_ce 1.3608 (1.3608) data_term 1.3608 (1.3608) kl_term 0.0013 (0.0013) eta 0:00:02
epoch [28/300] batch [2/2] loss 1.4103 (1.3862) acc 63.8889 (67.6866) loss_ce 1.4090 (1.3849) data_term 1.4090 (1.3849) kl_term 0.0013 (0.0013) eta 0:00:02
epoch [29/300] batch [1/2] loss 1.4016 (1.4016) acc 68.7500 (68.7500) loss_ce 1.4002 (1.4002) data_term 1.4002 (1.4002) kl_term 0.0014 (0.0014) eta 0:00:02
epoch [29/300] batch [2/2] loss 1.3628 (1.3822) acc 70.1389 (69.4444) loss_ce 1.3614 (1.3808) data_term 1.3614 (1.3808) kl_term 0.0015 (0.0014) eta 0:00:02
epoch [30/300] batch [1/2] loss 1.3260 (1.3260) acc 76.9531 (76.9531) loss_ce 1.3244 (1.3244) data_term 1.3244 (1.3244) kl_term 0.0016 (0.0016) eta 0:00:02
epoch [30/300] batch [2/2] loss 1.4013 (1.3636) acc 71.5278 (74.2405) loss_ce 1.3997 (1.3620) data_term 1.3997 (1.3620) kl_term 0.0016 (0.0016) eta 0:00:02
epoch [31/300] batch [1/2] loss 1.4257 (1.4257) acc 71.4844 (71.4844) loss_ce 1.4240 (1.4240) data_term 1.4240 (1.4240) kl_term 0.0017 (0.0017) eta 0:00:02
epoch [31/300] batch [2/2] loss 1.3135 (1.3696) acc 71.5278 (71.5061) loss_ce 1.3118 (1.3679) data_term 1.3118 (1.3679) kl_term 0.0017 (0.0017) eta 0:00:02
epoch [32/300] batch [1/2] loss 1.3419 (1.3419) acc 75.7812 (75.7812) loss_ce 1.3401 (1.3401) data_term 1.3401 (1.3401) kl_term 0.0018 (0.0018) eta 0:00:02
epoch [32/300] batch [2/2] loss 1.2202 (1.2810) acc 78.4722 (77.1267) loss_ce 1.2183 (1.2792) data_term 1.2183 (1.2792) kl_term 0.0019 (0.0019) eta 0:00:02
epoch [33/300] batch [1/2] loss 1.2862 (1.2862) acc 74.6094 (74.6094) loss_ce 1.2842 (1.2842) data_term 1.2842 (1.2842) kl_term 0.0020 (0.0020) eta 0:00:02
epoch [33/300] batch [2/2] loss 1.2296 (1.2579) acc 75.6944 (75.1519) loss_ce 1.2276 (1.2559) data_term 1.2276 (1.2559) kl_term 0.0020 (0.0020) eta 0:00:02
epoch [34/300] batch [1/2] loss 1.2089 (1.2089) acc 78.5156 (78.5156) loss_ce 1.2068 (1.2068) data_term 1.2068 (1.2068) kl_term 0.0021 (0.0021) eta 0:00:02
epoch [34/300] batch [2/2] loss 1.3152 (1.2621) acc 70.8333 (74.6745) loss_ce 1.3131 (1.2599) data_term 1.3131 (1.2599) kl_term 0.0022 (0.0021) eta 0:00:02
epoch [35/300] batch [1/2] loss 1.1472 (1.1472) acc 80.8594 (80.8594) loss_ce 1.1449 (1.1449) data_term 1.1449 (1.1449) kl_term 0.0023 (0.0023) eta 0:00:02
epoch [35/300] batch [2/2] loss 1.3791 (1.2631) acc 71.5278 (76.1936) loss_ce 1.3768 (1.2608) data_term 1.3768 (1.2608) kl_term 0.0023 (0.0023) eta 0:00:02
epoch [36/300] batch [1/2] loss 1.2785 (1.2785) acc 78.9062 (78.9062) loss_ce 1.2760 (1.2760) data_term 1.2760 (1.2760) kl_term 0.0024 (0.0024) eta 0:00:02
epoch [36/300] batch [2/2] loss 1.1985 (1.2385) acc 76.3889 (77.6476) loss_ce 1.1960 (1.2360) data_term 1.1960 (1.2360) kl_term 0.0025 (0.0025) eta 0:00:02
epoch [37/300] batch [1/2] loss 1.0637 (1.0637) acc 82.8125 (82.8125) loss_ce 1.0611 (1.0611) data_term 1.0611 (1.0611) kl_term 0.0026 (0.0026) eta 0:00:02
epoch [37/300] batch [2/2] loss 1.1923 (1.1280) acc 75.6944 (79.2535) loss_ce 1.1897 (1.1254) data_term 1.1897 (1.1254) kl_term 0.0027 (0.0026) eta 0:00:02
epoch [38/300] batch [1/2] loss 1.0837 (1.0837) acc 82.4219 (82.4219) loss_ce 1.0810 (1.0810) data_term 1.0810 (1.0810) kl_term 0.0028 (0.0028) eta 0:00:02
epoch [38/300] batch [2/2] loss 1.1806 (1.1321) acc 78.4722 (80.4470) loss_ce 1.1777 (1.1293) data_term 1.1777 (1.1293) kl_term 0.0028 (0.0028) eta 0:00:02
epoch [39/300] batch [1/2] loss 1.1358 (1.1358) acc 81.2500 (81.2500) loss_ce 1.1328 (1.1328) data_term 1.1328 (1.1328) kl_term 0.0030 (0.0030) eta 0:00:02
epoch [39/300] batch [2/2] loss 1.0557 (1.0958) acc 79.1667 (80.2083) loss_ce 1.0527 (1.0928) data_term 1.0527 (1.0928) kl_term 0.0030 (0.0030) eta 0:00:02
epoch [40/300] batch [1/2] loss 1.1309 (1.1309) acc 81.2500 (81.2500) loss_ce 1.1278 (1.1278) data_term 1.1278 (1.1278) kl_term 0.0031 (0.0031) eta 0:00:02
epoch [40/300] batch [2/2] loss 1.2388 (1.1849) acc 76.3889 (78.8194) loss_ce 1.2356 (1.1817) data_term 1.2356 (1.1817) kl_term 0.0032 (0.0032) eta 0:00:02
epoch [41/300] batch [1/2] loss 1.0876 (1.0876) acc 79.2969 (79.2969) loss_ce 1.0842 (1.0842) data_term 1.0842 (1.0842) kl_term 0.0033 (0.0033) eta 0:00:02
epoch [41/300] batch [2/2] loss 1.0490 (1.0683) acc 81.9444 (80.6207) loss_ce 1.0456 (1.0649) data_term 1.0456 (1.0649) kl_term 0.0034 (0.0033) eta 0:00:02
epoch [42/300] batch [1/2] loss 1.0205 (1.0205) acc 84.3750 (84.3750) loss_ce 1.0169 (1.0169) data_term 1.0169 (1.0169) kl_term 0.0035 (0.0035) eta 0:00:02
epoch [42/300] batch [2/2] loss 1.0896 (1.0550) acc 81.2500 (82.8125) loss_ce 1.0860 (1.0515) data_term 1.0860 (1.0515) kl_term 0.0036 (0.0035) eta 0:00:02
epoch [43/300] batch [1/2] loss 0.9599 (0.9599) acc 82.8125 (82.8125) loss_ce 0.9561 (0.9561) data_term 0.9561 (0.9561) kl_term 0.0037 (0.0037) eta 0:00:02
epoch [43/300] batch [2/2] loss 1.1733 (1.0666) acc 76.3889 (79.6007) loss_ce 1.1695 (1.0628) data_term 1.1695 (1.0628) kl_term 0.0038 (0.0037) eta 0:00:02
epoch [44/300] batch [1/2] loss 1.0793 (1.0793) acc 82.8125 (82.8125) loss_ce 1.0754 (1.0754) data_term 1.0754 (1.0754) kl_term 0.0039 (0.0039) eta 0:00:02
epoch [44/300] batch [2/2] loss 0.9657 (1.0225) acc 83.3333 (83.0729) loss_ce 0.9618 (1.0186) data_term 0.9618 (1.0186) kl_term 0.0040 (0.0039) eta 0:00:02
epoch [45/300] batch [1/2] loss 1.0440 (1.0440) acc 80.4688 (80.4688) loss_ce 1.0399 (1.0399) data_term 1.0399 (1.0399) kl_term 0.0041 (0.0041) eta 0:00:02
epoch [45/300] batch [2/2] loss 1.0564 (1.0502) acc 79.8611 (80.1649) loss_ce 1.0523 (1.0461) data_term 1.0523 (1.0461) kl_term 0.0042 (0.0041) eta 0:00:02
epoch [46/300] batch [1/2] loss 0.9296 (0.9296) acc 85.5469 (85.5469) loss_ce 0.9252 (0.9252) data_term 0.9252 (0.9252) kl_term 0.0043 (0.0043) eta 0:00:02
epoch [46/300] batch [2/2] loss 1.0988 (1.0142) acc 78.4722 (82.0095) loss_ce 1.0945 (1.0098) data_term 1.0945 (1.0098) kl_term 0.0044 (0.0044) eta 0:00:02
epoch [47/300] batch [1/2] loss 1.0249 (1.0249) acc 78.5156 (78.5156) loss_ce 1.0203 (1.0203) data_term 1.0203 (1.0203) kl_term 0.0045 (0.0045) eta 0:00:02
epoch [47/300] batch [2/2] loss 0.8739 (0.9494) acc 86.1111 (82.3134) loss_ce 0.8693 (0.9448) data_term 0.8693 (0.9448) kl_term 0.0046 (0.0046) eta 0:00:02
epoch [48/300] batch [1/2] loss 0.9024 (0.9024) acc 83.2031 (83.2031) loss_ce 0.8976 (0.8976) data_term 0.8976 (0.8976) kl_term 0.0048 (0.0048) eta 0:00:02
epoch [48/300] batch [2/2] loss 0.8849 (0.8936) acc 81.9444 (82.5738) loss_ce 0.8801 (0.8889) data_term 0.8801 (0.8889) kl_term 0.0048 (0.0048) eta 0:00:02
epoch [49/300] batch [1/2] loss 0.9807 (0.9807) acc 82.4219 (82.4219) loss_ce 0.9757 (0.9757) data_term 0.9757 (0.9757) kl_term 0.0050 (0.0050) eta 0:00:02
epoch [49/300] batch [2/2] loss 1.1239 (1.0523) acc 80.5555 (81.4887) loss_ce 1.1189 (1.0473) data_term 1.1189 (1.0473) kl_term 0.0050 (0.0050) eta 0:00:02
epoch [50/300] batch [1/2] loss 0.9254 (0.9254) acc 87.1094 (87.1094) loss_ce 0.9202 (0.9202) data_term 0.9202 (0.9202) kl_term 0.0052 (0.0052) eta 0:00:02
epoch [50/300] batch [2/2] loss 0.8836 (0.9045) acc 88.1944 (87.6519) loss_ce 0.8784 (0.8993) data_term 0.8784 (0.8993) kl_term 0.0053 (0.0052) eta 0:00:02
epoch [51/300] batch [1/2] loss 1.0149 (1.0149) acc 82.4219 (82.4219) loss_ce 1.0095 (1.0095) data_term 1.0095 (1.0095) kl_term 0.0054 (0.0054) eta 0:00:02
epoch [51/300] batch [2/2] loss 0.8039 (0.9094) acc 88.1944 (85.3082) loss_ce 0.7984 (0.9040) data_term 0.7984 (0.9040) kl_term 0.0055 (0.0055) eta 0:00:02
epoch [52/300] batch [1/2] loss 0.8784 (0.8784) acc 86.3281 (86.3281) loss_ce 0.8728 (0.8728) data_term 0.8728 (0.8728) kl_term 0.0057 (0.0057) eta 0:00:02
epoch [52/300] batch [2/2] loss 1.0494 (0.9639) acc 79.8611 (83.0946) loss_ce 1.0437 (0.9582) data_term 1.0437 (0.9582) kl_term 0.0057 (0.0057) eta 0:00:02
epoch [53/300] batch [1/2] loss 0.9474 (0.9474) acc 86.3281 (86.3281) loss_ce 0.9415 (0.9415) data_term 0.9415 (0.9415) kl_term 0.0059 (0.0059) eta 0:00:02
epoch [53/300] batch [2/2] loss 0.9275 (0.9374) acc 84.7222 (85.5252) loss_ce 0.9215 (0.9315) data_term 0.9215 (0.9315) kl_term 0.0060 (0.0059) eta 0:00:02
epoch [54/300] batch [1/2] loss 0.9161 (0.9161) acc 83.9844 (83.9844) loss_ce 0.9099 (0.9099) data_term 0.9099 (0.9099) kl_term 0.0061 (0.0061) eta 0:00:02
epoch [54/300] batch [2/2] loss 0.8242 (0.8701) acc 84.0278 (84.0061) loss_ce 0.8180 (0.8639) data_term 0.8180 (0.8639) kl_term 0.0062 (0.0062) eta 0:00:02
epoch [55/300] batch [1/2] loss 0.8927 (0.8927) acc 85.9375 (85.9375) loss_ce 0.8863 (0.8863) data_term 0.8863 (0.8863) kl_term 0.0064 (0.0064) eta 0:00:02
epoch [55/300] batch [2/2] loss 0.8910 (0.8918) acc 86.1111 (86.0243) loss_ce 0.8846 (0.8854) data_term 0.8846 (0.8854) kl_term 0.0064 (0.0064) eta 0:00:02
epoch [56/300] batch [1/2] loss 0.9210 (0.9210) acc 81.6406 (81.6406) loss_ce 0.9143 (0.9143) data_term 0.9143 (0.9143) kl_term 0.0066 (0.0066) eta 0:00:02
epoch [56/300] batch [2/2] loss 1.0012 (0.9611) acc 82.6389 (82.1398) loss_ce 0.9945 (0.9544) data_term 0.9945 (0.9544) kl_term 0.0067 (0.0067) eta 0:00:02
epoch [57/300] batch [1/2] loss 0.8102 (0.8102) acc 87.1094 (87.1094) loss_ce 0.8033 (0.8033) data_term 0.8033 (0.8033) kl_term 0.0069 (0.0069) eta 0:00:02
epoch [57/300] batch [2/2] loss 0.8072 (0.8087) acc 88.1944 (87.6519) loss_ce 0.8003 (0.8018) data_term 0.8003 (0.8018) kl_term 0.0069 (0.0069) eta 0:00:02
epoch [58/300] batch [1/2] loss 0.8883 (0.8883) acc 85.1562 (85.1562) loss_ce 0.8812 (0.8812) data_term 0.8812 (0.8812) kl_term 0.0071 (0.0071) eta 0:00:02
epoch [58/300] batch [2/2] loss 0.7119 (0.8001) acc 92.3611 (88.7587) loss_ce 0.7047 (0.7930) data_term 0.7047 (0.7930) kl_term 0.0072 (0.0072) eta 0:00:02
epoch [59/300] batch [1/2] loss 0.7901 (0.7901) acc 87.5000 (87.5000) loss_ce 0.7827 (0.7827) data_term 0.7827 (0.7827) kl_term 0.0074 (0.0074) eta 0:00:02
epoch [59/300] batch [2/2] loss 0.8559 (0.8230) acc 86.1111 (86.8056) loss_ce 0.8484 (0.8155) data_term 0.8484 (0.8155) kl_term 0.0074 (0.0074) eta 0:00:02
epoch [60/300] batch [1/2] loss 0.8464 (0.8464) acc 86.7188 (86.7188) loss_ce 0.8388 (0.8388) data_term 0.8388 (0.8388) kl_term 0.0076 (0.0076) eta 0:00:02
epoch [60/300] batch [2/2] loss 0.8825 (0.8645) acc 88.1944 (87.4566) loss_ce 0.8748 (0.8568) data_term 0.8748 (0.8568) kl_term 0.0077 (0.0077) eta 0:00:02
epoch [61/300] batch [1/2] loss 0.8646 (0.8646) acc 88.2812 (88.2812) loss_ce 0.8567 (0.8567) data_term 0.8567 (0.8567) kl_term 0.0079 (0.0079) eta 0:00:02
epoch [61/300] batch [2/2] loss 0.8041 (0.8344) acc 84.7222 (86.5017) loss_ce 0.7962 (0.8264) data_term 0.7962 (0.8264) kl_term 0.0080 (0.0079) eta 0:00:02
epoch [62/300] batch [1/2] loss 0.7829 (0.7829) acc 89.4531 (89.4531) loss_ce 0.7747 (0.7747) data_term 0.7747 (0.7747) kl_term 0.0082 (0.0082) eta 0:00:02
epoch [62/300] batch [2/2] loss 0.8741 (0.8285) acc 85.4167 (87.4349) loss_ce 0.8659 (0.8203) data_term 0.8659 (0.8203) kl_term 0.0082 (0.0082) eta 0:00:02
epoch [63/300] batch [1/2] loss 0.8444 (0.8444) acc 88.2812 (88.2812) loss_ce 0.8360 (0.8360) data_term 0.8360 (0.8360) kl_term 0.0084 (0.0084) eta 0:00:02
epoch [63/300] batch [2/2] loss 0.7977 (0.8210) acc 88.8889 (88.5851) loss_ce 0.7892 (0.8126) data_term 0.7892 (0.8126) kl_term 0.0085 (0.0085) eta 0:00:02
epoch [64/300] batch [1/2] loss 0.8406 (0.8406) acc 86.3281 (86.3281) loss_ce 0.8319 (0.8319) data_term 0.8319 (0.8319) kl_term 0.0087 (0.0087) eta 0:00:02
epoch [64/300] batch [2/2] loss 0.8562 (0.8484) acc 86.8055 (86.5668) loss_ce 0.8474 (0.8397) data_term 0.8474 (0.8397) kl_term 0.0088 (0.0087) eta 0:00:02
epoch [65/300] batch [1/2] loss 0.8049 (0.8049) acc 88.2812 (88.2812) loss_ce 0.7959 (0.7959) data_term 0.7959 (0.7959) kl_term 0.0090 (0.0090) eta 0:00:02
epoch [65/300] batch [2/2] loss 0.8429 (0.8239) acc 86.8055 (87.5434) loss_ce 0.8339 (0.8149) data_term 0.8339 (0.8149) kl_term 0.0090 (0.0090) eta 0:00:02
epoch [66/300] batch [1/2] loss 0.7536 (0.7536) acc 87.5000 (87.5000) loss_ce 0.7444 (0.7444) data_term 0.7444 (0.7444) kl_term 0.0093 (0.0093) eta 0:00:02
epoch [66/300] batch [2/2] loss 0.7963 (0.7750) acc 83.3333 (85.4167) loss_ce 0.7870 (0.7657) data_term 0.7870 (0.7657) kl_term 0.0093 (0.0093) eta 0:00:02
epoch [67/300] batch [1/2] loss 0.7934 (0.7934) acc 85.9375 (85.9375) loss_ce 0.7839 (0.7839) data_term 0.7839 (0.7839) kl_term 0.0095 (0.0095) eta 0:00:02
epoch [67/300] batch [2/2] loss 0.7842 (0.7888) acc 92.3611 (89.1493) loss_ce 0.7745 (0.7792) data_term 0.7745 (0.7792) kl_term 0.0096 (0.0096) eta 0:00:02
epoch [68/300] batch [1/2] loss 0.7711 (0.7711) acc 86.7188 (86.7188) loss_ce 0.7613 (0.7613) data_term 0.7613 (0.7613) kl_term 0.0098 (0.0098) eta 0:00:02
epoch [68/300] batch [2/2] loss 0.9679 (0.8695) acc 83.3333 (85.0260) loss_ce 0.9580 (0.8596) data_term 0.9580 (0.8596) kl_term 0.0099 (0.0099) eta 0:00:02
epoch [69/300] batch [1/2] loss 0.8538 (0.8538) acc 84.7656 (84.7656) loss_ce 0.8437 (0.8437) data_term 0.8437 (0.8437) kl_term 0.0101 (0.0101) eta 0:00:02
epoch [69/300] batch [2/2] loss 0.7086 (0.7812) acc 88.8889 (86.8273) loss_ce 0.6984 (0.7711) data_term 0.6984 (0.7711) kl_term 0.0102 (0.0102) eta 0:00:02
epoch [70/300] batch [1/2] loss 0.7923 (0.7923) acc 89.0625 (89.0625) loss_ce 0.7819 (0.7819) data_term 0.7819 (0.7819) kl_term 0.0104 (0.0104) eta 0:00:02
epoch [70/300] batch [2/2] loss 0.7744 (0.7833) acc 86.8055 (87.9340) loss_ce 0.7639 (0.7729) data_term 0.7639 (0.7729) kl_term 0.0105 (0.0104) eta 0:00:02
epoch [71/300] batch [1/2] loss 0.8341 (0.8341) acc 87.1094 (87.1094) loss_ce 0.8234 (0.8234) data_term 0.8234 (0.8234) kl_term 0.0107 (0.0107) eta 0:00:02
epoch [71/300] batch [2/2] loss 0.6984 (0.7663) acc 90.9722 (89.0408) loss_ce 0.6876 (0.7555) data_term 0.6876 (0.7555) kl_term 0.0108 (0.0107) eta 0:00:02
epoch [72/300] batch [1/2] loss 0.7373 (0.7373) acc 89.0625 (89.0625) loss_ce 0.7263 (0.7263) data_term 0.7263 (0.7263) kl_term 0.0110 (0.0110) eta 0:00:02
epoch [72/300] batch [2/2] loss 0.6530 (0.6951) acc 92.3611 (90.7118) loss_ce 0.6419 (0.6841) data_term 0.6419 (0.6841) kl_term 0.0111 (0.0110) eta 0:00:02
epoch [73/300] batch [1/2] loss 0.6826 (0.6826) acc 92.1875 (92.1875) loss_ce 0.6713 (0.6713) data_term 0.6713 (0.6713) kl_term 0.0113 (0.0113) eta 0:00:02
epoch [73/300] batch [2/2] loss 0.8348 (0.7587) acc 88.1944 (90.1910) loss_ce 0.8234 (0.7473) data_term 0.8234 (0.7473) kl_term 0.0114 (0.0113) eta 0:00:02
epoch [74/300] batch [1/2] loss 0.8113 (0.8113) acc 86.3281 (86.3281) loss_ce 0.7997 (0.7997) data_term 0.7997 (0.7997) kl_term 0.0116 (0.0116) eta 0:00:02
epoch [74/300] batch [2/2] loss 0.7743 (0.7928) acc 85.4167 (85.8724) loss_ce 0.7626 (0.7811) data_term 0.7626 (0.7811) kl_term 0.0117 (0.0116) eta 0:00:02
epoch [75/300] batch [1/2] loss 0.6841 (0.6841) acc 91.0156 (91.0156) loss_ce 0.6722 (0.6722) data_term 0.6722 (0.6722) kl_term 0.0119 (0.0119) eta 0:00:02
epoch [75/300] batch [2/2] loss 0.8546 (0.7694) acc 88.1944 (89.6050) loss_ce 0.8426 (0.7574) data_term 0.8426 (0.7574) kl_term 0.0120 (0.0119) eta 0:00:02
epoch [76/300] batch [1/2] loss 0.7390 (0.7390) acc 87.8906 (87.8906) loss_ce 0.7268 (0.7268) data_term 0.7268 (0.7268) kl_term 0.0122 (0.0122) eta 0:00:02
epoch [76/300] batch [2/2] loss 0.8871 (0.8130) acc 83.3333 (85.6120) loss_ce 0.8748 (0.8008) data_term 0.8748 (0.8008) kl_term 0.0123 (0.0123) eta 0:00:02
epoch [77/300] batch [1/2] loss 0.8176 (0.8176) acc 85.5469 (85.5469) loss_ce 0.8051 (0.8051) data_term 0.8051 (0.8051) kl_term 0.0125 (0.0125) eta 0:00:02
