***************
** Arguments **
***************
dataset_config_file: configs/datasets/ucf101.yaml
epoch [8/300] batch [2/2] loss 1.3477 (1.2914) acc 66.8919 (67.4303) loss_ce 1.3477 (1.2914) data_term 1.3477 (1.2914) kl_term 0.0000 (0.0000) eta 0:00:03
epoch [9/300] batch [1/2] loss 1.1825 (1.1825) acc 71.8750 (71.8750) loss_ce 1.1824 (1.1824) data_term 1.1824 (1.1824) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [9/300] batch [2/2] loss 1.4022 (1.2923) acc 62.1622 (67.0186) loss_ce 1.4021 (1.2923) data_term 1.4021 (1.2923) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [10/300] batch [1/2] loss 1.1858 (1.1858) acc 68.3594 (68.3594) loss_ce 1.1858 (1.1858) data_term 1.1858 (1.1858) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [10/300] batch [2/2] loss 1.2978 (1.2418) acc 64.8649 (66.6121) loss_ce 1.2978 (1.2418) data_term 1.2978 (1.2418) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [11/300] batch [1/2] loss 1.2713 (1.2713) acc 67.9688 (67.9688) loss_ce 1.2712 (1.2712) data_term 1.2712 (1.2712) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [11/300] batch [2/2] loss 1.1174 (1.1944) acc 70.9459 (69.4573) loss_ce 1.1174 (1.1943) data_term 1.1174 (1.1943) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [12/300] batch [1/2] loss 1.1853 (1.1853) acc 69.5312 (69.5312) loss_ce 1.1852 (1.1852) data_term 1.1852 (1.1852) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [12/300] batch [2/2] loss 1.2706 (1.2279) acc 65.5405 (67.5359) loss_ce 1.2705 (1.2278) data_term 1.2705 (1.2278) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [13/300] batch [1/2] loss 1.2579 (1.2579) acc 67.5781 (67.5781) loss_ce 1.2578 (1.2578) data_term 1.2578 (1.2578) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [13/300] batch [2/2] loss 1.0645 (1.1612) acc 69.5946 (68.5864) loss_ce 1.0644 (1.1611) data_term 1.0644 (1.1611) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [14/300] batch [1/2] loss 1.1526 (1.1526) acc 69.5312 (69.5312) loss_ce 1.1525 (1.1525) data_term 1.1525 (1.1525) kl_term 0.0001 (0.0001) eta 0:00:03
epoch [14/300] batch [2/2] loss 0.9974 (1.0750) acc 75.6757 (72.6035) loss_ce 0.9972 (1.0749) data_term 0.9972 (1.0749) kl_term 0.0002 (0.0002) eta 0:00:03
epoch [15/300] batch [1/2] loss 0.9763 (0.9763) acc 78.1250 (78.1250) loss_ce 0.9762 (0.9762) data_term 0.9762 (0.9762) kl_term 0.0002 (0.0002) eta 0:00:03
epoch [15/300] batch [2/2] loss 1.0452 (1.0107) acc 73.6487 (75.8868) loss_ce 1.0450 (1.0106) data_term 1.0450 (1.0106) kl_term 0.0002 (0.0002) eta 0:00:03
epoch [16/300] batch [1/2] loss 0.9922 (0.9922) acc 76.9531 (76.9531) loss_ce 0.9920 (0.9920) data_term 0.9920 (0.9920) kl_term 0.0002 (0.0002) eta 0:00:03
epoch [16/300] batch [2/2] loss 1.1812 (1.0867) acc 68.9189 (72.9360) loss_ce 1.1810 (1.0865) data_term 1.1810 (1.0865) kl_term 0.0002 (0.0002) eta 0:00:03
epoch [17/300] batch [1/2] loss 1.0289 (1.0289) acc 75.0000 (75.0000) loss_ce 1.0286 (1.0286) data_term 1.0286 (1.0286) kl_term 0.0002 (0.0002) eta 0:00:03
epoch [17/300] batch [2/2] loss 0.7842 (0.9065) acc 77.0270 (76.0135) loss_ce 0.7839 (0.9063) data_term 0.7839 (0.9063) kl_term 0.0003 (0.0003) eta 0:00:03
epoch [18/300] batch [1/2] loss 1.0367 (1.0367) acc 73.4375 (73.4375) loss_ce 1.0364 (1.0364) data_term 1.0364 (1.0364) kl_term 0.0003 (0.0003) eta 0:00:03
epoch [18/300] batch [2/2] loss 0.9759 (1.0063) acc 80.4054 (76.9215) loss_ce 0.9756 (1.0060) data_term 0.9756 (1.0060) kl_term 0.0003 (0.0003) eta 0:00:03
epoch [19/300] batch [1/2] loss 1.0723 (1.0723) acc 73.8281 (73.8281) loss_ce 1.0719 (1.0719) data_term 1.0719 (1.0719) kl_term 0.0003 (0.0003) eta 0:00:03
epoch [19/300] batch [2/2] loss 0.8930 (0.9826) acc 74.3243 (74.0762) loss_ce 0.8927 (0.9823) data_term 0.8927 (0.9823) kl_term 0.0003 (0.0003) eta 0:00:03
epoch [20/300] batch [1/2] loss 0.8961 (0.8961) acc 79.6875 (79.6875) loss_ce 0.8958 (0.8958) data_term 0.8958 (0.8958) kl_term 0.0004 (0.0004) eta 0:00:05
epoch [20/300] batch [2/2] loss 0.9803 (0.9382) acc 76.3514 (78.0194) loss_ce 0.9799 (0.9378) data_term 0.9799 (0.9378) kl_term 0.0004 (0.0004) eta 0:00:04
epoch [21/300] batch [1/2] loss 0.9652 (0.9652) acc 78.1250 (78.1250) loss_ce 0.9647 (0.9647) data_term 0.9647 (0.9647) kl_term 0.0004 (0.0004) eta 0:00:03
epoch [21/300] batch [2/2] loss 0.9314 (0.9483) acc 77.7027 (77.9139) loss_ce 0.9310 (0.9479) data_term 0.9310 (0.9479) kl_term 0.0004 (0.0004) eta 0:00:03
epoch [22/300] batch [1/2] loss 0.7091 (0.7091) acc 85.1562 (85.1562) loss_ce 0.7086 (0.7086) data_term 0.7086 (0.7086) kl_term 0.0005 (0.0005) eta 0:00:03
epoch [22/300] batch [2/2] loss 0.8201 (0.7646) acc 81.7568 (83.4565) loss_ce 0.8196 (0.7641) data_term 0.8196 (0.7641) kl_term 0.0005 (0.0005) eta 0:00:03
epoch [23/300] batch [1/2] loss 0.7955 (0.7955) acc 80.4688 (80.4688) loss_ce 0.7949 (0.7949) data_term 0.7949 (0.7949) kl_term 0.0005 (0.0005) eta 0:00:03
epoch [23/300] batch [2/2] loss 1.0486 (0.9221) acc 75.0000 (77.7344) loss_ce 1.0481 (0.9215) data_term 1.0481 (0.9215) kl_term 0.0005 (0.0005) eta 0:00:03
epoch [24/300] batch [1/2] loss 0.8084 (0.8084) acc 81.2500 (81.2500) loss_ce 0.8078 (0.8078) data_term 0.8078 (0.8078) kl_term 0.0006 (0.0006) eta 0:00:03
epoch [24/300] batch [2/2] loss 0.8971 (0.8527) acc 78.3784 (79.8142) loss_ce 0.8965 (0.8521) data_term 0.8965 (0.8521) kl_term 0.0006 (0.0006) eta 0:00:03
epoch [25/300] batch [1/2] loss 0.7840 (0.7840) acc 82.0312 (82.0312) loss_ce 0.7833 (0.7833) data_term 0.7833 (0.7833) kl_term 0.0007 (0.0007) eta 0:00:03
epoch [25/300] batch [2/2] loss 0.6577 (0.7208) acc 86.4865 (84.2589) loss_ce 0.6570 (0.7202) data_term 0.6570 (0.7202) kl_term 0.0007 (0.0007) eta 0:00:03
epoch [26/300] batch [1/2] loss 0.7156 (0.7156) acc 82.0312 (82.0312) loss_ce 0.7149 (0.7149) data_term 0.7149 (0.7149) kl_term 0.0007 (0.0007) eta 0:00:03
epoch [26/300] batch [2/2] loss 0.6777 (0.6966) acc 86.4865 (84.2589) loss_ce 0.6770 (0.6959) data_term 0.6770 (0.6959) kl_term 0.0007 (0.0007) eta 0:00:03
epoch [27/300] batch [1/2] loss 0.6976 (0.6976) acc 85.1562 (85.1562) loss_ce 0.6968 (0.6968) data_term 0.6968 (0.6968) kl_term 0.0008 (0.0008) eta 0:00:03
epoch [27/300] batch [2/2] loss 0.7671 (0.7323) acc 83.1081 (84.1322) loss_ce 0.7663 (0.7315) data_term 0.7663 (0.7315) kl_term 0.0008 (0.0008) eta 0:00:07
epoch [28/300] batch [1/2] loss 0.7905 (0.7905) acc 83.5938 (83.5938) loss_ce 0.7896 (0.7896) data_term 0.7896 (0.7896) kl_term 0.0009 (0.0009) eta 0:00:03
epoch [28/300] batch [2/2] loss 0.7244 (0.7574) acc 87.1622 (85.3780) loss_ce 0.7235 (0.7566) data_term 0.7235 (0.7566) kl_term 0.0009 (0.0009) eta 0:00:03
epoch [29/300] batch [1/2] loss 0.6707 (0.6707) acc 84.7656 (84.7656) loss_ce 0.6697 (0.6697) data_term 0.6697 (0.6697) kl_term 0.0009 (0.0009) eta 0:00:03
epoch [29/300] batch [2/2] loss 0.6401 (0.6554) acc 84.4595 (84.6125) loss_ce 0.6391 (0.6544) data_term 0.6391 (0.6544) kl_term 0.0010 (0.0009) eta 0:00:03
epoch [30/300] batch [1/2] loss 0.6866 (0.6866) acc 85.1562 (85.1562) loss_ce 0.6855 (0.6855) data_term 0.6855 (0.6855) kl_term 0.0010 (0.0010) eta 0:00:03
epoch [30/300] batch [2/2] loss 0.7061 (0.6963) acc 82.4324 (83.7943) loss_ce 0.7051 (0.6953) data_term 0.7051 (0.6953) kl_term 0.0010 (0.0010) eta 0:00:03
epoch [31/300] batch [1/2] loss 0.7677 (0.7677) acc 81.6406 (81.6406) loss_ce 0.7666 (0.7666) data_term 0.7666 (0.7666) kl_term 0.0011 (0.0011) eta 0:00:03
epoch [31/300] batch [2/2] loss 0.6167 (0.6922) acc 84.4595 (83.0500) loss_ce 0.6156 (0.6911) data_term 0.6156 (0.6911) kl_term 0.0011 (0.0011) eta 0:00:03
epoch [32/300] batch [1/2] loss 0.7097 (0.7097) acc 85.5469 (85.5469) loss_ce 0.7085 (0.7085) data_term 0.7085 (0.7085) kl_term 0.0012 (0.0012) eta 0:00:03
epoch [32/300] batch [2/2] loss 0.7610 (0.7353) acc 83.1081 (84.3275) loss_ce 0.7598 (0.7341) data_term 0.7598 (0.7341) kl_term 0.0012 (0.0012) eta 0:00:03
epoch [33/300] batch [1/2] loss 0.6224 (0.6224) acc 85.5469 (85.5469) loss_ce 0.6212 (0.6212) data_term 0.6212 (0.6212) kl_term 0.0013 (0.0013) eta 0:00:03
epoch [33/300] batch [2/2] loss 0.5889 (0.6057) acc 88.5135 (87.0302) loss_ce 0.5877 (0.6044) data_term 0.5877 (0.6044) kl_term 0.0013 (0.0013) eta 0:00:03
epoch [34/300] batch [1/2] loss 0.6599 (0.6599) acc 86.3281 (86.3281) loss_ce 0.6585 (0.6585) data_term 0.6585 (0.6585) kl_term 0.0013 (0.0013) eta 0:00:03
epoch [34/300] batch [2/2] loss 0.5869 (0.6234) acc 88.5135 (87.4208) loss_ce 0.5856 (0.6220) data_term 0.5856 (0.6220) kl_term 0.0014 (0.0013) eta 0:00:03
epoch [35/300] batch [1/2] loss 0.6408 (0.6408) acc 86.3281 (86.3281) loss_ce 0.6393 (0.6393) data_term 0.6393 (0.6393) kl_term 0.0014 (0.0014) eta 0:00:03
epoch [35/300] batch [2/2] loss 0.5922 (0.6165) acc 86.4865 (86.4073) loss_ce 0.5907 (0.6150) data_term 0.5907 (0.6150) kl_term 0.0014 (0.0014) eta 0:00:03
epoch [36/300] batch [1/2] loss 0.5815 (0.5815) acc 88.6719 (88.6719) loss_ce 0.5800 (0.5800) data_term 0.5800 (0.5800) kl_term 0.0015 (0.0015) eta 0:00:03
epoch [36/300] batch [2/2] loss 0.5636 (0.5725) acc 89.1892 (88.9305) loss_ce 0.5621 (0.5710) data_term 0.5621 (0.5710) kl_term 0.0015 (0.0015) eta 0:00:03
epoch [37/300] batch [1/2] loss 0.6605 (0.6605) acc 86.3281 (86.3281) loss_ce 0.6589 (0.6589) data_term 0.6589 (0.6589) kl_term 0.0016 (0.0016) eta 0:00:03
epoch [37/300] batch [2/2] loss 0.5368 (0.5986) acc 89.1892 (87.7587) loss_ce 0.5351 (0.5970) data_term 0.5351 (0.5970) kl_term 0.0016 (0.0016) eta 0:00:03
epoch [38/300] batch [1/2] loss 0.6844 (0.6844) acc 85.9375 (85.9375) loss_ce 0.6827 (0.6827) data_term 0.6827 (0.6827) kl_term 0.0017 (0.0017) eta 0:00:03
epoch [38/300] batch [2/2] loss 0.6350 (0.6597) acc 84.4595 (85.1985) loss_ce 0.6333 (0.6580) data_term 0.6333 (0.6580) kl_term 0.0017 (0.0017) eta 0:00:03
epoch [39/300] batch [1/2] loss 0.6555 (0.6555) acc 85.9375 (85.9375) loss_ce 0.6538 (0.6538) data_term 0.6538 (0.6538) kl_term 0.0018 (0.0018) eta 0:00:03
epoch [39/300] batch [2/2] loss 0.5387 (0.5971) acc 91.2162 (88.5769) loss_ce 0.5368 (0.5953) data_term 0.5368 (0.5953) kl_term 0.0018 (0.0018) eta 0:00:03
epoch [40/300] batch [1/2] loss 0.6916 (0.6916) acc 84.7656 (84.7656) loss_ce 0.6897 (0.6897) data_term 0.6897 (0.6897) kl_term 0.0019 (0.0019) eta 0:00:03
epoch [40/300] batch [2/2] loss 0.6991 (0.6953) acc 86.4865 (85.6261) loss_ce 0.6972 (0.6934) data_term 0.6972 (0.6934) kl_term 0.0019 (0.0019) eta 0:00:03
epoch [41/300] batch [1/2] loss 0.6741 (0.6741) acc 86.3281 (86.3281) loss_ce 0.6721 (0.6721) data_term 0.6721 (0.6721) kl_term 0.0020 (0.0020) eta 0:00:03
epoch [41/300] batch [2/2] loss 0.5306 (0.6024) acc 90.5405 (88.4343) loss_ce 0.5286 (0.6004) data_term 0.5286 (0.6004) kl_term 0.0020 (0.0020) eta 0:00:03
epoch [42/300] batch [1/2] loss 0.5962 (0.5962) acc 89.4531 (89.4531) loss_ce 0.5941 (0.5941) data_term 0.5941 (0.5941) kl_term 0.0021 (0.0021) eta 0:00:03
epoch [42/300] batch [2/2] loss 0.6823 (0.6393) acc 85.1351 (87.2941) loss_ce 0.6802 (0.6372) data_term 0.6802 (0.6372) kl_term 0.0021 (0.0021) eta 0:00:03
epoch [43/300] batch [1/2] loss 0.6199 (0.6199) acc 87.5000 (87.5000) loss_ce 0.6177 (0.6177) data_term 0.6177 (0.6177) kl_term 0.0022 (0.0022) eta 0:00:03
epoch [43/300] batch [2/2] loss 0.5363 (0.5781) acc 89.8649 (88.6824) loss_ce 0.5341 (0.5759) data_term 0.5341 (0.5759) kl_term 0.0022 (0.0022) eta 0:00:03
epoch [44/300] batch [1/2] loss 0.5367 (0.5367) acc 87.5000 (87.5000) loss_ce 0.5345 (0.5345) data_term 0.5345 (0.5345) kl_term 0.0023 (0.0023) eta 0:00:03
epoch [44/300] batch [2/2] loss 0.4603 (0.4985) acc 92.5676 (90.0338) loss_ce 0.4580 (0.4962) data_term 0.4580 (0.4962) kl_term 0.0023 (0.0023) eta 0:00:03
epoch [45/300] batch [1/2] loss 0.6223 (0.6223) acc 87.1094 (87.1094) loss_ce 0.6199 (0.6199) data_term 0.6199 (0.6199) kl_term 0.0024 (0.0024) eta 0:00:03
epoch [45/300] batch [2/2] loss 0.5011 (0.5617) acc 89.8649 (88.4871) loss_ce 0.4987 (0.5593) data_term 0.4987 (0.5593) kl_term 0.0024 (0.0024) eta 0:00:03
epoch [46/300] batch [1/2] loss 0.5980 (0.5980) acc 86.3281 (86.3281) loss_ce 0.5955 (0.5955) data_term 0.5955 (0.5955) kl_term 0.0025 (0.0025) eta 0:00:03
epoch [46/300] batch [2/2] loss 0.5849 (0.5915) acc 89.1892 (87.7587) loss_ce 0.5824 (0.5889) data_term 0.5824 (0.5889) kl_term 0.0025 (0.0025) eta 0:00:02
epoch [47/300] batch [1/2] loss 0.6230 (0.6230) acc 85.5469 (85.5469) loss_ce 0.6203 (0.6203) data_term 0.6203 (0.6203) kl_term 0.0026 (0.0026) eta 0:00:03
epoch [47/300] batch [2/2] loss 0.5819 (0.6024) acc 87.1622 (86.3545) loss_ce 0.5792 (0.5998) data_term 0.5792 (0.5998) kl_term 0.0026 (0.0026) eta 0:00:02
epoch [48/300] batch [1/2] loss 0.6086 (0.6086) acc 85.1562 (85.1562) loss_ce 0.6058 (0.6058) data_term 0.6058 (0.6058) kl_term 0.0027 (0.0027) eta 0:00:03
epoch [48/300] batch [2/2] loss 0.4714 (0.5400) acc 89.8649 (87.5106) loss_ce 0.4687 (0.5372) data_term 0.4687 (0.5372) kl_term 0.0028 (0.0027) eta 0:00:02
epoch [49/300] batch [1/2] loss 0.5885 (0.5885) acc 87.5000 (87.5000) loss_ce 0.5856 (0.5856) data_term 0.5856 (0.5856) kl_term 0.0028 (0.0028) eta 0:00:03
epoch [49/300] batch [2/2] loss 0.6147 (0.6016) acc 85.8108 (86.6554) loss_ce 0.6119 (0.5987) data_term 0.6119 (0.5987) kl_term 0.0029 (0.0029) eta 0:00:02
epoch [50/300] batch [1/2] loss 0.6240 (0.6240) acc 88.2812 (88.2812) loss_ce 0.6211 (0.6211) data_term 0.6211 (0.6211) kl_term 0.0030 (0.0030) eta 0:00:02
epoch [50/300] batch [2/2] loss 0.5434 (0.5837) acc 87.8378 (88.0595) loss_ce 0.5404 (0.5807) data_term 0.5404 (0.5807) kl_term 0.0030 (0.0030) eta 0:00:02
epoch [51/300] batch [1/2] loss 0.6237 (0.6237) acc 87.1094 (87.1094) loss_ce 0.6206 (0.6206) data_term 0.6206 (0.6206) kl_term 0.0031 (0.0031) eta 0:00:02
epoch [51/300] batch [2/2] loss 0.4525 (0.5381) acc 89.1892 (88.1493) loss_ce 0.4494 (0.5350) data_term 0.4494 (0.5350) kl_term 0.0031 (0.0031) eta 0:00:02
epoch [52/300] batch [1/2] loss 0.5553 (0.5553) acc 89.4531 (89.4531) loss_ce 0.5521 (0.5521) data_term 0.5521 (0.5521) kl_term 0.0032 (0.0032) eta 0:00:02
epoch [52/300] batch [2/2] loss 0.5693 (0.5623) acc 89.8649 (89.6590) loss_ce 0.5661 (0.5591) data_term 0.5661 (0.5591) kl_term 0.0032 (0.0032) eta 0:00:02
epoch [53/300] batch [1/2] loss 0.5090 (0.5090) acc 89.4531 (89.4531) loss_ce 0.5056 (0.5056) data_term 0.5056 (0.5056) kl_term 0.0033 (0.0033) eta 0:00:02
epoch [53/300] batch [2/2] loss 0.7547 (0.6318) acc 81.0811 (85.2671) loss_ce 0.7513 (0.6285) data_term 0.7513 (0.6285) kl_term 0.0034 (0.0033) eta 0:00:02
epoch [54/300] batch [1/2] loss 0.5409 (0.5409) acc 90.6250 (90.6250) loss_ce 0.5374 (0.5374) data_term 0.5374 (0.5374) kl_term 0.0034 (0.0034) eta 0:00:02
epoch [54/300] batch [2/2] loss 0.6011 (0.5710) acc 87.1622 (88.8936) loss_ce 0.5977 (0.5676) data_term 0.5977 (0.5676) kl_term 0.0035 (0.0035) eta 0:00:02
epoch [55/300] batch [1/2] loss 0.6831 (0.6831) acc 84.7656 (84.7656) loss_ce 0.6795 (0.6795) data_term 0.6795 (0.6795) kl_term 0.0036 (0.0036) eta 0:00:02
epoch [55/300] batch [2/2] loss 0.6075 (0.6453) acc 87.1622 (85.9639) loss_ce 0.6039 (0.6417) data_term 0.6039 (0.6417) kl_term 0.0036 (0.0036) eta 0:00:02
epoch [56/300] batch [1/2] loss 0.4510 (0.4510) acc 92.9688 (92.9688) loss_ce 0.4473 (0.4473) data_term 0.4473 (0.4473) kl_term 0.0037 (0.0037) eta 0:00:02
epoch [56/300] batch [2/2] loss 0.4945 (0.4727) acc 89.1892 (91.0790) loss_ce 0.4907 (0.4690) data_term 0.4907 (0.4690) kl_term 0.0037 (0.0037) eta 0:00:02
epoch [57/300] batch [1/2] loss 0.3791 (0.3791) acc 93.3594 (93.3594) loss_ce 0.3753 (0.3753) data_term 0.3753 (0.3753) kl_term 0.0038 (0.0038) eta 0:00:02
epoch [57/300] batch [2/2] loss 0.5777 (0.4784) acc 87.1622 (90.2608) loss_ce 0.5738 (0.4746) data_term 0.5738 (0.4746) kl_term 0.0039 (0.0038) eta 0:00:02
epoch [58/300] batch [1/2] loss 0.4676 (0.4676) acc 91.0156 (91.0156) loss_ce 0.4636 (0.4636) data_term 0.4636 (0.4636) kl_term 0.0040 (0.0040) eta 0:00:02
epoch [58/300] batch [2/2] loss 0.4624 (0.4650) acc 90.5405 (90.7781) loss_ce 0.4584 (0.4610) data_term 0.4584 (0.4610) kl_term 0.0040 (0.0040) eta 0:00:02
epoch [59/300] batch [1/2] loss 0.5835 (0.5835) acc 88.6719 (88.6719) loss_ce 0.5794 (0.5794) data_term 0.5794 (0.5794) kl_term 0.0041 (0.0041) eta 0:00:02
epoch [59/300] batch [2/2] loss 0.5093 (0.5464) acc 89.8649 (89.2684) loss_ce 0.5052 (0.5423) data_term 0.5052 (0.5423) kl_term 0.0041 (0.0041) eta 0:00:02
epoch [60/300] batch [1/2] loss 0.5577 (0.5577) acc 88.6719 (88.6719) loss_ce 0.5535 (0.5535) data_term 0.5535 (0.5535) kl_term 0.0042 (0.0042) eta 0:00:02
epoch [60/300] batch [2/2] loss 0.5003 (0.5290) acc 89.1892 (88.9305) loss_ce 0.4961 (0.5248) data_term 0.4961 (0.5248) kl_term 0.0043 (0.0042) eta 0:00:02
epoch [61/300] batch [1/2] loss 0.5418 (0.5418) acc 91.0156 (91.0156) loss_ce 0.5374 (0.5374) data_term 0.5374 (0.5374) kl_term 0.0044 (0.0044) eta 0:00:02
epoch [61/300] batch [2/2] loss 0.6256 (0.5837) acc 86.4865 (88.7511) loss_ce 0.6212 (0.5793) data_term 0.6212 (0.5793) kl_term 0.0044 (0.0044) eta 0:00:02
epoch [62/300] batch [1/2] loss 0.4786 (0.4786) acc 92.1875 (92.1875) loss_ce 0.4741 (0.4741) data_term 0.4741 (0.4741) kl_term 0.0045 (0.0045) eta 0:00:02
epoch [62/300] batch [2/2] loss 0.5415 (0.5101) acc 89.8649 (91.0262) loss_ce 0.5370 (0.5056) data_term 0.5370 (0.5056) kl_term 0.0045 (0.0045) eta 0:00:02
epoch [63/300] batch [1/2] loss 0.4146 (0.4146) acc 92.1875 (92.1875) loss_ce 0.4100 (0.4100) data_term 0.4100 (0.4100) kl_term 0.0046 (0.0046) eta 0:00:02
epoch [63/300] batch [2/2] loss 0.5119 (0.4632) acc 90.5405 (91.3640) loss_ce 0.5072 (0.4586) data_term 0.5072 (0.4586) kl_term 0.0047 (0.0047) eta 0:00:02
epoch [64/300] batch [1/2] loss 0.4164 (0.4164) acc 92.9688 (92.9688) loss_ce 0.4116 (0.4116) data_term 0.4116 (0.4116) kl_term 0.0048 (0.0048) eta 0:00:02
epoch [64/300] batch [2/2] loss 0.4763 (0.4463) acc 90.5405 (91.7546) loss_ce 0.4714 (0.4415) data_term 0.4714 (0.4415) kl_term 0.0048 (0.0048) eta 0:00:02
epoch [65/300] batch [1/2] loss 0.5214 (0.5214) acc 88.6719 (88.6719) loss_ce 0.5165 (0.5165) data_term 0.5165 (0.5165) kl_term 0.0049 (0.0049) eta 0:00:02
epoch [65/300] batch [2/2] loss 0.5435 (0.5325) acc 88.5135 (88.5927) loss_ce 0.5386 (0.5275) data_term 0.5386 (0.5275) kl_term 0.0050 (0.0049) eta 0:00:02
epoch [66/300] batch [1/2] loss 0.4881 (0.4881) acc 88.2812 (88.2812) loss_ce 0.4830 (0.4830) data_term 0.4830 (0.4830) kl_term 0.0051 (0.0051) eta 0:00:02
epoch [66/300] batch [2/2] loss 0.5008 (0.4944) acc 89.8649 (89.0731) loss_ce 0.4957 (0.4893) data_term 0.4957 (0.4893) kl_term 0.0051 (0.0051) eta 0:00:02
epoch [67/300] batch [1/2] loss 0.5386 (0.5386) acc 90.6250 (90.6250) loss_ce 0.5334 (0.5334) data_term 0.5334 (0.5334) kl_term 0.0052 (0.0052) eta 0:00:02
epoch [67/300] batch [2/2] loss 0.4380 (0.4883) acc 91.8919 (91.2584) loss_ce 0.4327 (0.4831) data_term 0.4327 (0.4831) kl_term 0.0053 (0.0052) eta 0:00:02
epoch [68/300] batch [1/2] loss 0.3809 (0.3809) acc 92.1875 (92.1875) loss_ce 0.3755 (0.3755) data_term 0.3755 (0.3755) kl_term 0.0054 (0.0054) eta 0:00:02
epoch [68/300] batch [2/2] loss 0.3617 (0.3713) acc 95.9459 (94.0667) loss_ce 0.3563 (0.3659) data_term 0.3563 (0.3659) kl_term 0.0054 (0.0054) eta 0:00:02
epoch [69/300] batch [1/2] loss 0.4273 (0.4273) acc 91.0156 (91.0156) loss_ce 0.4218 (0.4218) data_term 0.4218 (0.4218) kl_term 0.0055 (0.0055) eta 0:00:02
epoch [69/300] batch [2/2] loss 0.3289 (0.3781) acc 93.2432 (92.1294) loss_ce 0.3234 (0.3726) data_term 0.3234 (0.3726) kl_term 0.0055 (0.0055) eta 0:00:02
epoch [70/300] batch [1/2] loss 0.5309 (0.5309) acc 89.8438 (89.8438) loss_ce 0.5252 (0.5252) data_term 0.5252 (0.5252) kl_term 0.0057 (0.0057) eta 0:00:02
epoch [70/300] batch [2/2] loss 0.5244 (0.5276) acc 89.1892 (89.5165) loss_ce 0.5187 (0.5219) data_term 0.5187 (0.5219) kl_term 0.0057 (0.0057) eta 0:00:02
epoch [71/300] batch [1/2] loss 0.4431 (0.4431) acc 92.1875 (92.1875) loss_ce 0.4373 (0.4373) data_term 0.4373 (0.4373) kl_term 0.0058 (0.0058) eta 0:00:02
epoch [71/300] batch [2/2] loss 0.4106 (0.4269) acc 91.8919 (92.0397) loss_ce 0.4048 (0.4210) data_term 0.4048 (0.4210) kl_term 0.0059 (0.0058) eta 0:00:02
epoch [72/300] batch [1/2] loss 0.4188 (0.4188) acc 93.3594 (93.3594) loss_ce 0.4128 (0.4128) data_term 0.4128 (0.4128) kl_term 0.0060 (0.0060) eta 0:00:02
epoch [72/300] batch [2/2] loss 0.4217 (0.4202) acc 91.8919 (92.6256) loss_ce 0.4157 (0.4142) data_term 0.4157 (0.4142) kl_term 0.0060 (0.0060) eta 0:00:02
epoch [73/300] batch [1/2] loss 0.3368 (0.3368) acc 94.9219 (94.9219) loss_ce 0.3307 (0.3307) data_term 0.3307 (0.3307) kl_term 0.0061 (0.0061) eta 0:00:02
epoch [73/300] batch [2/2] loss 0.3975 (0.3671) acc 95.9459 (95.4339) loss_ce 0.3913 (0.3610) data_term 0.3913 (0.3610) kl_term 0.0062 (0.0061) eta 0:00:02
epoch [74/300] batch [1/2] loss 0.4103 (0.4103) acc 92.9688 (92.9688) loss_ce 0.4040 (0.4040) data_term 0.4040 (0.4040) kl_term 0.0063 (0.0063) eta 0:00:02
epoch [74/300] batch [2/2] loss 0.3710 (0.3906) acc 93.9189 (93.4438) loss_ce 0.3646 (0.3843) data_term 0.3646 (0.3843) kl_term 0.0063 (0.0063) eta 0:00:02
epoch [75/300] batch [1/2] loss 0.4643 (0.4643) acc 90.6250 (90.6250) loss_ce 0.4579 (0.4579) data_term 0.4579 (0.4579) kl_term 0.0064 (0.0064) eta 0:00:02
epoch [75/300] batch [2/2] loss 0.5621 (0.5132) acc 89.8649 (90.2449) loss_ce 0.5556 (0.5067) data_term 0.5556 (0.5067) kl_term 0.0065 (0.0065) eta 0:00:02
epoch [76/300] batch [1/2] loss 0.4432 (0.4432) acc 92.5781 (92.5781) loss_ce 0.4367 (0.4367) data_term 0.4367 (0.4367) kl_term 0.0066 (0.0066) eta 0:00:02
epoch [76/300] batch [2/2] loss 0.4015 (0.4224) acc 91.2162 (91.8972) loss_ce 0.3949 (0.4158) data_term 0.3949 (0.4158) kl_term 0.0066 (0.0066) eta 0:00:02
epoch [77/300] batch [1/2] loss 0.4182 (0.4182) acc 92.1875 (92.1875) loss_ce 0.4115 (0.4115) data_term 0.4115 (0.4115) kl_term 0.0068 (0.0068) eta 0:00:02
epoch [77/300] batch [2/2] loss 0.4341 (0.4262) acc 91.8919 (92.0397) loss_ce 0.4273 (0.4194) data_term 0.4273 (0.4194) kl_term 0.0068 (0.0068) eta 0:00:02
