***************
** Arguments **
***************
dataset_config_file: configs/datasets/caltech101.yaml
epoch [63/300] batch [4/7] loss 0.0469 (0.0477) acc 100.0000 (99.4141) loss_ce 0.0441 (0.0449) data_term 0.0441 (0.0449) kl_term 0.0028 (0.0028) eta 0:00:11
epoch [63/300] batch [5/7] loss 0.0566 (0.0494) acc 99.2188 (99.3750) loss_ce 0.0538 (0.0467) data_term 0.0538 (0.0467) kl_term 0.0028 (0.0028) eta 0:00:11
epoch [63/300] batch [6/7] loss 0.0391 (0.0477) acc 100.0000 (99.4792) loss_ce 0.0363 (0.0449) data_term 0.0363 (0.0449) kl_term 0.0028 (0.0028) eta 0:00:11
epoch [63/300] batch [7/7] loss 0.0401 (0.0466) acc 100.0000 (99.5536) loss_ce 0.0373 (0.0438) data_term 0.0373 (0.0438) kl_term 0.0028 (0.0028) eta 0:00:11
epoch [64/300] batch [1/7] loss 0.0548 (0.0548) acc 99.2188 (99.2188) loss_ce 0.0520 (0.0520) data_term 0.0520 (0.0520) kl_term 0.0029 (0.0029) eta 0:00:12
epoch [64/300] batch [2/7] loss 0.0403 (0.0476) acc 100.0000 (99.6094) loss_ce 0.0375 (0.0447) data_term 0.0375 (0.0447) kl_term 0.0029 (0.0029) eta 0:00:12
epoch [64/300] batch [3/7] loss 0.0552 (0.0501) acc 98.8281 (99.3490) loss_ce 0.0523 (0.0473) data_term 0.0523 (0.0473) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [64/300] batch [4/7] loss 0.0442 (0.0486) acc 99.2188 (99.3164) loss_ce 0.0413 (0.0458) data_term 0.0413 (0.0458) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [64/300] batch [5/7] loss 0.0484 (0.0486) acc 98.8281 (99.2188) loss_ce 0.0456 (0.0457) data_term 0.0456 (0.0457) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [64/300] batch [6/7] loss 0.0449 (0.0480) acc 100.0000 (99.3490) loss_ce 0.0420 (0.0451) data_term 0.0420 (0.0451) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [64/300] batch [7/7] loss 0.0388 (0.0467) acc 100.0000 (99.4420) loss_ce 0.0359 (0.0438) data_term 0.0359 (0.0438) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [65/300] batch [1/7] loss 0.0563 (0.0563) acc 99.2188 (99.2188) loss_ce 0.0534 (0.0534) data_term 0.0534 (0.0534) kl_term 0.0029 (0.0029) eta 0:00:12
epoch [65/300] batch [2/7] loss 0.0409 (0.0486) acc 100.0000 (99.6094) loss_ce 0.0379 (0.0456) data_term 0.0379 (0.0456) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [65/300] batch [3/7] loss 0.0469 (0.0480) acc 99.2188 (99.4792) loss_ce 0.0439 (0.0451) data_term 0.0439 (0.0451) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [65/300] batch [4/7] loss 0.0548 (0.0497) acc 99.2188 (99.4141) loss_ce 0.0518 (0.0468) data_term 0.0518 (0.0468) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [65/300] batch [5/7] loss 0.0454 (0.0488) acc 100.0000 (99.5312) loss_ce 0.0425 (0.0459) data_term 0.0425 (0.0459) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [65/300] batch [6/7] loss 0.0458 (0.0483) acc 100.0000 (99.6094) loss_ce 0.0428 (0.0454) data_term 0.0428 (0.0454) kl_term 0.0029 (0.0029) eta 0:00:11
epoch [65/300] batch [7/7] loss 0.0282 (0.0455) acc 100.0000 (99.6652) loss_ce 0.0252 (0.0425) data_term 0.0252 (0.0425) kl_term 0.0030 (0.0029) eta 0:00:11
epoch [66/300] batch [1/7] loss 0.0625 (0.0625) acc 98.4375 (98.4375) loss_ce 0.0595 (0.0595) data_term 0.0595 (0.0595) kl_term 0.0030 (0.0030) eta 0:00:12
epoch [66/300] batch [2/7] loss 0.0433 (0.0529) acc 99.6094 (99.0234) loss_ce 0.0403 (0.0499) data_term 0.0403 (0.0499) kl_term 0.0030 (0.0030) eta 0:00:11
epoch [66/300] batch [3/7] loss 0.0349 (0.0469) acc 100.0000 (99.3490) loss_ce 0.0319 (0.0439) data_term 0.0319 (0.0439) kl_term 0.0030 (0.0030) eta 0:00:11
epoch [66/300] batch [4/7] loss 0.0480 (0.0472) acc 99.6094 (99.4141) loss_ce 0.0449 (0.0442) data_term 0.0449 (0.0442) kl_term 0.0030 (0.0030) eta 0:00:11
epoch [66/300] batch [5/7] loss 0.0445 (0.0467) acc 100.0000 (99.5312) loss_ce 0.0415 (0.0436) data_term 0.0415 (0.0436) kl_term 0.0030 (0.0030) eta 0:00:11
epoch [66/300] batch [6/7] loss 0.0663 (0.0499) acc 99.2188 (99.4792) loss_ce 0.0632 (0.0469) data_term 0.0632 (0.0469) kl_term 0.0030 (0.0030) eta 0:00:11
epoch [66/300] batch [7/7] loss 0.0220 (0.0459) acc 100.0000 (99.5536) loss_ce 0.0190 (0.0429) data_term 0.0190 (0.0429) kl_term 0.0030 (0.0030) eta 0:00:11
epoch [67/300] batch [1/7] loss 0.0496 (0.0496) acc 100.0000 (100.0000) loss_ce 0.0465 (0.0465) data_term 0.0465 (0.0465) kl_term 0.0031 (0.0031) eta 0:00:11
epoch [67/300] batch [2/7] loss 0.0476 (0.0486) acc 99.2188 (99.6094) loss_ce 0.0446 (0.0456) data_term 0.0446 (0.0456) kl_term 0.0031 (0.0031) eta 0:00:11
epoch [67/300] batch [3/7] loss 0.0586 (0.0520) acc 99.2188 (99.4792) loss_ce 0.0556 (0.0489) data_term 0.0556 (0.0489) kl_term 0.0031 (0.0031) eta 0:00:11
epoch [67/300] batch [4/7] loss 0.0464 (0.0506) acc 99.6094 (99.5117) loss_ce 0.0433 (0.0475) data_term 0.0433 (0.0475) kl_term 0.0031 (0.0031) eta 0:00:11
epoch [67/300] batch [5/7] loss 0.0292 (0.0463) acc 99.6094 (99.5312) loss_ce 0.0262 (0.0432) data_term 0.0262 (0.0432) kl_term 0.0031 (0.0031) eta 0:00:11
epoch [67/300] batch [6/7] loss 0.0613 (0.0488) acc 98.8281 (99.4141) loss_ce 0.0582 (0.0457) data_term 0.0582 (0.0457) kl_term 0.0031 (0.0031) eta 0:00:11
epoch [67/300] batch [7/7] loss 0.0316 (0.0463) acc 100.0000 (99.4978) loss_ce 0.0285 (0.0433) data_term 0.0285 (0.0433) kl_term 0.0031 (0.0031) eta 0:00:11
epoch [68/300] batch [1/7] loss 0.0505 (0.0505) acc 99.2188 (99.2188) loss_ce 0.0474 (0.0474) data_term 0.0474 (0.0474) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [68/300] batch [2/7] loss 0.0441 (0.0473) acc 99.6094 (99.4141) loss_ce 0.0410 (0.0442) data_term 0.0410 (0.0442) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [68/300] batch [3/7] loss 0.0482 (0.0476) acc 99.2188 (99.3490) loss_ce 0.0450 (0.0444) data_term 0.0450 (0.0444) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [68/300] batch [4/7] loss 0.0543 (0.0493) acc 99.6094 (99.4141) loss_ce 0.0511 (0.0461) data_term 0.0511 (0.0461) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [68/300] batch [5/7] loss 0.0593 (0.0513) acc 99.6094 (99.4531) loss_ce 0.0561 (0.0481) data_term 0.0561 (0.0481) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [68/300] batch [6/7] loss 0.0473 (0.0506) acc 98.8281 (99.3490) loss_ce 0.0441 (0.0475) data_term 0.0441 (0.0475) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [68/300] batch [7/7] loss 0.0582 (0.0517) acc 96.8750 (98.9955) loss_ce 0.0550 (0.0485) data_term 0.0550 (0.0485) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [69/300] batch [1/7] loss 0.0437 (0.0437) acc 100.0000 (100.0000) loss_ce 0.0404 (0.0404) data_term 0.0404 (0.0404) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [69/300] batch [2/7] loss 0.0651 (0.0544) acc 98.4375 (99.2188) loss_ce 0.0619 (0.0512) data_term 0.0619 (0.0512) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [69/300] batch [3/7] loss 0.0692 (0.0593) acc 98.8281 (99.0885) loss_ce 0.0660 (0.0561) data_term 0.0660 (0.0561) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [69/300] batch [4/7] loss 0.0615 (0.0599) acc 98.4375 (98.9258) loss_ce 0.0583 (0.0566) data_term 0.0583 (0.0566) kl_term 0.0032 (0.0032) eta 0:00:11
epoch [69/300] batch [5/7] loss 0.0494 (0.0578) acc 99.2188 (98.9844) loss_ce 0.0462 (0.0546) data_term 0.0462 (0.0546) kl_term 0.0033 (0.0032) eta 0:00:11
epoch [69/300] batch [6/7] loss 0.0505 (0.0566) acc 99.6094 (99.0885) loss_ce 0.0473 (0.0533) data_term 0.0473 (0.0533) kl_term 0.0033 (0.0032) eta 0:00:11
epoch [69/300] batch [7/7] loss 0.0652 (0.0578) acc 100.0000 (99.2188) loss_ce 0.0619 (0.0546) data_term 0.0619 (0.0546) kl_term 0.0033 (0.0032) eta 0:00:11
epoch [70/300] batch [1/7] loss 0.0675 (0.0675) acc 98.8281 (98.8281) loss_ce 0.0642 (0.0642) data_term 0.0642 (0.0642) kl_term 0.0033 (0.0033) eta 0:00:11
epoch [70/300] batch [2/7] loss 0.0758 (0.0717) acc 98.4375 (98.6328) loss_ce 0.0725 (0.0684) data_term 0.0725 (0.0684) kl_term 0.0033 (0.0033) eta 0:00:11
epoch [70/300] batch [3/7] loss 0.0640 (0.0691) acc 99.6094 (98.9583) loss_ce 0.0607 (0.0658) data_term 0.0607 (0.0658) kl_term 0.0033 (0.0033) eta 0:00:11
epoch [70/300] batch [4/7] loss 0.0323 (0.0599) acc 100.0000 (99.2188) loss_ce 0.0290 (0.0566) data_term 0.0290 (0.0566) kl_term 0.0033 (0.0033) eta 0:00:11
epoch [70/300] batch [5/7] loss 0.0471 (0.0574) acc 98.8281 (99.1406) loss_ce 0.0438 (0.0540) data_term 0.0438 (0.0540) kl_term 0.0033 (0.0033) eta 0:00:11
epoch [70/300] batch [6/7] loss 0.0388 (0.0543) acc 99.6094 (99.2188) loss_ce 0.0354 (0.0509) data_term 0.0354 (0.0509) kl_term 0.0033 (0.0033) eta 0:00:11
epoch [70/300] batch [7/7] loss 0.0344 (0.0514) acc 100.0000 (99.3304) loss_ce 0.0311 (0.0481) data_term 0.0311 (0.0481) kl_term 0.0033 (0.0033) eta 0:00:11
epoch [71/300] batch [1/7] loss 0.0433 (0.0433) acc 100.0000 (100.0000) loss_ce 0.0399 (0.0399) data_term 0.0399 (0.0399) kl_term 0.0034 (0.0034) eta 0:00:11
epoch [71/300] batch [2/7] loss 0.0430 (0.0431) acc 99.6094 (99.8047) loss_ce 0.0396 (0.0397) data_term 0.0396 (0.0397) kl_term 0.0034 (0.0034) eta 0:00:11
epoch [71/300] batch [3/7] loss 0.0315 (0.0393) acc 99.6094 (99.7396) loss_ce 0.0281 (0.0359) data_term 0.0281 (0.0359) kl_term 0.0034 (0.0034) eta 0:00:11
epoch [71/300] batch [4/7] loss 0.0357 (0.0384) acc 100.0000 (99.8047) loss_ce 0.0323 (0.0350) data_term 0.0323 (0.0350) kl_term 0.0034 (0.0034) eta 0:00:11
epoch [71/300] batch [5/7] loss 0.0502 (0.0407) acc 99.2188 (99.6875) loss_ce 0.0468 (0.0373) data_term 0.0468 (0.0373) kl_term 0.0034 (0.0034) eta 0:00:11
epoch [71/300] batch [6/7] loss 0.0358 (0.0399) acc 100.0000 (99.7396) loss_ce 0.0324 (0.0365) data_term 0.0324 (0.0365) kl_term 0.0034 (0.0034) eta 0:00:11
epoch [71/300] batch [7/7] loss 0.0459 (0.0408) acc 100.0000 (99.7768) loss_ce 0.0424 (0.0374) data_term 0.0424 (0.0374) kl_term 0.0034 (0.0034) eta 0:00:11
epoch [72/300] batch [1/7] loss 0.0453 (0.0453) acc 99.6094 (99.6094) loss_ce 0.0418 (0.0418) data_term 0.0418 (0.0418) kl_term 0.0035 (0.0035) eta 0:00:11
epoch [72/300] batch [2/7] loss 0.0763 (0.0608) acc 98.8281 (99.2188) loss_ce 0.0729 (0.0574) data_term 0.0729 (0.0574) kl_term 0.0035 (0.0035) eta 0:00:11
epoch [72/300] batch [3/7] loss 0.0399 (0.0539) acc 100.0000 (99.4792) loss_ce 0.0364 (0.0504) data_term 0.0364 (0.0504) kl_term 0.0035 (0.0035) eta 0:00:11
epoch [72/300] batch [4/7] loss 0.0575 (0.0548) acc 100.0000 (99.6094) loss_ce 0.0540 (0.0513) data_term 0.0540 (0.0513) kl_term 0.0035 (0.0035) eta 0:00:11
epoch [72/300] batch [5/7] loss 0.0397 (0.0518) acc 99.6094 (99.6094) loss_ce 0.0362 (0.0483) data_term 0.0362 (0.0483) kl_term 0.0035 (0.0035) eta 0:00:11
epoch [72/300] batch [6/7] loss 0.0610 (0.0533) acc 100.0000 (99.6745) loss_ce 0.0575 (0.0498) data_term 0.0575 (0.0498) kl_term 0.0035 (0.0035) eta 0:00:11
epoch [72/300] batch [7/7] loss 0.0626 (0.0546) acc 98.4375 (99.4978) loss_ce 0.0591 (0.0511) data_term 0.0591 (0.0511) kl_term 0.0035 (0.0035) eta 0:00:11
epoch [73/300] batch [1/7] loss 0.0702 (0.0702) acc 99.2188 (99.2188) loss_ce 0.0666 (0.0666) data_term 0.0666 (0.0666) kl_term 0.0036 (0.0036) eta 0:00:12
epoch [73/300] batch [2/7] loss 0.0480 (0.0591) acc 99.2188 (99.2188) loss_ce 0.0444 (0.0555) data_term 0.0444 (0.0555) kl_term 0.0036 (0.0036) eta 0:00:12
epoch [73/300] batch [3/7] loss 0.0374 (0.0518) acc 99.6094 (99.3490) loss_ce 0.0338 (0.0483) data_term 0.0338 (0.0483) kl_term 0.0036 (0.0036) eta 0:00:12
epoch [73/300] batch [4/7] loss 0.0471 (0.0506) acc 100.0000 (99.5117) loss_ce 0.0435 (0.0471) data_term 0.0435 (0.0471) kl_term 0.0036 (0.0036) eta 0:00:12
epoch [73/300] batch [5/7] loss 0.0390 (0.0483) acc 99.6094 (99.5312) loss_ce 0.0354 (0.0448) data_term 0.0354 (0.0448) kl_term 0.0036 (0.0036) eta 0:00:11
epoch [73/300] batch [6/7] loss 0.0406 (0.0470) acc 99.6094 (99.5443) loss_ce 0.0370 (0.0435) data_term 0.0370 (0.0435) kl_term 0.0036 (0.0036) eta 0:00:11
epoch [73/300] batch [7/7] loss 0.0416 (0.0463) acc 100.0000 (99.6094) loss_ce 0.0381 (0.0427) data_term 0.0381 (0.0427) kl_term 0.0036 (0.0036) eta 0:00:11
epoch [74/300] batch [1/7] loss 0.0620 (0.0620) acc 98.4375 (98.4375) loss_ce 0.0584 (0.0584) data_term 0.0584 (0.0584) kl_term 0.0036 (0.0036) eta 0:00:11
epoch [74/300] batch [2/7] loss 0.0472 (0.0546) acc 99.2188 (98.8281) loss_ce 0.0435 (0.0510) data_term 0.0435 (0.0510) kl_term 0.0036 (0.0036) eta 0:00:11
epoch [74/300] batch [3/7] loss 0.0438 (0.0510) acc 99.6094 (99.0885) loss_ce 0.0402 (0.0474) data_term 0.0402 (0.0474) kl_term 0.0036 (0.0036) eta 0:00:11
epoch [74/300] batch [4/7] loss 0.0485 (0.0504) acc 99.2188 (99.1211) loss_ce 0.0449 (0.0467) data_term 0.0449 (0.0467) kl_term 0.0036 (0.0036) eta 0:00:11
epoch [74/300] batch [5/7] loss 0.0464 (0.0496) acc 99.6094 (99.2188) loss_ce 0.0428 (0.0459) data_term 0.0428 (0.0459) kl_term 0.0037 (0.0036) eta 0:00:11
epoch [74/300] batch [6/7] loss 0.0607 (0.0514) acc 98.8281 (99.1536) loss_ce 0.0571 (0.0478) data_term 0.0571 (0.0478) kl_term 0.0037 (0.0036) eta 0:00:11
epoch [74/300] batch [7/7] loss 0.0366 (0.0493) acc 100.0000 (99.2746) loss_ce 0.0329 (0.0457) data_term 0.0329 (0.0457) kl_term 0.0037 (0.0036) eta 0:00:11
epoch [75/300] batch [1/7] loss 0.0447 (0.0447) acc 100.0000 (100.0000) loss_ce 0.0410 (0.0410) data_term 0.0410 (0.0410) kl_term 0.0037 (0.0037) eta 0:00:11
epoch [75/300] batch [2/7] loss 0.0460 (0.0454) acc 98.4375 (99.2188) loss_ce 0.0423 (0.0416) data_term 0.0423 (0.0416) kl_term 0.0037 (0.0037) eta 0:00:11
epoch [75/300] batch [3/7] loss 0.0412 (0.0440) acc 99.6094 (99.3490) loss_ce 0.0374 (0.0402) data_term 0.0374 (0.0402) kl_term 0.0037 (0.0037) eta 0:00:11
epoch [75/300] batch [4/7] loss 0.0638 (0.0489) acc 98.8281 (99.2188) loss_ce 0.0601 (0.0452) data_term 0.0601 (0.0452) kl_term 0.0037 (0.0037) eta 0:00:11
epoch [75/300] batch [5/7] loss 0.0375 (0.0466) acc 100.0000 (99.3750) loss_ce 0.0338 (0.0429) data_term 0.0338 (0.0429) kl_term 0.0037 (0.0037) eta 0:00:11
epoch [75/300] batch [6/7] loss 0.0462 (0.0466) acc 100.0000 (99.4792) loss_ce 0.0424 (0.0428) data_term 0.0424 (0.0428) kl_term 0.0037 (0.0037) eta 0:00:11
epoch [75/300] batch [7/7] loss 0.0614 (0.0487) acc 98.4375 (99.3304) loss_ce 0.0576 (0.0449) data_term 0.0576 (0.0449) kl_term 0.0037 (0.0037) eta 0:00:11
epoch [76/300] batch [1/7] loss 0.0524 (0.0524) acc 98.8281 (98.8281) loss_ce 0.0486 (0.0486) data_term 0.0486 (0.0486) kl_term 0.0038 (0.0038) eta 0:00:11
epoch [76/300] batch [2/7] loss 0.0469 (0.0496) acc 99.6094 (99.2188) loss_ce 0.0431 (0.0458) data_term 0.0431 (0.0458) kl_term 0.0038 (0.0038) eta 0:00:11
epoch [76/300] batch [3/7] loss 0.0413 (0.0469) acc 99.6094 (99.3490) loss_ce 0.0375 (0.0431) data_term 0.0375 (0.0431) kl_term 0.0038 (0.0038) eta 0:00:11
epoch [76/300] batch [4/7] loss 0.0561 (0.0492) acc 99.6094 (99.4141) loss_ce 0.0523 (0.0454) data_term 0.0523 (0.0454) kl_term 0.0038 (0.0038) eta 0:00:11
epoch [76/300] batch [5/7] loss 0.0491 (0.0491) acc 99.6094 (99.4531) loss_ce 0.0453 (0.0453) data_term 0.0453 (0.0453) kl_term 0.0038 (0.0038) eta 0:00:11
epoch [76/300] batch [6/7] loss 0.0358 (0.0469) acc 100.0000 (99.5443) loss_ce 0.0320 (0.0431) data_term 0.0320 (0.0431) kl_term 0.0038 (0.0038) eta 0:00:11
epoch [76/300] batch [7/7] loss 0.0394 (0.0458) acc 100.0000 (99.6094) loss_ce 0.0356 (0.0420) data_term 0.0356 (0.0420) kl_term 0.0038 (0.0038) eta 0:00:11
epoch [77/300] batch [1/7] loss 0.0564 (0.0564) acc 99.2188 (99.2188) loss_ce 0.0525 (0.0525) data_term 0.0525 (0.0525) kl_term 0.0039 (0.0039) eta 0:00:12
epoch [77/300] batch [2/7] loss 0.0519 (0.0542) acc 99.2188 (99.2188) loss_ce 0.0480 (0.0503) data_term 0.0480 (0.0503) kl_term 0.0039 (0.0039) eta 0:00:11
epoch [77/300] batch [3/7] loss 0.0413 (0.0499) acc 99.2188 (99.2188) loss_ce 0.0374 (0.0460) data_term 0.0374 (0.0460) kl_term 0.0039 (0.0039) eta 0:00:11
epoch [77/300] batch [4/7] loss 0.0386 (0.0471) acc 100.0000 (99.4141) loss_ce 0.0347 (0.0432) data_term 0.0347 (0.0432) kl_term 0.0039 (0.0039) eta 0:00:11
epoch [77/300] batch [5/7] loss 0.0536 (0.0484) acc 98.8281 (99.2969) loss_ce 0.0497 (0.0445) data_term 0.0497 (0.0445) kl_term 0.0039 (0.0039) eta 0:00:11
epoch [77/300] batch [6/7] loss 0.0657 (0.0512) acc 98.4375 (99.1536) loss_ce 0.0618 (0.0474) data_term 0.0618 (0.0474) kl_term 0.0039 (0.0039) eta 0:00:11
epoch [77/300] batch [7/7] loss 0.0577 (0.0522) acc 98.4375 (99.0513) loss_ce 0.0538 (0.0483) data_term 0.0538 (0.0483) kl_term 0.0039 (0.0039) eta 0:00:10
epoch [78/300] batch [1/7] loss 0.0396 (0.0396) acc 99.6094 (99.6094) loss_ce 0.0356 (0.0356) data_term 0.0356 (0.0356) kl_term 0.0040 (0.0040) eta 0:00:11
epoch [78/300] batch [2/7] loss 0.0376 (0.0386) acc 100.0000 (99.8047) loss_ce 0.0336 (0.0346) data_term 0.0336 (0.0346) kl_term 0.0040 (0.0040) eta 0:00:11
epoch [78/300] batch [3/7] loss 0.0497 (0.0423) acc 98.8281 (99.4792) loss_ce 0.0457 (0.0383) data_term 0.0457 (0.0383) kl_term 0.0040 (0.0040) eta 0:00:11
epoch [78/300] batch [4/7] loss 0.0393 (0.0415) acc 100.0000 (99.6094) loss_ce 0.0353 (0.0376) data_term 0.0353 (0.0376) kl_term 0.0040 (0.0040) eta 0:00:11
epoch [78/300] batch [5/7] loss 0.0390 (0.0410) acc 99.6094 (99.6094) loss_ce 0.0350 (0.0370) data_term 0.0350 (0.0370) kl_term 0.0040 (0.0040) eta 0:00:11
epoch [78/300] batch [6/7] loss 0.0700 (0.0459) acc 98.8281 (99.4792) loss_ce 0.0660 (0.0419) data_term 0.0660 (0.0419) kl_term 0.0040 (0.0040) eta 0:00:11
epoch [78/300] batch [7/7] loss 0.0297 (0.0435) acc 100.0000 (99.5536) loss_ce 0.0257 (0.0396) data_term 0.0257 (0.0396) kl_term 0.0040 (0.0040) eta 0:00:10
epoch [79/300] batch [1/7] loss 0.0556 (0.0556) acc 98.8281 (98.8281) loss_ce 0.0516 (0.0516) data_term 0.0516 (0.0516) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [79/300] batch [2/7] loss 0.0677 (0.0617) acc 98.8281 (98.8281) loss_ce 0.0636 (0.0576) data_term 0.0636 (0.0576) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [79/300] batch [3/7] loss 0.0455 (0.0563) acc 99.6094 (99.0885) loss_ce 0.0414 (0.0522) data_term 0.0414 (0.0522) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [79/300] batch [4/7] loss 0.0682 (0.0592) acc 98.4375 (98.9258) loss_ce 0.0641 (0.0552) data_term 0.0641 (0.0552) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [79/300] batch [5/7] loss 0.0467 (0.0567) acc 99.2188 (98.9844) loss_ce 0.0427 (0.0527) data_term 0.0427 (0.0527) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [79/300] batch [6/7] loss 0.0453 (0.0548) acc 100.0000 (99.1536) loss_ce 0.0413 (0.0508) data_term 0.0413 (0.0508) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [79/300] batch [7/7] loss 0.0536 (0.0547) acc 100.0000 (99.2746) loss_ce 0.0495 (0.0506) data_term 0.0495 (0.0506) kl_term 0.0041 (0.0041) eta 0:00:10
epoch [80/300] batch [1/7] loss 0.0582 (0.0582) acc 98.8281 (98.8281) loss_ce 0.0541 (0.0541) data_term 0.0541 (0.0541) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [80/300] batch [2/7] loss 0.0336 (0.0459) acc 100.0000 (99.4141) loss_ce 0.0294 (0.0417) data_term 0.0294 (0.0417) kl_term 0.0041 (0.0041) eta 0:00:11
epoch [80/300] batch [3/7] loss 0.0480 (0.0466) acc 100.0000 (99.6094) loss_ce 0.0439 (0.0425) data_term 0.0439 (0.0425) kl_term 0.0042 (0.0041) eta 0:00:10
epoch [80/300] batch [4/7] loss 0.0490 (0.0472) acc 99.6094 (99.6094) loss_ce 0.0448 (0.0430) data_term 0.0448 (0.0430) kl_term 0.0042 (0.0041) eta 0:00:10
epoch [80/300] batch [5/7] loss 0.0476 (0.0473) acc 100.0000 (99.6875) loss_ce 0.0435 (0.0431) data_term 0.0435 (0.0431) kl_term 0.0042 (0.0042) eta 0:00:10
epoch [80/300] batch [6/7] loss 0.0397 (0.0460) acc 100.0000 (99.7396) loss_ce 0.0355 (0.0419) data_term 0.0355 (0.0419) kl_term 0.0042 (0.0042) eta 0:00:10
epoch [80/300] batch [7/7] loss 0.0431 (0.0456) acc 100.0000 (99.7768) loss_ce 0.0389 (0.0414) data_term 0.0389 (0.0414) kl_term 0.0042 (0.0042) eta 0:00:10
epoch [81/300] batch [1/7] loss 0.0433 (0.0433) acc 99.6094 (99.6094) loss_ce 0.0391 (0.0391) data_term 0.0391 (0.0391) kl_term 0.0042 (0.0042) eta 0:00:11
epoch [81/300] batch [2/7] loss 0.0583 (0.0508) acc 99.2188 (99.4141) loss_ce 0.0540 (0.0465) data_term 0.0540 (0.0465) kl_term 0.0042 (0.0042) eta 0:00:11
epoch [81/300] batch [3/7] loss 0.0521 (0.0512) acc 99.6094 (99.4792) loss_ce 0.0479 (0.0470) data_term 0.0479 (0.0470) kl_term 0.0042 (0.0042) eta 0:00:10
epoch [81/300] batch [4/7] loss 0.0402 (0.0485) acc 100.0000 (99.6094) loss_ce 0.0359 (0.0442) data_term 0.0359 (0.0442) kl_term 0.0042 (0.0042) eta 0:00:10
epoch [81/300] batch [5/7] loss 0.0609 (0.0510) acc 99.2188 (99.5312) loss_ce 0.0567 (0.0467) data_term 0.0567 (0.0467) kl_term 0.0042 (0.0042) eta 0:00:10
epoch [81/300] batch [6/7] loss 0.0754 (0.0550) acc 97.6562 (99.2188) loss_ce 0.0711 (0.0508) data_term 0.0711 (0.0508) kl_term 0.0043 (0.0042) eta 0:00:10
epoch [81/300] batch [7/7] loss 0.0655 (0.0565) acc 100.0000 (99.3304) loss_ce 0.0613 (0.0523) data_term 0.0613 (0.0523) kl_term 0.0043 (0.0042) eta 0:00:10
epoch [82/300] batch [1/7] loss 0.0345 (0.0345) acc 99.6094 (99.6094) loss_ce 0.0302 (0.0302) data_term 0.0302 (0.0302) kl_term 0.0043 (0.0043) eta 0:00:11
epoch [82/300] batch [2/7] loss 0.0381 (0.0363) acc 99.6094 (99.6094) loss_ce 0.0337 (0.0320) data_term 0.0337 (0.0320) kl_term 0.0043 (0.0043) eta 0:00:11
epoch [82/300] batch [3/7] loss 0.0356 (0.0361) acc 99.6094 (99.6094) loss_ce 0.0313 (0.0317) data_term 0.0313 (0.0317) kl_term 0.0043 (0.0043) eta 0:00:11
epoch [82/300] batch [4/7] loss 0.0494 (0.0394) acc 98.8281 (99.4141) loss_ce 0.0450 (0.0351) data_term 0.0450 (0.0351) kl_term 0.0043 (0.0043) eta 0:00:11
epoch [82/300] batch [5/7] loss 0.0494 (0.0414) acc 100.0000 (99.5312) loss_ce 0.0451 (0.0371) data_term 0.0451 (0.0371) kl_term 0.0043 (0.0043) eta 0:00:10
epoch [82/300] batch [6/7] loss 0.0513 (0.0430) acc 98.8281 (99.4141) loss_ce 0.0469 (0.0387) data_term 0.0469 (0.0387) kl_term 0.0043 (0.0043) eta 0:00:10
epoch [82/300] batch [7/7] loss 0.0702 (0.0469) acc 98.4375 (99.2746) loss_ce 0.0659 (0.0426) data_term 0.0659 (0.0426) kl_term 0.0043 (0.0043) eta 0:00:10
epoch [83/300] batch [1/7] loss 0.0353 (0.0353) acc 99.6094 (99.6094) loss_ce 0.0309 (0.0309) data_term 0.0309 (0.0309) kl_term 0.0044 (0.0044) eta 0:00:11
epoch [83/300] batch [2/7] loss 0.0459 (0.0406) acc 98.8281 (99.2188) loss_ce 0.0415 (0.0362) data_term 0.0415 (0.0362) kl_term 0.0044 (0.0044) eta 0:00:11
