***************
** Arguments **
***************
dataset_config_file: configs/datasets/ucf101.yaml
epoch [33/300] batch [3/7] loss 0.8828 (0.8647) acc 83.2031 (83.8542) loss_ce 0.7261 (0.7081) loss_constraint 0.1567 (0.1566) eta 0:00:07
epoch [33/300] batch [4/7] loss 0.9010 (0.8738) acc 82.8125 (83.5938) loss_ce 0.7441 (0.7171) loss_constraint 0.1568 (0.1567) eta 0:00:07
epoch [33/300] batch [5/7] loss 1.0136 (0.9018) acc 78.5156 (82.5781) loss_ce 0.8567 (0.7450) loss_constraint 0.1569 (0.1567) eta 0:00:07
epoch [33/300] batch [6/7] loss 1.0793 (0.9313) acc 76.1719 (81.5104) loss_ce 0.9222 (0.7746) loss_constraint 0.1571 (0.1568) eta 0:00:07
epoch [33/300] batch [7/7] loss 0.8863 (0.9249) acc 83.7500 (81.8304) loss_ce 0.7291 (0.7681) loss_constraint 0.1572 (0.1568) eta 0:00:07
epoch [34/300] batch [1/7] loss 0.9317 (0.9317) acc 84.3750 (84.3750) loss_ce 0.7744 (0.7744) loss_constraint 0.1573 (0.1573) eta 0:00:06
epoch [34/300] batch [2/7] loss 0.8336 (0.8827) acc 82.4219 (83.3984) loss_ce 0.6761 (0.7253) loss_constraint 0.1575 (0.1574) eta 0:00:07
epoch [34/300] batch [3/7] loss 0.9270 (0.8974) acc 79.6875 (82.1615) loss_ce 0.7694 (0.7400) loss_constraint 0.1576 (0.1575) eta 0:00:07
epoch [34/300] batch [4/7] loss 1.0330 (0.9313) acc 79.6875 (81.5430) loss_ce 0.8753 (0.7738) loss_constraint 0.1578 (0.1575) eta 0:00:07
epoch [34/300] batch [5/7] loss 0.8193 (0.9089) acc 84.7656 (82.1875) loss_ce 0.6614 (0.7513) loss_constraint 0.1580 (0.1576) eta 0:00:07
epoch [34/300] batch [6/7] loss 0.9164 (0.9102) acc 84.3750 (82.5521) loss_ce 0.7582 (0.7525) loss_constraint 0.1582 (0.1577) eta 0:00:07
epoch [34/300] batch [7/7] loss 0.8314 (0.8989) acc 86.2500 (83.0804) loss_ce 0.6730 (0.7411) loss_constraint 0.1584 (0.1578) eta 0:00:07
epoch [35/300] batch [1/7] loss 0.7683 (0.7683) acc 83.5938 (83.5938) loss_ce 0.6098 (0.6098) loss_constraint 0.1585 (0.1585) eta 0:00:07
epoch [35/300] batch [2/7] loss 0.9274 (0.8479) acc 82.0312 (82.8125) loss_ce 0.7687 (0.6892) loss_constraint 0.1587 (0.1586) eta 0:00:07
epoch [35/300] batch [3/7] loss 1.1205 (0.9387) acc 77.7344 (81.1198) loss_ce 0.9615 (0.7800) loss_constraint 0.1589 (0.1587) eta 0:00:07
epoch [35/300] batch [4/7] loss 0.8585 (0.9187) acc 82.0312 (81.3477) loss_ce 0.6993 (0.7598) loss_constraint 0.1592 (0.1588) eta 0:00:07
epoch [35/300] batch [5/7] loss 0.9505 (0.9250) acc 80.4688 (81.1719) loss_ce 0.7912 (0.7661) loss_constraint 0.1593 (0.1589) eta 0:00:07
epoch [35/300] batch [6/7] loss 1.1339 (0.9599) acc 77.3438 (80.5339) loss_ce 0.9745 (0.8008) loss_constraint 0.1594 (0.1590) eta 0:00:07
epoch [35/300] batch [7/7] loss 0.9778 (0.9624) acc 83.7500 (80.9933) loss_ce 0.8183 (0.8033) loss_constraint 0.1595 (0.1591) eta 0:00:06
epoch [36/300] batch [1/7] loss 0.8657 (0.8657) acc 82.4219 (82.4219) loss_ce 0.7062 (0.7062) loss_constraint 0.1595 (0.1595) eta 0:00:07
epoch [36/300] batch [2/7] loss 0.9063 (0.8860) acc 80.0781 (81.2500) loss_ce 0.7467 (0.7264) loss_constraint 0.1596 (0.1596) eta 0:00:07
epoch [36/300] batch [3/7] loss 0.9466 (0.9062) acc 80.0781 (80.8594) loss_ce 0.7869 (0.7466) loss_constraint 0.1597 (0.1596) eta 0:00:07
epoch [36/300] batch [4/7] loss 0.9042 (0.9057) acc 80.8594 (80.8594) loss_ce 0.7444 (0.7460) loss_constraint 0.1599 (0.1597) eta 0:00:07
epoch [36/300] batch [5/7] loss 0.8501 (0.8946) acc 85.1562 (81.7188) loss_ce 0.6901 (0.7348) loss_constraint 0.1600 (0.1597) eta 0:00:07
epoch [36/300] batch [6/7] loss 0.8760 (0.8915) acc 80.8594 (81.5755) loss_ce 0.7159 (0.7317) loss_constraint 0.1602 (0.1598) eta 0:00:07
epoch [36/300] batch [7/7] loss 1.0756 (0.9178) acc 73.7500 (80.4576) loss_ce 0.9153 (0.7579) loss_constraint 0.1603 (0.1599) eta 0:00:06
epoch [37/300] batch [1/7] loss 0.9409 (0.9409) acc 82.8125 (82.8125) loss_ce 0.7804 (0.7804) loss_constraint 0.1605 (0.1605) eta 0:00:06
epoch [37/300] batch [2/7] loss 0.8207 (0.8808) acc 83.5938 (83.2031) loss_ce 0.6599 (0.7202) loss_constraint 0.1608 (0.1606) eta 0:00:06
epoch [37/300] batch [3/7] loss 0.9220 (0.8945) acc 85.1562 (83.8542) loss_ce 0.7610 (0.7338) loss_constraint 0.1610 (0.1608) eta 0:00:06
epoch [37/300] batch [4/7] loss 0.8648 (0.8871) acc 84.7656 (84.0820) loss_ce 0.7035 (0.7262) loss_constraint 0.1612 (0.1609) eta 0:00:06
epoch [37/300] batch [5/7] loss 0.9592 (0.9015) acc 79.2969 (83.1250) loss_ce 0.7977 (0.7405) loss_constraint 0.1615 (0.1610) eta 0:00:06
epoch [37/300] batch [6/7] loss 1.0478 (0.9259) acc 77.7344 (82.2266) loss_ce 0.8862 (0.7648) loss_constraint 0.1616 (0.1611) eta 0:00:06
epoch [37/300] batch [7/7] loss 0.8031 (0.9084) acc 85.0000 (82.6228) loss_ce 0.6414 (0.7472) loss_constraint 0.1618 (0.1612) eta 0:00:06
epoch [38/300] batch [1/7] loss 1.0081 (1.0081) acc 76.9531 (76.9531) loss_ce 0.8462 (0.8462) loss_constraint 0.1618 (0.1618) eta 0:00:06
epoch [38/300] batch [2/7] loss 0.8214 (0.9148) acc 83.2031 (80.0781) loss_ce 0.6595 (0.7529) loss_constraint 0.1619 (0.1619) eta 0:00:09
epoch [38/300] batch [3/7] loss 0.9220 (0.9172) acc 80.8594 (80.3385) loss_ce 0.7599 (0.7552) loss_constraint 0.1620 (0.1619) eta 0:00:13
epoch [38/300] batch [4/7] loss 0.9146 (0.9165) acc 81.6406 (80.6641) loss_ce 0.7525 (0.7545) loss_constraint 0.1621 (0.1620) eta 0:00:14
epoch [38/300] batch [5/7] loss 0.7734 (0.8879) acc 86.7188 (81.8750) loss_ce 0.6113 (0.7259) loss_constraint 0.1622 (0.1620) eta 0:00:13
epoch [38/300] batch [6/7] loss 1.0626 (0.9170) acc 79.2969 (81.4453) loss_ce 0.9004 (0.7550) loss_constraint 0.1623 (0.1621) eta 0:00:12
epoch [38/300] batch [7/7] loss 0.6747 (0.8824) acc 85.0000 (81.9531) loss_ce 0.5123 (0.7203) loss_constraint 0.1623 (0.1621) eta 0:00:11
epoch [39/300] batch [1/7] loss 0.9711 (0.9711) acc 77.7344 (77.7344) loss_ce 0.8086 (0.8086) loss_constraint 0.1624 (0.1624) eta 0:00:08
epoch [39/300] batch [2/7] loss 0.8507 (0.9109) acc 84.3750 (81.0547) loss_ce 0.6881 (0.7484) loss_constraint 0.1626 (0.1625) eta 0:00:08
epoch [39/300] batch [3/7] loss 0.9604 (0.9274) acc 81.2500 (81.1198) loss_ce 0.7976 (0.7648) loss_constraint 0.1628 (0.1626) eta 0:00:08
epoch [39/300] batch [4/7] loss 0.8441 (0.9066) acc 82.0312 (81.3477) loss_ce 0.6811 (0.7439) loss_constraint 0.1629 (0.1627) eta 0:00:08
epoch [39/300] batch [5/7] loss 0.9466 (0.9146) acc 80.4688 (81.1719) loss_ce 0.7834 (0.7518) loss_constraint 0.1631 (0.1628) eta 0:00:08
epoch [39/300] batch [6/7] loss 0.8371 (0.9016) acc 85.9375 (81.9661) loss_ce 0.6738 (0.7388) loss_constraint 0.1633 (0.1629) eta 0:00:08
epoch [39/300] batch [7/7] loss 0.8935 (0.9005) acc 81.2500 (81.8638) loss_ce 0.7301 (0.7375) loss_constraint 0.1635 (0.1629) eta 0:00:07
epoch [40/300] batch [1/7] loss 0.8942 (0.8942) acc 80.0781 (80.0781) loss_ce 0.7307 (0.7307) loss_constraint 0.1636 (0.1636) eta 0:00:08
epoch [40/300] batch [2/7] loss 0.8624 (0.8783) acc 83.2031 (81.6406) loss_ce 0.6987 (0.7147) loss_constraint 0.1637 (0.1636) eta 0:00:08
epoch [40/300] batch [3/7] loss 1.0139 (0.9235) acc 80.8594 (81.3802) loss_ce 0.8501 (0.7598) loss_constraint 0.1638 (0.1637) eta 0:00:08
epoch [40/300] batch [4/7] loss 1.0877 (0.9646) acc 75.0000 (79.7852) loss_ce 0.9238 (0.8008) loss_constraint 0.1638 (0.1637) eta 0:00:08
epoch [40/300] batch [5/7] loss 0.9218 (0.9560) acc 85.1562 (80.8594) loss_ce 0.7579 (0.7922) loss_constraint 0.1640 (0.1638) eta 0:00:08
epoch [40/300] batch [6/7] loss 1.0126 (0.9655) acc 78.5156 (80.4688) loss_ce 0.8485 (0.8016) loss_constraint 0.1641 (0.1638) eta 0:00:08
epoch [40/300] batch [7/7] loss 0.9196 (0.9589) acc 82.5000 (80.7589) loss_ce 0.7554 (0.7950) loss_constraint 0.1643 (0.1639) eta 0:00:07
epoch [41/300] batch [1/7] loss 0.8803 (0.8803) acc 82.4219 (82.4219) loss_ce 0.7159 (0.7159) loss_constraint 0.1644 (0.1644) eta 0:00:08
epoch [41/300] batch [2/7] loss 0.9866 (0.9335) acc 79.2969 (80.8594) loss_ce 0.8222 (0.7690) loss_constraint 0.1645 (0.1644) eta 0:00:08
epoch [41/300] batch [3/7] loss 0.9193 (0.9287) acc 83.2031 (81.6406) loss_ce 0.7547 (0.7643) loss_constraint 0.1646 (0.1645) eta 0:00:08
epoch [41/300] batch [4/7] loss 0.9022 (0.9221) acc 82.4219 (81.8359) loss_ce 0.7375 (0.7576) loss_constraint 0.1647 (0.1645) eta 0:00:08
epoch [41/300] batch [5/7] loss 0.8655 (0.9108) acc 82.8125 (82.0312) loss_ce 0.7007 (0.7462) loss_constraint 0.1648 (0.1646) eta 0:00:07
epoch [41/300] batch [6/7] loss 0.7794 (0.8889) acc 86.7188 (82.8125) loss_ce 0.6145 (0.7242) loss_constraint 0.1649 (0.1646) eta 0:00:07
epoch [41/300] batch [7/7] loss 1.0048 (0.9054) acc 80.0000 (82.4107) loss_ce 0.8398 (0.7408) loss_constraint 0.1650 (0.1647) eta 0:00:07
epoch [42/300] batch [1/7] loss 0.9389 (0.9389) acc 81.6406 (81.6406) loss_ce 0.7738 (0.7738) loss_constraint 0.1651 (0.1651) eta 0:00:08
epoch [42/300] batch [2/7] loss 1.0722 (1.0056) acc 78.9062 (80.2734) loss_ce 0.9070 (0.8404) loss_constraint 0.1652 (0.1652) eta 0:00:08
epoch [42/300] batch [3/7] loss 0.9227 (0.9779) acc 82.0312 (80.8594) loss_ce 0.7573 (0.8127) loss_constraint 0.1654 (0.1652) eta 0:00:07
epoch [42/300] batch [4/7] loss 1.0800 (1.0034) acc 78.9062 (80.3711) loss_ce 0.9144 (0.8381) loss_constraint 0.1655 (0.1653) eta 0:00:07
epoch [42/300] batch [5/7] loss 1.0825 (1.0193) acc 75.7812 (79.4531) loss_ce 0.9167 (0.8539) loss_constraint 0.1658 (0.1654) eta 0:00:07
epoch [42/300] batch [6/7] loss 0.8379 (0.9890) acc 84.7656 (80.3385) loss_ce 0.6719 (0.8235) loss_constraint 0.1660 (0.1655) eta 0:00:07
epoch [42/300] batch [7/7] loss 0.8054 (0.9628) acc 88.7500 (81.5402) loss_ce 0.6393 (0.7972) loss_constraint 0.1661 (0.1656) eta 0:00:07
epoch [43/300] batch [1/7] loss 0.9030 (0.9030) acc 82.4219 (82.4219) loss_ce 0.7367 (0.7367) loss_constraint 0.1663 (0.1663) eta 0:00:08
epoch [43/300] batch [2/7] loss 0.9352 (0.9191) acc 81.6406 (82.0312) loss_ce 0.7687 (0.7527) loss_constraint 0.1665 (0.1664) eta 0:00:08
epoch [43/300] batch [3/7] loss 0.8781 (0.9055) acc 82.4219 (82.1615) loss_ce 0.7114 (0.7389) loss_constraint 0.1667 (0.1665) eta 0:00:08
epoch [43/300] batch [4/7] loss 0.9587 (0.9188) acc 78.9062 (81.3477) loss_ce 0.7918 (0.7521) loss_constraint 0.1669 (0.1666) eta 0:00:07
epoch [43/300] batch [5/7] loss 0.9416 (0.9233) acc 83.5938 (81.7969) loss_ce 0.7746 (0.7566) loss_constraint 0.1671 (0.1667) eta 0:00:07
epoch [43/300] batch [6/7] loss 0.9315 (0.9247) acc 82.8125 (81.9661) loss_ce 0.7643 (0.7579) loss_constraint 0.1673 (0.1668) eta 0:00:07
epoch [43/300] batch [7/7] loss 0.9551 (0.9290) acc 86.2500 (82.5781) loss_ce 0.7877 (0.7622) loss_constraint 0.1674 (0.1669) eta 0:00:07
epoch [44/300] batch [1/7] loss 0.9237 (0.9237) acc 81.2500 (81.2500) loss_ce 0.7561 (0.7561) loss_constraint 0.1676 (0.1676) eta 0:00:08
epoch [44/300] batch [2/7] loss 0.9203 (0.9220) acc 85.1562 (83.2031) loss_ce 0.7526 (0.7543) loss_constraint 0.1678 (0.1677) eta 0:00:08
epoch [44/300] batch [3/7] loss 1.0200 (0.9547) acc 81.2500 (82.5521) loss_ce 0.8521 (0.7869) loss_constraint 0.1679 (0.1678) eta 0:00:08
epoch [44/300] batch [4/7] loss 0.8843 (0.9371) acc 81.6406 (82.3242) loss_ce 0.7162 (0.7692) loss_constraint 0.1681 (0.1679) eta 0:00:08
epoch [44/300] batch [5/7] loss 0.9398 (0.9376) acc 82.4219 (82.3438) loss_ce 0.7714 (0.7697) loss_constraint 0.1683 (0.1680) eta 0:00:08
epoch [44/300] batch [6/7] loss 0.9792 (0.9446) acc 81.2500 (82.1615) loss_ce 0.8108 (0.7765) loss_constraint 0.1685 (0.1680) eta 0:00:08
epoch [44/300] batch [7/7] loss 0.8251 (0.9275) acc 87.5000 (82.9241) loss_ce 0.6565 (0.7594) loss_constraint 0.1686 (0.1681) eta 0:00:07
epoch [45/300] batch [1/7] loss 1.0325 (1.0325) acc 79.6875 (79.6875) loss_ce 0.8638 (0.8638) loss_constraint 0.1687 (0.1687) eta 0:00:08
epoch [45/300] batch [2/7] loss 0.9331 (0.9828) acc 80.4688 (80.0781) loss_ce 0.7643 (0.8141) loss_constraint 0.1688 (0.1688) eta 0:00:07
epoch [45/300] batch [3/7] loss 0.9044 (0.9567) acc 82.0312 (80.7292) loss_ce 0.7354 (0.7878) loss_constraint 0.1690 (0.1688) eta 0:00:07
epoch [45/300] batch [4/7] loss 0.9542 (0.9561) acc 82.0312 (81.0547) loss_ce 0.7851 (0.7872) loss_constraint 0.1692 (0.1689) eta 0:00:07
epoch [45/300] batch [5/7] loss 0.8811 (0.9411) acc 82.8125 (81.4062) loss_ce 0.7118 (0.7721) loss_constraint 0.1693 (0.1690) eta 0:00:07
epoch [45/300] batch [6/7] loss 0.9180 (0.9372) acc 80.0781 (81.1849) loss_ce 0.7486 (0.7682) loss_constraint 0.1694 (0.1691) eta 0:00:07
epoch [45/300] batch [7/7] loss 0.9407 (0.9377) acc 80.0000 (81.0156) loss_ce 0.7713 (0.7686) loss_constraint 0.1695 (0.1691) eta 0:00:07
epoch [46/300] batch [1/7] loss 1.0022 (1.0022) acc 80.4688 (80.4688) loss_ce 0.8327 (0.8327) loss_constraint 0.1695 (0.1695) eta 0:00:08
epoch [46/300] batch [2/7] loss 0.9950 (0.9986) acc 79.6875 (80.0781) loss_ce 0.8254 (0.8290) loss_constraint 0.1696 (0.1696) eta 0:00:07
epoch [46/300] batch [3/7] loss 0.8930 (0.9634) acc 80.8594 (80.3385) loss_ce 0.7232 (0.7937) loss_constraint 0.1698 (0.1697) eta 0:00:07
epoch [46/300] batch [4/7] loss 0.8852 (0.9439) acc 82.4219 (80.8594) loss_ce 0.7153 (0.7741) loss_constraint 0.1699 (0.1697) eta 0:00:07
epoch [46/300] batch [5/7] loss 0.9828 (0.9517) acc 83.5938 (81.4062) loss_ce 0.8127 (0.7819) loss_constraint 0.1701 (0.1698) eta 0:00:07
epoch [46/300] batch [6/7] loss 0.7506 (0.9181) acc 86.7188 (82.2917) loss_ce 0.5804 (0.7483) loss_constraint 0.1702 (0.1699) eta 0:00:07
epoch [46/300] batch [7/7] loss 0.8332 (0.9060) acc 86.2500 (82.8571) loss_ce 0.6629 (0.7361) loss_constraint 0.1703 (0.1699) eta 0:00:07
epoch [47/300] batch [1/7] loss 0.8894 (0.8894) acc 81.6406 (81.6406) loss_ce 0.7189 (0.7189) loss_constraint 0.1704 (0.1704) eta 0:00:07
epoch [47/300] batch [2/7] loss 0.9103 (0.8998) acc 82.8125 (82.2266) loss_ce 0.7397 (0.7293) loss_constraint 0.1706 (0.1705) eta 0:00:07
epoch [47/300] batch [3/7] loss 0.9221 (0.9073) acc 83.2031 (82.5521) loss_ce 0.7513 (0.7367) loss_constraint 0.1708 (0.1706) eta 0:00:07
epoch [47/300] batch [4/7] loss 0.8775 (0.8998) acc 83.5938 (82.8125) loss_ce 0.7065 (0.7291) loss_constraint 0.1710 (0.1707) eta 0:00:07
epoch [47/300] batch [5/7] loss 0.8951 (0.8989) acc 84.7656 (83.2031) loss_ce 0.7239 (0.7281) loss_constraint 0.1712 (0.1708) eta 0:00:07
epoch [47/300] batch [6/7] loss 0.7360 (0.8717) acc 87.8906 (83.9844) loss_ce 0.5647 (0.7009) loss_constraint 0.1713 (0.1709) eta 0:00:07
epoch [47/300] batch [7/7] loss 0.8934 (0.8748) acc 82.5000 (83.7723) loss_ce 0.7219 (0.7039) loss_constraint 0.1715 (0.1710) eta 0:00:07
epoch [48/300] batch [1/7] loss 0.7904 (0.7904) acc 88.6719 (88.6719) loss_ce 0.6188 (0.6188) loss_constraint 0.1716 (0.1716) eta 0:00:06
epoch [48/300] batch [2/7] loss 0.8935 (0.8420) acc 83.2031 (85.9375) loss_ce 0.7218 (0.6703) loss_constraint 0.1718 (0.1717) eta 0:00:07
epoch [48/300] batch [3/7] loss 0.9249 (0.8696) acc 83.2031 (85.0260) loss_ce 0.7530 (0.6978) loss_constraint 0.1719 (0.1718) eta 0:00:07
epoch [48/300] batch [4/7] loss 0.9192 (0.8820) acc 83.5938 (84.6680) loss_ce 0.7472 (0.7102) loss_constraint 0.1720 (0.1718) eta 0:00:07
epoch [48/300] batch [5/7] loss 0.9381 (0.8932) acc 81.6406 (84.0625) loss_ce 0.7660 (0.7213) loss_constraint 0.1721 (0.1719) eta 0:00:07
epoch [48/300] batch [6/7] loss 0.9117 (0.8963) acc 80.8594 (83.5286) loss_ce 0.7396 (0.7244) loss_constraint 0.1721 (0.1719) eta 0:00:07
epoch [48/300] batch [7/7] loss 0.7771 (0.8793) acc 86.2500 (83.9174) loss_ce 0.6049 (0.7073) loss_constraint 0.1721 (0.1719) eta 0:00:07
epoch [49/300] batch [1/7] loss 0.9089 (0.9089) acc 83.9844 (83.9844) loss_ce 0.7367 (0.7367) loss_constraint 0.1722 (0.1722) eta 0:00:07
epoch [49/300] batch [2/7] loss 0.9218 (0.9154) acc 82.4219 (83.2031) loss_ce 0.7496 (0.7431) loss_constraint 0.1723 (0.1722) eta 0:00:07
epoch [49/300] batch [3/7] loss 1.0048 (0.9452) acc 82.0312 (82.8125) loss_ce 0.8325 (0.7729) loss_constraint 0.1723 (0.1722) eta 0:00:07
epoch [49/300] batch [4/7] loss 0.9447 (0.9451) acc 83.5938 (83.0078) loss_ce 0.7723 (0.7728) loss_constraint 0.1724 (0.1723) eta 0:00:07
epoch [49/300] batch [5/7] loss 0.8080 (0.9176) acc 87.8906 (83.9844) loss_ce 0.6356 (0.7453) loss_constraint 0.1724 (0.1723) eta 0:00:07
epoch [49/300] batch [6/7] loss 0.9216 (0.9183) acc 80.0781 (83.3333) loss_ce 0.7491 (0.7460) loss_constraint 0.1725 (0.1723) eta 0:00:07
epoch [49/300] batch [7/7] loss 0.7517 (0.8945) acc 91.2500 (84.4643) loss_ce 0.5793 (0.7222) loss_constraint 0.1725 (0.1723) eta 0:00:07
epoch [50/300] batch [1/7] loss 0.7926 (0.7926) acc 85.9375 (85.9375) loss_ce 0.6201 (0.6201) loss_constraint 0.1725 (0.1725) eta 0:00:07
epoch [50/300] batch [2/7] loss 0.9530 (0.8728) acc 82.8125 (84.3750) loss_ce 0.7805 (0.7003) loss_constraint 0.1725 (0.1725) eta 0:00:07
epoch [50/300] batch [3/7] loss 0.9231 (0.8896) acc 85.5469 (84.7656) loss_ce 0.7506 (0.7171) loss_constraint 0.1725 (0.1725) eta 0:00:07
epoch [50/300] batch [4/7] loss 0.8816 (0.8876) acc 83.9844 (84.5703) loss_ce 0.7090 (0.7151) loss_constraint 0.1725 (0.1725) eta 0:00:07
epoch [50/300] batch [5/7] loss 0.9049 (0.8910) acc 83.2031 (84.2969) loss_ce 0.7323 (0.7185) loss_constraint 0.1726 (0.1725) eta 0:00:07
epoch [50/300] batch [6/7] loss 0.9572 (0.9021) acc 82.8125 (84.0495) loss_ce 0.7847 (0.7295) loss_constraint 0.1725 (0.1725) eta 0:00:07
epoch [50/300] batch [7/7] loss 0.8370 (0.8928) acc 85.0000 (84.1853) loss_ce 0.6644 (0.7202) loss_constraint 0.1725 (0.1725) eta 0:00:07
epoch [51/300] batch [1/7] loss 0.9064 (0.9064) acc 81.2500 (81.2500) loss_ce 0.7338 (0.7338) loss_constraint 0.1726 (0.1726) eta 0:00:07
epoch [51/300] batch [2/7] loss 0.9563 (0.9313) acc 82.4219 (81.8359) loss_ce 0.7836 (0.7587) loss_constraint 0.1727 (0.1727) eta 0:00:07
epoch [51/300] batch [3/7] loss 1.0273 (0.9633) acc 78.5156 (80.7292) loss_ce 0.8545 (0.7906) loss_constraint 0.1728 (0.1727) eta 0:00:07
epoch [51/300] batch [4/7] loss 0.9766 (0.9666) acc 81.2500 (80.8594) loss_ce 0.8037 (0.7939) loss_constraint 0.1729 (0.1728) eta 0:00:07
epoch [51/300] batch [5/7] loss 0.8304 (0.9394) acc 84.7656 (81.6406) loss_ce 0.6574 (0.7666) loss_constraint 0.1730 (0.1728) eta 0:00:07
epoch [51/300] batch [6/7] loss 0.9390 (0.9393) acc 80.8594 (81.5104) loss_ce 0.7659 (0.7665) loss_constraint 0.1730 (0.1728) eta 0:00:07
epoch [51/300] batch [7/7] loss 1.0573 (0.9562) acc 77.5000 (80.9375) loss_ce 0.8842 (0.7833) loss_constraint 0.1731 (0.1729) eta 0:00:07
epoch [52/300] batch [1/7] loss 0.7989 (0.7989) acc 87.1094 (87.1094) loss_ce 0.6255 (0.6255) loss_constraint 0.1733 (0.1733) eta 0:00:07
epoch [52/300] batch [2/7] loss 0.8802 (0.8395) acc 84.3750 (85.7422) loss_ce 0.7066 (0.6661) loss_constraint 0.1735 (0.1734) eta 0:00:07
epoch [52/300] batch [3/7] loss 0.9183 (0.8658) acc 82.0312 (84.5052) loss_ce 0.7445 (0.6922) loss_constraint 0.1738 (0.1735) eta 0:00:07
epoch [52/300] batch [4/7] loss 0.8091 (0.8516) acc 85.1562 (84.6680) loss_ce 0.6352 (0.6780) loss_constraint 0.1740 (0.1736) eta 0:00:07
epoch [52/300] batch [5/7] loss 1.0433 (0.8900) acc 77.7344 (83.2812) loss_ce 0.8691 (0.7162) loss_constraint 0.1742 (0.1737) eta 0:00:07
epoch [52/300] batch [6/7] loss 0.9358 (0.8976) acc 82.0312 (83.0729) loss_ce 0.7614 (0.7237) loss_constraint 0.1744 (0.1738) eta 0:00:07
epoch [52/300] batch [7/7] loss 0.6839 (0.8671) acc 87.5000 (83.7054) loss_ce 0.5094 (0.6931) loss_constraint 0.1745 (0.1739) eta 0:00:07
epoch [53/300] batch [1/7] loss 0.8806 (0.8806) acc 80.4688 (80.4688) loss_ce 0.7060 (0.7060) loss_constraint 0.1746 (0.1746) eta 0:00:06
epoch [53/300] batch [2/7] loss 0.9516 (0.9161) acc 83.5938 (82.0312) loss_ce 0.7769 (0.7414) loss_constraint 0.1747 (0.1747) eta 0:00:06
epoch [53/300] batch [3/7] loss 1.0320 (0.9547) acc 78.5156 (80.8594) loss_ce 0.8571 (0.7800) loss_constraint 0.1749 (0.1748) eta 0:00:06
epoch [53/300] batch [4/7] loss 1.0985 (0.9907) acc 80.8594 (80.8594) loss_ce 0.9234 (0.8158) loss_constraint 0.1751 (0.1748) eta 0:00:06
epoch [53/300] batch [5/7] loss 0.9046 (0.9735) acc 83.9844 (81.4844) loss_ce 0.7294 (0.7986) loss_constraint 0.1752 (0.1749) eta 0:00:06
epoch [53/300] batch [6/7] loss 0.8914 (0.9598) acc 82.0312 (81.5755) loss_ce 0.7161 (0.7848) loss_constraint 0.1753 (0.1750) eta 0:00:06
epoch [53/300] batch [7/7] loss 0.9215 (0.9543) acc 80.0000 (81.3504) loss_ce 0.7462 (0.7793) loss_constraint 0.1753 (0.1750) eta 0:00:05
epoch [54/300] batch [1/7] loss 0.8908 (0.8908) acc 85.5469 (85.5469) loss_ce 0.7154 (0.7154) loss_constraint 0.1754 (0.1754) eta 0:00:06
epoch [54/300] batch [2/7] loss 0.9200 (0.9054) acc 82.0312 (83.7891) loss_ce 0.7445 (0.7300) loss_constraint 0.1755 (0.1755) eta 0:00:06
epoch [54/300] batch [3/7] loss 0.9201 (0.9103) acc 81.2500 (82.9427) loss_ce 0.7445 (0.7348) loss_constraint 0.1756 (0.1755) eta 0:00:06
epoch [54/300] batch [4/7] loss 0.8032 (0.8835) acc 83.9844 (83.2031) loss_ce 0.6274 (0.7079) loss_constraint 0.1757 (0.1756) eta 0:00:06
epoch [54/300] batch [5/7] loss 0.8497 (0.8768) acc 83.9844 (83.3594) loss_ce 0.6738 (0.7011) loss_constraint 0.1758 (0.1756) eta 0:00:06
epoch [54/300] batch [6/7] loss 0.8708 (0.8758) acc 83.9844 (83.4635) loss_ce 0.6949 (0.7001) loss_constraint 0.1760 (0.1757) eta 0:00:06
epoch [54/300] batch [7/7] loss 0.8380 (0.8704) acc 85.0000 (83.6830) loss_ce 0.6619 (0.6946) loss_constraint 0.1760 (0.1757) eta 0:00:06
epoch [55/300] batch [1/7] loss 0.8653 (0.8653) acc 83.5938 (83.5938) loss_ce 0.6892 (0.6892) loss_constraint 0.1761 (0.1761) eta 0:00:08
epoch [55/300] batch [2/7] loss 0.8772 (0.8712) acc 83.9844 (83.7891) loss_ce 0.7010 (0.6951) loss_constraint 0.1762 (0.1761) eta 0:00:07
epoch [55/300] batch [3/7] loss 0.8315 (0.8580) acc 86.3281 (84.6354) loss_ce 0.6553 (0.6818) loss_constraint 0.1762 (0.1762) eta 0:00:07
epoch [55/300] batch [4/7] loss 1.1318 (0.9264) acc 75.0000 (82.2266) loss_ce 0.9555 (0.7502) loss_constraint 0.1763 (0.1762) eta 0:00:07
epoch [55/300] batch [5/7] loss 0.9092 (0.9230) acc 84.3750 (82.6562) loss_ce 0.7329 (0.7468) loss_constraint 0.1763 (0.1762) eta 0:00:07
epoch [55/300] batch [6/7] loss 0.9761 (0.9318) acc 81.2500 (82.4219) loss_ce 0.7997 (0.7556) loss_constraint 0.1764 (0.1762) eta 0:00:07
epoch [55/300] batch [7/7] loss 1.0764 (0.9525) acc 82.5000 (82.4330) loss_ce 0.9001 (0.7762) loss_constraint 0.1764 (0.1763) eta 0:00:07
epoch [56/300] batch [1/7] loss 0.9625 (0.9625) acc 80.4688 (80.4688) loss_ce 0.7862 (0.7862) loss_constraint 0.1763 (0.1763) eta 0:00:07
