***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [61/300] batch [5/5] loss 0.3031 (0.3051) acc 92.5000 (92.2500) loss_ce 0.2932 (0.2953) data_term 0.2932 (0.2953) kl_term 0.0099 (0.0098) eta 0:00:08
epoch [62/300] batch [1/5] loss 0.3183 (0.3183) acc 90.6250 (90.6250) loss_ce 0.3082 (0.3082) data_term 0.3082 (0.3082) kl_term 0.0101 (0.0101) eta 0:00:08
epoch [62/300] batch [2/5] loss 0.3092 (0.3137) acc 92.9688 (91.7969) loss_ce 0.2991 (0.3037) data_term 0.2991 (0.3037) kl_term 0.0101 (0.0101) eta 0:00:08
epoch [62/300] batch [3/5] loss 0.3368 (0.3214) acc 90.6250 (91.4062) loss_ce 0.3267 (0.3114) data_term 0.3267 (0.3114) kl_term 0.0101 (0.0101) eta 0:00:08
epoch [62/300] batch [4/5] loss 0.2696 (0.3085) acc 94.9219 (92.2852) loss_ce 0.2594 (0.2984) data_term 0.2594 (0.2984) kl_term 0.0101 (0.0101) eta 0:00:08
epoch [62/300] batch [5/5] loss 0.2194 (0.2906) acc 95.6250 (92.9531) loss_ce 0.2092 (0.2805) data_term 0.2092 (0.2805) kl_term 0.0102 (0.0101) eta 0:00:08
epoch [63/300] batch [1/5] loss 0.3305 (0.3305) acc 90.2344 (90.2344) loss_ce 0.3201 (0.3201) data_term 0.3201 (0.3201) kl_term 0.0104 (0.0104) eta 0:00:08
epoch [63/300] batch [2/5] loss 0.3213 (0.3259) acc 91.0156 (90.6250) loss_ce 0.3109 (0.3155) data_term 0.3109 (0.3155) kl_term 0.0104 (0.0104) eta 0:00:08
epoch [63/300] batch [3/5] loss 0.2774 (0.3097) acc 92.9688 (91.4062) loss_ce 0.2670 (0.2993) data_term 0.2670 (0.2993) kl_term 0.0104 (0.0104) eta 0:00:08
epoch [63/300] batch [4/5] loss 0.2687 (0.2995) acc 94.1406 (92.0898) loss_ce 0.2583 (0.2891) data_term 0.2583 (0.2891) kl_term 0.0104 (0.0104) eta 0:00:08
epoch [63/300] batch [5/5] loss 0.3477 (0.3091) acc 91.8750 (92.0469) loss_ce 0.3372 (0.2987) data_term 0.3372 (0.2987) kl_term 0.0105 (0.0104) eta 0:00:08
epoch [64/300] batch [1/5] loss 0.2418 (0.2418) acc 95.3125 (95.3125) loss_ce 0.2311 (0.2311) data_term 0.2311 (0.2311) kl_term 0.0107 (0.0107) eta 0:00:08
epoch [64/300] batch [2/5] loss 0.2872 (0.2645) acc 93.3594 (94.3359) loss_ce 0.2765 (0.2538) data_term 0.2765 (0.2538) kl_term 0.0107 (0.0107) eta 0:00:08
epoch [64/300] batch [3/5] loss 0.2630 (0.2640) acc 92.5781 (93.7500) loss_ce 0.2523 (0.2533) data_term 0.2523 (0.2533) kl_term 0.0107 (0.0107) eta 0:00:08
epoch [64/300] batch [4/5] loss 0.2154 (0.2518) acc 95.7031 (94.2383) loss_ce 0.2047 (0.2411) data_term 0.2047 (0.2411) kl_term 0.0107 (0.0107) eta 0:00:08
epoch [64/300] batch [5/5] loss 0.3034 (0.2622) acc 91.8750 (93.7656) loss_ce 0.2926 (0.2514) data_term 0.2926 (0.2514) kl_term 0.0108 (0.0107) eta 0:00:08
epoch [65/300] batch [1/5] loss 0.2301 (0.2301) acc 93.3594 (93.3594) loss_ce 0.2191 (0.2191) data_term 0.2191 (0.2191) kl_term 0.0110 (0.0110) eta 0:00:08
epoch [65/300] batch [2/5] loss 0.3275 (0.2788) acc 90.2344 (91.7969) loss_ce 0.3165 (0.2678) data_term 0.3165 (0.2678) kl_term 0.0110 (0.0110) eta 0:00:08
epoch [65/300] batch [3/5] loss 0.2330 (0.2635) acc 92.9688 (92.1875) loss_ce 0.2220 (0.2525) data_term 0.2220 (0.2525) kl_term 0.0110 (0.0110) eta 0:00:08
epoch [65/300] batch [4/5] loss 0.3663 (0.2892) acc 91.0156 (91.8945) loss_ce 0.3553 (0.2782) data_term 0.3553 (0.2782) kl_term 0.0111 (0.0110) eta 0:00:08
epoch [65/300] batch [5/5] loss 0.3037 (0.2921) acc 93.1250 (92.1406) loss_ce 0.2926 (0.2811) data_term 0.2926 (0.2811) kl_term 0.0111 (0.0110) eta 0:00:08
epoch [66/300] batch [1/5] loss 0.2143 (0.2143) acc 95.7031 (95.7031) loss_ce 0.2030 (0.2030) data_term 0.2030 (0.2030) kl_term 0.0113 (0.0113) eta 0:00:08
epoch [66/300] batch [2/5] loss 0.2608 (0.2375) acc 94.9219 (95.3125) loss_ce 0.2495 (0.2262) data_term 0.2495 (0.2262) kl_term 0.0113 (0.0113) eta 0:00:08
epoch [66/300] batch [3/5] loss 0.2374 (0.2375) acc 93.3594 (94.6615) loss_ce 0.2260 (0.2262) data_term 0.2260 (0.2262) kl_term 0.0113 (0.0113) eta 0:00:08
epoch [66/300] batch [4/5] loss 0.3615 (0.2685) acc 90.2344 (93.5547) loss_ce 0.3501 (0.2572) data_term 0.3501 (0.2572) kl_term 0.0114 (0.0113) eta 0:00:08
epoch [66/300] batch [5/5] loss 0.2710 (0.2690) acc 91.8750 (93.2188) loss_ce 0.2596 (0.2577) data_term 0.2596 (0.2577) kl_term 0.0114 (0.0113) eta 0:00:08
epoch [67/300] batch [1/5] loss 0.2192 (0.2192) acc 94.9219 (94.9219) loss_ce 0.2076 (0.2076) data_term 0.2076 (0.2076) kl_term 0.0116 (0.0116) eta 0:00:08
epoch [67/300] batch [2/5] loss 0.3108 (0.2650) acc 91.7969 (93.3594) loss_ce 0.2992 (0.2534) data_term 0.2992 (0.2534) kl_term 0.0116 (0.0116) eta 0:00:08
epoch [67/300] batch [3/5] loss 0.3306 (0.2869) acc 91.7969 (92.8385) loss_ce 0.3189 (0.2752) data_term 0.3189 (0.2752) kl_term 0.0117 (0.0116) eta 0:00:08
epoch [67/300] batch [4/5] loss 0.2547 (0.2788) acc 93.7500 (93.0664) loss_ce 0.2430 (0.2672) data_term 0.2430 (0.2672) kl_term 0.0117 (0.0116) eta 0:00:08
epoch [67/300] batch [5/5] loss 0.2841 (0.2799) acc 92.5000 (92.9531) loss_ce 0.2724 (0.2682) data_term 0.2724 (0.2682) kl_term 0.0117 (0.0117) eta 0:00:08
epoch [68/300] batch [1/5] loss 0.2607 (0.2607) acc 94.9219 (94.9219) loss_ce 0.2488 (0.2488) data_term 0.2488 (0.2488) kl_term 0.0119 (0.0119) eta 0:00:08
epoch [68/300] batch [2/5] loss 0.2660 (0.2634) acc 94.5312 (94.7266) loss_ce 0.2541 (0.2514) data_term 0.2541 (0.2514) kl_term 0.0120 (0.0119) eta 0:00:08
epoch [68/300] batch [3/5] loss 0.2734 (0.2667) acc 94.5312 (94.6615) loss_ce 0.2614 (0.2547) data_term 0.2614 (0.2547) kl_term 0.0120 (0.0120) eta 0:00:08
epoch [68/300] batch [4/5] loss 0.3458 (0.2865) acc 91.4062 (93.8477) loss_ce 0.3338 (0.2745) data_term 0.3338 (0.2745) kl_term 0.0120 (0.0120) eta 0:00:08
epoch [68/300] batch [5/5] loss 0.2869 (0.2866) acc 92.5000 (93.5781) loss_ce 0.2748 (0.2746) data_term 0.2748 (0.2746) kl_term 0.0120 (0.0120) eta 0:00:08
epoch [69/300] batch [1/5] loss 0.3003 (0.3003) acc 92.5781 (92.5781) loss_ce 0.2880 (0.2880) data_term 0.2880 (0.2880) kl_term 0.0122 (0.0122) eta 0:00:08
epoch [69/300] batch [2/5] loss 0.2335 (0.2669) acc 94.1406 (93.3594) loss_ce 0.2212 (0.2546) data_term 0.2212 (0.2546) kl_term 0.0123 (0.0123) eta 0:00:08
epoch [69/300] batch [3/5] loss 0.2577 (0.2638) acc 94.9219 (93.8802) loss_ce 0.2454 (0.2516) data_term 0.2454 (0.2516) kl_term 0.0123 (0.0123) eta 0:00:08
epoch [69/300] batch [4/5] loss 0.2032 (0.2487) acc 94.5312 (94.0430) loss_ce 0.1908 (0.2364) data_term 0.1908 (0.2364) kl_term 0.0123 (0.0123) eta 0:00:08
epoch [69/300] batch [5/5] loss 0.2116 (0.2413) acc 94.3750 (94.1094) loss_ce 0.1993 (0.2290) data_term 0.1993 (0.2290) kl_term 0.0124 (0.0123) eta 0:00:08
epoch [70/300] batch [1/5] loss 0.3731 (0.3731) acc 91.4062 (91.4062) loss_ce 0.3606 (0.3606) data_term 0.3606 (0.3606) kl_term 0.0126 (0.0126) eta 0:00:08
epoch [70/300] batch [2/5] loss 0.3329 (0.3530) acc 92.1875 (91.7969) loss_ce 0.3203 (0.3404) data_term 0.3203 (0.3404) kl_term 0.0126 (0.0126) eta 0:00:08
epoch [70/300] batch [3/5] loss 0.2701 (0.3254) acc 92.9688 (92.1875) loss_ce 0.2574 (0.3128) data_term 0.2574 (0.3128) kl_term 0.0126 (0.0126) eta 0:00:08
epoch [70/300] batch [4/5] loss 0.2771 (0.3133) acc 92.5781 (92.2852) loss_ce 0.2645 (0.3007) data_term 0.2645 (0.3007) kl_term 0.0127 (0.0126) eta 0:00:08
epoch [70/300] batch [5/5] loss 0.2717 (0.3050) acc 91.2500 (92.0781) loss_ce 0.2590 (0.2924) data_term 0.2590 (0.2924) kl_term 0.0127 (0.0126) eta 0:00:08
epoch [71/300] batch [1/5] loss 0.2541 (0.2541) acc 93.7500 (93.7500) loss_ce 0.2412 (0.2412) data_term 0.2412 (0.2412) kl_term 0.0129 (0.0129) eta 0:00:08
epoch [71/300] batch [2/5] loss 0.2780 (0.2660) acc 92.1875 (92.9688) loss_ce 0.2651 (0.2531) data_term 0.2651 (0.2531) kl_term 0.0129 (0.0129) eta 0:00:08
epoch [71/300] batch [3/5] loss 0.3451 (0.2924) acc 92.1875 (92.7083) loss_ce 0.3322 (0.2795) data_term 0.3322 (0.2795) kl_term 0.0130 (0.0129) eta 0:00:08
epoch [71/300] batch [4/5] loss 0.3359 (0.3033) acc 89.8438 (91.9922) loss_ce 0.3229 (0.2903) data_term 0.3229 (0.2903) kl_term 0.0130 (0.0129) eta 0:00:08
epoch [71/300] batch [5/5] loss 0.3087 (0.3044) acc 92.5000 (92.0938) loss_ce 0.2957 (0.2914) data_term 0.2957 (0.2914) kl_term 0.0130 (0.0130) eta 0:00:08
epoch [72/300] batch [1/5] loss 0.2492 (0.2492) acc 94.9219 (94.9219) loss_ce 0.2359 (0.2359) data_term 0.2359 (0.2359) kl_term 0.0132 (0.0132) eta 0:00:08
epoch [72/300] batch [2/5] loss 0.3210 (0.2851) acc 91.4062 (93.1641) loss_ce 0.3078 (0.2718) data_term 0.3078 (0.2718) kl_term 0.0133 (0.0133) eta 0:00:08
epoch [72/300] batch [3/5] loss 0.3000 (0.2901) acc 92.5781 (92.9688) loss_ce 0.2867 (0.2768) data_term 0.2867 (0.2768) kl_term 0.0133 (0.0133) eta 0:00:08
epoch [72/300] batch [4/5] loss 0.3052 (0.2939) acc 92.1875 (92.7734) loss_ce 0.2919 (0.2806) data_term 0.2919 (0.2806) kl_term 0.0133 (0.0133) eta 0:00:08
epoch [72/300] batch [5/5] loss 0.2679 (0.2887) acc 93.7500 (92.9688) loss_ce 0.2545 (0.2754) data_term 0.2545 (0.2754) kl_term 0.0134 (0.0133) eta 0:00:07
epoch [73/300] batch [1/5] loss 0.2569 (0.2569) acc 92.9688 (92.9688) loss_ce 0.2433 (0.2433) data_term 0.2433 (0.2433) kl_term 0.0136 (0.0136) eta 0:00:08
epoch [73/300] batch [2/5] loss 0.3031 (0.2800) acc 92.9688 (92.9688) loss_ce 0.2895 (0.2664) data_term 0.2895 (0.2664) kl_term 0.0136 (0.0136) eta 0:00:08
epoch [73/300] batch [3/5] loss 0.3331 (0.2977) acc 90.6250 (92.1875) loss_ce 0.3194 (0.2841) data_term 0.3194 (0.2841) kl_term 0.0136 (0.0136) eta 0:00:08
epoch [73/300] batch [4/5] loss 0.2224 (0.2789) acc 95.7031 (93.0664) loss_ce 0.2088 (0.2652) data_term 0.2088 (0.2652) kl_term 0.0137 (0.0136) eta 0:00:08
epoch [73/300] batch [5/5] loss 0.3161 (0.2863) acc 91.2500 (92.7031) loss_ce 0.3024 (0.2727) data_term 0.3024 (0.2727) kl_term 0.0137 (0.0136) eta 0:00:07
epoch [74/300] batch [1/5] loss 0.3492 (0.3492) acc 91.7969 (91.7969) loss_ce 0.3353 (0.3353) data_term 0.3353 (0.3353) kl_term 0.0139 (0.0139) eta 0:00:08
epoch [74/300] batch [2/5] loss 0.2154 (0.2823) acc 96.8750 (94.3359) loss_ce 0.2014 (0.2683) data_term 0.2014 (0.2683) kl_term 0.0139 (0.0139) eta 0:00:08
epoch [74/300] batch [3/5] loss 0.2704 (0.2783) acc 93.3594 (94.0104) loss_ce 0.2564 (0.2644) data_term 0.2564 (0.2644) kl_term 0.0140 (0.0139) eta 0:00:08
epoch [74/300] batch [4/5] loss 0.2768 (0.2779) acc 93.3594 (93.8477) loss_ce 0.2628 (0.2640) data_term 0.2628 (0.2640) kl_term 0.0140 (0.0140) eta 0:00:08
epoch [74/300] batch [5/5] loss 0.2808 (0.2785) acc 92.5000 (93.5781) loss_ce 0.2667 (0.2645) data_term 0.2667 (0.2645) kl_term 0.0140 (0.0140) eta 0:00:07
epoch [75/300] batch [1/5] loss 0.3598 (0.3598) acc 90.6250 (90.6250) loss_ce 0.3455 (0.3455) data_term 0.3455 (0.3455) kl_term 0.0143 (0.0143) eta 0:00:08
epoch [75/300] batch [2/5] loss 0.2520 (0.3059) acc 95.3125 (92.9688) loss_ce 0.2377 (0.2916) data_term 0.2377 (0.2916) kl_term 0.0143 (0.0143) eta 0:00:08
epoch [75/300] batch [3/5] loss 0.2008 (0.2708) acc 97.6562 (94.5312) loss_ce 0.1865 (0.2566) data_term 0.1865 (0.2566) kl_term 0.0143 (0.0143) eta 0:00:08
epoch [75/300] batch [4/5] loss 0.2432 (0.2639) acc 94.9219 (94.6289) loss_ce 0.2289 (0.2496) data_term 0.2289 (0.2496) kl_term 0.0144 (0.0143) eta 0:00:08
epoch [75/300] batch [5/5] loss 0.2559 (0.2623) acc 94.3750 (94.5781) loss_ce 0.2416 (0.2480) data_term 0.2416 (0.2480) kl_term 0.0144 (0.0143) eta 0:00:07
epoch [76/300] batch [1/5] loss 0.2861 (0.2861) acc 92.5781 (92.5781) loss_ce 0.2715 (0.2715) data_term 0.2715 (0.2715) kl_term 0.0146 (0.0146) eta 0:00:08
epoch [76/300] batch [2/5] loss 0.2126 (0.2493) acc 95.3125 (93.9453) loss_ce 0.1979 (0.2347) data_term 0.1979 (0.2347) kl_term 0.0146 (0.0146) eta 0:00:08
epoch [76/300] batch [3/5] loss 0.3165 (0.2717) acc 92.1875 (93.3594) loss_ce 0.3019 (0.2571) data_term 0.3019 (0.2571) kl_term 0.0147 (0.0146) eta 0:00:08
epoch [76/300] batch [4/5] loss 0.2959 (0.2778) acc 94.5312 (93.6523) loss_ce 0.2812 (0.2631) data_term 0.2812 (0.2631) kl_term 0.0147 (0.0147) eta 0:00:08
epoch [76/300] batch [5/5] loss 0.2655 (0.2753) acc 94.3750 (93.7969) loss_ce 0.2508 (0.2607) data_term 0.2508 (0.2607) kl_term 0.0147 (0.0147) eta 0:00:07
epoch [77/300] batch [1/5] loss 0.2816 (0.2816) acc 92.5781 (92.5781) loss_ce 0.2667 (0.2667) data_term 0.2667 (0.2667) kl_term 0.0150 (0.0150) eta 0:00:08
epoch [77/300] batch [2/5] loss 0.3106 (0.2961) acc 91.7969 (92.1875) loss_ce 0.2956 (0.2812) data_term 0.2956 (0.2812) kl_term 0.0150 (0.0150) eta 0:00:08
epoch [77/300] batch [3/5] loss 0.2582 (0.2835) acc 92.5781 (92.3177) loss_ce 0.2431 (0.2685) data_term 0.2431 (0.2685) kl_term 0.0150 (0.0150) eta 0:00:08
epoch [77/300] batch [4/5] loss 0.2127 (0.2658) acc 96.0938 (93.2617) loss_ce 0.1977 (0.2508) data_term 0.1977 (0.2508) kl_term 0.0150 (0.0150) eta 0:00:08
epoch [77/300] batch [5/5] loss 0.3023 (0.2731) acc 93.7500 (93.3594) loss_ce 0.2872 (0.2581) data_term 0.2872 (0.2581) kl_term 0.0151 (0.0150) eta 0:00:08
epoch [78/300] batch [1/5] loss 0.1962 (0.1962) acc 96.4844 (96.4844) loss_ce 0.1809 (0.1809) data_term 0.1809 (0.1809) kl_term 0.0153 (0.0153) eta 0:00:08
epoch [78/300] batch [2/5] loss 0.2478 (0.2220) acc 94.1406 (95.3125) loss_ce 0.2325 (0.2067) data_term 0.2325 (0.2067) kl_term 0.0153 (0.0153) eta 0:00:08
epoch [78/300] batch [3/5] loss 0.2502 (0.2314) acc 92.9688 (94.5312) loss_ce 0.2348 (0.2161) data_term 0.2348 (0.2161) kl_term 0.0154 (0.0153) eta 0:00:07
epoch [78/300] batch [4/5] loss 0.2810 (0.2438) acc 93.3594 (94.2383) loss_ce 0.2656 (0.2285) data_term 0.2656 (0.2285) kl_term 0.0154 (0.0153) eta 0:00:07
epoch [78/300] batch [5/5] loss 0.2878 (0.2526) acc 93.7500 (94.1406) loss_ce 0.2724 (0.2372) data_term 0.2724 (0.2372) kl_term 0.0154 (0.0154) eta 0:00:07
epoch [79/300] batch [1/5] loss 0.2999 (0.2999) acc 91.0156 (91.0156) loss_ce 0.2842 (0.2842) data_term 0.2842 (0.2842) kl_term 0.0156 (0.0156) eta 0:00:07
epoch [79/300] batch [2/5] loss 0.2984 (0.2991) acc 94.9219 (92.9688) loss_ce 0.2827 (0.2835) data_term 0.2827 (0.2835) kl_term 0.0157 (0.0157) eta 0:00:07
epoch [79/300] batch [3/5] loss 0.3075 (0.3019) acc 92.5781 (92.8385) loss_ce 0.2918 (0.2862) data_term 0.2918 (0.2862) kl_term 0.0157 (0.0157) eta 0:00:07
epoch [79/300] batch [4/5] loss 0.3407 (0.3116) acc 90.6250 (92.2852) loss_ce 0.3249 (0.2959) data_term 0.3249 (0.2959) kl_term 0.0157 (0.0157) eta 0:00:07
epoch [79/300] batch [5/5] loss 0.3012 (0.3095) acc 93.1250 (92.4531) loss_ce 0.2854 (0.2938) data_term 0.2854 (0.2938) kl_term 0.0158 (0.0157) eta 0:00:07
epoch [80/300] batch [1/5] loss 0.2287 (0.2287) acc 93.7500 (93.7500) loss_ce 0.2127 (0.2127) data_term 0.2127 (0.2127) kl_term 0.0160 (0.0160) eta 0:00:08
epoch [80/300] batch [2/5] loss 0.3216 (0.2752) acc 91.7969 (92.7734) loss_ce 0.3056 (0.2591) data_term 0.3056 (0.2591) kl_term 0.0160 (0.0160) eta 0:00:07
epoch [80/300] batch [3/5] loss 0.2581 (0.2695) acc 92.5781 (92.7083) loss_ce 0.2420 (0.2534) data_term 0.2420 (0.2534) kl_term 0.0161 (0.0160) eta 0:00:07
epoch [80/300] batch [4/5] loss 0.3111 (0.2799) acc 92.1875 (92.5781) loss_ce 0.2950 (0.2638) data_term 0.2950 (0.2638) kl_term 0.0161 (0.0161) eta 0:00:07
epoch [80/300] batch [5/5] loss 0.2391 (0.2717) acc 97.5000 (93.5625) loss_ce 0.2229 (0.2556) data_term 0.2229 (0.2556) kl_term 0.0161 (0.0161) eta 0:00:07
epoch [81/300] batch [1/5] loss 0.2610 (0.2610) acc 94.1406 (94.1406) loss_ce 0.2447 (0.2447) data_term 0.2447 (0.2447) kl_term 0.0164 (0.0164) eta 0:00:07
epoch [81/300] batch [2/5] loss 0.2441 (0.2526) acc 94.9219 (94.5312) loss_ce 0.2277 (0.2362) data_term 0.2277 (0.2362) kl_term 0.0164 (0.0164) eta 0:00:07
epoch [81/300] batch [3/5] loss 0.2195 (0.2415) acc 95.3125 (94.7917) loss_ce 0.2030 (0.2251) data_term 0.2030 (0.2251) kl_term 0.0164 (0.0164) eta 0:00:07
epoch [81/300] batch [4/5] loss 0.2614 (0.2465) acc 93.7500 (94.5312) loss_ce 0.2449 (0.2301) data_term 0.2449 (0.2301) kl_term 0.0165 (0.0164) eta 0:00:07
epoch [81/300] batch [5/5] loss 0.2397 (0.2451) acc 92.5000 (94.1250) loss_ce 0.2232 (0.2287) data_term 0.2232 (0.2287) kl_term 0.0165 (0.0164) eta 0:00:07
epoch [82/300] batch [1/5] loss 0.3193 (0.3193) acc 90.2344 (90.2344) loss_ce 0.3025 (0.3025) data_term 0.3025 (0.3025) kl_term 0.0167 (0.0167) eta 0:00:07
epoch [82/300] batch [2/5] loss 0.2732 (0.2962) acc 94.1406 (92.1875) loss_ce 0.2564 (0.2795) data_term 0.2564 (0.2795) kl_term 0.0168 (0.0168) eta 0:00:07
epoch [82/300] batch [3/5] loss 0.2153 (0.2693) acc 96.0938 (93.4896) loss_ce 0.1986 (0.2525) data_term 0.1986 (0.2525) kl_term 0.0168 (0.0168) eta 0:00:07
epoch [82/300] batch [4/5] loss 0.2762 (0.2710) acc 93.3594 (93.4570) loss_ce 0.2594 (0.2542) data_term 0.2594 (0.2542) kl_term 0.0168 (0.0168) eta 0:00:07
epoch [82/300] batch [5/5] loss 0.2299 (0.2628) acc 94.3750 (93.6406) loss_ce 0.2131 (0.2460) data_term 0.2131 (0.2460) kl_term 0.0168 (0.0168) eta 0:00:07
epoch [83/300] batch [1/5] loss 0.3251 (0.3251) acc 91.7969 (91.7969) loss_ce 0.3080 (0.3080) data_term 0.3080 (0.3080) kl_term 0.0171 (0.0171) eta 0:00:07
epoch [83/300] batch [2/5] loss 0.2681 (0.2966) acc 93.7500 (92.7734) loss_ce 0.2510 (0.2795) data_term 0.2510 (0.2795) kl_term 0.0171 (0.0171) eta 0:00:07
epoch [83/300] batch [3/5] loss 0.2680 (0.2871) acc 92.9688 (92.8385) loss_ce 0.2509 (0.2700) data_term 0.2509 (0.2700) kl_term 0.0171 (0.0171) eta 0:00:07
epoch [83/300] batch [4/5] loss 0.3447 (0.3015) acc 91.0156 (92.3828) loss_ce 0.3275 (0.2844) data_term 0.3275 (0.2844) kl_term 0.0172 (0.0171) eta 0:00:07
epoch [83/300] batch [5/5] loss 0.2306 (0.2873) acc 94.3750 (92.7812) loss_ce 0.2134 (0.2702) data_term 0.2134 (0.2702) kl_term 0.0172 (0.0171) eta 0:00:07
epoch [84/300] batch [1/5] loss 0.3269 (0.3269) acc 91.4062 (91.4062) loss_ce 0.3095 (0.3095) data_term 0.3095 (0.3095) kl_term 0.0174 (0.0174) eta 0:00:07
epoch [84/300] batch [2/5] loss 0.3372 (0.3321) acc 91.0156 (91.2109) loss_ce 0.3197 (0.3146) data_term 0.3197 (0.3146) kl_term 0.0175 (0.0175) eta 0:00:07
epoch [84/300] batch [3/5] loss 0.2835 (0.3159) acc 93.3594 (91.9271) loss_ce 0.2660 (0.2984) data_term 0.2660 (0.2984) kl_term 0.0175 (0.0175) eta 0:00:07
epoch [84/300] batch [4/5] loss 0.2483 (0.2990) acc 92.9688 (92.1875) loss_ce 0.2308 (0.2815) data_term 0.2308 (0.2815) kl_term 0.0175 (0.0175) eta 0:00:07
epoch [84/300] batch [5/5] loss 0.2137 (0.2819) acc 95.6250 (92.8750) loss_ce 0.1962 (0.2644) data_term 0.1962 (0.2644) kl_term 0.0176 (0.0175) eta 0:00:07
epoch [85/300] batch [1/5] loss 0.2454 (0.2454) acc 94.9219 (94.9219) loss_ce 0.2276 (0.2276) data_term 0.2276 (0.2276) kl_term 0.0178 (0.0178) eta 0:00:07
epoch [85/300] batch [2/5] loss 0.2756 (0.2605) acc 92.9688 (93.9453) loss_ce 0.2578 (0.2427) data_term 0.2578 (0.2427) kl_term 0.0178 (0.0178) eta 0:00:07
epoch [85/300] batch [3/5] loss 0.1769 (0.2326) acc 97.6562 (95.1823) loss_ce 0.1590 (0.2148) data_term 0.1590 (0.2148) kl_term 0.0179 (0.0178) eta 0:00:07
epoch [85/300] batch [4/5] loss 0.3035 (0.2503) acc 92.1875 (94.4336) loss_ce 0.2857 (0.2325) data_term 0.2857 (0.2325) kl_term 0.0179 (0.0178) eta 0:00:07
epoch [85/300] batch [5/5] loss 0.2232 (0.2449) acc 96.8750 (94.9219) loss_ce 0.2053 (0.2271) data_term 0.2053 (0.2271) kl_term 0.0179 (0.0179) eta 0:00:07
epoch [86/300] batch [1/5] loss 0.2884 (0.2884) acc 92.5781 (92.5781) loss_ce 0.2703 (0.2703) data_term 0.2703 (0.2703) kl_term 0.0182 (0.0182) eta 0:00:07
epoch [86/300] batch [2/5] loss 0.2771 (0.2828) acc 94.5312 (93.5547) loss_ce 0.2589 (0.2646) data_term 0.2589 (0.2646) kl_term 0.0182 (0.0182) eta 0:00:07
epoch [86/300] batch [3/5] loss 0.2362 (0.2673) acc 95.3125 (94.1406) loss_ce 0.2180 (0.2491) data_term 0.2180 (0.2491) kl_term 0.0182 (0.0182) eta 0:00:07
epoch [86/300] batch [4/5] loss 0.3269 (0.2822) acc 90.6250 (93.2617) loss_ce 0.3086 (0.2640) data_term 0.3086 (0.2640) kl_term 0.0182 (0.0182) eta 0:00:07
epoch [86/300] batch [5/5] loss 0.2557 (0.2769) acc 92.5000 (93.1094) loss_ce 0.2375 (0.2587) data_term 0.2375 (0.2587) kl_term 0.0183 (0.0182) eta 0:00:07
epoch [87/300] batch [1/5] loss 0.2850 (0.2850) acc 92.9688 (92.9688) loss_ce 0.2665 (0.2665) data_term 0.2665 (0.2665) kl_term 0.0185 (0.0185) eta 0:00:07
epoch [87/300] batch [2/5] loss 0.2800 (0.2825) acc 92.1875 (92.5781) loss_ce 0.2614 (0.2640) data_term 0.2614 (0.2640) kl_term 0.0185 (0.0185) eta 0:00:07
epoch [87/300] batch [3/5] loss 0.2408 (0.2686) acc 94.5312 (93.2292) loss_ce 0.2222 (0.2500) data_term 0.2222 (0.2500) kl_term 0.0186 (0.0185) eta 0:00:07
epoch [87/300] batch [4/5] loss 0.2660 (0.2679) acc 93.3594 (93.2617) loss_ce 0.2474 (0.2494) data_term 0.2474 (0.2494) kl_term 0.0186 (0.0186) eta 0:00:07
epoch [87/300] batch [5/5] loss 0.2399 (0.2623) acc 92.5000 (93.1094) loss_ce 0.2213 (0.2438) data_term 0.2213 (0.2438) kl_term 0.0186 (0.0186) eta 0:00:07
epoch [88/300] batch [1/5] loss 0.2042 (0.2042) acc 94.5312 (94.5312) loss_ce 0.1853 (0.1853) data_term 0.1853 (0.1853) kl_term 0.0189 (0.0189) eta 0:00:07
epoch [88/300] batch [2/5] loss 0.2262 (0.2152) acc 95.7031 (95.1172) loss_ce 0.2073 (0.1963) data_term 0.2073 (0.1963) kl_term 0.0189 (0.0189) eta 0:00:07
epoch [88/300] batch [3/5] loss 0.2296 (0.2200) acc 94.9219 (95.0521) loss_ce 0.2106 (0.2011) data_term 0.2106 (0.2011) kl_term 0.0189 (0.0189) eta 0:00:07
epoch [88/300] batch [4/5] loss 0.2723 (0.2331) acc 92.9688 (94.5312) loss_ce 0.2533 (0.2141) data_term 0.2533 (0.2141) kl_term 0.0190 (0.0189) eta 0:00:07
epoch [88/300] batch [5/5] loss 0.2147 (0.2294) acc 94.3750 (94.5000) loss_ce 0.1957 (0.2105) data_term 0.1957 (0.2105) kl_term 0.0190 (0.0189) eta 0:00:07
epoch [89/300] batch [1/5] loss 0.1971 (0.1971) acc 95.7031 (95.7031) loss_ce 0.1779 (0.1779) data_term 0.1779 (0.1779) kl_term 0.0192 (0.0192) eta 0:00:07
epoch [89/300] batch [2/5] loss 0.2283 (0.2127) acc 94.1406 (94.9219) loss_ce 0.2091 (0.1935) data_term 0.2091 (0.1935) kl_term 0.0193 (0.0193) eta 0:00:07
epoch [89/300] batch [3/5] loss 0.2720 (0.2325) acc 92.9688 (94.2708) loss_ce 0.2527 (0.2132) data_term 0.2527 (0.2132) kl_term 0.0193 (0.0193) eta 0:00:07
