***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [16/300] batch [1/1] loss 1.8617 (1.8617) acc 62.0000 (62.0000) loss_ce 1.8615 (1.8615) data_term 1.8615 (1.8615) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [17/300] batch [1/1] loss 1.6717 (1.6717) acc 68.0000 (68.0000) loss_ce 1.6715 (1.6715) data_term 1.6715 (1.6715) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [18/300] batch [1/1] loss 1.5871 (1.5871) acc 73.0000 (73.0000) loss_ce 1.5869 (1.5869) data_term 1.5869 (1.5869) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 1.5699 (1.5699) acc 71.0000 (71.0000) loss_ce 1.5696 (1.5696) data_term 1.5696 (1.5696) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [20/300] batch [1/1] loss 1.7249 (1.7249) acc 64.0000 (64.0000) loss_ce 1.7246 (1.7246) data_term 1.7246 (1.7246) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [21/300] batch [1/1] loss 1.4099 (1.4099) acc 76.0000 (76.0000) loss_ce 1.4096 (1.4096) data_term 1.4096 (1.4096) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [22/300] batch [1/1] loss 1.2789 (1.2789) acc 81.0000 (81.0000) loss_ce 1.2785 (1.2785) data_term 1.2785 (1.2785) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [23/300] batch [1/1] loss 1.2453 (1.2453) acc 85.0000 (85.0000) loss_ce 1.2449 (1.2449) data_term 1.2449 (1.2449) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [24/300] batch [1/1] loss 1.1231 (1.1231) acc 84.0000 (84.0000) loss_ce 1.1226 (1.1226) data_term 1.1226 (1.1226) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [25/300] batch [1/1] loss 1.1352 (1.1352) acc 84.0000 (84.0000) loss_ce 1.1346 (1.1346) data_term 1.1346 (1.1346) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [26/300] batch [1/1] loss 1.1244 (1.1244) acc 83.0000 (83.0000) loss_ce 1.1237 (1.1237) data_term 1.1237 (1.1237) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [27/300] batch [1/1] loss 1.0480 (1.0480) acc 86.0000 (86.0000) loss_ce 1.0473 (1.0473) data_term 1.0473 (1.0473) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.9969 (0.9969) acc 87.0000 (87.0000) loss_ce 0.9961 (0.9961) data_term 0.9961 (0.9961) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [29/300] batch [1/1] loss 1.1351 (1.1351) acc 79.0000 (79.0000) loss_ce 1.1342 (1.1342) data_term 1.1342 (1.1342) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [30/300] batch [1/1] loss 1.0203 (1.0203) acc 85.0000 (85.0000) loss_ce 1.0193 (1.0193) data_term 1.0193 (1.0193) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.6892 (0.6892) acc 97.0000 (97.0000) loss_ce 0.6880 (0.6880) data_term 0.6880 (0.6880) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.7455 (0.7455) acc 95.0000 (95.0000) loss_ce 0.7443 (0.7443) data_term 0.7443 (0.7443) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.7373 (0.7373) acc 93.0000 (93.0000) loss_ce 0.7360 (0.7360) data_term 0.7360 (0.7360) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.7143 (0.7143) acc 95.0000 (95.0000) loss_ce 0.7129 (0.7129) data_term 0.7129 (0.7129) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.6348 (0.6348) acc 94.0000 (94.0000) loss_ce 0.6332 (0.6332) data_term 0.6332 (0.6332) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.7317 (0.7317) acc 92.0000 (92.0000) loss_ce 0.7300 (0.7300) data_term 0.7300 (0.7300) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.6650 (0.6650) acc 90.0000 (90.0000) loss_ce 0.6632 (0.6632) data_term 0.6632 (0.6632) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.6024 (0.6024) acc 94.0000 (94.0000) loss_ce 0.6005 (0.6005) data_term 0.6005 (0.6005) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.5988 (0.5988) acc 94.0000 (94.0000) loss_ce 0.5968 (0.5968) data_term 0.5968 (0.5968) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.5105 (0.5105) acc 93.0000 (93.0000) loss_ce 0.5083 (0.5083) data_term 0.5083 (0.5083) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.5501 (0.5501) acc 96.0000 (96.0000) loss_ce 0.5478 (0.5478) data_term 0.5478 (0.5478) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.7411 (0.7411) acc 90.0000 (90.0000) loss_ce 0.7387 (0.7387) data_term 0.7387 (0.7387) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.5601 (0.5601) acc 93.0000 (93.0000) loss_ce 0.5576 (0.5576) data_term 0.5576 (0.5576) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.5512 (0.5512) acc 92.0000 (92.0000) loss_ce 0.5485 (0.5485) data_term 0.5485 (0.5485) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.5581 (0.5581) acc 93.0000 (93.0000) loss_ce 0.5552 (0.5552) data_term 0.5552 (0.5552) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.5334 (0.5334) acc 93.0000 (93.0000) loss_ce 0.5305 (0.5305) data_term 0.5305 (0.5305) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.5639 (0.5639) acc 92.0000 (92.0000) loss_ce 0.5608 (0.5608) data_term 0.5608 (0.5608) kl_term 0.0031 (0.0031) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.4415 (0.4415) acc 96.0000 (96.0000) loss_ce 0.4383 (0.4383) data_term 0.4383 (0.4383) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.5490 (0.5490) acc 96.0000 (96.0000) loss_ce 0.5456 (0.5456) data_term 0.5456 (0.5456) kl_term 0.0034 (0.0034) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.4288 (0.4288) acc 94.0000 (94.0000) loss_ce 0.4252 (0.4252) data_term 0.4252 (0.4252) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.5651 (0.5651) acc 91.0000 (91.0000) loss_ce 0.5615 (0.5615) data_term 0.5615 (0.5615) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.4559 (0.4559) acc 93.0000 (93.0000) loss_ce 0.4521 (0.4521) data_term 0.4521 (0.4521) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.3767 (0.3767) acc 99.0000 (99.0000) loss_ce 0.3727 (0.3727) data_term 0.3727 (0.3727) kl_term 0.0040 (0.0040) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.3565 (0.3565) acc 95.0000 (95.0000) loss_ce 0.3524 (0.3524) data_term 0.3524 (0.3524) kl_term 0.0041 (0.0041) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.4219 (0.4219) acc 94.0000 (94.0000) loss_ce 0.4176 (0.4176) data_term 0.4176 (0.4176) kl_term 0.0043 (0.0043) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.3728 (0.3728) acc 96.0000 (96.0000) loss_ce 0.3683 (0.3683) data_term 0.3683 (0.3683) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.4048 (0.4048) acc 96.0000 (96.0000) loss_ce 0.4002 (0.4002) data_term 0.4002 (0.4002) kl_term 0.0046 (0.0046) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.4371 (0.4371) acc 97.0000 (97.0000) loss_ce 0.4323 (0.4323) data_term 0.4323 (0.4323) kl_term 0.0047 (0.0047) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.3944 (0.3944) acc 96.0000 (96.0000) loss_ce 0.3895 (0.3895) data_term 0.3895 (0.3895) kl_term 0.0049 (0.0049) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.3430 (0.3430) acc 98.0000 (98.0000) loss_ce 0.3380 (0.3380) data_term 0.3380 (0.3380) kl_term 0.0051 (0.0051) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.3226 (0.3226) acc 96.0000 (96.0000) loss_ce 0.3174 (0.3174) data_term 0.3174 (0.3174) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.3425 (0.3425) acc 98.0000 (98.0000) loss_ce 0.3372 (0.3372) data_term 0.3372 (0.3372) kl_term 0.0054 (0.0054) eta 0:00:00
epoch [63/300] batch [1/1] loss 0.2503 (0.2503) acc 96.0000 (96.0000) loss_ce 0.2448 (0.2448) data_term 0.2448 (0.2448) kl_term 0.0055 (0.0055) eta 0:00:00
epoch [64/300] batch [1/1] loss 0.3275 (0.3275) acc 98.0000 (98.0000) loss_ce 0.3218 (0.3218) data_term 0.3218 (0.3218) kl_term 0.0057 (0.0057) eta 0:00:00
epoch [65/300] batch [1/1] loss 0.3216 (0.3216) acc 98.0000 (98.0000) loss_ce 0.3158 (0.3158) data_term 0.3158 (0.3158) kl_term 0.0058 (0.0058) eta 0:00:00
epoch [66/300] batch [1/1] loss 0.3958 (0.3958) acc 94.0000 (94.0000) loss_ce 0.3898 (0.3898) data_term 0.3898 (0.3898) kl_term 0.0060 (0.0060) eta 0:00:00
epoch [67/300] batch [1/1] loss 0.3461 (0.3461) acc 95.0000 (95.0000) loss_ce 0.3399 (0.3399) data_term 0.3399 (0.3399) kl_term 0.0062 (0.0062) eta 0:00:00
epoch [68/300] batch [1/1] loss 0.4219 (0.4219) acc 92.0000 (92.0000) loss_ce 0.4156 (0.4156) data_term 0.4156 (0.4156) kl_term 0.0063 (0.0063) eta 0:00:00
epoch [69/300] batch [1/1] loss 0.3845 (0.3845) acc 97.0000 (97.0000) loss_ce 0.3780 (0.3780) data_term 0.3780 (0.3780) kl_term 0.0065 (0.0065) eta 0:00:00
epoch [70/300] batch [1/1] loss 0.3118 (0.3118) acc 98.0000 (98.0000) loss_ce 0.3051 (0.3051) data_term 0.3051 (0.3051) kl_term 0.0066 (0.0066) eta 0:00:00
epoch [71/300] batch [1/1] loss 0.5449 (0.5449) acc 93.0000 (93.0000) loss_ce 0.5381 (0.5381) data_term 0.5381 (0.5381) kl_term 0.0068 (0.0068) eta 0:00:00
epoch [72/300] batch [1/1] loss 0.2926 (0.2926) acc 96.0000 (96.0000) loss_ce 0.2856 (0.2856) data_term 0.2856 (0.2856) kl_term 0.0070 (0.0070) eta 0:00:00
epoch [73/300] batch [1/1] loss 0.2739 (0.2739) acc 97.0000 (97.0000) loss_ce 0.2668 (0.2668) data_term 0.2668 (0.2668) kl_term 0.0071 (0.0071) eta 0:00:00
epoch [74/300] batch [1/1] loss 0.2952 (0.2952) acc 97.0000 (97.0000) loss_ce 0.2879 (0.2879) data_term 0.2879 (0.2879) kl_term 0.0073 (0.0073) eta 0:00:00
epoch [75/300] batch [1/1] loss 0.2706 (0.2706) acc 98.0000 (98.0000) loss_ce 0.2631 (0.2631) data_term 0.2631 (0.2631) kl_term 0.0074 (0.0074) eta 0:00:00
epoch [76/300] batch [1/1] loss 0.2837 (0.2837) acc 97.0000 (97.0000) loss_ce 0.2761 (0.2761) data_term 0.2761 (0.2761) kl_term 0.0076 (0.0076) eta 0:00:00
epoch [77/300] batch [1/1] loss 0.2797 (0.2797) acc 98.0000 (98.0000) loss_ce 0.2719 (0.2719) data_term 0.2719 (0.2719) kl_term 0.0078 (0.0078) eta 0:00:00
epoch [78/300] batch [1/1] loss 0.3265 (0.3265) acc 93.0000 (93.0000) loss_ce 0.3185 (0.3185) data_term 0.3185 (0.3185) kl_term 0.0079 (0.0079) eta 0:00:00
epoch [79/300] batch [1/1] loss 0.2921 (0.2921) acc 96.0000 (96.0000) loss_ce 0.2840 (0.2840) data_term 0.2840 (0.2840) kl_term 0.0081 (0.0081) eta 0:00:00
epoch [80/300] batch [1/1] loss 0.2212 (0.2212) acc 100.0000 (100.0000) loss_ce 0.2130 (0.2130) data_term 0.2130 (0.2130) kl_term 0.0083 (0.0083) eta 0:00:00
epoch [81/300] batch [1/1] loss 0.3184 (0.3184) acc 94.0000 (94.0000) loss_ce 0.3100 (0.3100) data_term 0.3100 (0.3100) kl_term 0.0084 (0.0084) eta 0:00:00
epoch [82/300] batch [1/1] loss 0.3051 (0.3051) acc 97.0000 (97.0000) loss_ce 0.2965 (0.2965) data_term 0.2965 (0.2965) kl_term 0.0086 (0.0086) eta 0:00:00
epoch [83/300] batch [1/1] loss 0.2580 (0.2580) acc 98.0000 (98.0000) loss_ce 0.2492 (0.2492) data_term 0.2492 (0.2492) kl_term 0.0088 (0.0088) eta 0:00:00
epoch [84/300] batch [1/1] loss 0.2297 (0.2297) acc 97.0000 (97.0000) loss_ce 0.2208 (0.2208) data_term 0.2208 (0.2208) kl_term 0.0089 (0.0089) eta 0:00:00
epoch [85/300] batch [1/1] loss 0.3319 (0.3319) acc 95.0000 (95.0000) loss_ce 0.3228 (0.3228) data_term 0.3228 (0.3228) kl_term 0.0091 (0.0091) eta 0:00:00
epoch [86/300] batch [1/1] loss 0.2751 (0.2751) acc 98.0000 (98.0000) loss_ce 0.2659 (0.2659) data_term 0.2659 (0.2659) kl_term 0.0093 (0.0093) eta 0:00:00
epoch [87/300] batch [1/1] loss 0.3997 (0.3997) acc 95.0000 (95.0000) loss_ce 0.3903 (0.3903) data_term 0.3903 (0.3903) kl_term 0.0094 (0.0094) eta 0:00:00
epoch [88/300] batch [1/1] loss 0.2210 (0.2210) acc 98.0000 (98.0000) loss_ce 0.2114 (0.2114) data_term 0.2114 (0.2114) kl_term 0.0096 (0.0096) eta 0:00:00
epoch [89/300] batch [1/1] loss 0.4660 (0.4660) acc 90.0000 (90.0000) loss_ce 0.4563 (0.4563) data_term 0.4563 (0.4563) kl_term 0.0098 (0.0098) eta 0:00:00
epoch [90/300] batch [1/1] loss 0.2257 (0.2257) acc 98.0000 (98.0000) loss_ce 0.2158 (0.2158) data_term 0.2158 (0.2158) kl_term 0.0099 (0.0099) eta 0:00:00
epoch [91/300] batch [1/1] loss 0.3272 (0.3272) acc 97.0000 (97.0000) loss_ce 0.3171 (0.3171) data_term 0.3171 (0.3171) kl_term 0.0101 (0.0101) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.2528 (0.2528) acc 99.0000 (99.0000) loss_ce 0.2425 (0.2425) data_term 0.2425 (0.2425) kl_term 0.0103 (0.0103) eta 0:00:00
epoch [93/300] batch [1/1] loss 0.2528 (0.2528) acc 99.0000 (99.0000) loss_ce 0.2423 (0.2423) data_term 0.2423 (0.2423) kl_term 0.0104 (0.0104) eta 0:00:00
epoch [94/300] batch [1/1] loss 0.2921 (0.2921) acc 99.0000 (99.0000) loss_ce 0.2815 (0.2815) data_term 0.2815 (0.2815) kl_term 0.0106 (0.0106) eta 0:00:00
epoch [95/300] batch [1/1] loss 0.1703 (0.1703) acc 100.0000 (100.0000) loss_ce 0.1595 (0.1595) data_term 0.1595 (0.1595) kl_term 0.0108 (0.0108) eta 0:00:00
epoch [96/300] batch [1/1] loss 0.2012 (0.2012) acc 99.0000 (99.0000) loss_ce 0.1902 (0.1902) data_term 0.1902 (0.1902) kl_term 0.0110 (0.0110) eta 0:00:00
epoch [97/300] batch [1/1] loss 0.1811 (0.1811) acc 98.0000 (98.0000) loss_ce 0.1700 (0.1700) data_term 0.1700 (0.1700) kl_term 0.0111 (0.0111) eta 0:00:00
epoch [98/300] batch [1/1] loss 0.2039 (0.2039) acc 98.0000 (98.0000) loss_ce 0.1926 (0.1926) data_term 0.1926 (0.1926) kl_term 0.0113 (0.0113) eta 0:00:00
epoch [99/300] batch [1/1] loss 0.3970 (0.3970) acc 95.0000 (95.0000) loss_ce 0.3855 (0.3855) data_term 0.3855 (0.3855) kl_term 0.0115 (0.0115) eta 0:00:00
epoch [100/300] batch [1/1] loss 0.2397 (0.2397) acc 99.0000 (99.0000) loss_ce 0.2281 (0.2281) data_term 0.2281 (0.2281) kl_term 0.0117 (0.0117) eta 0:00:00
epoch [101/300] batch [1/1] loss 0.2432 (0.2432) acc 96.0000 (96.0000) loss_ce 0.2313 (0.2313) data_term 0.2313 (0.2313) kl_term 0.0118 (0.0118) eta 0:00:00
epoch [102/300] batch [1/1] loss 0.1959 (0.1959) acc 97.0000 (97.0000) loss_ce 0.1839 (0.1839) data_term 0.1839 (0.1839) kl_term 0.0120 (0.0120) eta 0:00:00
epoch [103/300] batch [1/1] loss 0.2489 (0.2489) acc 98.0000 (98.0000) loss_ce 0.2367 (0.2367) data_term 0.2367 (0.2367) kl_term 0.0122 (0.0122) eta 0:00:00
epoch [104/300] batch [1/1] loss 0.1955 (0.1955) acc 99.0000 (99.0000) loss_ce 0.1831 (0.1831) data_term 0.1831 (0.1831) kl_term 0.0124 (0.0124) eta 0:00:00
epoch [105/300] batch [1/1] loss 0.2259 (0.2259) acc 97.0000 (97.0000) loss_ce 0.2133 (0.2133) data_term 0.2133 (0.2133) kl_term 0.0126 (0.0126) eta 0:00:00
epoch [106/300] batch [1/1] loss 0.2942 (0.2942) acc 98.0000 (98.0000) loss_ce 0.2815 (0.2815) data_term 0.2815 (0.2815) kl_term 0.0127 (0.0127) eta 0:00:00
epoch [107/300] batch [1/1] loss 0.2598 (0.2598) acc 98.0000 (98.0000) loss_ce 0.2468 (0.2468) data_term 0.2468 (0.2468) kl_term 0.0129 (0.0129) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.2238 (0.2238) acc 98.0000 (98.0000) loss_ce 0.2108 (0.2108) data_term 0.2108 (0.2108) kl_term 0.0131 (0.0131) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.2512 (0.2512) acc 98.0000 (98.0000) loss_ce 0.2380 (0.2380) data_term 0.2380 (0.2380) kl_term 0.0133 (0.0133) eta 0:00:00
epoch [110/300] batch [1/1] loss 0.2106 (0.2106) acc 98.0000 (98.0000) loss_ce 0.1972 (0.1972) data_term 0.1972 (0.1972) kl_term 0.0134 (0.0134) eta 0:00:00
epoch [111/300] batch [1/1] loss 0.2156 (0.2156) acc 98.0000 (98.0000) loss_ce 0.2020 (0.2020) data_term 0.2020 (0.2020) kl_term 0.0136 (0.0136) eta 0:00:00
epoch [112/300] batch [1/1] loss 0.2221 (0.2221) acc 98.0000 (98.0000) loss_ce 0.2084 (0.2084) data_term 0.2084 (0.2084) kl_term 0.0138 (0.0138) eta 0:00:00
epoch [113/300] batch [1/1] loss 0.1809 (0.1809) acc 99.0000 (99.0000) loss_ce 0.1669 (0.1669) data_term 0.1669 (0.1669) kl_term 0.0140 (0.0140) eta 0:00:00
epoch [114/300] batch [1/1] loss 0.2453 (0.2453) acc 97.0000 (97.0000) loss_ce 0.2311 (0.2311) data_term 0.2311 (0.2311) kl_term 0.0142 (0.0142) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.2826 (0.2826) acc 96.0000 (96.0000) loss_ce 0.2683 (0.2683) data_term 0.2683 (0.2683) kl_term 0.0143 (0.0143) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.2849 (0.2849) acc 96.0000 (96.0000) loss_ce 0.2704 (0.2704) data_term 0.2704 (0.2704) kl_term 0.0145 (0.0145) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.1874 (0.1874) acc 98.0000 (98.0000) loss_ce 0.1727 (0.1727) data_term 0.1727 (0.1727) kl_term 0.0147 (0.0147) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.1981 (0.1981) acc 98.0000 (98.0000) loss_ce 0.1832 (0.1832) data_term 0.1832 (0.1832) kl_term 0.0149 (0.0149) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.2005 (0.2005) acc 97.0000 (97.0000) loss_ce 0.1854 (0.1854) data_term 0.1854 (0.1854) kl_term 0.0151 (0.0151) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.2356 (0.2356) acc 97.0000 (97.0000) loss_ce 0.2204 (0.2204) data_term 0.2204 (0.2204) kl_term 0.0152 (0.0152) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.1961 (0.1961) acc 99.0000 (99.0000) loss_ce 0.1807 (0.1807) data_term 0.1807 (0.1807) kl_term 0.0154 (0.0154) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.1943 (0.1943) acc 99.0000 (99.0000) loss_ce 0.1787 (0.1787) data_term 0.1787 (0.1787) kl_term 0.0156 (0.0156) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.3312 (0.3312) acc 95.0000 (95.0000) loss_ce 0.3154 (0.3154) data_term 0.3154 (0.3154) kl_term 0.0158 (0.0158) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.1842 (0.1842) acc 97.0000 (97.0000) loss_ce 0.1682 (0.1682) data_term 0.1682 (0.1682) kl_term 0.0159 (0.0159) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.1656 (0.1656) acc 100.0000 (100.0000) loss_ce 0.1495 (0.1495) data_term 0.1495 (0.1495) kl_term 0.0161 (0.0161) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.2316 (0.2316) acc 98.0000 (98.0000) loss_ce 0.2153 (0.2153) data_term 0.2153 (0.2153) kl_term 0.0163 (0.0163) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.2846 (0.2846) acc 97.0000 (97.0000) loss_ce 0.2681 (0.2681) data_term 0.2681 (0.2681) kl_term 0.0165 (0.0165) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.1888 (0.1888) acc 99.0000 (99.0000) loss_ce 0.1721 (0.1721) data_term 0.1721 (0.1721) kl_term 0.0167 (0.0167) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.1458 (0.1458) acc 99.0000 (99.0000) loss_ce 0.1289 (0.1289) data_term 0.1289 (0.1289) kl_term 0.0169 (0.0169) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.1468 (0.1468) acc 100.0000 (100.0000) loss_ce 0.1298 (0.1298) data_term 0.1298 (0.1298) kl_term 0.0170 (0.0170) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.2199 (0.2199) acc 99.0000 (99.0000) loss_ce 0.2027 (0.2027) data_term 0.2027 (0.2027) kl_term 0.0172 (0.0172) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.2087 (0.2087) acc 98.0000 (98.0000) loss_ce 0.1913 (0.1913) data_term 0.1913 (0.1913) kl_term 0.0174 (0.0174) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.1496 (0.1496) acc 100.0000 (100.0000) loss_ce 0.1320 (0.1320) data_term 0.1320 (0.1320) kl_term 0.0176 (0.0176) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.1696 (0.1696) acc 99.0000 (99.0000) loss_ce 0.1518 (0.1518) data_term 0.1518 (0.1518) kl_term 0.0178 (0.0178) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.1532 (0.1532) acc 99.0000 (99.0000) loss_ce 0.1353 (0.1353) data_term 0.1353 (0.1353) kl_term 0.0179 (0.0179) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.1580 (0.1580) acc 99.0000 (99.0000) loss_ce 0.1399 (0.1399) data_term 0.1399 (0.1399) kl_term 0.0181 (0.0181) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.1860 (0.1860) acc 99.0000 (99.0000) loss_ce 0.1677 (0.1677) data_term 0.1677 (0.1677) kl_term 0.0183 (0.0183) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.1455 (0.1455) acc 100.0000 (100.0000) loss_ce 0.1271 (0.1271) data_term 0.1271 (0.1271) kl_term 0.0185 (0.0185) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.2004 (0.2004) acc 97.0000 (97.0000) loss_ce 0.1818 (0.1818) data_term 0.1818 (0.1818) kl_term 0.0186 (0.0186) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.1435 (0.1435) acc 99.0000 (99.0000) loss_ce 0.1247 (0.1247) data_term 0.1247 (0.1247) kl_term 0.0188 (0.0188) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.2562 (0.2562) acc 98.0000 (98.0000) loss_ce 0.2372 (0.2372) data_term 0.2372 (0.2372) kl_term 0.0190 (0.0190) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.2917 (0.2917) acc 97.0000 (97.0000) loss_ce 0.2726 (0.2726) data_term 0.2726 (0.2726) kl_term 0.0192 (0.0192) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.3326 (0.3326) acc 97.0000 (97.0000) loss_ce 0.3132 (0.3132) data_term 0.3132 (0.3132) kl_term 0.0194 (0.0194) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.2036 (0.2036) acc 99.0000 (99.0000) loss_ce 0.1841 (0.1841) data_term 0.1841 (0.1841) kl_term 0.0195 (0.0195) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.2653 (0.2653) acc 99.0000 (99.0000) loss_ce 0.2456 (0.2456) data_term 0.2456 (0.2456) kl_term 0.0197 (0.0197) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.1630 (0.1630) acc 100.0000 (100.0000) loss_ce 0.1431 (0.1431) data_term 0.1431 (0.1431) kl_term 0.0199 (0.0199) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.1550 (0.1550) acc 100.0000 (100.0000) loss_ce 0.1349 (0.1349) data_term 0.1349 (0.1349) kl_term 0.0201 (0.0201) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.2109 (0.2109) acc 98.0000 (98.0000) loss_ce 0.1906 (0.1906) data_term 0.1906 (0.1906) kl_term 0.0202 (0.0202) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.2422 (0.2422) acc 99.0000 (99.0000) loss_ce 0.2218 (0.2218) data_term 0.2218 (0.2218) kl_term 0.0204 (0.0204) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.1838 (0.1838) acc 99.0000 (99.0000) loss_ce 0.1632 (0.1632) data_term 0.1632 (0.1632) kl_term 0.0206 (0.0206) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.2150 (0.2150) acc 97.0000 (97.0000) loss_ce 0.1942 (0.1942) data_term 0.1942 (0.1942) kl_term 0.0208 (0.0208) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.2514 (0.2514) acc 98.0000 (98.0000) loss_ce 0.2304 (0.2304) data_term 0.2304 (0.2304) kl_term 0.0210 (0.0210) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.1554 (0.1554) acc 99.0000 (99.0000) loss_ce 0.1342 (0.1342) data_term 0.1342 (0.1342) kl_term 0.0212 (0.0212) eta 0:00:00
epoch [154/300] batch [1/1] loss 0.2233 (0.2233) acc 98.0000 (98.0000) loss_ce 0.2020 (0.2020) data_term 0.2020 (0.2020) kl_term 0.0213 (0.0213) eta 0:00:00
