sample_id,label,MMRL_pred,Bayes_pred,case_type,MMRL_conf,Bayes_conf,MMRL_entropy,Bayes_entropy,JS,sym_KL,L1
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g01_c01.jpg,0,0,0,both_correct,0.9651975,0.9863944,0.17576899,0.08376426,0.0028410088,0.01193012,0.043694474
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g01_c02.jpg,0,0,0,both_correct,0.9284317,0.95613337,0.26433256,0.18334267,0.00183484,0.00744431,0.055469107
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g01_c03.jpg,0,0,0,both_correct,0.99920005,0.9992584,0.0065986393,0.0062272903,5.221267e-06,2.6210075e-05,0.00014853045
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g01_c04.jpg,0,0,0,both_correct,0.97713625,0.97330916,0.11313041,0.12741193,8.6724205e-05,0.0003479386,0.007841435
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g01_c05.jpg,0,0,0,both_correct,0.99881136,0.9993741,0.009369177,0.0053147012,4.5563604e-05,0.00018584463,0.0011277432
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g01_c06.jpg,0,0,0,both_correct,0.877536,0.9156421,0.39243147,0.29460534,0.0024069892,0.0101127215,0.07621514
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g02_c01.jpg,0,1,0,MMRL_wrong_Bayes_correct,0.66958976,0.5068123,0.6371385,0.6998452,0.016255,0.065435715,0.35442558
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g02_c02.jpg,0,0,0,both_correct,0.9611107,0.96396315,0.16669779,0.15990812,8.7726934e-05,0.00036230657,0.0065991334
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g02_c03.jpg,0,0,0,both_correct,0.91684365,0.9499321,0.37777576,0.2588364,0.00350161,0.0145259,0.06786642
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g02_c04.jpg,0,1,0,MMRL_wrong_Bayes_correct,0.6418345,0.5570699,0.7694082,0.80859,0.026679702,0.10790878,0.45422405
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c01.jpg,0,0,0,both_correct,0.99164635,0.99799776,0.048832744,0.014542542,0.001053827,0.004571021,0.012705207
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c02.jpg,0,0,0,both_correct,0.99057686,0.9827248,0.053585336,0.08736423,0.00060124346,0.0024424219,0.015746906
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c03.jpg,0,0,0,both_correct,0.9965289,0.9992407,0.025444759,0.0068899146,0.00048748314,0.0021610036,0.00542478
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c04.jpg,0,0,0,both_correct,0.9897037,0.9992695,0.061701253,0.0063461913,0.0024975634,0.012827617,0.019131742
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c05.jpg,0,0,0,both_correct,0.9925666,0.999684,0.047642346,0.0030432942,0.0020377678,0.011374285,0.014234755
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g03_c06.jpg,0,0,0,both_correct,0.96975976,0.97607994,0.13620076,0.113168925,0.0001983443,0.0008022253,0.012649039
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c01.jpg,0,0,0,both_correct,0.9074923,0.8513376,0.3130893,0.42547095,0.0037762567,0.015232438,0.112429336
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c02.jpg,0,0,0,both_correct,0.83174515,0.77311933,0.4544884,0.53885144,0.0027336017,0.010973573,0.117252246
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c03.jpg,0,0,1,MMRL_correct_Bayes_wrong,0.5512657,0.6322717,0.7061071,0.78994805,0.027986791,0.12317009,0.4253061
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c04.jpg,0,0,0,both_correct,0.91128075,0.95160514,0.29996917,0.19425991,0.003234006,0.0131211905,0.08068317
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c05.jpg,0,0,0,both_correct,0.87339354,0.7725337,0.38477573,0.5409639,0.008884227,0.03596461,0.20200212
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c06.jpg,0,0,0,both_correct,0.8814254,0.7532177,0.3645914,0.5598173,0.014009656,0.057076424,0.25641564
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g04_c07.jpg,0,0,0,both_correct,0.81748617,0.84631777,0.476063,0.43007168,0.0007476079,0.0029944286,0.057712194
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c01.jpg,0,0,1,MMRL_correct_Bayes_wrong,0.6473239,0.5407071,0.6966237,0.7649449,0.02098817,0.08463155,0.4045167
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c02.jpg,0,0,0,both_correct,0.99034613,0.987191,0.055616807,0.071518615,0.00015498823,0.0006437589,0.006310891
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c03.jpg,0,0,0,both_correct,0.9873017,0.98643625,0.07048965,0.0742373,1.18300695e-05,4.7798716e-05,0.0018349341
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c04.jpg,0,0,0,both_correct,0.9944094,0.9909259,0.03628915,0.054008935,0.00023732168,0.0009727701,0.0070422348
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c05.jpg,0,0,0,both_correct,0.99004656,0.9894029,0.057935014,0.062468115,4.057025e-05,0.00016962209,0.0012983462
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c06.jpg,0,0,0,both_correct,0.9952501,0.99578094,0.03105794,0.028158102,1.3163508e-05,5.382773e-05,0.0011133099
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g05_c07.jpg,0,0,0,both_correct,0.9252769,0.91870654,0.26801133,0.2910944,0.0002656959,0.0011737498,0.013141903
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c01.jpg,0,0,0,both_correct,0.9989299,0.9990821,0.008980028,0.0076641915,2.0185384e-05,8.5287975e-05,0.0003134958
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c02.jpg,0,0,0,both_correct,0.999582,0.9993497,0.003943041,0.005672517,3.504018e-05,0.00014439336,0.00061038684
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c03.jpg,0,0,0,both_correct,0.97977626,0.9984312,0.107550584,0.013545462,0.005109449,0.027765924,0.037310716
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c04.jpg,0,0,0,both_correct,0.99899966,0.99948674,0.008450807,0.004520612,5.5800156e-05,0.0002507382,0.00097439415
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c05.jpg,0,0,0,both_correct,0.9990336,0.9985361,0.008115244,0.011387021,4.0494975e-05,0.0001639887,0.0011187535
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c06.jpg,0,0,0,both_correct,0.9998235,0.9999242,0.0018624373,0.0008838566,1.47731935e-05,6.38062e-05,0.00020918611
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g06_c07.jpg,0,0,0,both_correct,0.9986582,0.9995486,0.011236119,0.0041244547,0.00015180049,0.0007239749,0.0017815153
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c01.jpg,0,0,0,both_correct,0.96397865,0.9103937,0.18667814,0.36971778,0.00686826,0.028784275,0.10717
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c02.jpg,0,0,0,both_correct,0.98553747,0.96973896,0.08666043,0.1628389,0.0016817185,0.00701522,0.031597085
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c03.jpg,0,0,0,both_correct,0.9937143,0.9870845,0.038773365,0.069489464,0.0006109389,0.0024984388,0.013372268
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c04.jpg,0,0,0,both_correct,0.9960466,0.991675,0.026338559,0.048536744,0.00042012119,0.0017215046,0.008846812
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c05.jpg,0,0,0,both_correct,0.99790156,0.9970978,0.015831819,0.02040327,6.059222e-05,0.00024659396,0.0018569619
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c06.jpg,0,0,0,both_correct,0.9894789,0.9949891,0.06344515,0.034010295,0.00050814205,0.0020804456,0.011031393
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Eye_Makeup/v_ApplyEyeMakeup_g07_c07.jpg,0,0,0,both_correct,0.96993273,0.97502005,0.153817,0.12609151,0.00052297907,0.0022063064,0.010270501
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c01.jpg,1,19,19,both_wrong,0.76342493,0.5708314,0.6700907,0.7429323,0.026928827,0.11083685,0.41627634
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c02.jpg,1,1,1,both_correct,0.8738282,0.8539696,0.53425074,0.5121177,0.010822095,0.045486216,0.12007113
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c03.jpg,1,1,1,both_correct,0.6467116,0.64132583,1.1467885,0.98902315,0.019578617,0.083223015,0.20281696
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c04.jpg,1,19,19,both_wrong,0.6756207,0.8175108,0.69934726,0.49094167,0.014320849,0.059090152,0.28378588
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g01_c05.jpg,1,1,1,both_correct,0.99507844,0.9927737,0.035577875,0.046583205,0.0005435583,0.0022519948,0.0073347855
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c01.jpg,1,1,1,both_correct,0.9287109,0.77583325,0.32959837,0.7036116,0.028699487,0.12198207,0.31970567
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c02.jpg,1,1,1,both_correct,0.94580823,0.9453701,0.23416708,0.24190791,0.00021740168,0.00088407437,0.0054160804
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c03.jpg,1,1,1,both_correct,0.97219354,0.9573221,0.15749197,0.22084273,0.0018467441,0.007568953,0.03627913
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g02_c04.jpg,1,1,1,both_correct,0.98679763,0.98305684,0.07901955,0.10306332,0.001508628,0.0064089443,0.01589713
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c01.jpg,1,19,1,MMRL_wrong_Bayes_correct,0.55982256,0.60897326,0.81985545,0.78314286,0.019888386,0.08045463,0.3936622
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c02.jpg,1,1,1,both_correct,0.96191293,0.9614352,0.19268353,0.17865737,0.00086509075,0.003940915,0.0096494
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c03.jpg,1,1,1,both_correct,0.9041253,0.8933943,0.3868896,0.39719668,0.0009328795,0.004478435,0.031267207
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g03_c04.jpg,1,1,1,both_correct,0.59425265,0.68392766,1.2773541,1.1294141,0.03914388,0.17020501,0.3632378
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c01.jpg,1,0,0,both_wrong,0.5117757,0.53834295,0.73059916,0.7917656,0.006139701,0.030763257,0.09149872
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c02.jpg,1,1,1,both_correct,0.97752404,0.9959587,0.11161741,0.027922593,0.003663918,0.016552882,0.036869477
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c03.jpg,1,1,1,both_correct,0.95422304,0.94429505,0.19022393,0.22737029,0.0005206753,0.0022737982,0.019983388
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c04.jpg,1,1,1,both_correct,0.861777,0.9640258,0.40510735,0.15709655,0.017554164,0.075074814,0.20478591
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g04_c05.jpg,1,1,1,both_correct,0.85083306,0.9580313,0.45707637,0.20253788,0.021241015,0.092410445,0.22445211
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c01.jpg,1,1,1,both_correct,0.8618793,0.9213098,0.5350483,0.34925395,0.0056966394,0.023824539,0.1189993
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c02.jpg,1,1,1,both_correct,0.82172084,0.89947873,0.58637434,0.4273479,0.039117865,0.18568541,0.2637981
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c03.jpg,1,1,1,both_correct,0.934448,0.97281617,0.3004013,0.14651544,0.0046339957,0.019538132,0.07673654
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c04.jpg,1,1,1,both_correct,0.66566837,0.8129972,0.8285749,0.56268156,0.015580712,0.06388665,0.29466364
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g05_c05.jpg,1,19,19,both_wrong,0.704857,0.53352195,0.6872439,0.72908795,0.018644908,0.075562865,0.3633024
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c01.jpg,1,1,1,both_correct,0.56026936,0.6907644,0.915284,0.7371797,0.010450726,0.042717986,0.26218534
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c02.jpg,1,1,1,both_correct,0.8838314,0.64596385,0.41288665,0.69724494,0.04515362,0.18973339,0.4894643
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c03.jpg,1,1,1,both_correct,0.81938106,0.75605077,0.5242887,0.5973107,0.003589152,0.014782382,0.13118058
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c04.jpg,1,1,1,both_correct,0.99619186,0.9957366,0.027264498,0.029036578,6.064272e-05,0.00026050064,0.0015000605
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g06_c05.jpg,1,1,1,both_correct,0.99721694,0.9952877,0.021395305,0.03198021,0.00025984002,0.001077303,0.004600391
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c01.jpg,1,1,1,both_correct,0.8963272,0.9402029,0.35045773,0.234459,0.0034728227,0.014398154,0.08789412
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c02.jpg,1,1,1,both_correct,0.9463187,0.96438277,0.27416962,0.19466661,0.0032474343,0.013508261,0.04974021
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c03.jpg,1,1,1,both_correct,0.95965606,0.9608526,0.18242612,0.16797106,0.00073058,0.0044501913,0.0050814156
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Apply_Lipstick/v_ApplyLipstick_g07_c04.jpg,1,1,1,both_correct,0.89830476,0.90866125,0.3442898,0.32515675,0.0008474655,0.0038428057,0.025205933
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c01.jpg,2,42,42,both_wrong,0.6580829,0.96086854,0.7841648,0.18293232,0.084314786,0.39807993,0.60598755
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c02.jpg,2,2,2,both_correct,0.9733472,0.9597623,0.13794778,0.19487907,0.0052209646,0.023421576,0.045572117
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c03.jpg,2,2,2,both_correct,0.9605446,0.662094,0.17650963,0.6596356,0.08225617,0.38219517,0.597461
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c04.jpg,2,2,42,MMRL_correct_Bayes_wrong,0.847208,0.6736022,0.47587624,0.6609362,0.15611431,0.6720953,1.06268
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c05.jpg,2,2,2,both_correct,0.8354952,0.9857008,0.50933295,0.08567068,0.042608134,0.21707714,0.30259535
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c06.jpg,2,2,2,both_correct,0.97566766,0.9955551,0.14268908,0.035295565,0.00404923,0.01851003,0.039846186
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g01_c07.jpg,2,2,42,MMRL_correct_Bayes_wrong,0.66304356,0.9437534,0.8289233,0.23115698,0.2602842,1.2398641,1.3185226
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c01.jpg,2,2,2,both_correct,0.7797654,0.91786337,0.73369753,0.31117857,0.02332194,0.11236815,0.27636653
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c02.jpg,2,2,2,both_correct,0.99403375,0.9982489,0.04626489,0.015922982,0.0011220668,0.0059928386,0.008931887
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c03.jpg,2,2,2,both_correct,0.99909604,0.9998201,0.00889603,0.0020566632,0.00017609804,0.0009274659,0.0014921869
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c04.jpg,2,2,2,both_correct,0.9987197,0.99904937,0.012538345,0.009396988,0.00019942124,0.0009794056,0.0013071403
/root/autodl-tmp/MMRL/DATASETS/ucf101/UCF-101-midframes/Archery/v_Archery_g02_c05.jpg,2,2,2,both_correct,0.998733,0.9997364,0.012402941,0.0029920943,0.00023903287,0.0011790349,0.0020782524
