***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [50/300] batch [1/5] loss 0.2509 (0.2509) acc 94.9219 (94.9219) loss_ce 0.2443 (0.2443) data_term 0.2443 (0.2443) kl_term 0.0066 (0.0066) eta 0:00:07
epoch [50/300] batch [2/5] loss 0.3043 (0.2776) acc 94.1406 (94.5312) loss_ce 0.2977 (0.2710) data_term 0.2977 (0.2710) kl_term 0.0066 (0.0066) eta 0:00:07
epoch [50/300] batch [3/5] loss 0.2951 (0.2834) acc 92.9688 (94.0104) loss_ce 0.2885 (0.2768) data_term 0.2885 (0.2768) kl_term 0.0066 (0.0066) eta 0:00:07
epoch [50/300] batch [4/5] loss 0.3473 (0.2994) acc 90.2344 (93.0664) loss_ce 0.3407 (0.2928) data_term 0.3407 (0.2928) kl_term 0.0067 (0.0066) eta 0:00:07
epoch [50/300] batch [5/5] loss 0.2963 (0.2988) acc 90.6250 (92.5781) loss_ce 0.2896 (0.2922) data_term 0.2896 (0.2922) kl_term 0.0067 (0.0066) eta 0:00:07
epoch [51/300] batch [1/5] loss 0.3235 (0.3235) acc 92.9688 (92.9688) loss_ce 0.3167 (0.3167) data_term 0.3167 (0.3167) kl_term 0.0068 (0.0068) eta 0:00:07
epoch [51/300] batch [2/5] loss 0.3837 (0.3536) acc 88.2812 (90.6250) loss_ce 0.3768 (0.3468) data_term 0.3768 (0.3468) kl_term 0.0069 (0.0068) eta 0:00:07
epoch [51/300] batch [3/5] loss 0.2994 (0.3355) acc 91.0156 (90.7552) loss_ce 0.2925 (0.3287) data_term 0.2925 (0.3287) kl_term 0.0069 (0.0069) eta 0:00:07
epoch [51/300] batch [4/5] loss 0.3255 (0.3330) acc 91.0156 (90.8203) loss_ce 0.3186 (0.3262) data_term 0.3186 (0.3262) kl_term 0.0069 (0.0069) eta 0:00:07
epoch [51/300] batch [5/5] loss 0.3310 (0.3326) acc 89.3750 (90.5312) loss_ce 0.3240 (0.3257) data_term 0.3240 (0.3257) kl_term 0.0069 (0.0069) eta 0:00:07
epoch [52/300] batch [1/5] loss 0.2795 (0.2795) acc 93.7500 (93.7500) loss_ce 0.2724 (0.2724) data_term 0.2724 (0.2724) kl_term 0.0071 (0.0071) eta 0:00:07
epoch [52/300] batch [2/5] loss 0.2826 (0.2810) acc 91.4062 (92.5781) loss_ce 0.2755 (0.2739) data_term 0.2755 (0.2739) kl_term 0.0071 (0.0071) eta 0:00:07
epoch [52/300] batch [3/5] loss 0.2609 (0.2743) acc 94.1406 (93.0990) loss_ce 0.2537 (0.2672) data_term 0.2537 (0.2672) kl_term 0.0071 (0.0071) eta 0:00:07
epoch [52/300] batch [4/5] loss 0.2531 (0.2690) acc 91.4062 (92.6758) loss_ce 0.2459 (0.2619) data_term 0.2459 (0.2619) kl_term 0.0072 (0.0071) eta 0:00:07
epoch [52/300] batch [5/5] loss 0.2990 (0.2750) acc 93.7500 (92.8906) loss_ce 0.2918 (0.2679) data_term 0.2918 (0.2679) kl_term 0.0072 (0.0071) eta 0:00:07
epoch [53/300] batch [1/5] loss 0.3109 (0.3109) acc 92.1875 (92.1875) loss_ce 0.3035 (0.3035) data_term 0.3035 (0.3035) kl_term 0.0074 (0.0074) eta 0:00:07
epoch [53/300] batch [2/5] loss 0.3138 (0.3123) acc 93.3594 (92.7734) loss_ce 0.3065 (0.3050) data_term 0.3065 (0.3050) kl_term 0.0074 (0.0074) eta 0:00:07
epoch [53/300] batch [3/5] loss 0.3334 (0.3194) acc 91.4062 (92.3177) loss_ce 0.3259 (0.3120) data_term 0.3259 (0.3120) kl_term 0.0074 (0.0074) eta 0:00:07
epoch [53/300] batch [4/5] loss 0.3213 (0.3198) acc 91.0156 (91.9922) loss_ce 0.3139 (0.3124) data_term 0.3139 (0.3124) kl_term 0.0074 (0.0074) eta 0:00:07
epoch [53/300] batch [5/5] loss 0.2943 (0.3147) acc 92.5000 (92.0938) loss_ce 0.2868 (0.3073) data_term 0.2868 (0.3073) kl_term 0.0075 (0.0074) eta 0:00:07
epoch [54/300] batch [1/5] loss 0.3165 (0.3165) acc 90.2344 (90.2344) loss_ce 0.3089 (0.3089) data_term 0.3089 (0.3089) kl_term 0.0076 (0.0076) eta 0:00:08
epoch [54/300] batch [2/5] loss 0.3041 (0.3103) acc 93.3594 (91.7969) loss_ce 0.2964 (0.3026) data_term 0.2964 (0.3026) kl_term 0.0076 (0.0076) eta 0:00:07
epoch [54/300] batch [3/5] loss 0.2867 (0.3024) acc 92.9688 (92.1875) loss_ce 0.2790 (0.2948) data_term 0.2790 (0.2948) kl_term 0.0077 (0.0076) eta 0:00:07
epoch [54/300] batch [4/5] loss 0.2119 (0.2798) acc 95.7031 (93.0664) loss_ce 0.2042 (0.2721) data_term 0.2042 (0.2721) kl_term 0.0077 (0.0077) eta 0:00:07
epoch [54/300] batch [5/5] loss 0.2817 (0.2802) acc 91.8750 (92.8281) loss_ce 0.2739 (0.2725) data_term 0.2739 (0.2725) kl_term 0.0077 (0.0077) eta 0:00:07
epoch [55/300] batch [1/5] loss 0.2585 (0.2585) acc 92.1875 (92.1875) loss_ce 0.2506 (0.2506) data_term 0.2506 (0.2506) kl_term 0.0079 (0.0079) eta 0:00:07
epoch [55/300] batch [2/5] loss 0.3402 (0.2993) acc 92.9688 (92.5781) loss_ce 0.3323 (0.2914) data_term 0.3323 (0.2914) kl_term 0.0079 (0.0079) eta 0:00:07
epoch [55/300] batch [3/5] loss 0.3152 (0.3046) acc 91.4062 (92.1875) loss_ce 0.3072 (0.2967) data_term 0.3072 (0.2967) kl_term 0.0079 (0.0079) eta 0:00:07
epoch [55/300] batch [4/5] loss 0.2087 (0.2806) acc 94.5312 (92.7734) loss_ce 0.2007 (0.2727) data_term 0.2007 (0.2727) kl_term 0.0080 (0.0079) eta 0:00:07
epoch [55/300] batch [5/5] loss 0.2547 (0.2755) acc 93.1250 (92.8438) loss_ce 0.2467 (0.2675) data_term 0.2467 (0.2675) kl_term 0.0080 (0.0079) eta 0:00:07
epoch [56/300] batch [1/5] loss 0.3002 (0.3002) acc 91.7969 (91.7969) loss_ce 0.2920 (0.2920) data_term 0.2920 (0.2920) kl_term 0.0082 (0.0082) eta 0:00:07
epoch [56/300] batch [2/5] loss 0.3133 (0.3068) acc 91.7969 (91.7969) loss_ce 0.3051 (0.2986) data_term 0.3051 (0.2986) kl_term 0.0082 (0.0082) eta 0:00:07
epoch [56/300] batch [3/5] loss 0.3067 (0.3067) acc 92.1875 (91.9271) loss_ce 0.2985 (0.2986) data_term 0.2985 (0.2986) kl_term 0.0082 (0.0082) eta 0:00:07
epoch [56/300] batch [4/5] loss 0.2974 (0.3044) acc 90.6250 (91.6016) loss_ce 0.2892 (0.2962) data_term 0.2892 (0.2962) kl_term 0.0082 (0.0082) eta 0:00:07
epoch [56/300] batch [5/5] loss 0.3617 (0.3159) acc 90.0000 (91.2812) loss_ce 0.3534 (0.3077) data_term 0.3534 (0.3077) kl_term 0.0083 (0.0082) eta 0:00:07
epoch [57/300] batch [1/5] loss 0.2584 (0.2584) acc 94.5312 (94.5312) loss_ce 0.2500 (0.2500) data_term 0.2500 (0.2500) kl_term 0.0084 (0.0084) eta 0:00:07
epoch [57/300] batch [2/5] loss 0.2640 (0.2612) acc 91.4062 (92.9688) loss_ce 0.2555 (0.2527) data_term 0.2555 (0.2527) kl_term 0.0085 (0.0085) eta 0:00:07
epoch [57/300] batch [3/5] loss 0.3117 (0.2780) acc 90.2344 (92.0573) loss_ce 0.3032 (0.2695) data_term 0.3032 (0.2695) kl_term 0.0085 (0.0085) eta 0:00:07
epoch [57/300] batch [4/5] loss 0.2723 (0.2766) acc 92.5781 (92.1875) loss_ce 0.2637 (0.2681) data_term 0.2637 (0.2681) kl_term 0.0085 (0.0085) eta 0:00:07
epoch [57/300] batch [5/5] loss 0.3499 (0.2912) acc 88.1250 (91.3750) loss_ce 0.3413 (0.2827) data_term 0.3413 (0.2827) kl_term 0.0085 (0.0085) eta 0:00:07
epoch [58/300] batch [1/5] loss 0.3070 (0.3070) acc 90.6250 (90.6250) loss_ce 0.2983 (0.2983) data_term 0.2983 (0.2983) kl_term 0.0087 (0.0087) eta 0:00:08
epoch [58/300] batch [2/5] loss 0.2927 (0.2999) acc 91.0156 (90.8203) loss_ce 0.2840 (0.2911) data_term 0.2840 (0.2911) kl_term 0.0088 (0.0087) eta 0:00:08
epoch [58/300] batch [3/5] loss 0.3524 (0.3174) acc 89.4531 (90.3646) loss_ce 0.3436 (0.3086) data_term 0.3436 (0.3086) kl_term 0.0088 (0.0088) eta 0:00:07
epoch [58/300] batch [4/5] loss 0.3396 (0.3229) acc 91.7969 (90.7227) loss_ce 0.3308 (0.3142) data_term 0.3308 (0.3142) kl_term 0.0088 (0.0088) eta 0:00:07
epoch [58/300] batch [5/5] loss 0.3350 (0.3254) acc 91.2500 (90.8281) loss_ce 0.3262 (0.3166) data_term 0.3262 (0.3166) kl_term 0.0088 (0.0088) eta 0:00:07
epoch [59/300] batch [1/5] loss 0.3004 (0.3004) acc 91.7969 (91.7969) loss_ce 0.2913 (0.2913) data_term 0.2913 (0.2913) kl_term 0.0090 (0.0090) eta 0:00:07
epoch [59/300] batch [2/5] loss 0.2403 (0.2703) acc 96.0938 (93.9453) loss_ce 0.2313 (0.2613) data_term 0.2313 (0.2613) kl_term 0.0090 (0.0090) eta 0:00:07
epoch [59/300] batch [3/5] loss 0.3471 (0.2959) acc 90.6250 (92.8385) loss_ce 0.3380 (0.2869) data_term 0.3380 (0.2869) kl_term 0.0091 (0.0090) eta 0:00:07
epoch [59/300] batch [4/5] loss 0.2006 (0.2721) acc 96.0938 (93.6523) loss_ce 0.1915 (0.2630) data_term 0.1915 (0.2630) kl_term 0.0091 (0.0091) eta 0:00:07
epoch [59/300] batch [5/5] loss 0.2896 (0.2756) acc 91.8750 (93.2969) loss_ce 0.2805 (0.2665) data_term 0.2805 (0.2665) kl_term 0.0091 (0.0091) eta 0:00:07
epoch [60/300] batch [1/5] loss 0.2651 (0.2651) acc 91.4062 (91.4062) loss_ce 0.2558 (0.2558) data_term 0.2558 (0.2558) kl_term 0.0093 (0.0093) eta 0:00:07
epoch [60/300] batch [2/5] loss 0.3107 (0.2879) acc 92.9688 (92.1875) loss_ce 0.3014 (0.2786) data_term 0.3014 (0.2786) kl_term 0.0093 (0.0093) eta 0:00:07
epoch [60/300] batch [3/5] loss 0.2642 (0.2800) acc 92.5781 (92.3177) loss_ce 0.2548 (0.2707) data_term 0.2548 (0.2707) kl_term 0.0094 (0.0093) eta 0:00:07
epoch [60/300] batch [4/5] loss 0.3086 (0.2872) acc 91.7969 (92.1875) loss_ce 0.2992 (0.2778) data_term 0.2992 (0.2778) kl_term 0.0094 (0.0094) eta 0:00:07
epoch [60/300] batch [5/5] loss 0.1960 (0.2689) acc 95.6250 (92.8750) loss_ce 0.1866 (0.2596) data_term 0.1866 (0.2596) kl_term 0.0094 (0.0094) eta 0:00:07
epoch [61/300] batch [1/5] loss 0.3599 (0.3599) acc 91.4062 (91.4062) loss_ce 0.3503 (0.3503) data_term 0.3503 (0.3503) kl_term 0.0096 (0.0096) eta 0:00:07
epoch [61/300] batch [2/5] loss 0.2205 (0.2902) acc 93.7500 (92.5781) loss_ce 0.2109 (0.2806) data_term 0.2109 (0.2806) kl_term 0.0096 (0.0096) eta 0:00:07
epoch [61/300] batch [3/5] loss 0.2191 (0.2665) acc 95.7031 (93.6198) loss_ce 0.2094 (0.2569) data_term 0.2094 (0.2569) kl_term 0.0097 (0.0096) eta 0:00:07
epoch [61/300] batch [4/5] loss 0.3477 (0.2868) acc 90.6250 (92.8711) loss_ce 0.3380 (0.2771) data_term 0.3380 (0.2771) kl_term 0.0097 (0.0096) eta 0:00:07
epoch [61/300] batch [5/5] loss 0.2780 (0.2850) acc 94.3750 (93.1719) loss_ce 0.2683 (0.2754) data_term 0.2683 (0.2754) kl_term 0.0097 (0.0097) eta 0:00:07
epoch [62/300] batch [1/5] loss 0.3144 (0.3144) acc 91.0156 (91.0156) loss_ce 0.3045 (0.3045) data_term 0.3045 (0.3045) kl_term 0.0099 (0.0099) eta 0:00:08
epoch [62/300] batch [2/5] loss 0.2447 (0.2796) acc 93.3594 (92.1875) loss_ce 0.2348 (0.2697) data_term 0.2348 (0.2697) kl_term 0.0099 (0.0099) eta 0:00:07
epoch [62/300] batch [3/5] loss 0.2601 (0.2731) acc 93.7500 (92.7083) loss_ce 0.2502 (0.2632) data_term 0.2502 (0.2632) kl_term 0.0099 (0.0099) eta 0:00:07
epoch [62/300] batch [4/5] loss 0.2494 (0.2672) acc 92.9688 (92.7734) loss_ce 0.2394 (0.2572) data_term 0.2394 (0.2572) kl_term 0.0100 (0.0099) eta 0:00:07
epoch [62/300] batch [5/5] loss 0.2745 (0.2686) acc 93.1250 (92.8438) loss_ce 0.2645 (0.2587) data_term 0.2645 (0.2587) kl_term 0.0100 (0.0099) eta 0:00:07
epoch [63/300] batch [1/5] loss 0.2764 (0.2764) acc 93.3594 (93.3594) loss_ce 0.2662 (0.2662) data_term 0.2662 (0.2662) kl_term 0.0102 (0.0102) eta 0:00:07
epoch [63/300] batch [2/5] loss 0.3152 (0.2958) acc 92.5781 (92.9688) loss_ce 0.3049 (0.2856) data_term 0.3049 (0.2856) kl_term 0.0102 (0.0102) eta 0:00:07
epoch [63/300] batch [3/5] loss 0.3607 (0.3174) acc 90.2344 (92.0573) loss_ce 0.3504 (0.3072) data_term 0.3504 (0.3072) kl_term 0.0102 (0.0102) eta 0:00:07
epoch [63/300] batch [4/5] loss 0.3515 (0.3259) acc 91.4062 (91.8945) loss_ce 0.3413 (0.3157) data_term 0.3413 (0.3157) kl_term 0.0103 (0.0102) eta 0:00:07
epoch [63/300] batch [5/5] loss 0.3446 (0.3297) acc 90.0000 (91.5156) loss_ce 0.3343 (0.3194) data_term 0.3343 (0.3194) kl_term 0.0103 (0.0102) eta 0:00:07
epoch [64/300] batch [1/5] loss 0.2629 (0.2629) acc 94.1406 (94.1406) loss_ce 0.2524 (0.2524) data_term 0.2524 (0.2524) kl_term 0.0105 (0.0105) eta 0:00:08
epoch [64/300] batch [2/5] loss 0.2641 (0.2635) acc 94.9219 (94.5312) loss_ce 0.2536 (0.2530) data_term 0.2536 (0.2530) kl_term 0.0105 (0.0105) eta 0:00:07
epoch [64/300] batch [3/5] loss 0.3162 (0.2811) acc 92.9688 (94.0104) loss_ce 0.3057 (0.2706) data_term 0.3057 (0.2706) kl_term 0.0105 (0.0105) eta 0:00:07
epoch [64/300] batch [4/5] loss 0.3330 (0.2940) acc 91.4062 (93.3594) loss_ce 0.3224 (0.2835) data_term 0.3224 (0.2835) kl_term 0.0106 (0.0105) eta 0:00:07
epoch [64/300] batch [5/5] loss 0.3466 (0.3046) acc 89.3750 (92.5625) loss_ce 0.3360 (0.2940) data_term 0.3360 (0.2940) kl_term 0.0106 (0.0105) eta 0:00:07
epoch [65/300] batch [1/5] loss 0.2295 (0.2295) acc 91.7969 (91.7969) loss_ce 0.2187 (0.2187) data_term 0.2187 (0.2187) kl_term 0.0108 (0.0108) eta 0:00:07
epoch [65/300] batch [2/5] loss 0.2578 (0.2437) acc 94.1406 (92.9688) loss_ce 0.2470 (0.2329) data_term 0.2470 (0.2329) kl_term 0.0108 (0.0108) eta 0:00:07
epoch [65/300] batch [3/5] loss 0.2800 (0.2558) acc 92.9688 (92.9688) loss_ce 0.2691 (0.2449) data_term 0.2691 (0.2449) kl_term 0.0109 (0.0108) eta 0:00:07
epoch [65/300] batch [4/5] loss 0.2620 (0.2573) acc 93.7500 (93.1641) loss_ce 0.2511 (0.2465) data_term 0.2511 (0.2465) kl_term 0.0109 (0.0108) eta 0:00:07
epoch [65/300] batch [5/5] loss 0.3784 (0.2815) acc 88.7500 (92.2812) loss_ce 0.3675 (0.2707) data_term 0.3675 (0.2707) kl_term 0.0109 (0.0109) eta 0:00:07
epoch [66/300] batch [1/5] loss 0.2274 (0.2274) acc 93.7500 (93.7500) loss_ce 0.2163 (0.2163) data_term 0.2163 (0.2163) kl_term 0.0111 (0.0111) eta 0:00:07
epoch [66/300] batch [2/5] loss 0.2787 (0.2530) acc 93.3594 (93.5547) loss_ce 0.2675 (0.2419) data_term 0.2675 (0.2419) kl_term 0.0111 (0.0111) eta 0:00:07
epoch [66/300] batch [3/5] loss 0.2859 (0.2640) acc 92.1875 (93.0990) loss_ce 0.2748 (0.2529) data_term 0.2748 (0.2529) kl_term 0.0112 (0.0111) eta 0:00:07
epoch [66/300] batch [4/5] loss 0.2235 (0.2539) acc 94.5312 (93.4570) loss_ce 0.2123 (0.2427) data_term 0.2123 (0.2427) kl_term 0.0112 (0.0111) eta 0:00:07
epoch [66/300] batch [5/5] loss 0.2642 (0.2559) acc 93.7500 (93.5156) loss_ce 0.2530 (0.2448) data_term 0.2530 (0.2448) kl_term 0.0112 (0.0112) eta 0:00:07
epoch [67/300] batch [1/5] loss 0.2653 (0.2653) acc 94.5312 (94.5312) loss_ce 0.2539 (0.2539) data_term 0.2539 (0.2539) kl_term 0.0114 (0.0114) eta 0:00:07
epoch [67/300] batch [2/5] loss 0.2494 (0.2573) acc 93.3594 (93.9453) loss_ce 0.2379 (0.2459) data_term 0.2379 (0.2459) kl_term 0.0114 (0.0114) eta 0:00:07
epoch [67/300] batch [3/5] loss 0.2435 (0.2527) acc 92.5781 (93.4896) loss_ce 0.2321 (0.2413) data_term 0.2321 (0.2413) kl_term 0.0115 (0.0114) eta 0:00:07
epoch [67/300] batch [4/5] loss 0.2758 (0.2585) acc 92.1875 (93.1641) loss_ce 0.2643 (0.2471) data_term 0.2643 (0.2471) kl_term 0.0115 (0.0114) eta 0:00:07
epoch [67/300] batch [5/5] loss 0.3099 (0.2688) acc 91.2500 (92.7812) loss_ce 0.2984 (0.2573) data_term 0.2984 (0.2573) kl_term 0.0115 (0.0115) eta 0:00:07
epoch [68/300] batch [1/5] loss 0.3490 (0.3490) acc 92.1875 (92.1875) loss_ce 0.3372 (0.3372) data_term 0.3372 (0.3372) kl_term 0.0117 (0.0117) eta 0:00:07
epoch [68/300] batch [2/5] loss 0.2983 (0.3236) acc 92.1875 (92.1875) loss_ce 0.2865 (0.3119) data_term 0.2865 (0.3119) kl_term 0.0117 (0.0117) eta 0:00:07
epoch [68/300] batch [3/5] loss 0.2429 (0.2967) acc 93.3594 (92.5781) loss_ce 0.2311 (0.2850) data_term 0.2311 (0.2850) kl_term 0.0118 (0.0117) eta 0:00:07
epoch [68/300] batch [4/5] loss 0.2590 (0.2873) acc 94.1406 (92.9688) loss_ce 0.2472 (0.2755) data_term 0.2472 (0.2755) kl_term 0.0118 (0.0118) eta 0:00:07
epoch [68/300] batch [5/5] loss 0.2427 (0.2784) acc 95.0000 (93.3750) loss_ce 0.2309 (0.2666) data_term 0.2309 (0.2666) kl_term 0.0118 (0.0118) eta 0:00:07
epoch [69/300] batch [1/5] loss 0.2399 (0.2399) acc 94.1406 (94.1406) loss_ce 0.2279 (0.2279) data_term 0.2279 (0.2279) kl_term 0.0120 (0.0120) eta 0:00:08
epoch [69/300] batch [2/5] loss 0.2796 (0.2598) acc 92.9688 (93.5547) loss_ce 0.2675 (0.2477) data_term 0.2675 (0.2477) kl_term 0.0121 (0.0120) eta 0:00:07
epoch [69/300] batch [3/5] loss 0.3074 (0.2756) acc 91.4062 (92.8385) loss_ce 0.2953 (0.2636) data_term 0.2953 (0.2636) kl_term 0.0121 (0.0121) eta 0:00:07
epoch [69/300] batch [4/5] loss 0.2710 (0.2745) acc 92.9688 (92.8711) loss_ce 0.2589 (0.2624) data_term 0.2589 (0.2624) kl_term 0.0121 (0.0121) eta 0:00:07
epoch [69/300] batch [5/5] loss 0.3116 (0.2819) acc 92.5000 (92.7969) loss_ce 0.2995 (0.2698) data_term 0.2995 (0.2698) kl_term 0.0121 (0.0121) eta 0:00:07
epoch [70/300] batch [1/5] loss 0.2515 (0.2515) acc 94.1406 (94.1406) loss_ce 0.2391 (0.2391) data_term 0.2391 (0.2391) kl_term 0.0123 (0.0123) eta 0:00:07
epoch [70/300] batch [2/5] loss 0.2487 (0.2501) acc 93.7500 (93.9453) loss_ce 0.2364 (0.2377) data_term 0.2364 (0.2377) kl_term 0.0124 (0.0124) eta 0:00:07
epoch [70/300] batch [3/5] loss 0.3372 (0.2791) acc 90.6250 (92.8385) loss_ce 0.3248 (0.2668) data_term 0.3248 (0.2668) kl_term 0.0124 (0.0124) eta 0:00:07
epoch [70/300] batch [4/5] loss 0.2545 (0.2730) acc 92.5781 (92.7734) loss_ce 0.2421 (0.2606) data_term 0.2421 (0.2606) kl_term 0.0124 (0.0124) eta 0:00:07
epoch [70/300] batch [5/5] loss 0.2623 (0.2708) acc 95.6250 (93.3438) loss_ce 0.2498 (0.2584) data_term 0.2498 (0.2584) kl_term 0.0125 (0.0124) eta 0:00:07
epoch [71/300] batch [1/5] loss 0.2950 (0.2950) acc 92.5781 (92.5781) loss_ce 0.2823 (0.2823) data_term 0.2823 (0.2823) kl_term 0.0127 (0.0127) eta 0:00:07
epoch [71/300] batch [2/5] loss 0.2833 (0.2892) acc 93.3594 (92.9688) loss_ce 0.2706 (0.2765) data_term 0.2706 (0.2765) kl_term 0.0127 (0.0127) eta 0:00:07
epoch [71/300] batch [3/5] loss 0.2413 (0.2732) acc 93.7500 (93.2292) loss_ce 0.2286 (0.2605) data_term 0.2286 (0.2605) kl_term 0.0127 (0.0127) eta 0:00:07
epoch [71/300] batch [4/5] loss 0.3062 (0.2815) acc 92.5781 (93.0664) loss_ce 0.2934 (0.2688) data_term 0.2934 (0.2688) kl_term 0.0127 (0.0127) eta 0:00:07
epoch [71/300] batch [5/5] loss 0.2461 (0.2744) acc 95.6250 (93.5781) loss_ce 0.2333 (0.2617) data_term 0.2333 (0.2617) kl_term 0.0128 (0.0127) eta 0:00:07
epoch [72/300] batch [1/5] loss 0.3437 (0.3437) acc 90.6250 (90.6250) loss_ce 0.3308 (0.3308) data_term 0.3308 (0.3308) kl_term 0.0130 (0.0130) eta 0:00:07
epoch [72/300] batch [2/5] loss 0.3425 (0.3431) acc 90.2344 (90.4297) loss_ce 0.3295 (0.3301) data_term 0.3295 (0.3301) kl_term 0.0130 (0.0130) eta 0:00:07
epoch [72/300] batch [3/5] loss 0.3050 (0.3304) acc 92.5781 (91.1458) loss_ce 0.2919 (0.3174) data_term 0.2919 (0.3174) kl_term 0.0130 (0.0130) eta 0:00:07
epoch [72/300] batch [4/5] loss 0.2334 (0.3062) acc 95.3125 (92.1875) loss_ce 0.2203 (0.2931) data_term 0.2203 (0.2931) kl_term 0.0131 (0.0130) eta 0:00:07
epoch [72/300] batch [5/5] loss 0.2668 (0.2983) acc 94.3750 (92.6250) loss_ce 0.2537 (0.2852) data_term 0.2537 (0.2852) kl_term 0.0131 (0.0130) eta 0:00:07
epoch [73/300] batch [1/5] loss 0.2934 (0.2934) acc 92.5781 (92.5781) loss_ce 0.2801 (0.2801) data_term 0.2801 (0.2801) kl_term 0.0133 (0.0133) eta 0:00:07
epoch [73/300] batch [2/5] loss 0.2570 (0.2752) acc 94.1406 (93.3594) loss_ce 0.2437 (0.2619) data_term 0.2437 (0.2619) kl_term 0.0133 (0.0133) eta 0:00:07
epoch [73/300] batch [3/5] loss 0.2876 (0.2793) acc 93.7500 (93.4896) loss_ce 0.2742 (0.2660) data_term 0.2742 (0.2660) kl_term 0.0134 (0.0133) eta 0:00:07
epoch [73/300] batch [4/5] loss 0.2069 (0.2612) acc 94.9219 (93.8477) loss_ce 0.1935 (0.2479) data_term 0.1935 (0.2479) kl_term 0.0134 (0.0134) eta 0:00:07
epoch [73/300] batch [5/5] loss 0.2289 (0.2548) acc 95.0000 (94.0781) loss_ce 0.2155 (0.2414) data_term 0.2155 (0.2414) kl_term 0.0134 (0.0134) eta 0:00:07
epoch [74/300] batch [1/5] loss 0.3237 (0.3237) acc 91.4062 (91.4062) loss_ce 0.3100 (0.3100) data_term 0.3100 (0.3100) kl_term 0.0136 (0.0136) eta 0:00:07
epoch [74/300] batch [2/5] loss 0.2835 (0.3036) acc 92.9688 (92.1875) loss_ce 0.2698 (0.2899) data_term 0.2698 (0.2899) kl_term 0.0137 (0.0137) eta 0:00:07
epoch [74/300] batch [3/5] loss 0.2921 (0.2997) acc 90.6250 (91.6667) loss_ce 0.2784 (0.2861) data_term 0.2784 (0.2861) kl_term 0.0137 (0.0137) eta 0:00:07
epoch [74/300] batch [4/5] loss 0.2979 (0.2993) acc 92.5781 (91.8945) loss_ce 0.2842 (0.2856) data_term 0.2842 (0.2856) kl_term 0.0137 (0.0137) eta 0:00:07
epoch [74/300] batch [5/5] loss 0.2533 (0.2901) acc 93.7500 (92.2656) loss_ce 0.2395 (0.2764) data_term 0.2395 (0.2764) kl_term 0.0138 (0.0137) eta 0:00:07
epoch [75/300] batch [1/5] loss 0.2802 (0.2802) acc 93.3594 (93.3594) loss_ce 0.2662 (0.2662) data_term 0.2662 (0.2662) kl_term 0.0140 (0.0140) eta 0:00:07
epoch [75/300] batch [2/5] loss 0.2747 (0.2775) acc 93.3594 (93.3594) loss_ce 0.2607 (0.2635) data_term 0.2607 (0.2635) kl_term 0.0140 (0.0140) eta 0:00:07
epoch [75/300] batch [3/5] loss 0.2492 (0.2680) acc 91.7969 (92.8385) loss_ce 0.2352 (0.2540) data_term 0.2352 (0.2540) kl_term 0.0140 (0.0140) eta 0:00:07
epoch [75/300] batch [4/5] loss 0.2497 (0.2635) acc 92.9688 (92.8711) loss_ce 0.2356 (0.2494) data_term 0.2356 (0.2494) kl_term 0.0141 (0.0140) eta 0:00:07
epoch [75/300] batch [5/5] loss 0.3430 (0.2794) acc 91.8750 (92.6719) loss_ce 0.3289 (0.2653) data_term 0.3289 (0.2653) kl_term 0.0141 (0.0140) eta 0:00:07
epoch [76/300] batch [1/5] loss 0.3012 (0.3012) acc 92.5781 (92.5781) loss_ce 0.2869 (0.2869) data_term 0.2869 (0.2869) kl_term 0.0143 (0.0143) eta 0:00:07
epoch [76/300] batch [2/5] loss 0.3192 (0.3102) acc 92.1875 (92.3828) loss_ce 0.3048 (0.2958) data_term 0.3048 (0.2958) kl_term 0.0143 (0.0143) eta 0:00:07
epoch [76/300] batch [3/5] loss 0.2664 (0.2956) acc 94.5312 (93.0990) loss_ce 0.2520 (0.2812) data_term 0.2520 (0.2812) kl_term 0.0144 (0.0143) eta 0:00:07
epoch [76/300] batch [4/5] loss 0.2734 (0.2900) acc 92.9688 (93.0664) loss_ce 0.2590 (0.2757) data_term 0.2590 (0.2757) kl_term 0.0144 (0.0144) eta 0:00:07
epoch [76/300] batch [5/5] loss 0.2675 (0.2855) acc 94.3750 (93.3281) loss_ce 0.2531 (0.2711) data_term 0.2531 (0.2711) kl_term 0.0144 (0.0144) eta 0:00:07
epoch [77/300] batch [1/5] loss 0.2775 (0.2775) acc 92.9688 (92.9688) loss_ce 0.2629 (0.2629) data_term 0.2629 (0.2629) kl_term 0.0147 (0.0147) eta 0:00:07
epoch [77/300] batch [2/5] loss 0.2963 (0.2869) acc 92.1875 (92.5781) loss_ce 0.2816 (0.2722) data_term 0.2816 (0.2722) kl_term 0.0147 (0.0147) eta 0:00:07
epoch [77/300] batch [3/5] loss 0.3058 (0.2932) acc 91.7969 (92.3177) loss_ce 0.2911 (0.2785) data_term 0.2911 (0.2785) kl_term 0.0147 (0.0147) eta 0:00:07
epoch [77/300] batch [4/5] loss 0.2452 (0.2812) acc 94.1406 (92.7734) loss_ce 0.2305 (0.2665) data_term 0.2305 (0.2665) kl_term 0.0147 (0.0147) eta 0:00:07
