***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [15/300] batch [1/1] loss 2.2597 (2.2597) acc 48.5000 (48.5000) loss_ce 2.2596 (2.2596) data_term 2.2596 (2.2596) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [16/300] batch [1/1] loss 2.3757 (2.3757) acc 48.0000 (48.0000) loss_ce 2.3756 (2.3756) data_term 2.3756 (2.3756) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [17/300] batch [1/1] loss 2.1869 (2.1869) acc 54.5000 (54.5000) loss_ce 2.1867 (2.1867) data_term 2.1867 (2.1867) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [18/300] batch [1/1] loss 2.0727 (2.0727) acc 52.0000 (52.0000) loss_ce 2.0726 (2.0726) data_term 2.0726 (2.0726) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 2.0607 (2.0607) acc 58.0000 (58.0000) loss_ce 2.0605 (2.0605) data_term 2.0605 (2.0605) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [20/300] batch [1/1] loss 2.0504 (2.0504) acc 58.5000 (58.5000) loss_ce 2.0502 (2.0502) data_term 2.0502 (2.0502) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [21/300] batch [1/1] loss 1.9060 (1.9060) acc 62.5000 (62.5000) loss_ce 1.9057 (1.9057) data_term 1.9057 (1.9057) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [22/300] batch [1/1] loss 1.8600 (1.8600) acc 63.0000 (63.0000) loss_ce 1.8597 (1.8597) data_term 1.8597 (1.8597) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [23/300] batch [1/1] loss 1.9506 (1.9506) acc 59.5000 (59.5000) loss_ce 1.9503 (1.9503) data_term 1.9503 (1.9503) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [24/300] batch [1/1] loss 1.7367 (1.7367) acc 65.5000 (65.5000) loss_ce 1.7363 (1.7363) data_term 1.7363 (1.7363) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [25/300] batch [1/1] loss 1.7326 (1.7326) acc 66.0000 (66.0000) loss_ce 1.7322 (1.7322) data_term 1.7322 (1.7322) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [26/300] batch [1/1] loss 1.7052 (1.7052) acc 69.0000 (69.0000) loss_ce 1.7047 (1.7047) data_term 1.7047 (1.7047) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [27/300] batch [1/1] loss 1.6829 (1.6829) acc 68.5000 (68.5000) loss_ce 1.6824 (1.6824) data_term 1.6824 (1.6824) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [28/300] batch [1/1] loss 1.6067 (1.6067) acc 70.5000 (70.5000) loss_ce 1.6061 (1.6061) data_term 1.6061 (1.6061) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [29/300] batch [1/1] loss 1.6537 (1.6537) acc 69.0000 (69.0000) loss_ce 1.6531 (1.6531) data_term 1.6531 (1.6531) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [30/300] batch [1/1] loss 1.5166 (1.5166) acc 75.5000 (75.5000) loss_ce 1.5159 (1.5159) data_term 1.5159 (1.5159) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [31/300] batch [1/1] loss 1.4338 (1.4338) acc 77.5000 (77.5000) loss_ce 1.4330 (1.4330) data_term 1.4330 (1.4330) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [32/300] batch [1/1] loss 1.5613 (1.5613) acc 71.0000 (71.0000) loss_ce 1.5604 (1.5604) data_term 1.5604 (1.5604) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [33/300] batch [1/1] loss 1.3435 (1.3435) acc 81.0000 (81.0000) loss_ce 1.3426 (1.3426) data_term 1.3426 (1.3426) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [34/300] batch [1/1] loss 1.4231 (1.4231) acc 74.0000 (74.0000) loss_ce 1.4221 (1.4221) data_term 1.4221 (1.4221) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [35/300] batch [1/1] loss 1.3676 (1.3676) acc 80.0000 (80.0000) loss_ce 1.3665 (1.3665) data_term 1.3665 (1.3665) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [36/300] batch [1/1] loss 1.3245 (1.3245) acc 79.5000 (79.5000) loss_ce 1.3233 (1.3233) data_term 1.3233 (1.3233) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [37/300] batch [1/1] loss 1.1978 (1.1978) acc 85.5000 (85.5000) loss_ce 1.1966 (1.1966) data_term 1.1966 (1.1966) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [38/300] batch [1/1] loss 1.1636 (1.1636) acc 83.0000 (83.0000) loss_ce 1.1622 (1.1622) data_term 1.1622 (1.1622) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [39/300] batch [1/1] loss 1.1629 (1.1629) acc 83.0000 (83.0000) loss_ce 1.1614 (1.1614) data_term 1.1614 (1.1614) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [40/300] batch [1/1] loss 1.2096 (1.2096) acc 81.5000 (81.5000) loss_ce 1.2080 (1.2080) data_term 1.2080 (1.2080) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [41/300] batch [1/1] loss 1.2491 (1.2491) acc 83.0000 (83.0000) loss_ce 1.2474 (1.2474) data_term 1.2474 (1.2474) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [42/300] batch [1/1] loss 1.1092 (1.1092) acc 86.0000 (86.0000) loss_ce 1.1074 (1.1074) data_term 1.1074 (1.1074) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [43/300] batch [1/1] loss 1.1689 (1.1689) acc 81.0000 (81.0000) loss_ce 1.1670 (1.1670) data_term 1.1670 (1.1670) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [44/300] batch [1/1] loss 1.0857 (1.0857) acc 86.5000 (86.5000) loss_ce 1.0836 (1.0836) data_term 1.0836 (1.0836) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [45/300] batch [1/1] loss 1.0664 (1.0664) acc 83.0000 (83.0000) loss_ce 1.0643 (1.0643) data_term 1.0643 (1.0643) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [46/300] batch [1/1] loss 1.0513 (1.0513) acc 84.5000 (84.5000) loss_ce 1.0490 (1.0490) data_term 1.0490 (1.0490) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.9869 (0.9869) acc 88.5000 (88.5000) loss_ce 0.9844 (0.9844) data_term 0.9844 (0.9844) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [48/300] batch [1/1] loss 1.0224 (1.0224) acc 83.5000 (83.5000) loss_ce 1.0199 (1.0199) data_term 1.0199 (1.0199) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.9353 (0.9353) acc 88.0000 (88.0000) loss_ce 0.9326 (0.9326) data_term 0.9326 (0.9326) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.9944 (0.9944) acc 87.0000 (87.0000) loss_ce 0.9916 (0.9916) data_term 0.9916 (0.9916) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.9397 (0.9397) acc 87.5000 (87.5000) loss_ce 0.9368 (0.9368) data_term 0.9368 (0.9368) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.9344 (0.9344) acc 86.0000 (86.0000) loss_ce 0.9313 (0.9313) data_term 0.9313 (0.9313) kl_term 0.0031 (0.0031) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.8686 (0.8686) acc 87.5000 (87.5000) loss_ce 0.8653 (0.8653) data_term 0.8653 (0.8653) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.9634 (0.9634) acc 86.0000 (86.0000) loss_ce 0.9600 (0.9600) data_term 0.9600 (0.9600) kl_term 0.0034 (0.0034) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.9279 (0.9279) acc 85.0000 (85.0000) loss_ce 0.9244 (0.9244) data_term 0.9244 (0.9244) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.7937 (0.7937) acc 90.0000 (90.0000) loss_ce 0.7900 (0.7900) data_term 0.7900 (0.7900) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.7805 (0.7805) acc 91.5000 (91.5000) loss_ce 0.7767 (0.7767) data_term 0.7767 (0.7767) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.7944 (0.7944) acc 88.5000 (88.5000) loss_ce 0.7904 (0.7904) data_term 0.7904 (0.7904) kl_term 0.0040 (0.0040) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.8009 (0.8009) acc 90.5000 (90.5000) loss_ce 0.7967 (0.7967) data_term 0.7967 (0.7967) kl_term 0.0042 (0.0042) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.8595 (0.8595) acc 90.0000 (90.0000) loss_ce 0.8551 (0.8551) data_term 0.8551 (0.8551) kl_term 0.0043 (0.0043) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.7794 (0.7794) acc 88.0000 (88.0000) loss_ce 0.7749 (0.7749) data_term 0.7749 (0.7749) kl_term 0.0045 (0.0045) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.7595 (0.7595) acc 90.5000 (90.5000) loss_ce 0.7549 (0.7549) data_term 0.7549 (0.7549) kl_term 0.0047 (0.0047) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.7766 (0.7766) acc 90.0000 (90.0000) loss_ce 0.7718 (0.7718) data_term 0.7718 (0.7718) kl_term 0.0048 (0.0048) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.7272 (0.7272) acc 91.5000 (91.5000) loss_ce 0.7222 (0.7222) data_term 0.7222 (0.7222) kl_term 0.0050 (0.0050) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.7218 (0.7218) acc 92.0000 (92.0000) loss_ce 0.7166 (0.7166) data_term 0.7166 (0.7166) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.7245 (0.7245) acc 89.0000 (89.0000) loss_ce 0.7192 (0.7192) data_term 0.7192 (0.7192) kl_term 0.0053 (0.0053) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.6270 (0.6270) acc 91.5000 (91.5000) loss_ce 0.6214 (0.6214) data_term 0.6214 (0.6214) kl_term 0.0055 (0.0055) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.6301 (0.6301) acc 92.0000 (92.0000) loss_ce 0.6244 (0.6244) data_term 0.6244 (0.6244) kl_term 0.0057 (0.0057) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.7067 (0.7067) acc 90.0000 (90.0000) loss_ce 0.7008 (0.7008) data_term 0.7008 (0.7008) kl_term 0.0059 (0.0059) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.6642 (0.6642) acc 93.0000 (93.0000) loss_ce 0.6581 (0.6581) data_term 0.6581 (0.6581) kl_term 0.0061 (0.0061) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.7147 (0.7147) acc 90.0000 (90.0000) loss_ce 0.7085 (0.7085) data_term 0.7085 (0.7085) kl_term 0.0062 (0.0062) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.7407 (0.7407) acc 90.0000 (90.0000) loss_ce 0.7343 (0.7343) data_term 0.7343 (0.7343) kl_term 0.0064 (0.0064) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.6525 (0.6525) acc 93.0000 (93.0000) loss_ce 0.6458 (0.6458) data_term 0.6458 (0.6458) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.6630 (0.6630) acc 91.5000 (91.5000) loss_ce 0.6562 (0.6562) data_term 0.6562 (0.6562) kl_term 0.0068 (0.0068) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.6677 (0.6677) acc 91.0000 (91.0000) loss_ce 0.6607 (0.6607) data_term 0.6607 (0.6607) kl_term 0.0070 (0.0070) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.6452 (0.6452) acc 93.5000 (93.5000) loss_ce 0.6380 (0.6380) data_term 0.6380 (0.6380) kl_term 0.0072 (0.0072) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.6591 (0.6591) acc 93.5000 (93.5000) loss_ce 0.6517 (0.6517) data_term 0.6517 (0.6517) kl_term 0.0074 (0.0074) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.5326 (0.5326) acc 96.5000 (96.5000) loss_ce 0.5251 (0.5251) data_term 0.5251 (0.5251) kl_term 0.0075 (0.0075) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.5379 (0.5379) acc 94.5000 (94.5000) loss_ce 0.5301 (0.5301) data_term 0.5301 (0.5301) kl_term 0.0077 (0.0077) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.5919 (0.5919) acc 93.0000 (93.0000) loss_ce 0.5840 (0.5840) data_term 0.5840 (0.5840) kl_term 0.0079 (0.0079) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.6624 (0.6624) acc 92.0000 (92.0000) loss_ce 0.6543 (0.6543) data_term 0.6543 (0.6543) kl_term 0.0081 (0.0081) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.5433 (0.5433) acc 94.0000 (94.0000) loss_ce 0.5350 (0.5350) data_term 0.5350 (0.5350) kl_term 0.0083 (0.0083) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.6143 (0.6143) acc 93.0000 (93.0000) loss_ce 0.6058 (0.6058) data_term 0.6058 (0.6058) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.6506 (0.6506) acc 92.5000 (92.5000) loss_ce 0.6419 (0.6419) data_term 0.6419 (0.6419) kl_term 0.0087 (0.0087) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.6436 (0.6436) acc 91.0000 (91.0000) loss_ce 0.6347 (0.6347) data_term 0.6347 (0.6347) kl_term 0.0089 (0.0089) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.5329 (0.5329) acc 94.5000 (94.5000) loss_ce 0.5238 (0.5238) data_term 0.5238 (0.5238) kl_term 0.0091 (0.0091) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.6125 (0.6125) acc 93.0000 (93.0000) loss_ce 0.6031 (0.6031) data_term 0.6031 (0.6031) kl_term 0.0093 (0.0093) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.5746 (0.5746) acc 96.0000 (96.0000) loss_ce 0.5651 (0.5651) data_term 0.5651 (0.5651) kl_term 0.0095 (0.0095) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.5099 (0.5099) acc 94.5000 (94.5000) loss_ce 0.5002 (0.5002) data_term 0.5002 (0.5002) kl_term 0.0097 (0.0097) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.5331 (0.5331) acc 95.5000 (95.5000) loss_ce 0.5232 (0.5232) data_term 0.5232 (0.5232) kl_term 0.0099 (0.0099) eta 0:00:00
epoch [91/300] batch [1/1] loss 0.5382 (0.5382) acc 95.0000 (95.0000) loss_ce 0.5281 (0.5281) data_term 0.5281 (0.5281) kl_term 0.0101 (0.0101) eta 0:00:00
epoch [92/300] batch [1/1] loss 0.5778 (0.5778) acc 93.0000 (93.0000) loss_ce 0.5675 (0.5675) data_term 0.5675 (0.5675) kl_term 0.0103 (0.0103) eta 0:00:00
epoch [93/300] batch [1/1] loss 0.4706 (0.4706) acc 97.0000 (97.0000) loss_ce 0.4601 (0.4601) data_term 0.4601 (0.4601) kl_term 0.0105 (0.0105) eta 0:00:00
epoch [94/300] batch [1/1] loss 0.4932 (0.4932) acc 94.0000 (94.0000) loss_ce 0.4825 (0.4825) data_term 0.4825 (0.4825) kl_term 0.0107 (0.0107) eta 0:00:00
epoch [95/300] batch [1/1] loss 0.5724 (0.5724) acc 92.5000 (92.5000) loss_ce 0.5615 (0.5615) data_term 0.5615 (0.5615) kl_term 0.0110 (0.0110) eta 0:00:00
epoch [96/300] batch [1/1] loss 0.5355 (0.5355) acc 93.5000 (93.5000) loss_ce 0.5244 (0.5244) data_term 0.5244 (0.5244) kl_term 0.0112 (0.0112) eta 0:00:00
epoch [97/300] batch [1/1] loss 0.5274 (0.5274) acc 93.0000 (93.0000) loss_ce 0.5160 (0.5160) data_term 0.5160 (0.5160) kl_term 0.0114 (0.0114) eta 0:00:00
epoch [98/300] batch [1/1] loss 0.5981 (0.5981) acc 91.5000 (91.5000) loss_ce 0.5865 (0.5865) data_term 0.5865 (0.5865) kl_term 0.0116 (0.0116) eta 0:00:00
epoch [99/300] batch [1/1] loss 0.5648 (0.5648) acc 92.0000 (92.0000) loss_ce 0.5530 (0.5530) data_term 0.5530 (0.5530) kl_term 0.0118 (0.0118) eta 0:00:00
epoch [100/300] batch [1/1] loss 0.5345 (0.5345) acc 94.5000 (94.5000) loss_ce 0.5225 (0.5225) data_term 0.5225 (0.5225) kl_term 0.0120 (0.0120) eta 0:00:00
epoch [101/300] batch [1/1] loss 0.5015 (0.5015) acc 95.5000 (95.5000) loss_ce 0.4893 (0.4893) data_term 0.4893 (0.4893) kl_term 0.0122 (0.0122) eta 0:00:00
epoch [102/300] batch [1/1] loss 0.4855 (0.4855) acc 95.0000 (95.0000) loss_ce 0.4731 (0.4731) data_term 0.4731 (0.4731) kl_term 0.0124 (0.0124) eta 0:00:00
epoch [103/300] batch [1/1] loss 0.4594 (0.4594) acc 94.0000 (94.0000) loss_ce 0.4468 (0.4468) data_term 0.4468 (0.4468) kl_term 0.0126 (0.0126) eta 0:00:00
epoch [104/300] batch [1/1] loss 0.5408 (0.5408) acc 94.0000 (94.0000) loss_ce 0.5279 (0.5279) data_term 0.5279 (0.5279) kl_term 0.0129 (0.0129) eta 0:00:00
epoch [105/300] batch [1/1] loss 0.5619 (0.5619) acc 94.0000 (94.0000) loss_ce 0.5489 (0.5489) data_term 0.5489 (0.5489) kl_term 0.0131 (0.0131) eta 0:00:00
epoch [106/300] batch [1/1] loss 0.4742 (0.4742) acc 94.5000 (94.5000) loss_ce 0.4609 (0.4609) data_term 0.4609 (0.4609) kl_term 0.0133 (0.0133) eta 0:00:00
epoch [107/300] batch [1/1] loss 0.4797 (0.4797) acc 93.0000 (93.0000) loss_ce 0.4662 (0.4662) data_term 0.4662 (0.4662) kl_term 0.0135 (0.0135) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.5447 (0.5447) acc 95.5000 (95.5000) loss_ce 0.5310 (0.5310) data_term 0.5310 (0.5310) kl_term 0.0137 (0.0137) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.5054 (0.5054) acc 95.0000 (95.0000) loss_ce 0.4915 (0.4915) data_term 0.4915 (0.4915) kl_term 0.0139 (0.0139) eta 0:00:00
epoch [110/300] batch [1/1] loss 0.5311 (0.5311) acc 94.0000 (94.0000) loss_ce 0.5169 (0.5169) data_term 0.5169 (0.5169) kl_term 0.0141 (0.0141) eta 0:00:00
epoch [111/300] batch [1/1] loss 0.4617 (0.4617) acc 95.5000 (95.5000) loss_ce 0.4473 (0.4473) data_term 0.4473 (0.4473) kl_term 0.0144 (0.0144) eta 0:00:00
epoch [112/300] batch [1/1] loss 0.4980 (0.4980) acc 93.0000 (93.0000) loss_ce 0.4834 (0.4834) data_term 0.4834 (0.4834) kl_term 0.0146 (0.0146) eta 0:00:00
epoch [113/300] batch [1/1] loss 0.5105 (0.5105) acc 92.0000 (92.0000) loss_ce 0.4957 (0.4957) data_term 0.4957 (0.4957) kl_term 0.0148 (0.0148) eta 0:00:00
epoch [114/300] batch [1/1] loss 0.5335 (0.5335) acc 94.5000 (94.5000) loss_ce 0.5184 (0.5184) data_term 0.5184 (0.5184) kl_term 0.0150 (0.0150) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.4776 (0.4776) acc 95.5000 (95.5000) loss_ce 0.4623 (0.4623) data_term 0.4623 (0.4623) kl_term 0.0152 (0.0152) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.4522 (0.4522) acc 95.5000 (95.5000) loss_ce 0.4367 (0.4367) data_term 0.4367 (0.4367) kl_term 0.0155 (0.0155) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.4549 (0.4549) acc 94.5000 (94.5000) loss_ce 0.4392 (0.4392) data_term 0.4392 (0.4392) kl_term 0.0157 (0.0157) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.4758 (0.4758) acc 95.0000 (95.0000) loss_ce 0.4599 (0.4599) data_term 0.4599 (0.4599) kl_term 0.0159 (0.0159) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.4736 (0.4736) acc 96.0000 (96.0000) loss_ce 0.4574 (0.4574) data_term 0.4574 (0.4574) kl_term 0.0161 (0.0161) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.4123 (0.4123) acc 98.0000 (98.0000) loss_ce 0.3959 (0.3959) data_term 0.3959 (0.3959) kl_term 0.0163 (0.0163) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.3825 (0.3825) acc 97.5000 (97.5000) loss_ce 0.3660 (0.3660) data_term 0.3660 (0.3660) kl_term 0.0166 (0.0166) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.5551 (0.5551) acc 91.5000 (91.5000) loss_ce 0.5383 (0.5383) data_term 0.5383 (0.5383) kl_term 0.0168 (0.0168) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.4780 (0.4780) acc 95.5000 (95.5000) loss_ce 0.4610 (0.4610) data_term 0.4610 (0.4610) kl_term 0.0170 (0.0170) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.5152 (0.5152) acc 95.0000 (95.0000) loss_ce 0.4980 (0.4980) data_term 0.4980 (0.4980) kl_term 0.0172 (0.0172) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.4423 (0.4423) acc 96.0000 (96.0000) loss_ce 0.4249 (0.4249) data_term 0.4249 (0.4249) kl_term 0.0174 (0.0174) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.4273 (0.4273) acc 96.0000 (96.0000) loss_ce 0.4096 (0.4096) data_term 0.4096 (0.4096) kl_term 0.0177 (0.0177) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.3533 (0.3533) acc 97.5000 (97.5000) loss_ce 0.3354 (0.3354) data_term 0.3354 (0.3354) kl_term 0.0179 (0.0179) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.4510 (0.4510) acc 95.5000 (95.5000) loss_ce 0.4329 (0.4329) data_term 0.4329 (0.4329) kl_term 0.0181 (0.0181) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.3935 (0.3935) acc 96.5000 (96.5000) loss_ce 0.3751 (0.3751) data_term 0.3751 (0.3751) kl_term 0.0183 (0.0183) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.3983 (0.3983) acc 97.0000 (97.0000) loss_ce 0.3798 (0.3798) data_term 0.3798 (0.3798) kl_term 0.0186 (0.0186) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.4627 (0.4627) acc 95.0000 (95.0000) loss_ce 0.4439 (0.4439) data_term 0.4439 (0.4439) kl_term 0.0188 (0.0188) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.3758 (0.3758) acc 96.5000 (96.5000) loss_ce 0.3567 (0.3567) data_term 0.3567 (0.3567) kl_term 0.0190 (0.0190) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.4815 (0.4815) acc 96.0000 (96.0000) loss_ce 0.4623 (0.4623) data_term 0.4623 (0.4623) kl_term 0.0192 (0.0192) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.4338 (0.4338) acc 95.0000 (95.0000) loss_ce 0.4143 (0.4143) data_term 0.4143 (0.4143) kl_term 0.0195 (0.0195) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.4041 (0.4041) acc 96.5000 (96.5000) loss_ce 0.3844 (0.3844) data_term 0.3844 (0.3844) kl_term 0.0197 (0.0197) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.3961 (0.3961) acc 97.0000 (97.0000) loss_ce 0.3762 (0.3762) data_term 0.3762 (0.3762) kl_term 0.0199 (0.0199) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.4358 (0.4358) acc 94.5000 (94.5000) loss_ce 0.4157 (0.4157) data_term 0.4157 (0.4157) kl_term 0.0201 (0.0201) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.4130 (0.4130) acc 96.0000 (96.0000) loss_ce 0.3926 (0.3926) data_term 0.3926 (0.3926) kl_term 0.0204 (0.0204) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.3601 (0.3601) acc 98.0000 (98.0000) loss_ce 0.3396 (0.3396) data_term 0.3396 (0.3396) kl_term 0.0206 (0.0206) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.3830 (0.3830) acc 97.0000 (97.0000) loss_ce 0.3622 (0.3622) data_term 0.3622 (0.3622) kl_term 0.0208 (0.0208) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.4223 (0.4223) acc 95.0000 (95.0000) loss_ce 0.4013 (0.4013) data_term 0.4013 (0.4013) kl_term 0.0210 (0.0210) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.4176 (0.4176) acc 96.5000 (96.5000) loss_ce 0.3964 (0.3964) data_term 0.3964 (0.3964) kl_term 0.0212 (0.0212) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.3969 (0.3969) acc 95.0000 (95.0000) loss_ce 0.3754 (0.3754) data_term 0.3754 (0.3754) kl_term 0.0215 (0.0215) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.4216 (0.4216) acc 96.0000 (96.0000) loss_ce 0.3999 (0.3999) data_term 0.3999 (0.3999) kl_term 0.0217 (0.0217) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.4002 (0.4002) acc 96.5000 (96.5000) loss_ce 0.3782 (0.3782) data_term 0.3782 (0.3782) kl_term 0.0219 (0.0219) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.3694 (0.3694) acc 96.5000 (96.5000) loss_ce 0.3472 (0.3472) data_term 0.3472 (0.3472) kl_term 0.0221 (0.0221) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.3686 (0.3686) acc 97.5000 (97.5000) loss_ce 0.3462 (0.3462) data_term 0.3462 (0.3462) kl_term 0.0224 (0.0224) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.3891 (0.3891) acc 97.5000 (97.5000) loss_ce 0.3665 (0.3665) data_term 0.3665 (0.3665) kl_term 0.0226 (0.0226) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.4325 (0.4325) acc 96.5000 (96.5000) loss_ce 0.4097 (0.4097) data_term 0.4097 (0.4097) kl_term 0.0228 (0.0228) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.4195 (0.4195) acc 97.0000 (97.0000) loss_ce 0.3965 (0.3965) data_term 0.3965 (0.3965) kl_term 0.0230 (0.0230) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.3813 (0.3813) acc 96.5000 (96.5000) loss_ce 0.3580 (0.3580) data_term 0.3580 (0.3580) kl_term 0.0233 (0.0233) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.3584 (0.3584) acc 97.5000 (97.5000) loss_ce 0.3349 (0.3349) data_term 0.3349 (0.3349) kl_term 0.0235 (0.0235) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.4465 (0.4465) acc 95.5000 (95.5000) loss_ce 0.4228 (0.4228) data_term 0.4228 (0.4228) kl_term 0.0237 (0.0237) eta 0:00:00
