***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [50/300] batch [1/4] loss 1.4203 (1.4203) acc 68.3594 (68.3594) loss_ce 1.2375 (1.2375) loss_constraint 0.1828 (0.1828) eta 0:00:04
epoch [50/300] batch [2/4] loss 1.4080 (1.4141) acc 69.5312 (68.9453) loss_ce 1.2245 (1.2310) loss_constraint 0.1835 (0.1831) eta 0:00:04
epoch [50/300] batch [3/4] loss 1.3557 (1.3947) acc 71.8750 (69.9219) loss_ce 1.1715 (1.2112) loss_constraint 0.1841 (0.1835) eta 0:00:04
epoch [50/300] batch [4/4] loss 1.4769 (1.4152) acc 68.7500 (69.6289) loss_ce 1.2921 (1.2314) loss_constraint 0.1848 (0.1838) eta 0:00:03
epoch [51/300] batch [1/4] loss 1.3086 (1.3086) acc 75.0000 (75.0000) loss_ce 1.1230 (1.1230) loss_constraint 0.1855 (0.1855) eta 0:00:04
epoch [51/300] batch [2/4] loss 1.3406 (1.3246) acc 72.6562 (73.8281) loss_ce 1.1544 (1.1387) loss_constraint 0.1862 (0.1858) eta 0:00:04
epoch [51/300] batch [3/4] loss 1.2787 (1.3093) acc 76.9531 (74.8698) loss_ce 1.0919 (1.1231) loss_constraint 0.1869 (0.1862) eta 0:00:04
epoch [51/300] batch [4/4] loss 1.3760 (1.3260) acc 78.1250 (75.6836) loss_ce 1.1884 (1.1394) loss_constraint 0.1876 (0.1865) eta 0:00:03
epoch [52/300] batch [1/4] loss 1.3462 (1.3462) acc 73.4375 (73.4375) loss_ce 1.1580 (1.1580) loss_constraint 0.1883 (0.1883) eta 0:00:04
epoch [52/300] batch [2/4] loss 1.3314 (1.3388) acc 74.2188 (73.8281) loss_ce 1.1424 (1.1502) loss_constraint 0.1890 (0.1886) eta 0:00:04
epoch [52/300] batch [3/4] loss 1.3644 (1.3473) acc 71.4844 (73.0469) loss_ce 1.1747 (1.1584) loss_constraint 0.1896 (0.1890) eta 0:00:04
epoch [52/300] batch [4/4] loss 1.5001 (1.3855) acc 65.6250 (71.1914) loss_ce 1.3098 (1.1962) loss_constraint 0.1903 (0.1893) eta 0:00:03
epoch [53/300] batch [1/4] loss 1.3197 (1.3197) acc 73.8281 (73.8281) loss_ce 1.1287 (1.1287) loss_constraint 0.1909 (0.1909) eta 0:00:04
epoch [53/300] batch [2/4] loss 1.3778 (1.3487) acc 70.3125 (72.0703) loss_ce 1.1861 (1.1574) loss_constraint 0.1916 (0.1913) eta 0:00:04
epoch [53/300] batch [3/4] loss 1.3784 (1.3586) acc 72.2656 (72.1354) loss_ce 1.1861 (1.1670) loss_constraint 0.1923 (0.1916) eta 0:00:04
epoch [53/300] batch [4/4] loss 1.0810 (1.2892) acc 90.6250 (76.7578) loss_ce 0.8881 (1.0973) loss_constraint 0.1929 (0.1919) eta 0:00:03
epoch [54/300] batch [1/4] loss 1.4678 (1.4678) acc 71.0938 (71.0938) loss_ce 1.2743 (1.2743) loss_constraint 0.1935 (0.1935) eta 0:00:04
epoch [54/300] batch [2/4] loss 1.4801 (1.4739) acc 69.1406 (70.1172) loss_ce 1.2860 (1.2801) loss_constraint 0.1941 (0.1938) eta 0:00:04
epoch [54/300] batch [3/4] loss 1.3124 (1.4201) acc 74.6094 (71.6146) loss_ce 1.1178 (1.2260) loss_constraint 0.1947 (0.1941) eta 0:00:04
epoch [54/300] batch [4/4] loss 1.3455 (1.4015) acc 71.8750 (71.6797) loss_ce 1.1503 (1.2071) loss_constraint 0.1952 (0.1944) eta 0:00:03
epoch [55/300] batch [1/4] loss 1.4065 (1.4065) acc 70.3125 (70.3125) loss_ce 1.2106 (1.2106) loss_constraint 0.1959 (0.1959) eta 0:00:04
epoch [55/300] batch [2/4] loss 1.2358 (1.3211) acc 75.3906 (72.8516) loss_ce 1.0393 (1.1249) loss_constraint 0.1965 (0.1962) eta 0:00:04
epoch [55/300] batch [3/4] loss 1.4984 (1.3802) acc 68.3594 (71.3542) loss_ce 1.3012 (1.1837) loss_constraint 0.1972 (0.1965) eta 0:00:04
epoch [55/300] batch [4/4] loss 1.0676 (1.3021) acc 81.2500 (73.8281) loss_ce 0.8698 (1.1052) loss_constraint 0.1979 (0.1969) eta 0:00:03
epoch [56/300] batch [1/4] loss 1.2965 (1.2965) acc 74.6094 (74.6094) loss_ce 1.0979 (1.0979) loss_constraint 0.1985 (0.1985) eta 0:00:03
epoch [56/300] batch [2/4] loss 1.3669 (1.3317) acc 72.6562 (73.6328) loss_ce 1.1676 (1.1328) loss_constraint 0.1992 (0.1989) eta 0:00:03
epoch [56/300] batch [3/4] loss 1.4104 (1.3579) acc 72.6562 (73.3073) loss_ce 1.2105 (1.1587) loss_constraint 0.1999 (0.1992) eta 0:00:03
epoch [56/300] batch [4/4] loss 1.3543 (1.3570) acc 75.0000 (73.7305) loss_ce 1.1537 (1.1574) loss_constraint 0.2006 (0.1996) eta 0:00:03
epoch [57/300] batch [1/4] loss 1.2388 (1.2388) acc 74.6094 (74.6094) loss_ce 1.0376 (1.0376) loss_constraint 0.2013 (0.2013) eta 0:00:03
epoch [57/300] batch [2/4] loss 1.3250 (1.2819) acc 74.6094 (74.6094) loss_ce 1.1231 (1.0803) loss_constraint 0.2019 (0.2016) eta 0:00:03
epoch [57/300] batch [3/4] loss 1.3480 (1.3040) acc 73.0469 (74.0885) loss_ce 1.1455 (1.1021) loss_constraint 0.2025 (0.2019) eta 0:00:03
epoch [57/300] batch [4/4] loss 1.3501 (1.3155) acc 68.7500 (72.7539) loss_ce 1.1470 (1.1133) loss_constraint 0.2031 (0.2022) eta 0:00:03
epoch [58/300] batch [1/4] loss 1.3449 (1.3449) acc 72.6562 (72.6562) loss_ce 1.1411 (1.1411) loss_constraint 0.2038 (0.2038) eta 0:00:04
epoch [58/300] batch [2/4] loss 1.3946 (1.3697) acc 72.6562 (72.6562) loss_ce 1.1902 (1.1657) loss_constraint 0.2044 (0.2041) eta 0:00:04
epoch [58/300] batch [3/4] loss 1.3894 (1.3763) acc 72.2656 (72.5260) loss_ce 1.1844 (1.1719) loss_constraint 0.2050 (0.2044) eta 0:00:04
epoch [58/300] batch [4/4] loss 1.1286 (1.3144) acc 75.0000 (73.1445) loss_ce 0.9230 (1.1097) loss_constraint 0.2055 (0.2047) eta 0:00:03
epoch [59/300] batch [1/4] loss 1.4334 (1.4334) acc 70.3125 (70.3125) loss_ce 1.2272 (1.2272) loss_constraint 0.2061 (0.2061) eta 0:00:04
epoch [59/300] batch [2/4] loss 1.3427 (1.3880) acc 73.8281 (72.0703) loss_ce 1.1361 (1.1816) loss_constraint 0.2067 (0.2064) eta 0:00:04
epoch [59/300] batch [3/4] loss 1.3339 (1.3700) acc 71.8750 (72.0052) loss_ce 1.1266 (1.1633) loss_constraint 0.2072 (0.2067) eta 0:00:04
epoch [59/300] batch [4/4] loss 1.5426 (1.4131) acc 71.8750 (71.9727) loss_ce 1.3348 (1.2062) loss_constraint 0.2078 (0.2069) eta 0:00:03
epoch [60/300] batch [1/4] loss 1.4084 (1.4084) acc 69.9219 (69.9219) loss_ce 1.2001 (1.2001) loss_constraint 0.2083 (0.2083) eta 0:00:04
epoch [60/300] batch [2/4] loss 1.3719 (1.3901) acc 75.7812 (72.8516) loss_ce 1.1630 (1.1816) loss_constraint 0.2088 (0.2086) eta 0:00:04
epoch [60/300] batch [3/4] loss 1.3254 (1.3686) acc 74.6094 (73.4375) loss_ce 1.1160 (1.1597) loss_constraint 0.2094 (0.2088) eta 0:00:04
epoch [60/300] batch [4/4] loss 1.1288 (1.3086) acc 78.1250 (74.6094) loss_ce 0.9188 (1.0995) loss_constraint 0.2100 (0.2091) eta 0:00:03
epoch [61/300] batch [1/4] loss 1.2764 (1.2764) acc 75.3906 (75.3906) loss_ce 1.0659 (1.0659) loss_constraint 0.2105 (0.2105) eta 0:00:04
epoch [61/300] batch [2/4] loss 1.3532 (1.3148) acc 74.6094 (75.0000) loss_ce 1.1421 (1.1040) loss_constraint 0.2111 (0.2108) eta 0:00:04
epoch [61/300] batch [3/4] loss 1.2740 (1.3012) acc 73.4375 (74.4792) loss_ce 1.0624 (1.0901) loss_constraint 0.2117 (0.2111) eta 0:00:04
epoch [61/300] batch [4/4] loss 1.4211 (1.3312) acc 75.0000 (74.6094) loss_ce 1.2089 (1.1198) loss_constraint 0.2122 (0.2114) eta 0:00:03
epoch [62/300] batch [1/4] loss 1.3202 (1.3202) acc 77.3438 (77.3438) loss_ce 1.1074 (1.1074) loss_constraint 0.2128 (0.2128) eta 0:00:04
epoch [62/300] batch [2/4] loss 1.2642 (1.2922) acc 76.9531 (77.1484) loss_ce 1.0508 (1.0791) loss_constraint 0.2134 (0.2131) eta 0:00:04
epoch [62/300] batch [3/4] loss 1.3553 (1.3133) acc 77.7344 (77.3438) loss_ce 1.1414 (1.0999) loss_constraint 0.2140 (0.2134) eta 0:00:04
epoch [62/300] batch [4/4] loss 1.1407 (1.2701) acc 75.0000 (76.7578) loss_ce 0.9262 (1.0564) loss_constraint 0.2145 (0.2137) eta 0:00:03
epoch [63/300] batch [1/4] loss 1.2954 (1.2954) acc 79.2969 (79.2969) loss_ce 1.0803 (1.0803) loss_constraint 0.2151 (0.2151) eta 0:00:04
epoch [63/300] batch [2/4] loss 1.3158 (1.3056) acc 76.1719 (77.7344) loss_ce 1.1002 (1.0903) loss_constraint 0.2156 (0.2154) eta 0:00:04
epoch [63/300] batch [3/4] loss 1.3606 (1.3239) acc 72.2656 (75.9115) loss_ce 1.1445 (1.1083) loss_constraint 0.2162 (0.2156) eta 0:00:04
epoch [63/300] batch [4/4] loss 1.1732 (1.2863) acc 75.0000 (75.6836) loss_ce 0.9565 (1.0704) loss_constraint 0.2167 (0.2159) eta 0:00:03
epoch [64/300] batch [1/4] loss 1.3692 (1.3692) acc 75.7812 (75.7812) loss_ce 1.1520 (1.1520) loss_constraint 0.2172 (0.2172) eta 0:00:05
epoch [64/300] batch [2/4] loss 1.2624 (1.3158) acc 75.7812 (75.7812) loss_ce 1.0447 (1.0983) loss_constraint 0.2177 (0.2174) eta 0:00:04
epoch [64/300] batch [3/4] loss 1.3900 (1.3405) acc 73.0469 (74.8698) loss_ce 1.1718 (1.1228) loss_constraint 0.2182 (0.2177) eta 0:00:04
epoch [64/300] batch [4/4] loss 1.2333 (1.3137) acc 75.0000 (74.9023) loss_ce 1.0145 (1.0958) loss_constraint 0.2187 (0.2180) eta 0:00:04
epoch [65/300] batch [1/4] loss 1.3583 (1.3583) acc 74.2188 (74.2188) loss_ce 1.1391 (1.1391) loss_constraint 0.2192 (0.2192) eta 0:00:04
epoch [65/300] batch [2/4] loss 1.3340 (1.3461) acc 72.2656 (73.2422) loss_ce 1.1142 (1.1266) loss_constraint 0.2198 (0.2195) eta 0:00:04
epoch [65/300] batch [3/4] loss 1.2861 (1.3261) acc 74.6094 (73.6979) loss_ce 1.0658 (1.1063) loss_constraint 0.2203 (0.2198) eta 0:00:04
epoch [65/300] batch [4/4] loss 1.1352 (1.2784) acc 78.1250 (74.8047) loss_ce 0.9144 (1.0584) loss_constraint 0.2208 (0.2200) eta 0:00:03
epoch [66/300] batch [1/4] loss 1.3900 (1.3900) acc 71.4844 (71.4844) loss_ce 1.1687 (1.1687) loss_constraint 0.2213 (0.2213) eta 0:00:07
epoch [66/300] batch [2/4] loss 1.2849 (1.3375) acc 76.9531 (74.2188) loss_ce 1.0630 (1.1159) loss_constraint 0.2218 (0.2216) eta 0:00:05
epoch [66/300] batch [3/4] loss 1.3306 (1.3352) acc 73.8281 (74.0885) loss_ce 1.1083 (1.1133) loss_constraint 0.2223 (0.2218) eta 0:00:05
epoch [66/300] batch [4/4] loss 1.4506 (1.3640) acc 59.3750 (70.4102) loss_ce 1.2278 (1.1420) loss_constraint 0.2228 (0.2221) eta 0:00:04
epoch [67/300] batch [1/4] loss 1.1741 (1.1741) acc 78.5156 (78.5156) loss_ce 0.9509 (0.9509) loss_constraint 0.2232 (0.2232) eta 0:00:04
epoch [67/300] batch [2/4] loss 1.2250 (1.1996) acc 78.1250 (78.3203) loss_ce 1.0012 (0.9761) loss_constraint 0.2238 (0.2235) eta 0:00:04
epoch [67/300] batch [3/4] loss 1.3058 (1.2350) acc 75.0000 (77.2135) loss_ce 1.0815 (1.0112) loss_constraint 0.2243 (0.2238) eta 0:00:04
epoch [67/300] batch [4/4] loss 1.1474 (1.2131) acc 84.3750 (79.0039) loss_ce 0.9227 (0.9891) loss_constraint 0.2248 (0.2240) eta 0:00:03
epoch [68/300] batch [1/4] loss 1.3509 (1.3509) acc 70.7031 (70.7031) loss_ce 1.1257 (1.1257) loss_constraint 0.2252 (0.2252) eta 0:00:04
epoch [68/300] batch [2/4] loss 1.1316 (1.2412) acc 79.6875 (75.1953) loss_ce 0.9059 (1.0158) loss_constraint 0.2257 (0.2254) eta 0:00:04
epoch [68/300] batch [3/4] loss 1.2942 (1.2589) acc 76.1719 (75.5208) loss_ce 1.0681 (1.0332) loss_constraint 0.2261 (0.2257) eta 0:00:04
epoch [68/300] batch [4/4] loss 1.3789 (1.2889) acc 68.7500 (73.8281) loss_ce 1.1524 (1.0630) loss_constraint 0.2266 (0.2259) eta 0:00:03
epoch [69/300] batch [1/4] loss 1.2041 (1.2041) acc 81.2500 (81.2500) loss_ce 0.9771 (0.9771) loss_constraint 0.2270 (0.2270) eta 0:00:04
epoch [69/300] batch [2/4] loss 1.3596 (1.2819) acc 75.7812 (78.5156) loss_ce 1.1322 (1.0547) loss_constraint 0.2274 (0.2272) eta 0:00:04
epoch [69/300] batch [3/4] loss 1.2483 (1.2707) acc 78.5156 (78.5156) loss_ce 1.0205 (1.0433) loss_constraint 0.2279 (0.2274) eta 0:00:04
epoch [69/300] batch [4/4] loss 1.2727 (1.2712) acc 75.0000 (77.6367) loss_ce 1.0444 (1.0435) loss_constraint 0.2283 (0.2276) eta 0:00:03
epoch [70/300] batch [1/4] loss 1.3152 (1.3152) acc 76.5625 (76.5625) loss_ce 1.0865 (1.0865) loss_constraint 0.2287 (0.2287) eta 0:00:04
epoch [70/300] batch [2/4] loss 1.2698 (1.2925) acc 77.7344 (77.1484) loss_ce 1.0407 (1.0636) loss_constraint 0.2291 (0.2289) eta 0:00:04
epoch [70/300] batch [3/4] loss 1.2721 (1.2857) acc 75.0000 (76.4323) loss_ce 1.0426 (1.0566) loss_constraint 0.2295 (0.2291) eta 0:00:04
epoch [70/300] batch [4/4] loss 1.1454 (1.2506) acc 71.8750 (75.2930) loss_ce 0.9154 (1.0213) loss_constraint 0.2299 (0.2293) eta 0:00:03
epoch [71/300] batch [1/4] loss 1.2991 (1.2991) acc 76.9531 (76.9531) loss_ce 1.0687 (1.0687) loss_constraint 0.2304 (0.2304) eta 0:00:04
epoch [71/300] batch [2/4] loss 1.2893 (1.2942) acc 73.0469 (75.0000) loss_ce 1.0585 (1.0636) loss_constraint 0.2308 (0.2306) eta 0:00:04
epoch [71/300] batch [3/4] loss 1.2873 (1.2919) acc 77.7344 (75.9115) loss_ce 1.0561 (1.0611) loss_constraint 0.2312 (0.2308) eta 0:00:04
epoch [71/300] batch [4/4] loss 1.1338 (1.2524) acc 78.1250 (76.4648) loss_ce 0.9021 (1.0214) loss_constraint 0.2317 (0.2310) eta 0:00:03
epoch [72/300] batch [1/4] loss 1.2888 (1.2888) acc 78.5156 (78.5156) loss_ce 1.0567 (1.0567) loss_constraint 0.2321 (0.2321) eta 0:00:05
epoch [72/300] batch [2/4] loss 1.2662 (1.2775) acc 76.9531 (77.7344) loss_ce 1.0337 (1.0452) loss_constraint 0.2325 (0.2323) eta 0:00:04
epoch [72/300] batch [3/4] loss 1.2503 (1.2685) acc 77.3438 (77.6042) loss_ce 1.0173 (1.0359) loss_constraint 0.2330 (0.2326) eta 0:00:04
epoch [72/300] batch [4/4] loss 1.6347 (1.3600) acc 59.3750 (73.0469) loss_ce 1.4012 (1.1272) loss_constraint 0.2335 (0.2328) eta 0:00:04
epoch [73/300] batch [1/4] loss 1.2125 (1.2125) acc 78.9062 (78.9062) loss_ce 0.9785 (0.9785) loss_constraint 0.2340 (0.2340) eta 0:00:04
epoch [73/300] batch [2/4] loss 1.4341 (1.3233) acc 74.2188 (76.5625) loss_ce 1.1996 (1.0891) loss_constraint 0.2345 (0.2342) eta 0:00:04
epoch [73/300] batch [3/4] loss 1.2962 (1.3143) acc 73.8281 (75.6510) loss_ce 1.0612 (1.0798) loss_constraint 0.2350 (0.2345) eta 0:00:03
epoch [73/300] batch [4/4] loss 1.4943 (1.3593) acc 75.0000 (75.4883) loss_ce 1.2588 (1.1245) loss_constraint 0.2355 (0.2347) eta 0:00:03
epoch [74/300] batch [1/4] loss 1.3620 (1.3620) acc 74.6094 (74.6094) loss_ce 1.1261 (1.1261) loss_constraint 0.2359 (0.2359) eta 0:00:04
epoch [74/300] batch [2/4] loss 1.2692 (1.3156) acc 77.3438 (75.9766) loss_ce 1.0329 (1.0795) loss_constraint 0.2363 (0.2361) eta 0:00:04
epoch [74/300] batch [3/4] loss 1.3253 (1.3188) acc 71.8750 (74.6094) loss_ce 1.0886 (1.0825) loss_constraint 0.2367 (0.2363) eta 0:00:03
epoch [74/300] batch [4/4] loss 1.0671 (1.2559) acc 81.2500 (76.2695) loss_ce 0.8300 (1.0194) loss_constraint 0.2372 (0.2365) eta 0:00:03
epoch [75/300] batch [1/4] loss 1.2275 (1.2275) acc 77.7344 (77.7344) loss_ce 0.9899 (0.9899) loss_constraint 0.2376 (0.2376) eta 0:00:03
epoch [75/300] batch [2/4] loss 1.2702 (1.2489) acc 75.0000 (76.3672) loss_ce 1.0321 (1.0110) loss_constraint 0.2381 (0.2378) eta 0:00:03
epoch [75/300] batch [3/4] loss 1.3121 (1.2699) acc 76.9531 (76.5625) loss_ce 1.0736 (1.0319) loss_constraint 0.2385 (0.2381) eta 0:00:03
epoch [75/300] batch [4/4] loss 1.1228 (1.2332) acc 84.3750 (78.5156) loss_ce 0.8839 (0.9949) loss_constraint 0.2389 (0.2383) eta 0:00:03
epoch [76/300] batch [1/4] loss 1.3227 (1.3227) acc 76.5625 (76.5625) loss_ce 1.0834 (1.0834) loss_constraint 0.2394 (0.2394) eta 0:00:03
epoch [76/300] batch [2/4] loss 1.1187 (1.2207) acc 80.8594 (78.7109) loss_ce 0.8789 (0.9811) loss_constraint 0.2398 (0.2396) eta 0:00:03
epoch [76/300] batch [3/4] loss 1.3097 (1.2504) acc 81.2500 (79.5573) loss_ce 1.0695 (1.0106) loss_constraint 0.2402 (0.2398) eta 0:00:03
epoch [76/300] batch [4/4] loss 1.2068 (1.2395) acc 81.2500 (79.9805) loss_ce 0.9662 (0.9995) loss_constraint 0.2406 (0.2400) eta 0:00:03
epoch [77/300] batch [1/4] loss 1.2588 (1.2588) acc 74.2188 (74.2188) loss_ce 1.0178 (1.0178) loss_constraint 0.2410 (0.2410) eta 0:00:02
epoch [77/300] batch [2/4] loss 1.2593 (1.2591) acc 75.7812 (75.0000) loss_ce 1.0179 (1.0179) loss_constraint 0.2414 (0.2412) eta 0:00:02
epoch [77/300] batch [3/4] loss 1.2481 (1.2554) acc 79.2969 (76.4323) loss_ce 1.0063 (1.0140) loss_constraint 0.2418 (0.2414) eta 0:00:02
epoch [77/300] batch [4/4] loss 1.3365 (1.2757) acc 68.7500 (74.5117) loss_ce 1.0943 (1.0341) loss_constraint 0.2422 (0.2416) eta 0:00:02
epoch [78/300] batch [1/4] loss 1.2819 (1.2819) acc 78.1250 (78.1250) loss_ce 1.0393 (1.0393) loss_constraint 0.2426 (0.2426) eta 0:00:03
epoch [78/300] batch [2/4] loss 1.3025 (1.2922) acc 75.0000 (76.5625) loss_ce 1.0595 (1.0494) loss_constraint 0.2430 (0.2428) eta 0:00:03
epoch [78/300] batch [3/4] loss 1.2422 (1.2755) acc 82.8125 (78.6458) loss_ce 0.9988 (1.0325) loss_constraint 0.2433 (0.2430) eta 0:00:03
epoch [78/300] batch [4/4] loss 1.1003 (1.2317) acc 81.2500 (79.2969) loss_ce 0.8566 (0.9885) loss_constraint 0.2437 (0.2432) eta 0:00:02
epoch [79/300] batch [1/4] loss 1.1994 (1.1994) acc 81.2500 (81.2500) loss_ce 0.9554 (0.9554) loss_constraint 0.2440 (0.2440) eta 0:00:02
epoch [79/300] batch [2/4] loss 1.3526 (1.2760) acc 75.0000 (78.1250) loss_ce 1.1083 (1.0318) loss_constraint 0.2443 (0.2441) eta 0:00:02
epoch [79/300] batch [3/4] loss 1.2652 (1.2724) acc 76.9531 (77.7344) loss_ce 1.0206 (1.0281) loss_constraint 0.2446 (0.2443) eta 0:00:02
epoch [79/300] batch [4/4] loss 1.1690 (1.2465) acc 81.2500 (78.6133) loss_ce 0.9241 (1.0021) loss_constraint 0.2449 (0.2444) eta 0:00:02
epoch [80/300] batch [1/4] loss 1.2205 (1.2205) acc 81.6406 (81.6406) loss_ce 0.9753 (0.9753) loss_constraint 0.2452 (0.2452) eta 0:00:02
epoch [80/300] batch [2/4] loss 1.1857 (1.2031) acc 79.2969 (80.4688) loss_ce 0.9401 (0.9577) loss_constraint 0.2456 (0.2454) eta 0:00:02
epoch [80/300] batch [3/4] loss 1.2041 (1.2034) acc 80.8594 (80.5990) loss_ce 0.9582 (0.9579) loss_constraint 0.2459 (0.2456) eta 0:00:02
epoch [80/300] batch [4/4] loss 1.0383 (1.1622) acc 90.6250 (83.1055) loss_ce 0.7920 (0.9164) loss_constraint 0.2463 (0.2458) eta 0:00:02
epoch [81/300] batch [1/4] loss 1.1547 (1.1547) acc 83.2031 (83.2031) loss_ce 0.9080 (0.9080) loss_constraint 0.2467 (0.2467) eta 0:00:03
epoch [81/300] batch [2/4] loss 1.2924 (1.2236) acc 75.7812 (79.4922) loss_ce 1.0453 (0.9767) loss_constraint 0.2471 (0.2469) eta 0:00:03
epoch [81/300] batch [3/4] loss 1.1500 (1.1991) acc 78.9062 (79.2969) loss_ce 0.9025 (0.9520) loss_constraint 0.2475 (0.2471) eta 0:00:03
epoch [81/300] batch [4/4] loss 1.1069 (1.1760) acc 81.2500 (79.7852) loss_ce 0.8590 (0.9287) loss_constraint 0.2479 (0.2473) eta 0:00:03
epoch [82/300] batch [1/4] loss 1.2445 (1.2445) acc 78.1250 (78.1250) loss_ce 0.9963 (0.9963) loss_constraint 0.2482 (0.2482) eta 0:00:02
epoch [82/300] batch [2/4] loss 1.2060 (1.2253) acc 78.5156 (78.3203) loss_ce 0.9574 (0.9769) loss_constraint 0.2486 (0.2484) eta 0:00:02
epoch [82/300] batch [3/4] loss 1.2681 (1.2396) acc 76.5625 (77.7344) loss_ce 1.0192 (0.9910) loss_constraint 0.2489 (0.2486) eta 0:00:02
epoch [82/300] batch [4/4] loss 1.1380 (1.2142) acc 78.1250 (77.8320) loss_ce 0.8888 (0.9654) loss_constraint 0.2492 (0.2487) eta 0:00:02
epoch [83/300] batch [1/4] loss 1.3542 (1.3542) acc 76.5625 (76.5625) loss_ce 1.1047 (1.1047) loss_constraint 0.2495 (0.2495) eta 0:00:02
epoch [83/300] batch [2/4] loss 1.1668 (1.2605) acc 81.6406 (79.1016) loss_ce 0.9170 (1.0108) loss_constraint 0.2499 (0.2497) eta 0:00:02
epoch [83/300] batch [3/4] loss 1.2611 (1.2607) acc 77.7344 (78.6458) loss_ce 1.0109 (1.0109) loss_constraint 0.2502 (0.2499) eta 0:00:02
epoch [83/300] batch [4/4] loss 1.1413 (1.2309) acc 78.1250 (78.5156) loss_ce 0.8907 (0.9808) loss_constraint 0.2506 (0.2501) eta 0:00:02
epoch [84/300] batch [1/4] loss 1.1466 (1.1466) acc 80.0781 (80.0781) loss_ce 0.8957 (0.8957) loss_constraint 0.2509 (0.2509) eta 0:00:02
epoch [84/300] batch [2/4] loss 1.2485 (1.1976) acc 76.1719 (78.1250) loss_ce 0.9972 (0.9465) loss_constraint 0.2513 (0.2511) eta 0:00:02
epoch [84/300] batch [3/4] loss 1.2414 (1.2122) acc 79.6875 (78.6458) loss_ce 0.9898 (0.9609) loss_constraint 0.2516 (0.2513) eta 0:00:02
epoch [84/300] batch [4/4] loss 1.0397 (1.1691) acc 84.3750 (80.0781) loss_ce 0.7877 (0.9176) loss_constraint 0.2520 (0.2515) eta 0:00:02
epoch [85/300] batch [1/4] loss 1.1633 (1.1633) acc 81.6406 (81.6406) loss_ce 0.9110 (0.9110) loss_constraint 0.2523 (0.2523) eta 0:00:02
epoch [85/300] batch [2/4] loss 1.2720 (1.2176) acc 79.6875 (80.6641) loss_ce 1.0194 (0.9652) loss_constraint 0.2526 (0.2525) eta 0:00:02
epoch [85/300] batch [3/4] loss 1.2210 (1.2188) acc 80.4688 (80.5990) loss_ce 0.9680 (0.9661) loss_constraint 0.2530 (0.2526) eta 0:00:02
epoch [85/300] batch [4/4] loss 1.3838 (1.2600) acc 75.0000 (79.1992) loss_ce 1.1305 (1.0072) loss_constraint 0.2533 (0.2528) eta 0:00:02
epoch [86/300] batch [1/4] loss 1.2900 (1.2900) acc 80.4688 (80.4688) loss_ce 1.0364 (1.0364) loss_constraint 0.2536 (0.2536) eta 0:00:03
epoch [86/300] batch [2/4] loss 1.1593 (1.2247) acc 80.4688 (80.4688) loss_ce 0.9054 (0.9709) loss_constraint 0.2539 (0.2538) eta 0:00:03
epoch [86/300] batch [3/4] loss 1.1587 (1.2027) acc 81.2500 (80.7292) loss_ce 0.9044 (0.9487) loss_constraint 0.2543 (0.2539) eta 0:00:03
epoch [86/300] batch [4/4] loss 1.2689 (1.2192) acc 71.8750 (78.5156) loss_ce 1.0142 (0.9651) loss_constraint 0.2546 (0.2541) eta 0:00:03
epoch [87/300] batch [1/4] loss 1.2466 (1.2466) acc 80.0781 (80.0781) loss_ce 0.9917 (0.9917) loss_constraint 0.2549 (0.2549) eta 0:00:03
epoch [87/300] batch [2/4] loss 1.2803 (1.2635) acc 76.1719 (78.1250) loss_ce 1.0251 (1.0084) loss_constraint 0.2552 (0.2551) eta 0:00:03
epoch [87/300] batch [3/4] loss 1.1998 (1.2423) acc 82.0312 (79.4271) loss_ce 0.9443 (0.9870) loss_constraint 0.2555 (0.2552) eta 0:00:03
epoch [87/300] batch [4/4] loss 0.9612 (1.1720) acc 93.7500 (83.0078) loss_ce 0.7053 (0.9166) loss_constraint 0.2558 (0.2554) eta 0:00:03
epoch [88/300] batch [1/4] loss 1.2635 (1.2635) acc 78.5156 (78.5156) loss_ce 1.0074 (1.0074) loss_constraint 0.2561 (0.2561) eta 0:00:02
epoch [88/300] batch [2/4] loss 1.3002 (1.2819) acc 79.6875 (79.1016) loss_ce 1.0438 (1.0256) loss_constraint 0.2564 (0.2563) eta 0:00:02
epoch [88/300] batch [3/4] loss 1.1778 (1.2472) acc 81.2500 (79.8177) loss_ce 0.9211 (0.9907) loss_constraint 0.2568 (0.2564) eta 0:00:02
epoch [88/300] batch [4/4] loss 1.3745 (1.2790) acc 78.1250 (79.3945) loss_ce 1.1174 (1.0224) loss_constraint 0.2571 (0.2566) eta 0:00:02
epoch [89/300] batch [1/4] loss 1.2666 (1.2666) acc 77.3438 (77.3438) loss_ce 1.0092 (1.0092) loss_constraint 0.2574 (0.2574) eta 0:00:02
epoch [89/300] batch [2/4] loss 1.2936 (1.2801) acc 80.0781 (78.7109) loss_ce 1.0359 (1.0225) loss_constraint 0.2577 (0.2575) eta 0:00:02
epoch [89/300] batch [3/4] loss 1.1487 (1.2363) acc 78.5156 (78.6458) loss_ce 0.8907 (0.9786) loss_constraint 0.2580 (0.2577) eta 0:00:02
epoch [89/300] batch [4/4] loss 0.9778 (1.1716) acc 84.3750 (80.0781) loss_ce 0.7195 (0.9138) loss_constraint 0.2583 (0.2578) eta 0:00:02
