***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [9/300] batch [2/2] loss 2.4864 (2.4269) acc 31.9444 (34.3316) loss_ce 2.4806 (2.4214) loss_constraint 0.0058 (0.0055) eta 0:00:01
epoch [10/300] batch [1/2] loss 2.2743 (2.2743) acc 42.1875 (42.1875) loss_ce 2.2677 (2.2677) loss_constraint 0.0066 (0.0066) eta 0:00:01
epoch [10/300] batch [2/2] loss 2.4582 (2.3663) acc 36.1111 (39.1493) loss_ce 2.4507 (2.3592) loss_constraint 0.0075 (0.0070) eta 0:00:01
epoch [11/300] batch [1/2] loss 2.1861 (2.1861) acc 47.2656 (47.2656) loss_ce 2.1777 (2.1777) loss_constraint 0.0084 (0.0084) eta 0:00:01
epoch [11/300] batch [2/2] loss 2.1710 (2.1786) acc 47.2222 (47.2439) loss_ce 2.1617 (2.1697) loss_constraint 0.0093 (0.0088) eta 0:00:01
epoch [12/300] batch [1/2] loss 2.2034 (2.2034) acc 48.4375 (48.4375) loss_ce 2.1930 (2.1930) loss_constraint 0.0103 (0.0103) eta 0:00:01
epoch [12/300] batch [2/2] loss 2.1572 (2.1803) acc 48.6111 (48.5243) loss_ce 2.1458 (2.1694) loss_constraint 0.0114 (0.0109) eta 0:00:01
epoch [13/300] batch [1/2] loss 2.0893 (2.0893) acc 48.8281 (48.8281) loss_ce 2.0768 (2.0768) loss_constraint 0.0125 (0.0125) eta 0:00:01
epoch [13/300] batch [2/2] loss 2.1364 (2.1129) acc 41.6667 (45.2474) loss_ce 2.1228 (2.0998) loss_constraint 0.0136 (0.0130) eta 0:00:01
epoch [14/300] batch [1/2] loss 2.0730 (2.0730) acc 46.0938 (46.0938) loss_ce 2.0583 (2.0583) loss_constraint 0.0147 (0.0147) eta 0:00:01
epoch [14/300] batch [2/2] loss 2.0125 (2.0428) acc 53.4722 (49.7830) loss_ce 1.9966 (2.0274) loss_constraint 0.0159 (0.0153) eta 0:00:01
epoch [15/300] batch [1/2] loss 2.0123 (2.0123) acc 52.7344 (52.7344) loss_ce 1.9952 (1.9952) loss_constraint 0.0171 (0.0171) eta 0:00:01
epoch [15/300] batch [2/2] loss 2.0687 (2.0405) acc 51.3889 (52.0616) loss_ce 2.0504 (2.0228) loss_constraint 0.0183 (0.0177) eta 0:00:01
epoch [16/300] batch [1/2] loss 1.8528 (1.8528) acc 63.6719 (63.6719) loss_ce 1.8333 (1.8333) loss_constraint 0.0195 (0.0195) eta 0:00:01
epoch [16/300] batch [2/2] loss 1.8163 (1.8345) acc 56.9444 (60.3082) loss_ce 1.7955 (1.8144) loss_constraint 0.0208 (0.0202) eta 0:00:01
epoch [17/300] batch [1/2] loss 1.8071 (1.8071) acc 62.1094 (62.1094) loss_ce 1.7849 (1.7849) loss_constraint 0.0221 (0.0221) eta 0:00:01
epoch [17/300] batch [2/2] loss 1.7734 (1.7902) acc 65.9722 (64.0408) loss_ce 1.7499 (1.7674) loss_constraint 0.0235 (0.0228) eta 0:00:01
epoch [18/300] batch [1/2] loss 1.8018 (1.8018) acc 64.0625 (64.0625) loss_ce 1.7770 (1.7770) loss_constraint 0.0248 (0.0248) eta 0:00:01
epoch [18/300] batch [2/2] loss 1.8334 (1.8176) acc 59.7222 (61.8924) loss_ce 1.8071 (1.7920) loss_constraint 0.0263 (0.0255) eta 0:00:01
epoch [19/300] batch [1/2] loss 1.7297 (1.7297) acc 65.2344 (65.2344) loss_ce 1.7020 (1.7020) loss_constraint 0.0277 (0.0277) eta 0:00:01
epoch [19/300] batch [2/2] loss 1.7759 (1.7528) acc 62.5000 (63.8672) loss_ce 1.7468 (1.7244) loss_constraint 0.0292 (0.0284) eta 0:00:01
epoch [20/300] batch [1/2] loss 1.6540 (1.6540) acc 67.1875 (67.1875) loss_ce 1.6233 (1.6233) loss_constraint 0.0306 (0.0306) eta 0:00:01
epoch [20/300] batch [2/2] loss 1.6745 (1.6642) acc 65.2778 (66.2326) loss_ce 1.6423 (1.6328) loss_constraint 0.0321 (0.0314) eta 0:00:01
epoch [21/300] batch [1/2] loss 1.6824 (1.6824) acc 66.0156 (66.0156) loss_ce 1.6487 (1.6487) loss_constraint 0.0337 (0.0337) eta 0:00:01
epoch [21/300] batch [2/2] loss 1.7481 (1.7153) acc 61.1111 (63.5634) loss_ce 1.7129 (1.6808) loss_constraint 0.0352 (0.0345) eta 0:00:01
epoch [22/300] batch [1/2] loss 1.5631 (1.5631) acc 69.5312 (69.5312) loss_ce 1.5264 (1.5264) loss_constraint 0.0368 (0.0368) eta 0:00:01
epoch [22/300] batch [2/2] loss 1.6623 (1.6127) acc 65.2778 (67.4045) loss_ce 1.6240 (1.5752) loss_constraint 0.0383 (0.0375) eta 0:00:01
epoch [23/300] batch [1/2] loss 1.5439 (1.5439) acc 70.7031 (70.7031) loss_ce 1.5040 (1.5040) loss_constraint 0.0398 (0.0398) eta 0:00:01
epoch [23/300] batch [2/2] loss 1.4591 (1.5015) acc 75.0000 (72.8516) loss_ce 1.4177 (1.4609) loss_constraint 0.0414 (0.0406) eta 0:00:01
epoch [24/300] batch [1/2] loss 1.5485 (1.5485) acc 69.1406 (69.1406) loss_ce 1.5056 (1.5056) loss_constraint 0.0429 (0.0429) eta 0:00:02
epoch [24/300] batch [2/2] loss 1.5561 (1.5523) acc 67.3611 (68.2509) loss_ce 1.5116 (1.5086) loss_constraint 0.0445 (0.0437) eta 0:00:02
epoch [25/300] batch [1/2] loss 1.4714 (1.4714) acc 72.6562 (72.6562) loss_ce 1.4253 (1.4253) loss_constraint 0.0461 (0.0461) eta 0:00:01
epoch [25/300] batch [2/2] loss 1.6822 (1.5768) acc 66.6667 (69.6615) loss_ce 1.6346 (1.5300) loss_constraint 0.0476 (0.0468) eta 0:00:01
epoch [26/300] batch [1/2] loss 1.5270 (1.5270) acc 69.9219 (69.9219) loss_ce 1.4778 (1.4778) loss_constraint 0.0491 (0.0491) eta 0:00:01
epoch [26/300] batch [2/2] loss 1.5076 (1.5173) acc 66.6667 (68.2943) loss_ce 1.4569 (1.4674) loss_constraint 0.0507 (0.0499) eta 0:00:01
epoch [27/300] batch [1/2] loss 1.3892 (1.3892) acc 77.7344 (77.7344) loss_ce 1.3370 (1.3370) loss_constraint 0.0522 (0.0522) eta 0:00:01
epoch [27/300] batch [2/2] loss 1.6031 (1.4962) acc 66.6667 (72.2005) loss_ce 1.5494 (1.4432) loss_constraint 0.0537 (0.0529) eta 0:00:01
epoch [28/300] batch [1/2] loss 1.5520 (1.5520) acc 67.5781 (67.5781) loss_ce 1.4968 (1.4968) loss_constraint 0.0552 (0.0552) eta 0:00:01
epoch [28/300] batch [2/2] loss 1.4179 (1.4849) acc 74.3055 (70.9418) loss_ce 1.3612 (1.4290) loss_constraint 0.0567 (0.0560) eta 0:00:01
epoch [29/300] batch [1/2] loss 1.3615 (1.3615) acc 76.1719 (76.1719) loss_ce 1.3032 (1.3032) loss_constraint 0.0582 (0.0582) eta 0:00:01
epoch [29/300] batch [2/2] loss 1.4142 (1.3878) acc 70.8333 (73.5026) loss_ce 1.3545 (1.3289) loss_constraint 0.0597 (0.0590) eta 0:00:01
epoch [30/300] batch [1/2] loss 1.3786 (1.3786) acc 75.0000 (75.0000) loss_ce 1.3174 (1.3174) loss_constraint 0.0612 (0.0612) eta 0:00:01
epoch [30/300] batch [2/2] loss 1.3995 (1.3890) acc 72.9167 (73.9583) loss_ce 1.3368 (1.3271) loss_constraint 0.0626 (0.0619) eta 0:00:01
epoch [31/300] batch [1/2] loss 1.4846 (1.4846) acc 70.7031 (70.7031) loss_ce 1.4205 (1.4205) loss_constraint 0.0641 (0.0641) eta 0:00:01
epoch [31/300] batch [2/2] loss 1.4222 (1.4534) acc 75.6944 (73.1988) loss_ce 1.3567 (1.3886) loss_constraint 0.0655 (0.0648) eta 0:00:01
epoch [32/300] batch [1/2] loss 1.2719 (1.2719) acc 77.7344 (77.7344) loss_ce 1.2049 (1.2049) loss_constraint 0.0669 (0.0669) eta 0:00:01
epoch [32/300] batch [2/2] loss 1.2707 (1.2713) acc 78.4722 (78.1033) loss_ce 1.2023 (1.2036) loss_constraint 0.0684 (0.0677) eta 0:00:01
epoch [33/300] batch [1/2] loss 1.2953 (1.2953) acc 79.2969 (79.2969) loss_ce 1.2255 (1.2255) loss_constraint 0.0698 (0.0698) eta 0:00:01
epoch [33/300] batch [2/2] loss 1.3487 (1.3220) acc 74.3055 (76.8012) loss_ce 1.2774 (1.2515) loss_constraint 0.0712 (0.0705) eta 0:00:01
epoch [34/300] batch [1/2] loss 1.3067 (1.3067) acc 76.5625 (76.5625) loss_ce 1.2341 (1.2341) loss_constraint 0.0726 (0.0726) eta 0:00:01
epoch [34/300] batch [2/2] loss 1.2291 (1.2679) acc 81.2500 (78.9062) loss_ce 1.1550 (1.1945) loss_constraint 0.0741 (0.0734) eta 0:00:01
epoch [35/300] batch [1/2] loss 1.2259 (1.2259) acc 78.5156 (78.5156) loss_ce 1.1504 (1.1504) loss_constraint 0.0755 (0.0755) eta 0:00:01
epoch [35/300] batch [2/2] loss 1.3096 (1.2677) acc 77.7778 (78.1467) loss_ce 1.2328 (1.1916) loss_constraint 0.0768 (0.0761) eta 0:00:01
epoch [36/300] batch [1/2] loss 1.1892 (1.1892) acc 78.5156 (78.5156) loss_ce 1.1110 (1.1110) loss_constraint 0.0782 (0.0782) eta 0:00:01
epoch [36/300] batch [2/2] loss 1.2739 (1.2315) acc 77.7778 (78.1467) loss_ce 1.1942 (1.1526) loss_constraint 0.0796 (0.0789) eta 0:00:01
epoch [37/300] batch [1/2] loss 1.2144 (1.2144) acc 78.9062 (78.9062) loss_ce 1.1335 (1.1335) loss_constraint 0.0810 (0.0810) eta 0:00:01
epoch [37/300] batch [2/2] loss 1.1939 (1.2042) acc 78.4722 (78.6892) loss_ce 1.1115 (1.1225) loss_constraint 0.0824 (0.0817) eta 0:00:01
epoch [38/300] batch [1/2] loss 1.1329 (1.1329) acc 82.8125 (82.8125) loss_ce 1.0492 (1.0492) loss_constraint 0.0837 (0.0837) eta 0:00:01
epoch [38/300] batch [2/2] loss 1.2881 (1.2105) acc 75.6944 (79.2535) loss_ce 1.2030 (1.1261) loss_constraint 0.0851 (0.0844) eta 0:00:01
epoch [39/300] batch [1/2] loss 1.1884 (1.1884) acc 78.5156 (78.5156) loss_ce 1.1019 (1.1019) loss_constraint 0.0865 (0.0865) eta 0:00:01
epoch [39/300] batch [2/2] loss 1.2392 (1.2138) acc 83.3333 (80.9245) loss_ce 1.1514 (1.1266) loss_constraint 0.0878 (0.0872) eta 0:00:01
epoch [40/300] batch [1/2] loss 1.1136 (1.1136) acc 83.5938 (83.5938) loss_ce 1.0244 (1.0244) loss_constraint 0.0892 (0.0892) eta 0:00:01
epoch [40/300] batch [2/2] loss 1.2278 (1.1707) acc 82.6389 (83.1163) loss_ce 1.1372 (1.0808) loss_constraint 0.0906 (0.0899) eta 0:00:01
epoch [41/300] batch [1/2] loss 1.2242 (1.2242) acc 78.5156 (78.5156) loss_ce 1.1323 (1.1323) loss_constraint 0.0919 (0.0919) eta 0:00:02
epoch [41/300] batch [2/2] loss 1.2013 (1.2128) acc 79.1667 (78.8411) loss_ce 1.1082 (1.1202) loss_constraint 0.0932 (0.0925) eta 0:00:01
epoch [42/300] batch [1/2] loss 1.2105 (1.2105) acc 80.4688 (80.4688) loss_ce 1.1160 (1.1160) loss_constraint 0.0945 (0.0945) eta 0:00:01
epoch [42/300] batch [2/2] loss 1.0630 (1.1367) acc 84.0278 (82.2483) loss_ce 0.9672 (1.0416) loss_constraint 0.0957 (0.0951) eta 0:00:01
epoch [43/300] batch [1/2] loss 1.1399 (1.1399) acc 82.0312 (82.0312) loss_ce 1.0429 (1.0429) loss_constraint 0.0970 (0.0970) eta 0:00:01
epoch [43/300] batch [2/2] loss 1.1067 (1.1233) acc 86.1111 (84.0712) loss_ce 1.0084 (1.0257) loss_constraint 0.0982 (0.0976) eta 0:00:01
epoch [44/300] batch [1/2] loss 1.1600 (1.1600) acc 82.0312 (82.0312) loss_ce 1.0605 (1.0605) loss_constraint 0.0995 (0.0995) eta 0:00:01
epoch [44/300] batch [2/2] loss 0.9992 (1.0796) acc 87.5000 (84.7656) loss_ce 0.8985 (0.9795) loss_constraint 0.1007 (0.1001) eta 0:00:01
epoch [45/300] batch [1/2] loss 1.0902 (1.0902) acc 82.8125 (82.8125) loss_ce 0.9883 (0.9883) loss_constraint 0.1019 (0.1019) eta 0:00:01
epoch [45/300] batch [2/2] loss 1.1611 (1.1256) acc 78.4722 (80.6424) loss_ce 1.0581 (1.0232) loss_constraint 0.1031 (0.1025) eta 0:00:01
epoch [46/300] batch [1/2] loss 1.0095 (1.0095) acc 86.3281 (86.3281) loss_ce 0.9053 (0.9053) loss_constraint 0.1042 (0.1042) eta 0:00:01
epoch [46/300] batch [2/2] loss 1.1343 (1.0719) acc 81.9444 (84.1363) loss_ce 1.0289 (0.9671) loss_constraint 0.1054 (0.1048) eta 0:00:01
epoch [47/300] batch [1/2] loss 1.0429 (1.0429) acc 86.7188 (86.7188) loss_ce 0.9364 (0.9364) loss_constraint 0.1066 (0.1066) eta 0:00:01
epoch [47/300] batch [2/2] loss 1.0577 (1.0503) acc 87.5000 (87.1094) loss_ce 0.9500 (0.9432) loss_constraint 0.1077 (0.1071) eta 0:00:01
epoch [48/300] batch [1/2] loss 1.0712 (1.0712) acc 82.4219 (82.4219) loss_ce 0.9624 (0.9624) loss_constraint 0.1088 (0.1088) eta 0:00:01
epoch [48/300] batch [2/2] loss 1.0908 (1.0810) acc 81.9444 (82.1832) loss_ce 0.9809 (0.9716) loss_constraint 0.1100 (0.1094) eta 0:00:01
epoch [49/300] batch [1/2] loss 1.0607 (1.0607) acc 85.1562 (85.1562) loss_ce 0.9495 (0.9495) loss_constraint 0.1111 (0.1111) eta 0:00:01
epoch [49/300] batch [2/2] loss 1.0874 (1.0740) acc 84.0278 (84.5920) loss_ce 0.9751 (0.9623) loss_constraint 0.1123 (0.1117) eta 0:00:01
epoch [50/300] batch [1/2] loss 1.1896 (1.1896) acc 80.8594 (80.8594) loss_ce 1.0762 (1.0762) loss_constraint 0.1134 (0.1134) eta 0:00:01
epoch [50/300] batch [2/2] loss 1.0660 (1.1278) acc 84.0278 (82.4436) loss_ce 0.9515 (1.0138) loss_constraint 0.1145 (0.1139) eta 0:00:01
epoch [51/300] batch [1/2] loss 1.0516 (1.0516) acc 85.1562 (85.1562) loss_ce 0.9361 (0.9361) loss_constraint 0.1156 (0.1156) eta 0:00:01
epoch [51/300] batch [2/2] loss 1.1459 (1.0988) acc 80.5555 (82.8559) loss_ce 1.0293 (0.9827) loss_constraint 0.1166 (0.1161) eta 0:00:01
epoch [52/300] batch [1/2] loss 0.9591 (0.9591) acc 90.6250 (90.6250) loss_ce 0.8414 (0.8414) loss_constraint 0.1176 (0.1176) eta 0:00:01
epoch [52/300] batch [2/2] loss 1.1068 (1.0330) acc 83.3333 (86.9792) loss_ce 0.9881 (0.9148) loss_constraint 0.1187 (0.1182) eta 0:00:01
epoch [53/300] batch [1/2] loss 0.9692 (0.9692) acc 90.2344 (90.2344) loss_ce 0.8495 (0.8495) loss_constraint 0.1197 (0.1197) eta 0:00:01
epoch [53/300] batch [2/2] loss 1.1387 (1.0539) acc 82.6389 (86.4366) loss_ce 1.0180 (0.9337) loss_constraint 0.1207 (0.1202) eta 0:00:01
epoch [54/300] batch [1/2] loss 1.1494 (1.1494) acc 80.4688 (80.4688) loss_ce 1.0277 (1.0277) loss_constraint 0.1217 (0.1217) eta 0:00:01
epoch [54/300] batch [2/2] loss 1.1125 (1.1310) acc 82.6389 (81.5538) loss_ce 0.9897 (1.0087) loss_constraint 0.1227 (0.1222) eta 0:00:01
epoch [55/300] batch [1/2] loss 0.9919 (0.9919) acc 86.7188 (86.7188) loss_ce 0.8682 (0.8682) loss_constraint 0.1237 (0.1237) eta 0:00:01
epoch [55/300] batch [2/2] loss 1.0178 (1.0049) acc 85.4167 (86.0677) loss_ce 0.8931 (0.8806) loss_constraint 0.1248 (0.1242) eta 0:00:01
epoch [56/300] batch [1/2] loss 1.0307 (1.0307) acc 85.1562 (85.1562) loss_ce 0.9049 (0.9049) loss_constraint 0.1257 (0.1257) eta 0:00:01
epoch [56/300] batch [2/2] loss 1.0917 (1.0612) acc 82.6389 (83.8976) loss_ce 0.9650 (0.9349) loss_constraint 0.1267 (0.1262) eta 0:00:01
epoch [57/300] batch [1/2] loss 1.0200 (1.0200) acc 88.2812 (88.2812) loss_ce 0.8923 (0.8923) loss_constraint 0.1277 (0.1277) eta 0:00:01
epoch [57/300] batch [2/2] loss 0.9799 (0.9999) acc 88.1944 (88.2378) loss_ce 0.8512 (0.8717) loss_constraint 0.1287 (0.1282) eta 0:00:01
epoch [58/300] batch [1/2] loss 1.0007 (1.0007) acc 84.7656 (84.7656) loss_ce 0.8711 (0.8711) loss_constraint 0.1297 (0.1297) eta 0:00:01
epoch [58/300] batch [2/2] loss 1.1090 (1.0549) acc 84.7222 (84.7439) loss_ce 0.9784 (0.9247) loss_constraint 0.1306 (0.1301) eta 0:00:01
epoch [59/300] batch [1/2] loss 0.9615 (0.9615) acc 91.0156 (91.0156) loss_ce 0.8299 (0.8299) loss_constraint 0.1316 (0.1316) eta 0:00:01
epoch [59/300] batch [2/2] loss 1.0125 (0.9870) acc 86.8055 (88.9106) loss_ce 0.8799 (0.8549) loss_constraint 0.1326 (0.1321) eta 0:00:01
epoch [60/300] batch [1/2] loss 1.0064 (1.0064) acc 86.3281 (86.3281) loss_ce 0.8728 (0.8728) loss_constraint 0.1335 (0.1335) eta 0:00:01
epoch [60/300] batch [2/2] loss 0.9248 (0.9656) acc 90.2778 (88.3029) loss_ce 0.7903 (0.8316) loss_constraint 0.1345 (0.1340) eta 0:00:01
epoch [61/300] batch [1/2] loss 0.8944 (0.8944) acc 92.1875 (92.1875) loss_ce 0.7590 (0.7590) loss_constraint 0.1354 (0.1354) eta 0:00:01
epoch [61/300] batch [2/2] loss 0.9670 (0.9307) acc 88.1944 (90.1910) loss_ce 0.8306 (0.7948) loss_constraint 0.1364 (0.1359) eta 0:00:01
epoch [62/300] batch [1/2] loss 0.9450 (0.9450) acc 85.5469 (85.5469) loss_ce 0.8077 (0.8077) loss_constraint 0.1373 (0.1373) eta 0:00:01
epoch [62/300] batch [2/2] loss 1.0341 (0.9895) acc 88.1944 (86.8707) loss_ce 0.8958 (0.8518) loss_constraint 0.1382 (0.1378) eta 0:00:01
epoch [63/300] batch [1/2] loss 0.9389 (0.9389) acc 83.2031 (83.2031) loss_ce 0.7997 (0.7997) loss_constraint 0.1391 (0.1391) eta 0:00:01
epoch [63/300] batch [2/2] loss 1.0103 (0.9746) acc 83.3333 (83.2682) loss_ce 0.8703 (0.8350) loss_constraint 0.1400 (0.1396) eta 0:00:01
epoch [64/300] batch [1/2] loss 0.8929 (0.8929) acc 90.2344 (90.2344) loss_ce 0.7519 (0.7519) loss_constraint 0.1410 (0.1410) eta 0:00:01
epoch [64/300] batch [2/2] loss 1.0002 (0.9465) acc 86.1111 (88.1727) loss_ce 0.8583 (0.8051) loss_constraint 0.1419 (0.1414) eta 0:00:01
epoch [65/300] batch [1/2] loss 1.0117 (1.0117) acc 85.5469 (85.5469) loss_ce 0.8689 (0.8689) loss_constraint 0.1428 (0.1428) eta 0:00:01
epoch [65/300] batch [2/2] loss 1.0081 (1.0099) acc 82.6389 (84.0929) loss_ce 0.8645 (0.8667) loss_constraint 0.1436 (0.1432) eta 0:00:01
epoch [66/300] batch [1/2] loss 0.9696 (0.9696) acc 86.7188 (86.7188) loss_ce 0.8251 (0.8251) loss_constraint 0.1445 (0.1445) eta 0:00:01
epoch [66/300] batch [2/2] loss 0.9341 (0.9519) acc 88.8889 (87.8038) loss_ce 0.7887 (0.8069) loss_constraint 0.1454 (0.1449) eta 0:00:02
epoch [67/300] batch [1/2] loss 0.9578 (0.9578) acc 87.1094 (87.1094) loss_ce 0.8115 (0.8115) loss_constraint 0.1462 (0.1462) eta 0:00:01
epoch [67/300] batch [2/2] loss 0.9481 (0.9529) acc 90.2778 (88.6936) loss_ce 0.8010 (0.8063) loss_constraint 0.1471 (0.1467) eta 0:00:01
epoch [68/300] batch [1/2] loss 0.9704 (0.9704) acc 87.8906 (87.8906) loss_ce 0.8224 (0.8224) loss_constraint 0.1480 (0.1480) eta 0:00:02
epoch [68/300] batch [2/2] loss 0.9952 (0.9828) acc 87.5000 (87.6953) loss_ce 0.8464 (0.8344) loss_constraint 0.1488 (0.1484) eta 0:00:01
epoch [69/300] batch [1/2] loss 0.9336 (0.9336) acc 89.8438 (89.8438) loss_ce 0.7839 (0.7839) loss_constraint 0.1497 (0.1497) eta 0:00:02
epoch [69/300] batch [2/2] loss 1.0178 (0.9757) acc 86.8055 (88.3246) loss_ce 0.8673 (0.8256) loss_constraint 0.1505 (0.1501) eta 0:00:01
epoch [70/300] batch [1/2] loss 0.9639 (0.9639) acc 89.4531 (89.4531) loss_ce 0.8126 (0.8126) loss_constraint 0.1513 (0.1513) eta 0:00:02
epoch [70/300] batch [2/2] loss 1.0128 (0.9884) acc 84.7222 (87.0877) loss_ce 0.8607 (0.8366) loss_constraint 0.1522 (0.1517) eta 0:00:01
epoch [71/300] batch [1/2] loss 0.9448 (0.9448) acc 89.4531 (89.4531) loss_ce 0.7919 (0.7919) loss_constraint 0.1530 (0.1530) eta 0:00:02
epoch [71/300] batch [2/2] loss 0.9202 (0.9325) acc 88.1944 (88.8238) loss_ce 0.7664 (0.7791) loss_constraint 0.1538 (0.1534) eta 0:00:01
epoch [72/300] batch [1/2] loss 0.9794 (0.9794) acc 88.6719 (88.6719) loss_ce 0.8248 (0.8248) loss_constraint 0.1547 (0.1547) eta 0:00:02
epoch [72/300] batch [2/2] loss 1.0558 (1.0176) acc 86.1111 (87.3915) loss_ce 0.9003 (0.8625) loss_constraint 0.1555 (0.1551) eta 0:00:01
epoch [73/300] batch [1/2] loss 0.9822 (0.9822) acc 88.2812 (88.2812) loss_ce 0.8259 (0.8259) loss_constraint 0.1563 (0.1563) eta 0:00:02
epoch [73/300] batch [2/2] loss 0.9810 (0.9816) acc 86.1111 (87.1962) loss_ce 0.8240 (0.8250) loss_constraint 0.1571 (0.1567) eta 0:00:01
epoch [74/300] batch [1/2] loss 1.0236 (1.0236) acc 86.7188 (86.7188) loss_ce 0.8658 (0.8658) loss_constraint 0.1578 (0.1578) eta 0:00:01
epoch [74/300] batch [2/2] loss 0.9990 (1.0113) acc 84.0278 (85.3733) loss_ce 0.8404 (0.8531) loss_constraint 0.1586 (0.1582) eta 0:00:01
epoch [75/300] batch [1/2] loss 0.9177 (0.9177) acc 88.2812 (88.2812) loss_ce 0.7584 (0.7584) loss_constraint 0.1593 (0.1593) eta 0:00:02
epoch [75/300] batch [2/2] loss 1.0198 (0.9687) acc 83.3333 (85.8073) loss_ce 0.8597 (0.8091) loss_constraint 0.1600 (0.1597) eta 0:00:01
epoch [76/300] batch [1/2] loss 0.8703 (0.8703) acc 91.0156 (91.0156) loss_ce 0.7095 (0.7095) loss_constraint 0.1607 (0.1607) eta 0:00:01
epoch [76/300] batch [2/2] loss 0.9024 (0.8863) acc 89.5833 (90.2995) loss_ce 0.7410 (0.7253) loss_constraint 0.1614 (0.1611) eta 0:00:01
epoch [77/300] batch [1/2] loss 0.9371 (0.9371) acc 89.4531 (89.4531) loss_ce 0.7750 (0.7750) loss_constraint 0.1621 (0.1621) eta 0:00:01
epoch [77/300] batch [2/2] loss 0.9935 (0.9653) acc 87.5000 (88.4766) loss_ce 0.8306 (0.8028) loss_constraint 0.1628 (0.1625) eta 0:00:01
epoch [78/300] batch [1/2] loss 0.8121 (0.8121) acc 91.0156 (91.0156) loss_ce 0.6485 (0.6485) loss_constraint 0.1635 (0.1635) eta 0:00:01
epoch [78/300] batch [2/2] loss 1.0068 (0.9094) acc 85.4167 (88.2161) loss_ce 0.8425 (0.7455) loss_constraint 0.1642 (0.1639) eta 0:00:01
epoch [79/300] batch [1/2] loss 0.9720 (0.9720) acc 87.5000 (87.5000) loss_ce 0.8071 (0.8071) loss_constraint 0.1649 (0.1649) eta 0:00:01
epoch [79/300] batch [2/2] loss 0.8314 (0.9017) acc 90.2778 (88.8889) loss_ce 0.6659 (0.7365) loss_constraint 0.1656 (0.1652) eta 0:00:01
epoch [80/300] batch [1/2] loss 0.9036 (0.9036) acc 91.0156 (91.0156) loss_ce 0.7374 (0.7374) loss_constraint 0.1662 (0.1662) eta 0:00:01
epoch [80/300] batch [2/2] loss 0.9799 (0.9417) acc 88.8889 (89.9523) loss_ce 0.8131 (0.7752) loss_constraint 0.1668 (0.1665) eta 0:00:01
epoch [81/300] batch [1/2] loss 0.9697 (0.9697) acc 86.7188 (86.7188) loss_ce 0.8022 (0.8022) loss_constraint 0.1675 (0.1675) eta 0:00:01
epoch [81/300] batch [2/2] loss 0.8285 (0.8991) acc 94.4444 (90.5816) loss_ce 0.6604 (0.7313) loss_constraint 0.1681 (0.1678) eta 0:00:01
epoch [82/300] batch [1/2] loss 0.8932 (0.8932) acc 89.0625 (89.0625) loss_ce 0.7245 (0.7245) loss_constraint 0.1687 (0.1687) eta 0:00:02
epoch [82/300] batch [2/2] loss 1.0077 (0.9505) acc 87.5000 (88.2812) loss_ce 0.8383 (0.7814) loss_constraint 0.1694 (0.1690) eta 0:00:02
epoch [83/300] batch [1/2] loss 0.8383 (0.8383) acc 92.1875 (92.1875) loss_ce 0.6684 (0.6684) loss_constraint 0.1700 (0.1700) eta 0:00:01
epoch [83/300] batch [2/2] loss 0.8923 (0.8653) acc 90.2778 (91.2326) loss_ce 0.7217 (0.6950) loss_constraint 0.1706 (0.1703) eta 0:00:01
epoch [84/300] batch [1/2] loss 0.8853 (0.8853) acc 88.2812 (88.2812) loss_ce 0.7141 (0.7141) loss_constraint 0.1712 (0.1712) eta 0:00:01
epoch [84/300] batch [2/2] loss 0.8580 (0.8716) acc 90.9722 (89.6267) loss_ce 0.6861 (0.7001) loss_constraint 0.1718 (0.1715) eta 0:00:01
epoch [85/300] batch [1/2] loss 0.8155 (0.8155) acc 91.4062 (91.4062) loss_ce 0.6431 (0.6431) loss_constraint 0.1724 (0.1724) eta 0:00:01
epoch [85/300] batch [2/2] loss 0.8457 (0.8306) acc 92.3611 (91.8837) loss_ce 0.6727 (0.6579) loss_constraint 0.1730 (0.1727) eta 0:00:01
epoch [86/300] batch [1/2] loss 0.8678 (0.8678) acc 88.2812 (88.2812) loss_ce 0.6942 (0.6942) loss_constraint 0.1735 (0.1735) eta 0:00:01
epoch [86/300] batch [2/2] loss 0.8430 (0.8554) acc 92.3611 (90.3212) loss_ce 0.6689 (0.6815) loss_constraint 0.1741 (0.1738) eta 0:00:01
epoch [87/300] batch [1/2] loss 0.9046 (0.9046) acc 89.4531 (89.4531) loss_ce 0.7299 (0.7299) loss_constraint 0.1747 (0.1747) eta 0:00:01
epoch [87/300] batch [2/2] loss 0.7957 (0.8501) acc 93.7500 (91.6016) loss_ce 0.6205 (0.6752) loss_constraint 0.1752 (0.1749) eta 0:00:01
epoch [88/300] batch [1/2] loss 0.9608 (0.9608) acc 88.6719 (88.6719) loss_ce 0.7850 (0.7850) loss_constraint 0.1758 (0.1758) eta 0:00:01
epoch [88/300] batch [2/2] loss 0.8883 (0.9246) acc 90.2778 (89.4748) loss_ce 0.7120 (0.7485) loss_constraint 0.1763 (0.1761) eta 0:00:01
epoch [89/300] batch [1/2] loss 0.8131 (0.8131) acc 91.7969 (91.7969) loss_ce 0.6362 (0.6362) loss_constraint 0.1769 (0.1769) eta 0:00:01
