***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [9/300] batch [2/2] loss 0.8101 (0.7179) acc 82.5000 (83.8281) loss_ce 0.7776 (0.6873) loss_constraint 0.0325 (0.0306) eta 0:00:01
epoch [10/300] batch [1/2] loss 0.6282 (0.6282) acc 81.2500 (81.2500) loss_ce 0.5915 (0.5915) loss_constraint 0.0367 (0.0367) eta 0:00:01
epoch [10/300] batch [2/2] loss 0.4966 (0.5624) acc 90.0000 (85.6250) loss_ce 0.4551 (0.5233) loss_constraint 0.0415 (0.0391) eta 0:00:01
epoch [11/300] batch [1/2] loss 0.7124 (0.7124) acc 79.2969 (79.2969) loss_ce 0.6664 (0.6664) loss_constraint 0.0460 (0.0460) eta 0:00:02
epoch [11/300] batch [2/2] loss 0.6091 (0.6607) acc 85.0000 (82.1484) loss_ce 0.5587 (0.6126) loss_constraint 0.0503 (0.0482) eta 0:00:02
epoch [12/300] batch [1/2] loss 0.6594 (0.6594) acc 82.0312 (82.0312) loss_ce 0.6044 (0.6044) loss_constraint 0.0550 (0.0550) eta 0:00:02
epoch [12/300] batch [2/2] loss 0.5790 (0.6192) acc 82.5000 (82.2656) loss_ce 0.5196 (0.5620) loss_constraint 0.0594 (0.0572) eta 0:00:02
epoch [13/300] batch [1/2] loss 0.6382 (0.6382) acc 83.5938 (83.5938) loss_ce 0.5749 (0.5749) loss_constraint 0.0633 (0.0633) eta 0:00:03
epoch [13/300] batch [2/2] loss 0.6905 (0.6644) acc 85.0000 (84.2969) loss_ce 0.6232 (0.5991) loss_constraint 0.0673 (0.0653) eta 0:00:02
epoch [14/300] batch [1/2] loss 0.5754 (0.5754) acc 85.1562 (85.1562) loss_ce 0.5039 (0.5039) loss_constraint 0.0714 (0.0714) eta 0:00:03
epoch [14/300] batch [2/2] loss 0.5525 (0.5639) acc 90.0000 (87.5781) loss_ce 0.4767 (0.4903) loss_constraint 0.0758 (0.0736) eta 0:00:02
epoch [15/300] batch [1/2] loss 0.6989 (0.6989) acc 81.2500 (81.2500) loss_ce 0.6186 (0.6186) loss_constraint 0.0803 (0.0803) eta 0:00:02
epoch [15/300] batch [2/2] loss 1.0259 (0.8624) acc 77.5000 (79.3750) loss_ce 0.9415 (0.7800) loss_constraint 0.0844 (0.0823) eta 0:00:02
epoch [16/300] batch [1/2] loss 0.6358 (0.6358) acc 83.9844 (83.9844) loss_ce 0.5480 (0.5480) loss_constraint 0.0879 (0.0879) eta 0:00:02
epoch [16/300] batch [2/2] loss 0.5866 (0.6112) acc 85.0000 (84.4922) loss_ce 0.4954 (0.5217) loss_constraint 0.0912 (0.0895) eta 0:00:02
epoch [17/300] batch [1/2] loss 0.5422 (0.5422) acc 87.1094 (87.1094) loss_ce 0.4476 (0.4476) loss_constraint 0.0945 (0.0945) eta 0:00:03
epoch [17/300] batch [2/2] loss 0.7454 (0.6438) acc 80.0000 (83.5547) loss_ce 0.6473 (0.5475) loss_constraint 0.0981 (0.0963) eta 0:00:02
epoch [18/300] batch [1/2] loss 0.5707 (0.5707) acc 88.2812 (88.2812) loss_ce 0.4693 (0.4693) loss_constraint 0.1014 (0.1014) eta 0:00:02
epoch [18/300] batch [2/2] loss 0.7577 (0.6642) acc 82.5000 (85.3906) loss_ce 0.6527 (0.5610) loss_constraint 0.1051 (0.1032) eta 0:00:02
epoch [19/300] batch [1/2] loss 0.5609 (0.5609) acc 86.3281 (86.3281) loss_ce 0.4526 (0.4526) loss_constraint 0.1083 (0.1083) eta 0:00:02
epoch [19/300] batch [2/2] loss 0.7516 (0.6562) acc 77.5000 (81.9141) loss_ce 0.6401 (0.5464) loss_constraint 0.1114 (0.1099) eta 0:00:02
epoch [20/300] batch [1/2] loss 0.7376 (0.7376) acc 82.4219 (82.4219) loss_ce 0.6234 (0.6234) loss_constraint 0.1142 (0.1142) eta 0:00:02
epoch [20/300] batch [2/2] loss 0.4554 (0.5965) acc 87.5000 (84.9609) loss_ce 0.3390 (0.4812) loss_constraint 0.1164 (0.1153) eta 0:00:02
epoch [21/300] batch [1/2] loss 0.6338 (0.6338) acc 84.7656 (84.7656) loss_ce 0.5152 (0.5152) loss_constraint 0.1187 (0.1187) eta 0:00:02
epoch [21/300] batch [2/2] loss 0.6331 (0.6335) acc 90.0000 (87.3828) loss_ce 0.5124 (0.5138) loss_constraint 0.1207 (0.1197) eta 0:00:02
epoch [22/300] batch [1/2] loss 0.6526 (0.6526) acc 84.3750 (84.3750) loss_ce 0.5300 (0.5300) loss_constraint 0.1226 (0.1226) eta 0:00:02
epoch [22/300] batch [2/2] loss 0.5766 (0.6146) acc 82.5000 (83.4375) loss_ce 0.4521 (0.4910) loss_constraint 0.1245 (0.1236) eta 0:00:02
epoch [23/300] batch [1/2] loss 0.6727 (0.6727) acc 85.1562 (85.1562) loss_ce 0.5458 (0.5458) loss_constraint 0.1268 (0.1268) eta 0:00:02
epoch [23/300] batch [2/2] loss 0.3914 (0.5320) acc 97.5000 (91.3281) loss_ce 0.2622 (0.4040) loss_constraint 0.1292 (0.1280) eta 0:00:02
epoch [24/300] batch [1/2] loss 0.5615 (0.5615) acc 88.2812 (88.2812) loss_ce 0.4298 (0.4298) loss_constraint 0.1316 (0.1316) eta 0:00:02
epoch [24/300] batch [2/2] loss 0.6818 (0.6217) acc 80.0000 (84.1406) loss_ce 0.5482 (0.4890) loss_constraint 0.1336 (0.1326) eta 0:00:02
epoch [25/300] batch [1/2] loss 0.6064 (0.6064) acc 83.5938 (83.5938) loss_ce 0.4709 (0.4709) loss_constraint 0.1355 (0.1355) eta 0:00:02
epoch [25/300] batch [2/2] loss 0.5192 (0.5628) acc 92.5000 (88.0469) loss_ce 0.3823 (0.4266) loss_constraint 0.1369 (0.1362) eta 0:00:02
epoch [26/300] batch [1/2] loss 0.5493 (0.5493) acc 88.2812 (88.2812) loss_ce 0.4117 (0.4117) loss_constraint 0.1377 (0.1377) eta 0:00:02
epoch [26/300] batch [2/2] loss 0.6014 (0.5754) acc 82.5000 (85.3906) loss_ce 0.4632 (0.4374) loss_constraint 0.1382 (0.1380) eta 0:00:02
epoch [27/300] batch [1/2] loss 0.6990 (0.6990) acc 83.9844 (83.9844) loss_ce 0.5609 (0.5609) loss_constraint 0.1381 (0.1381) eta 0:00:02
epoch [27/300] batch [2/2] loss 0.5635 (0.6313) acc 90.0000 (86.9922) loss_ce 0.4253 (0.4931) loss_constraint 0.1382 (0.1381) eta 0:00:02
epoch [28/300] batch [1/2] loss 0.4911 (0.4911) acc 90.6250 (90.6250) loss_ce 0.3530 (0.3530) loss_constraint 0.1382 (0.1382) eta 0:00:04
epoch [28/300] batch [2/2] loss 0.7476 (0.6193) acc 87.5000 (89.0625) loss_ce 0.6094 (0.4812) loss_constraint 0.1382 (0.1382) eta 0:00:03
epoch [29/300] batch [1/2] loss 0.6101 (0.6101) acc 85.5469 (85.5469) loss_ce 0.4715 (0.4715) loss_constraint 0.1386 (0.1386) eta 0:00:02
epoch [29/300] batch [2/2] loss 0.7545 (0.6823) acc 87.5000 (86.5234) loss_ce 0.6157 (0.5436) loss_constraint 0.1388 (0.1387) eta 0:00:02
epoch [30/300] batch [1/2] loss 0.5300 (0.5300) acc 88.6719 (88.6719) loss_ce 0.3911 (0.3911) loss_constraint 0.1389 (0.1389) eta 0:00:02
epoch [30/300] batch [2/2] loss 0.7453 (0.6377) acc 82.5000 (85.5859) loss_ce 0.6066 (0.4989) loss_constraint 0.1388 (0.1388) eta 0:00:02
epoch [31/300] batch [1/2] loss 0.5959 (0.5959) acc 86.3281 (86.3281) loss_ce 0.4570 (0.4570) loss_constraint 0.1388 (0.1388) eta 0:00:02
epoch [31/300] batch [2/2] loss 0.5274 (0.5617) acc 87.5000 (86.9141) loss_ce 0.3887 (0.4229) loss_constraint 0.1388 (0.1388) eta 0:00:02
epoch [32/300] batch [1/2] loss 0.6207 (0.6207) acc 87.1094 (87.1094) loss_ce 0.4814 (0.4814) loss_constraint 0.1394 (0.1394) eta 0:00:02
epoch [32/300] batch [2/2] loss 0.6590 (0.6399) acc 90.0000 (88.5547) loss_ce 0.5191 (0.5002) loss_constraint 0.1399 (0.1396) eta 0:00:02
epoch [33/300] batch [1/2] loss 0.5320 (0.5320) acc 88.6719 (88.6719) loss_ce 0.3919 (0.3919) loss_constraint 0.1401 (0.1401) eta 0:00:02
epoch [33/300] batch [2/2] loss 0.5714 (0.5517) acc 87.5000 (88.0859) loss_ce 0.4314 (0.4116) loss_constraint 0.1400 (0.1400) eta 0:00:02
epoch [34/300] batch [1/2] loss 0.6171 (0.6171) acc 88.6719 (88.6719) loss_ce 0.4775 (0.4775) loss_constraint 0.1396 (0.1396) eta 0:00:02
epoch [34/300] batch [2/2] loss 0.6569 (0.6370) acc 90.0000 (89.3359) loss_ce 0.5179 (0.4977) loss_constraint 0.1390 (0.1393) eta 0:00:02
epoch [35/300] batch [1/2] loss 0.5974 (0.5974) acc 87.5000 (87.5000) loss_ce 0.4585 (0.4585) loss_constraint 0.1389 (0.1389) eta 0:00:02
epoch [35/300] batch [2/2] loss 0.6887 (0.6430) acc 82.5000 (85.0000) loss_ce 0.5498 (0.5042) loss_constraint 0.1389 (0.1389) eta 0:00:02
epoch [36/300] batch [1/2] loss 0.6547 (0.6547) acc 84.7656 (84.7656) loss_ce 0.5156 (0.5156) loss_constraint 0.1391 (0.1391) eta 0:00:02
epoch [36/300] batch [2/2] loss 0.3148 (0.4848) acc 97.5000 (91.1328) loss_ce 0.1752 (0.3454) loss_constraint 0.1396 (0.1394) eta 0:00:02
epoch [37/300] batch [1/2] loss 0.6915 (0.6915) acc 83.9844 (83.9844) loss_ce 0.5515 (0.5515) loss_constraint 0.1399 (0.1399) eta 0:00:02
epoch [37/300] batch [2/2] loss 0.6132 (0.6523) acc 90.0000 (86.9922) loss_ce 0.4733 (0.5124) loss_constraint 0.1399 (0.1399) eta 0:00:02
epoch [38/300] batch [1/2] loss 0.5782 (0.5782) acc 85.5469 (85.5469) loss_ce 0.4384 (0.4384) loss_constraint 0.1398 (0.1398) eta 0:00:02
epoch [38/300] batch [2/2] loss 0.7349 (0.6565) acc 80.0000 (82.7734) loss_ce 0.5955 (0.5170) loss_constraint 0.1393 (0.1395) eta 0:00:02
epoch [39/300] batch [1/2] loss 0.4819 (0.4819) acc 89.0625 (89.0625) loss_ce 0.3426 (0.3426) loss_constraint 0.1393 (0.1393) eta 0:00:02
epoch [39/300] batch [2/2] loss 0.4365 (0.4592) acc 95.0000 (92.0312) loss_ce 0.2972 (0.3199) loss_constraint 0.1393 (0.1393) eta 0:00:02
epoch [40/300] batch [1/2] loss 0.6506 (0.6506) acc 84.3750 (84.3750) loss_ce 0.5109 (0.5109) loss_constraint 0.1397 (0.1397) eta 0:00:02
epoch [40/300] batch [2/2] loss 0.4449 (0.5478) acc 95.0000 (89.6875) loss_ce 0.3052 (0.4081) loss_constraint 0.1397 (0.1397) eta 0:00:02
epoch [41/300] batch [1/2] loss 0.5726 (0.5726) acc 85.5469 (85.5469) loss_ce 0.4332 (0.4332) loss_constraint 0.1394 (0.1394) eta 0:00:02
epoch [41/300] batch [2/2] loss 0.6297 (0.6011) acc 87.5000 (86.5234) loss_ce 0.4909 (0.4621) loss_constraint 0.1387 (0.1391) eta 0:00:02
epoch [42/300] batch [1/2] loss 0.5660 (0.5660) acc 87.1094 (87.1094) loss_ce 0.4283 (0.4283) loss_constraint 0.1377 (0.1377) eta 0:00:02
epoch [42/300] batch [2/2] loss 0.6775 (0.6218) acc 80.0000 (83.5547) loss_ce 0.5409 (0.4846) loss_constraint 0.1366 (0.1372) eta 0:00:02
epoch [43/300] batch [1/2] loss 0.6639 (0.6639) acc 85.5469 (85.5469) loss_ce 0.5280 (0.5280) loss_constraint 0.1360 (0.1360) eta 0:00:03
epoch [43/300] batch [2/2] loss 0.6035 (0.6337) acc 85.0000 (85.2734) loss_ce 0.4680 (0.4980) loss_constraint 0.1355 (0.1357) eta 0:00:02
epoch [44/300] batch [1/2] loss 0.5022 (0.5022) acc 88.6719 (88.6719) loss_ce 0.3668 (0.3668) loss_constraint 0.1353 (0.1353) eta 0:00:02
epoch [44/300] batch [2/2] loss 1.0057 (0.7539) acc 75.0000 (81.8359) loss_ce 0.8704 (0.6186) loss_constraint 0.1353 (0.1353) eta 0:00:02
epoch [45/300] batch [1/2] loss 0.7182 (0.7182) acc 83.5938 (83.5938) loss_ce 0.5837 (0.5837) loss_constraint 0.1345 (0.1345) eta 0:00:02
epoch [45/300] batch [2/2] loss 0.7721 (0.7451) acc 85.0000 (84.2969) loss_ce 0.6386 (0.6111) loss_constraint 0.1334 (0.1340) eta 0:00:02
epoch [46/300] batch [1/2] loss 0.5124 (0.5124) acc 90.2344 (90.2344) loss_ce 0.3790 (0.3790) loss_constraint 0.1334 (0.1334) eta 0:00:02
epoch [46/300] batch [2/2] loss 0.5504 (0.5314) acc 90.0000 (90.1172) loss_ce 0.4180 (0.3985) loss_constraint 0.1324 (0.1329) eta 0:00:02
epoch [47/300] batch [1/2] loss 0.6299 (0.6299) acc 86.7188 (86.7188) loss_ce 0.4983 (0.4983) loss_constraint 0.1316 (0.1316) eta 0:00:02
epoch [47/300] batch [2/2] loss 0.5030 (0.5664) acc 90.0000 (88.3594) loss_ce 0.3720 (0.4352) loss_constraint 0.1310 (0.1313) eta 0:00:02
epoch [48/300] batch [1/2] loss 0.5324 (0.5324) acc 87.8906 (87.8906) loss_ce 0.4022 (0.4022) loss_constraint 0.1302 (0.1302) eta 0:00:02
epoch [48/300] batch [2/2] loss 0.5394 (0.5359) acc 92.5000 (90.1953) loss_ce 0.4098 (0.4060) loss_constraint 0.1296 (0.1299) eta 0:00:02
epoch [49/300] batch [1/2] loss 0.6379 (0.6379) acc 86.3281 (86.3281) loss_ce 0.5089 (0.5089) loss_constraint 0.1289 (0.1289) eta 0:00:02
epoch [49/300] batch [2/2] loss 0.6087 (0.6233) acc 82.5000 (84.4141) loss_ce 0.4805 (0.4947) loss_constraint 0.1282 (0.1286) eta 0:00:02
epoch [50/300] batch [1/2] loss 0.5807 (0.5807) acc 87.1094 (87.1094) loss_ce 0.4529 (0.4529) loss_constraint 0.1278 (0.1278) eta 0:00:02
epoch [50/300] batch [2/2] loss 0.6815 (0.6311) acc 87.5000 (87.3047) loss_ce 0.5538 (0.5034) loss_constraint 0.1277 (0.1278) eta 0:00:02
epoch [51/300] batch [1/2] loss 0.5442 (0.5442) acc 89.0625 (89.0625) loss_ce 0.4167 (0.4167) loss_constraint 0.1276 (0.1276) eta 0:00:02
epoch [51/300] batch [2/2] loss 0.7696 (0.6569) acc 90.0000 (89.5312) loss_ce 0.6422 (0.5294) loss_constraint 0.1274 (0.1275) eta 0:00:02
epoch [52/300] batch [1/2] loss 0.5424 (0.5424) acc 90.2344 (90.2344) loss_ce 0.4147 (0.4147) loss_constraint 0.1277 (0.1277) eta 0:00:02
epoch [52/300] batch [2/2] loss 0.7034 (0.6229) acc 82.5000 (86.3672) loss_ce 0.5756 (0.4951) loss_constraint 0.1278 (0.1278) eta 0:00:02
epoch [53/300] batch [1/2] loss 0.6069 (0.6069) acc 87.1094 (87.1094) loss_ce 0.4788 (0.4788) loss_constraint 0.1281 (0.1281) eta 0:00:02
epoch [53/300] batch [2/2] loss 0.5229 (0.5649) acc 90.0000 (88.5547) loss_ce 0.3947 (0.4368) loss_constraint 0.1282 (0.1281) eta 0:00:02
epoch [54/300] batch [1/2] loss 0.6703 (0.6703) acc 85.9375 (85.9375) loss_ce 0.5418 (0.5418) loss_constraint 0.1285 (0.1285) eta 0:00:02
epoch [54/300] batch [2/2] loss 0.4953 (0.5828) acc 92.5000 (89.2188) loss_ce 0.3666 (0.4542) loss_constraint 0.1286 (0.1286) eta 0:00:02
epoch [55/300] batch [1/2] loss 0.6386 (0.6386) acc 84.3750 (84.3750) loss_ce 0.5101 (0.5101) loss_constraint 0.1285 (0.1285) eta 0:00:02
epoch [55/300] batch [2/2] loss 0.5445 (0.5915) acc 85.0000 (84.6875) loss_ce 0.4162 (0.4631) loss_constraint 0.1283 (0.1284) eta 0:00:02
epoch [56/300] batch [1/2] loss 0.5780 (0.5780) acc 86.7188 (86.7188) loss_ce 0.4497 (0.4497) loss_constraint 0.1283 (0.1283) eta 0:00:02
epoch [56/300] batch [2/2] loss 0.5783 (0.5781) acc 90.0000 (88.3594) loss_ce 0.4499 (0.4498) loss_constraint 0.1284 (0.1284) eta 0:00:02
epoch [57/300] batch [1/2] loss 0.5399 (0.5399) acc 89.0625 (89.0625) loss_ce 0.4115 (0.4115) loss_constraint 0.1284 (0.1284) eta 0:00:02
epoch [57/300] batch [2/2] loss 0.7093 (0.6246) acc 85.0000 (87.0312) loss_ce 0.5813 (0.4964) loss_constraint 0.1280 (0.1282) eta 0:00:02
epoch [58/300] batch [1/2] loss 0.6109 (0.6109) acc 89.0625 (89.0625) loss_ce 0.4828 (0.4828) loss_constraint 0.1281 (0.1281) eta 0:00:02
epoch [58/300] batch [2/2] loss 0.7226 (0.6668) acc 87.5000 (88.2812) loss_ce 0.5945 (0.5386) loss_constraint 0.1281 (0.1281) eta 0:00:02
epoch [59/300] batch [1/2] loss 0.5241 (0.5241) acc 88.2812 (88.2812) loss_ce 0.3960 (0.3960) loss_constraint 0.1281 (0.1281) eta 0:00:02
epoch [59/300] batch [2/2] loss 0.6328 (0.5785) acc 95.0000 (91.6406) loss_ce 0.5046 (0.4503) loss_constraint 0.1282 (0.1282) eta 0:00:02
epoch [60/300] batch [1/2] loss 0.5601 (0.5601) acc 87.1094 (87.1094) loss_ce 0.4322 (0.4322) loss_constraint 0.1279 (0.1279) eta 0:00:02
epoch [60/300] batch [2/2] loss 0.5605 (0.5603) acc 87.5000 (87.3047) loss_ce 0.4329 (0.4326) loss_constraint 0.1276 (0.1277) eta 0:00:02
epoch [61/300] batch [1/2] loss 0.5974 (0.5974) acc 88.2812 (88.2812) loss_ce 0.4701 (0.4701) loss_constraint 0.1273 (0.1273) eta 0:00:02
epoch [61/300] batch [2/2] loss 0.6581 (0.6277) acc 85.0000 (86.6406) loss_ce 0.5308 (0.5005) loss_constraint 0.1272 (0.1273) eta 0:00:02
epoch [62/300] batch [1/2] loss 0.5869 (0.5869) acc 87.1094 (87.1094) loss_ce 0.4602 (0.4602) loss_constraint 0.1267 (0.1267) eta 0:00:02
epoch [62/300] batch [2/2] loss 0.4332 (0.5101) acc 90.0000 (88.5547) loss_ce 0.3068 (0.3835) loss_constraint 0.1264 (0.1266) eta 0:00:01
epoch [63/300] batch [1/2] loss 0.4878 (0.4878) acc 90.6250 (90.6250) loss_ce 0.3619 (0.3619) loss_constraint 0.1259 (0.1259) eta 0:00:02
epoch [63/300] batch [2/2] loss 0.6852 (0.5865) acc 85.0000 (87.8125) loss_ce 0.5597 (0.4608) loss_constraint 0.1255 (0.1257) eta 0:00:01
epoch [64/300] batch [1/2] loss 0.5786 (0.5786) acc 86.7188 (86.7188) loss_ce 0.4537 (0.4537) loss_constraint 0.1249 (0.1249) eta 0:00:02
epoch [64/300] batch [2/2] loss 0.5721 (0.5754) acc 90.0000 (88.3594) loss_ce 0.4477 (0.4507) loss_constraint 0.1244 (0.1247) eta 0:00:01
epoch [65/300] batch [1/2] loss 0.6477 (0.6477) acc 85.1562 (85.1562) loss_ce 0.5233 (0.5233) loss_constraint 0.1244 (0.1244) eta 0:00:02
epoch [65/300] batch [2/2] loss 0.4879 (0.5678) acc 92.5000 (88.8281) loss_ce 0.3632 (0.4433) loss_constraint 0.1247 (0.1246) eta 0:00:01
epoch [66/300] batch [1/2] loss 0.6187 (0.6187) acc 86.7188 (86.7188) loss_ce 0.4937 (0.4937) loss_constraint 0.1250 (0.1250) eta 0:00:02
epoch [66/300] batch [2/2] loss 0.7522 (0.6855) acc 80.0000 (83.3594) loss_ce 0.6268 (0.5603) loss_constraint 0.1254 (0.1252) eta 0:00:01
epoch [67/300] batch [1/2] loss 0.6274 (0.6274) acc 85.9375 (85.9375) loss_ce 0.5012 (0.5012) loss_constraint 0.1262 (0.1262) eta 0:00:02
epoch [67/300] batch [2/2] loss 0.3488 (0.4881) acc 97.5000 (91.7188) loss_ce 0.2217 (0.3615) loss_constraint 0.1271 (0.1267) eta 0:00:01
epoch [68/300] batch [1/2] loss 0.6500 (0.6500) acc 83.9844 (83.9844) loss_ce 0.5223 (0.5223) loss_constraint 0.1276 (0.1276) eta 0:00:02
epoch [68/300] batch [2/2] loss 0.3713 (0.5106) acc 100.0000 (91.9922) loss_ce 0.2435 (0.3829) loss_constraint 0.1279 (0.1277) eta 0:00:02
epoch [69/300] batch [1/2] loss 0.5719 (0.5719) acc 87.1094 (87.1094) loss_ce 0.4446 (0.4446) loss_constraint 0.1274 (0.1274) eta 0:00:03
epoch [69/300] batch [2/2] loss 0.4955 (0.5337) acc 90.0000 (88.5547) loss_ce 0.3689 (0.4067) loss_constraint 0.1266 (0.1270) eta 0:00:02
epoch [70/300] batch [1/2] loss 0.6678 (0.6678) acc 85.5469 (85.5469) loss_ce 0.5421 (0.5421) loss_constraint 0.1258 (0.1258) eta 0:00:02
epoch [70/300] batch [2/2] loss 0.4379 (0.5529) acc 92.5000 (89.0234) loss_ce 0.3129 (0.4275) loss_constraint 0.1250 (0.1254) eta 0:00:01
epoch [71/300] batch [1/2] loss 0.6009 (0.6009) acc 85.9375 (85.9375) loss_ce 0.4763 (0.4763) loss_constraint 0.1245 (0.1245) eta 0:00:02
epoch [71/300] batch [2/2] loss 0.4938 (0.5474) acc 82.5000 (84.2188) loss_ce 0.3697 (0.4230) loss_constraint 0.1241 (0.1243) eta 0:00:01
epoch [72/300] batch [1/2] loss 0.4896 (0.4896) acc 91.0156 (91.0156) loss_ce 0.3657 (0.3657) loss_constraint 0.1239 (0.1239) eta 0:00:02
epoch [72/300] batch [2/2] loss 0.6349 (0.5623) acc 82.5000 (86.7578) loss_ce 0.5112 (0.4385) loss_constraint 0.1237 (0.1238) eta 0:00:01
epoch [73/300] batch [1/2] loss 0.5313 (0.5313) acc 88.2812 (88.2812) loss_ce 0.4077 (0.4077) loss_constraint 0.1237 (0.1237) eta 0:00:02
epoch [73/300] batch [2/2] loss 0.6611 (0.5962) acc 87.5000 (87.8906) loss_ce 0.5376 (0.4726) loss_constraint 0.1235 (0.1236) eta 0:00:01
epoch [74/300] batch [1/2] loss 0.5931 (0.5931) acc 86.7188 (86.7188) loss_ce 0.4695 (0.4695) loss_constraint 0.1236 (0.1236) eta 0:00:02
epoch [74/300] batch [2/2] loss 0.6446 (0.6189) acc 85.0000 (85.8594) loss_ce 0.5211 (0.4953) loss_constraint 0.1235 (0.1236) eta 0:00:01
epoch [75/300] batch [1/2] loss 0.5830 (0.5830) acc 85.9375 (85.9375) loss_ce 0.4596 (0.4596) loss_constraint 0.1234 (0.1234) eta 0:00:03
epoch [75/300] batch [2/2] loss 0.4973 (0.5401) acc 95.0000 (90.4688) loss_ce 0.3742 (0.4169) loss_constraint 0.1231 (0.1232) eta 0:00:02
epoch [76/300] batch [1/2] loss 0.5603 (0.5603) acc 88.2812 (88.2812) loss_ce 0.4376 (0.4376) loss_constraint 0.1227 (0.1227) eta 0:00:02
epoch [76/300] batch [2/2] loss 0.5507 (0.5555) acc 85.0000 (86.6406) loss_ce 0.4284 (0.4330) loss_constraint 0.1223 (0.1225) eta 0:00:01
epoch [77/300] batch [1/2] loss 0.6123 (0.6123) acc 85.5469 (85.5469) loss_ce 0.4902 (0.4902) loss_constraint 0.1221 (0.1221) eta 0:00:02
epoch [77/300] batch [2/2] loss 0.5973 (0.6048) acc 92.5000 (89.0234) loss_ce 0.4753 (0.4827) loss_constraint 0.1221 (0.1221) eta 0:00:02
epoch [78/300] batch [1/2] loss 0.5368 (0.5368) acc 90.6250 (90.6250) loss_ce 0.4144 (0.4144) loss_constraint 0.1223 (0.1223) eta 0:00:04
epoch [78/300] batch [2/2] loss 0.7498 (0.6433) acc 75.0000 (82.8125) loss_ce 0.6271 (0.5207) loss_constraint 0.1228 (0.1226) eta 0:00:03
epoch [79/300] batch [1/2] loss 0.5499 (0.5499) acc 89.0625 (89.0625) loss_ce 0.4263 (0.4263) loss_constraint 0.1236 (0.1236) eta 0:00:02
epoch [79/300] batch [2/2] loss 0.5330 (0.5415) acc 87.5000 (88.2812) loss_ce 0.4087 (0.4175) loss_constraint 0.1243 (0.1240) eta 0:00:01
epoch [80/300] batch [1/2] loss 0.5421 (0.5421) acc 86.7188 (86.7188) loss_ce 0.4173 (0.4173) loss_constraint 0.1248 (0.1248) eta 0:00:03
epoch [80/300] batch [2/2] loss 0.6092 (0.5756) acc 85.0000 (85.8594) loss_ce 0.4842 (0.4508) loss_constraint 0.1249 (0.1249) eta 0:00:02
epoch [81/300] batch [1/2] loss 0.5827 (0.5827) acc 86.3281 (86.3281) loss_ce 0.4579 (0.4579) loss_constraint 0.1248 (0.1248) eta 0:00:02
epoch [81/300] batch [2/2] loss 0.3936 (0.4882) acc 95.0000 (90.6641) loss_ce 0.2691 (0.3635) loss_constraint 0.1245 (0.1246) eta 0:00:01
epoch [82/300] batch [1/2] loss 0.5531 (0.5531) acc 88.6719 (88.6719) loss_ce 0.4288 (0.4288) loss_constraint 0.1242 (0.1242) eta 0:00:02
epoch [82/300] batch [2/2] loss 0.4489 (0.5010) acc 92.5000 (90.5859) loss_ce 0.3251 (0.3770) loss_constraint 0.1238 (0.1240) eta 0:00:01
epoch [83/300] batch [1/2] loss 0.6550 (0.6550) acc 82.4219 (82.4219) loss_ce 0.5317 (0.5317) loss_constraint 0.1233 (0.1233) eta 0:00:01
epoch [83/300] batch [2/2] loss 0.5827 (0.6188) acc 85.0000 (83.7109) loss_ce 0.4598 (0.4957) loss_constraint 0.1229 (0.1231) eta 0:00:01
epoch [84/300] batch [1/2] loss 0.5562 (0.5562) acc 87.5000 (87.5000) loss_ce 0.4337 (0.4337) loss_constraint 0.1225 (0.1225) eta 0:00:01
epoch [84/300] batch [2/2] loss 0.4487 (0.5025) acc 90.0000 (88.7500) loss_ce 0.3265 (0.3801) loss_constraint 0.1223 (0.1224) eta 0:00:01
epoch [85/300] batch [1/2] loss 0.5204 (0.5204) acc 87.8906 (87.8906) loss_ce 0.3985 (0.3985) loss_constraint 0.1219 (0.1219) eta 0:00:01
epoch [85/300] batch [2/2] loss 0.5186 (0.5195) acc 87.5000 (87.6953) loss_ce 0.3970 (0.3977) loss_constraint 0.1216 (0.1218) eta 0:00:01
epoch [86/300] batch [1/2] loss 0.5697 (0.5697) acc 86.7188 (86.7188) loss_ce 0.4485 (0.4485) loss_constraint 0.1212 (0.1212) eta 0:00:01
epoch [86/300] batch [2/2] loss 0.4559 (0.5128) acc 90.0000 (88.3594) loss_ce 0.3351 (0.3918) loss_constraint 0.1208 (0.1210) eta 0:00:01
epoch [87/300] batch [1/2] loss 0.6200 (0.6200) acc 85.1562 (85.1562) loss_ce 0.4994 (0.4994) loss_constraint 0.1206 (0.1206) eta 0:00:01
epoch [87/300] batch [2/2] loss 0.5479 (0.5840) acc 87.5000 (86.3281) loss_ce 0.4277 (0.4635) loss_constraint 0.1202 (0.1204) eta 0:00:01
epoch [88/300] batch [1/2] loss 0.5500 (0.5500) acc 87.1094 (87.1094) loss_ce 0.4298 (0.4298) loss_constraint 0.1202 (0.1202) eta 0:00:01
epoch [88/300] batch [2/2] loss 0.7965 (0.6732) acc 82.5000 (84.8047) loss_ce 0.6765 (0.5532) loss_constraint 0.1200 (0.1201) eta 0:00:01
epoch [89/300] batch [1/2] loss 0.6462 (0.6462) acc 86.7188 (86.7188) loss_ce 0.5267 (0.5267) loss_constraint 0.1195 (0.1195) eta 0:00:01
