***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [8/300] batch [2/3] loss 1.7287 (1.8005) acc 50.3906 (50.0000) loss_ce 1.7287 (1.8005) eta 0:00:04
epoch [8/300] batch [3/3] loss 1.9002 (1.8337) acc 52.9167 (50.9722) loss_ce 1.9002 (1.8337) eta 0:00:04
epoch [9/300] batch [1/3] loss 1.7721 (1.7721) acc 50.0000 (50.0000) loss_ce 1.7721 (1.7721) eta 0:00:04
epoch [9/300] batch [2/3] loss 1.9001 (1.8361) acc 50.7812 (50.3906) loss_ce 1.9001 (1.8361) eta 0:00:04
epoch [9/300] batch [3/3] loss 1.8268 (1.8330) acc 47.9167 (49.5660) loss_ce 1.8268 (1.8330) eta 0:00:04
epoch [10/300] batch [1/3] loss 1.7681 (1.7681) acc 51.5625 (51.5625) loss_ce 1.7681 (1.7681) eta 0:00:04
epoch [10/300] batch [2/3] loss 1.8658 (1.8170) acc 50.3906 (50.9766) loss_ce 1.8658 (1.8170) eta 0:00:03
epoch [10/300] batch [3/3] loss 1.7011 (1.7783) acc 53.7500 (51.9010) loss_ce 1.7011 (1.7783) eta 0:00:03
epoch [11/300] batch [1/3] loss 1.7406 (1.7406) acc 53.5156 (53.5156) loss_ce 1.7406 (1.7406) eta 0:00:04
epoch [11/300] batch [2/3] loss 1.6816 (1.7111) acc 55.4688 (54.4922) loss_ce 1.6816 (1.7111) eta 0:00:03
epoch [11/300] batch [3/3] loss 1.6701 (1.6975) acc 53.3333 (54.1059) loss_ce 1.6701 (1.6975) eta 0:00:03
epoch [12/300] batch [1/3] loss 1.7075 (1.7075) acc 55.8594 (55.8594) loss_ce 1.7075 (1.7075) eta 0:00:04
epoch [12/300] batch [2/3] loss 1.5883 (1.6479) acc 57.0312 (56.4453) loss_ce 1.5883 (1.6479) eta 0:00:04
epoch [12/300] batch [3/3] loss 1.7403 (1.6787) acc 56.2500 (56.3802) loss_ce 1.7403 (1.6787) eta 0:00:04
epoch [13/300] batch [1/3] loss 1.5729 (1.5729) acc 65.2344 (65.2344) loss_ce 1.5729 (1.5729) eta 0:00:03
epoch [13/300] batch [2/3] loss 1.6530 (1.6130) acc 58.2031 (61.7188) loss_ce 1.6530 (1.6130) eta 0:00:03
epoch [13/300] batch [3/3] loss 1.7046 (1.6435) acc 55.8333 (59.7569) loss_ce 1.7046 (1.6435) eta 0:00:03
epoch [14/300] batch [1/3] loss 1.6767 (1.6767) acc 56.6406 (56.6406) loss_ce 1.6767 (1.6767) eta 0:00:03
epoch [14/300] batch [2/3] loss 1.4999 (1.5883) acc 59.7656 (58.2031) loss_ce 1.4999 (1.5883) eta 0:00:03
epoch [14/300] batch [3/3] loss 1.6309 (1.6025) acc 55.4167 (57.2743) loss_ce 1.6309 (1.6025) eta 0:00:03
epoch [15/300] batch [1/3] loss 1.5515 (1.5515) acc 58.9844 (58.9844) loss_ce 1.5515 (1.5515) eta 0:00:03
epoch [15/300] batch [2/3] loss 1.5646 (1.5581) acc 54.6875 (56.8359) loss_ce 1.5646 (1.5581) eta 0:00:03
epoch [15/300] batch [3/3] loss 1.5460 (1.5540) acc 60.4167 (58.0295) loss_ce 1.5460 (1.5540) eta 0:00:03
epoch [16/300] batch [1/3] loss 1.4379 (1.4379) acc 63.6719 (63.6719) loss_ce 1.4379 (1.4379) eta 0:00:03
epoch [16/300] batch [2/3] loss 1.4857 (1.4618) acc 60.5469 (62.1094) loss_ce 1.4857 (1.4618) eta 0:00:03
epoch [16/300] batch [3/3] loss 1.6756 (1.5331) acc 56.2500 (60.1562) loss_ce 1.6756 (1.5331) eta 0:00:03
epoch [17/300] batch [1/3] loss 1.5788 (1.5788) acc 59.3750 (59.3750) loss_ce 1.5788 (1.5788) eta 0:00:03
epoch [17/300] batch [2/3] loss 1.4223 (1.5005) acc 64.8438 (62.1094) loss_ce 1.4223 (1.5005) eta 0:00:03
epoch [17/300] batch [3/3] loss 1.4875 (1.4962) acc 58.3333 (60.8507) loss_ce 1.4875 (1.4962) eta 0:00:03
epoch [18/300] batch [1/3] loss 1.4569 (1.4569) acc 63.2812 (63.2812) loss_ce 1.4569 (1.4569) eta 0:00:03
epoch [18/300] batch [2/3] loss 1.4236 (1.4402) acc 63.6719 (63.4766) loss_ce 1.4236 (1.4402) eta 0:00:03
epoch [18/300] batch [3/3] loss 1.4439 (1.4414) acc 60.4167 (62.4566) loss_ce 1.4439 (1.4414) eta 0:00:03
epoch [19/300] batch [1/3] loss 1.5499 (1.5499) acc 58.9844 (58.9844) loss_ce 1.5499 (1.5499) eta 0:00:03
epoch [19/300] batch [2/3] loss 1.4791 (1.5145) acc 60.9375 (59.9609) loss_ce 1.4791 (1.5145) eta 0:00:03
epoch [19/300] batch [3/3] loss 1.3625 (1.4638) acc 67.9167 (62.6128) loss_ce 1.3625 (1.4638) eta 0:00:03
epoch [20/300] batch [1/3] loss 1.2620 (1.2620) acc 70.3125 (70.3125) loss_ce 1.2620 (1.2620) eta 0:00:03
epoch [20/300] batch [2/3] loss 1.3354 (1.2987) acc 67.9688 (69.1406) loss_ce 1.3354 (1.2987) eta 0:00:02
epoch [20/300] batch [3/3] loss 1.5673 (1.3882) acc 59.1667 (65.8160) loss_ce 1.5673 (1.3882) eta 0:00:02
epoch [21/300] batch [1/3] loss 1.4506 (1.4506) acc 64.4531 (64.4531) loss_ce 1.4506 (1.4506) eta 0:00:02
epoch [21/300] batch [2/3] loss 1.3111 (1.3808) acc 67.9688 (66.2109) loss_ce 1.3111 (1.3808) eta 0:00:03
epoch [21/300] batch [3/3] loss 1.3355 (1.3657) acc 64.1667 (65.5295) loss_ce 1.3355 (1.3657) eta 0:00:03
epoch [22/300] batch [1/3] loss 1.4112 (1.4112) acc 65.2344 (65.2344) loss_ce 1.4112 (1.4112) eta 0:00:03
epoch [22/300] batch [2/3] loss 1.3066 (1.3589) acc 66.7969 (66.0156) loss_ce 1.3066 (1.3589) eta 0:00:02
epoch [22/300] batch [3/3] loss 1.3738 (1.3638) acc 66.6667 (66.2326) loss_ce 1.3738 (1.3638) eta 0:00:02
epoch [23/300] batch [1/3] loss 1.2922 (1.2922) acc 63.6719 (63.6719) loss_ce 1.2922 (1.2922) eta 0:00:02
epoch [23/300] batch [2/3] loss 1.3246 (1.3084) acc 67.9688 (65.8203) loss_ce 1.3246 (1.3084) eta 0:00:02
epoch [23/300] batch [3/3] loss 1.3458 (1.3209) acc 68.3333 (66.6580) loss_ce 1.3458 (1.3209) eta 0:00:02
epoch [24/300] batch [1/3] loss 1.3097 (1.3097) acc 68.3594 (68.3594) loss_ce 1.3097 (1.3097) eta 0:00:02
epoch [24/300] batch [2/3] loss 1.2732 (1.2914) acc 67.9688 (68.1641) loss_ce 1.2732 (1.2914) eta 0:00:02
epoch [24/300] batch [3/3] loss 1.3469 (1.3099) acc 66.2500 (67.5260) loss_ce 1.3469 (1.3099) eta 0:00:02
epoch [25/300] batch [1/3] loss 1.2501 (1.2501) acc 67.1875 (67.1875) loss_ce 1.2501 (1.2501) eta 0:00:02
epoch [25/300] batch [2/3] loss 1.3672 (1.3086) acc 68.3594 (67.7734) loss_ce 1.3672 (1.3086) eta 0:00:02
epoch [25/300] batch [3/3] loss 1.2283 (1.2819) acc 67.5000 (67.6823) loss_ce 1.2283 (1.2819) eta 0:00:02
epoch [26/300] batch [1/3] loss 1.2450 (1.2450) acc 69.5312 (69.5312) loss_ce 1.2450 (1.2450) eta 0:00:02
epoch [26/300] batch [2/3] loss 1.2607 (1.2528) acc 69.9219 (69.7266) loss_ce 1.2607 (1.2528) eta 0:00:02
epoch [26/300] batch [3/3] loss 1.2296 (1.2451) acc 69.1667 (69.5399) loss_ce 1.2296 (1.2451) eta 0:00:02
epoch [27/300] batch [1/3] loss 1.3103 (1.3103) acc 64.8438 (64.8438) loss_ce 1.3103 (1.3103) eta 0:00:02
epoch [27/300] batch [2/3] loss 1.2493 (1.2798) acc 67.1875 (66.0156) loss_ce 1.2493 (1.2798) eta 0:00:02
epoch [27/300] batch [3/3] loss 1.2015 (1.2537) acc 72.0833 (68.0382) loss_ce 1.2015 (1.2537) eta 0:00:02
epoch [28/300] batch [1/3] loss 1.1362 (1.1362) acc 72.2656 (72.2656) loss_ce 1.1362 (1.1362) eta 0:00:02
epoch [28/300] batch [2/3] loss 1.2740 (1.2051) acc 68.3594 (70.3125) loss_ce 1.2740 (1.2051) eta 0:00:02
epoch [28/300] batch [3/3] loss 1.2828 (1.2310) acc 67.0833 (69.2361) loss_ce 1.2828 (1.2310) eta 0:00:02
epoch [29/300] batch [1/3] loss 1.2416 (1.2416) acc 67.9688 (67.9688) loss_ce 1.2416 (1.2416) eta 0:00:02
epoch [29/300] batch [2/3] loss 1.2317 (1.2367) acc 67.9688 (67.9688) loss_ce 1.2317 (1.2367) eta 0:00:02
epoch [29/300] batch [3/3] loss 1.1020 (1.1918) acc 75.8333 (70.5903) loss_ce 1.1020 (1.1918) eta 0:00:02
epoch [30/300] batch [1/3] loss 1.1560 (1.1560) acc 74.2188 (74.2188) loss_ce 1.1560 (1.1560) eta 0:00:02
epoch [30/300] batch [2/3] loss 1.1841 (1.1700) acc 71.4844 (72.8516) loss_ce 1.1841 (1.1700) eta 0:00:02
epoch [30/300] batch [3/3] loss 1.1801 (1.1734) acc 71.2500 (72.3177) loss_ce 1.1801 (1.1734) eta 0:00:02
epoch [31/300] batch [1/3] loss 1.1988 (1.1988) acc 71.4844 (71.4844) loss_ce 1.1988 (1.1988) eta 0:00:02
epoch [31/300] batch [2/3] loss 1.0940 (1.1464) acc 72.2656 (71.8750) loss_ce 1.0940 (1.1464) eta 0:00:02
epoch [31/300] batch [3/3] loss 1.1470 (1.1466) acc 73.7500 (72.5000) loss_ce 1.1470 (1.1466) eta 0:00:02
epoch [32/300] batch [1/3] loss 1.0405 (1.0405) acc 76.5625 (76.5625) loss_ce 1.0405 (1.0405) eta 0:00:02
epoch [32/300] batch [2/3] loss 1.1781 (1.1093) acc 70.3125 (73.4375) loss_ce 1.1781 (1.1093) eta 0:00:02
epoch [32/300] batch [3/3] loss 1.1699 (1.1295) acc 70.4167 (72.4306) loss_ce 1.1699 (1.1295) eta 0:00:02
epoch [33/300] batch [1/3] loss 1.1404 (1.1404) acc 74.2188 (74.2188) loss_ce 1.1404 (1.1404) eta 0:00:02
epoch [33/300] batch [2/3] loss 1.2007 (1.1705) acc 71.0938 (72.6562) loss_ce 1.2007 (1.1705) eta 0:00:02
epoch [33/300] batch [3/3] loss 1.0718 (1.1376) acc 74.5833 (73.2986) loss_ce 1.0718 (1.1376) eta 0:00:02
epoch [34/300] batch [1/3] loss 1.0594 (1.0594) acc 75.0000 (75.0000) loss_ce 1.0594 (1.0594) eta 0:00:02
epoch [34/300] batch [2/3] loss 1.1993 (1.1294) acc 69.5312 (72.2656) loss_ce 1.1993 (1.1294) eta 0:00:02
epoch [34/300] batch [3/3] loss 1.0631 (1.1073) acc 72.5000 (72.3438) loss_ce 1.0631 (1.1073) eta 0:00:02
epoch [35/300] batch [1/3] loss 1.1637 (1.1637) acc 71.0938 (71.0938) loss_ce 1.1637 (1.1637) eta 0:00:02
epoch [35/300] batch [2/3] loss 1.0395 (1.1016) acc 77.7344 (74.4141) loss_ce 1.0395 (1.1016) eta 0:00:02
epoch [35/300] batch [3/3] loss 1.1729 (1.1254) acc 70.8333 (73.2205) loss_ce 1.1729 (1.1254) eta 0:00:02
epoch [36/300] batch [1/3] loss 1.0293 (1.0293) acc 74.2188 (74.2188) loss_ce 1.0293 (1.0293) eta 0:00:02
epoch [36/300] batch [2/3] loss 0.9940 (1.0117) acc 76.5625 (75.3906) loss_ce 0.9940 (1.0117) eta 0:00:02
epoch [36/300] batch [3/3] loss 1.2353 (1.0862) acc 70.4167 (73.7326) loss_ce 1.2353 (1.0862) eta 0:00:02
epoch [37/300] batch [1/3] loss 1.1192 (1.1192) acc 70.3125 (70.3125) loss_ce 1.1192 (1.1192) eta 0:00:02
epoch [37/300] batch [2/3] loss 1.0102 (1.0647) acc 77.7344 (74.0234) loss_ce 1.0102 (1.0647) eta 0:00:02
epoch [37/300] batch [3/3] loss 1.0383 (1.0559) acc 71.6667 (73.2378) loss_ce 1.0383 (1.0559) eta 0:00:02
epoch [38/300] batch [1/3] loss 1.0259 (1.0259) acc 75.3906 (75.3906) loss_ce 1.0259 (1.0259) eta 0:00:02
epoch [38/300] batch [2/3] loss 1.1000 (1.0630) acc 74.2188 (74.8047) loss_ce 1.1000 (1.0630) eta 0:00:02
epoch [38/300] batch [3/3] loss 1.0674 (1.0644) acc 73.3333 (74.3142) loss_ce 1.0674 (1.0644) eta 0:00:02
epoch [39/300] batch [1/3] loss 1.0075 (1.0075) acc 78.1250 (78.1250) loss_ce 1.0075 (1.0075) eta 0:00:03
epoch [39/300] batch [2/3] loss 0.9984 (1.0030) acc 76.9531 (77.5391) loss_ce 0.9984 (1.0030) eta 0:00:03
epoch [39/300] batch [3/3] loss 1.1670 (1.0576) acc 71.6667 (75.5816) loss_ce 1.1670 (1.0576) eta 0:00:03
epoch [40/300] batch [1/3] loss 1.0773 (1.0773) acc 75.7812 (75.7812) loss_ce 1.0773 (1.0773) eta 0:00:03
epoch [40/300] batch [2/3] loss 1.0280 (1.0526) acc 73.8281 (74.8047) loss_ce 1.0280 (1.0526) eta 0:00:03
epoch [40/300] batch [3/3] loss 1.0118 (1.0390) acc 74.1667 (74.5920) loss_ce 1.0118 (1.0390) eta 0:00:03
epoch [41/300] batch [1/3] loss 1.1183 (1.1183) acc 68.3594 (68.3594) loss_ce 1.1183 (1.1183) eta 0:00:02
epoch [41/300] batch [2/3] loss 1.0478 (1.0831) acc 76.9531 (72.6562) loss_ce 1.0478 (1.0831) eta 0:00:02
epoch [41/300] batch [3/3] loss 1.0300 (1.0654) acc 73.7500 (73.0208) loss_ce 1.0300 (1.0654) eta 0:00:02
epoch [42/300] batch [1/3] loss 0.9728 (0.9728) acc 74.2188 (74.2188) loss_ce 0.9728 (0.9728) eta 0:00:02
epoch [42/300] batch [2/3] loss 1.0632 (1.0180) acc 75.3906 (74.8047) loss_ce 1.0632 (1.0180) eta 0:00:02
epoch [42/300] batch [3/3] loss 1.0840 (1.0400) acc 70.8333 (73.4809) loss_ce 1.0840 (1.0400) eta 0:00:02
epoch [43/300] batch [1/3] loss 0.9673 (0.9673) acc 77.3438 (77.3438) loss_ce 0.9673 (0.9673) eta 0:00:02
epoch [43/300] batch [2/3] loss 0.9775 (0.9724) acc 77.3438 (77.3438) loss_ce 0.9775 (0.9724) eta 0:00:02
epoch [43/300] batch [3/3] loss 1.0931 (1.0127) acc 70.4167 (75.0347) loss_ce 1.0931 (1.0127) eta 0:00:02
epoch [44/300] batch [1/3] loss 0.9852 (0.9852) acc 78.1250 (78.1250) loss_ce 0.9852 (0.9852) eta 0:00:02
epoch [44/300] batch [2/3] loss 0.9771 (0.9811) acc 75.7812 (76.9531) loss_ce 0.9771 (0.9811) eta 0:00:02
epoch [44/300] batch [3/3] loss 0.9705 (0.9776) acc 78.7500 (77.5521) loss_ce 0.9705 (0.9776) eta 0:00:02
epoch [45/300] batch [1/3] loss 0.9089 (0.9089) acc 78.5156 (78.5156) loss_ce 0.9089 (0.9089) eta 0:00:02
epoch [45/300] batch [2/3] loss 1.0144 (0.9617) acc 76.1719 (77.3438) loss_ce 1.0144 (0.9617) eta 0:00:02
epoch [45/300] batch [3/3] loss 0.9827 (0.9687) acc 75.4167 (76.7014) loss_ce 0.9827 (0.9687) eta 0:00:02
epoch [46/300] batch [1/3] loss 1.0235 (1.0235) acc 73.8281 (73.8281) loss_ce 1.0235 (1.0235) eta 0:00:03
epoch [46/300] batch [2/3] loss 0.9573 (0.9904) acc 77.3438 (75.5859) loss_ce 0.9573 (0.9904) eta 0:00:03
epoch [46/300] batch [3/3] loss 0.8796 (0.9535) acc 84.5833 (78.5851) loss_ce 0.8796 (0.9535) eta 0:00:03
epoch [47/300] batch [1/3] loss 0.9127 (0.9127) acc 80.0781 (80.0781) loss_ce 0.9127 (0.9127) eta 0:00:02
epoch [47/300] batch [2/3] loss 0.9714 (0.9421) acc 75.7812 (77.9297) loss_ce 0.9714 (0.9421) eta 0:00:02
epoch [47/300] batch [3/3] loss 0.9088 (0.9310) acc 79.1667 (78.3420) loss_ce 0.9088 (0.9310) eta 0:00:02
epoch [48/300] batch [1/3] loss 0.9179 (0.9179) acc 77.3438 (77.3438) loss_ce 0.9179 (0.9179) eta 0:00:02
epoch [48/300] batch [2/3] loss 1.0199 (0.9689) acc 75.7812 (76.5625) loss_ce 1.0199 (0.9689) eta 0:00:02
epoch [48/300] batch [3/3] loss 0.9487 (0.9622) acc 77.0833 (76.7361) loss_ce 0.9487 (0.9622) eta 0:00:02
epoch [49/300] batch [1/3] loss 0.8919 (0.8919) acc 78.5156 (78.5156) loss_ce 0.8919 (0.8919) eta 0:00:02
epoch [49/300] batch [2/3] loss 0.9588 (0.9253) acc 76.1719 (77.3438) loss_ce 0.9588 (0.9253) eta 0:00:02
epoch [49/300] batch [3/3] loss 0.9624 (0.9377) acc 80.0000 (78.2292) loss_ce 0.9624 (0.9377) eta 0:00:02
epoch [50/300] batch [1/3] loss 0.9660 (0.9660) acc 78.1250 (78.1250) loss_ce 0.9660 (0.9660) eta 0:00:02
epoch [50/300] batch [2/3] loss 0.9045 (0.9353) acc 78.1250 (78.1250) loss_ce 0.9045 (0.9353) eta 0:00:02
epoch [50/300] batch [3/3] loss 0.9963 (0.9556) acc 79.1667 (78.4722) loss_ce 0.9963 (0.9556) eta 0:00:02
epoch [51/300] batch [1/3] loss 0.8926 (0.8926) acc 78.1250 (78.1250) loss_ce 0.8926 (0.8926) eta 0:00:02
epoch [51/300] batch [2/3] loss 0.9162 (0.9044) acc 80.4688 (79.2969) loss_ce 0.9162 (0.9044) eta 0:00:02
epoch [51/300] batch [3/3] loss 0.9842 (0.9310) acc 77.5000 (78.6979) loss_ce 0.9842 (0.9310) eta 0:00:02
epoch [52/300] batch [1/3] loss 0.9660 (0.9660) acc 76.9531 (76.9531) loss_ce 0.9660 (0.9660) eta 0:00:02
epoch [52/300] batch [2/3] loss 0.9181 (0.9420) acc 77.7344 (77.3438) loss_ce 0.9181 (0.9420) eta 0:00:02
epoch [52/300] batch [3/3] loss 0.8247 (0.9029) acc 80.0000 (78.2292) loss_ce 0.8247 (0.9029) eta 0:00:02
epoch [53/300] batch [1/3] loss 0.8687 (0.8687) acc 81.2500 (81.2500) loss_ce 0.8687 (0.8687) eta 0:00:02
epoch [53/300] batch [2/3] loss 0.9335 (0.9011) acc 75.3906 (78.3203) loss_ce 0.9335 (0.9011) eta 0:00:02
epoch [53/300] batch [3/3] loss 0.9285 (0.9102) acc 78.3333 (78.3247) loss_ce 0.9285 (0.9102) eta 0:00:02
epoch [54/300] batch [1/3] loss 0.8647 (0.8647) acc 80.0781 (80.0781) loss_ce 0.8647 (0.8647) eta 0:00:02
epoch [54/300] batch [2/3] loss 0.9304 (0.8976) acc 75.3906 (77.7344) loss_ce 0.9304 (0.8976) eta 0:00:02
epoch [54/300] batch [3/3] loss 0.8806 (0.8919) acc 81.2500 (78.9062) loss_ce 0.8806 (0.8919) eta 0:00:02
epoch [55/300] batch [1/3] loss 0.9297 (0.9297) acc 79.2969 (79.2969) loss_ce 0.9297 (0.9297) eta 0:00:02
epoch [55/300] batch [2/3] loss 0.8725 (0.9011) acc 78.9062 (79.1016) loss_ce 0.8725 (0.9011) eta 0:00:02
epoch [55/300] batch [3/3] loss 0.9607 (0.9210) acc 75.4167 (77.8733) loss_ce 0.9607 (0.9210) eta 0:00:02
epoch [56/300] batch [1/3] loss 0.9297 (0.9297) acc 78.1250 (78.1250) loss_ce 0.9297 (0.9297) eta 0:00:02
epoch [56/300] batch [2/3] loss 0.8431 (0.8864) acc 83.2031 (80.6641) loss_ce 0.8431 (0.8864) eta 0:00:02
epoch [56/300] batch [3/3] loss 0.9011 (0.8913) acc 80.4167 (80.5816) loss_ce 0.9011 (0.8913) eta 0:00:02
epoch [57/300] batch [1/3] loss 0.8841 (0.8841) acc 81.2500 (81.2500) loss_ce 0.8841 (0.8841) eta 0:00:02
epoch [57/300] batch [2/3] loss 0.9314 (0.9077) acc 78.1250 (79.6875) loss_ce 0.9314 (0.9077) eta 0:00:02
epoch [57/300] batch [3/3] loss 0.8199 (0.8785) acc 84.1667 (81.1806) loss_ce 0.8199 (0.8785) eta 0:00:02
epoch [58/300] batch [1/3] loss 0.8322 (0.8322) acc 80.4688 (80.4688) loss_ce 0.8322 (0.8322) eta 0:00:02
epoch [58/300] batch [2/3] loss 0.9339 (0.8830) acc 78.5156 (79.4922) loss_ce 0.9339 (0.8830) eta 0:00:02
epoch [58/300] batch [3/3] loss 0.9011 (0.8890) acc 76.6667 (78.5503) loss_ce 0.9011 (0.8890) eta 0:00:02
epoch [59/300] batch [1/3] loss 0.9093 (0.9093) acc 78.1250 (78.1250) loss_ce 0.9093 (0.9093) eta 0:00:02
epoch [59/300] batch [2/3] loss 0.8050 (0.8571) acc 81.6406 (79.8828) loss_ce 0.8050 (0.8571) eta 0:00:02
epoch [59/300] batch [3/3] loss 0.8328 (0.8490) acc 81.6667 (80.4774) loss_ce 0.8328 (0.8490) eta 0:00:02
epoch [60/300] batch [1/3] loss 0.8601 (0.8601) acc 79.6875 (79.6875) loss_ce 0.8601 (0.8601) eta 0:00:02
epoch [60/300] batch [2/3] loss 0.8382 (0.8491) acc 80.8594 (80.2734) loss_ce 0.8382 (0.8491) eta 0:00:02
epoch [60/300] batch [3/3] loss 0.8579 (0.8521) acc 79.5833 (80.0434) loss_ce 0.8579 (0.8521) eta 0:00:02
epoch [61/300] batch [1/3] loss 0.8665 (0.8665) acc 75.3906 (75.3906) loss_ce 0.8665 (0.8665) eta 0:00:02
epoch [61/300] batch [2/3] loss 0.8339 (0.8502) acc 82.8125 (79.1016) loss_ce 0.8339 (0.8502) eta 0:00:02
epoch [61/300] batch [3/3] loss 0.8863 (0.8622) acc 82.0833 (80.0955) loss_ce 0.8863 (0.8622) eta 0:00:02
epoch [62/300] batch [1/3] loss 0.8997 (0.8997) acc 77.3438 (77.3438) loss_ce 0.8997 (0.8997) eta 0:00:02
epoch [62/300] batch [2/3] loss 0.7986 (0.8491) acc 82.4219 (79.8828) loss_ce 0.7986 (0.8491) eta 0:00:02
epoch [62/300] batch [3/3] loss 0.7887 (0.8290) acc 81.2500 (80.3385) loss_ce 0.7887 (0.8290) eta 0:00:02
epoch [63/300] batch [1/3] loss 0.8132 (0.8132) acc 80.0781 (80.0781) loss_ce 0.8132 (0.8132) eta 0:00:02
epoch [63/300] batch [2/3] loss 0.8756 (0.8444) acc 83.2031 (81.6406) loss_ce 0.8756 (0.8444) eta 0:00:02
epoch [63/300] batch [3/3] loss 0.8555 (0.8481) acc 79.1667 (80.8160) loss_ce 0.8555 (0.8481) eta 0:00:02
epoch [64/300] batch [1/3] loss 0.8261 (0.8261) acc 81.6406 (81.6406) loss_ce 0.8261 (0.8261) eta 0:00:02
epoch [64/300] batch [2/3] loss 0.8456 (0.8358) acc 80.4688 (81.0547) loss_ce 0.8456 (0.8358) eta 0:00:02
epoch [64/300] batch [3/3] loss 0.8754 (0.8490) acc 77.9167 (80.0087) loss_ce 0.8754 (0.8490) eta 0:00:02
epoch [65/300] batch [1/3] loss 0.8966 (0.8966) acc 79.6875 (79.6875) loss_ce 0.8966 (0.8966) eta 0:00:02
epoch [65/300] batch [2/3] loss 0.7732 (0.8349) acc 83.5938 (81.6406) loss_ce 0.7732 (0.8349) eta 0:00:02
epoch [65/300] batch [3/3] loss 0.8367 (0.8355) acc 80.0000 (81.0938) loss_ce 0.8367 (0.8355) eta 0:00:02
epoch [66/300] batch [1/3] loss 0.7846 (0.7846) acc 80.0781 (80.0781) loss_ce 0.7846 (0.7846) eta 0:00:02
epoch [66/300] batch [2/3] loss 0.7831 (0.7839) acc 83.5938 (81.8359) loss_ce 0.7831 (0.7839) eta 0:00:02
epoch [66/300] batch [3/3] loss 0.8379 (0.8019) acc 81.2500 (81.6406) loss_ce 0.8379 (0.8019) eta 0:00:02
epoch [67/300] batch [1/3] loss 0.8240 (0.8240) acc 81.6406 (81.6406) loss_ce 0.8240 (0.8240) eta 0:00:02
epoch [67/300] batch [2/3] loss 0.8202 (0.8221) acc 82.8125 (82.2266) loss_ce 0.8202 (0.8221) eta 0:00:02
epoch [67/300] batch [3/3] loss 0.7625 (0.8022) acc 82.5000 (82.3177) loss_ce 0.7625 (0.8022) eta 0:00:02
epoch [68/300] batch [1/3] loss 0.7541 (0.7541) acc 83.9844 (83.9844) loss_ce 0.7541 (0.7541) eta 0:00:02
epoch [68/300] batch [2/3] loss 0.9013 (0.8277) acc 79.2969 (81.6406) loss_ce 0.9013 (0.8277) eta 0:00:02
epoch [68/300] batch [3/3] loss 0.8025 (0.8193) acc 81.6667 (81.6493) loss_ce 0.8025 (0.8193) eta 0:00:02
epoch [69/300] batch [1/3] loss 0.8524 (0.8524) acc 78.5156 (78.5156) loss_ce 0.8524 (0.8524) eta 0:00:02
epoch [69/300] batch [2/3] loss 0.7685 (0.8104) acc 83.5938 (81.0547) loss_ce 0.7685 (0.8104) eta 0:00:02
epoch [69/300] batch [3/3] loss 0.8911 (0.8373) acc 79.5833 (80.5642) loss_ce 0.8911 (0.8373) eta 0:00:02
epoch [70/300] batch [1/3] loss 0.8231 (0.8231) acc 82.0312 (82.0312) loss_ce 0.8231 (0.8231) eta 0:00:02
epoch [70/300] batch [2/3] loss 0.9008 (0.8620) acc 75.0000 (78.5156) loss_ce 0.9008 (0.8620) eta 0:00:02
epoch [70/300] batch [3/3] loss 0.6869 (0.8036) acc 87.9167 (81.6493) loss_ce 0.6869 (0.8036) eta 0:00:02
epoch [71/300] batch [1/3] loss 0.7623 (0.7623) acc 83.9844 (83.9844) loss_ce 0.7623 (0.7623) eta 0:00:02
epoch [71/300] batch [2/3] loss 0.7524 (0.7573) acc 80.8594 (82.4219) loss_ce 0.7524 (0.7573) eta 0:00:02
epoch [71/300] batch [3/3] loss 0.8072 (0.7740) acc 77.9167 (80.9201) loss_ce 0.8072 (0.7740) eta 0:00:02
epoch [72/300] batch [1/3] loss 0.7914 (0.7914) acc 82.4219 (82.4219) loss_ce 0.7914 (0.7914) eta 0:00:02
epoch [72/300] batch [2/3] loss 0.7522 (0.7718) acc 86.3281 (84.3750) loss_ce 0.7522 (0.7718) eta 0:00:02
epoch [72/300] batch [3/3] loss 0.7845 (0.7760) acc 82.9167 (83.8889) loss_ce 0.7845 (0.7760) eta 0:00:02
epoch [73/300] batch [1/3] loss 0.7599 (0.7599) acc 84.7656 (84.7656) loss_ce 0.7599 (0.7599) eta 0:00:02
epoch [73/300] batch [2/3] loss 0.8168 (0.7884) acc 80.8594 (82.8125) loss_ce 0.8168 (0.7884) eta 0:00:02
epoch [73/300] batch [3/3] loss 0.8749 (0.8172) acc 80.8333 (82.1528) loss_ce 0.8749 (0.8172) eta 0:00:02
epoch [74/300] batch [1/3] loss 0.7393 (0.7393) acc 80.8594 (80.8594) loss_ce 0.7393 (0.7393) eta 0:00:02
epoch [74/300] batch [2/3] loss 0.7940 (0.7666) acc 86.3281 (83.5938) loss_ce 0.7940 (0.7666) eta 0:00:02
epoch [74/300] batch [3/3] loss 0.7639 (0.7657) acc 82.0833 (83.0903) loss_ce 0.7639 (0.7657) eta 0:00:02
epoch [75/300] batch [1/3] loss 0.7646 (0.7646) acc 82.8125 (82.8125) loss_ce 0.7646 (0.7646) eta 0:00:02
epoch [75/300] batch [2/3] loss 0.7766 (0.7706) acc 81.2500 (82.0312) loss_ce 0.7766 (0.7706) eta 0:00:02
