***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [15/300] batch [1/1] loss 2.3214 (2.3214) acc 47.0000 (47.0000) loss_ce 2.3213 (2.3213) data_term 2.3213 (2.3213) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [16/300] batch [1/1] loss 2.1270 (2.1270) acc 51.5000 (51.5000) loss_ce 2.1269 (2.1269) data_term 2.1269 (2.1269) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [17/300] batch [1/1] loss 2.0267 (2.0267) acc 54.0000 (54.0000) loss_ce 2.0265 (2.0265) data_term 2.0265 (2.0265) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [18/300] batch [1/1] loss 2.0135 (2.0135) acc 55.5000 (55.5000) loss_ce 2.0134 (2.0134) data_term 2.0134 (2.0134) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 2.0169 (2.0169) acc 54.0000 (54.0000) loss_ce 2.0167 (2.0167) data_term 2.0167 (2.0167) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [20/300] batch [1/1] loss 1.8350 (1.8350) acc 61.5000 (61.5000) loss_ce 1.8348 (1.8348) data_term 1.8348 (1.8348) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [21/300] batch [1/1] loss 1.9036 (1.9036) acc 61.0000 (61.0000) loss_ce 1.9033 (1.9033) data_term 1.9033 (1.9033) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [22/300] batch [1/1] loss 1.7910 (1.7910) acc 63.0000 (63.0000) loss_ce 1.7907 (1.7907) data_term 1.7907 (1.7907) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [23/300] batch [1/1] loss 1.6999 (1.6999) acc 63.5000 (63.5000) loss_ce 1.6996 (1.6996) data_term 1.6996 (1.6996) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [24/300] batch [1/1] loss 1.7732 (1.7732) acc 65.0000 (65.0000) loss_ce 1.7728 (1.7728) data_term 1.7728 (1.7728) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [25/300] batch [1/1] loss 1.6495 (1.6495) acc 65.0000 (65.0000) loss_ce 1.6491 (1.6491) data_term 1.6491 (1.6491) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [26/300] batch [1/1] loss 1.5961 (1.5961) acc 71.5000 (71.5000) loss_ce 1.5957 (1.5957) data_term 1.5957 (1.5957) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [27/300] batch [1/1] loss 1.5490 (1.5490) acc 74.5000 (74.5000) loss_ce 1.5485 (1.5485) data_term 1.5485 (1.5485) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [28/300] batch [1/1] loss 1.5757 (1.5757) acc 67.5000 (67.5000) loss_ce 1.5751 (1.5751) data_term 1.5751 (1.5751) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [29/300] batch [1/1] loss 1.5307 (1.5307) acc 69.5000 (69.5000) loss_ce 1.5301 (1.5301) data_term 1.5301 (1.5301) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [30/300] batch [1/1] loss 1.4424 (1.4424) acc 76.5000 (76.5000) loss_ce 1.4418 (1.4418) data_term 1.4418 (1.4418) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [31/300] batch [1/1] loss 1.4206 (1.4206) acc 76.0000 (76.0000) loss_ce 1.4199 (1.4199) data_term 1.4199 (1.4199) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [32/300] batch [1/1] loss 1.3363 (1.3363) acc 81.0000 (81.0000) loss_ce 1.3355 (1.3355) data_term 1.3355 (1.3355) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [33/300] batch [1/1] loss 1.3796 (1.3796) acc 74.5000 (74.5000) loss_ce 1.3787 (1.3787) data_term 1.3787 (1.3787) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [34/300] batch [1/1] loss 1.3492 (1.3492) acc 75.5000 (75.5000) loss_ce 1.3483 (1.3483) data_term 1.3483 (1.3483) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [35/300] batch [1/1] loss 1.3129 (1.3129) acc 76.0000 (76.0000) loss_ce 1.3119 (1.3119) data_term 1.3119 (1.3119) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [36/300] batch [1/1] loss 1.2627 (1.2627) acc 78.5000 (78.5000) loss_ce 1.2616 (1.2616) data_term 1.2616 (1.2616) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [37/300] batch [1/1] loss 1.2718 (1.2718) acc 76.5000 (76.5000) loss_ce 1.2706 (1.2706) data_term 1.2706 (1.2706) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [38/300] batch [1/1] loss 1.2448 (1.2448) acc 76.0000 (76.0000) loss_ce 1.2435 (1.2435) data_term 1.2435 (1.2435) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [39/300] batch [1/1] loss 1.1937 (1.1937) acc 82.5000 (82.5000) loss_ce 1.1923 (1.1923) data_term 1.1923 (1.1923) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [40/300] batch [1/1] loss 1.1411 (1.1411) acc 79.0000 (79.0000) loss_ce 1.1396 (1.1396) data_term 1.1396 (1.1396) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [41/300] batch [1/1] loss 1.0715 (1.0715) acc 83.5000 (83.5000) loss_ce 1.0699 (1.0699) data_term 1.0699 (1.0699) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [42/300] batch [1/1] loss 1.0470 (1.0470) acc 87.0000 (87.0000) loss_ce 1.0453 (1.0453) data_term 1.0453 (1.0453) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [43/300] batch [1/1] loss 1.0614 (1.0614) acc 84.5000 (84.5000) loss_ce 1.0595 (1.0595) data_term 1.0595 (1.0595) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.9867 (0.9867) acc 88.0000 (88.0000) loss_ce 0.9848 (0.9848) data_term 0.9848 (0.9848) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [45/300] batch [1/1] loss 1.0099 (1.0099) acc 84.0000 (84.0000) loss_ce 1.0078 (1.0078) data_term 1.0078 (1.0078) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.9955 (0.9955) acc 86.5000 (86.5000) loss_ce 0.9933 (0.9933) data_term 0.9933 (0.9933) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.9108 (0.9108) acc 89.0000 (89.0000) loss_ce 0.9085 (0.9085) data_term 0.9085 (0.9085) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.9459 (0.9459) acc 87.5000 (87.5000) loss_ce 0.9435 (0.9435) data_term 0.9435 (0.9435) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.9315 (0.9315) acc 87.5000 (87.5000) loss_ce 0.9289 (0.9289) data_term 0.9289 (0.9289) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.8965 (0.8965) acc 89.0000 (89.0000) loss_ce 0.8938 (0.8938) data_term 0.8938 (0.8938) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.8636 (0.8636) acc 90.5000 (90.5000) loss_ce 0.8608 (0.8608) data_term 0.8608 (0.8608) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.8423 (0.8423) acc 89.5000 (89.5000) loss_ce 0.8394 (0.8394) data_term 0.8394 (0.8394) kl_term 0.0029 (0.0029) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.8618 (0.8618) acc 87.0000 (87.0000) loss_ce 0.8588 (0.8588) data_term 0.8588 (0.8588) kl_term 0.0031 (0.0031) eta 0:00:02
epoch [54/300] batch [1/1] loss 0.8512 (0.8512) acc 87.0000 (87.0000) loss_ce 0.8480 (0.8480) data_term 0.8480 (0.8480) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.8176 (0.8176) acc 89.0000 (89.0000) loss_ce 0.8142 (0.8142) data_term 0.8142 (0.8142) kl_term 0.0033 (0.0033) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.8601 (0.8601) acc 88.5000 (88.5000) loss_ce 0.8567 (0.8567) data_term 0.8567 (0.8567) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.8027 (0.8027) acc 89.5000 (89.5000) loss_ce 0.7991 (0.7991) data_term 0.7991 (0.7991) kl_term 0.0036 (0.0036) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.7652 (0.7652) acc 90.5000 (90.5000) loss_ce 0.7615 (0.7615) data_term 0.7615 (0.7615) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.8449 (0.8449) acc 87.5000 (87.5000) loss_ce 0.8409 (0.8409) data_term 0.8409 (0.8409) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.8423 (0.8423) acc 89.0000 (89.0000) loss_ce 0.8382 (0.8382) data_term 0.8382 (0.8382) kl_term 0.0041 (0.0041) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.7755 (0.7755) acc 88.5000 (88.5000) loss_ce 0.7712 (0.7712) data_term 0.7712 (0.7712) kl_term 0.0042 (0.0042) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.6773 (0.6773) acc 90.5000 (90.5000) loss_ce 0.6729 (0.6729) data_term 0.6729 (0.6729) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.8342 (0.8342) acc 86.5000 (86.5000) loss_ce 0.8296 (0.8296) data_term 0.8296 (0.8296) kl_term 0.0045 (0.0045) eta 0:00:03
epoch [64/300] batch [1/1] loss 0.7102 (0.7102) acc 92.5000 (92.5000) loss_ce 0.7056 (0.7056) data_term 0.7056 (0.7056) kl_term 0.0047 (0.0047) eta 0:00:04
epoch [65/300] batch [1/1] loss 0.6945 (0.6945) acc 91.0000 (91.0000) loss_ce 0.6897 (0.6897) data_term 0.6897 (0.6897) kl_term 0.0048 (0.0048) eta 0:00:04
epoch [66/300] batch [1/1] loss 0.7179 (0.7179) acc 91.5000 (91.5000) loss_ce 0.7129 (0.7129) data_term 0.7129 (0.7129) kl_term 0.0050 (0.0050) eta 0:00:04
epoch [67/300] batch [1/1] loss 0.7070 (0.7070) acc 90.5000 (90.5000) loss_ce 0.7018 (0.7018) data_term 0.7018 (0.7018) kl_term 0.0052 (0.0052) eta 0:00:04
epoch [68/300] batch [1/1] loss 0.6823 (0.6823) acc 91.5000 (91.5000) loss_ce 0.6770 (0.6770) data_term 0.6770 (0.6770) kl_term 0.0053 (0.0053) eta 0:00:04
epoch [69/300] batch [1/1] loss 0.6704 (0.6704) acc 92.0000 (92.0000) loss_ce 0.6649 (0.6649) data_term 0.6649 (0.6649) kl_term 0.0055 (0.0055) eta 0:00:03
epoch [70/300] batch [1/1] loss 0.7087 (0.7087) acc 90.5000 (90.5000) loss_ce 0.7030 (0.7030) data_term 0.7030 (0.7030) kl_term 0.0057 (0.0057) eta 0:00:03
epoch [71/300] batch [1/1] loss 0.6691 (0.6691) acc 91.0000 (91.0000) loss_ce 0.6632 (0.6632) data_term 0.6632 (0.6632) kl_term 0.0058 (0.0058) eta 0:00:03
epoch [72/300] batch [1/1] loss 0.5947 (0.5947) acc 95.5000 (95.5000) loss_ce 0.5887 (0.5887) data_term 0.5887 (0.5887) kl_term 0.0060 (0.0060) eta 0:00:03
epoch [73/300] batch [1/1] loss 0.7572 (0.7572) acc 89.0000 (89.0000) loss_ce 0.7511 (0.7511) data_term 0.7511 (0.7511) kl_term 0.0062 (0.0062) eta 0:00:03
epoch [74/300] batch [1/1] loss 0.6266 (0.6266) acc 92.5000 (92.5000) loss_ce 0.6203 (0.6203) data_term 0.6203 (0.6203) kl_term 0.0063 (0.0063) eta 0:00:03
epoch [75/300] batch [1/1] loss 0.6642 (0.6642) acc 93.0000 (93.0000) loss_ce 0.6577 (0.6577) data_term 0.6577 (0.6577) kl_term 0.0065 (0.0065) eta 0:00:03
epoch [76/300] batch [1/1] loss 0.6242 (0.6242) acc 93.5000 (93.5000) loss_ce 0.6176 (0.6176) data_term 0.6176 (0.6176) kl_term 0.0067 (0.0067) eta 0:00:03
epoch [77/300] batch [1/1] loss 0.6304 (0.6304) acc 91.0000 (91.0000) loss_ce 0.6236 (0.6236) data_term 0.6236 (0.6236) kl_term 0.0069 (0.0069) eta 0:00:02
epoch [78/300] batch [1/1] loss 0.6432 (0.6432) acc 90.0000 (90.0000) loss_ce 0.6362 (0.6362) data_term 0.6362 (0.6362) kl_term 0.0070 (0.0070) eta 0:00:03
epoch [79/300] batch [1/1] loss 0.5996 (0.5996) acc 93.0000 (93.0000) loss_ce 0.5923 (0.5923) data_term 0.5923 (0.5923) kl_term 0.0072 (0.0072) eta 0:00:03
epoch [80/300] batch [1/1] loss 0.6465 (0.6465) acc 93.0000 (93.0000) loss_ce 0.6391 (0.6391) data_term 0.6391 (0.6391) kl_term 0.0074 (0.0074) eta 0:00:03
epoch [81/300] batch [1/1] loss 0.5048 (0.5048) acc 96.0000 (96.0000) loss_ce 0.4972 (0.4972) data_term 0.4972 (0.4972) kl_term 0.0076 (0.0076) eta 0:00:03
epoch [82/300] batch [1/1] loss 0.5633 (0.5633) acc 92.0000 (92.0000) loss_ce 0.5555 (0.5555) data_term 0.5555 (0.5555) kl_term 0.0078 (0.0078) eta 0:00:03
epoch [83/300] batch [1/1] loss 0.5206 (0.5206) acc 96.0000 (96.0000) loss_ce 0.5126 (0.5126) data_term 0.5126 (0.5126) kl_term 0.0079 (0.0079) eta 0:00:02
epoch [84/300] batch [1/1] loss 0.6774 (0.6774) acc 91.0000 (91.0000) loss_ce 0.6693 (0.6693) data_term 0.6693 (0.6693) kl_term 0.0081 (0.0081) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.5350 (0.5350) acc 93.0000 (93.0000) loss_ce 0.5267 (0.5267) data_term 0.5267 (0.5267) kl_term 0.0083 (0.0083) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.6814 (0.6814) acc 91.0000 (91.0000) loss_ce 0.6729 (0.6729) data_term 0.6729 (0.6729) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.5698 (0.5698) acc 95.0000 (95.0000) loss_ce 0.5611 (0.5611) data_term 0.5611 (0.5611) kl_term 0.0087 (0.0087) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.5654 (0.5654) acc 92.5000 (92.5000) loss_ce 0.5566 (0.5566) data_term 0.5566 (0.5566) kl_term 0.0089 (0.0089) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.6131 (0.6131) acc 88.5000 (88.5000) loss_ce 0.6040 (0.6040) data_term 0.6040 (0.6040) kl_term 0.0090 (0.0090) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.5875 (0.5875) acc 93.5000 (93.5000) loss_ce 0.5782 (0.5782) data_term 0.5782 (0.5782) kl_term 0.0092 (0.0092) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.5129 (0.5129) acc 95.5000 (95.5000) loss_ce 0.5035 (0.5035) data_term 0.5035 (0.5035) kl_term 0.0094 (0.0094) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.5211 (0.5211) acc 94.0000 (94.0000) loss_ce 0.5115 (0.5115) data_term 0.5115 (0.5115) kl_term 0.0096 (0.0096) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.5082 (0.5082) acc 94.0000 (94.0000) loss_ce 0.4984 (0.4984) data_term 0.4984 (0.4984) kl_term 0.0098 (0.0098) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.5264 (0.5264) acc 93.5000 (93.5000) loss_ce 0.5164 (0.5164) data_term 0.5164 (0.5164) kl_term 0.0100 (0.0100) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.4616 (0.4616) acc 96.0000 (96.0000) loss_ce 0.4514 (0.4514) data_term 0.4514 (0.4514) kl_term 0.0102 (0.0102) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.5015 (0.5015) acc 94.5000 (94.5000) loss_ce 0.4911 (0.4911) data_term 0.4911 (0.4911) kl_term 0.0104 (0.0104) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.5956 (0.5956) acc 92.5000 (92.5000) loss_ce 0.5850 (0.5850) data_term 0.5850 (0.5850) kl_term 0.0106 (0.0106) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.5237 (0.5237) acc 92.5000 (92.5000) loss_ce 0.5129 (0.5129) data_term 0.5129 (0.5129) kl_term 0.0108 (0.0108) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.5192 (0.5192) acc 95.0000 (95.0000) loss_ce 0.5082 (0.5082) data_term 0.5082 (0.5082) kl_term 0.0110 (0.0110) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.5534 (0.5534) acc 92.5000 (92.5000) loss_ce 0.5422 (0.5422) data_term 0.5422 (0.5422) kl_term 0.0112 (0.0112) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.4654 (0.4654) acc 94.0000 (94.0000) loss_ce 0.4540 (0.4540) data_term 0.4540 (0.4540) kl_term 0.0114 (0.0114) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.6016 (0.6016) acc 92.5000 (92.5000) loss_ce 0.5900 (0.5900) data_term 0.5900 (0.5900) kl_term 0.0116 (0.0116) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.5325 (0.5325) acc 94.0000 (94.0000) loss_ce 0.5207 (0.5207) data_term 0.5207 (0.5207) kl_term 0.0118 (0.0118) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.4697 (0.4697) acc 94.0000 (94.0000) loss_ce 0.4577 (0.4577) data_term 0.4577 (0.4577) kl_term 0.0120 (0.0120) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.5021 (0.5021) acc 94.5000 (94.5000) loss_ce 0.4900 (0.4900) data_term 0.4900 (0.4900) kl_term 0.0122 (0.0122) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.4586 (0.4586) acc 96.5000 (96.5000) loss_ce 0.4463 (0.4463) data_term 0.4463 (0.4463) kl_term 0.0124 (0.0124) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.4620 (0.4620) acc 95.0000 (95.0000) loss_ce 0.4495 (0.4495) data_term 0.4495 (0.4495) kl_term 0.0126 (0.0126) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.5086 (0.5086) acc 94.0000 (94.0000) loss_ce 0.4958 (0.4958) data_term 0.4958 (0.4958) kl_term 0.0128 (0.0128) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.4545 (0.4545) acc 94.0000 (94.0000) loss_ce 0.4416 (0.4416) data_term 0.4416 (0.4416) kl_term 0.0130 (0.0130) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.4610 (0.4610) acc 96.0000 (96.0000) loss_ce 0.4478 (0.4478) data_term 0.4478 (0.4478) kl_term 0.0132 (0.0132) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.5280 (0.5280) acc 92.5000 (92.5000) loss_ce 0.5146 (0.5146) data_term 0.5146 (0.5146) kl_term 0.0134 (0.0134) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.5447 (0.5447) acc 93.5000 (93.5000) loss_ce 0.5311 (0.5311) data_term 0.5311 (0.5311) kl_term 0.0136 (0.0136) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.4941 (0.4941) acc 95.0000 (95.0000) loss_ce 0.4804 (0.4804) data_term 0.4804 (0.4804) kl_term 0.0138 (0.0138) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.4602 (0.4602) acc 96.0000 (96.0000) loss_ce 0.4462 (0.4462) data_term 0.4462 (0.4462) kl_term 0.0140 (0.0140) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.4941 (0.4941) acc 96.5000 (96.5000) loss_ce 0.4799 (0.4799) data_term 0.4799 (0.4799) kl_term 0.0142 (0.0142) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.5687 (0.5687) acc 91.5000 (91.5000) loss_ce 0.5543 (0.5543) data_term 0.5543 (0.5543) kl_term 0.0144 (0.0144) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.4927 (0.4927) acc 96.0000 (96.0000) loss_ce 0.4781 (0.4781) data_term 0.4781 (0.4781) kl_term 0.0146 (0.0146) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.4285 (0.4285) acc 96.0000 (96.0000) loss_ce 0.4137 (0.4137) data_term 0.4137 (0.4137) kl_term 0.0148 (0.0148) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.4216 (0.4216) acc 96.0000 (96.0000) loss_ce 0.4066 (0.4066) data_term 0.4066 (0.4066) kl_term 0.0150 (0.0150) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.4850 (0.4850) acc 94.5000 (94.5000) loss_ce 0.4698 (0.4698) data_term 0.4698 (0.4698) kl_term 0.0152 (0.0152) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.4687 (0.4687) acc 93.5000 (93.5000) loss_ce 0.4532 (0.4532) data_term 0.4532 (0.4532) kl_term 0.0154 (0.0154) eta 0:00:01
epoch [122/300] batch [1/1] loss 0.4446 (0.4446) acc 96.0000 (96.0000) loss_ce 0.4290 (0.4290) data_term 0.4290 (0.4290) kl_term 0.0157 (0.0157) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.4982 (0.4982) acc 95.0000 (95.0000) loss_ce 0.4823 (0.4823) data_term 0.4823 (0.4823) kl_term 0.0159 (0.0159) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.4467 (0.4467) acc 95.5000 (95.5000) loss_ce 0.4306 (0.4306) data_term 0.4306 (0.4306) kl_term 0.0161 (0.0161) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.4274 (0.4274) acc 94.0000 (94.0000) loss_ce 0.4112 (0.4112) data_term 0.4112 (0.4112) kl_term 0.0163 (0.0163) eta 0:00:01
epoch [126/300] batch [1/1] loss 0.4662 (0.4662) acc 95.0000 (95.0000) loss_ce 0.4497 (0.4497) data_term 0.4497 (0.4497) kl_term 0.0165 (0.0165) eta 0:00:01
epoch [127/300] batch [1/1] loss 0.4683 (0.4683) acc 95.0000 (95.0000) loss_ce 0.4516 (0.4516) data_term 0.4516 (0.4516) kl_term 0.0167 (0.0167) eta 0:00:01
epoch [128/300] batch [1/1] loss 0.4563 (0.4563) acc 95.5000 (95.5000) loss_ce 0.4394 (0.4394) data_term 0.4394 (0.4394) kl_term 0.0169 (0.0169) eta 0:00:01
epoch [129/300] batch [1/1] loss 0.3711 (0.3711) acc 99.0000 (99.0000) loss_ce 0.3539 (0.3539) data_term 0.3539 (0.3539) kl_term 0.0171 (0.0171) eta 0:00:01
epoch [130/300] batch [1/1] loss 0.3937 (0.3937) acc 96.5000 (96.5000) loss_ce 0.3764 (0.3764) data_term 0.3764 (0.3764) kl_term 0.0173 (0.0173) eta 0:00:01
epoch [131/300] batch [1/1] loss 0.4850 (0.4850) acc 94.5000 (94.5000) loss_ce 0.4675 (0.4675) data_term 0.4675 (0.4675) kl_term 0.0175 (0.0175) eta 0:00:01
epoch [132/300] batch [1/1] loss 0.4095 (0.4095) acc 96.5000 (96.5000) loss_ce 0.3918 (0.3918) data_term 0.3918 (0.3918) kl_term 0.0178 (0.0178) eta 0:00:01
epoch [133/300] batch [1/1] loss 0.4472 (0.4472) acc 93.5000 (93.5000) loss_ce 0.4292 (0.4292) data_term 0.4292 (0.4292) kl_term 0.0180 (0.0180) eta 0:00:01
epoch [134/300] batch [1/1] loss 0.4868 (0.4868) acc 95.0000 (95.0000) loss_ce 0.4687 (0.4687) data_term 0.4687 (0.4687) kl_term 0.0182 (0.0182) eta 0:00:01
epoch [135/300] batch [1/1] loss 0.4405 (0.4405) acc 96.0000 (96.0000) loss_ce 0.4222 (0.4222) data_term 0.4222 (0.4222) kl_term 0.0184 (0.0184) eta 0:00:01
epoch [136/300] batch [1/1] loss 0.4455 (0.4455) acc 94.0000 (94.0000) loss_ce 0.4269 (0.4269) data_term 0.4269 (0.4269) kl_term 0.0186 (0.0186) eta 0:00:01
epoch [137/300] batch [1/1] loss 0.4979 (0.4979) acc 95.5000 (95.5000) loss_ce 0.4791 (0.4791) data_term 0.4791 (0.4791) kl_term 0.0188 (0.0188) eta 0:00:01
epoch [138/300] batch [1/1] loss 0.3767 (0.3767) acc 96.5000 (96.5000) loss_ce 0.3577 (0.3577) data_term 0.3577 (0.3577) kl_term 0.0190 (0.0190) eta 0:00:01
epoch [139/300] batch [1/1] loss 0.4207 (0.4207) acc 96.0000 (96.0000) loss_ce 0.4015 (0.4015) data_term 0.4015 (0.4015) kl_term 0.0192 (0.0192) eta 0:00:01
epoch [140/300] batch [1/1] loss 0.5033 (0.5033) acc 94.0000 (94.0000) loss_ce 0.4838 (0.4838) data_term 0.4838 (0.4838) kl_term 0.0194 (0.0194) eta 0:00:01
epoch [141/300] batch [1/1] loss 0.5019 (0.5019) acc 94.0000 (94.0000) loss_ce 0.4823 (0.4823) data_term 0.4823 (0.4823) kl_term 0.0197 (0.0197) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.4220 (0.4220) acc 93.0000 (93.0000) loss_ce 0.4021 (0.4021) data_term 0.4021 (0.4021) kl_term 0.0199 (0.0199) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.3602 (0.3602) acc 97.0000 (97.0000) loss_ce 0.3401 (0.3401) data_term 0.3401 (0.3401) kl_term 0.0201 (0.0201) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.4897 (0.4897) acc 93.5000 (93.5000) loss_ce 0.4694 (0.4694) data_term 0.4694 (0.4694) kl_term 0.0203 (0.0203) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.4719 (0.4719) acc 94.5000 (94.5000) loss_ce 0.4514 (0.4514) data_term 0.4514 (0.4514) kl_term 0.0205 (0.0205) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.4096 (0.4096) acc 96.0000 (96.0000) loss_ce 0.3889 (0.3889) data_term 0.3889 (0.3889) kl_term 0.0207 (0.0207) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.3858 (0.3858) acc 97.0000 (97.0000) loss_ce 0.3648 (0.3648) data_term 0.3648 (0.3648) kl_term 0.0209 (0.0209) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.4686 (0.4686) acc 94.0000 (94.0000) loss_ce 0.4475 (0.4475) data_term 0.4475 (0.4475) kl_term 0.0211 (0.0211) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.3999 (0.3999) acc 95.5000 (95.5000) loss_ce 0.3785 (0.3785) data_term 0.3785 (0.3785) kl_term 0.0213 (0.0213) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.3611 (0.3611) acc 98.0000 (98.0000) loss_ce 0.3396 (0.3396) data_term 0.3396 (0.3396) kl_term 0.0216 (0.0216) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.4051 (0.4051) acc 96.5000 (96.5000) loss_ce 0.3833 (0.3833) data_term 0.3833 (0.3833) kl_term 0.0218 (0.0218) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.4125 (0.4125) acc 96.0000 (96.0000) loss_ce 0.3905 (0.3905) data_term 0.3905 (0.3905) kl_term 0.0220 (0.0220) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.4335 (0.4335) acc 95.5000 (95.5000) loss_ce 0.4113 (0.4113) data_term 0.4113 (0.4113) kl_term 0.0222 (0.0222) eta 0:00:00
