***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [15/300] batch [1/1] loss 0.4667 (0.4667) acc 87.8378 (87.8378) loss_ce 0.4665 (0.4665) data_term 0.4665 (0.4665) kl_term 0.0001 (0.0001) eta 0:00:01
epoch [16/300] batch [1/1] loss 0.4607 (0.4607) acc 86.4865 (86.4865) loss_ce 0.4605 (0.4605) data_term 0.4605 (0.4605) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [17/300] batch [1/1] loss 0.4246 (0.4246) acc 86.4865 (86.4865) loss_ce 0.4244 (0.4244) data_term 0.4244 (0.4244) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [18/300] batch [1/1] loss 0.2982 (0.2982) acc 90.5405 (90.5405) loss_ce 0.2979 (0.2979) data_term 0.2979 (0.2979) kl_term 0.0002 (0.0002) eta 0:00:01
epoch [19/300] batch [1/1] loss 0.3472 (0.3472) acc 90.5405 (90.5405) loss_ce 0.3469 (0.3469) data_term 0.3469 (0.3469) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [20/300] batch [1/1] loss 0.5194 (0.5194) acc 87.8378 (87.8378) loss_ce 0.5191 (0.5191) data_term 0.5191 (0.5191) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [21/300] batch [1/1] loss 0.3405 (0.3405) acc 91.8919 (91.8919) loss_ce 0.3402 (0.3402) data_term 0.3402 (0.3402) kl_term 0.0003 (0.0003) eta 0:00:01
epoch [22/300] batch [1/1] loss 0.2659 (0.2659) acc 93.2432 (93.2432) loss_ce 0.2655 (0.2655) data_term 0.2655 (0.2655) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [23/300] batch [1/1] loss 0.3158 (0.3158) acc 94.5946 (94.5946) loss_ce 0.3153 (0.3153) data_term 0.3153 (0.3153) kl_term 0.0004 (0.0004) eta 0:00:01
epoch [24/300] batch [1/1] loss 0.3002 (0.3002) acc 93.2432 (93.2432) loss_ce 0.2998 (0.2998) data_term 0.2998 (0.2998) kl_term 0.0005 (0.0005) eta 0:00:01
epoch [25/300] batch [1/1] loss 0.2249 (0.2249) acc 97.2973 (97.2973) loss_ce 0.2244 (0.2244) data_term 0.2244 (0.2244) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.3606 (0.3606) acc 91.8919 (91.8919) loss_ce 0.3600 (0.3600) data_term 0.3600 (0.3600) kl_term 0.0006 (0.0006) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.3048 (0.3048) acc 93.2432 (93.2432) loss_ce 0.3041 (0.3041) data_term 0.3041 (0.3041) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.1360 (0.1360) acc 97.2973 (97.2973) loss_ce 0.1353 (0.1353) data_term 0.1353 (0.1353) kl_term 0.0007 (0.0007) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.2473 (0.2473) acc 95.9459 (95.9459) loss_ce 0.2465 (0.2465) data_term 0.2465 (0.2465) kl_term 0.0008 (0.0008) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.2302 (0.2302) acc 95.9459 (95.9459) loss_ce 0.2293 (0.2293) data_term 0.2293 (0.2293) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.2053 (0.2053) acc 94.5946 (94.5946) loss_ce 0.2044 (0.2044) data_term 0.2044 (0.2044) kl_term 0.0009 (0.0009) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.1745 (0.1745) acc 95.9459 (95.9459) loss_ce 0.1735 (0.1735) data_term 0.1735 (0.1735) kl_term 0.0010 (0.0010) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.2252 (0.2252) acc 94.5946 (94.5946) loss_ce 0.2241 (0.2241) data_term 0.2241 (0.2241) kl_term 0.0011 (0.0011) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.2116 (0.2116) acc 97.2973 (97.2973) loss_ce 0.2105 (0.2105) data_term 0.2105 (0.2105) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.1323 (0.1323) acc 98.6487 (98.6487) loss_ce 0.1311 (0.1311) data_term 0.1311 (0.1311) kl_term 0.0012 (0.0012) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.1024 (0.1024) acc 100.0000 (100.0000) loss_ce 0.1011 (0.1011) data_term 0.1011 (0.1011) kl_term 0.0013 (0.0013) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.1314 (0.1314) acc 97.2973 (97.2973) loss_ce 0.1300 (0.1300) data_term 0.1300 (0.1300) kl_term 0.0014 (0.0014) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.1072 (0.1072) acc 100.0000 (100.0000) loss_ce 0.1057 (0.1057) data_term 0.1057 (0.1057) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.3157 (0.3157) acc 91.8919 (91.8919) loss_ce 0.3141 (0.3141) data_term 0.3141 (0.3141) kl_term 0.0015 (0.0015) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.1559 (0.1559) acc 97.2973 (97.2973) loss_ce 0.1543 (0.1543) data_term 0.1543 (0.1543) kl_term 0.0016 (0.0016) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.1692 (0.1692) acc 97.2973 (97.2973) loss_ce 0.1675 (0.1675) data_term 0.1675 (0.1675) kl_term 0.0017 (0.0017) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.1878 (0.1878) acc 94.5946 (94.5946) loss_ce 0.1861 (0.1861) data_term 0.1861 (0.1861) kl_term 0.0018 (0.0018) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.2933 (0.2933) acc 94.5946 (94.5946) loss_ce 0.2914 (0.2914) data_term 0.2914 (0.2914) kl_term 0.0019 (0.0019) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.0874 (0.0874) acc 98.6487 (98.6487) loss_ce 0.0855 (0.0855) data_term 0.0855 (0.0855) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.1463 (0.1463) acc 97.2973 (97.2973) loss_ce 0.1443 (0.1443) data_term 0.1443 (0.1443) kl_term 0.0020 (0.0020) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.1603 (0.1603) acc 97.2973 (97.2973) loss_ce 0.1582 (0.1582) data_term 0.1582 (0.1582) kl_term 0.0021 (0.0021) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.1859 (0.1859) acc 97.2973 (97.2973) loss_ce 0.1836 (0.1836) data_term 0.1836 (0.1836) kl_term 0.0022 (0.0022) eta 0:00:01
epoch [48/300] batch [1/1] loss 0.1572 (0.1572) acc 97.2973 (97.2973) loss_ce 0.1549 (0.1549) data_term 0.1549 (0.1549) kl_term 0.0023 (0.0023) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.1059 (0.1059) acc 98.6487 (98.6487) loss_ce 0.1035 (0.1035) data_term 0.1035 (0.1035) kl_term 0.0024 (0.0024) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.0740 (0.0740) acc 100.0000 (100.0000) loss_ce 0.0716 (0.0716) data_term 0.0716 (0.0716) kl_term 0.0025 (0.0025) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.1949 (0.1949) acc 94.5946 (94.5946) loss_ce 0.1924 (0.1924) data_term 0.1924 (0.1924) kl_term 0.0026 (0.0026) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.1085 (0.1085) acc 98.6487 (98.6487) loss_ce 0.1058 (0.1058) data_term 0.1058 (0.1058) kl_term 0.0027 (0.0027) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.1959 (0.1959) acc 94.5946 (94.5946) loss_ce 0.1931 (0.1931) data_term 0.1931 (0.1931) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.1308 (0.1308) acc 98.6487 (98.6487) loss_ce 0.1280 (0.1280) data_term 0.1280 (0.1280) kl_term 0.0028 (0.0028) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.0985 (0.0985) acc 98.6487 (98.6487) loss_ce 0.0955 (0.0955) data_term 0.0955 (0.0955) kl_term 0.0029 (0.0029) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.1736 (0.1736) acc 97.2973 (97.2973) loss_ce 0.1706 (0.1706) data_term 0.1706 (0.1706) kl_term 0.0030 (0.0030) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.0998 (0.0998) acc 97.2973 (97.2973) loss_ce 0.0967 (0.0967) data_term 0.0967 (0.0967) kl_term 0.0031 (0.0031) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.1438 (0.1438) acc 97.2973 (97.2973) loss_ce 0.1405 (0.1405) data_term 0.1405 (0.1405) kl_term 0.0032 (0.0032) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.0860 (0.0860) acc 98.6487 (98.6487) loss_ce 0.0827 (0.0827) data_term 0.0827 (0.0827) kl_term 0.0033 (0.0033) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.1021 (0.1021) acc 98.6487 (98.6487) loss_ce 0.0987 (0.0987) data_term 0.0987 (0.0987) kl_term 0.0034 (0.0034) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.1214 (0.1214) acc 98.6487 (98.6487) loss_ce 0.1179 (0.1179) data_term 0.1179 (0.1179) kl_term 0.0035 (0.0035) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.1075 (0.1075) acc 100.0000 (100.0000) loss_ce 0.1039 (0.1039) data_term 0.1039 (0.1039) kl_term 0.0036 (0.0036) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.0878 (0.0878) acc 98.6487 (98.6487) loss_ce 0.0841 (0.0841) data_term 0.0841 (0.0841) kl_term 0.0037 (0.0037) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.1436 (0.1436) acc 98.6487 (98.6487) loss_ce 0.1398 (0.1398) data_term 0.1398 (0.1398) kl_term 0.0038 (0.0038) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.1479 (0.1479) acc 97.2973 (97.2973) loss_ce 0.1439 (0.1439) data_term 0.1439 (0.1439) kl_term 0.0039 (0.0039) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.0962 (0.0962) acc 97.2973 (97.2973) loss_ce 0.0922 (0.0922) data_term 0.0922 (0.0922) kl_term 0.0040 (0.0040) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.0884 (0.0884) acc 100.0000 (100.0000) loss_ce 0.0842 (0.0842) data_term 0.0842 (0.0842) kl_term 0.0041 (0.0041) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.0849 (0.0849) acc 100.0000 (100.0000) loss_ce 0.0807 (0.0807) data_term 0.0807 (0.0807) kl_term 0.0042 (0.0042) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.1226 (0.1226) acc 97.2973 (97.2973) loss_ce 0.1182 (0.1182) data_term 0.1182 (0.1182) kl_term 0.0043 (0.0043) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.1159 (0.1159) acc 98.6487 (98.6487) loss_ce 0.1115 (0.1115) data_term 0.1115 (0.1115) kl_term 0.0044 (0.0044) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.1002 (0.1002) acc 98.6487 (98.6487) loss_ce 0.0957 (0.0957) data_term 0.0957 (0.0957) kl_term 0.0045 (0.0045) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.1026 (0.1026) acc 98.6487 (98.6487) loss_ce 0.0980 (0.0980) data_term 0.0980 (0.0980) kl_term 0.0046 (0.0046) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.1293 (0.1293) acc 97.2973 (97.2973) loss_ce 0.1246 (0.1246) data_term 0.1246 (0.1246) kl_term 0.0048 (0.0048) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.0548 (0.0548) acc 100.0000 (100.0000) loss_ce 0.0500 (0.0500) data_term 0.0500 (0.0500) kl_term 0.0049 (0.0049) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.1091 (0.1091) acc 98.6487 (98.6487) loss_ce 0.1041 (0.1041) data_term 0.1041 (0.1041) kl_term 0.0050 (0.0050) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.0683 (0.0683) acc 100.0000 (100.0000) loss_ce 0.0632 (0.0632) data_term 0.0632 (0.0632) kl_term 0.0051 (0.0051) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.0950 (0.0950) acc 100.0000 (100.0000) loss_ce 0.0898 (0.0898) data_term 0.0898 (0.0898) kl_term 0.0052 (0.0052) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.1307 (0.1307) acc 94.5946 (94.5946) loss_ce 0.1255 (0.1255) data_term 0.1255 (0.1255) kl_term 0.0053 (0.0053) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.1476 (0.1476) acc 98.6487 (98.6487) loss_ce 0.1423 (0.1423) data_term 0.1423 (0.1423) kl_term 0.0054 (0.0054) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.1563 (0.1563) acc 98.6487 (98.6487) loss_ce 0.1509 (0.1509) data_term 0.1509 (0.1509) kl_term 0.0055 (0.0055) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.0663 (0.0663) acc 98.6487 (98.6487) loss_ce 0.0607 (0.0607) data_term 0.0607 (0.0607) kl_term 0.0056 (0.0056) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.0684 (0.0684) acc 100.0000 (100.0000) loss_ce 0.0627 (0.0627) data_term 0.0627 (0.0627) kl_term 0.0057 (0.0057) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.0745 (0.0745) acc 100.0000 (100.0000) loss_ce 0.0687 (0.0687) data_term 0.0687 (0.0687) kl_term 0.0058 (0.0058) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.1577 (0.1577) acc 97.2973 (97.2973) loss_ce 0.1518 (0.1518) data_term 0.1518 (0.1518) kl_term 0.0059 (0.0059) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.0746 (0.0746) acc 98.6487 (98.6487) loss_ce 0.0686 (0.0686) data_term 0.0686 (0.0686) kl_term 0.0060 (0.0060) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.0916 (0.0916) acc 98.6487 (98.6487) loss_ce 0.0855 (0.0855) data_term 0.0855 (0.0855) kl_term 0.0061 (0.0061) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.0920 (0.0920) acc 100.0000 (100.0000) loss_ce 0.0858 (0.0858) data_term 0.0858 (0.0858) kl_term 0.0062 (0.0062) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.0802 (0.0802) acc 100.0000 (100.0000) loss_ce 0.0738 (0.0738) data_term 0.0738 (0.0738) kl_term 0.0063 (0.0063) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.0845 (0.0845) acc 98.6487 (98.6487) loss_ce 0.0780 (0.0780) data_term 0.0780 (0.0780) kl_term 0.0064 (0.0064) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.0837 (0.0837) acc 98.6487 (98.6487) loss_ce 0.0771 (0.0771) data_term 0.0771 (0.0771) kl_term 0.0066 (0.0066) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.1073 (0.1073) acc 98.6487 (98.6487) loss_ce 0.1006 (0.1006) data_term 0.1006 (0.1006) kl_term 0.0067 (0.0067) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.0615 (0.0615) acc 98.6487 (98.6487) loss_ce 0.0548 (0.0548) data_term 0.0548 (0.0548) kl_term 0.0068 (0.0068) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.0847 (0.0847) acc 98.6487 (98.6487) loss_ce 0.0778 (0.0778) data_term 0.0778 (0.0778) kl_term 0.0069 (0.0069) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.1335 (0.1335) acc 98.6487 (98.6487) loss_ce 0.1265 (0.1265) data_term 0.1265 (0.1265) kl_term 0.0070 (0.0070) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.1377 (0.1377) acc 97.2973 (97.2973) loss_ce 0.1305 (0.1305) data_term 0.1305 (0.1305) kl_term 0.0071 (0.0071) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.0565 (0.0565) acc 100.0000 (100.0000) loss_ce 0.0493 (0.0493) data_term 0.0493 (0.0493) kl_term 0.0072 (0.0072) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.0622 (0.0622) acc 98.6487 (98.6487) loss_ce 0.0549 (0.0549) data_term 0.0549 (0.0549) kl_term 0.0073 (0.0073) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.1074 (0.1074) acc 97.2973 (97.2973) loss_ce 0.1000 (0.1000) data_term 0.1000 (0.1000) kl_term 0.0075 (0.0075) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.1250 (0.1250) acc 98.6487 (98.6487) loss_ce 0.1175 (0.1175) data_term 0.1175 (0.1175) kl_term 0.0076 (0.0076) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.1357 (0.1357) acc 97.2973 (97.2973) loss_ce 0.1280 (0.1280) data_term 0.1280 (0.1280) kl_term 0.0077 (0.0077) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.1430 (0.1430) acc 97.2973 (97.2973) loss_ce 0.1352 (0.1352) data_term 0.1352 (0.1352) kl_term 0.0078 (0.0078) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.0699 (0.0699) acc 100.0000 (100.0000) loss_ce 0.0620 (0.0620) data_term 0.0620 (0.0620) kl_term 0.0079 (0.0079) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.0702 (0.0702) acc 100.0000 (100.0000) loss_ce 0.0622 (0.0622) data_term 0.0622 (0.0622) kl_term 0.0080 (0.0080) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.1589 (0.1589) acc 95.9459 (95.9459) loss_ce 0.1507 (0.1507) data_term 0.1507 (0.1507) kl_term 0.0081 (0.0081) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.1011 (0.1011) acc 97.2973 (97.2973) loss_ce 0.0928 (0.0928) data_term 0.0928 (0.0928) kl_term 0.0083 (0.0083) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.0715 (0.0715) acc 100.0000 (100.0000) loss_ce 0.0632 (0.0632) data_term 0.0632 (0.0632) kl_term 0.0084 (0.0084) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.1402 (0.1402) acc 95.9459 (95.9459) loss_ce 0.1317 (0.1317) data_term 0.1317 (0.1317) kl_term 0.0085 (0.0085) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.1145 (0.1145) acc 98.6487 (98.6487) loss_ce 0.1058 (0.1058) data_term 0.1058 (0.1058) kl_term 0.0086 (0.0086) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.1229 (0.1229) acc 97.2973 (97.2973) loss_ce 0.1142 (0.1142) data_term 0.1142 (0.1142) kl_term 0.0088 (0.0088) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.0794 (0.0794) acc 98.6487 (98.6487) loss_ce 0.0705 (0.0705) data_term 0.0705 (0.0705) kl_term 0.0089 (0.0089) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.0722 (0.0722) acc 100.0000 (100.0000) loss_ce 0.0632 (0.0632) data_term 0.0632 (0.0632) kl_term 0.0090 (0.0090) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.0380 (0.0380) acc 100.0000 (100.0000) loss_ce 0.0289 (0.0289) data_term 0.0289 (0.0289) kl_term 0.0091 (0.0091) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.1210 (0.1210) acc 97.2973 (97.2973) loss_ce 0.1117 (0.1117) data_term 0.1117 (0.1117) kl_term 0.0092 (0.0092) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.1226 (0.1226) acc 97.2973 (97.2973) loss_ce 0.1133 (0.1133) data_term 0.1133 (0.1133) kl_term 0.0094 (0.0094) eta 0:00:01
epoch [115/300] batch [1/1] loss 0.0886 (0.0886) acc 98.6487 (98.6487) loss_ce 0.0792 (0.0792) data_term 0.0792 (0.0792) kl_term 0.0095 (0.0095) eta 0:00:01
epoch [116/300] batch [1/1] loss 0.1173 (0.1173) acc 97.2973 (97.2973) loss_ce 0.1077 (0.1077) data_term 0.1077 (0.1077) kl_term 0.0096 (0.0096) eta 0:00:01
epoch [117/300] batch [1/1] loss 0.0888 (0.0888) acc 98.6487 (98.6487) loss_ce 0.0791 (0.0791) data_term 0.0791 (0.0791) kl_term 0.0097 (0.0097) eta 0:00:01
epoch [118/300] batch [1/1] loss 0.0702 (0.0702) acc 100.0000 (100.0000) loss_ce 0.0603 (0.0603) data_term 0.0603 (0.0603) kl_term 0.0098 (0.0098) eta 0:00:01
epoch [119/300] batch [1/1] loss 0.0534 (0.0534) acc 100.0000 (100.0000) loss_ce 0.0435 (0.0435) data_term 0.0435 (0.0435) kl_term 0.0100 (0.0100) eta 0:00:01
epoch [120/300] batch [1/1] loss 0.0646 (0.0646) acc 100.0000 (100.0000) loss_ce 0.0545 (0.0545) data_term 0.0545 (0.0545) kl_term 0.0101 (0.0101) eta 0:00:01
epoch [121/300] batch [1/1] loss 0.1212 (0.1212) acc 97.2973 (97.2973) loss_ce 0.1110 (0.1110) data_term 0.1110 (0.1110) kl_term 0.0102 (0.0102) eta 0:00:01
epoch [122/300] batch [1/1] loss 0.0523 (0.0523) acc 100.0000 (100.0000) loss_ce 0.0420 (0.0420) data_term 0.0420 (0.0420) kl_term 0.0103 (0.0103) eta 0:00:01
epoch [123/300] batch [1/1] loss 0.0766 (0.0766) acc 100.0000 (100.0000) loss_ce 0.0661 (0.0661) data_term 0.0661 (0.0661) kl_term 0.0104 (0.0104) eta 0:00:01
epoch [124/300] batch [1/1] loss 0.0928 (0.0928) acc 100.0000 (100.0000) loss_ce 0.0823 (0.0823) data_term 0.0823 (0.0823) kl_term 0.0105 (0.0105) eta 0:00:01
epoch [125/300] batch [1/1] loss 0.0464 (0.0464) acc 100.0000 (100.0000) loss_ce 0.0358 (0.0358) data_term 0.0358 (0.0358) kl_term 0.0107 (0.0107) eta 0:00:01
epoch [126/300] batch [1/1] loss 0.1640 (0.1640) acc 95.9459 (95.9459) loss_ce 0.1532 (0.1532) data_term 0.1532 (0.1532) kl_term 0.0108 (0.0108) eta 0:00:01
epoch [127/300] batch [1/1] loss 0.0788 (0.0788) acc 98.6487 (98.6487) loss_ce 0.0679 (0.0679) data_term 0.0679 (0.0679) kl_term 0.0109 (0.0109) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.0678 (0.0678) acc 98.6487 (98.6487) loss_ce 0.0568 (0.0568) data_term 0.0568 (0.0568) kl_term 0.0110 (0.0110) eta 0:00:01
epoch [129/300] batch [1/1] loss 0.1011 (0.1011) acc 98.6487 (98.6487) loss_ce 0.0900 (0.0900) data_term 0.0900 (0.0900) kl_term 0.0111 (0.0111) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.0648 (0.0648) acc 100.0000 (100.0000) loss_ce 0.0535 (0.0535) data_term 0.0535 (0.0535) kl_term 0.0113 (0.0113) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.0741 (0.0741) acc 100.0000 (100.0000) loss_ce 0.0627 (0.0627) data_term 0.0627 (0.0627) kl_term 0.0114 (0.0114) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.0628 (0.0628) acc 100.0000 (100.0000) loss_ce 0.0513 (0.0513) data_term 0.0513 (0.0513) kl_term 0.0115 (0.0115) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.0957 (0.0957) acc 100.0000 (100.0000) loss_ce 0.0840 (0.0840) data_term 0.0840 (0.0840) kl_term 0.0116 (0.0116) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.0919 (0.0919) acc 100.0000 (100.0000) loss_ce 0.0801 (0.0801) data_term 0.0801 (0.0801) kl_term 0.0118 (0.0118) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.1124 (0.1124) acc 98.6487 (98.6487) loss_ce 0.1006 (0.1006) data_term 0.1006 (0.1006) kl_term 0.0119 (0.0119) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.1064 (0.1064) acc 98.6487 (98.6487) loss_ce 0.0944 (0.0944) data_term 0.0944 (0.0944) kl_term 0.0120 (0.0120) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.0782 (0.0782) acc 98.6487 (98.6487) loss_ce 0.0661 (0.0661) data_term 0.0661 (0.0661) kl_term 0.0121 (0.0121) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.0824 (0.0824) acc 98.6487 (98.6487) loss_ce 0.0702 (0.0702) data_term 0.0702 (0.0702) kl_term 0.0122 (0.0122) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.0815 (0.0815) acc 98.6487 (98.6487) loss_ce 0.0691 (0.0691) data_term 0.0691 (0.0691) kl_term 0.0124 (0.0124) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.0563 (0.0563) acc 100.0000 (100.0000) loss_ce 0.0438 (0.0438) data_term 0.0438 (0.0438) kl_term 0.0125 (0.0125) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.0776 (0.0776) acc 100.0000 (100.0000) loss_ce 0.0649 (0.0649) data_term 0.0649 (0.0649) kl_term 0.0126 (0.0126) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.0861 (0.0861) acc 98.6487 (98.6487) loss_ce 0.0734 (0.0734) data_term 0.0734 (0.0734) kl_term 0.0127 (0.0127) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.0880 (0.0880) acc 98.6487 (98.6487) loss_ce 0.0751 (0.0751) data_term 0.0751 (0.0751) kl_term 0.0129 (0.0129) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.0817 (0.0817) acc 100.0000 (100.0000) loss_ce 0.0687 (0.0687) data_term 0.0687 (0.0687) kl_term 0.0130 (0.0130) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.0643 (0.0643) acc 100.0000 (100.0000) loss_ce 0.0512 (0.0512) data_term 0.0512 (0.0512) kl_term 0.0131 (0.0131) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.0907 (0.0907) acc 100.0000 (100.0000) loss_ce 0.0775 (0.0775) data_term 0.0775 (0.0775) kl_term 0.0132 (0.0132) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.0704 (0.0704) acc 100.0000 (100.0000) loss_ce 0.0571 (0.0571) data_term 0.0571 (0.0571) kl_term 0.0134 (0.0134) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.0680 (0.0680) acc 98.6487 (98.6487) loss_ce 0.0545 (0.0545) data_term 0.0545 (0.0545) kl_term 0.0135 (0.0135) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.0843 (0.0843) acc 100.0000 (100.0000) loss_ce 0.0707 (0.0707) data_term 0.0707 (0.0707) kl_term 0.0136 (0.0136) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.0893 (0.0893) acc 100.0000 (100.0000) loss_ce 0.0756 (0.0756) data_term 0.0756 (0.0756) kl_term 0.0137 (0.0137) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.0610 (0.0610) acc 100.0000 (100.0000) loss_ce 0.0471 (0.0471) data_term 0.0471 (0.0471) kl_term 0.0138 (0.0138) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.0501 (0.0501) acc 100.0000 (100.0000) loss_ce 0.0361 (0.0361) data_term 0.0361 (0.0361) kl_term 0.0140 (0.0140) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.0624 (0.0624) acc 100.0000 (100.0000) loss_ce 0.0484 (0.0484) data_term 0.0484 (0.0484) kl_term 0.0141 (0.0141) eta 0:00:00
