***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [22/300] batch [6/13] loss 1.8703 (1.8369) acc 52.7344 (53.5807) loss_ce 1.7209 (1.6884) loss_constraint 0.1494 (0.1485) eta 0:00:12
epoch [22/300] batch [7/13] loss 1.8089 (1.8329) acc 56.2500 (53.9621) loss_ce 1.6592 (1.6842) loss_constraint 0.1497 (0.1487) eta 0:00:12
epoch [22/300] batch [8/13] loss 1.8925 (1.8404) acc 51.9531 (53.7109) loss_ce 1.7424 (1.6915) loss_constraint 0.1501 (0.1488) eta 0:00:12
epoch [22/300] batch [9/13] loss 1.8744 (1.8441) acc 54.2969 (53.7760) loss_ce 1.7241 (1.6951) loss_constraint 0.1504 (0.1490) eta 0:00:12
epoch [22/300] batch [10/13] loss 1.7594 (1.8357) acc 56.2500 (54.0234) loss_ce 1.6087 (1.6865) loss_constraint 0.1507 (0.1492) eta 0:00:12
epoch [22/300] batch [11/13] loss 1.7035 (1.8237) acc 58.9844 (54.4744) loss_ce 1.5525 (1.6743) loss_constraint 0.1510 (0.1493) eta 0:00:12
epoch [22/300] batch [12/13] loss 1.8332 (1.8245) acc 51.5625 (54.2318) loss_ce 1.6818 (1.6749) loss_constraint 0.1514 (0.1495) eta 0:00:12
epoch [22/300] batch [13/13] loss 1.7304 (1.8172) acc 53.9062 (54.2067) loss_ce 1.5787 (1.6675) loss_constraint 0.1517 (0.1497) eta 0:00:12
epoch [23/300] batch [1/13] loss 1.7791 (1.7791) acc 57.0312 (57.0312) loss_ce 1.6270 (1.6270) loss_constraint 0.1521 (0.1521) eta 0:00:12
epoch [23/300] batch [2/13] loss 1.9369 (1.8580) acc 50.3906 (53.7109) loss_ce 1.7845 (1.7057) loss_constraint 0.1524 (0.1522) eta 0:00:12
epoch [23/300] batch [3/13] loss 1.8860 (1.8673) acc 53.1250 (53.5156) loss_ce 1.7332 (1.7149) loss_constraint 0.1528 (0.1524) eta 0:00:12
epoch [23/300] batch [4/13] loss 1.8544 (1.8641) acc 59.7656 (55.0781) loss_ce 1.7012 (1.7115) loss_constraint 0.1531 (0.1526) eta 0:00:12
epoch [23/300] batch [5/13] loss 2.0150 (1.8943) acc 50.7812 (54.2188) loss_ce 1.8614 (1.7415) loss_constraint 0.1535 (0.1528) eta 0:00:12
epoch [23/300] batch [6/13] loss 1.8968 (1.8947) acc 55.0781 (54.3620) loss_ce 1.7429 (1.7417) loss_constraint 0.1539 (0.1530) eta 0:00:12
epoch [23/300] batch [7/13] loss 1.7828 (1.8787) acc 58.2031 (54.9107) loss_ce 1.6285 (1.7255) loss_constraint 0.1543 (0.1532) eta 0:00:12
epoch [23/300] batch [8/13] loss 1.9464 (1.8872) acc 52.3438 (54.5898) loss_ce 1.7918 (1.7338) loss_constraint 0.1547 (0.1534) eta 0:00:12
epoch [23/300] batch [9/13] loss 1.7894 (1.8763) acc 55.8594 (54.7309) loss_ce 1.6344 (1.7228) loss_constraint 0.1550 (0.1535) eta 0:00:12
epoch [23/300] batch [10/13] loss 1.8620 (1.8749) acc 54.2969 (54.6875) loss_ce 1.7066 (1.7212) loss_constraint 0.1554 (0.1537) eta 0:00:12
epoch [23/300] batch [11/13] loss 1.8572 (1.8733) acc 55.4688 (54.7585) loss_ce 1.7014 (1.7194) loss_constraint 0.1558 (0.1539) eta 0:00:12
epoch [23/300] batch [12/13] loss 1.8234 (1.8691) acc 50.7812 (54.4271) loss_ce 1.6673 (1.7150) loss_constraint 0.1561 (0.1541) eta 0:00:12
epoch [23/300] batch [13/13] loss 1.9494 (1.8753) acc 52.3438 (54.2668) loss_ce 1.7930 (1.7210) loss_constraint 0.1565 (0.1543) eta 0:00:12
epoch [24/300] batch [1/13] loss 1.6750 (1.6750) acc 60.1562 (60.1562) loss_ce 1.5181 (1.5181) loss_constraint 0.1568 (0.1568) eta 0:00:12
epoch [24/300] batch [2/13] loss 1.7055 (1.6902) acc 60.1562 (60.1562) loss_ce 1.5483 (1.5332) loss_constraint 0.1572 (0.1570) eta 0:00:12
epoch [24/300] batch [3/13] loss 1.8539 (1.7448) acc 45.7031 (55.3385) loss_ce 1.6963 (1.5876) loss_constraint 0.1576 (0.1572) eta 0:00:12
epoch [24/300] batch [4/13] loss 1.7469 (1.7453) acc 54.6875 (55.1758) loss_ce 1.5889 (1.5879) loss_constraint 0.1580 (0.1574) eta 0:00:12
epoch [24/300] batch [5/13] loss 1.8604 (1.7683) acc 51.1719 (54.3750) loss_ce 1.7021 (1.6107) loss_constraint 0.1583 (0.1576) eta 0:00:12
epoch [24/300] batch [6/13] loss 2.0018 (1.8072) acc 48.8281 (53.4505) loss_ce 1.8431 (1.6495) loss_constraint 0.1587 (0.1578) eta 0:00:14
epoch [24/300] batch [7/13] loss 1.8720 (1.8165) acc 56.2500 (53.8504) loss_ce 1.7129 (1.6585) loss_constraint 0.1591 (0.1580) eta 0:00:14
epoch [24/300] batch [8/13] loss 1.7467 (1.8078) acc 57.0312 (54.2480) loss_ce 1.5873 (1.6496) loss_constraint 0.1594 (0.1581) eta 0:00:13
epoch [24/300] batch [9/13] loss 1.8013 (1.8070) acc 53.5156 (54.1667) loss_ce 1.6415 (1.6487) loss_constraint 0.1598 (0.1583) eta 0:00:13
epoch [24/300] batch [10/13] loss 1.8542 (1.8118) acc 49.6094 (53.7109) loss_ce 1.6940 (1.6532) loss_constraint 0.1602 (0.1585) eta 0:00:13
epoch [24/300] batch [11/13] loss 1.8433 (1.8146) acc 52.3438 (53.5866) loss_ce 1.6827 (1.6559) loss_constraint 0.1606 (0.1587) eta 0:00:13
epoch [24/300] batch [12/13] loss 1.7794 (1.8117) acc 55.8594 (53.7760) loss_ce 1.6184 (1.6528) loss_constraint 0.1609 (0.1589) eta 0:00:13
epoch [24/300] batch [13/13] loss 1.9136 (1.8195) acc 50.7812 (53.5457) loss_ce 1.7523 (1.6605) loss_constraint 0.1613 (0.1591) eta 0:00:13
epoch [25/300] batch [1/13] loss 1.6497 (1.6497) acc 64.0625 (64.0625) loss_ce 1.4881 (1.4881) loss_constraint 0.1616 (0.1616) eta 0:00:12
epoch [25/300] batch [2/13] loss 1.6856 (1.6676) acc 59.7656 (61.9141) loss_ce 1.5237 (1.5059) loss_constraint 0.1619 (0.1617) eta 0:00:12
epoch [25/300] batch [3/13] loss 1.8246 (1.7200) acc 59.3750 (61.0677) loss_ce 1.6624 (1.5581) loss_constraint 0.1622 (0.1619) eta 0:00:12
epoch [25/300] batch [4/13] loss 1.8186 (1.7446) acc 54.2969 (59.3750) loss_ce 1.6561 (1.5826) loss_constraint 0.1625 (0.1620) eta 0:00:12
epoch [25/300] batch [5/13] loss 1.9143 (1.7786) acc 55.0781 (58.5156) loss_ce 1.7515 (1.6164) loss_constraint 0.1628 (0.1622) eta 0:00:12
epoch [25/300] batch [6/13] loss 1.7593 (1.7754) acc 58.2031 (58.4635) loss_ce 1.5961 (1.6130) loss_constraint 0.1632 (0.1624) eta 0:00:12
epoch [25/300] batch [7/13] loss 1.8598 (1.7874) acc 57.0312 (58.2589) loss_ce 1.6962 (1.6249) loss_constraint 0.1635 (0.1625) eta 0:00:12
epoch [25/300] batch [8/13] loss 1.7745 (1.7858) acc 57.8125 (58.2031) loss_ce 1.6106 (1.6231) loss_constraint 0.1639 (0.1627) eta 0:00:12
epoch [25/300] batch [9/13] loss 1.6497 (1.7707) acc 57.0312 (58.0729) loss_ce 1.4855 (1.6078) loss_constraint 0.1643 (0.1629) eta 0:00:12
epoch [25/300] batch [10/13] loss 1.8170 (1.7753) acc 53.1250 (57.5781) loss_ce 1.6524 (1.6123) loss_constraint 0.1646 (0.1630) eta 0:00:12
epoch [25/300] batch [11/13] loss 1.8840 (1.7852) acc 53.5156 (57.2088) loss_ce 1.7190 (1.6220) loss_constraint 0.1650 (0.1632) eta 0:00:12
epoch [25/300] batch [12/13] loss 1.9367 (1.7978) acc 50.3906 (56.6406) loss_ce 1.7713 (1.6344) loss_constraint 0.1654 (0.1634) eta 0:00:12
epoch [25/300] batch [13/13] loss 1.7355 (1.7930) acc 58.5938 (56.7909) loss_ce 1.5697 (1.6294) loss_constraint 0.1658 (0.1636) eta 0:00:12
epoch [26/300] batch [1/13] loss 1.9304 (1.9304) acc 51.1719 (51.1719) loss_ce 1.7643 (1.7643) loss_constraint 0.1662 (0.1662) eta 0:00:12
epoch [26/300] batch [2/13] loss 1.8246 (1.8775) acc 55.0781 (53.1250) loss_ce 1.6581 (1.7112) loss_constraint 0.1666 (0.1664) eta 0:00:12
epoch [26/300] batch [3/13] loss 1.7511 (1.8354) acc 57.4219 (54.5573) loss_ce 1.5841 (1.6688) loss_constraint 0.1670 (0.1666) eta 0:00:12
epoch [26/300] batch [4/13] loss 1.8000 (1.8265) acc 56.6406 (55.0781) loss_ce 1.6326 (1.6598) loss_constraint 0.1673 (0.1668) eta 0:00:12
epoch [26/300] batch [5/13] loss 1.7750 (1.8162) acc 58.5938 (55.7812) loss_ce 1.6073 (1.6493) loss_constraint 0.1677 (0.1670) eta 0:00:12
epoch [26/300] batch [6/13] loss 1.8001 (1.8135) acc 57.0312 (55.9896) loss_ce 1.6321 (1.6464) loss_constraint 0.1681 (0.1671) eta 0:00:12
epoch [26/300] batch [7/13] loss 1.8701 (1.8216) acc 57.8125 (56.2500) loss_ce 1.7017 (1.6543) loss_constraint 0.1684 (0.1673) eta 0:00:12
epoch [26/300] batch [8/13] loss 2.0025 (1.8442) acc 48.4375 (55.2734) loss_ce 1.8338 (1.6767) loss_constraint 0.1687 (0.1675) eta 0:00:12
epoch [26/300] batch [9/13] loss 1.7942 (1.8387) acc 60.5469 (55.8594) loss_ce 1.6252 (1.6710) loss_constraint 0.1690 (0.1677) eta 0:00:12
epoch [26/300] batch [10/13] loss 1.9071 (1.8455) acc 53.5156 (55.6250) loss_ce 1.7379 (1.6777) loss_constraint 0.1693 (0.1678) eta 0:00:12
epoch [26/300] batch [11/13] loss 1.7404 (1.8360) acc 57.8125 (55.8239) loss_ce 1.5708 (1.6680) loss_constraint 0.1696 (0.1680) eta 0:00:12
epoch [26/300] batch [12/13] loss 2.0239 (1.8516) acc 47.2656 (55.1107) loss_ce 1.8540 (1.6835) loss_constraint 0.1699 (0.1681) eta 0:00:12
epoch [26/300] batch [13/13] loss 1.8977 (1.8552) acc 54.6875 (55.0781) loss_ce 1.7275 (1.6869) loss_constraint 0.1701 (0.1683) eta 0:00:12
epoch [27/300] batch [1/13] loss 1.8555 (1.8555) acc 55.4688 (55.4688) loss_ce 1.6851 (1.6851) loss_constraint 0.1704 (0.1704) eta 0:00:12
epoch [27/300] batch [2/13] loss 1.6537 (1.7546) acc 65.2344 (60.3516) loss_ce 1.4830 (1.5840) loss_constraint 0.1707 (0.1705) eta 0:00:12
epoch [27/300] batch [3/13] loss 1.8058 (1.7717) acc 51.9531 (57.5521) loss_ce 1.6348 (1.6010) loss_constraint 0.1710 (0.1707) eta 0:00:12
epoch [27/300] batch [4/13] loss 1.9614 (1.8191) acc 51.9531 (56.1523) loss_ce 1.7901 (1.6483) loss_constraint 0.1713 (0.1708) eta 0:00:12
epoch [27/300] batch [5/13] loss 1.8699 (1.8292) acc 53.5156 (55.6250) loss_ce 1.6984 (1.6583) loss_constraint 0.1715 (0.1710) eta 0:00:12
epoch [27/300] batch [6/13] loss 1.7212 (1.8112) acc 56.6406 (55.7943) loss_ce 1.5494 (1.6401) loss_constraint 0.1717 (0.1711) eta 0:00:12
epoch [27/300] batch [7/13] loss 1.8074 (1.8107) acc 57.0312 (55.9710) loss_ce 1.6355 (1.6395) loss_constraint 0.1720 (0.1712) eta 0:00:12
epoch [27/300] batch [8/13] loss 1.8900 (1.8206) acc 56.6406 (56.0547) loss_ce 1.7178 (1.6493) loss_constraint 0.1722 (0.1713) eta 0:00:12
epoch [27/300] batch [9/13] loss 1.8173 (1.8202) acc 57.0312 (56.1632) loss_ce 1.6448 (1.6488) loss_constraint 0.1725 (0.1715) eta 0:00:12
epoch [27/300] batch [10/13] loss 1.7565 (1.8139) acc 58.5938 (56.4062) loss_ce 1.5837 (1.6423) loss_constraint 0.1728 (0.1716) eta 0:00:12
epoch [27/300] batch [11/13] loss 1.8412 (1.8163) acc 57.4219 (56.4986) loss_ce 1.6681 (1.6446) loss_constraint 0.1731 (0.1717) eta 0:00:12
epoch [27/300] batch [12/13] loss 1.8391 (1.8182) acc 56.6406 (56.5104) loss_ce 1.6656 (1.6464) loss_constraint 0.1734 (0.1719) eta 0:00:12
epoch [27/300] batch [13/13] loss 1.5609 (1.7984) acc 67.9688 (57.3918) loss_ce 1.3872 (1.6264) loss_constraint 0.1737 (0.1720) eta 0:00:12
epoch [28/300] batch [1/13] loss 1.7526 (1.7526) acc 55.4688 (55.4688) loss_ce 1.5785 (1.5785) loss_constraint 0.1740 (0.1740) eta 0:00:12
epoch [28/300] batch [2/13] loss 1.7068 (1.7297) acc 61.3281 (58.3984) loss_ce 1.5325 (1.5555) loss_constraint 0.1743 (0.1742) eta 0:00:12
epoch [28/300] batch [3/13] loss 1.7772 (1.7455) acc 58.9844 (58.5938) loss_ce 1.6025 (1.5712) loss_constraint 0.1747 (0.1743) eta 0:00:12
epoch [28/300] batch [4/13] loss 1.9467 (1.7958) acc 52.7344 (57.1289) loss_ce 1.7717 (1.6213) loss_constraint 0.1750 (0.1745) eta 0:00:12
epoch [28/300] batch [5/13] loss 1.8241 (1.8015) acc 59.7656 (57.6562) loss_ce 1.6489 (1.6268) loss_constraint 0.1753 (0.1747) eta 0:00:12
epoch [28/300] batch [6/13] loss 1.8280 (1.8059) acc 55.4688 (57.2917) loss_ce 1.6524 (1.6311) loss_constraint 0.1756 (0.1748) eta 0:00:12
epoch [28/300] batch [7/13] loss 1.6867 (1.7889) acc 59.3750 (57.5893) loss_ce 1.5108 (1.6139) loss_constraint 0.1759 (0.1750) eta 0:00:12
epoch [28/300] batch [8/13] loss 1.7723 (1.7868) acc 57.0312 (57.5195) loss_ce 1.5961 (1.6117) loss_constraint 0.1761 (0.1751) eta 0:00:12
epoch [28/300] batch [9/13] loss 1.7972 (1.7880) acc 58.9844 (57.6823) loss_ce 1.6208 (1.6127) loss_constraint 0.1764 (0.1753) eta 0:00:12
epoch [28/300] batch [10/13] loss 1.8032 (1.7895) acc 57.0312 (57.6172) loss_ce 1.6265 (1.6141) loss_constraint 0.1767 (0.1754) eta 0:00:12
epoch [28/300] batch [11/13] loss 1.7192 (1.7831) acc 59.7656 (57.8125) loss_ce 1.5421 (1.6075) loss_constraint 0.1770 (0.1755) eta 0:00:12
epoch [28/300] batch [12/13] loss 1.8516 (1.7888) acc 56.2500 (57.6823) loss_ce 1.6742 (1.6131) loss_constraint 0.1773 (0.1757) eta 0:00:12
epoch [28/300] batch [13/13] loss 1.8320 (1.7921) acc 53.9062 (57.3918) loss_ce 1.6543 (1.6163) loss_constraint 0.1776 (0.1758) eta 0:00:12
epoch [29/300] batch [1/13] loss 1.8707 (1.8707) acc 53.1250 (53.1250) loss_ce 1.6928 (1.6928) loss_constraint 0.1779 (0.1779) eta 0:00:12
epoch [29/300] batch [2/13] loss 1.6608 (1.7657) acc 58.5938 (55.8594) loss_ce 1.4825 (1.5876) loss_constraint 0.1783 (0.1781) eta 0:00:12
epoch [29/300] batch [3/13] loss 1.7855 (1.7723) acc 57.4219 (56.3802) loss_ce 1.6069 (1.5941) loss_constraint 0.1786 (0.1783) eta 0:00:12
epoch [29/300] batch [4/13] loss 1.8040 (1.7802) acc 56.6406 (56.4453) loss_ce 1.6251 (1.6018) loss_constraint 0.1789 (0.1784) eta 0:00:12
epoch [29/300] batch [5/13] loss 1.7433 (1.7728) acc 59.3750 (57.0312) loss_ce 1.5641 (1.5943) loss_constraint 0.1792 (0.1786) eta 0:00:12
epoch [29/300] batch [6/13] loss 1.8236 (1.7813) acc 56.6406 (56.9661) loss_ce 1.6441 (1.6026) loss_constraint 0.1795 (0.1787) eta 0:00:12
epoch [29/300] batch [7/13] loss 1.9040 (1.7988) acc 53.5156 (56.4732) loss_ce 1.7242 (1.6200) loss_constraint 0.1797 (0.1789) eta 0:00:12
epoch [29/300] batch [8/13] loss 1.8411 (1.8041) acc 56.6406 (56.4941) loss_ce 1.6611 (1.6251) loss_constraint 0.1800 (0.1790) eta 0:00:12
epoch [29/300] batch [9/13] loss 1.6806 (1.7904) acc 59.3750 (56.8142) loss_ce 1.5003 (1.6112) loss_constraint 0.1803 (0.1791) eta 0:00:12
epoch [29/300] batch [10/13] loss 1.9466 (1.8060) acc 50.7812 (56.2109) loss_ce 1.7660 (1.6267) loss_constraint 0.1806 (0.1793) eta 0:00:12
epoch [29/300] batch [11/13] loss 1.7805 (1.8037) acc 55.4688 (56.1435) loss_ce 1.5996 (1.6243) loss_constraint 0.1809 (0.1794) eta 0:00:12
epoch [29/300] batch [12/13] loss 1.8952 (1.8113) acc 55.4688 (56.0872) loss_ce 1.7140 (1.6317) loss_constraint 0.1812 (0.1796) eta 0:00:12
epoch [29/300] batch [13/13] loss 1.6308 (1.7974) acc 60.9375 (56.4603) loss_ce 1.4493 (1.6177) loss_constraint 0.1815 (0.1797) eta 0:00:12
epoch [30/300] batch [1/13] loss 1.8322 (1.8322) acc 55.4688 (55.4688) loss_ce 1.6504 (1.6504) loss_constraint 0.1818 (0.1818) eta 0:00:12
epoch [30/300] batch [2/13] loss 1.7428 (1.7875) acc 57.8125 (56.6406) loss_ce 1.5606 (1.6055) loss_constraint 0.1822 (0.1820) eta 0:00:12
epoch [30/300] batch [3/13] loss 1.7820 (1.7856) acc 55.0781 (56.1198) loss_ce 1.5995 (1.6035) loss_constraint 0.1825 (0.1822) eta 0:00:12
epoch [30/300] batch [4/13] loss 1.8952 (1.8130) acc 56.2500 (56.1523) loss_ce 1.7124 (1.6307) loss_constraint 0.1828 (0.1823) eta 0:00:12
epoch [30/300] batch [5/13] loss 1.7344 (1.7973) acc 57.8125 (56.4844) loss_ce 1.5513 (1.6148) loss_constraint 0.1831 (0.1825) eta 0:00:12
epoch [30/300] batch [6/13] loss 1.8208 (1.8012) acc 57.4219 (56.6406) loss_ce 1.6374 (1.6186) loss_constraint 0.1834 (0.1826) eta 0:00:13
epoch [30/300] batch [7/13] loss 1.8973 (1.8149) acc 55.0781 (56.4174) loss_ce 1.7136 (1.6322) loss_constraint 0.1837 (0.1828) eta 0:00:13
epoch [30/300] batch [8/13] loss 1.8366 (1.8177) acc 55.8594 (56.3477) loss_ce 1.6527 (1.6347) loss_constraint 0.1839 (0.1829) eta 0:00:12
epoch [30/300] batch [9/13] loss 1.9449 (1.8318) acc 55.4688 (56.2500) loss_ce 1.7607 (1.6487) loss_constraint 0.1842 (0.1831) eta 0:00:12
epoch [30/300] batch [10/13] loss 1.8034 (1.8290) acc 56.6406 (56.2891) loss_ce 1.6190 (1.6458) loss_constraint 0.1845 (0.1832) eta 0:00:12
epoch [30/300] batch [11/13] loss 1.8743 (1.8331) acc 52.3438 (55.9304) loss_ce 1.6896 (1.6497) loss_constraint 0.1848 (0.1833) eta 0:00:12
epoch [30/300] batch [12/13] loss 1.7014 (1.8221) acc 61.7188 (56.4128) loss_ce 1.5164 (1.6386) loss_constraint 0.1851 (0.1835) eta 0:00:12
epoch [30/300] batch [13/13] loss 1.7856 (1.8193) acc 58.5938 (56.5805) loss_ce 1.6002 (1.6357) loss_constraint 0.1854 (0.1836) eta 0:00:12
epoch [31/300] batch [1/13] loss 1.8270 (1.8270) acc 57.8125 (57.8125) loss_ce 1.6414 (1.6414) loss_constraint 0.1857 (0.1857) eta 0:00:12
epoch [31/300] batch [2/13] loss 1.7428 (1.7849) acc 61.7188 (59.7656) loss_ce 1.5569 (1.5991) loss_constraint 0.1860 (0.1858) eta 0:00:12
epoch [31/300] batch [3/13] loss 1.7662 (1.7787) acc 58.9844 (59.5052) loss_ce 1.5799 (1.5927) loss_constraint 0.1863 (0.1860) eta 0:00:12
epoch [31/300] batch [4/13] loss 1.7978 (1.7834) acc 58.2031 (59.1797) loss_ce 1.6112 (1.5973) loss_constraint 0.1866 (0.1861) eta 0:00:12
epoch [31/300] batch [5/13] loss 1.8776 (1.8023) acc 57.0312 (58.7500) loss_ce 1.6908 (1.6160) loss_constraint 0.1868 (0.1863) eta 0:00:12
epoch [31/300] batch [6/13] loss 1.8175 (1.8048) acc 53.1250 (57.8125) loss_ce 1.6304 (1.6184) loss_constraint 0.1871 (0.1864) eta 0:00:12
epoch [31/300] batch [7/13] loss 1.8677 (1.8138) acc 53.9062 (57.2545) loss_ce 1.6804 (1.6273) loss_constraint 0.1874 (0.1865) eta 0:00:12
epoch [31/300] batch [8/13] loss 1.5749 (1.7839) acc 64.0625 (58.1055) loss_ce 1.3873 (1.5973) loss_constraint 0.1876 (0.1867) eta 0:00:12
epoch [31/300] batch [9/13] loss 1.7046 (1.7751) acc 62.1094 (58.5503) loss_ce 1.5168 (1.5883) loss_constraint 0.1879 (0.1868) eta 0:00:12
epoch [31/300] batch [10/13] loss 1.8243 (1.7800) acc 55.8594 (58.2812) loss_ce 1.6361 (1.5931) loss_constraint 0.1882 (0.1869) eta 0:00:12
epoch [31/300] batch [11/13] loss 1.8305 (1.7846) acc 57.8125 (58.2386) loss_ce 1.6420 (1.5976) loss_constraint 0.1885 (0.1871) eta 0:00:12
epoch [31/300] batch [12/13] loss 1.8048 (1.7863) acc 58.2031 (58.2357) loss_ce 1.6160 (1.5991) loss_constraint 0.1888 (0.1872) eta 0:00:12
epoch [31/300] batch [13/13] loss 1.7247 (1.7816) acc 56.2500 (58.0829) loss_ce 1.5356 (1.5942) loss_constraint 0.1891 (0.1874) eta 0:00:12
epoch [32/300] batch [1/13] loss 1.6963 (1.6963) acc 62.8906 (62.8906) loss_ce 1.5069 (1.5069) loss_constraint 0.1894 (0.1894) eta 0:00:13
epoch [32/300] batch [2/13] loss 1.9005 (1.7984) acc 53.9062 (58.3984) loss_ce 1.7108 (1.6088) loss_constraint 0.1897 (0.1896) eta 0:00:13
epoch [32/300] batch [3/13] loss 1.7849 (1.7939) acc 57.8125 (58.2031) loss_ce 1.5949 (1.6042) loss_constraint 0.1900 (0.1897) eta 0:00:13
epoch [32/300] batch [4/13] loss 1.8279 (1.8024) acc 55.8594 (57.6172) loss_ce 1.6375 (1.6125) loss_constraint 0.1903 (0.1899) eta 0:00:13
epoch [32/300] batch [5/13] loss 1.8385 (1.8096) acc 60.1562 (58.1250) loss_ce 1.6479 (1.6196) loss_constraint 0.1906 (0.1900) eta 0:00:13
epoch [32/300] batch [6/13] loss 1.7905 (1.8064) acc 55.8594 (57.7474) loss_ce 1.5997 (1.6163) loss_constraint 0.1909 (0.1902) eta 0:00:13
epoch [32/300] batch [7/13] loss 1.7532 (1.7988) acc 58.9844 (57.9241) loss_ce 1.5620 (1.6085) loss_constraint 0.1911 (0.1903) eta 0:00:13
epoch [32/300] batch [8/13] loss 1.8429 (1.8043) acc 55.0781 (57.5684) loss_ce 1.6515 (1.6139) loss_constraint 0.1914 (0.1904) eta 0:00:13
epoch [32/300] batch [9/13] loss 1.7418 (1.7974) acc 57.8125 (57.5955) loss_ce 1.5501 (1.6068) loss_constraint 0.1917 (0.1906) eta 0:00:13
epoch [32/300] batch [10/13] loss 1.7975 (1.7974) acc 55.8594 (57.4219) loss_ce 1.6056 (1.6067) loss_constraint 0.1919 (0.1907) eta 0:00:13
epoch [32/300] batch [11/13] loss 1.7300 (1.7913) acc 62.1094 (57.8480) loss_ce 1.5379 (1.6004) loss_constraint 0.1922 (0.1908) eta 0:00:13
epoch [32/300] batch [12/13] loss 1.7432 (1.7873) acc 58.2031 (57.8776) loss_ce 1.5507 (1.5963) loss_constraint 0.1924 (0.1910) eta 0:00:13
epoch [32/300] batch [13/13] loss 1.6481 (1.7766) acc 58.5938 (57.9327) loss_ce 1.4555 (1.5855) loss_constraint 0.1927 (0.1911) eta 0:00:12
epoch [33/300] batch [1/13] loss 1.6766 (1.6766) acc 62.5000 (62.5000) loss_ce 1.4837 (1.4837) loss_constraint 0.1930 (0.1930) eta 0:00:12
epoch [33/300] batch [2/13] loss 1.8237 (1.7501) acc 56.2500 (59.3750) loss_ce 1.6304 (1.5570) loss_constraint 0.1933 (0.1931) eta 0:00:12
epoch [33/300] batch [3/13] loss 1.8751 (1.7918) acc 56.6406 (58.4635) loss_ce 1.6815 (1.5985) loss_constraint 0.1935 (0.1933) eta 0:00:12
epoch [33/300] batch [4/13] loss 1.8617 (1.8093) acc 55.8594 (57.8125) loss_ce 1.6679 (1.6159) loss_constraint 0.1939 (0.1934) eta 0:00:12
epoch [33/300] batch [5/13] loss 1.6638 (1.7802) acc 60.5469 (58.3594) loss_ce 1.4697 (1.5866) loss_constraint 0.1941 (0.1935) eta 0:00:12
epoch [33/300] batch [6/13] loss 1.8276 (1.7881) acc 55.8594 (57.9427) loss_ce 1.6332 (1.5944) loss_constraint 0.1944 (0.1937) eta 0:00:12
epoch [33/300] batch [7/13] loss 1.6676 (1.7709) acc 60.5469 (58.3147) loss_ce 1.4730 (1.5770) loss_constraint 0.1946 (0.1938) eta 0:00:12
epoch [33/300] batch [8/13] loss 1.9420 (1.7923) acc 51.5625 (57.4707) loss_ce 1.7472 (1.5983) loss_constraint 0.1948 (0.1940) eta 0:00:12
epoch [33/300] batch [9/13] loss 1.7596 (1.7886) acc 57.4219 (57.4653) loss_ce 1.5646 (1.5946) loss_constraint 0.1950 (0.1941) eta 0:00:12
epoch [33/300] batch [10/13] loss 1.8485 (1.7946) acc 58.9844 (57.6172) loss_ce 1.6532 (1.6004) loss_constraint 0.1953 (0.1942) eta 0:00:12
epoch [33/300] batch [11/13] loss 1.7839 (1.7936) acc 58.2031 (57.6705) loss_ce 1.5885 (1.5993) loss_constraint 0.1955 (0.1943) eta 0:00:12
epoch [33/300] batch [12/13] loss 1.6577 (1.7823) acc 65.2344 (58.3008) loss_ce 1.4620 (1.5879) loss_constraint 0.1957 (0.1944) eta 0:00:12
epoch [33/300] batch [13/13] loss 1.7304 (1.7783) acc 61.7188 (58.5637) loss_ce 1.5345 (1.5838) loss_constraint 0.1959 (0.1945) eta 0:00:12
epoch [34/300] batch [1/13] loss 1.7253 (1.7253) acc 60.5469 (60.5469) loss_ce 1.5292 (1.5292) loss_constraint 0.1961 (0.1961) eta 0:00:17
epoch [34/300] batch [2/13] loss 1.7468 (1.7360) acc 58.5938 (59.5703) loss_ce 1.5504 (1.5398) loss_constraint 0.1963 (0.1962) eta 0:00:16
epoch [34/300] batch [3/13] loss 1.8354 (1.7692) acc 58.5938 (59.2448) loss_ce 1.6389 (1.5728) loss_constraint 0.1965 (0.1963) eta 0:00:16
epoch [34/300] batch [4/13] loss 1.7993 (1.7767) acc 55.8594 (58.3984) loss_ce 1.6026 (1.5803) loss_constraint 0.1967 (0.1964) eta 0:00:16
epoch [34/300] batch [5/13] loss 1.8310 (1.7876) acc 54.6875 (57.6562) loss_ce 1.6341 (1.5910) loss_constraint 0.1969 (0.1965) eta 0:00:16
epoch [34/300] batch [6/13] loss 1.8161 (1.7923) acc 51.5625 (56.6406) loss_ce 1.6190 (1.5957) loss_constraint 0.1971 (0.1966) eta 0:00:16
epoch [34/300] batch [7/13] loss 1.6568 (1.7730) acc 64.0625 (57.7009) loss_ce 1.4596 (1.5763) loss_constraint 0.1972 (0.1967) eta 0:00:16
epoch [34/300] batch [8/13] loss 1.8165 (1.7784) acc 57.8125 (57.7148) loss_ce 1.6190 (1.5816) loss_constraint 0.1974 (0.1968) eta 0:00:17
epoch [34/300] batch [9/13] loss 1.8145 (1.7824) acc 58.9844 (57.8559) loss_ce 1.6169 (1.5855) loss_constraint 0.1976 (0.1969) eta 0:00:17
