***************
** Arguments **
***************
dataset_config_file: configs/datasets/caltech101.yaml
epoch [43/300] batch [6/11] loss 0.6460 (0.6661) acc 84.7656 (84.7005) loss_ce 0.5767 (0.5968) loss_constraint 0.0693 (0.0692) eta 0:00:12
epoch [43/300] batch [7/11] loss 0.7655 (0.6803) acc 81.6406 (84.2634) loss_ce 0.6963 (0.6110) loss_constraint 0.0693 (0.0692) eta 0:00:12
epoch [43/300] batch [8/11] loss 0.6692 (0.6789) acc 82.8125 (84.0820) loss_ce 0.5999 (0.6096) loss_constraint 0.0692 (0.0692) eta 0:00:12
epoch [43/300] batch [9/11] loss 0.7109 (0.6825) acc 82.4219 (83.8976) loss_ce 0.6418 (0.6132) loss_constraint 0.0692 (0.0692) eta 0:00:12
epoch [43/300] batch [10/11] loss 0.5893 (0.6731) acc 86.7188 (84.1797) loss_ce 0.5202 (0.6039) loss_constraint 0.0691 (0.0692) eta 0:00:12
epoch [43/300] batch [11/11] loss 0.6918 (0.6748) acc 84.0000 (84.1634) loss_ce 0.6227 (0.6056) loss_constraint 0.0691 (0.0692) eta 0:00:12
epoch [44/300] batch [1/11] loss 0.6037 (0.6037) acc 85.9375 (85.9375) loss_ce 0.5345 (0.5345) loss_constraint 0.0691 (0.0691) eta 0:00:13
epoch [44/300] batch [2/11] loss 0.5631 (0.5834) acc 86.3281 (86.1328) loss_ce 0.4939 (0.5142) loss_constraint 0.0692 (0.0692) eta 0:00:12
epoch [44/300] batch [3/11] loss 0.6515 (0.6061) acc 83.2031 (85.1562) loss_ce 0.5821 (0.5368) loss_constraint 0.0694 (0.0692) eta 0:00:12
epoch [44/300] batch [4/11] loss 0.6908 (0.6273) acc 83.2031 (84.6680) loss_ce 0.6213 (0.5579) loss_constraint 0.0695 (0.0693) eta 0:00:12
epoch [44/300] batch [5/11] loss 0.6464 (0.6311) acc 82.8125 (84.2969) loss_ce 0.5768 (0.5617) loss_constraint 0.0696 (0.0694) eta 0:00:12
epoch [44/300] batch [6/11] loss 0.5875 (0.6238) acc 86.3281 (84.6354) loss_ce 0.5178 (0.5544) loss_constraint 0.0697 (0.0694) eta 0:00:12
epoch [44/300] batch [7/11] loss 0.6734 (0.6309) acc 86.3281 (84.8772) loss_ce 0.6036 (0.5614) loss_constraint 0.0698 (0.0695) eta 0:00:12
epoch [44/300] batch [8/11] loss 0.6770 (0.6367) acc 84.7656 (84.8633) loss_ce 0.6073 (0.5672) loss_constraint 0.0697 (0.0695) eta 0:00:12
epoch [44/300] batch [9/11] loss 0.7247 (0.6464) acc 80.4688 (84.3750) loss_ce 0.6549 (0.5769) loss_constraint 0.0697 (0.0695) eta 0:00:12
epoch [44/300] batch [10/11] loss 0.6615 (0.6479) acc 85.5469 (84.4922) loss_ce 0.5917 (0.5784) loss_constraint 0.0698 (0.0696) eta 0:00:12
epoch [44/300] batch [11/11] loss 0.7670 (0.6588) acc 82.6667 (84.3262) loss_ce 0.6972 (0.5892) loss_constraint 0.0698 (0.0696) eta 0:00:12
epoch [45/300] batch [1/11] loss 0.6350 (0.6350) acc 85.9375 (85.9375) loss_ce 0.5651 (0.5651) loss_constraint 0.0699 (0.0699) eta 0:00:12
epoch [45/300] batch [2/11] loss 0.6770 (0.6560) acc 83.9844 (84.9609) loss_ce 0.6071 (0.5861) loss_constraint 0.0699 (0.0699) eta 0:00:12
epoch [45/300] batch [3/11] loss 0.6880 (0.6667) acc 84.7656 (84.8958) loss_ce 0.6179 (0.5967) loss_constraint 0.0700 (0.0700) eta 0:00:12
epoch [45/300] batch [4/11] loss 0.7613 (0.6903) acc 83.5938 (84.5703) loss_ce 0.6911 (0.6203) loss_constraint 0.0702 (0.0700) eta 0:00:12
epoch [45/300] batch [5/11] loss 0.7206 (0.6964) acc 83.5938 (84.3750) loss_ce 0.6502 (0.6263) loss_constraint 0.0703 (0.0701) eta 0:00:12
epoch [45/300] batch [6/11] loss 0.5382 (0.6700) acc 88.2812 (85.0260) loss_ce 0.4678 (0.5999) loss_constraint 0.0704 (0.0701) eta 0:00:12
epoch [45/300] batch [7/11] loss 0.7549 (0.6821) acc 83.9844 (84.8772) loss_ce 0.6844 (0.6120) loss_constraint 0.0705 (0.0702) eta 0:00:12
epoch [45/300] batch [8/11] loss 0.5965 (0.6714) acc 84.7656 (84.8633) loss_ce 0.5260 (0.6012) loss_constraint 0.0705 (0.0702) eta 0:00:12
epoch [45/300] batch [9/11] loss 0.5379 (0.6566) acc 88.2812 (85.2431) loss_ce 0.4674 (0.5863) loss_constraint 0.0704 (0.0702) eta 0:00:12
epoch [45/300] batch [10/11] loss 0.4964 (0.6406) acc 87.1094 (85.4297) loss_ce 0.4260 (0.5703) loss_constraint 0.0704 (0.0703) eta 0:00:12
epoch [45/300] batch [11/11] loss 0.4698 (0.6250) acc 90.6667 (85.9058) loss_ce 0.3995 (0.5548) loss_constraint 0.0702 (0.0703) eta 0:00:12
epoch [46/300] batch [1/11] loss 0.6384 (0.6384) acc 83.9844 (83.9844) loss_ce 0.5684 (0.5684) loss_constraint 0.0700 (0.0700) eta 0:00:12
epoch [46/300] batch [2/11] loss 0.5930 (0.6157) acc 86.3281 (85.1562) loss_ce 0.5232 (0.5458) loss_constraint 0.0698 (0.0699) eta 0:00:12
epoch [46/300] batch [3/11] loss 0.5451 (0.5922) acc 86.7188 (85.6771) loss_ce 0.4755 (0.5224) loss_constraint 0.0696 (0.0698) eta 0:00:12
epoch [46/300] batch [4/11] loss 0.5651 (0.5854) acc 89.0625 (86.5234) loss_ce 0.4956 (0.5157) loss_constraint 0.0695 (0.0697) eta 0:00:12
epoch [46/300] batch [5/11] loss 0.7457 (0.6175) acc 82.8125 (85.7812) loss_ce 0.6763 (0.5478) loss_constraint 0.0694 (0.0697) eta 0:00:12
epoch [46/300] batch [6/11] loss 0.6681 (0.6259) acc 84.3750 (85.5469) loss_ce 0.5988 (0.5563) loss_constraint 0.0693 (0.0696) eta 0:00:12
epoch [46/300] batch [7/11] loss 0.5482 (0.6148) acc 88.2812 (85.9375) loss_ce 0.4790 (0.5453) loss_constraint 0.0692 (0.0695) eta 0:00:12
epoch [46/300] batch [8/11] loss 0.8864 (0.6488) acc 79.2969 (85.1074) loss_ce 0.8174 (0.5793) loss_constraint 0.0690 (0.0695) eta 0:00:12
epoch [46/300] batch [9/11] loss 0.7049 (0.6550) acc 84.3750 (85.0260) loss_ce 0.6360 (0.5856) loss_constraint 0.0690 (0.0694) eta 0:00:12
epoch [46/300] batch [10/11] loss 0.6907 (0.6586) acc 83.9844 (84.9219) loss_ce 0.6218 (0.5892) loss_constraint 0.0689 (0.0694) eta 0:00:11
epoch [46/300] batch [11/11] loss 0.6385 (0.6567) acc 84.0000 (84.8381) loss_ce 0.5697 (0.5874) loss_constraint 0.0688 (0.0693) eta 0:00:11
epoch [47/300] batch [1/11] loss 0.7718 (0.7718) acc 78.9062 (78.9062) loss_ce 0.7030 (0.7030) loss_constraint 0.0687 (0.0687) eta 0:00:10
epoch [47/300] batch [2/11] loss 0.6301 (0.7009) acc 85.1562 (82.0312) loss_ce 0.5613 (0.6322) loss_constraint 0.0688 (0.0688) eta 0:00:11
epoch [47/300] batch [3/11] loss 0.6921 (0.6980) acc 84.7656 (82.9427) loss_ce 0.6233 (0.6292) loss_constraint 0.0688 (0.0688) eta 0:00:11
epoch [47/300] batch [4/11] loss 0.5897 (0.6709) acc 86.3281 (83.7891) loss_ce 0.5210 (0.6022) loss_constraint 0.0688 (0.0688) eta 0:00:11
epoch [47/300] batch [5/11] loss 0.4848 (0.6337) acc 90.2344 (85.0781) loss_ce 0.4161 (0.5649) loss_constraint 0.0687 (0.0688) eta 0:00:11
epoch [47/300] batch [6/11] loss 0.7434 (0.6520) acc 83.2031 (84.7656) loss_ce 0.6747 (0.5832) loss_constraint 0.0687 (0.0687) eta 0:00:11
epoch [47/300] batch [7/11] loss 0.7954 (0.6725) acc 79.2969 (83.9844) loss_ce 0.7267 (0.6037) loss_constraint 0.0687 (0.0687) eta 0:00:11
epoch [47/300] batch [8/11] loss 0.6107 (0.6647) acc 85.1562 (84.1309) loss_ce 0.5420 (0.5960) loss_constraint 0.0687 (0.0687) eta 0:00:11
epoch [47/300] batch [9/11] loss 0.8097 (0.6808) acc 82.4219 (83.9410) loss_ce 0.7409 (0.6121) loss_constraint 0.0688 (0.0687) eta 0:00:11
epoch [47/300] batch [10/11] loss 0.7086 (0.6836) acc 83.2031 (83.8672) loss_ce 0.6397 (0.6149) loss_constraint 0.0688 (0.0688) eta 0:00:11
epoch [47/300] batch [11/11] loss 0.6846 (0.6837) acc 84.0000 (83.8793) loss_ce 0.6158 (0.6150) loss_constraint 0.0688 (0.0688) eta 0:00:11
epoch [48/300] batch [1/11] loss 0.7953 (0.7953) acc 81.6406 (81.6406) loss_ce 0.7265 (0.7265) loss_constraint 0.0688 (0.0688) eta 0:00:12
epoch [48/300] batch [2/11] loss 0.6421 (0.7187) acc 83.2031 (82.4219) loss_ce 0.5732 (0.6498) loss_constraint 0.0689 (0.0689) eta 0:00:12
epoch [48/300] batch [3/11] loss 0.7582 (0.7319) acc 81.6406 (82.1615) loss_ce 0.6892 (0.6629) loss_constraint 0.0690 (0.0689) eta 0:00:12
epoch [48/300] batch [4/11] loss 0.6270 (0.7056) acc 85.1562 (82.9102) loss_ce 0.5579 (0.6367) loss_constraint 0.0691 (0.0690) eta 0:00:12
epoch [48/300] batch [5/11] loss 0.7143 (0.7074) acc 83.2031 (82.9688) loss_ce 0.6449 (0.6383) loss_constraint 0.0693 (0.0690) eta 0:00:12
epoch [48/300] batch [6/11] loss 0.7208 (0.7096) acc 83.2031 (83.0078) loss_ce 0.6513 (0.6405) loss_constraint 0.0695 (0.0691) eta 0:00:12
epoch [48/300] batch [7/11] loss 0.6667 (0.7035) acc 86.3281 (83.4821) loss_ce 0.5971 (0.6343) loss_constraint 0.0696 (0.0692) eta 0:00:11
epoch [48/300] batch [8/11] loss 0.6346 (0.6949) acc 85.1562 (83.6914) loss_ce 0.5650 (0.6256) loss_constraint 0.0697 (0.0692) eta 0:00:11
epoch [48/300] batch [9/11] loss 0.6766 (0.6928) acc 84.3750 (83.7674) loss_ce 0.6067 (0.6235) loss_constraint 0.0698 (0.0693) eta 0:00:11
epoch [48/300] batch [10/11] loss 0.5625 (0.6798) acc 86.7188 (84.0625) loss_ce 0.4925 (0.6104) loss_constraint 0.0700 (0.0694) eta 0:00:11
epoch [48/300] batch [11/11] loss 0.6579 (0.6778) acc 84.0000 (84.0568) loss_ce 0.5878 (0.6084) loss_constraint 0.0701 (0.0694) eta 0:00:10
epoch [49/300] batch [1/11] loss 0.6518 (0.6518) acc 85.1562 (85.1562) loss_ce 0.5817 (0.5817) loss_constraint 0.0701 (0.0701) eta 0:00:09
epoch [49/300] batch [2/11] loss 0.5127 (0.5822) acc 89.8438 (87.5000) loss_ce 0.4425 (0.5121) loss_constraint 0.0701 (0.0701) eta 0:00:09
epoch [49/300] batch [3/11] loss 0.7108 (0.6251) acc 82.4219 (85.8073) loss_ce 0.6406 (0.5549) loss_constraint 0.0702 (0.0701) eta 0:00:09
epoch [49/300] batch [4/11] loss 0.6454 (0.6302) acc 83.9844 (85.3516) loss_ce 0.5752 (0.5600) loss_constraint 0.0702 (0.0702) eta 0:00:09
epoch [49/300] batch [5/11] loss 0.6308 (0.6303) acc 85.9375 (85.4688) loss_ce 0.5605 (0.5601) loss_constraint 0.0703 (0.0702) eta 0:00:09
epoch [49/300] batch [6/11] loss 0.7388 (0.6484) acc 83.5938 (85.1562) loss_ce 0.6685 (0.5782) loss_constraint 0.0703 (0.0702) eta 0:00:09
epoch [49/300] batch [7/11] loss 0.6926 (0.6547) acc 83.2031 (84.8772) loss_ce 0.6222 (0.5845) loss_constraint 0.0704 (0.0702) eta 0:00:09
epoch [49/300] batch [8/11] loss 0.7790 (0.6702) acc 83.9844 (84.7656) loss_ce 0.7085 (0.6000) loss_constraint 0.0705 (0.0703) eta 0:00:09
epoch [49/300] batch [9/11] loss 0.6445 (0.6674) acc 85.1562 (84.8090) loss_ce 0.5738 (0.5971) loss_constraint 0.0707 (0.0703) eta 0:00:09
epoch [49/300] batch [10/11] loss 0.7413 (0.6748) acc 84.3750 (84.7656) loss_ce 0.6704 (0.6044) loss_constraint 0.0709 (0.0704) eta 0:00:09
epoch [49/300] batch [11/11] loss 0.5799 (0.6661) acc 87.3333 (84.9991) loss_ce 0.5089 (0.5957) loss_constraint 0.0710 (0.0704) eta 0:00:09
epoch [50/300] batch [1/11] loss 0.5556 (0.5556) acc 86.3281 (86.3281) loss_ce 0.4845 (0.4845) loss_constraint 0.0711 (0.0711) eta 0:00:09
epoch [50/300] batch [2/11] loss 0.6464 (0.6010) acc 84.7656 (85.5469) loss_ce 0.5751 (0.5298) loss_constraint 0.0712 (0.0712) eta 0:00:09
epoch [50/300] batch [3/11] loss 0.5709 (0.5909) acc 86.7188 (85.9375) loss_ce 0.4996 (0.5197) loss_constraint 0.0713 (0.0712) eta 0:00:09
epoch [50/300] batch [4/11] loss 0.8193 (0.6480) acc 80.4688 (84.5703) loss_ce 0.7479 (0.5768) loss_constraint 0.0714 (0.0713) eta 0:00:09
epoch [50/300] batch [5/11] loss 0.7497 (0.6684) acc 82.8125 (84.2188) loss_ce 0.6782 (0.5970) loss_constraint 0.0715 (0.0713) eta 0:00:09
epoch [50/300] batch [6/11] loss 0.5242 (0.6443) acc 87.1094 (84.7005) loss_ce 0.4526 (0.5730) loss_constraint 0.0716 (0.0714) eta 0:00:09
epoch [50/300] batch [7/11] loss 0.7364 (0.6575) acc 81.2500 (84.2076) loss_ce 0.6648 (0.5861) loss_constraint 0.0716 (0.0714) eta 0:00:09
epoch [50/300] batch [8/11] loss 0.6684 (0.6589) acc 85.5469 (84.3750) loss_ce 0.5967 (0.5874) loss_constraint 0.0717 (0.0714) eta 0:00:09
epoch [50/300] batch [9/11] loss 0.7336 (0.6672) acc 84.7656 (84.4184) loss_ce 0.6619 (0.5957) loss_constraint 0.0717 (0.0715) eta 0:00:09
epoch [50/300] batch [10/11] loss 0.8006 (0.6805) acc 80.8594 (84.0625) loss_ce 0.7289 (0.6090) loss_constraint 0.0717 (0.0715) eta 0:00:09
epoch [50/300] batch [11/11] loss 0.5718 (0.6706) acc 90.0000 (84.6023) loss_ce 0.5001 (0.5991) loss_constraint 0.0716 (0.0715) eta 0:00:09
epoch [51/300] batch [1/11] loss 0.6407 (0.6407) acc 85.1562 (85.1562) loss_ce 0.5691 (0.5691) loss_constraint 0.0715 (0.0715) eta 0:00:09
epoch [51/300] batch [2/11] loss 0.5814 (0.6110) acc 87.5000 (86.3281) loss_ce 0.5099 (0.5395) loss_constraint 0.0715 (0.0715) eta 0:00:09
epoch [51/300] batch [3/11] loss 0.7600 (0.6607) acc 84.7656 (85.8073) loss_ce 0.6885 (0.5892) loss_constraint 0.0716 (0.0715) eta 0:00:09
epoch [51/300] batch [4/11] loss 0.6872 (0.6673) acc 83.9844 (85.3516) loss_ce 0.6157 (0.5958) loss_constraint 0.0715 (0.0715) eta 0:00:09
epoch [51/300] batch [5/11] loss 0.6687 (0.6676) acc 82.8125 (84.8438) loss_ce 0.5972 (0.5961) loss_constraint 0.0715 (0.0715) eta 0:00:09
epoch [51/300] batch [6/11] loss 0.6256 (0.6606) acc 85.5469 (84.9609) loss_ce 0.5542 (0.5891) loss_constraint 0.0714 (0.0715) eta 0:00:09
epoch [51/300] batch [7/11] loss 0.5086 (0.6389) acc 88.6719 (85.4911) loss_ce 0.4372 (0.5674) loss_constraint 0.0713 (0.0715) eta 0:00:09
epoch [51/300] batch [8/11] loss 0.7662 (0.6548) acc 82.0312 (85.0586) loss_ce 0.6950 (0.5834) loss_constraint 0.0712 (0.0714) eta 0:00:09
epoch [51/300] batch [9/11] loss 0.8787 (0.6797) acc 78.5156 (84.3316) loss_ce 0.8076 (0.6083) loss_constraint 0.0711 (0.0714) eta 0:00:09
epoch [51/300] batch [10/11] loss 0.6302 (0.6747) acc 84.7656 (84.3750) loss_ce 0.5593 (0.6034) loss_constraint 0.0709 (0.0714) eta 0:00:09
epoch [51/300] batch [11/11] loss 0.7836 (0.6846) acc 80.6667 (84.0379) loss_ce 0.7128 (0.6133) loss_constraint 0.0708 (0.0713) eta 0:00:09
epoch [52/300] batch [1/11] loss 0.5763 (0.5763) acc 85.5469 (85.5469) loss_ce 0.5056 (0.5056) loss_constraint 0.0707 (0.0707) eta 0:00:09
epoch [52/300] batch [2/11] loss 0.6150 (0.5957) acc 84.7656 (85.1562) loss_ce 0.5444 (0.5250) loss_constraint 0.0706 (0.0706) eta 0:00:09
epoch [52/300] batch [3/11] loss 0.6827 (0.6247) acc 82.0312 (84.1146) loss_ce 0.6122 (0.5541) loss_constraint 0.0705 (0.0706) eta 0:00:09
epoch [52/300] batch [4/11] loss 0.6651 (0.6348) acc 84.3750 (84.1797) loss_ce 0.5946 (0.5642) loss_constraint 0.0705 (0.0706) eta 0:00:09
epoch [52/300] batch [5/11] loss 0.6911 (0.6461) acc 82.8125 (83.9062) loss_ce 0.6207 (0.5755) loss_constraint 0.0705 (0.0706) eta 0:00:09
epoch [52/300] batch [6/11] loss 0.9018 (0.6887) acc 79.2969 (83.1380) loss_ce 0.8314 (0.6181) loss_constraint 0.0704 (0.0705) eta 0:00:09
epoch [52/300] batch [7/11] loss 0.6214 (0.6791) acc 84.3750 (83.3147) loss_ce 0.5509 (0.6085) loss_constraint 0.0705 (0.0705) eta 0:00:09
epoch [52/300] batch [8/11] loss 0.7067 (0.6825) acc 83.2031 (83.3008) loss_ce 0.6361 (0.6120) loss_constraint 0.0705 (0.0705) eta 0:00:09
epoch [52/300] batch [9/11] loss 0.7744 (0.6927) acc 81.6406 (83.1163) loss_ce 0.7038 (0.6222) loss_constraint 0.0706 (0.0705) eta 0:00:09
epoch [52/300] batch [10/11] loss 0.6608 (0.6895) acc 83.9844 (83.2031) loss_ce 0.5903 (0.6190) loss_constraint 0.0706 (0.0705) eta 0:00:09
epoch [52/300] batch [11/11] loss 0.6003 (0.6814) acc 87.3333 (83.5786) loss_ce 0.5297 (0.6109) loss_constraint 0.0706 (0.0705) eta 0:00:09
epoch [53/300] batch [1/11] loss 0.5914 (0.5914) acc 86.7188 (86.7188) loss_ce 0.5207 (0.5207) loss_constraint 0.0706 (0.0706) eta 0:00:09
epoch [53/300] batch [2/11] loss 0.5315 (0.5614) acc 88.2812 (87.5000) loss_ce 0.4608 (0.4907) loss_constraint 0.0707 (0.0707) eta 0:00:09
epoch [53/300] batch [3/11] loss 0.7326 (0.6185) acc 84.3750 (86.4583) loss_ce 0.6618 (0.5478) loss_constraint 0.0708 (0.0707) eta 0:00:09
epoch [53/300] batch [4/11] loss 0.7668 (0.6556) acc 80.4688 (84.9609) loss_ce 0.6959 (0.5848) loss_constraint 0.0709 (0.0707) eta 0:00:09
epoch [53/300] batch [5/11] loss 0.6105 (0.6465) acc 85.9375 (85.1562) loss_ce 0.5396 (0.5758) loss_constraint 0.0709 (0.0708) eta 0:00:09
epoch [53/300] batch [6/11] loss 0.8121 (0.6741) acc 81.6406 (84.5703) loss_ce 0.7412 (0.6033) loss_constraint 0.0709 (0.0708) eta 0:00:09
epoch [53/300] batch [7/11] loss 0.6468 (0.6702) acc 84.7656 (84.5982) loss_ce 0.5760 (0.5994) loss_constraint 0.0708 (0.0708) eta 0:00:09
epoch [53/300] batch [8/11] loss 0.6604 (0.6690) acc 85.1562 (84.6680) loss_ce 0.5897 (0.5982) loss_constraint 0.0707 (0.0708) eta 0:00:09
epoch [53/300] batch [9/11] loss 0.6311 (0.6648) acc 84.7656 (84.6788) loss_ce 0.5604 (0.5940) loss_constraint 0.0706 (0.0708) eta 0:00:09
epoch [53/300] batch [10/11] loss 0.6965 (0.6680) acc 83.9844 (84.6094) loss_ce 0.6260 (0.5972) loss_constraint 0.0705 (0.0707) eta 0:00:09
epoch [53/300] batch [11/11] loss 0.5086 (0.6535) acc 87.3333 (84.8570) loss_ce 0.4381 (0.5828) loss_constraint 0.0704 (0.0707) eta 0:00:09
epoch [54/300] batch [1/11] loss 0.6605 (0.6605) acc 82.4219 (82.4219) loss_ce 0.5902 (0.5902) loss_constraint 0.0703 (0.0703) eta 0:00:09
epoch [54/300] batch [2/11] loss 0.7061 (0.6833) acc 83.2031 (82.8125) loss_ce 0.6359 (0.6130) loss_constraint 0.0702 (0.0703) eta 0:00:09
epoch [54/300] batch [3/11] loss 0.6379 (0.6682) acc 84.7656 (83.4635) loss_ce 0.5677 (0.5979) loss_constraint 0.0702 (0.0702) eta 0:00:09
epoch [54/300] batch [4/11] loss 0.6413 (0.6615) acc 85.9375 (84.0820) loss_ce 0.5712 (0.5913) loss_constraint 0.0701 (0.0702) eta 0:00:09
epoch [54/300] batch [5/11] loss 0.5329 (0.6357) acc 87.5000 (84.7656) loss_ce 0.4628 (0.5656) loss_constraint 0.0701 (0.0702) eta 0:00:09
epoch [54/300] batch [6/11] loss 0.7650 (0.6573) acc 82.4219 (84.3750) loss_ce 0.6949 (0.5871) loss_constraint 0.0701 (0.0702) eta 0:00:09
epoch [54/300] batch [7/11] loss 0.6127 (0.6509) acc 85.1562 (84.4866) loss_ce 0.5426 (0.5807) loss_constraint 0.0701 (0.0702) eta 0:00:09
epoch [54/300] batch [8/11] loss 0.5430 (0.6374) acc 89.4531 (85.1074) loss_ce 0.4729 (0.5673) loss_constraint 0.0701 (0.0702) eta 0:00:09
epoch [54/300] batch [9/11] loss 0.7341 (0.6482) acc 83.2031 (84.8958) loss_ce 0.6640 (0.5780) loss_constraint 0.0701 (0.0702) eta 0:00:09
epoch [54/300] batch [10/11] loss 0.7488 (0.6582) acc 81.6406 (84.5703) loss_ce 0.6788 (0.5881) loss_constraint 0.0700 (0.0701) eta 0:00:09
epoch [54/300] batch [11/11] loss 0.7303 (0.6648) acc 82.0000 (84.3366) loss_ce 0.6604 (0.5947) loss_constraint 0.0699 (0.0701) eta 0:00:09
epoch [55/300] batch [1/11] loss 0.6630 (0.6630) acc 86.3281 (86.3281) loss_ce 0.5932 (0.5932) loss_constraint 0.0698 (0.0698) eta 0:00:09
epoch [55/300] batch [2/11] loss 0.5880 (0.6255) acc 85.9375 (86.1328) loss_ce 0.5183 (0.5557) loss_constraint 0.0697 (0.0698) eta 0:00:09
epoch [55/300] batch [3/11] loss 0.5724 (0.6078) acc 88.6719 (86.9792) loss_ce 0.5028 (0.5381) loss_constraint 0.0697 (0.0697) eta 0:00:09
epoch [55/300] batch [4/11] loss 0.5263 (0.5874) acc 89.0625 (87.5000) loss_ce 0.4567 (0.5177) loss_constraint 0.0696 (0.0697) eta 0:00:09
epoch [55/300] batch [5/11] loss 0.6878 (0.6075) acc 82.4219 (86.4844) loss_ce 0.6183 (0.5378) loss_constraint 0.0695 (0.0697) eta 0:00:09
epoch [55/300] batch [6/11] loss 0.8293 (0.6445) acc 80.8594 (85.5469) loss_ce 0.7598 (0.5748) loss_constraint 0.0695 (0.0696) eta 0:00:09
epoch [55/300] batch [7/11] loss 0.5421 (0.6298) acc 89.0625 (86.0491) loss_ce 0.4727 (0.5602) loss_constraint 0.0695 (0.0696) eta 0:00:09
epoch [55/300] batch [8/11] loss 0.6293 (0.6298) acc 86.3281 (86.0840) loss_ce 0.5598 (0.5602) loss_constraint 0.0695 (0.0696) eta 0:00:09
epoch [55/300] batch [9/11] loss 0.6321 (0.6300) acc 83.5938 (85.8073) loss_ce 0.5626 (0.5605) loss_constraint 0.0695 (0.0696) eta 0:00:09
epoch [55/300] batch [10/11] loss 0.7642 (0.6434) acc 82.8125 (85.5078) loss_ce 0.6947 (0.5739) loss_constraint 0.0695 (0.0696) eta 0:00:09
epoch [55/300] batch [11/11] loss 0.7428 (0.6525) acc 82.0000 (85.1889) loss_ce 0.6734 (0.5829) loss_constraint 0.0695 (0.0696) eta 0:00:09
epoch [56/300] batch [1/11] loss 0.5902 (0.5902) acc 85.5469 (85.5469) loss_ce 0.5207 (0.5207) loss_constraint 0.0695 (0.0695) eta 0:00:09
epoch [56/300] batch [2/11] loss 0.6059 (0.5980) acc 83.5938 (84.5703) loss_ce 0.5364 (0.5286) loss_constraint 0.0695 (0.0695) eta 0:00:09
epoch [56/300] batch [3/11] loss 0.7542 (0.6501) acc 79.6875 (82.9427) loss_ce 0.6847 (0.5806) loss_constraint 0.0695 (0.0695) eta 0:00:11
epoch [56/300] batch [4/11] loss 0.5904 (0.6352) acc 85.5469 (83.5938) loss_ce 0.5208 (0.5657) loss_constraint 0.0696 (0.0695) eta 0:00:10
epoch [56/300] batch [5/11] loss 0.6532 (0.6388) acc 85.1562 (83.9062) loss_ce 0.5835 (0.5692) loss_constraint 0.0697 (0.0696) eta 0:00:10
epoch [56/300] batch [6/11] loss 0.7204 (0.6524) acc 82.8125 (83.7240) loss_ce 0.6506 (0.5828) loss_constraint 0.0698 (0.0696) eta 0:00:09
epoch [56/300] batch [7/11] loss 0.6036 (0.6454) acc 85.1562 (83.9286) loss_ce 0.5338 (0.5758) loss_constraint 0.0699 (0.0696) eta 0:00:09
epoch [56/300] batch [8/11] loss 0.6630 (0.6476) acc 85.1562 (84.0820) loss_ce 0.5931 (0.5780) loss_constraint 0.0699 (0.0697) eta 0:00:09
epoch [56/300] batch [9/11] loss 0.6330 (0.6460) acc 85.1562 (84.2014) loss_ce 0.5630 (0.5763) loss_constraint 0.0700 (0.0697) eta 0:00:09
epoch [56/300] batch [10/11] loss 0.6768 (0.6491) acc 83.9844 (84.1797) loss_ce 0.6068 (0.5793) loss_constraint 0.0699 (0.0697) eta 0:00:09
epoch [56/300] batch [11/11] loss 0.7327 (0.6567) acc 80.6667 (83.8603) loss_ce 0.6628 (0.5869) loss_constraint 0.0699 (0.0697) eta 0:00:08
epoch [57/300] batch [1/11] loss 0.7033 (0.7033) acc 83.2031 (83.2031) loss_ce 0.6335 (0.6335) loss_constraint 0.0698 (0.0698) eta 0:00:07
epoch [57/300] batch [2/11] loss 0.6225 (0.6629) acc 85.5469 (84.3750) loss_ce 0.5527 (0.5931) loss_constraint 0.0698 (0.0698) eta 0:00:07
epoch [57/300] batch [3/11] loss 0.6248 (0.6502) acc 83.5938 (84.1146) loss_ce 0.5550 (0.5804) loss_constraint 0.0698 (0.0698) eta 0:00:07
epoch [57/300] batch [4/11] loss 0.5957 (0.6366) acc 87.1094 (84.8633) loss_ce 0.5260 (0.5668) loss_constraint 0.0698 (0.0698) eta 0:00:07
epoch [57/300] batch [5/11] loss 0.7408 (0.6574) acc 81.2500 (84.1406) loss_ce 0.6711 (0.5876) loss_constraint 0.0697 (0.0698) eta 0:00:07
epoch [57/300] batch [6/11] loss 0.7541 (0.6735) acc 78.1250 (83.1380) loss_ce 0.6845 (0.6038) loss_constraint 0.0696 (0.0698) eta 0:00:07
epoch [57/300] batch [7/11] loss 0.6477 (0.6698) acc 84.3750 (83.3147) loss_ce 0.5782 (0.6001) loss_constraint 0.0695 (0.0697) eta 0:00:07
epoch [57/300] batch [8/11] loss 0.6950 (0.6730) acc 83.9844 (83.3984) loss_ce 0.6255 (0.6033) loss_constraint 0.0694 (0.0697) eta 0:00:07
epoch [57/300] batch [9/11] loss 0.6942 (0.6753) acc 88.2812 (83.9410) loss_ce 0.6249 (0.6057) loss_constraint 0.0694 (0.0696) eta 0:00:07
epoch [57/300] batch [10/11] loss 0.6311 (0.6709) acc 86.3281 (84.1797) loss_ce 0.5617 (0.6013) loss_constraint 0.0693 (0.0696) eta 0:00:07
epoch [57/300] batch [11/11] loss 0.5980 (0.6643) acc 87.3333 (84.4664) loss_ce 0.5287 (0.5947) loss_constraint 0.0693 (0.0696) eta 0:00:07
