***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [2/300] batch [1/1] loss 2.1043 (2.1043) acc 34.0426 (34.0426) loss_ce 2.0995 (2.0995) data_term 2.0995 (2.0995) kl_term 0.0048 (0.0048) eta 0:00:01
epoch [3/300] batch [1/1] loss 2.0207 (2.0207) acc 40.4255 (40.4255) loss_ce 2.0112 (2.0112) data_term 2.0112 (2.0112) kl_term 0.0095 (0.0095) eta 0:00:05
epoch [4/300] batch [1/1] loss 2.1130 (2.1130) acc 34.0426 (34.0426) loss_ce 2.0987 (2.0987) data_term 2.0987 (2.0987) kl_term 0.0143 (0.0143) eta 0:00:04
epoch [5/300] batch [1/1] loss 1.9769 (1.9769) acc 40.4255 (40.4255) loss_ce 1.9578 (1.9578) data_term 1.9578 (1.9578) kl_term 0.0191 (0.0191) eta 0:00:01
epoch [6/300] batch [1/1] loss 1.8327 (1.8327) acc 48.9362 (48.9362) loss_ce 1.8088 (1.8088) data_term 1.8088 (1.8088) kl_term 0.0239 (0.0239) eta 0:00:01
epoch [7/300] batch [1/1] loss 1.7783 (1.7783) acc 55.3191 (55.3191) loss_ce 1.7497 (1.7497) data_term 1.7497 (1.7497) kl_term 0.0286 (0.0286) eta 0:00:01
epoch [8/300] batch [1/1] loss 1.5815 (1.5815) acc 61.7021 (61.7021) loss_ce 1.5481 (1.5481) data_term 1.5481 (1.5481) kl_term 0.0334 (0.0334) eta 0:00:01
epoch [9/300] batch [1/1] loss 1.4900 (1.4900) acc 59.5745 (59.5745) loss_ce 1.4518 (1.4518) data_term 1.4518 (1.4518) kl_term 0.0382 (0.0382) eta 0:00:01
epoch [10/300] batch [1/1] loss 1.3575 (1.3575) acc 65.9574 (65.9574) loss_ce 1.3146 (1.3146) data_term 1.3146 (1.3146) kl_term 0.0429 (0.0429) eta 0:00:01
epoch [11/300] batch [1/1] loss 1.3012 (1.3012) acc 78.7234 (78.7234) loss_ce 1.2535 (1.2535) data_term 1.2535 (1.2535) kl_term 0.0477 (0.0477) eta 0:00:01
epoch [12/300] batch [1/1] loss 1.1720 (1.1720) acc 76.5957 (76.5957) loss_ce 1.1195 (1.1195) data_term 1.1195 (1.1195) kl_term 0.0525 (0.0525) eta 0:00:01
epoch [13/300] batch [1/1] loss 1.0829 (1.0829) acc 82.9787 (82.9787) loss_ce 1.0257 (1.0257) data_term 1.0257 (1.0257) kl_term 0.0573 (0.0573) eta 0:00:01
epoch [14/300] batch [1/1] loss 0.9339 (0.9339) acc 87.2340 (87.2340) loss_ce 0.8718 (0.8718) data_term 0.8718 (0.8718) kl_term 0.0621 (0.0621) eta 0:00:01
epoch [15/300] batch [1/1] loss 0.8264 (0.8264) acc 93.6170 (93.6170) loss_ce 0.7596 (0.7596) data_term 0.7596 (0.7596) kl_term 0.0669 (0.0669) eta 0:00:01
epoch [16/300] batch [1/1] loss 0.6556 (0.6556) acc 97.8723 (97.8723) loss_ce 0.5840 (0.5840) data_term 0.5840 (0.5840) kl_term 0.0717 (0.0717) eta 0:00:01
epoch [17/300] batch [1/1] loss 0.6215 (0.6215) acc 97.8723 (97.8723) loss_ce 0.5450 (0.5450) data_term 0.5450 (0.5450) kl_term 0.0765 (0.0765) eta 0:00:01
epoch [18/300] batch [1/1] loss 0.6156 (0.6156) acc 93.6170 (93.6170) loss_ce 0.5344 (0.5344) data_term 0.5344 (0.5344) kl_term 0.0813 (0.0813) eta 0:00:01
epoch [19/300] batch [1/1] loss 0.4416 (0.4416) acc 100.0000 (100.0000) loss_ce 0.3555 (0.3555) data_term 0.3555 (0.3555) kl_term 0.0861 (0.0861) eta 0:00:01
epoch [20/300] batch [1/1] loss 0.4278 (0.4278) acc 97.8723 (97.8723) loss_ce 0.3369 (0.3369) data_term 0.3369 (0.3369) kl_term 0.0909 (0.0909) eta 0:00:01
epoch [21/300] batch [1/1] loss 0.3693 (0.3693) acc 97.8723 (97.8723) loss_ce 0.2736 (0.2736) data_term 0.2736 (0.2736) kl_term 0.0957 (0.0957) eta 0:00:01
epoch [22/300] batch [1/1] loss 0.3337 (0.3337) acc 97.8723 (97.8723) loss_ce 0.2332 (0.2332) data_term 0.2332 (0.2332) kl_term 0.1005 (0.1005) eta 0:00:01
epoch [23/300] batch [1/1] loss 0.3160 (0.3160) acc 100.0000 (100.0000) loss_ce 0.2107 (0.2107) data_term 0.2107 (0.2107) kl_term 0.1053 (0.1053) eta 0:00:01
epoch [24/300] batch [1/1] loss 0.3361 (0.3361) acc 100.0000 (100.0000) loss_ce 0.2260 (0.2260) data_term 0.2260 (0.2260) kl_term 0.1101 (0.1101) eta 0:00:01
epoch [25/300] batch [1/1] loss 0.3327 (0.3327) acc 97.8723 (97.8723) loss_ce 0.2178 (0.2178) data_term 0.2178 (0.2178) kl_term 0.1149 (0.1149) eta 0:00:01
epoch [26/300] batch [1/1] loss 0.2801 (0.2801) acc 100.0000 (100.0000) loss_ce 0.1604 (0.1604) data_term 0.1604 (0.1604) kl_term 0.1198 (0.1198) eta 0:00:01
epoch [27/300] batch [1/1] loss 0.2763 (0.2763) acc 100.0000 (100.0000) loss_ce 0.1517 (0.1517) data_term 0.1517 (0.1517) kl_term 0.1246 (0.1246) eta 0:00:01
epoch [28/300] batch [1/1] loss 0.3070 (0.3070) acc 97.8723 (97.8723) loss_ce 0.1776 (0.1776) data_term 0.1776 (0.1776) kl_term 0.1294 (0.1294) eta 0:00:01
epoch [29/300] batch [1/1] loss 0.2472 (0.2472) acc 100.0000 (100.0000) loss_ce 0.1129 (0.1129) data_term 0.1129 (0.1129) kl_term 0.1342 (0.1342) eta 0:00:01
epoch [30/300] batch [1/1] loss 0.2338 (0.2338) acc 100.0000 (100.0000) loss_ce 0.0948 (0.0948) data_term 0.0948 (0.0948) kl_term 0.1390 (0.1390) eta 0:00:01
epoch [31/300] batch [1/1] loss 0.2508 (0.2508) acc 100.0000 (100.0000) loss_ce 0.1070 (0.1070) data_term 0.1070 (0.1070) kl_term 0.1439 (0.1439) eta 0:00:01
epoch [32/300] batch [1/1] loss 0.2408 (0.2408) acc 100.0000 (100.0000) loss_ce 0.0921 (0.0921) data_term 0.0921 (0.0921) kl_term 0.1487 (0.1487) eta 0:00:01
epoch [33/300] batch [1/1] loss 0.2489 (0.2489) acc 100.0000 (100.0000) loss_ce 0.0955 (0.0955) data_term 0.0955 (0.0955) kl_term 0.1535 (0.1535) eta 0:00:01
epoch [34/300] batch [1/1] loss 0.2361 (0.2361) acc 100.0000 (100.0000) loss_ce 0.0778 (0.0778) data_term 0.0778 (0.0778) kl_term 0.1583 (0.1583) eta 0:00:01
epoch [35/300] batch [1/1] loss 0.2516 (0.2516) acc 100.0000 (100.0000) loss_ce 0.0885 (0.0885) data_term 0.0885 (0.0885) kl_term 0.1631 (0.1631) eta 0:00:01
epoch [36/300] batch [1/1] loss 0.2427 (0.2427) acc 100.0000 (100.0000) loss_ce 0.0748 (0.0748) data_term 0.0748 (0.0748) kl_term 0.1679 (0.1679) eta 0:00:01
epoch [37/300] batch [1/1] loss 0.2338 (0.2338) acc 100.0000 (100.0000) loss_ce 0.0611 (0.0611) data_term 0.0611 (0.0611) kl_term 0.1727 (0.1727) eta 0:00:01
epoch [38/300] batch [1/1] loss 0.2465 (0.2465) acc 100.0000 (100.0000) loss_ce 0.0690 (0.0690) data_term 0.0690 (0.0690) kl_term 0.1775 (0.1775) eta 0:00:01
epoch [39/300] batch [1/1] loss 0.2507 (0.2507) acc 100.0000 (100.0000) loss_ce 0.0684 (0.0684) data_term 0.0684 (0.0684) kl_term 0.1823 (0.1823) eta 0:00:01
epoch [40/300] batch [1/1] loss 0.2593 (0.2593) acc 100.0000 (100.0000) loss_ce 0.0721 (0.0721) data_term 0.0721 (0.0721) kl_term 0.1871 (0.1871) eta 0:00:01
epoch [41/300] batch [1/1] loss 0.2467 (0.2467) acc 100.0000 (100.0000) loss_ce 0.0548 (0.0548) data_term 0.0548 (0.0548) kl_term 0.1919 (0.1919) eta 0:00:01
epoch [42/300] batch [1/1] loss 0.2598 (0.2598) acc 100.0000 (100.0000) loss_ce 0.0631 (0.0631) data_term 0.0631 (0.0631) kl_term 0.1967 (0.1967) eta 0:00:01
epoch [43/300] batch [1/1] loss 0.2664 (0.2664) acc 100.0000 (100.0000) loss_ce 0.0649 (0.0649) data_term 0.0649 (0.0649) kl_term 0.2015 (0.2015) eta 0:00:01
epoch [44/300] batch [1/1] loss 0.2480 (0.2480) acc 100.0000 (100.0000) loss_ce 0.0417 (0.0417) data_term 0.0417 (0.0417) kl_term 0.2063 (0.2063) eta 0:00:01
epoch [45/300] batch [1/1] loss 0.2533 (0.2533) acc 100.0000 (100.0000) loss_ce 0.0422 (0.0422) data_term 0.0422 (0.0422) kl_term 0.2110 (0.2110) eta 0:00:01
epoch [46/300] batch [1/1] loss 0.2595 (0.2595) acc 100.0000 (100.0000) loss_ce 0.0437 (0.0437) data_term 0.0437 (0.0437) kl_term 0.2158 (0.2158) eta 0:00:01
epoch [47/300] batch [1/1] loss 0.2650 (0.2650) acc 100.0000 (100.0000) loss_ce 0.0444 (0.0444) data_term 0.0444 (0.0444) kl_term 0.2206 (0.2206) eta 0:00:04
epoch [48/300] batch [1/1] loss 0.3335 (0.3335) acc 95.7447 (95.7447) loss_ce 0.1082 (0.1082) data_term 0.1082 (0.1082) kl_term 0.2254 (0.2254) eta 0:00:01
epoch [49/300] batch [1/1] loss 0.2638 (0.2638) acc 100.0000 (100.0000) loss_ce 0.0337 (0.0337) data_term 0.0337 (0.0337) kl_term 0.2301 (0.2301) eta 0:00:01
epoch [50/300] batch [1/1] loss 0.2709 (0.2709) acc 100.0000 (100.0000) loss_ce 0.0360 (0.0360) data_term 0.0360 (0.0360) kl_term 0.2349 (0.2349) eta 0:00:01
epoch [51/300] batch [1/1] loss 0.2841 (0.2841) acc 100.0000 (100.0000) loss_ce 0.0444 (0.0444) data_term 0.0444 (0.0444) kl_term 0.2396 (0.2396) eta 0:00:01
epoch [52/300] batch [1/1] loss 0.2824 (0.2824) acc 100.0000 (100.0000) loss_ce 0.0380 (0.0380) data_term 0.0380 (0.0380) kl_term 0.2444 (0.2444) eta 0:00:01
epoch [53/300] batch [1/1] loss 0.2971 (0.2971) acc 100.0000 (100.0000) loss_ce 0.0479 (0.0479) data_term 0.0479 (0.0479) kl_term 0.2491 (0.2491) eta 0:00:01
epoch [54/300] batch [1/1] loss 0.2926 (0.2926) acc 100.0000 (100.0000) loss_ce 0.0387 (0.0387) data_term 0.0387 (0.0387) kl_term 0.2539 (0.2539) eta 0:00:01
epoch [55/300] batch [1/1] loss 0.2859 (0.2859) acc 100.0000 (100.0000) loss_ce 0.0273 (0.0273) data_term 0.0273 (0.0273) kl_term 0.2586 (0.2586) eta 0:00:01
epoch [56/300] batch [1/1] loss 0.3016 (0.3016) acc 100.0000 (100.0000) loss_ce 0.0382 (0.0382) data_term 0.0382 (0.0382) kl_term 0.2634 (0.2634) eta 0:00:01
epoch [57/300] batch [1/1] loss 0.3241 (0.3241) acc 100.0000 (100.0000) loss_ce 0.0559 (0.0559) data_term 0.0559 (0.0559) kl_term 0.2681 (0.2681) eta 0:00:01
epoch [58/300] batch [1/1] loss 0.3323 (0.3323) acc 100.0000 (100.0000) loss_ce 0.0594 (0.0594) data_term 0.0594 (0.0594) kl_term 0.2729 (0.2729) eta 0:00:01
epoch [59/300] batch [1/1] loss 0.3110 (0.3110) acc 100.0000 (100.0000) loss_ce 0.0334 (0.0334) data_term 0.0334 (0.0334) kl_term 0.2776 (0.2776) eta 0:00:01
epoch [60/300] batch [1/1] loss 0.3265 (0.3265) acc 100.0000 (100.0000) loss_ce 0.0442 (0.0442) data_term 0.0442 (0.0442) kl_term 0.2823 (0.2823) eta 0:00:01
epoch [61/300] batch [1/1] loss 0.3162 (0.3162) acc 100.0000 (100.0000) loss_ce 0.0292 (0.0292) data_term 0.0292 (0.0292) kl_term 0.2870 (0.2870) eta 0:00:01
epoch [62/300] batch [1/1] loss 0.3399 (0.3399) acc 100.0000 (100.0000) loss_ce 0.0482 (0.0482) data_term 0.0482 (0.0482) kl_term 0.2918 (0.2918) eta 0:00:01
epoch [63/300] batch [1/1] loss 0.3293 (0.3293) acc 100.0000 (100.0000) loss_ce 0.0328 (0.0328) data_term 0.0328 (0.0328) kl_term 0.2965 (0.2965) eta 0:00:01
epoch [64/300] batch [1/1] loss 0.3597 (0.3597) acc 100.0000 (100.0000) loss_ce 0.0585 (0.0585) data_term 0.0585 (0.0585) kl_term 0.3012 (0.3012) eta 0:00:01
epoch [65/300] batch [1/1] loss 0.3425 (0.3425) acc 100.0000 (100.0000) loss_ce 0.0366 (0.0366) data_term 0.0366 (0.0366) kl_term 0.3059 (0.3059) eta 0:00:01
epoch [66/300] batch [1/1] loss 0.3601 (0.3601) acc 100.0000 (100.0000) loss_ce 0.0495 (0.0495) data_term 0.0495 (0.0495) kl_term 0.3106 (0.3106) eta 0:00:01
epoch [67/300] batch [1/1] loss 0.3477 (0.3477) acc 100.0000 (100.0000) loss_ce 0.0324 (0.0324) data_term 0.0324 (0.0324) kl_term 0.3153 (0.3153) eta 0:00:01
epoch [68/300] batch [1/1] loss 0.3455 (0.3455) acc 100.0000 (100.0000) loss_ce 0.0255 (0.0255) data_term 0.0255 (0.0255) kl_term 0.3200 (0.3200) eta 0:00:01
epoch [69/300] batch [1/1] loss 0.3583 (0.3583) acc 100.0000 (100.0000) loss_ce 0.0336 (0.0336) data_term 0.0336 (0.0336) kl_term 0.3247 (0.3247) eta 0:00:01
epoch [70/300] batch [1/1] loss 0.3825 (0.3825) acc 100.0000 (100.0000) loss_ce 0.0531 (0.0531) data_term 0.0531 (0.0531) kl_term 0.3294 (0.3294) eta 0:00:01
epoch [71/300] batch [1/1] loss 0.3594 (0.3594) acc 100.0000 (100.0000) loss_ce 0.0253 (0.0253) data_term 0.0253 (0.0253) kl_term 0.3341 (0.3341) eta 0:00:01
epoch [72/300] batch [1/1] loss 0.3627 (0.3627) acc 100.0000 (100.0000) loss_ce 0.0239 (0.0239) data_term 0.0239 (0.0239) kl_term 0.3387 (0.3387) eta 0:00:01
epoch [73/300] batch [1/1] loss 0.3761 (0.3761) acc 100.0000 (100.0000) loss_ce 0.0327 (0.0327) data_term 0.0327 (0.0327) kl_term 0.3434 (0.3434) eta 0:00:01
epoch [74/300] batch [1/1] loss 0.3842 (0.3842) acc 100.0000 (100.0000) loss_ce 0.0361 (0.0361) data_term 0.0361 (0.0361) kl_term 0.3481 (0.3481) eta 0:00:01
epoch [75/300] batch [1/1] loss 0.3777 (0.3777) acc 100.0000 (100.0000) loss_ce 0.0249 (0.0249) data_term 0.0249 (0.0249) kl_term 0.3528 (0.3528) eta 0:00:01
epoch [76/300] batch [1/1] loss 0.4035 (0.4035) acc 100.0000 (100.0000) loss_ce 0.0460 (0.0460) data_term 0.0460 (0.0460) kl_term 0.3574 (0.3574) eta 0:00:01
epoch [77/300] batch [1/1] loss 0.3876 (0.3876) acc 100.0000 (100.0000) loss_ce 0.0255 (0.0255) data_term 0.0255 (0.0255) kl_term 0.3621 (0.3621) eta 0:00:01
epoch [78/300] batch [1/1] loss 0.3893 (0.3893) acc 100.0000 (100.0000) loss_ce 0.0225 (0.0225) data_term 0.0225 (0.0225) kl_term 0.3668 (0.3668) eta 0:00:01
epoch [79/300] batch [1/1] loss 0.4067 (0.4067) acc 100.0000 (100.0000) loss_ce 0.0353 (0.0353) data_term 0.0353 (0.0353) kl_term 0.3714 (0.3714) eta 0:00:01
epoch [80/300] batch [1/1] loss 0.4091 (0.4091) acc 100.0000 (100.0000) loss_ce 0.0330 (0.0330) data_term 0.0330 (0.0330) kl_term 0.3761 (0.3761) eta 0:00:01
epoch [81/300] batch [1/1] loss 0.4201 (0.4201) acc 100.0000 (100.0000) loss_ce 0.0394 (0.0394) data_term 0.0394 (0.0394) kl_term 0.3807 (0.3807) eta 0:00:01
epoch [82/300] batch [1/1] loss 0.4151 (0.4151) acc 100.0000 (100.0000) loss_ce 0.0298 (0.0298) data_term 0.0298 (0.0298) kl_term 0.3853 (0.3853) eta 0:00:01
epoch [83/300] batch [1/1] loss 0.4110 (0.4110) acc 100.0000 (100.0000) loss_ce 0.0210 (0.0210) data_term 0.0210 (0.0210) kl_term 0.3900 (0.3900) eta 0:00:01
epoch [84/300] batch [1/1] loss 0.4196 (0.4196) acc 100.0000 (100.0000) loss_ce 0.0250 (0.0250) data_term 0.0250 (0.0250) kl_term 0.3946 (0.3946) eta 0:00:01
epoch [85/300] batch [1/1] loss 0.4208 (0.4208) acc 100.0000 (100.0000) loss_ce 0.0216 (0.0216) data_term 0.0216 (0.0216) kl_term 0.3992 (0.3992) eta 0:00:01
epoch [86/300] batch [1/1] loss 0.4271 (0.4271) acc 100.0000 (100.0000) loss_ce 0.0232 (0.0232) data_term 0.0232 (0.0232) kl_term 0.4039 (0.4039) eta 0:00:01
epoch [87/300] batch [1/1] loss 0.4297 (0.4297) acc 100.0000 (100.0000) loss_ce 0.0212 (0.0212) data_term 0.0212 (0.0212) kl_term 0.4085 (0.4085) eta 0:00:01
epoch [88/300] batch [1/1] loss 0.4363 (0.4363) acc 100.0000 (100.0000) loss_ce 0.0232 (0.0232) data_term 0.0232 (0.0232) kl_term 0.4131 (0.4131) eta 0:00:01
epoch [89/300] batch [1/1] loss 0.4466 (0.4466) acc 100.0000 (100.0000) loss_ce 0.0289 (0.0289) data_term 0.0289 (0.0289) kl_term 0.4177 (0.4177) eta 0:00:01
epoch [90/300] batch [1/1] loss 0.4476 (0.4476) acc 100.0000 (100.0000) loss_ce 0.0253 (0.0253) data_term 0.0253 (0.0253) kl_term 0.4223 (0.4223) eta 0:00:01
epoch [91/300] batch [1/1] loss 0.4464 (0.4464) acc 100.0000 (100.0000) loss_ce 0.0194 (0.0194) data_term 0.0194 (0.0194) kl_term 0.4269 (0.4269) eta 0:00:01
epoch [92/300] batch [1/1] loss 0.4662 (0.4662) acc 100.0000 (100.0000) loss_ce 0.0346 (0.0346) data_term 0.0346 (0.0346) kl_term 0.4315 (0.4315) eta 0:00:01
epoch [93/300] batch [1/1] loss 0.4630 (0.4630) acc 100.0000 (100.0000) loss_ce 0.0269 (0.0269) data_term 0.0269 (0.0269) kl_term 0.4361 (0.4361) eta 0:00:01
epoch [94/300] batch [1/1] loss 0.4597 (0.4597) acc 100.0000 (100.0000) loss_ce 0.0190 (0.0190) data_term 0.0190 (0.0190) kl_term 0.4407 (0.4407) eta 0:00:01
epoch [95/300] batch [1/1] loss 0.4618 (0.4618) acc 100.0000 (100.0000) loss_ce 0.0165 (0.0165) data_term 0.0165 (0.0165) kl_term 0.4453 (0.4453) eta 0:00:01
epoch [96/300] batch [1/1] loss 0.4750 (0.4750) acc 100.0000 (100.0000) loss_ce 0.0251 (0.0251) data_term 0.0251 (0.0251) kl_term 0.4499 (0.4499) eta 0:00:01
epoch [97/300] batch [1/1] loss 0.4893 (0.4893) acc 100.0000 (100.0000) loss_ce 0.0349 (0.0349) data_term 0.0349 (0.0349) kl_term 0.4545 (0.4545) eta 0:00:01
epoch [98/300] batch [1/1] loss 0.4839 (0.4839) acc 100.0000 (100.0000) loss_ce 0.0248 (0.0248) data_term 0.0248 (0.0248) kl_term 0.4591 (0.4591) eta 0:00:01
epoch [99/300] batch [1/1] loss 0.4857 (0.4857) acc 100.0000 (100.0000) loss_ce 0.0221 (0.0221) data_term 0.0221 (0.0221) kl_term 0.4636 (0.4636) eta 0:00:01
epoch [100/300] batch [1/1] loss 0.4898 (0.4898) acc 100.0000 (100.0000) loss_ce 0.0216 (0.0216) data_term 0.0216 (0.0216) kl_term 0.4682 (0.4682) eta 0:00:01
epoch [101/300] batch [1/1] loss 0.4952 (0.4952) acc 100.0000 (100.0000) loss_ce 0.0225 (0.0225) data_term 0.0225 (0.0225) kl_term 0.4728 (0.4728) eta 0:00:01
epoch [102/300] batch [1/1] loss 0.5109 (0.5109) acc 100.0000 (100.0000) loss_ce 0.0336 (0.0336) data_term 0.0336 (0.0336) kl_term 0.4773 (0.4773) eta 0:00:01
epoch [103/300] batch [1/1] loss 0.5045 (0.5045) acc 100.0000 (100.0000) loss_ce 0.0227 (0.0227) data_term 0.0227 (0.0227) kl_term 0.4819 (0.4819) eta 0:00:01
epoch [104/300] batch [1/1] loss 0.5115 (0.5115) acc 100.0000 (100.0000) loss_ce 0.0251 (0.0251) data_term 0.0251 (0.0251) kl_term 0.4864 (0.4864) eta 0:00:01
epoch [105/300] batch [1/1] loss 0.5157 (0.5157) acc 100.0000 (100.0000) loss_ce 0.0248 (0.0248) data_term 0.0248 (0.0248) kl_term 0.4910 (0.4910) eta 0:00:01
epoch [106/300] batch [1/1] loss 0.5209 (0.5209) acc 100.0000 (100.0000) loss_ce 0.0254 (0.0254) data_term 0.0254 (0.0254) kl_term 0.4955 (0.4955) eta 0:00:01
epoch [107/300] batch [1/1] loss 0.5194 (0.5194) acc 100.0000 (100.0000) loss_ce 0.0193 (0.0193) data_term 0.0193 (0.0193) kl_term 0.5000 (0.5000) eta 0:00:01
epoch [108/300] batch [1/1] loss 0.5406 (0.5406) acc 100.0000 (100.0000) loss_ce 0.0360 (0.0360) data_term 0.0360 (0.0360) kl_term 0.5046 (0.5046) eta 0:00:01
epoch [109/300] batch [1/1] loss 0.5404 (0.5404) acc 100.0000 (100.0000) loss_ce 0.0313 (0.0313) data_term 0.0313 (0.0313) kl_term 0.5091 (0.5091) eta 0:00:01
epoch [110/300] batch [1/1] loss 0.5464 (0.5464) acc 100.0000 (100.0000) loss_ce 0.0328 (0.0328) data_term 0.0328 (0.0328) kl_term 0.5136 (0.5136) eta 0:00:01
epoch [111/300] batch [1/1] loss 0.5463 (0.5463) acc 100.0000 (100.0000) loss_ce 0.0282 (0.0282) data_term 0.0282 (0.0282) kl_term 0.5182 (0.5182) eta 0:00:01
epoch [112/300] batch [1/1] loss 0.5413 (0.5413) acc 100.0000 (100.0000) loss_ce 0.0186 (0.0186) data_term 0.0186 (0.0186) kl_term 0.5227 (0.5227) eta 0:00:01
epoch [113/300] batch [1/1] loss 0.5553 (0.5553) acc 100.0000 (100.0000) loss_ce 0.0281 (0.0281) data_term 0.0281 (0.0281) kl_term 0.5272 (0.5272) eta 0:00:01
epoch [114/300] batch [1/1] loss 0.5477 (0.5477) acc 100.0000 (100.0000) loss_ce 0.0160 (0.0160) data_term 0.0160 (0.0160) kl_term 0.5317 (0.5317) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.5556 (0.5556) acc 100.0000 (100.0000) loss_ce 0.0194 (0.0194) data_term 0.0194 (0.0194) kl_term 0.5362 (0.5362) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.5588 (0.5588) acc 100.0000 (100.0000) loss_ce 0.0181 (0.0181) data_term 0.0181 (0.0181) kl_term 0.5407 (0.5407) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.5706 (0.5706) acc 100.0000 (100.0000) loss_ce 0.0254 (0.0254) data_term 0.0254 (0.0254) kl_term 0.5452 (0.5452) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.5723 (0.5723) acc 100.0000 (100.0000) loss_ce 0.0226 (0.0226) data_term 0.0226 (0.0226) kl_term 0.5497 (0.5497) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.5734 (0.5734) acc 100.0000 (100.0000) loss_ce 0.0193 (0.0193) data_term 0.0193 (0.0193) kl_term 0.5542 (0.5542) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.5769 (0.5769) acc 100.0000 (100.0000) loss_ce 0.0182 (0.0182) data_term 0.0182 (0.0182) kl_term 0.5587 (0.5587) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.5810 (0.5810) acc 100.0000 (100.0000) loss_ce 0.0179 (0.0179) data_term 0.0179 (0.0179) kl_term 0.5631 (0.5631) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.5869 (0.5869) acc 100.0000 (100.0000) loss_ce 0.0193 (0.0193) data_term 0.0193 (0.0193) kl_term 0.5676 (0.5676) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.6020 (0.6020) acc 100.0000 (100.0000) loss_ce 0.0299 (0.0299) data_term 0.0299 (0.0299) kl_term 0.5721 (0.5721) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.5946 (0.5946) acc 100.0000 (100.0000) loss_ce 0.0180 (0.0180) data_term 0.0180 (0.0180) kl_term 0.5766 (0.5766) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.5969 (0.5969) acc 100.0000 (100.0000) loss_ce 0.0159 (0.0159) data_term 0.0159 (0.0159) kl_term 0.5810 (0.5810) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.6046 (0.6046) acc 100.0000 (100.0000) loss_ce 0.0192 (0.0192) data_term 0.0192 (0.0192) kl_term 0.5855 (0.5855) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.6046 (0.6046) acc 100.0000 (100.0000) loss_ce 0.0147 (0.0147) data_term 0.0147 (0.0147) kl_term 0.5900 (0.5900) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.6186 (0.6186) acc 100.0000 (100.0000) loss_ce 0.0242 (0.0242) data_term 0.0242 (0.0242) kl_term 0.5944 (0.5944) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.6188 (0.6188) acc 100.0000 (100.0000) loss_ce 0.0199 (0.0199) data_term 0.0199 (0.0199) kl_term 0.5989 (0.5989) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.6180 (0.6180) acc 100.0000 (100.0000) loss_ce 0.0147 (0.0147) data_term 0.0147 (0.0147) kl_term 0.6033 (0.6033) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.6334 (0.6334) acc 100.0000 (100.0000) loss_ce 0.0256 (0.0256) data_term 0.0256 (0.0256) kl_term 0.6078 (0.6078) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.6315 (0.6315) acc 100.0000 (100.0000) loss_ce 0.0193 (0.0193) data_term 0.0193 (0.0193) kl_term 0.6122 (0.6122) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.6488 (0.6488) acc 100.0000 (100.0000) loss_ce 0.0321 (0.0321) data_term 0.0321 (0.0321) kl_term 0.6166 (0.6166) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.6360 (0.6360) acc 100.0000 (100.0000) loss_ce 0.0150 (0.0150) data_term 0.0150 (0.0150) kl_term 0.6211 (0.6211) eta 0:00:01
epoch [135/300] batch [1/1] loss 0.6465 (0.6465) acc 100.0000 (100.0000) loss_ce 0.0210 (0.0210) data_term 0.0210 (0.0210) kl_term 0.6255 (0.6255) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.6590 (0.6590) acc 100.0000 (100.0000) loss_ce 0.0291 (0.0291) data_term 0.0291 (0.0291) kl_term 0.6299 (0.6299) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.6495 (0.6495) acc 100.0000 (100.0000) loss_ce 0.0152 (0.0152) data_term 0.0152 (0.0152) kl_term 0.6344 (0.6344) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.6627 (0.6627) acc 100.0000 (100.0000) loss_ce 0.0239 (0.0239) data_term 0.0239 (0.0239) kl_term 0.6388 (0.6388) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.6674 (0.6674) acc 100.0000 (100.0000) loss_ce 0.0243 (0.0243) data_term 0.0243 (0.0243) kl_term 0.6432 (0.6432) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.6690 (0.6690) acc 100.0000 (100.0000) loss_ce 0.0214 (0.0214) data_term 0.0214 (0.0214) kl_term 0.6476 (0.6476) eta 0:00:00
