***************
** Arguments **
***************
dataset_config_file: configs/datasets/dtd.yaml
epoch [3/300] batch [2/3] loss 1.6118 (1.6131) acc 57.8125 (57.6172) loss_ce 1.5222 (1.5222) data_term 1.5222 (1.5222) kl_term 0.0894 (0.0908) eta 0:00:04
epoch [3/300] batch [3/3] loss 1.6685 (1.6316) acc 56.6667 (57.3003) loss_ce 1.5819 (1.5421) data_term 1.5819 (1.5421) kl_term 0.0865 (0.0894) eta 0:00:04
epoch [4/300] batch [1/3] loss 1.5619 (1.5619) acc 60.9375 (60.9375) loss_ce 1.4380 (1.4380) data_term 1.4380 (1.4380) kl_term 0.1238 (0.1238) eta 0:00:04
epoch [4/300] batch [2/3] loss 1.6975 (1.6297) acc 60.1562 (60.5469) loss_ce 1.5823 (1.5102) data_term 1.5823 (1.5102) kl_term 0.1150 (0.1194) eta 0:00:04
epoch [4/300] batch [3/3] loss 1.6857 (1.6484) acc 58.3333 (59.8090) loss_ce 1.5813 (1.5339) data_term 1.5813 (1.5339) kl_term 0.1042 (0.1143) eta 0:00:04
epoch [5/300] batch [1/3] loss 1.6220 (1.6220) acc 60.9375 (60.9375) loss_ce 1.4993 (1.4993) data_term 1.4993 (1.4993) kl_term 0.1223 (0.1223) eta 0:00:05
epoch [5/300] batch [2/3] loss 1.6811 (1.6515) acc 58.2031 (59.5703) loss_ce 1.5766 (1.5379) data_term 1.5766 (1.5379) kl_term 0.1042 (0.1133) eta 0:00:05
epoch [5/300] batch [3/3] loss 1.3846 (1.5626) acc 67.0833 (62.0747) loss_ce 1.2975 (1.4578) data_term 1.2975 (1.4578) kl_term 0.0868 (0.1045) eta 0:00:05
epoch [6/300] batch [1/3] loss 1.5284 (1.5284) acc 62.5000 (62.5000) loss_ce 1.4375 (1.4375) data_term 1.4375 (1.4375) kl_term 0.0905 (0.0905) eta 0:00:06
epoch [6/300] batch [2/3] loss 1.5386 (1.5335) acc 58.5938 (60.5469) loss_ce 1.4615 (1.4495) data_term 1.4615 (1.4495) kl_term 0.0765 (0.0835) eta 0:00:06
epoch [6/300] batch [3/3] loss 1.4555 (1.5075) acc 61.2500 (60.7812) loss_ce 1.3876 (1.4289) data_term 1.3876 (1.4289) kl_term 0.0673 (0.0781) eta 0:00:06
epoch [7/300] batch [1/3] loss 1.3886 (1.3886) acc 63.6719 (63.6719) loss_ce 1.3122 (1.3122) data_term 1.3122 (1.3122) kl_term 0.0757 (0.0757) eta 0:00:06
epoch [7/300] batch [2/3] loss 1.4900 (1.4393) acc 63.2812 (63.4766) loss_ce 1.4138 (1.3630) data_term 1.4138 (1.3630) kl_term 0.0754 (0.0756) eta 0:00:06
epoch [7/300] batch [3/3] loss 1.4921 (1.4569) acc 62.9167 (63.2899) loss_ce 1.4125 (1.3795) data_term 1.4125 (1.3795) kl_term 0.0787 (0.0766) eta 0:00:06
epoch [8/300] batch [1/3] loss 1.4911 (1.4911) acc 59.3750 (59.3750) loss_ce 1.3927 (1.3927) data_term 1.3927 (1.3927) kl_term 0.0974 (0.0974) eta 0:00:06
epoch [8/300] batch [2/3] loss 1.5168 (1.5039) acc 63.6719 (61.5234) loss_ce 1.4130 (1.4028) data_term 1.4130 (1.4028) kl_term 0.1027 (0.1001) eta 0:00:06
epoch [8/300] batch [3/3] loss 1.4311 (1.4797) acc 62.9167 (61.9878) loss_ce 1.3233 (1.3763) data_term 1.3233 (1.3763) kl_term 0.1066 (0.1022) eta 0:00:06
epoch [9/300] batch [1/3] loss 1.5120 (1.5120) acc 63.6719 (63.6719) loss_ce 1.3860 (1.3860) data_term 1.3860 (1.3860) kl_term 0.1247 (0.1247) eta 0:00:06
epoch [9/300] batch [2/3] loss 1.3296 (1.4208) acc 69.9219 (66.7969) loss_ce 1.2026 (1.2943) data_term 1.2026 (1.2943) kl_term 0.1255 (0.1251) eta 0:00:06
epoch [9/300] batch [3/3] loss 1.5544 (1.4653) acc 60.0000 (64.5312) loss_ce 1.4266 (1.3384) data_term 1.4266 (1.3384) kl_term 0.1262 (0.1255) eta 0:00:06
epoch [10/300] batch [1/3] loss 1.5975 (1.5975) acc 60.9375 (60.9375) loss_ce 1.4524 (1.4524) data_term 1.4524 (1.4524) kl_term 0.1434 (0.1434) eta 0:00:06
epoch [10/300] batch [2/3] loss 1.3688 (1.4832) acc 68.7500 (64.8438) loss_ce 1.2206 (1.3365) data_term 1.2206 (1.3365) kl_term 0.1463 (0.1449) eta 0:00:06
epoch [10/300] batch [3/3] loss 1.3638 (1.4434) acc 67.9167 (65.8681) loss_ce 1.2106 (1.2945) data_term 1.2106 (1.2945) kl_term 0.1512 (0.1470) eta 0:00:06
epoch [11/300] batch [1/3] loss 1.3673 (1.3673) acc 67.5781 (67.5781) loss_ce 1.1900 (1.1900) data_term 1.1900 (1.1900) kl_term 0.1751 (0.1751) eta 0:00:06
epoch [11/300] batch [2/3] loss 1.4490 (1.4081) acc 67.5781 (67.5781) loss_ce 1.2635 (1.2267) data_term 1.2635 (1.2267) kl_term 0.1832 (0.1792) eta 0:00:06
epoch [11/300] batch [3/3] loss 1.4717 (1.4293) acc 65.4167 (66.8576) loss_ce 1.2784 (1.2440) data_term 1.2784 (1.2440) kl_term 0.1909 (0.1831) eta 0:00:06
epoch [12/300] batch [1/3] loss 1.4885 (1.4885) acc 65.6250 (65.6250) loss_ce 1.2687 (1.2687) data_term 1.2687 (1.2687) kl_term 0.2173 (0.2173) eta 0:00:06
epoch [12/300] batch [2/3] loss 1.4234 (1.4560) acc 70.7031 (68.1641) loss_ce 1.1984 (1.2336) data_term 1.1984 (1.2336) kl_term 0.2223 (0.2198) eta 0:00:06
epoch [12/300] batch [3/3] loss 1.4687 (1.4602) acc 65.0000 (67.1094) loss_ce 1.2406 (1.2359) data_term 1.2406 (1.2359) kl_term 0.2254 (0.2217) eta 0:00:06
epoch [13/300] batch [1/3] loss 1.4486 (1.4486) acc 67.5781 (67.5781) loss_ce 1.1987 (1.1987) data_term 1.1987 (1.1987) kl_term 0.2471 (0.2471) eta 0:00:06
epoch [13/300] batch [2/3] loss 1.5247 (1.4866) acc 66.7969 (67.1875) loss_ce 1.2749 (1.2368) data_term 1.2749 (1.2368) kl_term 0.2469 (0.2470) eta 0:00:06
epoch [13/300] batch [3/3] loss 1.3564 (1.4432) acc 72.9167 (69.0972) loss_ce 1.1069 (1.1935) data_term 1.1069 (1.1935) kl_term 0.2465 (0.2468) eta 0:00:06
epoch [14/300] batch [1/3] loss 1.4483 (1.4483) acc 67.1875 (67.1875) loss_ce 1.1782 (1.1782) data_term 1.1782 (1.1782) kl_term 0.2672 (0.2672) eta 0:00:06
epoch [14/300] batch [2/3] loss 1.4375 (1.4429) acc 71.0938 (69.1406) loss_ce 1.1667 (1.1724) data_term 1.1667 (1.1724) kl_term 0.2677 (0.2675) eta 0:00:06
epoch [14/300] batch [3/3] loss 1.4986 (1.4615) acc 70.8333 (69.7049) loss_ce 1.2268 (1.1905) data_term 1.2268 (1.1905) kl_term 0.2687 (0.2679) eta 0:00:06
epoch [15/300] batch [1/3] loss 1.3821 (1.3821) acc 73.8281 (73.8281) loss_ce 1.0888 (1.0888) data_term 1.0888 (1.0888) kl_term 0.2902 (0.2902) eta 0:00:06
epoch [15/300] batch [2/3] loss 1.4438 (1.4129) acc 67.1875 (70.5078) loss_ce 1.1499 (1.1193) data_term 1.1499 (1.1193) kl_term 0.2907 (0.2905) eta 0:00:06
epoch [15/300] batch [3/3] loss 1.5268 (1.4509) acc 67.9167 (69.6441) loss_ce 1.2330 (1.1572) data_term 1.2330 (1.1572) kl_term 0.2906 (0.2905) eta 0:00:06
epoch [16/300] batch [1/3] loss 1.4331 (1.4331) acc 71.0938 (71.0938) loss_ce 1.1189 (1.1189) data_term 1.1189 (1.1189) kl_term 0.3110 (0.3110) eta 0:00:06
epoch [16/300] batch [2/3] loss 1.5023 (1.4677) acc 72.6562 (71.8750) loss_ce 1.1886 (1.1538) data_term 1.1886 (1.1538) kl_term 0.3106 (0.3108) eta 0:00:06
epoch [16/300] batch [3/3] loss 1.5089 (1.4814) acc 70.0000 (71.2500) loss_ce 1.1956 (1.1677) data_term 1.1956 (1.1677) kl_term 0.3102 (0.3106) eta 0:00:06
epoch [17/300] batch [1/3] loss 1.3847 (1.3847) acc 72.6562 (72.6562) loss_ce 1.0512 (1.0512) data_term 1.0512 (1.0512) kl_term 0.3304 (0.3304) eta 0:00:06
epoch [17/300] batch [2/3] loss 1.5169 (1.4508) acc 69.5312 (71.0938) loss_ce 1.1843 (1.1177) data_term 1.1843 (1.1177) kl_term 0.3295 (0.3300) eta 0:00:06
epoch [17/300] batch [3/3] loss 1.5880 (1.4965) acc 67.9167 (70.0347) loss_ce 1.2568 (1.1641) data_term 1.2568 (1.1641) kl_term 0.3282 (0.3294) eta 0:00:06
epoch [18/300] batch [1/3] loss 1.5097 (1.5097) acc 67.1875 (67.1875) loss_ce 1.1603 (1.1603) data_term 1.1603 (1.1603) kl_term 0.3463 (0.3463) eta 0:00:06
epoch [18/300] batch [2/3] loss 1.5277 (1.5187) acc 69.9219 (68.5547) loss_ce 1.1817 (1.1710) data_term 1.1817 (1.1710) kl_term 0.3430 (0.3447) eta 0:00:06
epoch [18/300] batch [3/3] loss 1.4778 (1.5051) acc 72.5000 (69.8698) loss_ce 1.1361 (1.1594) data_term 1.1361 (1.1594) kl_term 0.3388 (0.3427) eta 0:00:06
epoch [19/300] batch [1/3] loss 1.4968 (1.4968) acc 68.7500 (68.7500) loss_ce 1.1401 (1.1401) data_term 1.1401 (1.1401) kl_term 0.3539 (0.3539) eta 0:00:07
epoch [19/300] batch [2/3] loss 1.5056 (1.5012) acc 70.7031 (69.7266) loss_ce 1.1539 (1.1470) data_term 1.1539 (1.1470) kl_term 0.3489 (0.3514) eta 0:00:07
epoch [19/300] batch [3/3] loss 1.5072 (1.5032) acc 70.4167 (69.9566) loss_ce 1.1604 (1.1515) data_term 1.1604 (1.1515) kl_term 0.3440 (0.3490) eta 0:00:07
epoch [20/300] batch [1/3] loss 1.4689 (1.4689) acc 73.0469 (73.0469) loss_ce 1.1083 (1.1083) data_term 1.1083 (1.1083) kl_term 0.3579 (0.3579) eta 0:00:07
epoch [20/300] batch [2/3] loss 1.5675 (1.5182) acc 69.1406 (71.0938) loss_ce 1.2119 (1.1601) data_term 1.2119 (1.1601) kl_term 0.3529 (0.3554) eta 0:00:07
epoch [20/300] batch [3/3] loss 1.5060 (1.5141) acc 71.6667 (71.2847) loss_ce 1.1557 (1.1586) data_term 1.1557 (1.1586) kl_term 0.3477 (0.3529) eta 0:00:07
epoch [21/300] batch [1/3] loss 1.5706 (1.5706) acc 68.7500 (68.7500) loss_ce 1.2075 (1.2075) data_term 1.2075 (1.2075) kl_term 0.3607 (0.3607) eta 0:00:07
epoch [21/300] batch [2/3] loss 1.4770 (1.5238) acc 73.0469 (70.8984) loss_ce 1.1193 (1.1634) data_term 1.1193 (1.1634) kl_term 0.3553 (0.3580) eta 0:00:07
epoch [21/300] batch [3/3] loss 1.5670 (1.5382) acc 71.2500 (71.0156) loss_ce 1.2145 (1.1804) data_term 1.2145 (1.1804) kl_term 0.3501 (0.3554) eta 0:00:07
epoch [22/300] batch [1/3] loss 1.4968 (1.4968) acc 69.5312 (69.5312) loss_ce 1.1319 (1.1319) data_term 1.1319 (1.1319) kl_term 0.3626 (0.3626) eta 0:00:07
epoch [22/300] batch [2/3] loss 1.5777 (1.5373) acc 70.7031 (70.1172) loss_ce 1.2179 (1.1749) data_term 1.2179 (1.1749) kl_term 0.3576 (0.3601) eta 0:00:07
epoch [22/300] batch [3/3] loss 1.5144 (1.5296) acc 70.8333 (70.3559) loss_ce 1.1600 (1.1699) data_term 1.1600 (1.1699) kl_term 0.3522 (0.3575) eta 0:00:07
epoch [23/300] batch [1/3] loss 1.5013 (1.5013) acc 72.2656 (72.2656) loss_ce 1.1361 (1.1361) data_term 1.1361 (1.1361) kl_term 0.3631 (0.3631) eta 0:00:07
epoch [23/300] batch [2/3] loss 1.5820 (1.5417) acc 70.3125 (71.2891) loss_ce 1.2231 (1.1796) data_term 1.2231 (1.1796) kl_term 0.3569 (0.3600) eta 0:00:07
epoch [23/300] batch [3/3] loss 1.6159 (1.5664) acc 65.4167 (69.3316) loss_ce 1.2630 (1.2074) data_term 1.2630 (1.2074) kl_term 0.3509 (0.3569) eta 0:00:07
epoch [24/300] batch [1/3] loss 1.4830 (1.4830) acc 72.6562 (72.6562) loss_ce 1.1205 (1.1205) data_term 1.1205 (1.1205) kl_term 0.3606 (0.3606) eta 0:00:07
epoch [24/300] batch [2/3] loss 1.5369 (1.5099) acc 72.2656 (72.4609) loss_ce 1.1807 (1.1506) data_term 1.1807 (1.1506) kl_term 0.3543 (0.3574) eta 0:00:07
epoch [24/300] batch [3/3] loss 1.5352 (1.5183) acc 71.6667 (72.1962) loss_ce 1.1852 (1.1621) data_term 1.1852 (1.1621) kl_term 0.3481 (0.3543) eta 0:00:07
epoch [25/300] batch [1/3] loss 1.5479 (1.5479) acc 67.5781 (67.5781) loss_ce 1.1892 (1.1892) data_term 1.1892 (1.1892) kl_term 0.3569 (0.3569) eta 0:00:10
epoch [25/300] batch [2/3] loss 1.5780 (1.5629) acc 67.5781 (67.5781) loss_ce 1.2256 (1.2074) data_term 1.2256 (1.2074) kl_term 0.3507 (0.3538) eta 0:00:08
epoch [25/300] batch [3/3] loss 1.6395 (1.5884) acc 65.4167 (66.8576) loss_ce 1.2928 (1.2359) data_term 1.2928 (1.2359) kl_term 0.3450 (0.3509) eta 0:00:08
epoch [26/300] batch [1/3] loss 1.5978 (1.5978) acc 67.9688 (67.9688) loss_ce 1.2423 (1.2423) data_term 1.2423 (1.2423) kl_term 0.3539 (0.3539) eta 0:00:07
epoch [26/300] batch [2/3] loss 1.6292 (1.6135) acc 68.7500 (68.3594) loss_ce 1.2787 (1.2605) data_term 1.2787 (1.2605) kl_term 0.3490 (0.3515) eta 0:00:07
epoch [26/300] batch [3/3] loss 1.5457 (1.5909) acc 70.8333 (69.1840) loss_ce 1.2005 (1.2405) data_term 1.2005 (1.2405) kl_term 0.3437 (0.3489) eta 0:00:07
epoch [27/300] batch [1/3] loss 1.7965 (1.7965) acc 62.5000 (62.5000) loss_ce 1.4434 (1.4434) data_term 1.4434 (1.4434) kl_term 0.3517 (0.3517) eta 0:00:07
epoch [27/300] batch [2/3] loss 1.4133 (1.6049) acc 73.0469 (67.7734) loss_ce 1.0659 (1.2546) data_term 1.0659 (1.2546) kl_term 0.3460 (0.3488) eta 0:00:07
epoch [27/300] batch [3/3] loss 1.6017 (1.6038) acc 69.1667 (68.2378) loss_ce 1.2596 (1.2563) data_term 1.2596 (1.2563) kl_term 0.3407 (0.3461) eta 0:00:07
epoch [28/300] batch [1/3] loss 1.5324 (1.5324) acc 70.7031 (70.7031) loss_ce 1.1828 (1.1828) data_term 1.1828 (1.1828) kl_term 0.3482 (0.3482) eta 0:00:07
epoch [28/300] batch [2/3] loss 1.5445 (1.5384) acc 72.2656 (71.4844) loss_ce 1.2005 (1.1917) data_term 1.2005 (1.1917) kl_term 0.3427 (0.3455) eta 0:00:07
epoch [28/300] batch [3/3] loss 1.7094 (1.5954) acc 66.6667 (69.8785) loss_ce 1.3710 (1.2514) data_term 1.3710 (1.2514) kl_term 0.3372 (0.3427) eta 0:00:07
epoch [29/300] batch [1/3] loss 1.5373 (1.5373) acc 72.6562 (72.6562) loss_ce 1.1919 (1.1919) data_term 1.1919 (1.1919) kl_term 0.3442 (0.3442) eta 0:00:07
epoch [29/300] batch [2/3] loss 1.5531 (1.5452) acc 67.5781 (70.1172) loss_ce 1.2130 (1.2025) data_term 1.2130 (1.2025) kl_term 0.3389 (0.3415) eta 0:00:07
epoch [29/300] batch [3/3] loss 1.6289 (1.5731) acc 65.8333 (68.6892) loss_ce 1.2942 (1.2330) data_term 1.2942 (1.2330) kl_term 0.3336 (0.3389) eta 0:00:07
epoch [30/300] batch [1/3] loss 1.6078 (1.6078) acc 69.9219 (69.9219) loss_ce 1.2662 (1.2662) data_term 1.2662 (1.2662) kl_term 0.3405 (0.3405) eta 0:00:07
epoch [30/300] batch [2/3] loss 1.6641 (1.6360) acc 63.2812 (66.6016) loss_ce 1.3275 (1.2968) data_term 1.3275 (1.2968) kl_term 0.3356 (0.3380) eta 0:00:07
epoch [30/300] batch [3/3] loss 1.5799 (1.6173) acc 69.1667 (67.4566) loss_ce 1.2483 (1.2807) data_term 1.2483 (1.2807) kl_term 0.3305 (0.3355) eta 0:00:07
epoch [31/300] batch [1/3] loss 1.6063 (1.6063) acc 69.1406 (69.1406) loss_ce 1.2686 (1.2686) data_term 1.2686 (1.2686) kl_term 0.3367 (0.3367) eta 0:00:07
epoch [31/300] batch [2/3] loss 1.6684 (1.6374) acc 65.2344 (67.1875) loss_ce 1.3359 (1.3023) data_term 1.3359 (1.3023) kl_term 0.3314 (0.3341) eta 0:00:07
epoch [31/300] batch [3/3] loss 1.5335 (1.6027) acc 70.4167 (68.2639) loss_ce 1.2060 (1.2702) data_term 1.2060 (1.2702) kl_term 0.3266 (0.3316) eta 0:00:07
epoch [32/300] batch [1/3] loss 1.6297 (1.6297) acc 66.0156 (66.0156) loss_ce 1.2964 (1.2964) data_term 1.2964 (1.2964) kl_term 0.3323 (0.3323) eta 0:00:07
epoch [32/300] batch [2/3] loss 1.6919 (1.6608) acc 64.0625 (65.0391) loss_ce 1.3635 (1.3300) data_term 1.3635 (1.3300) kl_term 0.3274 (0.3299) eta 0:00:07
epoch [32/300] batch [3/3] loss 1.5402 (1.6206) acc 70.8333 (66.9705) loss_ce 1.2166 (1.2922) data_term 1.2166 (1.2922) kl_term 0.3227 (0.3275) eta 0:00:07
epoch [33/300] batch [1/3] loss 1.5932 (1.5932) acc 66.0156 (66.0156) loss_ce 1.2640 (1.2640) data_term 1.2640 (1.2640) kl_term 0.3283 (0.3283) eta 0:00:07
epoch [33/300] batch [2/3] loss 1.6741 (1.6337) acc 64.0625 (65.0391) loss_ce 1.3495 (1.3068) data_term 1.3495 (1.3068) kl_term 0.3237 (0.3260) eta 0:00:07
epoch [33/300] batch [3/3] loss 1.5898 (1.6191) acc 68.3333 (66.1372) loss_ce 1.2699 (1.2945) data_term 1.2699 (1.2945) kl_term 0.3191 (0.3237) eta 0:00:07
epoch [34/300] batch [1/3] loss 1.5685 (1.5685) acc 67.9688 (67.9688) loss_ce 1.2436 (1.2436) data_term 1.2436 (1.2436) kl_term 0.3241 (0.3241) eta 0:00:07
epoch [34/300] batch [2/3] loss 1.6501 (1.6093) acc 65.6250 (66.7969) loss_ce 1.3300 (1.2868) data_term 1.3300 (1.2868) kl_term 0.3193 (0.3217) eta 0:00:07
epoch [34/300] batch [3/3] loss 1.6719 (1.6302) acc 69.5833 (67.7257) loss_ce 1.3562 (1.3099) data_term 1.3562 (1.3099) kl_term 0.3149 (0.3194) eta 0:00:07
epoch [35/300] batch [1/3] loss 1.6160 (1.6160) acc 67.1875 (67.1875) loss_ce 1.2955 (1.2955) data_term 1.2955 (1.2955) kl_term 0.3198 (0.3198) eta 0:00:07
epoch [35/300] batch [2/3] loss 1.6809 (1.6484) acc 62.8906 (65.0391) loss_ce 1.3648 (1.3301) data_term 1.3648 (1.3301) kl_term 0.3154 (0.3176) eta 0:00:07
epoch [35/300] batch [3/3] loss 1.5460 (1.6143) acc 70.0000 (66.6927) loss_ce 1.2344 (1.2982) data_term 1.2344 (1.2982) kl_term 0.3109 (0.3153) eta 0:00:07
epoch [36/300] batch [1/3] loss 1.6553 (1.6553) acc 68.3594 (68.3594) loss_ce 1.3389 (1.3389) data_term 1.3389 (1.3389) kl_term 0.3156 (0.3156) eta 0:00:07
epoch [36/300] batch [2/3] loss 1.6691 (1.6622) acc 64.0625 (66.2109) loss_ce 1.3570 (1.3480) data_term 1.3570 (1.3480) kl_term 0.3114 (0.3135) eta 0:00:07
epoch [36/300] batch [3/3] loss 1.5965 (1.6403) acc 67.0833 (66.5017) loss_ce 1.2883 (1.3281) data_term 1.2883 (1.3281) kl_term 0.3075 (0.3115) eta 0:00:07
epoch [37/300] batch [1/3] loss 1.6210 (1.6210) acc 66.0156 (66.0156) loss_ce 1.3083 (1.3083) data_term 1.3083 (1.3083) kl_term 0.3121 (0.3121) eta 0:00:07
epoch [37/300] batch [2/3] loss 1.5496 (1.5853) acc 73.4375 (69.7266) loss_ce 1.2410 (1.2747) data_term 1.2410 (1.2747) kl_term 0.3080 (0.3100) eta 0:00:07
epoch [37/300] batch [3/3] loss 1.6700 (1.6136) acc 61.6667 (67.0399) loss_ce 1.3649 (1.3047) data_term 1.3649 (1.3047) kl_term 0.3045 (0.3082) eta 0:00:07
epoch [38/300] batch [1/3] loss 1.6403 (1.6403) acc 69.1406 (69.1406) loss_ce 1.3308 (1.3308) data_term 1.3308 (1.3308) kl_term 0.3088 (0.3088) eta 0:00:07
epoch [38/300] batch [2/3] loss 1.6266 (1.6334) acc 65.6250 (67.3828) loss_ce 1.3212 (1.3260) data_term 1.3212 (1.3260) kl_term 0.3048 (0.3068) eta 0:00:07
epoch [38/300] batch [3/3] loss 1.7003 (1.6557) acc 62.5000 (65.7552) loss_ce 1.3989 (1.3503) data_term 1.3989 (1.3503) kl_term 0.3008 (0.3048) eta 0:00:07
epoch [39/300] batch [1/3] loss 1.4998 (1.4998) acc 70.7031 (70.7031) loss_ce 1.1943 (1.1943) data_term 1.1943 (1.1943) kl_term 0.3048 (0.3048) eta 0:00:07
epoch [39/300] batch [2/3] loss 1.6813 (1.5905) acc 65.2344 (67.9688) loss_ce 1.3798 (1.2871) data_term 1.3798 (1.2871) kl_term 0.3008 (0.3028) eta 0:00:07
epoch [39/300] batch [3/3] loss 1.6836 (1.6216) acc 62.5000 (66.1458) loss_ce 1.3860 (1.3201) data_term 1.3860 (1.3201) kl_term 0.2971 (0.3009) eta 0:00:07
epoch [40/300] batch [1/3] loss 1.7442 (1.7442) acc 60.9375 (60.9375) loss_ce 1.4426 (1.4426) data_term 1.4426 (1.4426) kl_term 0.3011 (0.3011) eta 0:00:07
epoch [40/300] batch [2/3] loss 1.6941 (1.7191) acc 66.0156 (63.4766) loss_ce 1.3958 (1.4192) data_term 1.3958 (1.4192) kl_term 0.2977 (0.2994) eta 0:00:07
epoch [40/300] batch [3/3] loss 1.5161 (1.6515) acc 70.4167 (65.7899) loss_ce 1.2214 (1.3533) data_term 1.2214 (1.3533) kl_term 0.2941 (0.2976) eta 0:00:07
epoch [41/300] batch [1/3] loss 1.6391 (1.6391) acc 65.2344 (65.2344) loss_ce 1.3407 (1.3407) data_term 1.3407 (1.3407) kl_term 0.2979 (0.2979) eta 0:00:07
epoch [41/300] batch [2/3] loss 1.7500 (1.6945) acc 62.1094 (63.6719) loss_ce 1.4551 (1.3979) data_term 1.4551 (1.3979) kl_term 0.2943 (0.2961) eta 0:00:07
epoch [41/300] batch [3/3] loss 1.6596 (1.6829) acc 69.1667 (65.5035) loss_ce 1.3682 (1.3880) data_term 1.3682 (1.3880) kl_term 0.2909 (0.2944) eta 0:00:07
epoch [42/300] batch [1/3] loss 1.6762 (1.6762) acc 66.0156 (66.0156) loss_ce 1.3813 (1.3813) data_term 1.3813 (1.3813) kl_term 0.2944 (0.2944) eta 0:00:07
epoch [42/300] batch [2/3] loss 1.6513 (1.6637) acc 64.8438 (65.4297) loss_ce 1.3597 (1.3705) data_term 1.3597 (1.3705) kl_term 0.2911 (0.2927) eta 0:00:07
epoch [42/300] batch [3/3] loss 1.6781 (1.6685) acc 65.0000 (65.2865) loss_ce 1.3899 (1.3770) data_term 1.3899 (1.3770) kl_term 0.2878 (0.2911) eta 0:00:07
epoch [43/300] batch [1/3] loss 1.6482 (1.6482) acc 64.8438 (64.8438) loss_ce 1.3565 (1.3565) data_term 1.3565 (1.3565) kl_term 0.2913 (0.2913) eta 0:00:07
epoch [43/300] batch [2/3] loss 1.6137 (1.6310) acc 66.4062 (65.6250) loss_ce 1.3254 (1.3410) data_term 1.3254 (1.3410) kl_term 0.2878 (0.2895) eta 0:00:07
epoch [43/300] batch [3/3] loss 1.8249 (1.6956) acc 60.0000 (63.7500) loss_ce 1.5402 (1.4074) data_term 1.5402 (1.4074) kl_term 0.2842 (0.2877) eta 0:00:07
epoch [44/300] batch [1/3] loss 1.6823 (1.6823) acc 63.2812 (63.2812) loss_ce 1.3944 (1.3944) data_term 1.3944 (1.3944) kl_term 0.2874 (0.2874) eta 0:00:07
epoch [44/300] batch [2/3] loss 1.6904 (1.6864) acc 64.4531 (63.8672) loss_ce 1.4057 (1.4000) data_term 1.4057 (1.4000) kl_term 0.2843 (0.2858) eta 0:00:06
epoch [44/300] batch [3/3] loss 1.6358 (1.6695) acc 68.3333 (65.3559) loss_ce 1.3542 (1.3848) data_term 1.3542 (1.3848) kl_term 0.2812 (0.2843) eta 0:00:06
epoch [45/300] batch [1/3] loss 1.5632 (1.5632) acc 69.1406 (69.1406) loss_ce 1.2786 (1.2786) data_term 1.2786 (1.2786) kl_term 0.2841 (0.2841) eta 0:00:07
epoch [45/300] batch [2/3] loss 1.6759 (1.6195) acc 63.2812 (66.2109) loss_ce 1.3948 (1.3367) data_term 1.3948 (1.3367) kl_term 0.2806 (0.2824) eta 0:00:07
epoch [45/300] batch [3/3] loss 1.6982 (1.6457) acc 63.3333 (65.2517) loss_ce 1.4200 (1.3645) data_term 1.4200 (1.3645) kl_term 0.2777 (0.2808) eta 0:00:07
epoch [46/300] batch [1/3] loss 1.6532 (1.6532) acc 64.4531 (64.4531) loss_ce 1.3719 (1.3719) data_term 1.3719 (1.3719) kl_term 0.2809 (0.2809) eta 0:00:07
epoch [46/300] batch [2/3] loss 1.6439 (1.6485) acc 65.6250 (65.0391) loss_ce 1.3656 (1.3687) data_term 1.3656 (1.3687) kl_term 0.2779 (0.2794) eta 0:00:07
epoch [46/300] batch [3/3] loss 1.7253 (1.6741) acc 60.4167 (63.4983) loss_ce 1.4503 (1.3959) data_term 1.4503 (1.3959) kl_term 0.2746 (0.2778) eta 0:00:07
epoch [47/300] batch [1/3] loss 1.7247 (1.7247) acc 64.0625 (64.0625) loss_ce 1.4472 (1.4472) data_term 1.4472 (1.4472) kl_term 0.2771 (0.2771) eta 0:00:07
epoch [47/300] batch [2/3] loss 1.6409 (1.6828) acc 62.8906 (63.4766) loss_ce 1.3662 (1.4067) data_term 1.3662 (1.4067) kl_term 0.2743 (0.2757) eta 0:00:07
epoch [47/300] batch [3/3] loss 1.7123 (1.6926) acc 66.6667 (64.5399) loss_ce 1.4403 (1.4179) data_term 1.4403 (1.4179) kl_term 0.2715 (0.2743) eta 0:00:06
epoch [48/300] batch [1/3] loss 1.7457 (1.7457) acc 59.3750 (59.3750) loss_ce 1.4711 (1.4711) data_term 1.4711 (1.4711) kl_term 0.2742 (0.2742) eta 0:00:07
epoch [48/300] batch [2/3] loss 1.7431 (1.7444) acc 62.5000 (60.9375) loss_ce 1.4721 (1.4716) data_term 1.4721 (1.4716) kl_term 0.2706 (0.2724) eta 0:00:06
epoch [48/300] batch [3/3] loss 1.5764 (1.6884) acc 65.8333 (62.5694) loss_ce 1.3082 (1.4171) data_term 1.3082 (1.4171) kl_term 0.2677 (0.2709) eta 0:00:06
epoch [49/300] batch [1/3] loss 1.6024 (1.6024) acc 66.7969 (66.7969) loss_ce 1.3311 (1.3311) data_term 1.3311 (1.3311) kl_term 0.2709 (0.2709) eta 0:00:06
epoch [49/300] batch [2/3] loss 1.8332 (1.7178) acc 58.9844 (62.8906) loss_ce 1.5644 (1.4477) data_term 1.5644 (1.4477) kl_term 0.2684 (0.2696) eta 0:00:06
