case_name,method,protocol,dataset,shots,seed,split,sample_index,batch_index,label,PM_logits_pred,PM_logits_correct,PM_logits_conf,PM_logits_entropy,PM_logits_margin,PM_logits_nll,PM_logits_brier,PM_rep_pred,PM_rep_correct,PM_rep_conf,PM_rep_entropy,PM_rep_margin,PM_rep_nll,PM_rep_brier,PM_fusion_pred,PM_fusion_correct,PM_fusion_conf,PM_fusion_entropy,PM_fusion_margin,PM_fusion_nll,PM_fusion_brier,PM_logits_rep_agree,PM_logits_fusion_agree,PM_rep_fusion_agree,PM_all_three_agree,fusion_correct_others_wrong,fusion_wrong_logits_correct,fusion_wrong_rep_correct,fusion_wrong_any_branch_correct,PM_image_main_rep_cos,MC_logits_prob_mean_pred,MC_logits_prob_mean_correct,MC_logits_prob_mean_conf,MC_logits_prob_mean_entropy,MC_logits_logit_mean_pred,MC_logits_logit_mean_correct,MC_logits_logit_mean_conf,MC_logits_logit_mean_entropy,MC_logits_majority_vote_pred,MC_logits_majority_vote_correct,MC_logits_predictive_entropy,MC_logits_expected_entropy,MC_logits_MI,MC_logits_sample_agreement,MC_logits_variation_ratio,MC_logits_num_unique_preds,MC_logits_vote_entropy,MC_logits_logit_var,MC_logits_margin_var,MC_logits_confidence_var,AGG_logits_PM_prob_agree,AGG_logits_PM_logit_agree,AGG_logits_PM_vote_agree,AGG_logits_prob_logit_agree,AGG_logits_prob_vote_agree,AGG_logits_logit_vote_agree,MC_rep_prob_mean_pred,MC_rep_prob_mean_correct,MC_rep_prob_mean_conf,MC_rep_prob_mean_entropy,MC_rep_logit_mean_pred,MC_rep_logit_mean_correct,MC_rep_logit_mean_conf,MC_rep_logit_mean_entropy,MC_rep_majority_vote_pred,MC_rep_majority_vote_correct,MC_rep_predictive_entropy,MC_rep_expected_entropy,MC_rep_MI,MC_rep_sample_agreement,MC_rep_variation_ratio,MC_rep_num_unique_preds,MC_rep_vote_entropy,MC_rep_logit_var,MC_rep_margin_var,MC_rep_confidence_var,AGG_rep_PM_prob_agree,AGG_rep_PM_logit_agree,AGG_rep_PM_vote_agree,AGG_rep_prob_logit_agree,AGG_rep_prob_vote_agree,AGG_rep_logit_vote_agree,MC_fusion_prob_mean_pred,MC_fusion_prob_mean_correct,MC_fusion_prob_mean_conf,MC_fusion_prob_mean_entropy,MC_fusion_logit_mean_pred,MC_fusion_logit_mean_correct,MC_fusion_logit_mean_conf,MC_fusion_logit_mean_entropy,MC_fusion_majority_vote_pred,MC_fusion_majority_vote_correct,MC_fusion_predictive_entropy,MC_fusion_expected_entropy,MC_fusion_MI,MC_fusion_sample_agreement,MC_fusion_variation_ratio,MC_fusion_num_unique_preds,MC_fusion_vote_entropy,MC_fusion_logit_var,MC_fusion_margin_var,MC_fusion_confidence_var,AGG_fusion_PM_prob_agree,AGG_fusion_PM_logit_agree,AGG_fusion_PM_vote_agree,AGG_fusion_prob_logit_agree,AGG_fusion_prob_vote_agree,AGG_fusion_logit_vote_agree
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,0,0,0,0,1,0.9940389394760132,0.05645953491330147,0.9931302666664124,0.005978913977742195,3.744146670214832e-05,0,1,0.9985242486000061,0.01482726912945509,0.9980509877204895,0.001476865611039102,2.4926880541897845e-06,0,1,0.9969931840896606,0.02983364835381508,0.9964950084686279,0.00301133724860847,9.689009857538622e-06,1,1,1,1,0,0,0,0,0.09088017791509628,0,1,0.9940389394760132,0.05645953491330147,0,1,0.9940389394760132,0.05645954981446266,0,1,0.05645947903394699,0.05645953491330147,-5.587935447692871e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9985242486000061,0.014827270992100239,0,1,0.9985242486000061,0.01482726912945509,0,1,0.014827210456132889,0.01482726912945509,-5.8673322200775146e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9969931840896606,0.02983364835381508,0,1,0.9969931840896606,0.029833611100912094,0,1,0.02983364835381508,0.02983364835381508,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,1,0,0,0,1,0.987000584602356,0.109561488032341,0.9841499924659729,0.013084622099995613,0.0001832673733588308,0,1,0.9885431528091431,0.0900689885020256,0.9848462343215942,0.01152300089597702,0.00015156656445469707,0,1,0.9918043613433838,0.0721546858549118,0.990585207939148,0.008229395374655724,7.239919796120375e-05,1,1,1,1,0,0,0,0,0.060766544193029404,0,1,0.987000584602356,0.10956147313117981,0,1,0.987000584602356,0.109561488032341,0,1,0.109561488032341,0.1095614954829216,-7.450580596923828e-09,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9885431528091431,0.09006898105144501,0,1,0.9885431528091431,0.0900689959526062,0,1,0.0900689885020256,0.0900689885020256,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9918043613433838,0.0721546858549118,0,1,0.9918043613433838,0.07215458154678345,0,1,0.07215474545955658,0.0721546933054924,5.21540641784668e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,2,0,0,0,1,0.9900619983673096,0.08635979145765305,0.9881857633590698,0.009987736120820045,0.00010677381214918569,0,1,0.9988756775856018,0.010924212634563446,0.9984042048454285,0.0011249411618337035,1.5660114058846375e-06,0,1,0.9973606467247009,0.025982707738876343,0.9967122077941895,0.002642831765115261,7.718664164713118e-06,1,1,1,1,0,0,0,0,0.035181690007448196,0,1,0.9900619983673096,0.08635979145765305,0,1,0.9900619983673096,0.08635967969894409,0,1,0.08635985106229782,0.08635979145765305,5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9988756775856018,0.010924212634563446,0,1,0.9988756775856018,0.01092421356588602,0,1,0.01092415302991867,0.010924212634563446,-5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9973606467247009,0.025982707738876343,0,1,0.9973607659339905,0.025982562452554703,0,1,0.025982707738876343,0.025982707738876343,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,3,0,0,0,1,0.5737864971160889,1.6938838958740234,0.4305562674999237,0.555497944355011,0.21377992630004883,0,1,0.9998180270195007,0.0020224107429385185,0.9997392296791077,0.0001820160250645131,4.3536381610920216e-08,0,1,0.9636175632476807,0.2279416024684906,0.943758487701416,0.03706077113747597,0.0017426104750484228,1,1,1,1,0,0,0,0,0.1119212955236435,0,1,0.5737864971160889,1.6938838958740234,0,1,0.5737864971160889,1.6938838958740234,0,1,1.6938838958740234,1.6938838958740234,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9998180270195007,0.0020224107429385185,0,1,0.9998180270195007,0.0020224121399223804,0,1,0.0020224107429385185,0.0020224107429385185,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9636175632476807,0.2279416024684906,0,1,0.9636175632476807,0.22794166207313538,0,1,0.22794166207313538,0.2279416173696518,4.470348358154297e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,4,0,0,0,1,0.9941707253456116,0.05272335559129715,0.9925442337989807,0.005846305284649134,3.788574395002797e-05,0,1,0.9804595708847046,0.11817582696676254,0.9657664895057678,0.019733885303139687,0.0006018098792992532,0,1,0.9938243627548218,0.050396181643009186,0.990664541721344,0.00619479501619935,4.9205504183191806e-05,1,1,1,1,0,0,0,0,0.04755770415067673,0,1,0.9941707253456116,0.05272336304187775,0,1,0.9941707253456116,0.05272336304187775,0,1,0.052723295986652374,0.05272335559129715,-5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9804595708847046,0.11817582696676254,0,1,0.9804595708847046,0.11817582696676254,0,1,0.11817575991153717,0.11817582696676254,-6.705522537231445e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9938243627548218,0.05039617791771889,0,1,0.9938244819641113,0.05039599910378456,0,1,0.05039612203836441,0.050396181643009186,-5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,5,0,0,0,1,0.9926124811172485,0.0644862949848175,0.9912883043289185,0.007414915598928928,5.959099144092761e-05,0,1,0.9993302822113037,0.0070114657282829285,0.9991410970687866,0.0006699701189063489,5.281108315102756e-07,0,1,0.9974952936172485,0.024002501741051674,0.9968815445899963,0.0025078770704567432,7.0233359110716265e-06,1,1,1,1,0,0,0,0,0.08233635127544403,0,1,0.9926124811172485,0.0644862949848175,0,1,0.9926124811172485,0.0644862949848175,0,1,0.0644862949848175,0.0644862949848175,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9993302822113037,0.007011460606008768,0,1,0.9993302822113037,0.007011466193944216,0,1,0.007011406123638153,0.0070114657282829285,-5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9974952936172485,0.024002501741051674,0,1,0.9974952936172485,0.024002548307180405,0,1,0.024002503603696823,0.024002501741051674,1.862645149230957e-09,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,6,0,0,0,1,0.9955990314483643,0.04314921051263809,0.9950278401374817,0.004410658497363329,2.039114770013839e-05,0,1,0.995209276676178,0.04039712995290756,0.9936883449554443,0.004802240990102291,2.729592779360246e-05,0,1,0.9975333213806152,0.025055501610040665,0.9972217082977295,0.002469706116244197,6.46918033453403e-06,1,1,1,1,0,0,0,0,0.034063875675201416,0,1,0.9955990314483643,0.04314921051263809,0,1,0.9955990314483643,0.043149225413799286,0,1,0.04314927011728287,0.04314921051263809,5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.995209276676178,0.040397122502326965,0,1,0.995209276676178,0.04039712995290756,0,1,0.04039707034826279,0.04039713367819786,-6.332993507385254e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9975333213806152,0.025055501610040665,0,1,0.9975333213806152,0.02505546435713768,0,1,0.025055501610040665,0.025055501610040665,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,7,0,0,0,1,0.9899309873580933,0.08100810647010803,0.9858153462409973,0.010120032355189323,0.0001212787174154073,0,1,0.9991627931594849,0.009076844900846481,0.999028205871582,0.000837571220472455,7.693428756283538e-07,0,1,0.9970906972885132,0.028015704825520515,0.9963496327400208,0.0029135181102901697,9.393310392624699e-06,1,1,1,1,0,0,0,0,-0.0038427766412496567,0,1,0.9899309873580933,0.08100810647010803,0,1,0.9899309873580933,0.08100800216197968,0,1,0.08100804686546326,0.08100810647010803,-5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9991627931594849,0.009076844900846481,0,1,0.9991627931594849,0.009076829999685287,0,1,0.009076844900846481,0.009076844900846481,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9970906972885132,0.028015704825520515,0,1,0.9970906972885132,0.028015710413455963,0,1,0.02801564708352089,0.028015706688165665,-5.960464477539063e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,8,0,0,0,1,0.9910320043563843,0.06424251198768616,0.9848918318748474,0.009008478373289108,0.00011929619358852506,0,1,0.9999767541885376,0.00032654544338583946,0.9999693632125854,2.3245540432981215e-05,6.393321982933742e-10,0,1,0.999352753162384,0.006979828700423241,0.9991371035575867,0.0006474544061347842,4.897278813587036e-07,1,1,1,1,0,0,0,0,0.04004743695259094,0,1,0.9910320043563843,0.06424251198768616,0,1,0.991032063961029,0.06424243748188019,0,1,0.06424245983362198,0.06424251198768616,-5.21540641784668e-08,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9999767541885376,0.00032654544338583946,0,1,0.9999767541885376,0.00032654491951689124,0,1,0.00032654544338583946,0.00032654544338583946,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.999352753162384,0.006979828700423241,0,1,0.999352753162384,0.00697983056306839,0,1,0.006979829166084528,0.006979829166084528,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
MMRL_caltech101_16shot_seed1,MMRL,FS,caltech101,16,1,test,9,0,0,0,1,0.9958195686340332,0.038632407784461975,0.9948970675468445,0.004189168103039265,1.950658406713046e-05,0,1,0.9999619722366333,0.0005178448045626283,0.9999523162841797,3.802703940891661e-05,1.6486880749511101e-09,0,1,0.9992656111717224,0.007930335588753223,0.9990605115890503,0.0007346553611569107,6.184567382661044e-07,1,1,1,1,0,0,0,0,0.07138578593730927,0,1,0.9958195686340332,0.038632407784461975,0,1,0.9958195686340332,0.03863242268562317,0,1,0.038632407784461975,0.038632407784461975,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9999619722366333,0.0005178448045626283,0,1,0.9999619722366333,0.0005178440478630364,0,1,0.0005178448627702892,0.0005178448045626283,5.820766091346741e-11,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1,0.9992656111717224,0.007930335588753223,0,1,0.9992656111717224,0.007930330000817776,0,1,0.007930335588753223,0.007930335588753223,0.0,1.0,0.0,1.0,-0.0,0.0,0.0,0.0,1,1,1,1,1,1
