***************
** Arguments **
***************
dataset_config_file: configs/datasets/fgvc_aircraft.yaml
epoch [52/300] batch [2/4] loss 1.1141 (1.0737) acc 75.0000 (76.5625) loss_ce 1.1038 (1.0634) data_term 1.1038 (1.0634) kl_term 0.0103 (0.0103) eta 0:00:07
epoch [52/300] batch [3/4] loss 1.1305 (1.0926) acc 69.5312 (74.2188) loss_ce 1.1202 (1.0823) data_term 1.1202 (1.0823) kl_term 0.0103 (0.0103) eta 0:00:07
epoch [52/300] batch [4/4] loss 0.9824 (1.0651) acc 81.2500 (75.9766) loss_ce 0.9720 (1.0548) data_term 0.9720 (1.0548) kl_term 0.0104 (0.0103) eta 0:00:07
epoch [53/300] batch [1/4] loss 1.0185 (1.0185) acc 74.2188 (74.2188) loss_ce 1.0078 (1.0078) data_term 1.0078 (1.0078) kl_term 0.0106 (0.0106) eta 0:00:07
epoch [53/300] batch [2/4] loss 1.0190 (1.0187) acc 77.3438 (75.7812) loss_ce 1.0083 (1.0081) data_term 1.0083 (1.0081) kl_term 0.0107 (0.0107) eta 0:00:07
epoch [53/300] batch [3/4] loss 0.9723 (1.0033) acc 76.9531 (76.1719) loss_ce 0.9616 (0.9926) data_term 0.9616 (0.9926) kl_term 0.0108 (0.0107) eta 0:00:07
epoch [53/300] batch [4/4] loss 1.0143 (1.0060) acc 75.0000 (75.8789) loss_ce 1.0035 (0.9953) data_term 1.0035 (0.9953) kl_term 0.0108 (0.0107) eta 0:00:06
epoch [54/300] batch [1/4] loss 0.9175 (0.9175) acc 81.2500 (81.2500) loss_ce 0.9064 (0.9064) data_term 0.9064 (0.9064) kl_term 0.0111 (0.0111) eta 0:00:07
epoch [54/300] batch [2/4] loss 1.1146 (1.0160) acc 72.6562 (76.9531) loss_ce 1.1035 (1.0049) data_term 1.1035 (1.0049) kl_term 0.0111 (0.0111) eta 0:00:07
epoch [54/300] batch [3/4] loss 1.0446 (1.0256) acc 77.3438 (77.0833) loss_ce 1.0334 (1.0144) data_term 1.0334 (1.0144) kl_term 0.0112 (0.0111) eta 0:00:07
epoch [54/300] batch [4/4] loss 1.1118 (1.0471) acc 75.0000 (76.5625) loss_ce 1.1005 (1.0360) data_term 1.1005 (1.0360) kl_term 0.0112 (0.0111) eta 0:00:06
epoch [55/300] batch [1/4] loss 0.9904 (0.9904) acc 78.5156 (78.5156) loss_ce 0.9789 (0.9789) data_term 0.9789 (0.9789) kl_term 0.0115 (0.0115) eta 0:00:07
epoch [55/300] batch [2/4] loss 1.0671 (1.0287) acc 75.0000 (76.7578) loss_ce 1.0555 (1.0172) data_term 1.0555 (1.0172) kl_term 0.0115 (0.0115) eta 0:00:07
epoch [55/300] batch [3/4] loss 1.1086 (1.0553) acc 73.4375 (75.6510) loss_ce 1.0970 (1.0438) data_term 1.0970 (1.0438) kl_term 0.0116 (0.0115) eta 0:00:07
epoch [55/300] batch [4/4] loss 0.8724 (1.0096) acc 81.2500 (77.0508) loss_ce 0.8608 (0.9980) data_term 0.8608 (0.9980) kl_term 0.0116 (0.0116) eta 0:00:06
epoch [56/300] batch [1/4] loss 1.0209 (1.0209) acc 80.0781 (80.0781) loss_ce 1.0089 (1.0089) data_term 1.0089 (1.0089) kl_term 0.0119 (0.0119) eta 0:00:07
epoch [56/300] batch [2/4] loss 0.9393 (0.9801) acc 80.8594 (80.4688) loss_ce 0.9273 (0.9681) data_term 0.9273 (0.9681) kl_term 0.0120 (0.0119) eta 0:00:07
epoch [56/300] batch [3/4] loss 0.9583 (0.9728) acc 78.5156 (79.8177) loss_ce 0.9463 (0.9609) data_term 0.9463 (0.9609) kl_term 0.0120 (0.0120) eta 0:00:07
epoch [56/300] batch [4/4] loss 0.8255 (0.9360) acc 90.6250 (82.5195) loss_ce 0.8134 (0.9240) data_term 0.8134 (0.9240) kl_term 0.0121 (0.0120) eta 0:00:06
epoch [57/300] batch [1/4] loss 0.8815 (0.8815) acc 82.0312 (82.0312) loss_ce 0.8692 (0.8692) data_term 0.8692 (0.8692) kl_term 0.0124 (0.0124) eta 0:00:07
epoch [57/300] batch [2/4] loss 0.9899 (0.9357) acc 80.0781 (81.0547) loss_ce 0.9775 (0.9233) data_term 0.9775 (0.9233) kl_term 0.0124 (0.0124) eta 0:00:07
epoch [57/300] batch [3/4] loss 1.0111 (0.9608) acc 77.7344 (79.9479) loss_ce 0.9986 (0.9484) data_term 0.9986 (0.9484) kl_term 0.0125 (0.0124) eta 0:00:07
epoch [57/300] batch [4/4] loss 0.7405 (0.9058) acc 87.5000 (81.8359) loss_ce 0.7280 (0.8933) data_term 0.7280 (0.8933) kl_term 0.0125 (0.0124) eta 0:00:06
epoch [58/300] batch [1/4] loss 0.9684 (0.9684) acc 76.1719 (76.1719) loss_ce 0.9556 (0.9556) data_term 0.9556 (0.9556) kl_term 0.0128 (0.0128) eta 0:00:07
epoch [58/300] batch [2/4] loss 1.0275 (0.9979) acc 75.7812 (75.9766) loss_ce 1.0146 (0.9851) data_term 1.0146 (0.9851) kl_term 0.0129 (0.0128) eta 0:00:07
epoch [58/300] batch [3/4] loss 1.0777 (1.0245) acc 76.5625 (76.1719) loss_ce 1.0647 (1.0116) data_term 1.0647 (1.0116) kl_term 0.0129 (0.0129) eta 0:00:07
epoch [58/300] batch [4/4] loss 0.9465 (1.0050) acc 78.1250 (76.6602) loss_ce 0.9335 (0.9921) data_term 0.9335 (0.9921) kl_term 0.0130 (0.0129) eta 0:00:06
epoch [59/300] batch [1/4] loss 0.8471 (0.8471) acc 82.8125 (82.8125) loss_ce 0.8339 (0.8339) data_term 0.8339 (0.8339) kl_term 0.0132 (0.0132) eta 0:00:07
epoch [59/300] batch [2/4] loss 1.0374 (0.9423) acc 79.2969 (81.0547) loss_ce 1.0241 (0.9290) data_term 1.0241 (0.9290) kl_term 0.0133 (0.0133) eta 0:00:07
epoch [59/300] batch [3/4] loss 0.9927 (0.9591) acc 78.5156 (80.2083) loss_ce 0.9794 (0.9458) data_term 0.9794 (0.9458) kl_term 0.0134 (0.0133) eta 0:00:07
epoch [59/300] batch [4/4] loss 1.1398 (1.0043) acc 68.7500 (77.3438) loss_ce 1.1264 (0.9909) data_term 1.1264 (0.9909) kl_term 0.0134 (0.0133) eta 0:00:06
epoch [60/300] batch [1/4] loss 0.9774 (0.9774) acc 80.0781 (80.0781) loss_ce 0.9637 (0.9637) data_term 0.9637 (0.9637) kl_term 0.0137 (0.0137) eta 0:00:07
epoch [60/300] batch [2/4] loss 1.0568 (1.0171) acc 76.9531 (78.5156) loss_ce 1.0430 (1.0034) data_term 1.0430 (1.0034) kl_term 0.0137 (0.0137) eta 0:00:07
epoch [60/300] batch [3/4] loss 0.9495 (0.9946) acc 80.0781 (79.0365) loss_ce 0.9357 (0.9808) data_term 0.9357 (0.9808) kl_term 0.0138 (0.0137) eta 0:00:07
epoch [60/300] batch [4/4] loss 0.8448 (0.9571) acc 78.1250 (78.8086) loss_ce 0.8309 (0.9433) data_term 0.8309 (0.9433) kl_term 0.0139 (0.0138) eta 0:00:06
epoch [61/300] batch [1/4] loss 0.9824 (0.9824) acc 78.9062 (78.9062) loss_ce 0.9683 (0.9683) data_term 0.9683 (0.9683) kl_term 0.0142 (0.0142) eta 0:00:07
epoch [61/300] batch [2/4] loss 1.0136 (0.9980) acc 75.3906 (77.1484) loss_ce 0.9994 (0.9839) data_term 0.9994 (0.9839) kl_term 0.0142 (0.0142) eta 0:00:07
epoch [61/300] batch [3/4] loss 0.9202 (0.9721) acc 78.9062 (77.7344) loss_ce 0.9059 (0.9579) data_term 0.9059 (0.9579) kl_term 0.0143 (0.0142) eta 0:00:07
epoch [61/300] batch [4/4] loss 1.1718 (1.0220) acc 75.0000 (77.0508) loss_ce 1.1575 (1.0078) data_term 1.1575 (1.0078) kl_term 0.0143 (0.0142) eta 0:00:08
epoch [62/300] batch [1/4] loss 0.9806 (0.9806) acc 76.9531 (76.9531) loss_ce 0.9659 (0.9659) data_term 0.9659 (0.9659) kl_term 0.0146 (0.0146) eta 0:00:14
epoch [62/300] batch [2/4] loss 0.9935 (0.9870) acc 81.6406 (79.2969) loss_ce 0.9788 (0.9724) data_term 0.9788 (0.9724) kl_term 0.0147 (0.0147) eta 0:00:14
epoch [62/300] batch [3/4] loss 0.9832 (0.9857) acc 78.5156 (79.0365) loss_ce 0.9685 (0.9711) data_term 0.9685 (0.9711) kl_term 0.0147 (0.0147) eta 0:00:14
epoch [62/300] batch [4/4] loss 1.1690 (1.0316) acc 75.0000 (78.0273) loss_ce 1.1542 (1.0168) data_term 1.1542 (1.0168) kl_term 0.0148 (0.0147) eta 0:00:14
epoch [63/300] batch [1/4] loss 1.0007 (1.0007) acc 78.5156 (78.5156) loss_ce 0.9857 (0.9857) data_term 0.9857 (0.9857) kl_term 0.0151 (0.0151) eta 0:00:14
epoch [63/300] batch [2/4] loss 0.9557 (0.9782) acc 79.6875 (79.1016) loss_ce 0.9405 (0.9631) data_term 0.9405 (0.9631) kl_term 0.0152 (0.0151) eta 0:00:14
epoch [63/300] batch [3/4] loss 0.9150 (0.9572) acc 78.5156 (78.9062) loss_ce 0.8998 (0.9420) data_term 0.8998 (0.9420) kl_term 0.0152 (0.0152) eta 0:00:14
epoch [63/300] batch [4/4] loss 1.5643 (1.1089) acc 59.3750 (74.0234) loss_ce 1.5490 (1.0938) data_term 1.5490 (1.0938) kl_term 0.0153 (0.0152) eta 0:00:14
epoch [64/300] batch [1/4] loss 0.9058 (0.9058) acc 80.4688 (80.4688) loss_ce 0.8902 (0.8902) data_term 0.8902 (0.8902) kl_term 0.0156 (0.0156) eta 0:00:14
epoch [64/300] batch [2/4] loss 0.9502 (0.9280) acc 82.8125 (81.6406) loss_ce 0.9345 (0.9124) data_term 0.9345 (0.9124) kl_term 0.0156 (0.0156) eta 0:00:13
epoch [64/300] batch [3/4] loss 1.0473 (0.9677) acc 76.5625 (79.9479) loss_ce 1.0316 (0.9521) data_term 1.0316 (0.9521) kl_term 0.0157 (0.0156) eta 0:00:13
epoch [64/300] batch [4/4] loss 0.8874 (0.9477) acc 84.3750 (81.0547) loss_ce 0.8717 (0.9320) data_term 0.8717 (0.9320) kl_term 0.0157 (0.0157) eta 0:00:13
epoch [65/300] batch [1/4] loss 0.8568 (0.8568) acc 81.2500 (81.2500) loss_ce 0.8408 (0.8408) data_term 0.8408 (0.8408) kl_term 0.0160 (0.0160) eta 0:00:14
epoch [65/300] batch [2/4] loss 1.0237 (0.9403) acc 74.6094 (77.9297) loss_ce 1.0076 (0.9242) data_term 1.0076 (0.9242) kl_term 0.0161 (0.0161) eta 0:00:13
epoch [65/300] batch [3/4] loss 0.8949 (0.9252) acc 82.0312 (79.2969) loss_ce 0.8788 (0.9091) data_term 0.8788 (0.9091) kl_term 0.0162 (0.0161) eta 0:00:13
epoch [65/300] batch [4/4] loss 0.9061 (0.9204) acc 78.1250 (79.0039) loss_ce 0.8899 (0.9043) data_term 0.8899 (0.9043) kl_term 0.0162 (0.0161) eta 0:00:12
epoch [66/300] batch [1/4] loss 0.9947 (0.9947) acc 78.5156 (78.5156) loss_ce 0.9782 (0.9782) data_term 0.9782 (0.9782) kl_term 0.0165 (0.0165) eta 0:00:04
epoch [66/300] batch [2/4] loss 0.9672 (0.9809) acc 78.1250 (78.3203) loss_ce 0.9506 (0.9644) data_term 0.9506 (0.9644) kl_term 0.0166 (0.0165) eta 0:00:04
epoch [66/300] batch [3/4] loss 0.9743 (0.9787) acc 78.5156 (78.3854) loss_ce 0.9576 (0.9621) data_term 0.9576 (0.9621) kl_term 0.0166 (0.0166) eta 0:00:04
epoch [66/300] batch [4/4] loss 0.7064 (0.9106) acc 87.5000 (80.6641) loss_ce 0.6897 (0.8940) data_term 0.6897 (0.8940) kl_term 0.0167 (0.0166) eta 0:00:04
epoch [67/300] batch [1/4] loss 1.0109 (1.0109) acc 76.1719 (76.1719) loss_ce 0.9939 (0.9939) data_term 0.9939 (0.9939) kl_term 0.0170 (0.0170) eta 0:00:04
epoch [67/300] batch [2/4] loss 0.9427 (0.9768) acc 82.4219 (79.2969) loss_ce 0.9257 (0.9598) data_term 0.9257 (0.9598) kl_term 0.0171 (0.0170) eta 0:00:08
epoch [67/300] batch [3/4] loss 0.9989 (0.9842) acc 80.0781 (79.5573) loss_ce 0.9818 (0.9671) data_term 0.9818 (0.9671) kl_term 0.0171 (0.0171) eta 0:00:09
epoch [67/300] batch [4/4] loss 0.8765 (0.9573) acc 75.0000 (78.4180) loss_ce 0.8593 (0.9402) data_term 0.8593 (0.9402) kl_term 0.0172 (0.0171) eta 0:00:10
epoch [68/300] batch [1/4] loss 0.9309 (0.9309) acc 78.1250 (78.1250) loss_ce 0.9134 (0.9134) data_term 0.9134 (0.9134) kl_term 0.0175 (0.0175) eta 0:00:14
epoch [68/300] batch [2/4] loss 0.9933 (0.9621) acc 77.3438 (77.7344) loss_ce 0.9758 (0.9446) data_term 0.9758 (0.9446) kl_term 0.0175 (0.0175) eta 0:00:13
epoch [68/300] batch [3/4] loss 1.0133 (0.9792) acc 79.6875 (78.3854) loss_ce 0.9956 (0.9616) data_term 0.9956 (0.9616) kl_term 0.0176 (0.0175) eta 0:00:13
epoch [68/300] batch [4/4] loss 0.5989 (0.8841) acc 93.7500 (82.2266) loss_ce 0.5812 (0.8665) data_term 0.5812 (0.8665) kl_term 0.0177 (0.0176) eta 0:00:13
epoch [69/300] batch [1/4] loss 0.9941 (0.9941) acc 76.5625 (76.5625) loss_ce 0.9761 (0.9761) data_term 0.9761 (0.9761) kl_term 0.0180 (0.0180) eta 0:00:14
epoch [69/300] batch [2/4] loss 1.0041 (0.9991) acc 78.9062 (77.7344) loss_ce 0.9861 (0.9811) data_term 0.9861 (0.9811) kl_term 0.0180 (0.0180) eta 0:00:13
epoch [69/300] batch [3/4] loss 0.9166 (0.9716) acc 82.0312 (79.1667) loss_ce 0.8985 (0.9536) data_term 0.8985 (0.9536) kl_term 0.0181 (0.0180) eta 0:00:13
epoch [69/300] batch [4/4] loss 0.5917 (0.8766) acc 90.6250 (82.0312) loss_ce 0.5735 (0.8586) data_term 0.5735 (0.8586) kl_term 0.0182 (0.0181) eta 0:00:13
epoch [70/300] batch [1/4] loss 0.9729 (0.9729) acc 80.4688 (80.4688) loss_ce 0.9544 (0.9544) data_term 0.9544 (0.9544) kl_term 0.0185 (0.0185) eta 0:00:14
epoch [70/300] batch [2/4] loss 0.8971 (0.9350) acc 79.2969 (79.8828) loss_ce 0.8785 (0.9165) data_term 0.8785 (0.9165) kl_term 0.0186 (0.0185) eta 0:00:13
epoch [70/300] batch [3/4] loss 0.9263 (0.9321) acc 82.4219 (80.7292) loss_ce 0.9077 (0.9135) data_term 0.9077 (0.9135) kl_term 0.0186 (0.0186) eta 0:00:13
epoch [70/300] batch [4/4] loss 1.1712 (0.9919) acc 81.2500 (80.8594) loss_ce 1.1525 (0.9733) data_term 1.1525 (0.9733) kl_term 0.0187 (0.0186) eta 0:00:13
epoch [71/300] batch [1/4] loss 0.9539 (0.9539) acc 78.9062 (78.9062) loss_ce 0.9349 (0.9349) data_term 0.9349 (0.9349) kl_term 0.0190 (0.0190) eta 0:00:14
epoch [71/300] batch [2/4] loss 1.0008 (0.9774) acc 81.2500 (80.0781) loss_ce 0.9817 (0.9583) data_term 0.9817 (0.9583) kl_term 0.0191 (0.0190) eta 0:00:13
epoch [71/300] batch [3/4] loss 0.7660 (0.9069) acc 86.7188 (82.2917) loss_ce 0.7469 (0.8879) data_term 0.7469 (0.8879) kl_term 0.0191 (0.0191) eta 0:00:10
epoch [71/300] batch [4/4] loss 0.9977 (0.9296) acc 71.8750 (79.6875) loss_ce 0.9785 (0.9105) data_term 0.9785 (0.9105) kl_term 0.0192 (0.0191) eta 0:00:10
epoch [72/300] batch [1/4] loss 0.8285 (0.8285) acc 84.3750 (84.3750) loss_ce 0.8090 (0.8090) data_term 0.8090 (0.8090) kl_term 0.0195 (0.0195) eta 0:00:14
epoch [72/300] batch [2/4] loss 0.9175 (0.8730) acc 79.6875 (82.0312) loss_ce 0.8980 (0.8535) data_term 0.8980 (0.8535) kl_term 0.0196 (0.0195) eta 0:00:14
epoch [72/300] batch [3/4] loss 0.9772 (0.9077) acc 78.9062 (80.9896) loss_ce 0.9576 (0.8882) data_term 0.9576 (0.8882) kl_term 0.0196 (0.0196) eta 0:00:14
epoch [72/300] batch [4/4] loss 0.8841 (0.9018) acc 75.0000 (79.4922) loss_ce 0.8644 (0.8822) data_term 0.8644 (0.8822) kl_term 0.0197 (0.0196) eta 0:00:14
epoch [73/300] batch [1/4] loss 0.8854 (0.8854) acc 81.2500 (81.2500) loss_ce 0.8654 (0.8654) data_term 0.8654 (0.8654) kl_term 0.0200 (0.0200) eta 0:00:13
epoch [73/300] batch [2/4] loss 0.8759 (0.8806) acc 79.6875 (80.4688) loss_ce 0.8558 (0.8606) data_term 0.8558 (0.8606) kl_term 0.0201 (0.0200) eta 0:00:13
epoch [73/300] batch [3/4] loss 0.9590 (0.9068) acc 76.9531 (79.2969) loss_ce 0.9389 (0.8867) data_term 0.9389 (0.8867) kl_term 0.0201 (0.0201) eta 0:00:13
epoch [73/300] batch [4/4] loss 0.9191 (0.9099) acc 87.5000 (81.3477) loss_ce 0.8989 (0.8898) data_term 0.8989 (0.8898) kl_term 0.0202 (0.0201) eta 0:00:12
epoch [74/300] batch [1/4] loss 0.8765 (0.8765) acc 83.5938 (83.5938) loss_ce 0.8560 (0.8560) data_term 0.8560 (0.8560) kl_term 0.0205 (0.0205) eta 0:00:13
epoch [74/300] batch [2/4] loss 0.8918 (0.8842) acc 81.6406 (82.6172) loss_ce 0.8712 (0.8636) data_term 0.8712 (0.8636) kl_term 0.0206 (0.0206) eta 0:00:13
epoch [74/300] batch [3/4] loss 0.8988 (0.8891) acc 79.6875 (81.6406) loss_ce 0.8782 (0.8685) data_term 0.8782 (0.8685) kl_term 0.0206 (0.0206) eta 0:00:12
epoch [74/300] batch [4/4] loss 1.3004 (0.9919) acc 71.8750 (79.1992) loss_ce 1.2797 (0.9713) data_term 1.2797 (0.9713) kl_term 0.0207 (0.0206) eta 0:00:12
epoch [75/300] batch [1/4] loss 0.8139 (0.8139) acc 81.6406 (81.6406) loss_ce 0.7929 (0.7929) data_term 0.7929 (0.7929) kl_term 0.0211 (0.0211) eta 0:00:13
epoch [75/300] batch [2/4] loss 0.8566 (0.8353) acc 80.8594 (81.2500) loss_ce 0.8355 (0.8142) data_term 0.8355 (0.8142) kl_term 0.0211 (0.0211) eta 0:00:13
epoch [75/300] batch [3/4] loss 0.9760 (0.8822) acc 80.0781 (80.8594) loss_ce 0.9548 (0.8611) data_term 0.9548 (0.8611) kl_term 0.0212 (0.0211) eta 0:00:12
epoch [75/300] batch [4/4] loss 1.3482 (0.9987) acc 65.6250 (77.0508) loss_ce 1.3270 (0.9775) data_term 1.3270 (0.9775) kl_term 0.0212 (0.0211) eta 0:00:12
epoch [76/300] batch [1/4] loss 0.8621 (0.8621) acc 82.4219 (82.4219) loss_ce 0.8405 (0.8405) data_term 0.8405 (0.8405) kl_term 0.0216 (0.0216) eta 0:00:09
epoch [76/300] batch [2/4] loss 1.0150 (0.9385) acc 78.1250 (80.2734) loss_ce 0.9933 (0.9169) data_term 0.9933 (0.9169) kl_term 0.0217 (0.0216) eta 0:00:11
epoch [76/300] batch [3/4] loss 0.8665 (0.9145) acc 81.2500 (80.5990) loss_ce 0.8448 (0.8929) data_term 0.8448 (0.8929) kl_term 0.0217 (0.0217) eta 0:00:11
epoch [76/300] batch [4/4] loss 0.8706 (0.9036) acc 87.5000 (82.3242) loss_ce 0.8488 (0.8819) data_term 0.8488 (0.8819) kl_term 0.0218 (0.0217) eta 0:00:11
epoch [77/300] batch [1/4] loss 0.8888 (0.8888) acc 82.0312 (82.0312) loss_ce 0.8666 (0.8666) data_term 0.8666 (0.8666) kl_term 0.0221 (0.0221) eta 0:00:13
epoch [77/300] batch [2/4] loss 0.8154 (0.8521) acc 81.2500 (81.6406) loss_ce 0.7932 (0.8299) data_term 0.7932 (0.8299) kl_term 0.0222 (0.0222) eta 0:00:13
epoch [77/300] batch [3/4] loss 0.9293 (0.8778) acc 81.6406 (81.6406) loss_ce 0.9070 (0.8556) data_term 0.9070 (0.8556) kl_term 0.0223 (0.0222) eta 0:00:12
epoch [77/300] batch [4/4] loss 0.8273 (0.8652) acc 81.2500 (81.5430) loss_ce 0.8049 (0.8430) data_term 0.8049 (0.8430) kl_term 0.0223 (0.0222) eta 0:00:12
epoch [78/300] batch [1/4] loss 0.9344 (0.9344) acc 82.8125 (82.8125) loss_ce 0.9117 (0.9117) data_term 0.9117 (0.9117) kl_term 0.0227 (0.0227) eta 0:00:13
epoch [78/300] batch [2/4] loss 0.7851 (0.8597) acc 84.7656 (83.7891) loss_ce 0.7624 (0.8370) data_term 0.7624 (0.8370) kl_term 0.0227 (0.0227) eta 0:00:12
epoch [78/300] batch [3/4] loss 0.8838 (0.8678) acc 85.1562 (84.2448) loss_ce 0.8610 (0.8450) data_term 0.8610 (0.8450) kl_term 0.0228 (0.0227) eta 0:00:12
epoch [78/300] batch [4/4] loss 0.9229 (0.8815) acc 81.2500 (83.4961) loss_ce 0.9000 (0.8588) data_term 0.9000 (0.8588) kl_term 0.0229 (0.0228) eta 0:00:12
epoch [79/300] batch [1/4] loss 0.8168 (0.8168) acc 83.5938 (83.5938) loss_ce 0.7936 (0.7936) data_term 0.7936 (0.7936) kl_term 0.0232 (0.0232) eta 0:00:13
epoch [79/300] batch [2/4] loss 0.8857 (0.8513) acc 81.6406 (82.6172) loss_ce 0.8625 (0.8280) data_term 0.8625 (0.8280) kl_term 0.0233 (0.0232) eta 0:00:12
epoch [79/300] batch [3/4] loss 0.8533 (0.8519) acc 80.8594 (82.0312) loss_ce 0.8299 (0.8287) data_term 0.8299 (0.8287) kl_term 0.0233 (0.0233) eta 0:00:12
epoch [79/300] batch [4/4] loss 0.7470 (0.8257) acc 90.6250 (84.1797) loss_ce 0.7236 (0.8024) data_term 0.7236 (0.8024) kl_term 0.0234 (0.0233) eta 0:00:12
epoch [80/300] batch [1/4] loss 0.8735 (0.8735) acc 82.8125 (82.8125) loss_ce 0.8498 (0.8498) data_term 0.8498 (0.8498) kl_term 0.0238 (0.0238) eta 0:00:13
epoch [80/300] batch [2/4] loss 0.8436 (0.8586) acc 79.2969 (81.0547) loss_ce 0.8198 (0.8348) data_term 0.8198 (0.8348) kl_term 0.0238 (0.0238) eta 0:00:10
epoch [80/300] batch [3/4] loss 0.9190 (0.8787) acc 78.9062 (80.3385) loss_ce 0.8952 (0.8549) data_term 0.8952 (0.8549) kl_term 0.0239 (0.0238) eta 0:00:08
epoch [80/300] batch [4/4] loss 0.8380 (0.8686) acc 71.8750 (78.2227) loss_ce 0.8141 (0.8447) data_term 0.8141 (0.8447) kl_term 0.0239 (0.0238) eta 0:00:07
epoch [81/300] batch [1/4] loss 0.8882 (0.8882) acc 80.0781 (80.0781) loss_ce 0.8639 (0.8639) data_term 0.8639 (0.8639) kl_term 0.0243 (0.0243) eta 0:00:04
epoch [81/300] batch [2/4] loss 0.7987 (0.8435) acc 83.9844 (82.0312) loss_ce 0.7744 (0.8191) data_term 0.7744 (0.8191) kl_term 0.0244 (0.0243) eta 0:00:04
epoch [81/300] batch [3/4] loss 0.8581 (0.8484) acc 82.4219 (82.1615) loss_ce 0.8337 (0.8240) data_term 0.8337 (0.8240) kl_term 0.0244 (0.0244) eta 0:00:04
epoch [81/300] batch [4/4] loss 0.8625 (0.8519) acc 84.3750 (82.7148) loss_ce 0.8380 (0.8275) data_term 0.8380 (0.8275) kl_term 0.0245 (0.0244) eta 0:00:04
epoch [82/300] batch [1/4] loss 0.8922 (0.8922) acc 81.6406 (81.6406) loss_ce 0.8674 (0.8674) data_term 0.8674 (0.8674) kl_term 0.0249 (0.0249) eta 0:00:04
epoch [82/300] batch [2/4] loss 0.8721 (0.8822) acc 83.5938 (82.6172) loss_ce 0.8472 (0.8573) data_term 0.8472 (0.8573) kl_term 0.0249 (0.0249) eta 0:00:04
epoch [82/300] batch [3/4] loss 0.8117 (0.8587) acc 82.8125 (82.6823) loss_ce 0.7867 (0.8338) data_term 0.7867 (0.8338) kl_term 0.0250 (0.0249) eta 0:00:04
epoch [82/300] batch [4/4] loss 0.8699 (0.8615) acc 81.2500 (82.3242) loss_ce 0.8448 (0.8365) data_term 0.8448 (0.8365) kl_term 0.0251 (0.0250) eta 0:00:04
epoch [83/300] batch [1/4] loss 0.8469 (0.8469) acc 82.8125 (82.8125) loss_ce 0.8215 (0.8215) data_term 0.8215 (0.8215) kl_term 0.0254 (0.0254) eta 0:00:04
epoch [83/300] batch [2/4] loss 0.8468 (0.8469) acc 82.8125 (82.8125) loss_ce 0.8213 (0.8214) data_term 0.8213 (0.8214) kl_term 0.0255 (0.0255) eta 0:00:04
epoch [83/300] batch [3/4] loss 0.9378 (0.8772) acc 81.2500 (82.2917) loss_ce 0.9123 (0.8517) data_term 0.9123 (0.8517) kl_term 0.0256 (0.0255) eta 0:00:04
epoch [83/300] batch [4/4] loss 0.9162 (0.8870) acc 78.1250 (81.2500) loss_ce 0.8906 (0.8614) data_term 0.8906 (0.8614) kl_term 0.0256 (0.0255) eta 0:00:04
epoch [84/300] batch [1/4] loss 0.8894 (0.8894) acc 82.8125 (82.8125) loss_ce 0.8634 (0.8634) data_term 0.8634 (0.8634) kl_term 0.0260 (0.0260) eta 0:00:04
epoch [84/300] batch [2/4] loss 0.9212 (0.9053) acc 82.0312 (82.4219) loss_ce 0.8951 (0.8792) data_term 0.8951 (0.8792) kl_term 0.0261 (0.0260) eta 0:00:04
epoch [84/300] batch [3/4] loss 0.7588 (0.8565) acc 85.5469 (83.4635) loss_ce 0.7327 (0.8304) data_term 0.7327 (0.8304) kl_term 0.0261 (0.0261) eta 0:00:04
epoch [84/300] batch [4/4] loss 1.0021 (0.8929) acc 78.1250 (82.1289) loss_ce 0.9759 (0.8668) data_term 0.9759 (0.8668) kl_term 0.0262 (0.0261) eta 0:00:04
epoch [85/300] batch [1/4] loss 0.7605 (0.7605) acc 85.1562 (85.1562) loss_ce 0.7340 (0.7340) data_term 0.7340 (0.7340) kl_term 0.0266 (0.0266) eta 0:00:04
epoch [85/300] batch [2/4] loss 0.8224 (0.7915) acc 84.3750 (84.7656) loss_ce 0.7958 (0.7649) data_term 0.7958 (0.7649) kl_term 0.0266 (0.0266) eta 0:00:04
epoch [85/300] batch [3/4] loss 0.8572 (0.8134) acc 84.3750 (84.6354) loss_ce 0.8305 (0.7867) data_term 0.8305 (0.7867) kl_term 0.0267 (0.0266) eta 0:00:04
epoch [85/300] batch [4/4] loss 0.7215 (0.7904) acc 84.3750 (84.5703) loss_ce 0.6947 (0.7637) data_term 0.6947 (0.7637) kl_term 0.0268 (0.0267) eta 0:00:04
epoch [86/300] batch [1/4] loss 0.8292 (0.8292) acc 82.4219 (82.4219) loss_ce 0.8021 (0.8021) data_term 0.8021 (0.8021) kl_term 0.0272 (0.0272) eta 0:00:04
epoch [86/300] batch [2/4] loss 0.9874 (0.9083) acc 78.5156 (80.4688) loss_ce 0.9602 (0.8811) data_term 0.9602 (0.8811) kl_term 0.0272 (0.0272) eta 0:00:04
epoch [86/300] batch [3/4] loss 0.8427 (0.8864) acc 83.2031 (81.3802) loss_ce 0.8154 (0.8592) data_term 0.8154 (0.8592) kl_term 0.0273 (0.0272) eta 0:00:04
epoch [86/300] batch [4/4] loss 0.8549 (0.8786) acc 75.0000 (79.7852) loss_ce 0.8276 (0.8513) data_term 0.8276 (0.8513) kl_term 0.0273 (0.0272) eta 0:00:04
