***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [9/300] batch [2/2] loss 0.5555 (0.6231) acc 85.0000 (82.5391) loss_ce 0.5241 (0.5939) loss_constraint 0.0315 (0.0292) eta 0:00:02
epoch [10/300] batch [1/2] loss 0.5706 (0.5706) acc 84.7656 (84.7656) loss_ce 0.5345 (0.5345) loss_constraint 0.0361 (0.0361) eta 0:00:02
epoch [10/300] batch [2/2] loss 0.6907 (0.6306) acc 72.5000 (78.6328) loss_ce 0.6500 (0.5923) loss_constraint 0.0406 (0.0384) eta 0:00:02
epoch [11/300] batch [1/2] loss 0.6673 (0.6673) acc 81.6406 (81.6406) loss_ce 0.6226 (0.6226) loss_constraint 0.0447 (0.0447) eta 0:00:02
epoch [11/300] batch [2/2] loss 0.7874 (0.7273) acc 77.5000 (79.5703) loss_ce 0.7389 (0.6807) loss_constraint 0.0485 (0.0466) eta 0:00:02
epoch [12/300] batch [1/2] loss 0.5990 (0.5990) acc 83.5938 (83.5938) loss_ce 0.5461 (0.5461) loss_constraint 0.0529 (0.0529) eta 0:00:02
epoch [12/300] batch [2/2] loss 0.6655 (0.6323) acc 80.0000 (81.7969) loss_ce 0.6080 (0.5770) loss_constraint 0.0576 (0.0552) eta 0:00:02
epoch [13/300] batch [1/2] loss 0.6815 (0.6815) acc 83.9844 (83.9844) loss_ce 0.6194 (0.6194) loss_constraint 0.0621 (0.0621) eta 0:00:02
epoch [13/300] batch [2/2] loss 0.4745 (0.5780) acc 87.5000 (85.7422) loss_ce 0.4080 (0.5137) loss_constraint 0.0665 (0.0643) eta 0:00:02
epoch [14/300] batch [1/2] loss 0.7132 (0.7132) acc 81.2500 (81.2500) loss_ce 0.6421 (0.6421) loss_constraint 0.0711 (0.0711) eta 0:00:02
epoch [14/300] batch [2/2] loss 0.4314 (0.5723) acc 92.5000 (86.8750) loss_ce 0.3557 (0.4989) loss_constraint 0.0757 (0.0734) eta 0:00:02
epoch [15/300] batch [1/2] loss 0.5742 (0.5742) acc 87.1094 (87.1094) loss_ce 0.4941 (0.4941) loss_constraint 0.0801 (0.0801) eta 0:00:02
epoch [15/300] batch [2/2] loss 1.0585 (0.8163) acc 72.5000 (79.8047) loss_ce 0.9743 (0.7342) loss_constraint 0.0842 (0.0822) eta 0:00:02
epoch [16/300] batch [1/2] loss 0.6775 (0.6775) acc 83.2031 (83.2031) loss_ce 0.5890 (0.5890) loss_constraint 0.0885 (0.0885) eta 0:00:02
epoch [16/300] batch [2/2] loss 0.7277 (0.7026) acc 82.5000 (82.8516) loss_ce 0.6351 (0.6120) loss_constraint 0.0926 (0.0905) eta 0:00:02
epoch [17/300] batch [1/2] loss 0.5879 (0.5879) acc 86.3281 (86.3281) loss_ce 0.4912 (0.4912) loss_constraint 0.0967 (0.0967) eta 0:00:02
epoch [17/300] batch [2/2] loss 0.7032 (0.6455) acc 77.5000 (81.9141) loss_ce 0.6028 (0.5470) loss_constraint 0.1004 (0.0985) eta 0:00:02
epoch [18/300] batch [1/2] loss 0.5159 (0.5159) acc 85.5469 (85.5469) loss_ce 0.4126 (0.4126) loss_constraint 0.1033 (0.1033) eta 0:00:02
epoch [18/300] batch [2/2] loss 0.7636 (0.6398) acc 85.0000 (85.2734) loss_ce 0.6576 (0.5351) loss_constraint 0.1060 (0.1047) eta 0:00:02
epoch [19/300] batch [1/2] loss 0.6379 (0.6379) acc 83.9844 (83.9844) loss_ce 0.5295 (0.5295) loss_constraint 0.1084 (0.1084) eta 0:00:02
epoch [19/300] batch [2/2] loss 0.4378 (0.5379) acc 90.0000 (86.9922) loss_ce 0.3271 (0.4283) loss_constraint 0.1108 (0.1096) eta 0:00:02
epoch [20/300] batch [1/2] loss 0.6333 (0.6333) acc 83.9844 (83.9844) loss_ce 0.5207 (0.5207) loss_constraint 0.1126 (0.1126) eta 0:00:02
epoch [20/300] batch [2/2] loss 0.7003 (0.6668) acc 80.0000 (81.9922) loss_ce 0.5858 (0.5532) loss_constraint 0.1145 (0.1135) eta 0:00:02
epoch [21/300] batch [1/2] loss 0.5374 (0.5374) acc 88.6719 (88.6719) loss_ce 0.4217 (0.4217) loss_constraint 0.1157 (0.1157) eta 0:00:02
epoch [21/300] batch [2/2] loss 0.4438 (0.4906) acc 87.5000 (88.0859) loss_ce 0.3271 (0.3744) loss_constraint 0.1167 (0.1162) eta 0:00:02
epoch [22/300] batch [1/2] loss 0.4923 (0.4923) acc 90.2344 (90.2344) loss_ce 0.3745 (0.3745) loss_constraint 0.1178 (0.1178) eta 0:00:03
epoch [22/300] batch [2/2] loss 0.7017 (0.5970) acc 82.5000 (86.3672) loss_ce 0.5826 (0.4785) loss_constraint 0.1191 (0.1185) eta 0:00:02
epoch [23/300] batch [1/2] loss 0.6649 (0.6649) acc 86.3281 (86.3281) loss_ce 0.5448 (0.5448) loss_constraint 0.1201 (0.1201) eta 0:00:02
epoch [23/300] batch [2/2] loss 0.4085 (0.5367) acc 90.0000 (88.1641) loss_ce 0.2871 (0.4159) loss_constraint 0.1214 (0.1208) eta 0:00:02
epoch [24/300] batch [1/2] loss 0.5053 (0.5053) acc 90.2344 (90.2344) loss_ce 0.3829 (0.3829) loss_constraint 0.1224 (0.1224) eta 0:00:02
epoch [24/300] batch [2/2] loss 0.6896 (0.5975) acc 85.0000 (87.6172) loss_ce 0.5664 (0.4746) loss_constraint 0.1232 (0.1228) eta 0:00:02
epoch [25/300] batch [1/2] loss 0.5718 (0.5718) acc 85.1562 (85.1562) loss_ce 0.4480 (0.4480) loss_constraint 0.1238 (0.1238) eta 0:00:02
epoch [25/300] batch [2/2] loss 0.7393 (0.6556) acc 80.0000 (82.5781) loss_ce 0.6149 (0.5315) loss_constraint 0.1243 (0.1241) eta 0:00:02
epoch [26/300] batch [1/2] loss 0.5558 (0.5558) acc 88.6719 (88.6719) loss_ce 0.4305 (0.4305) loss_constraint 0.1252 (0.1252) eta 0:00:02
epoch [26/300] batch [2/2] loss 0.6663 (0.6110) acc 80.0000 (84.3359) loss_ce 0.5401 (0.4853) loss_constraint 0.1262 (0.1257) eta 0:00:02
epoch [27/300] batch [1/2] loss 0.4881 (0.4881) acc 92.5781 (92.5781) loss_ce 0.3608 (0.3608) loss_constraint 0.1272 (0.1272) eta 0:00:02
epoch [27/300] batch [2/2] loss 0.6468 (0.5674) acc 90.0000 (91.2891) loss_ce 0.5185 (0.4396) loss_constraint 0.1283 (0.1278) eta 0:00:02
epoch [28/300] batch [1/2] loss 0.5973 (0.5973) acc 86.3281 (86.3281) loss_ce 0.4677 (0.4677) loss_constraint 0.1296 (0.1296) eta 0:00:02
epoch [28/300] batch [2/2] loss 0.7589 (0.6781) acc 82.5000 (84.4141) loss_ce 0.6280 (0.5479) loss_constraint 0.1309 (0.1303) eta 0:00:02
epoch [29/300] batch [1/2] loss 0.6394 (0.6394) acc 85.5469 (85.5469) loss_ce 0.5073 (0.5073) loss_constraint 0.1321 (0.1321) eta 0:00:02
epoch [29/300] batch [2/2] loss 0.6580 (0.6487) acc 85.0000 (85.2734) loss_ce 0.5254 (0.5164) loss_constraint 0.1326 (0.1323) eta 0:00:02
epoch [30/300] batch [1/2] loss 0.6001 (0.6001) acc 87.1094 (87.1094) loss_ce 0.4672 (0.4672) loss_constraint 0.1329 (0.1329) eta 0:00:02
epoch [30/300] batch [2/2] loss 0.4891 (0.5446) acc 92.5000 (89.8047) loss_ce 0.3559 (0.4116) loss_constraint 0.1332 (0.1330) eta 0:00:02
epoch [31/300] batch [1/2] loss 0.6180 (0.6180) acc 87.8906 (87.8906) loss_ce 0.4845 (0.4845) loss_constraint 0.1335 (0.1335) eta 0:00:02
epoch [31/300] batch [2/2] loss 0.5772 (0.5976) acc 82.5000 (85.1953) loss_ce 0.4433 (0.4639) loss_constraint 0.1339 (0.1337) eta 0:00:02
epoch [32/300] batch [1/2] loss 0.5534 (0.5534) acc 87.5000 (87.5000) loss_ce 0.4194 (0.4194) loss_constraint 0.1340 (0.1340) eta 0:00:02
epoch [32/300] batch [2/2] loss 0.5014 (0.5274) acc 90.0000 (88.7500) loss_ce 0.3672 (0.3933) loss_constraint 0.1342 (0.1341) eta 0:00:02
epoch [33/300] batch [1/2] loss 0.5999 (0.5999) acc 86.7188 (86.7188) loss_ce 0.4658 (0.4658) loss_constraint 0.1341 (0.1341) eta 0:00:02
epoch [33/300] batch [2/2] loss 0.4716 (0.5358) acc 87.5000 (87.1094) loss_ce 0.3374 (0.4016) loss_constraint 0.1342 (0.1341) eta 0:00:02
epoch [34/300] batch [1/2] loss 0.5671 (0.5671) acc 87.8906 (87.8906) loss_ce 0.4331 (0.4331) loss_constraint 0.1340 (0.1340) eta 0:00:02
epoch [34/300] batch [2/2] loss 0.4821 (0.5246) acc 97.5000 (92.6953) loss_ce 0.3484 (0.3907) loss_constraint 0.1337 (0.1338) eta 0:00:02
epoch [35/300] batch [1/2] loss 0.5738 (0.5738) acc 86.7188 (86.7188) loss_ce 0.4409 (0.4409) loss_constraint 0.1330 (0.1330) eta 0:00:02
epoch [35/300] batch [2/2] loss 0.8719 (0.7229) acc 77.5000 (82.1094) loss_ce 0.7398 (0.5903) loss_constraint 0.1321 (0.1325) eta 0:00:02
epoch [36/300] batch [1/2] loss 0.6804 (0.6804) acc 82.0312 (82.0312) loss_ce 0.5493 (0.5493) loss_constraint 0.1311 (0.1311) eta 0:00:02
epoch [36/300] batch [2/2] loss 0.4903 (0.5853) acc 95.0000 (88.5156) loss_ce 0.3599 (0.4546) loss_constraint 0.1303 (0.1307) eta 0:00:02
epoch [37/300] batch [1/2] loss 0.6250 (0.6250) acc 84.7656 (84.7656) loss_ce 0.4955 (0.4955) loss_constraint 0.1296 (0.1296) eta 0:00:02
epoch [37/300] batch [2/2] loss 0.6238 (0.6244) acc 85.0000 (84.8828) loss_ce 0.4949 (0.4952) loss_constraint 0.1289 (0.1292) eta 0:00:02
epoch [38/300] batch [1/2] loss 0.5832 (0.5832) acc 86.3281 (86.3281) loss_ce 0.4546 (0.4546) loss_constraint 0.1286 (0.1286) eta 0:00:02
epoch [38/300] batch [2/2] loss 0.5177 (0.5504) acc 92.5000 (89.4141) loss_ce 0.3894 (0.4220) loss_constraint 0.1282 (0.1284) eta 0:00:02
epoch [39/300] batch [1/2] loss 0.5631 (0.5631) acc 89.4531 (89.4531) loss_ce 0.4352 (0.4352) loss_constraint 0.1279 (0.1279) eta 0:00:02
epoch [39/300] batch [2/2] loss 0.7697 (0.6664) acc 85.0000 (87.2266) loss_ce 0.6421 (0.5387) loss_constraint 0.1276 (0.1277) eta 0:00:02
epoch [40/300] batch [1/2] loss 0.5477 (0.5477) acc 89.0625 (89.0625) loss_ce 0.4201 (0.4201) loss_constraint 0.1276 (0.1276) eta 0:00:02
epoch [40/300] batch [2/2] loss 0.6188 (0.5833) acc 85.0000 (87.0312) loss_ce 0.4917 (0.4559) loss_constraint 0.1271 (0.1274) eta 0:00:02
epoch [41/300] batch [1/2] loss 0.5644 (0.5644) acc 87.1094 (87.1094) loss_ce 0.4383 (0.4383) loss_constraint 0.1261 (0.1261) eta 0:00:02
epoch [41/300] batch [2/2] loss 0.6289 (0.5967) acc 85.0000 (86.0547) loss_ce 0.5038 (0.4711) loss_constraint 0.1251 (0.1256) eta 0:00:02
epoch [42/300] batch [1/2] loss 0.4921 (0.4921) acc 89.0625 (89.0625) loss_ce 0.3678 (0.3678) loss_constraint 0.1243 (0.1243) eta 0:00:02
epoch [42/300] batch [2/2] loss 0.3685 (0.4303) acc 92.5000 (90.7812) loss_ce 0.2450 (0.3064) loss_constraint 0.1236 (0.1239) eta 0:00:02
epoch [43/300] batch [1/2] loss 0.5681 (0.5681) acc 85.9375 (85.9375) loss_ce 0.4450 (0.4450) loss_constraint 0.1230 (0.1230) eta 0:00:02
epoch [43/300] batch [2/2] loss 0.5301 (0.5491) acc 92.5000 (89.2188) loss_ce 0.4074 (0.4262) loss_constraint 0.1227 (0.1229) eta 0:00:02
epoch [44/300] batch [1/2] loss 0.5126 (0.5126) acc 90.6250 (90.6250) loss_ce 0.3900 (0.3900) loss_constraint 0.1226 (0.1226) eta 0:00:02
epoch [44/300] batch [2/2] loss 0.6502 (0.5814) acc 85.0000 (87.8125) loss_ce 0.5276 (0.4588) loss_constraint 0.1226 (0.1226) eta 0:00:02
epoch [45/300] batch [1/2] loss 0.5949 (0.5949) acc 87.8906 (87.8906) loss_ce 0.4726 (0.4726) loss_constraint 0.1223 (0.1223) eta 0:00:02
epoch [45/300] batch [2/2] loss 0.5064 (0.5506) acc 85.0000 (86.4453) loss_ce 0.3843 (0.4284) loss_constraint 0.1221 (0.1222) eta 0:00:02
epoch [46/300] batch [1/2] loss 0.5988 (0.5988) acc 85.9375 (85.9375) loss_ce 0.4769 (0.4769) loss_constraint 0.1219 (0.1219) eta 0:00:02
epoch [46/300] batch [2/2] loss 0.4925 (0.5457) acc 92.5000 (89.2188) loss_ce 0.3708 (0.4239) loss_constraint 0.1217 (0.1218) eta 0:00:02
epoch [47/300] batch [1/2] loss 0.5329 (0.5329) acc 89.0625 (89.0625) loss_ce 0.4115 (0.4115) loss_constraint 0.1214 (0.1214) eta 0:00:02
epoch [47/300] batch [2/2] loss 0.4959 (0.5144) acc 92.5000 (90.7812) loss_ce 0.3746 (0.3930) loss_constraint 0.1214 (0.1214) eta 0:00:02
epoch [48/300] batch [1/2] loss 0.6061 (0.6061) acc 86.7188 (86.7188) loss_ce 0.4849 (0.4849) loss_constraint 0.1212 (0.1212) eta 0:00:02
epoch [48/300] batch [2/2] loss 0.3336 (0.4699) acc 95.0000 (90.8594) loss_ce 0.2124 (0.3487) loss_constraint 0.1212 (0.1212) eta 0:00:02
epoch [49/300] batch [1/2] loss 0.5954 (0.5954) acc 87.1094 (87.1094) loss_ce 0.4743 (0.4743) loss_constraint 0.1211 (0.1211) eta 0:00:02
epoch [49/300] batch [2/2] loss 0.3965 (0.4960) acc 92.5000 (89.8047) loss_ce 0.2753 (0.3748) loss_constraint 0.1212 (0.1212) eta 0:00:02
epoch [50/300] batch [1/2] loss 0.5437 (0.5437) acc 87.1094 (87.1094) loss_ce 0.4226 (0.4226) loss_constraint 0.1211 (0.1211) eta 0:00:02
epoch [50/300] batch [2/2] loss 0.5532 (0.5484) acc 85.0000 (86.0547) loss_ce 0.4322 (0.4274) loss_constraint 0.1209 (0.1210) eta 0:00:02
epoch [51/300] batch [1/2] loss 0.5571 (0.5571) acc 88.6719 (88.6719) loss_ce 0.4362 (0.4362) loss_constraint 0.1209 (0.1209) eta 0:00:02
epoch [51/300] batch [2/2] loss 0.6186 (0.5878) acc 92.5000 (90.5859) loss_ce 0.4979 (0.4671) loss_constraint 0.1207 (0.1208) eta 0:00:02
epoch [52/300] batch [1/2] loss 0.5181 (0.5181) acc 89.8438 (89.8438) loss_ce 0.3979 (0.3979) loss_constraint 0.1202 (0.1202) eta 0:00:02
epoch [52/300] batch [2/2] loss 0.4882 (0.5031) acc 90.0000 (89.9219) loss_ce 0.3686 (0.3832) loss_constraint 0.1196 (0.1199) eta 0:00:02
epoch [53/300] batch [1/2] loss 0.6131 (0.6131) acc 86.3281 (86.3281) loss_ce 0.4937 (0.4937) loss_constraint 0.1194 (0.1194) eta 0:00:02
epoch [53/300] batch [2/2] loss 0.4054 (0.5093) acc 92.5000 (89.4141) loss_ce 0.2860 (0.3899) loss_constraint 0.1193 (0.1194) eta 0:00:02
epoch [54/300] batch [1/2] loss 0.4658 (0.4658) acc 90.6250 (90.6250) loss_ce 0.3462 (0.3462) loss_constraint 0.1195 (0.1195) eta 0:00:02
epoch [54/300] batch [2/2] loss 0.4448 (0.4553) acc 92.5000 (91.5625) loss_ce 0.3251 (0.3357) loss_constraint 0.1197 (0.1196) eta 0:00:02
epoch [55/300] batch [1/2] loss 0.6176 (0.6176) acc 87.5000 (87.5000) loss_ce 0.4979 (0.4979) loss_constraint 0.1197 (0.1197) eta 0:00:02
epoch [55/300] batch [2/2] loss 0.6082 (0.6129) acc 82.5000 (85.0000) loss_ce 0.4887 (0.4933) loss_constraint 0.1195 (0.1196) eta 0:00:02
epoch [56/300] batch [1/2] loss 0.5632 (0.5632) acc 87.1094 (87.1094) loss_ce 0.4440 (0.4440) loss_constraint 0.1192 (0.1192) eta 0:00:02
epoch [56/300] batch [2/2] loss 0.5881 (0.5756) acc 90.0000 (88.5547) loss_ce 0.4694 (0.4567) loss_constraint 0.1187 (0.1189) eta 0:00:02
epoch [57/300] batch [1/2] loss 0.5640 (0.5640) acc 89.4531 (89.4531) loss_ce 0.4457 (0.4457) loss_constraint 0.1183 (0.1183) eta 0:00:02
epoch [57/300] batch [2/2] loss 0.7321 (0.6481) acc 87.5000 (88.4766) loss_ce 0.6138 (0.5298) loss_constraint 0.1182 (0.1183) eta 0:00:02
epoch [58/300] batch [1/2] loss 0.6332 (0.6332) acc 85.1562 (85.1562) loss_ce 0.5149 (0.5149) loss_constraint 0.1183 (0.1183) eta 0:00:02
epoch [58/300] batch [2/2] loss 0.6802 (0.6567) acc 77.5000 (81.3281) loss_ce 0.5615 (0.5382) loss_constraint 0.1187 (0.1185) eta 0:00:02
epoch [59/300] batch [1/2] loss 0.6082 (0.6082) acc 85.5469 (85.5469) loss_ce 0.4895 (0.4895) loss_constraint 0.1188 (0.1188) eta 0:00:02
epoch [59/300] batch [2/2] loss 0.7314 (0.6698) acc 87.5000 (86.5234) loss_ce 0.6128 (0.5511) loss_constraint 0.1186 (0.1187) eta 0:00:02
epoch [60/300] batch [1/2] loss 0.6202 (0.6202) acc 86.3281 (86.3281) loss_ce 0.5014 (0.5014) loss_constraint 0.1188 (0.1188) eta 0:00:02
epoch [60/300] batch [2/2] loss 0.5718 (0.5960) acc 87.5000 (86.9141) loss_ce 0.4527 (0.4771) loss_constraint 0.1191 (0.1189) eta 0:00:01
epoch [61/300] batch [1/2] loss 0.5560 (0.5560) acc 88.2812 (88.2812) loss_ce 0.4370 (0.4370) loss_constraint 0.1190 (0.1190) eta 0:00:02
epoch [61/300] batch [2/2] loss 0.8122 (0.6841) acc 80.0000 (84.1406) loss_ce 0.6932 (0.5651) loss_constraint 0.1190 (0.1190) eta 0:00:01
epoch [62/300] batch [1/2] loss 0.5770 (0.5770) acc 87.1094 (87.1094) loss_ce 0.4580 (0.4580) loss_constraint 0.1190 (0.1190) eta 0:00:02
epoch [62/300] batch [2/2] loss 0.5408 (0.5589) acc 90.0000 (88.5547) loss_ce 0.4220 (0.4400) loss_constraint 0.1188 (0.1189) eta 0:00:01
epoch [63/300] batch [1/2] loss 0.5915 (0.5915) acc 87.1094 (87.1094) loss_ce 0.4728 (0.4728) loss_constraint 0.1186 (0.1186) eta 0:00:02
epoch [63/300] batch [2/2] loss 0.5281 (0.5598) acc 87.5000 (87.3047) loss_ce 0.4096 (0.4412) loss_constraint 0.1184 (0.1185) eta 0:00:01
epoch [64/300] batch [1/2] loss 0.6227 (0.6227) acc 84.3750 (84.3750) loss_ce 0.5044 (0.5044) loss_constraint 0.1183 (0.1183) eta 0:00:02
epoch [64/300] batch [2/2] loss 0.8795 (0.7511) acc 75.0000 (79.6875) loss_ce 0.7613 (0.6329) loss_constraint 0.1182 (0.1182) eta 0:00:01
epoch [65/300] batch [1/2] loss 0.5941 (0.5941) acc 87.8906 (87.8906) loss_ce 0.4759 (0.4759) loss_constraint 0.1182 (0.1182) eta 0:00:02
epoch [65/300] batch [2/2] loss 0.7329 (0.6635) acc 87.5000 (87.6953) loss_ce 0.6147 (0.5453) loss_constraint 0.1182 (0.1182) eta 0:00:02
epoch [66/300] batch [1/2] loss 0.5625 (0.5625) acc 86.3281 (86.3281) loss_ce 0.4439 (0.4439) loss_constraint 0.1186 (0.1186) eta 0:00:02
epoch [66/300] batch [2/2] loss 0.5438 (0.5531) acc 90.0000 (88.1641) loss_ce 0.4246 (0.4342) loss_constraint 0.1191 (0.1189) eta 0:00:02
epoch [67/300] batch [1/2] loss 0.5603 (0.5603) acc 87.1094 (87.1094) loss_ce 0.4409 (0.4409) loss_constraint 0.1194 (0.1194) eta 0:00:02
epoch [67/300] batch [2/2] loss 0.8450 (0.7026) acc 77.5000 (82.3047) loss_ce 0.7253 (0.5831) loss_constraint 0.1196 (0.1195) eta 0:00:02
epoch [68/300] batch [1/2] loss 0.5316 (0.5316) acc 88.6719 (88.6719) loss_ce 0.4116 (0.4116) loss_constraint 0.1200 (0.1200) eta 0:00:02
epoch [68/300] batch [2/2] loss 0.6258 (0.5787) acc 85.0000 (86.8359) loss_ce 0.5055 (0.4585) loss_constraint 0.1204 (0.1202) eta 0:00:02
epoch [69/300] batch [1/2] loss 0.6124 (0.6124) acc 87.5000 (87.5000) loss_ce 0.4917 (0.4917) loss_constraint 0.1207 (0.1207) eta 0:00:02
epoch [69/300] batch [2/2] loss 0.4370 (0.5247) acc 92.5000 (90.0000) loss_ce 0.3159 (0.4038) loss_constraint 0.1211 (0.1209) eta 0:00:02
epoch [70/300] batch [1/2] loss 0.5807 (0.5807) acc 88.2812 (88.2812) loss_ce 0.4591 (0.4591) loss_constraint 0.1216 (0.1216) eta 0:00:02
epoch [70/300] batch [2/2] loss 0.6209 (0.6008) acc 90.0000 (89.1406) loss_ce 0.4990 (0.4791) loss_constraint 0.1219 (0.1217) eta 0:00:01
epoch [71/300] batch [1/2] loss 0.6322 (0.6322) acc 83.2031 (83.2031) loss_ce 0.5102 (0.5102) loss_constraint 0.1221 (0.1221) eta 0:00:02
epoch [71/300] batch [2/2] loss 0.5901 (0.6112) acc 85.0000 (84.1016) loss_ce 0.4679 (0.4890) loss_constraint 0.1222 (0.1221) eta 0:00:01
epoch [72/300] batch [1/2] loss 0.5675 (0.5675) acc 89.0625 (89.0625) loss_ce 0.4451 (0.4451) loss_constraint 0.1224 (0.1224) eta 0:00:02
epoch [72/300] batch [2/2] loss 0.8442 (0.7058) acc 77.5000 (83.2812) loss_ce 0.7215 (0.5833) loss_constraint 0.1227 (0.1225) eta 0:00:01
epoch [73/300] batch [1/2] loss 0.5000 (0.5000) acc 91.0156 (91.0156) loss_ce 0.3770 (0.3770) loss_constraint 0.1230 (0.1230) eta 0:00:02
epoch [73/300] batch [2/2] loss 0.7520 (0.6260) acc 77.5000 (84.2578) loss_ce 0.6284 (0.5027) loss_constraint 0.1236 (0.1233) eta 0:00:01
epoch [74/300] batch [1/2] loss 0.5287 (0.5287) acc 87.8906 (87.8906) loss_ce 0.4044 (0.4044) loss_constraint 0.1243 (0.1243) eta 0:00:02
epoch [74/300] batch [2/2] loss 0.7988 (0.6638) acc 85.0000 (86.4453) loss_ce 0.6739 (0.5391) loss_constraint 0.1249 (0.1246) eta 0:00:01
epoch [75/300] batch [1/2] loss 0.5700 (0.5700) acc 85.9375 (85.9375) loss_ce 0.4446 (0.4446) loss_constraint 0.1254 (0.1254) eta 0:00:02
epoch [75/300] batch [2/2] loss 0.5072 (0.5386) acc 95.0000 (90.4688) loss_ce 0.3813 (0.4130) loss_constraint 0.1259 (0.1257) eta 0:00:01
epoch [76/300] batch [1/2] loss 0.5141 (0.5141) acc 89.0625 (89.0625) loss_ce 0.3877 (0.3877) loss_constraint 0.1264 (0.1264) eta 0:00:02
epoch [76/300] batch [2/2] loss 0.8168 (0.6655) acc 80.0000 (84.5312) loss_ce 0.6901 (0.5389) loss_constraint 0.1267 (0.1266) eta 0:00:01
epoch [77/300] batch [1/2] loss 0.6234 (0.6234) acc 86.7188 (86.7188) loss_ce 0.4959 (0.4959) loss_constraint 0.1275 (0.1275) eta 0:00:02
epoch [77/300] batch [2/2] loss 0.4963 (0.5599) acc 90.0000 (88.3594) loss_ce 0.3682 (0.4320) loss_constraint 0.1281 (0.1278) eta 0:00:01
epoch [78/300] batch [1/2] loss 0.5214 (0.5214) acc 89.4531 (89.4531) loss_ce 0.3929 (0.3929) loss_constraint 0.1285 (0.1285) eta 0:00:02
epoch [78/300] batch [2/2] loss 0.6142 (0.5678) acc 85.0000 (87.2266) loss_ce 0.4856 (0.4393) loss_constraint 0.1286 (0.1285) eta 0:00:01
epoch [79/300] batch [1/2] loss 0.5752 (0.5752) acc 86.3281 (86.3281) loss_ce 0.4470 (0.4470) loss_constraint 0.1282 (0.1282) eta 0:00:02
epoch [79/300] batch [2/2] loss 0.4538 (0.5145) acc 90.0000 (88.1641) loss_ce 0.3261 (0.3866) loss_constraint 0.1277 (0.1279) eta 0:00:01
epoch [80/300] batch [1/2] loss 0.5695 (0.5695) acc 89.0625 (89.0625) loss_ce 0.4422 (0.4422) loss_constraint 0.1272 (0.1272) eta 0:00:02
epoch [80/300] batch [2/2] loss 0.4402 (0.5048) acc 95.0000 (92.0312) loss_ce 0.3133 (0.3778) loss_constraint 0.1269 (0.1271) eta 0:00:01
epoch [81/300] batch [1/2] loss 0.5853 (0.5853) acc 89.0625 (89.0625) loss_ce 0.4589 (0.4589) loss_constraint 0.1264 (0.1264) eta 0:00:02
epoch [81/300] batch [2/2] loss 0.4918 (0.5386) acc 87.5000 (88.2812) loss_ce 0.3658 (0.4124) loss_constraint 0.1259 (0.1262) eta 0:00:01
epoch [82/300] batch [1/2] loss 0.5723 (0.5723) acc 88.6719 (88.6719) loss_ce 0.4470 (0.4470) loss_constraint 0.1253 (0.1253) eta 0:00:02
epoch [82/300] batch [2/2] loss 0.7411 (0.6567) acc 82.5000 (85.5859) loss_ce 0.6164 (0.5317) loss_constraint 0.1246 (0.1250) eta 0:00:01
epoch [83/300] batch [1/2] loss 0.5621 (0.5621) acc 88.2812 (88.2812) loss_ce 0.4382 (0.4382) loss_constraint 0.1239 (0.1239) eta 0:00:02
epoch [83/300] batch [2/2] loss 0.4902 (0.5261) acc 92.5000 (90.3906) loss_ce 0.3670 (0.4026) loss_constraint 0.1232 (0.1236) eta 0:00:01
epoch [84/300] batch [1/2] loss 0.5097 (0.5097) acc 90.2344 (90.2344) loss_ce 0.3870 (0.3870) loss_constraint 0.1227 (0.1227) eta 0:00:02
epoch [84/300] batch [2/2] loss 0.7166 (0.6132) acc 82.5000 (86.3672) loss_ce 0.5945 (0.4908) loss_constraint 0.1221 (0.1224) eta 0:00:01
epoch [85/300] batch [1/2] loss 0.5918 (0.5918) acc 85.9375 (85.9375) loss_ce 0.4701 (0.4701) loss_constraint 0.1217 (0.1217) eta 0:00:02
epoch [85/300] batch [2/2] loss 0.5174 (0.5546) acc 87.5000 (86.7188) loss_ce 0.3958 (0.4329) loss_constraint 0.1216 (0.1217) eta 0:00:01
epoch [86/300] batch [1/2] loss 0.4855 (0.4855) acc 91.7969 (91.7969) loss_ce 0.3640 (0.3640) loss_constraint 0.1215 (0.1215) eta 0:00:01
epoch [86/300] batch [2/2] loss 0.6514 (0.5685) acc 82.5000 (87.1484) loss_ce 0.5299 (0.4470) loss_constraint 0.1215 (0.1215) eta 0:00:01
epoch [87/300] batch [1/2] loss 0.5394 (0.5394) acc 87.5000 (87.5000) loss_ce 0.4182 (0.4182) loss_constraint 0.1212 (0.1212) eta 0:00:02
epoch [87/300] batch [2/2] loss 0.5358 (0.5376) acc 87.5000 (87.5000) loss_ce 0.4148 (0.4165) loss_constraint 0.1211 (0.1211) eta 0:00:01
epoch [88/300] batch [1/2] loss 0.5808 (0.5808) acc 86.7188 (86.7188) loss_ce 0.4600 (0.4600) loss_constraint 0.1208 (0.1208) eta 0:00:02
epoch [88/300] batch [2/2] loss 0.4604 (0.5206) acc 90.0000 (88.3594) loss_ce 0.3397 (0.3998) loss_constraint 0.1207 (0.1208) eta 0:00:01
epoch [89/300] batch [1/2] loss 0.5706 (0.5706) acc 88.2812 (88.2812) loss_ce 0.4499 (0.4499) loss_constraint 0.1207 (0.1207) eta 0:00:02
