***************
** Arguments **
***************
dataset_config_file: configs/datasets/oxford_pets.yaml
epoch [18/300] batch [1/1] loss 0.5268 (0.5268) acc 81.7568 (81.7568) loss_ce 0.4909 (0.4909) loss_constraint 0.0359 (0.0359) eta 0:00:00
epoch [19/300] batch [1/1] loss 0.4536 (0.4536) acc 90.5405 (90.5405) loss_ce 0.4128 (0.4128) loss_constraint 0.0408 (0.0408) eta 0:00:00
epoch [20/300] batch [1/1] loss 0.4958 (0.4958) acc 87.8378 (87.8378) loss_ce 0.4499 (0.4499) loss_constraint 0.0458 (0.0458) eta 0:00:00
epoch [21/300] batch [1/1] loss 0.5681 (0.5681) acc 87.1622 (87.1622) loss_ce 0.5171 (0.5171) loss_constraint 0.0510 (0.0510) eta 0:00:00
epoch [22/300] batch [1/1] loss 0.4858 (0.4858) acc 85.8108 (85.8108) loss_ce 0.4293 (0.4293) loss_constraint 0.0564 (0.0564) eta 0:00:00
epoch [23/300] batch [1/1] loss 0.5673 (0.5673) acc 87.1622 (87.1622) loss_ce 0.5052 (0.5052) loss_constraint 0.0621 (0.0621) eta 0:00:00
epoch [24/300] batch [1/1] loss 0.5813 (0.5813) acc 87.1622 (87.1622) loss_ce 0.5136 (0.5136) loss_constraint 0.0677 (0.0677) eta 0:00:00
epoch [25/300] batch [1/1] loss 0.4392 (0.4392) acc 89.1892 (89.1892) loss_ce 0.3661 (0.3661) loss_constraint 0.0731 (0.0731) eta 0:00:00
epoch [26/300] batch [1/1] loss 0.4609 (0.4609) acc 91.2162 (91.2162) loss_ce 0.3826 (0.3826) loss_constraint 0.0783 (0.0783) eta 0:00:00
epoch [27/300] batch [1/1] loss 0.4799 (0.4799) acc 90.5405 (90.5405) loss_ce 0.3967 (0.3967) loss_constraint 0.0833 (0.0833) eta 0:00:00
epoch [28/300] batch [1/1] loss 0.5424 (0.5424) acc 88.5135 (88.5135) loss_ce 0.4543 (0.4543) loss_constraint 0.0881 (0.0881) eta 0:00:00
epoch [29/300] batch [1/1] loss 0.4245 (0.4245) acc 93.2432 (93.2432) loss_ce 0.3319 (0.3319) loss_constraint 0.0926 (0.0926) eta 0:00:00
epoch [30/300] batch [1/1] loss 0.5080 (0.5080) acc 89.1892 (89.1892) loss_ce 0.4111 (0.4111) loss_constraint 0.0969 (0.0969) eta 0:00:00
epoch [31/300] batch [1/1] loss 0.4476 (0.4476) acc 93.9189 (93.9189) loss_ce 0.3466 (0.3466) loss_constraint 0.1010 (0.1010) eta 0:00:00
epoch [32/300] batch [1/1] loss 0.3986 (0.3986) acc 93.9189 (93.9189) loss_ce 0.2938 (0.2938) loss_constraint 0.1048 (0.1048) eta 0:00:00
epoch [33/300] batch [1/1] loss 0.5260 (0.5260) acc 90.5405 (90.5405) loss_ce 0.4177 (0.4177) loss_constraint 0.1083 (0.1083) eta 0:00:00
epoch [34/300] batch [1/1] loss 0.5206 (0.5206) acc 89.8649 (89.8649) loss_ce 0.4092 (0.4092) loss_constraint 0.1113 (0.1113) eta 0:00:00
epoch [35/300] batch [1/1] loss 0.4472 (0.4472) acc 93.2432 (93.2432) loss_ce 0.3330 (0.3330) loss_constraint 0.1142 (0.1142) eta 0:00:00
epoch [36/300] batch [1/1] loss 0.4188 (0.4188) acc 92.5676 (92.5676) loss_ce 0.3021 (0.3021) loss_constraint 0.1167 (0.1167) eta 0:00:00
epoch [37/300] batch [1/1] loss 0.4249 (0.4249) acc 91.8919 (91.8919) loss_ce 0.3060 (0.3060) loss_constraint 0.1189 (0.1189) eta 0:00:00
epoch [38/300] batch [1/1] loss 0.4916 (0.4916) acc 90.5405 (90.5405) loss_ce 0.3708 (0.3708) loss_constraint 0.1208 (0.1208) eta 0:00:00
epoch [39/300] batch [1/1] loss 0.5183 (0.5183) acc 89.8649 (89.8649) loss_ce 0.3957 (0.3957) loss_constraint 0.1226 (0.1226) eta 0:00:00
epoch [40/300] batch [1/1] loss 0.4741 (0.4741) acc 90.5405 (90.5405) loss_ce 0.3499 (0.3499) loss_constraint 0.1242 (0.1242) eta 0:00:00
epoch [41/300] batch [1/1] loss 0.4221 (0.4221) acc 93.2432 (93.2432) loss_ce 0.2964 (0.2964) loss_constraint 0.1257 (0.1257) eta 0:00:00
epoch [42/300] batch [1/1] loss 0.4678 (0.4678) acc 91.8919 (91.8919) loss_ce 0.3407 (0.3407) loss_constraint 0.1270 (0.1270) eta 0:00:00
epoch [43/300] batch [1/1] loss 0.4605 (0.4605) acc 92.5676 (92.5676) loss_ce 0.3324 (0.3324) loss_constraint 0.1282 (0.1282) eta 0:00:00
epoch [44/300] batch [1/1] loss 0.4462 (0.4462) acc 92.5676 (92.5676) loss_ce 0.3171 (0.3171) loss_constraint 0.1292 (0.1292) eta 0:00:00
epoch [45/300] batch [1/1] loss 0.4016 (0.4016) acc 95.2703 (95.2703) loss_ce 0.2715 (0.2715) loss_constraint 0.1301 (0.1301) eta 0:00:00
epoch [46/300] batch [1/1] loss 0.5520 (0.5520) acc 91.2162 (91.2162) loss_ce 0.4211 (0.4211) loss_constraint 0.1309 (0.1309) eta 0:00:00
epoch [47/300] batch [1/1] loss 0.5119 (0.5119) acc 89.8649 (89.8649) loss_ce 0.3803 (0.3803) loss_constraint 0.1315 (0.1315) eta 0:00:00
epoch [48/300] batch [1/1] loss 0.3944 (0.3944) acc 93.9189 (93.9189) loss_ce 0.2624 (0.2624) loss_constraint 0.1319 (0.1319) eta 0:00:00
epoch [49/300] batch [1/1] loss 0.4941 (0.4941) acc 89.8649 (89.8649) loss_ce 0.3620 (0.3620) loss_constraint 0.1322 (0.1322) eta 0:00:00
epoch [50/300] batch [1/1] loss 0.4290 (0.4290) acc 94.5946 (94.5946) loss_ce 0.2968 (0.2968) loss_constraint 0.1322 (0.1322) eta 0:00:00
epoch [51/300] batch [1/1] loss 0.3858 (0.3858) acc 93.9189 (93.9189) loss_ce 0.2536 (0.2536) loss_constraint 0.1323 (0.1323) eta 0:00:00
epoch [52/300] batch [1/1] loss 0.3779 (0.3779) acc 94.5946 (94.5946) loss_ce 0.2457 (0.2457) loss_constraint 0.1322 (0.1322) eta 0:00:00
epoch [53/300] batch [1/1] loss 0.4126 (0.4126) acc 93.9189 (93.9189) loss_ce 0.2806 (0.2806) loss_constraint 0.1320 (0.1320) eta 0:00:00
epoch [54/300] batch [1/1] loss 0.4622 (0.4622) acc 89.8649 (89.8649) loss_ce 0.3305 (0.3305) loss_constraint 0.1317 (0.1317) eta 0:00:00
epoch [55/300] batch [1/1] loss 0.4730 (0.4730) acc 93.2432 (93.2432) loss_ce 0.3417 (0.3417) loss_constraint 0.1313 (0.1313) eta 0:00:00
epoch [56/300] batch [1/1] loss 0.4819 (0.4819) acc 89.8649 (89.8649) loss_ce 0.3509 (0.3509) loss_constraint 0.1310 (0.1310) eta 0:00:00
epoch [57/300] batch [1/1] loss 0.4543 (0.4543) acc 92.5676 (92.5676) loss_ce 0.3236 (0.3236) loss_constraint 0.1307 (0.1307) eta 0:00:00
epoch [58/300] batch [1/1] loss 0.3915 (0.3915) acc 94.5946 (94.5946) loss_ce 0.2612 (0.2612) loss_constraint 0.1303 (0.1303) eta 0:00:00
epoch [59/300] batch [1/1] loss 0.3784 (0.3784) acc 93.9189 (93.9189) loss_ce 0.2485 (0.2485) loss_constraint 0.1299 (0.1299) eta 0:00:00
epoch [60/300] batch [1/1] loss 0.4886 (0.4886) acc 90.5405 (90.5405) loss_ce 0.3591 (0.3591) loss_constraint 0.1295 (0.1295) eta 0:00:00
epoch [61/300] batch [1/1] loss 0.4695 (0.4695) acc 90.5405 (90.5405) loss_ce 0.3405 (0.3405) loss_constraint 0.1290 (0.1290) eta 0:00:00
epoch [62/300] batch [1/1] loss 0.5128 (0.5128) acc 92.5676 (92.5676) loss_ce 0.3843 (0.3843) loss_constraint 0.1286 (0.1286) eta 0:00:00
epoch [63/300] batch [1/1] loss 0.4576 (0.4576) acc 93.2432 (93.2432) loss_ce 0.3294 (0.3294) loss_constraint 0.1282 (0.1282) eta 0:00:00
epoch [64/300] batch [1/1] loss 0.4238 (0.4238) acc 93.2432 (93.2432) loss_ce 0.2960 (0.2960) loss_constraint 0.1278 (0.1278) eta 0:00:00
epoch [65/300] batch [1/1] loss 0.3985 (0.3985) acc 95.2703 (95.2703) loss_ce 0.2711 (0.2711) loss_constraint 0.1274 (0.1274) eta 0:00:00
epoch [66/300] batch [1/1] loss 0.4776 (0.4776) acc 91.8919 (91.8919) loss_ce 0.3505 (0.3505) loss_constraint 0.1270 (0.1270) eta 0:00:00
epoch [67/300] batch [1/1] loss 0.4366 (0.4366) acc 94.5946 (94.5946) loss_ce 0.3099 (0.3099) loss_constraint 0.1267 (0.1267) eta 0:00:00
epoch [68/300] batch [1/1] loss 0.4443 (0.4443) acc 91.8919 (91.8919) loss_ce 0.3179 (0.3179) loss_constraint 0.1264 (0.1264) eta 0:00:00
epoch [69/300] batch [1/1] loss 0.4484 (0.4484) acc 92.5676 (92.5676) loss_ce 0.3224 (0.3224) loss_constraint 0.1260 (0.1260) eta 0:00:00
epoch [70/300] batch [1/1] loss 0.4859 (0.4859) acc 89.1892 (89.1892) loss_ce 0.3602 (0.3602) loss_constraint 0.1257 (0.1257) eta 0:00:00
epoch [71/300] batch [1/1] loss 0.4529 (0.4529) acc 92.5676 (92.5676) loss_ce 0.3274 (0.3274) loss_constraint 0.1255 (0.1255) eta 0:00:00
epoch [72/300] batch [1/1] loss 0.3985 (0.3985) acc 94.5946 (94.5946) loss_ce 0.2732 (0.2732) loss_constraint 0.1254 (0.1254) eta 0:00:00
epoch [73/300] batch [1/1] loss 0.5190 (0.5190) acc 92.5676 (92.5676) loss_ce 0.3938 (0.3938) loss_constraint 0.1252 (0.1252) eta 0:00:00
epoch [74/300] batch [1/1] loss 0.4817 (0.4817) acc 91.8919 (91.8919) loss_ce 0.3567 (0.3567) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [75/300] batch [1/1] loss 0.5549 (0.5549) acc 88.5135 (88.5135) loss_ce 0.4300 (0.4300) loss_constraint 0.1249 (0.1249) eta 0:00:00
epoch [76/300] batch [1/1] loss 0.3850 (0.3850) acc 94.5946 (94.5946) loss_ce 0.2604 (0.2604) loss_constraint 0.1247 (0.1247) eta 0:00:00
epoch [77/300] batch [1/1] loss 0.4952 (0.4952) acc 90.5405 (90.5405) loss_ce 0.3707 (0.3707) loss_constraint 0.1245 (0.1245) eta 0:00:00
epoch [78/300] batch [1/1] loss 0.3995 (0.3995) acc 94.5946 (94.5946) loss_ce 0.2752 (0.2752) loss_constraint 0.1242 (0.1242) eta 0:00:00
epoch [79/300] batch [1/1] loss 0.4422 (0.4422) acc 90.5405 (90.5405) loss_ce 0.3183 (0.3183) loss_constraint 0.1239 (0.1239) eta 0:00:00
epoch [80/300] batch [1/1] loss 0.4894 (0.4894) acc 93.9189 (93.9189) loss_ce 0.3657 (0.3657) loss_constraint 0.1236 (0.1236) eta 0:00:00
epoch [81/300] batch [1/1] loss 0.4417 (0.4417) acc 91.8919 (91.8919) loss_ce 0.3184 (0.3184) loss_constraint 0.1233 (0.1233) eta 0:00:00
epoch [82/300] batch [1/1] loss 0.4176 (0.4176) acc 94.5946 (94.5946) loss_ce 0.2944 (0.2944) loss_constraint 0.1231 (0.1231) eta 0:00:00
epoch [83/300] batch [1/1] loss 0.4097 (0.4097) acc 93.2432 (93.2432) loss_ce 0.2867 (0.2867) loss_constraint 0.1230 (0.1230) eta 0:00:00
epoch [84/300] batch [1/1] loss 0.4654 (0.4654) acc 89.8649 (89.8649) loss_ce 0.3425 (0.3425) loss_constraint 0.1228 (0.1228) eta 0:00:00
epoch [85/300] batch [1/1] loss 0.3669 (0.3669) acc 95.2703 (95.2703) loss_ce 0.2442 (0.2442) loss_constraint 0.1228 (0.1228) eta 0:00:00
epoch [86/300] batch [1/1] loss 0.4084 (0.4084) acc 91.8919 (91.8919) loss_ce 0.2858 (0.2858) loss_constraint 0.1227 (0.1227) eta 0:00:00
epoch [87/300] batch [1/1] loss 0.4715 (0.4715) acc 92.5676 (92.5676) loss_ce 0.3488 (0.3488) loss_constraint 0.1226 (0.1226) eta 0:00:00
epoch [88/300] batch [1/1] loss 0.3773 (0.3773) acc 93.9189 (93.9189) loss_ce 0.2548 (0.2548) loss_constraint 0.1226 (0.1226) eta 0:00:00
epoch [89/300] batch [1/1] loss 0.3843 (0.3843) acc 94.5946 (94.5946) loss_ce 0.2619 (0.2619) loss_constraint 0.1224 (0.1224) eta 0:00:00
epoch [90/300] batch [1/1] loss 0.5303 (0.5303) acc 91.2162 (91.2162) loss_ce 0.4081 (0.4081) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [91/300] batch [1/1] loss 0.3901 (0.3901) acc 91.2162 (91.2162) loss_ce 0.2678 (0.2678) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [92/300] batch [1/1] loss 0.4796 (0.4796) acc 89.8649 (89.8649) loss_ce 0.3574 (0.3574) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [93/300] batch [1/1] loss 0.3819 (0.3819) acc 95.9459 (95.9459) loss_ce 0.2597 (0.2597) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [94/300] batch [1/1] loss 0.4115 (0.4115) acc 95.2703 (95.2703) loss_ce 0.2893 (0.2893) loss_constraint 0.1221 (0.1221) eta 0:00:00
epoch [95/300] batch [1/1] loss 0.4261 (0.4261) acc 90.5405 (90.5405) loss_ce 0.3039 (0.3039) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [96/300] batch [1/1] loss 0.5815 (0.5815) acc 85.8108 (85.8108) loss_ce 0.4592 (0.4592) loss_constraint 0.1223 (0.1223) eta 0:00:00
epoch [97/300] batch [1/1] loss 0.3782 (0.3782) acc 93.9189 (93.9189) loss_ce 0.2558 (0.2558) loss_constraint 0.1225 (0.1225) eta 0:00:00
epoch [98/300] batch [1/1] loss 0.5125 (0.5125) acc 89.8649 (89.8649) loss_ce 0.3899 (0.3899) loss_constraint 0.1226 (0.1226) eta 0:00:00
epoch [99/300] batch [1/1] loss 0.4179 (0.4179) acc 94.5946 (94.5946) loss_ce 0.2951 (0.2951) loss_constraint 0.1228 (0.1228) eta 0:00:00
epoch [100/300] batch [1/1] loss 0.5260 (0.5260) acc 91.2162 (91.2162) loss_ce 0.4029 (0.4029) loss_constraint 0.1231 (0.1231) eta 0:00:00
epoch [101/300] batch [1/1] loss 0.4258 (0.4258) acc 92.5676 (92.5676) loss_ce 0.3024 (0.3024) loss_constraint 0.1234 (0.1234) eta 0:00:00
epoch [102/300] batch [1/1] loss 0.4254 (0.4254) acc 93.2432 (93.2432) loss_ce 0.3019 (0.3019) loss_constraint 0.1235 (0.1235) eta 0:00:00
epoch [103/300] batch [1/1] loss 0.3840 (0.3840) acc 95.9459 (95.9459) loss_ce 0.2602 (0.2602) loss_constraint 0.1238 (0.1238) eta 0:00:00
epoch [104/300] batch [1/1] loss 0.4940 (0.4940) acc 91.8919 (91.8919) loss_ce 0.3699 (0.3699) loss_constraint 0.1240 (0.1240) eta 0:00:00
epoch [105/300] batch [1/1] loss 0.4115 (0.4115) acc 95.2703 (95.2703) loss_ce 0.2873 (0.2873) loss_constraint 0.1243 (0.1243) eta 0:00:00
epoch [106/300] batch [1/1] loss 0.4683 (0.4683) acc 93.9189 (93.9189) loss_ce 0.3440 (0.3440) loss_constraint 0.1243 (0.1243) eta 0:00:00
epoch [107/300] batch [1/1] loss 0.5034 (0.5034) acc 91.8919 (91.8919) loss_ce 0.3790 (0.3790) loss_constraint 0.1244 (0.1244) eta 0:00:00
epoch [108/300] batch [1/1] loss 0.5316 (0.5316) acc 92.5676 (92.5676) loss_ce 0.4071 (0.4071) loss_constraint 0.1244 (0.1244) eta 0:00:00
epoch [109/300] batch [1/1] loss 0.4393 (0.4393) acc 92.5676 (92.5676) loss_ce 0.3148 (0.3148) loss_constraint 0.1245 (0.1245) eta 0:00:00
epoch [110/300] batch [1/1] loss 0.4569 (0.4569) acc 92.5676 (92.5676) loss_ce 0.3324 (0.3324) loss_constraint 0.1245 (0.1245) eta 0:00:00
epoch [111/300] batch [1/1] loss 0.4160 (0.4160) acc 91.2162 (91.2162) loss_ce 0.2914 (0.2914) loss_constraint 0.1246 (0.1246) eta 0:00:00
epoch [112/300] batch [1/1] loss 0.4776 (0.4776) acc 90.5405 (90.5405) loss_ce 0.3530 (0.3530) loss_constraint 0.1246 (0.1246) eta 0:00:00
epoch [113/300] batch [1/1] loss 0.4461 (0.4461) acc 91.2162 (91.2162) loss_ce 0.3213 (0.3213) loss_constraint 0.1247 (0.1247) eta 0:00:00
epoch [114/300] batch [1/1] loss 0.5727 (0.5727) acc 88.5135 (88.5135) loss_ce 0.4479 (0.4479) loss_constraint 0.1248 (0.1248) eta 0:00:00
epoch [115/300] batch [1/1] loss 0.5107 (0.5107) acc 93.2432 (93.2432) loss_ce 0.3857 (0.3857) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [116/300] batch [1/1] loss 0.4222 (0.4222) acc 91.8919 (91.8919) loss_ce 0.2972 (0.2972) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [117/300] batch [1/1] loss 0.4241 (0.4241) acc 91.2162 (91.2162) loss_ce 0.2991 (0.2991) loss_constraint 0.1251 (0.1251) eta 0:00:00
epoch [118/300] batch [1/1] loss 0.3720 (0.3720) acc 95.2703 (95.2703) loss_ce 0.2467 (0.2467) loss_constraint 0.1253 (0.1253) eta 0:00:00
epoch [119/300] batch [1/1] loss 0.4336 (0.4336) acc 93.9189 (93.9189) loss_ce 0.3082 (0.3082) loss_constraint 0.1254 (0.1254) eta 0:00:00
epoch [120/300] batch [1/1] loss 0.3567 (0.3567) acc 94.5946 (94.5946) loss_ce 0.2312 (0.2312) loss_constraint 0.1255 (0.1255) eta 0:00:00
epoch [121/300] batch [1/1] loss 0.4656 (0.4656) acc 92.5676 (92.5676) loss_ce 0.3400 (0.3400) loss_constraint 0.1255 (0.1255) eta 0:00:00
epoch [122/300] batch [1/1] loss 0.3955 (0.3955) acc 93.2432 (93.2432) loss_ce 0.2700 (0.2700) loss_constraint 0.1256 (0.1256) eta 0:00:00
epoch [123/300] batch [1/1] loss 0.5353 (0.5353) acc 88.5135 (88.5135) loss_ce 0.4098 (0.4098) loss_constraint 0.1255 (0.1255) eta 0:00:00
epoch [124/300] batch [1/1] loss 0.4845 (0.4845) acc 91.2162 (91.2162) loss_ce 0.3590 (0.3590) loss_constraint 0.1256 (0.1256) eta 0:00:00
epoch [125/300] batch [1/1] loss 0.4065 (0.4065) acc 91.2162 (91.2162) loss_ce 0.2809 (0.2809) loss_constraint 0.1256 (0.1256) eta 0:00:00
epoch [126/300] batch [1/1] loss 0.4587 (0.4587) acc 91.8919 (91.8919) loss_ce 0.3331 (0.3331) loss_constraint 0.1256 (0.1256) eta 0:00:00
epoch [127/300] batch [1/1] loss 0.3840 (0.3840) acc 95.2703 (95.2703) loss_ce 0.2583 (0.2583) loss_constraint 0.1256 (0.1256) eta 0:00:00
epoch [128/300] batch [1/1] loss 0.3509 (0.3509) acc 96.6216 (96.6216) loss_ce 0.2253 (0.2253) loss_constraint 0.1257 (0.1257) eta 0:00:00
epoch [129/300] batch [1/1] loss 0.4024 (0.4024) acc 92.5676 (92.5676) loss_ce 0.2767 (0.2767) loss_constraint 0.1257 (0.1257) eta 0:00:00
epoch [130/300] batch [1/1] loss 0.3688 (0.3688) acc 95.9459 (95.9459) loss_ce 0.2432 (0.2432) loss_constraint 0.1256 (0.1256) eta 0:00:00
epoch [131/300] batch [1/1] loss 0.4410 (0.4410) acc 93.9189 (93.9189) loss_ce 0.3155 (0.3155) loss_constraint 0.1255 (0.1255) eta 0:00:00
epoch [132/300] batch [1/1] loss 0.3948 (0.3948) acc 93.2432 (93.2432) loss_ce 0.2695 (0.2695) loss_constraint 0.1254 (0.1254) eta 0:00:00
epoch [133/300] batch [1/1] loss 0.4979 (0.4979) acc 89.1892 (89.1892) loss_ce 0.3726 (0.3726) loss_constraint 0.1252 (0.1252) eta 0:00:00
epoch [134/300] batch [1/1] loss 0.5983 (0.5983) acc 89.1892 (89.1892) loss_ce 0.4732 (0.4732) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [135/300] batch [1/1] loss 0.4307 (0.4307) acc 94.5946 (94.5946) loss_ce 0.3056 (0.3056) loss_constraint 0.1251 (0.1251) eta 0:00:00
epoch [136/300] batch [1/1] loss 0.4628 (0.4628) acc 91.2162 (91.2162) loss_ce 0.3377 (0.3377) loss_constraint 0.1251 (0.1251) eta 0:00:00
epoch [137/300] batch [1/1] loss 0.4382 (0.4382) acc 93.2432 (93.2432) loss_ce 0.3131 (0.3131) loss_constraint 0.1251 (0.1251) eta 0:00:00
epoch [138/300] batch [1/1] loss 0.4722 (0.4722) acc 91.2162 (91.2162) loss_ce 0.3471 (0.3471) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [139/300] batch [1/1] loss 0.4231 (0.4231) acc 91.8919 (91.8919) loss_ce 0.2981 (0.2981) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [140/300] batch [1/1] loss 0.4193 (0.4193) acc 91.8919 (91.8919) loss_ce 0.2943 (0.2943) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [141/300] batch [1/1] loss 0.3771 (0.3771) acc 94.5946 (94.5946) loss_ce 0.2521 (0.2521) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [142/300] batch [1/1] loss 0.4627 (0.4627) acc 91.8919 (91.8919) loss_ce 0.3376 (0.3376) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [143/300] batch [1/1] loss 0.4873 (0.4873) acc 91.2162 (91.2162) loss_ce 0.3622 (0.3622) loss_constraint 0.1251 (0.1251) eta 0:00:00
epoch [144/300] batch [1/1] loss 0.4634 (0.4634) acc 91.8919 (91.8919) loss_ce 0.3383 (0.3383) loss_constraint 0.1251 (0.1251) eta 0:00:00
epoch [145/300] batch [1/1] loss 0.3535 (0.3535) acc 96.6216 (96.6216) loss_ce 0.2283 (0.2283) loss_constraint 0.1252 (0.1252) eta 0:00:00
epoch [146/300] batch [1/1] loss 0.3737 (0.3737) acc 95.2703 (95.2703) loss_ce 0.2485 (0.2485) loss_constraint 0.1252 (0.1252) eta 0:00:00
epoch [147/300] batch [1/1] loss 0.4127 (0.4127) acc 95.2703 (95.2703) loss_ce 0.2875 (0.2875) loss_constraint 0.1251 (0.1251) eta 0:00:00
epoch [148/300] batch [1/1] loss 0.4346 (0.4346) acc 94.5946 (94.5946) loss_ce 0.3096 (0.3096) loss_constraint 0.1250 (0.1250) eta 0:00:00
epoch [149/300] batch [1/1] loss 0.4445 (0.4445) acc 91.8919 (91.8919) loss_ce 0.3196 (0.3196) loss_constraint 0.1249 (0.1249) eta 0:00:00
epoch [150/300] batch [1/1] loss 0.3775 (0.3775) acc 95.2703 (95.2703) loss_ce 0.2529 (0.2529) loss_constraint 0.1246 (0.1246) eta 0:00:00
epoch [151/300] batch [1/1] loss 0.4529 (0.4529) acc 92.5676 (92.5676) loss_ce 0.3286 (0.3286) loss_constraint 0.1243 (0.1243) eta 0:00:00
epoch [152/300] batch [1/1] loss 0.4358 (0.4358) acc 91.8919 (91.8919) loss_ce 0.3118 (0.3118) loss_constraint 0.1239 (0.1239) eta 0:00:00
epoch [153/300] batch [1/1] loss 0.4732 (0.4732) acc 91.8919 (91.8919) loss_ce 0.3496 (0.3496) loss_constraint 0.1236 (0.1236) eta 0:00:00
epoch [154/300] batch [1/1] loss 0.3858 (0.3858) acc 93.2432 (93.2432) loss_ce 0.2624 (0.2624) loss_constraint 0.1234 (0.1234) eta 0:00:00
epoch [155/300] batch [1/1] loss 0.3928 (0.3928) acc 94.5946 (94.5946) loss_ce 0.2696 (0.2696) loss_constraint 0.1232 (0.1232) eta 0:00:00
epoch [156/300] batch [1/1] loss 0.3905 (0.3905) acc 95.2703 (95.2703) loss_ce 0.2674 (0.2674) loss_constraint 0.1231 (0.1231) eta 0:00:00
epoch [157/300] batch [1/1] loss 0.3713 (0.3713) acc 94.5946 (94.5946) loss_ce 0.2484 (0.2484) loss_constraint 0.1228 (0.1228) eta 0:00:00
epoch [158/300] batch [1/1] loss 0.3692 (0.3692) acc 95.9459 (95.9459) loss_ce 0.2466 (0.2466) loss_constraint 0.1226 (0.1226) eta 0:00:00
epoch [159/300] batch [1/1] loss 0.4318 (0.4318) acc 92.5676 (92.5676) loss_ce 0.3094 (0.3094) loss_constraint 0.1224 (0.1224) eta 0:00:00
epoch [160/300] batch [1/1] loss 0.4834 (0.4834) acc 91.2162 (91.2162) loss_ce 0.3612 (0.3612) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [161/300] batch [1/1] loss 0.4723 (0.4723) acc 92.5676 (92.5676) loss_ce 0.3501 (0.3501) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [162/300] batch [1/1] loss 0.4288 (0.4288) acc 93.9189 (93.9189) loss_ce 0.3066 (0.3066) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [163/300] batch [1/1] loss 0.4645 (0.4645) acc 91.8919 (91.8919) loss_ce 0.3423 (0.3423) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [164/300] batch [1/1] loss 0.4460 (0.4460) acc 94.5946 (94.5946) loss_ce 0.3238 (0.3238) loss_constraint 0.1222 (0.1222) eta 0:00:00
epoch [165/300] batch [1/1] loss 0.5001 (0.5001) acc 91.8919 (91.8919) loss_ce 0.3778 (0.3778) loss_constraint 0.1223 (0.1223) eta 0:00:00
epoch [166/300] batch [1/1] loss 0.4776 (0.4776) acc 91.2162 (91.2162) loss_ce 0.3553 (0.3553) loss_constraint 0.1224 (0.1224) eta 0:00:00
epoch [167/300] batch [1/1] loss 0.3625 (0.3625) acc 95.2703 (95.2703) loss_ce 0.2400 (0.2400) loss_constraint 0.1225 (0.1225) eta 0:00:00
epoch [168/300] batch [1/1] loss 0.4387 (0.4387) acc 92.5676 (92.5676) loss_ce 0.3161 (0.3161) loss_constraint 0.1225 (0.1225) eta 0:00:00
epoch [169/300] batch [1/1] loss 0.3807 (0.3807) acc 94.5946 (94.5946) loss_ce 0.2581 (0.2581) loss_constraint 0.1226 (0.1226) eta 0:00:00
epoch [170/300] batch [1/1] loss 0.4140 (0.4140) acc 94.5946 (94.5946) loss_ce 0.2913 (0.2913) loss_constraint 0.1227 (0.1227) eta 0:00:00
epoch [171/300] batch [1/1] loss 0.4604 (0.4604) acc 92.5676 (92.5676) loss_ce 0.3377 (0.3377) loss_constraint 0.1227 (0.1227) eta 0:00:00
epoch [172/300] batch [1/1] loss 0.4713 (0.4713) acc 91.8919 (91.8919) loss_ce 0.3486 (0.3486) loss_constraint 0.1227 (0.1227) eta 0:00:00
epoch [173/300] batch [1/1] loss 0.4367 (0.4367) acc 92.5676 (92.5676) loss_ce 0.3140 (0.3140) loss_constraint 0.1227 (0.1227) eta 0:00:00
epoch [174/300] batch [1/1] loss 0.3954 (0.3954) acc 95.2703 (95.2703) loss_ce 0.2728 (0.2728) loss_constraint 0.1226 (0.1226) eta 0:00:00
epoch [175/300] batch [1/1] loss 0.5315 (0.5315) acc 90.5405 (90.5405) loss_ce 0.4090 (0.4090) loss_constraint 0.1225 (0.1225) eta 0:00:00
epoch [176/300] batch [1/1] loss 0.4508 (0.4508) acc 89.8649 (89.8649) loss_ce 0.3283 (0.3283) loss_constraint 0.1224 (0.1224) eta 0:00:00
epoch [177/300] batch [1/1] loss 0.5536 (0.5536) acc 89.8649 (89.8649) loss_ce 0.4312 (0.4312) loss_constraint 0.1224 (0.1224) eta 0:00:00
